,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
DRR041892,8.3768784e-05,0.00017882402,0.0005808748,0.99800414,0.00016823251,0.0005047459,0.00047929966
ERR1712498,8.384733e-05,0.00017859798,0.0005808669,0.99800485,0.00016830245,0.0005041084,0.00047943165
SRR1980912,0.00054063357,0.9957644,0.00088186306,0.00045821496,0.00062027766,0.0010895492,0.0006451546
SRR6054570,8.380175e-05,0.00017886762,0.0005812564,0.9980028,0.00016831477,0.0005054143,0.00047949562
ERR532163,8.393006e-05,0.00017843934,0.00058203196,0.99800116,0.0001684465,0.0005057613,0.00048018649
ERR498735,8.376038e-05,0.00017880814,0.0005806919,0.998005,0.00016821484,0.00050435227,0.0004792251
SRR1271817,0.0005346668,0.9958008,0.0008768668,0.00045552832,0.0006144459,0.0010770054,0.000640664
ERR532064,8.383307e-05,0.00017884045,0.00058288156,0.9979978,0.00016848191,0.0005077975,0.00048035412
ERR1897324,0.00053463964,0.99580103,0.00087683194,0.00045546438,0.00061442703,0.0010768942,0.0006406578
SRR7448874,8.3910876e-05,0.00017874254,0.0005828531,0.9979995,0.00016888019,0.0005051852,0.00048091
ERR867440,8.381985e-05,0.00017885045,0.0005815444,0.99800223,0.00016837697,0.0005054719,0.00047973136
SRR3732510,8.377258e-05,0.00017880449,0.00058086176,0.9980046,0.00016826019,0.00050443,0.00047935566
SRR5467975,8.375442e-05,0.00017881213,0.0005805681,0.99800533,0.00016818619,0.0005042577,0.00047913936
SRR6409209,8.375434e-05,0.00017881246,0.0005805648,0.99800533,0.00016818571,0.0005042572,0.00047913706
SRR5525159,8.375973e-05,0.00017881664,0.00058067916,0.99800485,0.00016820311,0.00050443684,0.0004791967
ERR1759901,8.375903e-05,0.00017880814,0.0005806449,0.998005,0.00016820892,0.00050428347,0.00047919952
ERR2511000,8.3801235e-05,0.00017877357,0.00058135006,0.9980033,0.00016841441,0.00050452823,0.00047975016
SRR1660185,8.375688e-05,0.00017880986,0.0005806112,0.9980051,0.00016819866,0.00050427346,0.00047917262
SRR1302195,0.0005346381,0.99580103,0.00087683153,0.00045546328,0.00061442703,0.0010768906,0.00064065895
ERR1314930,8.49837e-05,0.0001802031,0.00059993623,0.9979371,0.00017163219,0.00053694303,0.00048918783
ERR1690368,0.0008661319,0.0019356358,0.010122391,0.0053940257,0.0019289758,0.0011557476,0.9785971
SRR6004971,0.0005347035,0.9958003,0.0008769977,0.00045560044,0.0006145274,0.0010771805,0.0006406658
ERR1522705,0.008395966,0.3852127,0.0075073787,0.023317387,0.0063097216,0.558835,0.010421827
ERR1314562,8.376971e-05,0.00017879784,0.00058139215,0.9980027,0.00016827014,0.00050546875,0.00047957333
ERR1337335,0.00086612033,0.0019355584,0.010122231,0.0053942134,0.001928951,0.0011557366,0.9785971
ERR1844377,0.005229284,0.038738634,0.92029786,0.015387408,0.0074527347,0.0021105832,0.010783558
SRR4125136,0.0005795625,0.0030880931,0.0029859536,0.0026268074,0.00085708126,0.98966587,0.0001966493
SRR2979989,0.0032566509,0.015430025,0.052268628,0.843251,0.0029467947,0.08167316,0.001173598
ERR1428862,0.00089587696,0.002017477,0.01029407,0.005470117,0.001993176,0.0011403738,0.97818893
ERR1382719,8.398813e-05,0.00017883549,0.0005881078,0.9979814,0.00016911178,0.0005153186,0.00048318424
ERR2739247,8.375418e-05,0.0001788123,0.0005805637,0.99800533,0.00016818523,0.0005042563,0.0004791357
SRR5486648,0.0005347332,0.99580055,0.0008769435,0.00045547803,0.0006144953,0.0010770519,0.00064074976
SRR3419356,8.496254e-05,0.00018059192,0.0005926414,0.9979589,0.00017107037,0.00052596285,0.00048583015
ERR1020083,0.00017014393,0.00013932069,0.0031025845,0.9923084,0.00091921765,0.0010044012,0.002355912
ERR1691751,0.0008662839,0.0019363642,0.01011374,0.0053944164,0.0019301049,0.0011550491,0.9786041
SRR6411645,8.375418e-05,0.0001788123,0.0005805631,0.99800533,0.00016818523,0.0005042558,0.0004791357
SRR5468050,8.378165e-05,0.00017877303,0.00058065937,0.9980051,0.0001682038,0.00050422153,0.0004792311
SRR5156044,8.376644e-05,0.00017882977,0.0005806625,0.99800485,0.00016821323,0.0005044383,0.00047918758
ERR1512185,0.00054142345,0.0027711296,0.0029815885,0.0026764893,0.0008474486,0.9900052,0.00017672461
DRR042854,8.375806e-05,0.00017881325,0.0005806559,0.99800485,0.00016820007,0.000504382,0.0004791885
DRR030584,8.375608e-05,0.00017881056,0.0005805962,0.9980051,0.00016819465,0.00050426717,0.00047916162
ERR2738572,8.375761e-05,0.00017880836,0.0005805852,0.9980052,0.00016819243,0.00050426146,0.0004791539
SRR996430,8.375592e-05,0.00017881072,0.0005805929,0.9980051,0.00016819384,0.00050426525,0.00047915935
ERR1385450,0.00027944506,0.00046550887,0.0013874882,0.9916334,0.0005702022,0.0048652613,0.000798677
ERR1428361,0.00086611777,0.0019355165,0.010122231,0.0053940634,0.0019289196,0.0011557222,0.97859746
ERR1522299,0.0013630707,0.029738888,0.0058981404,0.008113901,0.0022879303,0.9508751,0.0017229308
ERR1594187,0.0005348082,0.9957997,0.0008770386,0.00045573118,0.0006146454,0.0010770416,0.0006410013
ERR1331833,0.00012401716,0.00023972233,0.00086726755,0.99663514,0.00025756497,0.001266096,0.00061019225
SRR6054600,8.385073e-05,0.00017892114,0.0005818921,0.99800056,0.00016845025,0.0005064119,0.00047984722
SRR346860,0.0019020677,0.012632142,0.00316189,0.8076395,0.00857934,0.15106718,0.01501786
ERR1691587,0.00086600595,0.0019355455,0.010111614,0.0053936425,0.0019295482,0.0011553548,0.9786083
ERR1691560,0.0008662093,0.0019360507,0.010118078,0.005394163,0.0019295614,0.0011554135,0.97860056
ERR1583138,0.00053463556,0.99580103,0.0008768252,0.00045546045,0.000614422,0.0010768864,0.0006406529
ERR3344394,0.0005346671,0.9958009,0.00087685266,0.00045548167,0.0006144522,0.0010769598,0.0006406742
SRR1302161,0.00053463504,0.99580103,0.0008768244,0.00045546045,0.00061442115,0.0010768854,0.00064065197
ERR309114,0.0007186071,0.0022572428,0.0023196612,0.005074906,0.0012108589,0.9881193,0.00029943432
ERR2570231,0.82572174,0.040571645,0.037535578,0.026246823,0.02541973,0.019638466,0.024865972
SRR8605101,0.03574295,0.13516495,0.043970365,0.23452881,0.41366118,0.017101996,0.11982973
ERR1690371,0.00086634146,0.0019361706,0.010122036,0.005394397,0.0019295034,0.0011556243,0.97859585
SRR1761173,0.00086674094,0.0019410513,0.010151214,0.0053911638,0.0019298997,0.0011577168,0.9785622
ERR1523536,0.0006183874,0.0049903286,0.0038914771,0.004406523,0.0012095971,0.98456675,0.00031691339
ERR1512219,0.0005543591,0.0030904973,0.00313456,0.0029346524,0.0009049902,0.98918414,0.00019680567
SRR4125105,0.0006132022,0.004811264,0.0038179075,0.00423468,0.0011775616,0.9850397,0.00030560288
ERR499741,0.00010703124,0.00022164808,0.0006195861,0.99767905,0.00020975513,0.00066840195,0.0004945795
SRR765930,0.004868164,0.016191216,0.48556617,0.031909194,0.0055824025,0.005378083,0.45050484
ERR561173,8.703546e-05,0.00018173445,0.00064917706,0.9977696,0.00017854958,0.00061939185,0.0005145699
ERR1384634,8.587183e-05,0.0001802458,0.0006322159,0.9978327,0.00017537728,0.00058779534,0.00050584844
SRR1948929,9.126285e-05,0.00017411634,0.00070915016,0.9976897,0.00020625524,0.00054899993,0.0005805633
SRR5467567,8.375522e-05,0.0001788118,0.00058057363,0.99800533,0.00016818763,0.00050426007,0.00047914393
DRR099585,0.0005349193,0.99579865,0.000877176,0.00045590347,0.0006146301,0.0010778575,0.00064076926
SRR4826488,0.00053475215,0.99579984,0.00087712565,0.00045563543,0.0006146188,0.0010772991,0.00064071256
SRR6054508,8.466078e-05,0.00017978907,0.0005954986,0.9979533,0.00017076655,0.0005291614,0.00048685056
SRR8608507,0.0012499009,0.011283587,0.014187181,0.09167444,0.0110161025,0.004970397,0.86561847
ERR1331866,8.473188e-05,0.00017948126,0.00060378545,0.99792874,0.00017143037,0.0005405494,0.0004913392
ERR923551,0.0008663724,0.0019362527,0.0101238405,0.005394628,0.0019294481,0.001155534,0.97859395
SRR3361564,9.382045e-05,0.00019366438,0.0006688609,0.99764365,0.00019146236,0.0006859414,0.00052261865
SRR4414937,0.005252051,0.039041936,0.92010206,0.015336694,0.0074758017,0.0020779169,0.010713663
SRR996729,8.375418e-05,0.00017881213,0.00058056536,0.99800533,0.00016818555,0.00050425675,0.00047913706
SRR2297169,0.0005349402,0.99579763,0.0008776165,0.00045604393,0.000614993,0.001077823,0.00064093736
SRR3362144,8.407206e-05,0.00017933475,0.0005821367,0.99799794,0.00016882726,0.0005077714,0.00047994114
SRR572421,0.0052773184,0.039531197,0.91974676,0.015285193,0.0075092167,0.0020345554,0.010615787
ERR1309987,8.3764426e-05,0.00017881744,0.00058082683,0.9980045,0.00016822167,0.0005046585,0.00047927516
SRR6394220,8.375426e-05,0.00017881213,0.0005805664,0.99800533,0.00016818587,0.0005042572,0.000479138
SRR3124649,0.0008661216,0.0019355711,0.0101222275,0.00539426,0.0019289613,0.0011557415,0.9785971
DRR042879,8.376476e-05,0.00017882328,0.00058073114,0.99800473,0.00016821576,0.0005045253,0.00047922452
SRR8611057,0.0012938973,0.007609111,0.03494627,0.49666756,0.031715207,0.01707574,0.4106921
SRR2761056,9.411572e-05,0.0001937026,0.000679136,0.9976083,0.00019268446,0.0007043899,0.0005277151
SRR6457491,0.0005366112,0.9957884,0.00087857014,0.00045672953,0.0006163453,0.001081435,0.00064201903
SRR1010967,0.0005356619,0.9957944,0.00087776396,0.0004561873,0.00061541167,0.001079331,0.0006413418
SRR1929500,0.00053463504,0.99580103,0.0008768244,0.00045546045,0.00061442115,0.0010768854,0.00064065197
SRR995665,0.00016238542,0.00013816833,0.002866541,0.9928686,0.00083884527,0.00095290516,0.0021725523
ERR675560,0.0005628386,0.002938376,0.0030250757,0.0030099417,0.0009135891,0.98935133,0.00019879412
ERR883401,8.43805e-05,0.00017904132,0.00059906655,0.9979455,0.00017053119,0.00053273264,0.0004888345
ERR498559,9.943697e-05,0.00020719247,0.00066070445,0.9976012,0.00020163265,0.00070345437,0.00052650284
ERR2286290,8.5634616e-05,0.0001806463,0.0006156077,0.99788445,0.00017382362,0.0005625278,0.00049722736
SRR6874522,0.0013750813,0.002516835,0.013470588,0.87513214,0.019923078,0.03467056,0.052911766
SRR6287210,0.0005348707,0.99579936,0.0008770713,0.00045573167,0.0006146393,0.0010775591,0.0006407795
SRR7658003,0.0019553166,0.96445835,0.012370257,0.00063552585,0.008794986,0.0037948242,0.0079908455
SRR5800739,0.00053463504,0.99580103,0.0008768244,0.00045546045,0.00061442115,0.0010768854,0.00064065197
ERR007360,8.37549e-05,0.00017881367,0.0005805642,0.99800533,0.00016818651,0.0005042606,0.00047913616
SRR5165820,8.4978376e-05,0.00018061539,0.00059185486,0.99796116,0.00017104857,0.00052545284,0.00048489624
ERR1897609,0.00053464016,0.99580103,0.00087682984,0.0004554635,0.00061442616,0.0010768968,0.000640656
ERR543743,0.005287444,0.03947182,0.9197402,0.0153099885,0.007519734,0.0020434177,0.010627303
ERR2122338,0.00058500766,0.9953751,0.00095100753,0.00052854617,0.000685948,0.0011280347,0.0007463084
ERR451320,8.37541e-05,0.00017881213,0.0005805642,0.99800533,0.00016818523,0.0005042572,0.00047913662
SRR8605515,0.042400833,0.2388995,0.03180238,0.14648144,0.32333797,0.011655312,0.2054226
DRR047694,8.37682e-05,0.00017882312,0.00058069185,0.99800485,0.00016822189,0.0005044181,0.00047921727
SRR5590528,0.00053671823,0.99577796,0.00088374247,0.0004559549,0.0006192943,0.0010809777,0.0006454601
ERR1523991,0.00053463504,0.99580103,0.0008768244,0.00045546045,0.00061442115,0.0010768854,0.00064065197
SRR1231576,0.003055587,0.0032616712,0.8039467,0.087005526,0.0059363516,0.006787801,0.09000635
ERR1019873,0.00046403418,0.0005557786,0.008468699,0.96195894,0.005198897,0.006132444,0.017221235
SRR6823567,0.0005346534,0.9958009,0.00087684894,0.00045550318,0.00061443663,0.0010769602,0.00064065587
ERR765634,0.0008668285,0.0019417213,0.010154626,0.0053909575,0.0019300551,0.0011579386,0.9785579
ERR2835950,0.00080069085,0.0050779497,0.0030254752,0.0026106832,0.0009443679,0.9872067,0.00033420313
DRR029222,8.376023e-05,0.00017881769,0.000580646,0.998005,0.00016820314,0.0005043744,0.0004791835
SRR6670615,0.00063083513,0.0036332256,0.0032217463,0.0042928294,0.001151657,0.9867828,0.0002869187
ERR1582626,0.00053463556,0.99580103,0.00087682606,0.0004554622,0.0006144223,0.0010768896,0.00064065226
SRR6931775,8.37541e-05,0.00017881213,0.0005805631,0.99800533,0.00016818507,0.00050425483,0.00047913523
SRR5327693,0.0005346409,0.99580103,0.00087683776,0.00045547087,0.0006144291,0.001076909,0.0006406538
SRR7902149,0.0016500695,0.15227059,0.08171621,0.04857165,0.012685192,0.013672559,0.68943375
SRR1948894,8.3759056e-05,0.00017879884,0.0005805676,0.99800533,0.0001681878,0.0005042332,0.00047914393
ERR209316,8.446634e-05,0.00017826799,0.00059254025,0.997976,0.00017158734,0.0005088078,0.0004883965
ERR675637,0.0006519294,0.0034677973,0.003126693,0.0045232014,0.0011692063,0.98677015,0.00029100475
ERR576322,0.00056012475,0.0028113492,0.002968111,0.0028556704,0.00088345504,0.9897328,0.00018852603
SRR920625,0.0014486472,0.0019198833,0.035273336,0.021458909,0.0055921082,0.004118795,0.93018836
ERR1135325,0.00056545524,0.0031287905,0.0031134821,0.0029505165,0.0009112527,0.98912865,0.00020183339
SRR5002208,0.0005351077,0.9957979,0.0008773494,0.00045573534,0.0006149034,0.001077984,0.0006409955
ERR990569,0.00057672005,0.0034204926,0.003240589,0.003185048,0.0009621737,0.98839414,0.00022084622
SRR3362172,8.3774394e-05,0.00017881946,0.0005808586,0.9980044,0.00016824361,0.0005045627,0.0004793281
SRR2046557,8.37683e-05,0.0001788136,0.0005806565,0.998005,0.00016820634,0.0005043234,0.00047920682
ERR1311575,8.403944e-05,0.00017913511,0.00058482855,0.99799037,0.00016897176,0.0005113327,0.0004813661
SRR6028371,8.3799925e-05,0.00017886389,0.0005812451,0.99800295,0.00016831142,0.000505384,0.00047949154
SRR6292347,0.00053463556,0.99580103,0.0008768252,0.00045546133,0.000614422,0.0010768864,0.0006406532
SRR919860,8.3754494e-05,0.00017881415,0.0005805653,0.9980052,0.0001681865,0.000504261,0.00047914204
DRR044240,8.375728e-05,0.00017881549,0.0005806134,0.9980051,0.00016819416,0.00050433696,0.0004791621
ERR309754,0.00059930165,0.0025220427,0.0026890824,0.0033405793,0.0009569482,0.98968047,0.00021153226
ERR695602,8.430046e-05,0.00017913761,0.00059415906,0.99796057,0.00017006716,0.00052539643,0.00048627966
SRR6367340,8.375617e-05,0.00017881313,0.00058058463,0.9980052,0.00016819034,0.0005042798,0.00047914934
SRR955580,0.0071624913,0.39539573,0.37801772,0.0024997415,0.007787084,0.0034670855,0.2056703
ERR1690443,0.0008660342,0.001935768,0.01011586,0.0053935456,0.0019293728,0.0011556112,0.97860384
SRR1824427,0.0005347431,0.9958001,0.00087696407,0.00045562294,0.00061456184,0.0010769877,0.0006408692
ERR906532,0.0018988412,0.014652222,0.002199254,0.87837124,0.007990254,0.081790246,0.0130979745
SRR6477251,0.0005347431,0.99580044,0.0008769393,0.00045553056,0.00061450666,0.0010771519,0.0006407292
ERR1811274,8.559288e-05,0.00017993445,0.000628006,0.99784815,0.00017458282,0.0005799944,0.00050369673
ERR1428767,0.00086611777,0.0019355165,0.010122231,0.0053940634,0.0019289196,0.0011557222,0.97859746
SRR2922892,0.0008661189,0.0019355301,0.01012224,0.0053941067,0.0019289287,0.0011557271,0.97859734
ERR1522895,0.0017448367,0.010968175,0.0046618367,0.63875115,0.008232096,0.3208788,0.014763027
SRR6451805,8.3755534e-05,0.00017881244,0.0005805819,0.9980052,0.00016819018,0.00050427206,0.00047914844
ERR526050,8.575802e-05,0.00018068058,0.0006195497,0.9978721,0.00017427494,0.00056834676,0.0004992823
SRR5180721,0.0005346447,0.99580103,0.0008768373,0.00045548304,0.0006144297,0.0010769245,0.0006406541
SRR2168196,0.0005347066,0.9958008,0.0008768998,0.00045552856,0.0006144831,0.0010770742,0.00064069976
ERR1385423,8.3999854e-05,0.00017902869,0.0005852975,0.9979893,0.00016894225,0.0005117539,0.0004816381
ERR1384842,8.5528896e-05,0.00017963728,0.000631069,0.99783945,0.00017469289,0.00058424735,0.00050529523
ERR1297883,0.0008661251,0.0019355365,0.0101222675,0.0053940755,0.0019289341,0.0011557187,0.97859734
ERR209808,8.410276e-05,0.0001792222,0.0005856955,0.99798715,0.00016913694,0.00051286723,0.00048182084
ERR2002194,0.00081108767,0.0011743034,0.0018851286,0.976187,0.0014992171,0.017517572,0.0009256907
ERR1512153,0.00071305584,0.010230071,0.0054152515,0.008075347,0.0018580386,0.9730674,0.0006407996
ERR1522936,0.00058184814,0.0030035686,0.0029907317,0.002819971,0.0008886846,0.9895174,0.0001978288
SRR6843829,0.006194993,0.43513998,0.05926653,0.019837944,0.038055,0.069587424,0.37191802
SRR6444671,8.402395e-05,0.0001790498,0.0005853766,0.99798906,0.00016900312,0.00051167957,0.0004817441
SRR831126,0.0005346546,0.9958009,0.00087685394,0.00045548036,0.00061444775,0.001076913,0.0006406858
SRR4414926,0.005282169,0.039587498,0.91970056,0.015280483,0.0075150183,0.0020299144,0.010604305
ERR1897107,0.00053484295,0.99579984,0.0008770993,0.0004555155,0.0006145558,0.0010771173,0.0006409424
SRR5451638,0.00053463504,0.99580103,0.0008768244,0.00045546045,0.00061442115,0.0010768854,0.00064065197
ERR543092,0.0052564354,0.039139125,0.92001295,0.0153386155,0.007483997,0.002072687,0.010696235
ERR2739373,8.376581e-05,0.00017882501,0.0005806858,0.99800485,0.00016821467,0.0005044417,0.0004792054
ERR1624669,0.0008500295,0.0011542026,0.0028916537,0.95581925,0.001732014,0.03634604,0.001206763
SRR1426434,0.0011013044,0.009374653,0.0031852745,0.0023541367,0.0009984612,0.9824103,0.00057586684
SRR8605424,0.021462401,0.11491425,0.051596355,0.31044084,0.23172781,0.008204401,0.2616539
ERR719238,8.95808e-05,0.00018598286,0.0006616379,0.99770725,0.00018372321,0.0006515013,0.0005201757
ERR1382774,0.00013701734,0.00026042692,0.00091246207,0.99629885,0.00028357073,0.0014789437,0.0006287555
SRR1631111,8.37541e-05,0.00017881213,0.0005805631,0.99800533,0.00016818507,0.0005042553,0.0004791357
SRR5971054,0.0011964814,0.0023140619,0.013577792,0.8769559,0.01824041,0.030107284,0.057608113
SRR1617944,8.3818195e-05,0.0001789626,0.00058120856,0.99800247,0.00016842053,0.0005051096,0.0004799131
ERR1582075,0.00053464016,0.99580103,0.00087683566,0.00045546697,0.0006144297,0.001076903,0.0006406547
