,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
SRR6424580,0.024415737,0.023835484,0.9517488,0.0
SRR5429353,0.06389371,0.8678732,0.068233125,0.0
ERR719216,0.034615874,0.0011487603,0.013636947,0.9505984
SRR6265091,0.9245491,0.008077145,0.014890701,0.05248308
ERR209223,0.037306458,0.0011950135,0.0035645664,0.95793396
ERR209474,0.02269426,0.00081944466,0.0042966306,0.97218966
SRR6876227,0.031213403,0.0007260144,0.0046293736,0.96343124
SRR5648946,0.010163575,0.0013065636,0.0048023164,0.9837276
SRR5548411,0.94377816,0.0031453967,0.0030715764,0.05000484
SRR6185220,0.018647105,0.0006944835,0.0034190118,0.9772394
ERR321078,0.013323933,0.0010451078,0.004134923,0.98149604
SRR7507318,0.013622135,0.0013034642,0.0039922893,0.9810821
ERR719217,0.030775785,0.0012027025,0.013077408,0.95494413
ERR720195,0.011505663,0.0007405579,0.0029836893,0.98477006
SRR6265651,0.018315196,0.0006814599,0.0037544966,0.97724885
SRR961835,0.15007913,0.005236089,0.5169658,0.32771897
SRR5637774,0.008449554,0.002947241,0.014152825,0.97445035
SRR5813186,0.058318734,0.0005065799,0.0062817633,0.9348929
ERR719255,0.044215947,0.00072464347,0.0048341155,0.9502253
SRR6928744,0.037943304,0.00025084615,0.01052025,0.9512856
SRR6265426,0.013484627,0.0007610023,0.0028597414,0.98289466
ERR209479,0.028863847,0.0005608201,0.006323993,0.96425134
SRR6331145,0.011756659,0.00073233247,0.0029096305,0.9846014
SRR5813259,0.02415216,0.0008915663,0.0038140416,0.97114223
SRR6182467,0.019660562,0.007977188,0.014299899,0.95806235
SRR5602234,0.12820536,0.0007674396,0.019456208,0.85157096
SRR5803696,0.021237165,0.0011914372,0.0051516593,0.97241974
SRR5399530,0.011404574,0.00072583556,0.0028972328,0.98497236
SRR5649073,0.016122013,0.0008979142,0.0033938289,0.97958624
SRR6264189,0.016757846,0.004789889,0.2038114,0.77464086
SRR5203248,0.012497455,0.0007865131,0.0028791726,0.9838369
SRR6182431,0.018605977,0.0006569326,0.0044065416,0.9763305
SRR5651464,0.071915865,0.0017196834,0.0023685098,0.923996
SRR5609991,0.02732575,0.00082454085,0.0058699846,0.9659797
SRR6357161,0.011412919,0.0007278025,0.002901584,0.9849577
SRR5428889,0.062677294,0.8697592,0.06756344,0.0
SRR5079029,0.018698215,0.00076663494,0.0030331314,0.977502
SRR5078832,0.016803026,0.00085681677,0.003517449,0.9788227
SRR5761664,0.03196615,0.001359731,0.0021758676,0.9644983
SRR5548733,0.09121388,0.000156641,0.013167709,0.8954618
SRR1766010,0.020689845,0.0007224083,0.0035284758,0.9750593
SRR5602264,0.012639105,0.00081300735,0.002873242,0.98367465
ERR719855,0.014123231,0.00086930394,0.0030131936,0.9819943
SRR6264354,0.026905239,0.001471132,0.0018865168,0.9697371
SRR6424694,0.0024460554,0.110176355,0.8076303,0.07974732
SRR5947824,0.6241393,0.0020635426,0.0070945024,0.36670268
ERR719866,0.014071077,0.00086796284,0.0030355752,0.9820254
ERR526019,0.14656162,0.00030493736,0.11828846,0.734845
ERR321443,0.11969364,0.00096157193,0.004366666,0.8749781
SRR5578987,0.012194663,0.0012667477,0.0060771406,0.9804615
SRR6265150,0.0133892,0.0008263588,0.0026879013,0.98309654
SRR5079119,0.037827194,0.029202789,0.010183275,0.9227867
ERR209172,0.014372736,0.0007548928,0.0035881102,0.98128426
SRR6901799,0.01608336,0.0011638999,0.0043236315,0.9784291
SRR2914210,0.020056903,0.0011684895,0.0020290911,0.9767455
SRR5431392,0.00906682,0.0019118488,0.0070893764,0.9819319
SRR5649169,0.01003629,0.0009280443,0.0037743747,0.9852613
SRR5577153,0.92520154,0.0179286,0.04247549,0.0143944025
SRR5866418,0.02275908,0.00082704425,0.0036299527,0.9727839
SRR6724406,0.8632827,0.004436463,0.002857715,0.12942314
ERR719857,0.014723837,0.0008558333,0.0030808449,0.98133945
SRR5548541,0.940322,0.0034823716,0.0028217435,0.053373873
SRR5431255,0.008387625,0.0020285249,0.008264691,0.9813192
SRR5758165,0.038848817,0.002336502,0.24043837,0.7183763
ERR720074,0.012792528,0.00097996,0.0042132437,0.9820143
SRR6264072,0.0129926205,0.0007995069,0.0027716756,0.9834362
SRR6424677,0.027831648,0.020344907,0.9518235,0.0
ERR209728,0.025861591,0.0008460283,0.004008442,0.96928394
SRR6264781,0.01301536,0.0008588135,0.0040948093,0.982031
SRR5802234,0.024327815,0.000693053,0.0035720766,0.97140706
SRR6724378,0.9439007,0.0038986802,0.004047215,0.0481534
SRR5078766,0.027130723,0.000685215,0.003272146,0.9689119
SRR2142209,0.8307969,0.0030711293,0.006615609,0.15951633
SRR5796802,0.307139,0.0033551157,0.20624137,0.4832645
SRR6724552,0.011400968,0.00072559714,0.002893895,0.9849795
SRR6724557,0.9238686,0.0043396354,0.0038717985,0.06791997
SRR6182348,0.4153703,0.017719895,0.00093075633,0.56597906
SRR6264897,0.0108783245,0.000836581,0.003407061,0.98487806
SRR5079211,0.014868617,0.0008778274,0.0026130378,0.9816405
SRR5078668,0.011400968,0.00072559714,0.002893895,0.9849795
ERR719737,0.05351919,0.0008365214,0.009390831,0.9362534
SRR5802289,0.012171328,0.0013894439,0.004905671,0.9815335
SRR5802392,0.012069434,0.0009338558,0.0051759183,0.9818208
SRR5796813,0.68094456,0.0028029084,0.0026682317,0.31358433
SRR6330921,0.008883476,0.0017074943,0.0063028336,0.9831062
SRR5610129,0.0102157295,0.0014611483,0.0067760646,0.98154706
SRR5803668,0.8949837,0.0032117069,0.011502832,0.09030175
SRR7507515,0.014300883,0.0030070245,0.009071082,0.973621
SRR6265359,0.15148821,0.0010763705,0.12207237,0.725363
SRR6928812,0.0057936907,0.0054252446,0.030310899,0.95847017
SRR5813389,0.017053634,0.00065752864,0.0038684309,0.9784204
SRR5758010,0.00426808,0.010946721,0.04916343,0.93562174
ERR719716,0.040735096,0.00077432394,0.004227191,0.9542634
SRR6474209,0.021680355,0.0007349849,0.0033310354,0.97425365
SRR5020893,0.009354144,0.0011550784,0.004475981,0.9850148
SRR1693267,0.9218614,0.004599482,0.0046810806,0.06885803
SRR5629093,0.009745121,0.0015499592,0.007506788,0.98119813
ERR634984,0.02943796,0.028591871,0.08504659,0.8569236
ERR719183,0.036404908,0.0008637607,0.0068662167,0.95586514
SRR5610127,0.016096115,0.0009610653,0.0047082007,0.97823465
SRR5218343,0.08746907,0.0018863082,0.0024408102,0.90820384
ERR695633,0.020172805,0.0007687509,0.0034636855,0.97559476
SRR5757869,0.07500936,0.019809993,0.90518063,0.0
ERR719287,0.01489687,0.0009120405,0.0031799376,0.98101115
SRR5649192,0.19313455,0.0008612275,0.0064502656,0.799554
SRR5610049,0.028172106,0.0007503927,0.0044326186,0.9666449
SRR5648963,0.014835,0.00086578727,0.0029236078,0.9813756
SRR5078745,0.013763994,0.0007597208,0.0028664172,0.98260987
SRR5020909,0.016151577,0.00093588233,0.0031146407,0.9797979
SRR5637743,0.015070945,0.00085389614,0.003227234,0.98084795
ERR209710,0.85488254,0.005329162,0.0019913316,0.13779694
DRR092047,0.01254791,0.0007506013,0.0029094517,0.98379207
ERR525831,0.03778565,0.0007778406,0.003977239,0.9574593
SRR1009033,0.94699335,0.0033880174,0.0031496584,0.046468973
ERR526081,0.38952553,0.0008172095,0.06823939,0.54141784
SRR6185171,0.04060608,0.0010781586,0.0036847293,0.95463103
ERR209455,0.013156682,0.000798434,0.0029501617,0.9830947
SRR6264422,0.027625442,0.00055506825,0.005741596,0.9660779
SRR1766087,0.013552457,0.0007555485,0.0032509267,0.98244107
SRR5548597,0.93722177,0.0029642284,0.0035575032,0.056256473
ERR321153,0.122314304,0.00082197785,0.0047597885,0.8721039
SRR5983430,0.8129687,0.0031543374,0.0051880777,0.17868888
SRR6724426,0.9214305,0.0026026666,0.0035105944,0.07245624
SRR6264741,0.790461,0.0014025569,0.00467816,0.20345831
SRR7690207,0.25773185,0.0073498487,0.001734525,0.73318374
SRR5648991,0.0120560825,0.0008068979,0.0034097433,0.9837273
SRR5903321,0.01224488,0.00074359775,0.0030276477,0.9839839
SRR5079024,0.012485921,0.00072324276,0.0031178594,0.983673
SRR5203129,0.012969017,0.0007607639,0.003099978,0.9831703
ERR719549,0.09403378,0.0003566146,0.01230225,0.8933073
SRR6264048,0.0144741535,0.0010355115,0.0028303862,0.98165995
SRR5763476,0.011401027,0.00072559714,0.002893865,0.9849795
SRR5629112,0.21084577,0.0022863448,0.013924837,0.772943
ERR719505,0.016668558,0.0010323226,0.0038190186,0.9784801
SRR5983269,0.7935178,0.0030507445,0.031241775,0.17218965
SRR6264765,0.016441226,0.0011604726,0.0034170747,0.97898126
SRR6474317,0.05492851,0.0009332299,0.0036485195,0.94048977
ERR719974,0.023532629,0.000770241,0.010106087,0.9655911
ERR011275,0.05747354,0.0018598735,0.0020361543,0.93863046
SRR5758027,0.101911485,0.0005482435,0.0204435,0.8770968
SRR5651397,0.016517013,0.0010822117,0.008858949,0.97354186
SRR5203212,0.015087128,0.0015089214,0.006560147,0.97684383
ERR719758,0.021593899,0.00064972043,0.0041369796,0.9736194
ERR1809130,0.053941756,0.00047796965,0.0053542554,0.940226
SRR5079209,0.0058600307,0.07724628,0.14829588,0.76859784
SRR5202893,0.009848088,0.0009960532,0.0039216876,0.98523414
SRR6724534,0.9480529,0.004714161,0.0057501495,0.041482806
SRR6331462,0.419498,0.00072976947,0.02010414,0.55966806
SRR5602312,0.013718605,0.0009280741,0.0034436584,0.98190963
SRR7507459,0.012057394,0.003899455,0.013268679,0.9707745
SRR5091599,0.020729512,0.00080132484,0.0033166409,0.9751525
SRR6182409,0.88652533,0.0022569299,0.004071206,0.1071465
SRR6264885,0.0075062513,0.0017371476,0.0077980757,0.98295856
SRR6265663,0.020274282,0.0008228123,0.0037578642,0.97514504
SRR5078673,0.019376129,0.0007239878,0.0031723082,0.9767276
SRR6265605,0.02266556,0.0008286536,0.012149304,0.9643565
SRR5648906,0.009129703,0.0013046861,0.0049362183,0.9846294
SRR5343144,0.00940308,0.0009823442,0.0039454997,0.9856691
SRR5758081,0.009652287,0.02735892,0.2739463,0.6890425
SRR5813465,0.029680073,0.0009544194,0.0032108426,0.9661547
SRR5602002,0.05095601,0.00014150143,0.010974556,0.93792796
SRR5802399,0.085755646,0.00039690733,0.006192088,0.90765536
SRR6331286,0.0034189522,0.012675971,0.08727011,0.89663494
SRR5078648,0.017466396,0.00075653195,0.0033673048,0.97840977
SRR5079216,0.016488463,0.0009588301,0.002438277,0.98011446
ERR525854,0.114721954,0.00012430549,0.06372139,0.82143235
SRR5078900,0.019179672,0.0008020401,0.0029878318,0.97703046
ERR011350,0.012930155,0.0007842779,0.0037062168,0.98257935
SRR5548530,0.025112242,0.0014227629,0.00191468,0.97155035
ERR209177,0.022923052,0.0007571876,0.0041226745,0.97219706
ERR209293,0.011646897,0.0012346506,0.0050590634,0.98205936
SRR5813285,0.013583511,0.0008495748,0.0034513772,0.9821155
SRR5757787,0.022002399,0.000986129,0.0096642375,0.96734726
SRR5983394,0.09144691,0.0016044974,0.16644588,0.7405027
SRR5942087,0.01797692,0.01831149,0.9637116,0.0
SRR6724475,0.930194,0.002968341,0.0038416684,0.06299603
ERR011180,0.016824484,0.0008969605,0.003127724,0.97915083
SRR5757875,0.024255097,0.0009675622,0.0069036484,0.9678737
SRR6264104,0.0126796365,0.00086173415,0.003235221,0.98322344
SRR7423261,0.0504843,0.0012730956,0.002991736,0.94525087
ERR209611,0.051548928,0.0003129542,0.00892508,0.93921304
SRR5813422,0.024882138,0.00092965364,0.002742052,0.97144616
SRR5429088,0.29667136,0.5884002,0.11492847,0.0
SRR5429242,0.0814555,0.7681534,0.15039107,0.0
ERR525842,0.042965174,0.00028559566,0.0072074234,0.9495418
ERR209804,0.8963456,0.0046868026,0.003110528,0.095857024
ERR011344,0.014028013,0.00073871017,0.003169626,0.98206365
SRR7507444,0.015642762,0.00087964535,0.0035785437,0.97989905
SRR6264519,0.52979493,0.0044691563,0.0021790564,0.4635569
SRR5813378,0.027446568,0.00076276064,0.00422439,0.96756625
SRR5343158,0.012281388,0.000751853,0.00292781,0.98403895
SRR6182413,0.013338029,0.00089365244,0.0032009184,0.9825674
SRR1766079,0.029979229,0.0008201301,0.003643334,0.96555734
SRR6264938,0.011973381,0.0011738539,0.008241266,0.97861147
SRR5431552,0.011400968,0.00072559714,0.0028939247,0.9849795
SRR5802215,0.027584672,0.0004593134,0.005657822,0.9662982
SRR6265047,0.12683159,0.0011399388,0.003860712,0.86816776
SRR7464879,0.83918726,0.0063628554,0.016062468,0.13838744
SRR5202898,0.009434968,0.001510948,0.005189061,0.983865
SRR6450963,0.059812933,0.0016995668,0.00285995,0.9356276
SRR5091562,0.046787173,0.00043734908,0.0078004897,0.944975
SRR5548742,0.93840516,0.0035220385,0.0028971434,0.055175662
SRR5866451,0.015103608,0.0008315444,0.0028654337,0.9811994
SRR6265264,0.03216839,0.064876646,0.420332,0.48262298
ERR719296,0.02840504,0.0008906424,0.003438741,0.9672656
SRR5983298,0.54100734,0.003130436,0.0043773055,0.45148492
ERR209605,0.021179974,0.0007158518,0.0045871735,0.973517
SRR1763591,0.93344355,0.0039629936,0.003330171,0.05926329
SRR5078797,0.011304826,0.0008145273,0.0034315884,0.984449
SRR5343106,0.008609623,0.0016833842,0.006509602,0.9831974
SRR5813295,0.017973006,0.0008355677,0.0030372143,0.9781542
SRR5866271,0.21838313,0.00031390786,0.010694206,0.7706088
SRR6264391,0.008153498,0.0037073195,0.031906962,0.9562322
SRR5580417,0.02353862,0.0012220144,0.016821116,0.95841825
SRR5650021,0.61904126,0.0021871626,0.003022045,0.37574947
SRR2918705,0.027625948,0.000605613,0.010613769,0.9611547
SRR5079088,0.012378871,0.000734061,0.0030328333,0.98385423
SRR5343065,0.013569534,0.0009306967,0.0032151341,0.98228467
SRR1929574,0.01222989,0.0009095371,0.0030895472,0.983771
ERR719041,0.011298865,0.0035277605,0.014185786,0.97098756
SRR6185225,0.0075611174,0.0023992062,0.01173082,0.97830886
ERR209450,0.042957097,0.0013532639,0.006308377,0.94938123
SRR5549069,0.9469231,0.0048996806,0.0064682364,0.041709006
SRR6424483,0.0048237145,0.10170779,0.64929473,0.24417377
ERR209848,0.88623,0.0021782815,0.005267173,0.10632455
SRR5803742,0.008550346,0.002007246,0.007938892,0.9815035
SRR6185208,0.8638533,0.002000481,0.003528893,0.13061732
SRR5431385,0.009654105,0.002297312,0.00869298,0.9793556
ERR719529,0.2212604,0.0012003779,0.004529357,0.7730099
SRR5761785,0.013273895,0.0008344352,0.002724886,0.9831668
ERR719615,0.028868526,0.0006953478,0.005853325,0.9645828
SRR5100589,0.024234474,0.0007405877,0.0034871101,0.9715378
SRR5802268,0.67136925,0.0011769235,0.00944522,0.31800866
SRR5649186,0.011448532,0.0007235408,0.0029028654,0.98492503
SRR5429269,0.07903076,0.8517758,0.069193356,0.0
SRR5610019,0.010059118,0.002467215,0.008168906,0.9793048
SRR6264425,0.012785077,0.00078856945,0.002998352,0.983428
SRR3313076,0.14838204,0.0019970238,0.115299165,0.7343218
ERR526068,0.11853042,0.00033652782,0.04039353,0.8407395
SRR5079118,0.011400968,0.00072559714,0.002893895,0.9849795
ERR209330,0.019838661,0.0008536875,0.0034362972,0.9758713
SRR3400428,0.72201097,0.00091680884,0.010378182,0.266694
ERR719362,0.025349677,0.00070360303,0.007062465,0.96688426
ERR719384,0.019806296,0.0007889271,0.0042734146,0.9751314
ERR525731,0.9294894,0.009126514,0.03788048,0.023503602
SRR5761778,0.015620768,0.011274397,0.10125002,0.8718548
SRR5429074,0.13029478,0.79883826,0.07086699,0.0
SRR5757792,0.030435272,0.011345522,0.9582192,0.0
SRR5649194,0.009927899,0.0024884045,0.019503444,0.9680803
SRR5866548,0.027808398,0.001034677,0.0075850785,0.96357185
SRR5548407,0.012848049,0.00080257654,0.002738744,0.98361063
ERR719745,0.019561768,0.00081568956,0.0033881366,0.97623444
ERR209144,0.92833614,0.0032149255,0.002952069,0.0654968
SRR6724482,0.018749952,0.000731349,0.003982961,0.97653574
SRR6182339,0.007790208,0.00301677,0.016262472,0.97293055
SRR5343189,0.00999403,0.001233846,0.004185319,0.98458683
SRR5203200,0.012278587,0.0007933378,0.0030127168,0.9839153
SRR6264298,0.011473089,0.00072804093,0.0029004514,0.98489845
SRR5548659,0.94776064,0.0074554384,0.012043864,0.032740116
SRR5078926,0.009480357,0.0010333359,0.004315853,0.9851705
ERR525894,0.56062376,0.0022832751,0.023663074,0.41342986
SRR961857,0.014977813,0.0006736815,0.0031537712,0.98119473
SRR5548092,0.7918414,0.0035176575,0.023952276,0.18068874
SRR6182392,0.012038946,0.0007571876,0.0028669536,0.9843369
ERR719117,0.038647473,0.0006174147,0.004655689,0.9560794
SRR5947883,0.4129976,0.0015212893,0.008493632,0.5769875
SRR5602136,0.025461465,0.001334101,0.0019079149,0.97129655
SRR5578996,0.8172635,0.0012469888,0.00782451,0.17366505
SRR5947849,0.48394555,0.0015064776,0.0050252974,0.5095227
ERR209839,0.05390671,0.0007753372,0.005101651,0.9402163
SRR5578973,0.01126945,0.00086194277,0.003578633,0.98429
SRR5078736,0.13951677,6.676814e-05,0.027401209,0.83301526
SRR6928785,0.011191726,0.0021865368,0.013040781,0.97358096
SRR5078791,0.04317784,0.8515584,0.10526384,0.0
ERR720181,0.013036758,0.0007238388,0.0030769408,0.98316246
ERR719436,0.024650872,0.0010395646,0.0026129186,0.9716966
SRR5203186,0.009094,0.0013440847,0.005041003,0.9845209
SRR5548788,0.94514024,0.0032194555,0.0030735135,0.04856676
SRR1008937,0.94539416,0.0033693612,0.0028819442,0.048354566
SRR5091535,0.019912124,0.0013593733,0.0040157735,0.9747127
SRR6474236,0.02249974,0.0009175837,0.0029589534,0.97362375
SRR5079179,0.011606783,0.0007521808,0.0030746162,0.98456645
SRR5649165,0.009678274,0.0010105073,0.004121423,0.9851898
SRR5203201,0.44358554,0.00030845404,0.015165538,0.54094046
SRR5020903,0.029818686,0.009984148,0.96019715,0.0
SRR5796726,0.3301618,0.0030374825,0.002267331,0.6645334
ERR719018,0.019459158,0.001006633,0.010355711,0.9691785
ERR719409,0.018477589,0.0008994043,0.0028343499,0.9777887
ERR720020,0.019151181,0.0008614063,0.003145963,0.97684145
SRR5580477,0.03451836,0.00042811036,0.008475393,0.95657814
SRR7507601,0.10782948,0.0003348887,0.010022074,0.8818135
SRR5983350,0.20537224,0.0022404194,0.0026994348,0.7896879
SRR5578992,0.0058203936,0.006820351,0.026434958,0.96092427
SRR6264224,0.021673054,0.00056806207,0.0041986406,0.9735602
SRR5429334,0.007966429,0.06842914,0.43010527,0.49349916
ERR011318,0.048164904,0.00050112605,0.0057516396,0.94558233
SRR6182448,0.026937693,0.00092732906,0.0024890304,0.969646
ERR209444,0.014435679,0.0016631484,0.0056171417,0.978284
ERR719389,0.02063644,0.000769794,0.0045619905,0.9740318
SRR5651453,0.05711907,0.00413695,0.009095818,0.92964816
SRR5343056,0.010595977,0.00081679225,0.0032652617,0.985322
ERR719232,0.025650442,0.0007850826,0.003641963,0.96992254
SRR1185481,0.043261975,0.001082778,0.15812361,0.7975316
SRR5548586,0.564199,0.050628394,0.0072052777,0.37796736
SRR5079139,0.011636943,0.00073826313,0.0028809607,0.98474383
ERR209675,0.85503155,0.0029908419,0.0035461187,0.13843149
SRR5203163,0.009095997,0.0012176633,0.0048069954,0.9848794
SRR5803647,0.074125975,0.00041291118,0.009983271,0.9154779
SRR5431376,0.012752891,0.00072562695,0.0033290684,0.98319244
SRR5601983,0.0145946145,0.0010298193,0.0036655366,0.98071
SRR5649133,0.015033901,0.0008354485,0.00394693,0.9801837
SRR5078691,0.013620049,0.0008188486,0.0028107166,0.9827504
SRR5761684,0.010510802,0.00097197294,0.004044533,0.9844727
SRR6265130,0.0113174915,0.0013183057,0.0038687289,0.9834955
SRR6724564,0.93944734,0.0038975477,0.0035009682,0.05315411
ERR011153,0.059119254,0.0004684627,0.006449163,0.9339631
ERR719663,0.017936915,0.0009653568,0.006898433,0.9741993
SRR5078819,0.011400968,0.00072559714,0.0028939247,0.9849795
ERR209743,0.77278036,0.0059536994,0.0019077957,0.21935809
ERR525772,0.82951796,0.005903095,0.0021627843,0.1624161
SRR5983396,0.7566732,0.011759907,0.04098636,0.19058055
SRR5761739,0.8389122,0.0034579039,0.0044138134,0.15321612
SRR6251516,0.019439459,0.0009833574,0.0037151277,0.975862
ERR505091,0.4738254,0.004699409,0.001576513,0.51989865
SRR5203256,0.009349376,0.001093924,0.0045034587,0.98505324
SRR935737,0.58825976,0.004424274,0.15308446,0.2542315
SRR6331150,0.9174274,0.005701989,0.006961018,0.06990957
SRR5983474,0.5161301,0.0021306872,0.0057040453,0.47603518
SRR5078767,0.0126282275,0.00074622035,0.0029721558,0.9836534
SRR6265343,0.09029001,0.0004878044,0.027584344,0.8816378
SRR5803703,0.015219599,0.001098901,0.005597979,0.9780835
ERR321493,0.012570769,0.00079619884,0.0034320354,0.983201
SRR6265375,0.02028805,0.0011176169,0.0023368895,0.97625744
ERR209288,0.02568677,0.0004414916,0.0052161217,0.9686556
ERR209090,0.009283215,0.0011202395,0.0045437813,0.98505276
SRR5866299,0.14893678,0.00033926964,0.009624034,0.8410999
SRR5866423,0.06044513,0.0007882714,0.004259497,0.93450713
SRR6182422,0.06128612,0.00045105815,0.0055966377,0.9326662
ERR209640,0.0377042,0.00070652366,0.0045291185,0.95706016
SRR5983365,0.1265634,0.00083360076,0.0045261085,0.8680769
ERR695623,0.86559063,0.015399635,0.0668242,0.052185535
SRR5580541,0.0138245225,0.0011138618,0.005494356,0.9795673
SRR6724483,0.9425542,0.0044367015,0.0064534545,0.046555698
SRR5813372,0.11893168,0.00059488416,0.0057788193,0.8746946
SRR5548552,0.9310708,0.017347872,0.04424444,0.007336855
SRR5431556,0.011400968,0.00072559714,0.002893895,0.9849795
SRR5548453,0.90281683,0.0055862665,0.00411129,0.08748561
ERR720027,0.015157044,0.00076657534,0.0034143627,0.980662
SRR6264934,0.25693953,0.002337724,0.02499634,0.7157264
ERR209351,0.017641425,0.00093230605,0.0034890175,0.9779372
SRR6265138,0.40648425,0.0013014078,0.003622204,0.5885922
ERR209329,0.020579845,0.00083848834,0.0035965443,0.9749851
SRR2918686,0.013128698,0.0010314286,0.005171716,0.9806682
ERR719271,0.034211814,0.00082051754,0.004667759,0.9602999
SRR6330998,0.014026552,0.0011335611,0.004008919,0.98083097
SRR6424589,0.011651367,0.0022232533,0.0062839687,0.9798414
SRR961833,0.15295556,0.0052504838,0.0051665306,0.8366274
SRR5431546,0.011400968,0.00072559714,0.002893895,0.9849795
SRR5866292,0.01293546,0.0011043847,0.006681353,0.9792788
SRR7507426,0.011537492,0.0007311106,0.002970606,0.98476076
SRR6265634,0.013726026,0.0007920563,0.002778113,0.9827038
SRR6724385,0.86387473,0.003147304,0.0051542222,0.12782371
DRR092051,0.17188302,8.8547604e-05,0.02218759,0.80584085
SRR6264941,0.09825662,0.0009020269,0.061697125,0.83914423
SRR5548724,0.94521683,0.0034793913,0.0035989583,0.047704816
ERR1809140,0.10192463,0.00046920776,0.005999148,0.89160705
SRR5218356,0.077736855,0.0015626848,0.003156811,0.91754365
SRR7464887,0.04387912,0.00055772066,0.0059414506,0.9496217
SRR2914126,0.031604767,0.00039744377,0.0054537654,0.962544
SRR1766042,0.002224058,0.023669422,0.113120526,0.860986
SRR5650140,0.8922957,0.0030028224,0.0030123293,0.1016891
ERR209183,0.04369402,0.00072196126,0.0040800273,0.951504
ERR719014,0.019846976,0.0009881854,0.010432214,0.9687326
ERR719831,0.022398353,0.0008021593,0.0052941144,0.9715054
SRR6264753,0.011020809,0.001111716,0.0053397715,0.98252773
SRR5580646,0.044990957,0.0005033016,0.01352942,0.9409763
ERR209217,0.01212436,0.0009369552,0.0045388937,0.9823998
SRR5983362,0.655455,0.0022138953,0.0032039583,0.33912718
SRR5983468,0.7102775,0.0030001104,0.002921462,0.28380096
ERR321613,0.021692574,0.00069975853,0.0037103891,0.9738973
SRR5079254,0.22439772,0.00083354115,0.0034754276,0.7712933
SRR6265349,0.019173771,0.0010486245,0.002455622,0.977322
