,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR309829,0.00080535706,0.0024616043,0.0017908633,0.0004339863,0.0026421384,0.0018484163,0.00017967548,0.0003361995,0.0043401886,0.98104894,0.0028416791,0.0012709916,0.0
ERR309826,0.0011899328,0.0034128244,0.0028081308,0.00072507904,0.0021528972,0.0025862195,0.00021393922,0.00020468795,0.003242613,0.980638,0.0019367271,0.00088889484,0.0
ERR308764,0.00080587075,0.0024627612,0.0017924556,0.0004344064,0.0026414029,0.0018500093,0.000179737,0.00033581897,0.004337521,0.9810507,0.0028391401,0.0012701495,0.0
ERR309105,0.0008043422,0.0024579098,0.0017902002,0.0004334649,0.002645554,0.0018517813,0.00018021316,0.00033700778,0.004330889,0.9810589,0.0028386458,0.0012710253,0.0
ERR308778,0.00080529845,0.002461458,0.0017907461,0.0004339866,0.0026423475,0.0018485656,0.00017973482,0.00033619974,0.004339866,0.9810492,0.0028415627,0.0012709924,0.0
ERR309449,0.0008040483,0.0024569689,0.0017898203,0.00043325883,0.00264642,0.0018521711,0.00018030246,0.00033730475,0.004329628,0.9810605,0.0028383872,0.001271236,0.0
ERR309264,0.00080524036,0.0024612248,0.0017907191,0.0004339576,0.0026425289,0.0018486275,0.00017973507,0.00033622983,0.004339458,0.9810499,0.0028414484,0.0012710536,0.0
ERR308841,0.0008053264,0.0024617196,0.0017908018,0.00043404495,0.002641987,0.0018482363,0.00017976406,0.00033611024,0.0043407157,0.9810485,0.0028418235,0.0012709307,0.0
ERR308991,0.00078611006,0.0023910291,0.0017755822,0.0004231032,0.0027078309,0.0019072373,0.00018855267,0.00035450628,0.0041794064,0.9812217,0.0027907928,0.0012741967,0.0
ERR309136,0.00080538564,0.0024617491,0.001790861,0.00043404495,0.002641987,0.0018482363,0.00017967525,0.00033605105,0.0043407157,0.9810485,0.0028417644,0.0012709899,0.0
ERR308939,0.0008053568,0.0024615738,0.0017908626,0.00043401576,0.002642167,0.001848386,0.00017976423,0.00033608096,0.0043403646,0.9810488,0.0028416782,0.0012709319,0.0
ERR308695,0.00080526806,0.0024615743,0.0017908036,0.0004340158,0.0026421081,0.0018484158,0.00017973465,0.00033614022,0.004340306,0.9810489,0.0028417378,0.001270932,0.0
ERR309409,0.00080523896,0.0024614276,0.0017908048,0.00043401605,0.0026422283,0.0018484466,0.00017967554,0.00033619962,0.0043401606,0.9810491,0.0028415618,0.0012709921,0.0
ERR309498,0.0008053857,0.0024616607,0.0017908611,0.00043401538,0.0026421058,0.0018482364,0.00017967526,0.00033611027,0.004340687,0.9810485,0.0028418237,0.0012709309,0.0
ERR308454,0.0008053566,0.002461603,0.0017908623,0.00043398605,0.0026421072,0.0018483264,0.00017967538,0.00033611048,0.0043404526,0.98104876,0.0028417662,0.0012710205,0.0
ERR309302,0.0008053855,0.0024617193,0.0017908608,0.0004340153,0.0026419866,0.0018481768,0.00017970483,0.0003361102,0.0043407152,0.9810484,0.0028418824,0.0012709898,0.0
ERR309808,0.0008053266,0.0024617794,0.0017908318,0.00043407467,0.002642017,0.0018482959,0.00017970489,0.00033611033,0.0043406873,0.98104846,0.0028416761,0.0012710198,0.0
ERR309477,0.0009111366,0.0027293474,0.0020661068,0.00051058875,0.002477478,0.0020591088,0.00019022168,0.00028751197,0.003951392,0.98116845,0.0025142473,0.0011344802,0.0
ERR309059,0.00080532697,0.0024616325,0.0017908623,0.00043404524,0.0026421072,0.0018483264,0.00017967538,0.00033611048,0.0043404526,0.98104876,0.0028417367,0.0012709908,0.0
ERR308437,0.00080538564,0.0024617196,0.001790861,0.00043401535,0.002641987,0.0018482363,0.00017970485,0.00033611024,0.0043406864,0.9810485,0.0028418826,0.0012709899,0.0
ERR308677,0.00080483296,0.0024599142,0.0017904388,0.00043372458,0.0026436476,0.0018497983,0.00017988468,0.00033658804,0.004336328,0.9810535,0.0028404074,0.0012710646,0.0
ERR309226,0.0008048628,0.002459915,0.0017904689,0.00043369512,0.0026437668,0.0018498285,0.00017994395,0.00033658816,0.0043361518,0.98105335,0.0028403492,0.0012710651,0.0
ERR308389,0.00080512377,0.0024607861,0.0017906344,0.00043386978,0.0026428308,0.001848987,0.00017976508,0.00033631938,0.004338609,0.9810508,0.0028411883,0.0012710564,0.0
ERR309144,0.0008029146,0.0024527991,0.0017888899,0.00043264838,0.00265016,0.0018555946,0.00018078087,0.0003383794,0.0043201772,0.9810709,0.002835382,0.0012714171,0.0
ERR308593,0.0008053855,0.0024617193,0.0017908608,0.0004340153,0.0026419866,0.0018481768,0.00017967522,0.0003361102,0.0043407152,0.9810484,0.0028418824,0.0012709898,0.0
ERR308857,0.0008051526,0.0024610208,0.0017906622,0.0004339582,0.0026426804,0.0018488076,0.0001797057,0.00033623027,0.0043390193,0.98105043,0.0028413336,0.0012709959,0.0
ERR309739,0.0007982057,0.0024354497,0.0017851773,0.00042997164,0.0026659663,0.0018696556,0.00018287341,0.00034268037,0.0042807064,0.98111403,0.0028230194,0.0012721487,0.0
ERR1599003,0.00045716294,0.0005610892,0.00033664168,0.00048747848,0.00073441816,0.9896324,0.0028399103,0.0015171397,0.0013673994,0.00072354253,0.0011161923,0.00022667008,0.0
ERR1598645,0.00045757744,0.0005610295,0.00033687847,0.0004870632,0.00073435827,0.98963237,0.0028394635,0.0015170792,0.0013682576,0.00072315667,0.0011158062,0.00022690697,0.0
ERR1598886,0.00045716274,0.0005610593,0.0003367008,0.00048747825,0.0007344178,0.989632,0.0028400274,0.0015170797,0.0013674579,0.0007235718,0.0011161919,0.00022681814,0.0
ERR1598551,0.00045710363,0.000561178,0.000336612,0.00048753768,0.00073444773,0.9896321,0.0028400877,0.0015171099,0.0013671918,0.00072363135,0.0011162515,0.00022667005,0.0
ERR1599004,0.00045692598,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237798,0.0011163112,0.00022667013,0.0
ERR1598226,0.00045701483,0.0005611189,0.0003365528,0.0004876267,0.0007344183,0.98963225,0.0028401476,0.0015171103,0.0013670735,0.00072375004,0.0011162517,0.00022664048,0.0
ERR1598547,0.0004569852,0.0005611782,0.0003365528,0.00048759708,0.0007344183,0.98963237,0.002840118,0.0015171103,0.0013671328,0.0007236908,0.0011163111,0.00022664048,0.0
ERR1598708,0.00045698523,0.00056117825,0.00033646394,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669255,0.00072383904,0.0011163112,0.00022661086,0.0
ERR1598817,0.0004569556,0.0005611486,0.00033652323,0.00048768602,0.00073441834,0.98963237,0.0028401776,0.0015171104,0.0013669255,0.0007237798,0.0011163112,0.00022667013,0.0
ERR1598458,0.00045698523,0.00056117825,0.00033646394,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669255,0.00072383904,0.0011163112,0.00022661086,0.0
ERR1598637,0.0004568964,0.0005611487,0.00033652326,0.00048768608,0.00073441846,0.98963237,0.002840178,0.0015171106,0.0013669257,0.00072377984,0.0011163113,0.00022664052,0.0
ERR1598095,0.00045707403,0.0005611188,0.00033655277,0.00048759702,0.0007344478,0.9896323,0.0028400288,0.00151711,0.0013671622,0.00072366104,0.0011162813,0.00022664045,0.0
ERR1598867,0.00045707394,0.00056114834,0.00033661196,0.00048756725,0.0007344476,0.9896321,0.002840117,0.0015170207,0.0013672805,0.00072366087,0.0011162218,0.00022669966,0.0
ERR1598665,0.00045802124,0.0005608508,0.00033735207,0.0004865883,0.00073435716,0.989632,0.0028388961,0.0015171361,0.001369352,0.0007226518,0.0011155377,0.00022729185,0.0
ERR1598502,0.000457074,0.000561178,0.00033664162,0.00048753768,0.0007344181,0.98963225,0.0028399692,0.0015171395,0.0013673103,0.000723661,0.0011162219,0.00022667005,0.0
ERR1598519,0.0006711613,0.0007696498,0.00046951554,0.00025365554,0.0005918828,0.9898709,0.0017275638,0.001200775,0.0010512581,0.0012463023,0.0017964642,0.00035089513,0.0
ERR1599499,0.00046912793,0.0005598361,0.00034505248,0.00047529172,0.00073402177,0.9896264,0.0028262655,0.0015160795,0.0013901667,0.00071363396,0.0011103672,0.00023377869,0.0
ERR1598760,0.00045692598,0.0005611486,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.0028401776,0.0015171104,0.0013669551,0.0007237798,0.0011163112,0.0002266405,0.0
ERR1599086,0.00045710357,0.00056114834,0.00033661196,0.00048753762,0.0007344476,0.9896321,0.002840117,0.00151708,0.0013672212,0.00072366087,0.0011162218,0.00022667003,0.0
ERR1599443,0.00045698523,0.00056117825,0.00033655285,0.0004876564,0.0007343591,0.98963237,0.002840148,0.0015171104,0.0013670144,0.0007237798,0.0011162815,0.00022658124,0.0
ERR1598522,0.00045695555,0.0005611485,0.00033658245,0.0004877156,0.0007344183,0.9896321,0.002840207,0.0015171103,0.001366955,0.0007238389,0.0011163111,0.00022664048,0.0
ERR1598136,0.00045704446,0.0005611189,0.0003365528,0.00048759708,0.00073435897,0.98963237,0.0028400884,0.0015171103,0.0013671328,0.0007237204,0.0011162221,0.00022664048,0.0
ERR1599510,0.00046092187,0.00056013535,0.00033951277,0.00048379906,0.0007343812,0.98963046,0.0028354963,0.001517332,0.0013759795,0.0007195644,0.0011135439,0.00022889035,0.0
ERR1599614,0.00045710363,0.000561178,0.00033667125,0.00048753768,0.00073444773,0.98963225,0.0028400284,0.0015170802,0.0013671918,0.00072363135,0.0011162219,0.00022667005,0.0
ERR1599200,0.0004591002,0.0005672737,0.00033483404,0.00048269093,0.00074177387,0.9895768,0.0029257527,0.0014932982,0.0013479012,0.00072692597,0.0011120236,0.00023160985,0.0
ERR1599206,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237501,0.0011163112,0.00022661086,0.0
ERR1598328,0.00045692598,0.0005611486,0.00033652323,0.0004876564,0.0007343591,0.98963225,0.0028402072,0.0015171104,0.0013669848,0.0007237501,0.0011163112,0.0002266405,0.0
ERR1598448,0.00045755453,0.00056180824,0.00033691304,0.00048647766,0.00073380605,0.9896366,0.002834912,0.0015157383,0.0013656106,0.0007253306,0.0011182822,0.00022696957,0.0
ERR1598907,0.0004613362,0.00056001614,0.00033983836,0.00048335397,0.0007343507,0.9896302,0.0028349003,0.0015173894,0.0013769853,0.00071911904,0.0011132758,0.00022918641,0.0
ERR1598915,0.00045739964,0.00056108873,0.00033681918,0.00048730028,0.0007344176,0.9896321,0.0028397006,0.0015170792,0.0013678723,0.0007233345,0.0011160433,0.00022681807,0.0
ERR1598110,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237501,0.0011163112,0.00022661086,0.0
ERR1599258,0.0010282397,0.0011872947,0.00075984,0.000103889666,0.00048944354,0.9782801,0.001038909,0.0007264614,0.0006224215,0.0031366646,0.003611207,0.0006774366,0.008338094
ERR1598826,0.0004569853,0.0005611783,0.00033652326,0.0004877157,0.00073441846,0.98963237,0.002840178,0.0015171106,0.0013669257,0.00072377984,0.0011163409,0.00022658127,0.0
ERR1599022,0.00045716277,0.00056111865,0.00033673045,0.0004873894,0.00073444756,0.98963225,0.00283985,0.0015171391,0.001367547,0.0007235126,0.001116103,0.00022669963,0.0
ERR1599531,0.00045698523,0.0005611486,0.00033649357,0.00048768602,0.0007343591,0.9896323,0.0028402072,0.0015171104,0.0013669848,0.0007237798,0.0011163407,0.0002266405,0.0
ERR1598370,0.00048007123,0.00059069274,0.00036497388,0.0005301947,0.00088292675,0.9888372,0.003118566,0.001279854,0.0011644899,0.0008873137,0.0015869976,0.00027679087,0.0
ERR1599195,0.0004569261,0.00056114874,0.00033649366,0.0004876565,0.00073435926,0.9896325,0.0028401783,0.0015170812,0.0013670444,0.000723691,0.0011162522,0.00022664055,0.0
ERR1599323,0.00045754763,0.00056097,0.00033705615,0.0004870334,0.00073435804,0.9896322,0.0028394032,0.0015170786,0.0013683756,0.0007230675,0.0011158651,0.00022696615,0.0
ERR1598897,0.00045695555,0.0005611782,0.00033658245,0.00048765633,0.0007344183,0.9896321,0.0028402365,0.0015171103,0.001366955,0.00072377967,0.0011163111,0.0002266701,0.0
ERR1598679,0.00045707403,0.0005610892,0.00033661202,0.00048759702,0.00073441816,0.989632,0.0028402363,0.00151711,0.0013671326,0.00072366104,0.0011162813,0.00022664045,0.0
ERR1598506,0.00045695566,0.0005611783,0.00033649363,0.00048768608,0.00073435914,0.9896324,0.002840178,0.0015171106,0.0013669849,0.00072377984,0.001116252,0.00022664052,0.0
ERR1599436,0.00045695566,0.00056111906,0.0003365825,0.00048765645,0.00073435914,0.9896324,0.0028402077,0.0015170809,0.0013669257,0.00072377984,0.001116252,0.00022664052,0.0
ERR1599528,0.00045695572,0.00056114874,0.0003365529,0.0004876565,0.0007344185,0.9896325,0.002840208,0.0015170812,0.0013669555,0.0007237503,0.0011162817,0.00022658128,0.0
ERR1599560,0.00045695572,0.00056114874,0.00033652328,0.00048768613,0.00073435926,0.9896325,0.0028402377,0.0015170812,0.0013669259,0.0007237503,0.0011162522,0.00022658128,0.0
ERR1598686,0.0004569556,0.00056117825,0.00033646394,0.00048762676,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237798,0.0011163407,0.00022661086,0.0
ERR1598509,0.00045719248,0.0005610891,0.00033670085,0.00048744873,0.00073435873,0.9896323,0.0028399096,0.0015171394,0.0013674583,0.000723572,0.0011161328,0.00022672929,0.0
ERR1599525,0.00045716282,0.00056105945,0.00033670085,0.00048744873,0.000734418,0.98963225,0.0028399392,0.00151708,0.0013674583,0.0007234831,0.0011162513,0.00022675893,0.0
ERR1599317,0.00045698523,0.0005611486,0.00033658248,0.00048768602,0.0007343591,0.98963225,0.002840237,0.0015170808,0.0013669255,0.0007238094,0.0011162519,0.00022658124,0.0
ERR1598684,0.0004570444,0.0005611188,0.0003364935,0.00048762665,0.00073441816,0.9896321,0.0028401178,0.00151711,0.001367103,0.0007237499,0.0011163405,0.00022664045,0.0
ERR1599322,0.00045695566,0.0005611487,0.00033646397,0.0004877157,0.00073441846,0.98963237,0.002840178,0.0015171106,0.0013669553,0.00072377984,0.0011163409,0.000226522,0.0
ERR1599222,0.00045701495,0.0005611487,0.00033655288,0.0004875972,0.00073441846,0.9896325,0.0028401187,0.0015171106,0.0013670739,0.00072369096,0.0011162816,0.00022658127,0.0
ERR1598870,0.00045698523,0.0005611486,0.00033652323,0.0004876564,0.00073441834,0.98963225,0.0028402072,0.0015171104,0.0013669551,0.0007237501,0.0011163112,0.00022658124,0.0
ERR1598990,0.00045781402,0.00056093995,0.00033717445,0.0004868256,0.0007344464,0.98963195,0.002839164,0.0015171961,0.0013688488,0.0007228596,0.0011157161,0.00022711416,0.0
ERR1598963,0.0009917617,0.0011797249,0.000685364,0.00011897987,0.00047197938,0.98365724,0.0009754598,0.00085404515,0.0006982982,0.0026785135,0.0034232438,0.00056669116,0.0036987066
ERR1598456,0.0004569261,0.00056117837,0.00033652328,0.0004876565,0.0007344185,0.98963237,0.0028402673,0.0015171107,0.0013668665,0.0007237799,0.0011163411,0.00022658128,0.0
ERR1599020,0.00045930324,0.00056171964,0.00033812824,0.00048464062,0.0007335694,0.98963684,0.0028316833,0.0015153836,0.001368397,0.00072423456,0.0011179865,0.0002280069,0.0
ERR1599083,0.0004608626,0.00056013535,0.00033951277,0.00048388794,0.0007343516,0.9896303,0.0028356148,0.0015173024,0.0013757424,0.0007197126,0.0011136327,0.00022886072,0.0
ERR1599456,0.0004690909,0.0005581678,0.00034569897,0.00047587688,0.00073424727,0.98962593,0.0028260432,0.001517804,0.0013941749,0.0007111928,0.0011080384,0.00023362684,0.0
ERR1598387,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237501,0.0011163112,0.00022661086,0.0
ERR1599049,0.00045698523,0.00056117825,0.00033649357,0.00048768602,0.0007343591,0.98963225,0.0028401776,0.0015170808,0.0013669848,0.00072372047,0.0011163407,0.0002266405,0.0
ERR1599623,0.0004578142,0.00056102907,0.0003371449,0.00048679614,0.00073441706,0.9896315,0.002839906,0.0015169892,0.0013687011,0.00072291907,0.0011157461,0.00022711424,0.0
ERR1598876,0.0004569556,0.0005611486,0.00033655285,0.0004876564,0.00073441834,0.98963237,0.0028401776,0.0015170808,0.0013670144,0.00072369084,0.0011163407,0.0002266405,0.0
ERR1599590,0.00045867232,0.0005607312,0.00033785522,0.00048596508,0.00073435577,0.9896315,0.0028381795,0.0015172221,0.0013708606,0.0007219688,0.0011150911,0.00022761739,0.0
ERR1598180,0.00045704446,0.0005611485,0.0003365528,0.00048759708,0.0007344183,0.98963225,0.0028401476,0.0015171103,0.0013670735,0.00072375004,0.0011162517,0.00022664048,0.0
ERR1598860,0.00045736996,0.0005610294,0.00033681915,0.00048727056,0.00073441747,0.989632,0.002839641,0.0015171382,0.001367961,0.00072330475,0.0011160135,0.00022690694,0.0
ERR1598250,0.00045692598,0.0005611486,0.00033655285,0.0004876564,0.0007343591,0.98963225,0.0028402072,0.0015170808,0.001367044,0.0007237798,0.0011163407,0.0002266405,0.0
ERR1599235,0.0004569556,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.0028401776,0.0015171104,0.0013669255,0.0007237798,0.0011163112,0.00022667013,0.0
ERR1598310,0.00045692598,0.0005611486,0.00033652323,0.00048771565,0.00073441834,0.98963237,0.0028401776,0.0015171104,0.0013669255,0.0007237798,0.0011163112,0.00022658124,0.0
ERR1598393,0.00045716288,0.0005610299,0.00033664162,0.0004874488,0.0007343588,0.98963237,0.0028399099,0.0015170802,0.0013675177,0.0007235128,0.0011161922,0.00022672932,0.0
ERR1598184,0.00045716288,0.00056111877,0.00033658236,0.00048750805,0.0007344181,0.98963225,0.0028400582,0.0015170802,0.0013673696,0.00072357204,0.0011162219,0.00022667005,0.0
ERR1598628,0.0004569556,0.00056117825,0.00033652323,0.0004876564,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669255,0.0007237501,0.0011163112,0.00022658124,0.0
ERR1599340,0.00045876112,0.0005607014,0.00033785513,0.00048584642,0.0007343852,0.9896314,0.0028380305,0.0015172218,0.0013711863,0.0007218205,0.0011149723,0.00022773587,0.0
ERR1599608,0.0004571333,0.00056114845,0.00033661202,0.00048753773,0.0007344478,0.98963225,0.002840088,0.0015170805,0.0013672216,0.00072357216,0.001116222,0.00022669972,0.0
ERR1598919,0.00095295906,0.0010787845,0.0006311536,0.00013414025,0.000472188,0.9862897,0.0010367334,0.00093886256,0.0007697344,0.0022633672,0.0029840171,0.0005222261,0.0019261837
ERR1598249,0.0004569556,0.0005611486,0.00033658248,0.00048771565,0.00073441834,0.98963225,0.0028402072,0.0015171104,0.0013669551,0.0007237798,0.0011163112,0.0002266405,0.0
ERR1599571,0.00047478304,0.0005582301,0.00034961244,0.00046980465,0.0007337772,0.98962504,0.002818413,0.0015157379,0.0014026873,0.00070799625,0.0011068295,0.00023715445,0.0
ERR1598982,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013668959,0.0007237798,0.0011163407,0.00022661086,0.0
ERR1598077,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013668959,0.0007237798,0.0011163407,0.00022661086,0.0
ERR1598190,0.00045698523,0.00056117825,0.00033652323,0.0004876564,0.0007343591,0.9896323,0.002840237,0.0015170808,0.0013669848,0.0007237798,0.0011163407,0.00022658124,0.0
ERR1599248,0.00045813955,0.00056085055,0.0003374408,0.0004864399,0.00073438644,0.98963183,0.0028387168,0.0015171947,0.0013697662,0.0007223847,0.0011154483,0.00022732138,0.0
ERR1598120,0.00045778806,0.000561389,0.00033708825,0.00048659244,0.0007340671,0.98963434,0.0028368458,0.0015164379,0.0013673782,0.0007239915,0.0011169993,0.00022708636,0.0
ERR1599100,0.0004610698,0.00056013506,0.00033963117,0.00048359137,0.00073441054,0.98963034,0.0028352875,0.0015173609,0.0013763937,0.00071938627,0.0011133951,0.00022906804,0.0
ERR1598922,0.00045707403,0.0005611781,0.00033661202,0.00048756736,0.0007344478,0.98963225,0.0028400584,0.00151711,0.0013672216,0.00072366104,0.001116222,0.00022664045,0.0
ERR1598172,0.00045698523,0.0005611486,0.00033658248,0.0004876564,0.00073441834,0.98963225,0.0028402072,0.0015171104,0.0013669255,0.0007237798,0.0011163112,0.00022658124,0.0
ERR1598989,0.00045719236,0.00056108896,0.00033673042,0.00048738933,0.0007344178,0.98963207,0.0028399385,0.0015171389,0.0013675469,0.0007234829,0.0011161029,0.00022678851,0.0
ERR1599414,0.00045692603,0.0005611783,0.00033652326,0.00048765645,0.00073441846,0.98963237,0.0028402372,0.0015171106,0.0013668961,0.0007238391,0.0011163409,0.00022658127,0.0
ERR1598864,0.0003706813,0.00096687675,0.0013589859,0.00019109249,0.005729258,0.005041808,0.00083070993,0.0018155277,0.0012722611,0.9752675,0.0015743971,0.0013581514,0.0042227507
ERR1598778,0.00026968122,0.000536263,0.00028038025,0.00048434734,0.001185,0.9673362,0.009375304,0.0005133748,0.00043967366,0.0016710758,0.0013131499,0.00036478043,0.016230822
ERR1599062,0.00045698523,0.00056117825,0.00033652323,0.00048768602,0.00073441834,0.98963225,0.002840237,0.0015171104,0.0013669551,0.0007237501,0.0011163112,0.00022661086,0.0
ERR1598777,0.00045879075,0.0005606718,0.00033794405,0.00048584642,0.0007343852,0.9896314,0.002838001,0.0015171625,0.0013711567,0.0007218205,0.0011150612,0.00022770624,0.0
ERR1598466,0.00045760686,0.0005610292,0.00033699683,0.0004870926,0.0007343579,0.9896321,0.0028394621,0.0015170785,0.0013684348,0.00072306744,0.001115865,0.00022699576,0.0
ERR1599361,0.00045716282,0.0005610891,0.0003366416,0.00048744873,0.00073435873,0.9896322,0.0028399392,0.00151708,0.0013675175,0.0007235127,0.0011161624,0.00022672929,0.0
ERR1598185,0.0004607444,0.00056025427,0.00033936487,0.00048391792,0.0007343225,0.9896308,0.002835676,0.0015173034,0.001375536,0.0007197131,0.0011136632,0.00022874234,0.0
ERR1599405,0.00045716282,0.0005610891,0.0003366416,0.00048747836,0.000734418,0.98963225,0.0028399392,0.0015171394,0.0013674583,0.00072354235,0.0011161328,0.00022672929,0.0
ERR1598813,0.00046355717,0.0005629776,0.0003393038,0.0004811891,0.0007357707,0.9896125,0.002854597,0.0015152805,0.0013763586,0.0007173979,0.0011103976,0.00023078587,0.0
