,mean,std
3632,0.0,0.0
3633,0.17912276089191437,0.24845163524150848
3634,0.0023972203489392996,0.0038114218041300774
3635,0.0,0.0
3636,0.17912276089191437,0.24845163524150848
3637,9.146258889813907e-06,1.755242919898592e-05
3638,0.0,0.0
3639,0.17912276089191437,0.24845163524150848
3640,0.0013711870415136218,0.0021419802214950323
3641,0.0,0.0
3642,0.002063032705336809,0.00825492013245821
3643,0.002037337049841881,0.0082251513376832
3644,0.0,0.0
3645,0.00016456843877676874,0.0008342405199073255
3646,1.4374302281794371e-06,1.5242124391079415e-05
3647,0.0,0.0
3648,0.1593187153339386,0.22374141216278076
3649,0.0009155429434031248,0.001205425476655364
3650,2.5290522899013013e-05,8.117563993437216e-05
3651,0.1593187153339386,0.22374141216278076
3652,1.5461719158338383e-05,4.5475506340153515e-05
3653,0.0,0.0
3654,0.1593187153339386,0.22374141216278076
3655,0.00036611841642297804,0.001163177308626473
3656,0.0,0.0
3657,0.1593187153339386,0.22374141216278076
3658,0.00036611841642297804,0.001163177308626473
3659,0.00027725801919586957,0.001041817246004939
3660,0.3246077597141266,0.2826688289642334
3661,0.32419824600219727,0.28248465061187744
3662,0.0,0.0
3663,0.3246077597141266,0.2826688289642334
3664,0.32419824600219727,0.28248465061187744
3665,0.0,0.0
3666,0.3246077597141266,0.2826688289642334
3667,0.32419824600219727,0.28248465061187744
3668,0.0,0.0
3669,0.3246077597141266,0.2826688289642334
3670,2.1294923158166057e-07,2.446447979309596e-06
3671,0.0,0.0
3672,0.3246077597141266,0.2826688289642334
3673,3.5470668535708683e-06,1.9075172531302087e-05
3674,0.0,0.0
3675,0.3246077597141266,0.2826688289642334
3676,0.0001825484068831429,0.0006158073665574193
3677,0.0,0.0
3678,0.3246077597141266,0.2826688289642334
3679,0.0001825484068831429,0.0006158073665574193
3680,0.0,0.0
3681,0.0,0.0
3682,0.0,0.0
3683,0.0,0.0
3684,1.8192100696978741e-06,6.372234565787949e-06
3685,0.0,0.0
3686,0.0,0.0
3687,0.0004991427413187921,0.0020026674028486013
3688,1.2424142425970786e-07,2.0186835172353312e-06
3689,0.0,0.0
3690,0.32690396904945374,0.2766662836074829
3691,8.837636414682493e-06,3.111590558546595e-05
3692,0.0,0.0
3693,0.32690396904945374,0.2766662836074829
3694,0.011079852469265461,0.03140568733215332
3695,0.0,0.0
3696,0.32690396904945374,0.2766662836074829
3697,0.05279301851987839,0.12079951912164688
3698,1.4168239431455731e-05,8.27413605293259e-05
3699,0.32690396904945374,0.2766662836074829
3700,0.05279301851987839,0.12079951912164688
3701,0.0,0.0
3702,0.32690396904945374,0.2766662836074829
3703,0.05279301851987839,0.12079951912164688
3704,9.010620124172419e-05,0.0003492577816359699
3705,0.32690396904945374,0.2766662836074829
3706,0.2210305631160736,0.2516440451145172
3707,0.0,0.0
3708,0.32690396904945374,0.2766662836074829
3709,0.2210305631160736,0.2516440451145172
3710,6.530908081003872e-07,5.48525486010476e-06
3711,0.32690396904945374,0.2766662836074829
3712,0.2210305631160736,0.2516440451145172
3713,1.6488998880959116e-05,5.2693278121296316e-05
3714,0.32690396904945374,0.2766662836074829
3715,0.2210305631160736,0.2516440451145172
3716,8.329883712576702e-05,0.001140841282904148
3717,0.32690396904945374,0.2766662836074829
3718,0.2210305631160736,0.2516440451145172
3719,0.0,0.0
3720,0.32690396904945374,0.2766662836074829
3721,0.2210305631160736,0.2516440451145172
3722,0.0,0.0
3723,0.32690396904945374,0.2766662836074829
3724,0.2210305631160736,0.2516440451145172
3725,3.361653170941281e-06,9.500799933448434e-06
3726,0.32690396904945374,0.2766662836074829
3727,0.2210305631160736,0.2516440451145172
3728,0.0,0.0
3729,0.32690396904945374,0.2766662836074829
3730,0.2210305631160736,0.2516440451145172
3731,2.7668122129398398e-05,6.230302824405953e-05
3732,0.32690396904945374,0.2766662836074829
3733,0.0,0.0
3734,0.0,0.0
3735,0.17912276089191437,0.24845163524150848
3736,0.0,0.0
3737,0.0,0.0
3738,0.17912276089191437,0.24845163524150848
3739,1.2021475413348526e-05,0.00014011528401169926
3740,0.0,0.0
3741,0.17912276089191437,0.24845163524150848
3742,4.4819335016654804e-05,0.0003702976682689041
3743,0.0,0.0
3744,0.17912276089191437,0.24845163524150848
3745,3.386380922165699e-05,0.00011023651313735172
3746,1.9191705291632388e-07,1.880515924312931e-06
3747,0.17912276089191437,0.24845163524150848
3748,0.006637219805270433,0.016396215185523033
3749,0.0,0.0
3750,0.17912276089191437,0.24845163524150848
3751,0.006637219805270433,0.016396215185523033
3752,0.0,0.0
3753,0.17912276089191437,0.24845163524150848
3754,3.136337545583956e-05,7.347293285420164e-05
3755,0.0,0.0
3756,0.17912276089191437,0.24845163524150848
3757,3.136337545583956e-05,7.347293285420164e-05
3758,6.84543337570176e-08,1.002064664135105e-06
3759,0.17912276089191437,0.24845163524150848
3760,0.0023972203489392996,0.0038114218041300774
3761,1.236551696592869e-07,2.0091661099286284e-06
3762,0.17912276089191437,0.24845163524150848
3763,0.0023972203489392996,0.0038114218041300774
3764,0.0,0.0
3765,0.17912276089191437,0.24845163524150848
3766,6.866817329864716e-06,1.782991057552863e-05
3767,5.9173589761485346e-06,1.7277638107771054e-05
3768,0.17912276089191437,0.24845163524150848
3769,0.0002862771798390895,0.0024625484365969896
3770,3.0858100785735587e-07,2.2749709387426265e-06
3771,0.17912276089191437,0.24845163524150848
3772,0.0015985333593562245,0.0025031492114067078
3773,2.286082690261537e-06,9.252306881535333e-06
3774,0.17912276089191437,0.24845163524150848
3775,8.647560753161088e-05,0.00013658474199473858
3776,7.793764211783127e-08,1.2663375628108042e-06
3777,0.17912276089191437,0.24845163524150848
3778,0.15198984742164612,0.23151054978370667
3779,1.3444134310702793e-05,8.275129948742688e-05
3780,0.17912276089191437,0.24845163524150848
3781,1.4249015293898992e-05,2.8541660867631435e-05
3782,0.0,0.0
3783,0.17912276089191437,0.24845163524150848
3784,0.0001516557385912165,0.00028049678076058626
3785,0.0,0.0
3786,0.17912276089191437,0.24845163524150848
3787,0.0001516557385912165,0.00028049678076058626
3788,2.8968679544050246e-07,2.7166440759174293e-06
3789,0.17912276089191437,0.24845163524150848
3790,8.492216875310987e-05,0.00014001996896695346
3791,5.997898188070394e-05,0.0001046846155077219
3792,0.17912276089191437,0.24845163524150848
