#SampleID	ERR525948	ERR526027	ERR525903	ERR525889	ERR525779	ERR525795	ERR525967	ERR525893	ERR525819	ERR525783	ERR525823	ERR525775	ERR525987	ERR525787	ERR525697	ERR525720	ERR525771	ERR526015	ERR526039	ERR525759	ERR525708	ERR525809	ERR526007	ERR525729	ERR525884	ERR525907	ERR525991	ERR526031	ERR525746	ERR526035	ERR526059	ERR525995	ERR525804	ERR525928	ERR525815	ERR525763	ERR525741	ERR525851	ERR526087	ERR525863	ERR525791	ERR525827	ERR525725	ERR526055	ERR525959	ERR525867	ERR525955	ERR525923	ERR525855	ERR525975	ERR525943	ERR525706	ERR525983	ERR525757	ERR525911	ERR525999	ERR525915	ERR525879	ERR526075	ERR525813	ERR525692	ERR525767	ERR525716	ERR526079	ERR525737	ERR525931	ERR525699	ERR525971	ERR525847	ERR525753	ERR526051	ERR525939	ERR525871	ERR526067	ERR525953	ERR525733	ERR526003	ERR525839	ERR526043	ERR526019	ERR526083	ERR526047	ERR526073	ERR526011	ERR525799	ERR525935	ERR525751	ERR526023	ERR525963	ERR526005	ERR525869	ERR525769	ERR525718	ERR525748	ERR525899	ERR525761	ERR526041	ERR525845	ERR525811	ERR525849	ERR525731	ERR525714	ERR525744	ERR525727	ERR525837	ERR525981	ERR525825	ERR525877	ERR526071	ERR525985	ERR526025	ERR526081	ERR525897	ERR525695	ERR525821	ERR526017	ERR526049	ERR525941	ERR525951	ERR525929	ERR525817	ERR525853	ERR525949	ERR525882	ERR525765	ERR525885	ERR525887	ERR525723	ERR526069	ERR525797	ERR525926	ERR525997	ERR525905	ERR526013	ERR525739	ERR525965	ERR526053	ERR526009	ERR525785	ERR525865	ERR525909	ERR525773	ERR525735	ERR525973	ERR525750	ERR526045	ERR525693	ERR525702	ERR525873	ERR525755	ERR525789	ERR525710	ERR525807	ERR525833	ERR526077	ERR525781	ERR525721	ERR526085	ERR526057	ERR525989	ERR525861	ERR525829	ERR525913	ERR525891	ERR526001	ERR525969	ERR525957	ERR526029	ERR525961	ERR525993	ERR525690	ERR525946	ERR525937	ERR525921	ERR526033	ERR526061	ERR526021	ERR526086	ERR525902	ERR525846	ERR526046	ERR526054	ERR525934	ERR525930	ERR525756	ERR525762	ERR525803	ERR525740	ERR526058	ERR526050	ERR525878	ERR525715	ERR525808	ERR525883	ERR525724	ERR525790	ERR525927	ERR525711	ERR525778	ERR525858	ERR525866	ERR526082	ERR525826	ERR525707	ERR526010	ERR525838	ERR525834	ERR525900	ERR525998	ERR525910	ERR526072	ERR525766	ERR526026	ERR525770	ERR525906	ERR525812	ERR525850	ERR525990	ERR525954	ERR525952	ERR526038	ERR525974	ERR525719	ERR525758	ERR525888	ERR525736	ERR525942	ERR525794	ERR525862	ERR525705	ERR525752	ERR525698	ERR526006	ERR526014	ERR525892	ERR526078	ERR525874	ERR525786	ERR525854	ERR525982	ERR526074	ERR525870	ERR525728	ERR525894	ERR525830	ERR525696	ERR525798	ERR525745	ERR525986	ERR525782	ERR526018	ERR525732	ERR526022	ERR525970	ERR525994	ERR525962	ERR526030	ERR526034	ERR526002	ERR525922	ERR525691	ERR525958	ERR526062	ERR525918	ERR525947
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0	0	8	25	0	0	16	0	0	0	1	0	2	0	1	1	0	0	0	0	0	0	1	1	9	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	19	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__anaerobius	0	1	0	0	0	0	0	1	6	0	0	4	0	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	5	0	10	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	2	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter;s__	0	0	0	0	2	3	1	1	2	0	25	2	2	1	1	5	0	0	2	4	0	0	1	1	9	0	0	0	0	2	3	0	17	2	2	2	0	2	0	0	0	0	0	1	1	2	0	0	2	0	2	2	0	5	2	0	6	10	2	6	2	0	0	0	1	1	0	1	0	1	3	0	1	0	4	1	0	0	9	1	0	1	2	1	0	0	2	15	0	3	0	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	17	0	5	0	1	0	0	0	0	0	0	0	0	7	0	14	1	0	0	7	0	0	6	0	0	0	0	0	1	0	5	38	0	0	0	0	30	0	7	0	25	0	3	0	0	59	0	34	0	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14536	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	114	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__bifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__difficile	0	15	18	3	7	2	0	17	14	5	81	5	3	0	7	10	7	0	22	15	20	3	4	20	12	3	15	1	11	1	14	25	40	29	5	2	0	13	0	7	9	1	0	6	20	16	2	1	9	3	8	6	1	29	22	2	29	13	8	24	3	8	8	2	0	1	5	6	4	30	10	7	1	2	3	14	2	4	10	6	6	5	20	8	0	7	8	39	0	68	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	75	0	3	1	0	7	0	1	0	0	0	0	0	0	0	0	29	1	5	1	0	12	69	0	0	102	0	0	0	0	1	0	0	14	681	0	1	0	0	794	0	48	0	609	0	6	0	0	983	0	38	0	824	0	1	0	1	7	0	0	0	7	0	0	0	0	2	0	0	36	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3875	0	0	0	0	0	0	7	0	6	1	0	0	0	0	0	0	31	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	46	0	0	0	4
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium];s__sordellii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	10596	6358	4235	5079	2504	1012	5056	2222	7862	455	2853	3273	3615	2068	6425	5259	4667	2502	7002	5548	956	3858	5983	4082	3076	1094	1628	2246	5357	6037	3673	4832	10754	4464	3656	8079	6366	7110	3288	2587	633	1353	2877	3901	1998	3526	2559	6007	5507	4222	754	8680	544	4397	3823	5887	8336	4907	3615	8867	4239	745	4863	5249	6529	2328	7131	3747	1099	6225	3800	3390	3988	2912	2232	6244	3648	6225	8310	1706	4677	5904	2064	4791	4788	13968	1375	1428	2597	6	355	9	77	57	20	62	329	194	80	61	323	70	294	147	5	4	8	24	49	20	3	227	64	29	4	72	32	1	123	50	17	4	54	516	7	264	6	127	25	22	78	6	74	137	377	185	117	37	141	325	105	13	62	33	19	22	47	19	198	22	72	20	5	221	306	5	15	135	21	109	59	88	352	180	74	93	1560	344	296	37	46	1157	2	304	984	721	138	3	11	92	5	2	6	2	4	11	8	16	4	1943	2	20	305	2	3	9	5	1	8	62	3	41	12	2	6	4	1	9	2	9	5	29	4	1	3	5	2	626	2	6	15	22	7	8	320	4	2	0	7	494	3	19	9	48	1	209	5	58	3	2	9	27	2	12	42	0	3	39	4	0	15	68	10	0	32	0	16	75	38	4	9	366	3	13	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;s__	2	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	2	0	1	0	1	2	2	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	1	1	1	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	11	2	3	0	3	3	7	0	1	0	0	3	9	0	2	6	3	1	12	3	2	2	0	1	0	0	9	5	14	0	0	1	3	0	1	0	1	1	3	3	0	0	3	5	1	3	0	3	4	2	1	3	0	0	1	2	2	1	2	4	1	0	2	6	2	0	4	1	3	2	1	0	0	1	0	28	6	4	4	2	3	3	7	0	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus;s__pullicaecorum	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Cellulosibacter;s__alkalithermophilus	0	1	0	0	0	0	0	5	0	0	4	3	0	0	0	0	2	0	0	0	0	1	0	5	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	7	2	0	0	0	2	0	0	4	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	4	0	9	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__hungatei	0	3	1	10	0	0	0	0	0	0	0	0	0	0	2	5	2	1	4	2	0	0	2	0	0	0	0	3	1	3	1	2	14	0	1	4	0	10	0	0	0	0	0	2	0	0	0	3	0	6	0	1	0	1	1	19	1	3	1	2	4	0	0	2	0	0	0	0	1	2	1	0	0	1	0	2	1	0	3	0	1	1	2	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium;s__methylpentosum	1	1	2	0	0	0	0	1	0	0	0	0	0	1	2	1	2	0	0	1	0	0	1	5	2	1	1	2	1	3	2	0	1	1	0	0	3	5	2	0	0	0	3	0	2	0	0	4	2	1	0	0	0	1	0	1	4	2	0	7	0	0	1	1	0	1	3	4	2	0	1	0	1	0	0	0	1	1	2	0	0	4	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens;s__	13	5	0	0	3	5	1	8	4	0	0	1	1	2	4	10	3	1	10	0	2	6	5	1	7	0	4	1	3	1	4	3	10	7	0	3	8	4	2	3	0	0	0	18	0	5	1	7	5	4	2	5	0	4	14	3	9	8	7	8	4	0	10	1	1	0	1	4	2	4	4	3	1	2	2	1	3	6	4	0	2	22	2	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__	3	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0	1	3	1	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	7854	2764	5908	233	715	2296	2651	5021	4763	1442	13850	4600	1125	1604	6001	3543	428	2643	1104	4990	4124	3203	5942	6339	2001	7473	1178	2027	1920	4920	9438	4284	2850	12020	1272	6015	3473	5067	8918	10692	1118	3021	5724	1486	1785	1347	4789	10966	3015	5195	875	9839	184	10379	3651	2973	6729	1793	696	6073	1482	1260	3607	5593	3460	3605	8275	5814	1023	1853	2507	2489	4492	3561	4800	5353	2699	7549	6351	3524	3923	2242	443	1746	528	10704	718	13564	432	10	8	2	20	2	3	6	2	15	26	1	18	4	7	12	6	1	5	4	1	1	10	6	3	5	0	4	9	1	13	8	4	60	7	16	1	7	4	2	0	0	5	3	181	8	0	27	2	5	2	16	4	3	3	0	0	5	15	0	3	5	3	7	2	3	11	3	5	9	2	0	5	7	3	1	4	0	19	29	3	1	3	42	4	10	57	16	6	3	3	2	3	0	6	7	1	2	0	0	3	1347	0	3	9	2	1	0	9	4	4	0	2	1	1	0	5	0	0	6	3	4	2	3	4	1	7	1	0	0	7	1	0	1	6	3	12	2	0	15	0	10	0	19	6	5	1	6	3	4	2	0	1	9	4	2	5	2	0	1	2	0	3	3	2	0	1	0	0	4	4	1	2	4	0	9	1
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	2627	595	444	615	470	515	525	225	493	155	205	474	296	188	532	723	443	210	1082	580	156	412	735	343	228	339	476	84	846	545	231	484	1569	463	277	904	542	665	519	251	44	184	441	631	298	830	325	807	398	294	310	614	270	223	282	702	688	1594	603	893	490	60	594	653	788	85	367	324	396	758	367	171	553	340	347	828	250	1049	606	165	541	603	417	467	519	753	194	29	188	0	2	0	79	42	1	1	0	1	4	1	4	44	161	3	2	1	1	7	1	7	0	131	4	0	0	103	1	0	32	44	0	0	4	890	0	0	0	100	2	1	206	3	26	236	851	479	8	0	15	56	0	1	2	26	0	0	22	0	5	56	53	19	0	1	633	0	1	367	9	277	0	9	923	4	9	0	1607	37	284	54	140	843	0	20	12	578	2	0	1	2	1	0	1	1	0	1	1	0	0	161	2	0	1	0	0	2	5	2	0	33	1	1	0	0	3	0	0	2	1	0	1	0	0	2	1	1	0	1997	0	1	1	22	2	1	3	0	1	1	0	2043	0	0	0	0	0	1	0	5	0	0	1	1	0	0	0	0	1	66	0	0	4	2	0	0	0	3	0	0	2	0	0	1	0	0	2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__guilliermondii	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Papillibacter;s__cinnamivorans	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	2	2	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
