,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR308590,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR308338,0.0006177243,0.0041534156,0.002752923,0.0011949663,0.0033128909,0.00131941,0.0031170298,0.0009141157,0.0032689124,0.97177947,0.0050546634,0.002514435,0.0
ERR308395,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR309771,0.0006177537,0.0041532977,0.0027529523,0.0011949368,0.0033130082,0.00131941,0.0031170887,0.000914145,0.0032688538,0.97177947,0.0050546634,0.0025144643,0.0
ERR309110,0.0006177243,0.0041533564,0.002752923,0.0011949663,0.003312979,0.0013193219,0.0031170591,0.000914145,0.003268883,0.9717795,0.0050546634,0.0025144643,0.0
ERR309299,0.0006178416,0.0041533844,0.0027528633,0.0011949658,0.0033129484,0.0013194684,0.0031170582,0.00091411534,0.0032689406,0.9717792,0.0050547207,0.0025144636,0.0
ERR308516,0.00022169948,0.0041602254,0.003140986,4.8652466e-05,0.007454604,0.0749543,0.021010697,0.00083360076,0.0018769503,0.7096782,0.011644751,0.0017145872,0.16326082
ERR309101,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR308370,0.00066366384,0.0021280886,0.00080220005,0.0014742636,0.0011338704,0.9783008,0.005060433,0.002375527,0.003727584,0.0009517792,0.0025263398,0.00085535896,0.0
ERR308528,0.00061772426,0.004153356,0.002752952,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR308287,0.0006177543,0.0041533313,0.0027528668,0.0011948792,0.003312894,0.0013194407,0.0031172677,0.0009141165,0.0032687392,0.9717795,0.0050547565,0.0025144373,0.0
ERR309253,0.00066366355,0.002128205,0.00080219965,0.0014742629,0.0011338405,0.9783005,0.005060519,0.0023755848,0.0037275823,0.00095186685,0.0025263093,0.00085535855,0.0
ERR308669,0.00061225955,0.004119692,0.0027407121,0.0011788303,0.0033336384,0.0013458076,0.0031909307,0.000938751,0.003214583,0.971761,0.005049746,0.0025141193,0.0
ERR308363,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR308504,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR309833,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR309759,0.0006177243,0.0041533564,0.0027528936,0.0011949663,0.0033129496,0.00131941,0.0031170591,0.0009140569,0.0032689124,0.9717795,0.0050546634,0.0025144643,0.0
ERR309144,0.0006177831,0.0041532977,0.0027528936,0.0011949663,0.0033130376,0.00131941,0.0031170005,0.0009140569,0.0032689124,0.97177947,0.0050547225,0.0025144643,0.0
ERR309167,0.00061772426,0.004153356,0.0027529227,0.0011949367,0.0033129784,0.0013194686,0.003117059,0.0009140568,0.003268912,0.97177947,0.005054663,0.002514464,0.0
ERR309612,0.0006178418,0.0041533853,0.0027528934,0.001194966,0.003313008,0.0013194686,0.0031170882,0.0009141156,0.003268912,0.9717792,0.005054663,0.0025144054,0.0
ERR309774,0.0006177244,0.004153357,0.0027528938,0.0011949664,0.0033129794,0.0013193515,0.0031169713,0.000914057,0.003268913,0.97177964,0.0050546643,0.0025144648,0.0
ERR1599546,0.0006637402,0.0021803363,0.00081208977,0.0014763293,0.0011439158,0.9782925,0.00496855,0.0023574394,0.0037161405,0.0009776504,0.0025588612,0.0008523565,0.0
ERR1598740,0.0006639021,0.0021334738,0.0008029676,0.0014749464,0.0011346103,0.9783022,0.0050498853,0.0023736004,0.0037271911,0.00095472083,0.0025273215,0.00085515756,0.0
ERR1599203,0.00065703527,0.0020868562,0.0008007021,0.0014492742,0.0011266778,0.97860146,0.004993515,0.0023795085,0.0036850572,0.00095324335,0.0024149183,0.0008518332,0.0
ERR1598735,0.000664647,0.0021553303,0.0008065343,0.0014771142,0.0011380649,0.97830045,0.005009876,0.002365562,0.003726282,0.00096610247,0.0025357034,0.00085437833,0.0
ERR1598178,0.00067543215,0.0021974086,0.0008080397,0.0014958956,0.0011349034,0.97827905,0.004932502,0.0023600035,0.0037774504,0.0009872582,0.0024947843,0.0008573527,0.0
ERR1598105,0.000660115,0.0023833765,0.0008465453,0.0014528405,0.001222902,0.977958,0.0044306144,0.002435551,0.0037957933,0.0011118252,0.002815668,0.00088667515,0.0
ERR1599291,0.0005959125,0.0035818103,0.0011326679,0.0013364771,0.0015732818,0.975629,0.0033258242,0.0022645732,0.003391258,0.0016404166,0.004704301,0.00082441705,0.0
ERR1599096,0.00066366367,0.0021280881,0.0008021998,0.0014743219,0.0011338702,0.9783007,0.00506052,0.002375556,0.0037275243,0.0009518377,0.0025262805,0.0008553587,0.0
ERR1599617,0.0006637237,0.0021290025,0.00080231886,0.0014743541,0.0011340191,0.9783016,0.005058738,0.002375208,0.0037274726,0.00095228,0.0025261384,0.0008553016,0.0
ERR1599604,0.0006636344,0.002128206,0.00080222933,0.0014742047,0.001133929,0.9783008,0.005060403,0.0023755562,0.0037275248,0.0009518378,0.0025262807,0.00085535884,0.0
ERR1599097,0.0006322967,0.00284215,0.00096874655,0.0014264182,0.0013146499,0.977561,0.0041631707,0.0021905352,0.0034682225,0.001271757,0.003357012,0.00080404466,0.0
ERR1599031,0.00066269434,0.00214615,0.00080648763,0.0014726769,0.0011385984,0.9782915,0.0050337045,0.002368859,0.0037193587,0.00096017844,0.0025463393,0.0008534789,0.0
ERR1598470,0.0006627475,0.002226438,0.000821378,0.0014757256,0.0011532364,0.9782824,0.004896548,0.0023403077,0.0036999313,0.0010001275,0.0025924835,0.00084863394,0.0
ERR1598074,0.0006614359,0.0021891322,0.0008159207,0.0014714532,0.0011483274,0.978277,0.0049651307,0.0023537495,0.0037033183,0.0009803618,0.0025841258,0.00084996026,0.0
ERR1598513,0.00066372385,0.002129708,0.00080234837,0.0014744425,0.0011340488,0.9783015,0.0050573586,0.002374915,0.0037275322,0.0009527208,0.002526462,0.00085527246,0.0
ERR1599277,0.00065675675,0.0025811815,0.00089417835,0.0014734,0.0012304571,0.9780189,0.004393239,0.0022463712,0.003611369,0.0011676067,0.0028970486,0.0008296246,0.0
ERR1599553,0.0006636639,0.0021281475,0.0008022295,0.0014742637,0.0011337824,0.97830105,0.0050604045,0.0023755275,0.0037275844,0.0009517793,0.0025262814,0.000855359,0.0
ERR1599342,0.0006637521,0.0021287352,0.00080220023,0.0014744989,0.0011338707,0.97830063,0.0050594066,0.0023753808,0.0037280547,0.0009521319,0.0025258998,0.00085532974,0.0
ERR1598259,0.00066354964,0.002139994,0.00080455357,0.001474359,0.0011363431,0.9782979,0.005040428,0.0023711333,0.0037245774,0.0009576872,0.0025349283,0.0008545702,0.0
ERR1599356,0.00066366384,0.0021281473,0.0008021413,0.0014743223,0.0011338411,0.9783009,0.0050604627,0.0023754977,0.0037275252,0.0009518673,0.0025263105,0.00085535896,0.0
ERR1598406,0.0006636936,0.0021285892,0.0008022005,0.0014742938,0.0011339298,0.9783008,0.005059614,0.0023753229,0.0037277625,0.00095207343,0.0025262826,0.0008553301,0.0
ERR1598280,0.0006637827,0.0021302078,0.00080240733,0.0014745898,0.0011341078,0.9783016,0.0050563323,0.0023748272,0.0037275332,0.00095292664,0.0025263159,0.00085527264,0.0
ERR1598447,0.0006639408,0.0021623159,0.0008084418,0.0014758483,0.0011400598,0.97829914,0.0049996744,0.0023632075,0.0037200481,0.00096883194,0.0025451554,0.0008533487,0.0
ERR1599169,0.0006865251,0.0023030946,0.0008306099,0.0015260649,0.0011772946,0.9780251,0.004574846,0.0024357527,0.003869521,0.0010276579,0.0026513364,0.0008922094,0.0
ERR1598384,0.00066495157,0.0023256124,0.0008375118,0.0014836653,0.0011687686,0.97826517,0.0047309985,0.0023072255,0.0036878246,0.0010511928,0.002632608,0.0008445023,0.0
ERR1599370,0.00066357775,0.0021342335,0.0008035241,0.0014741212,0.001135225,0.9782996,0.0050501106,0.002373273,0.00372551,0.0009548659,0.0025311054,0.0008548623,0.0
ERR1598492,0.00025758473,0.0043753283,0.0011779979,0.0003012728,0.0069192844,0.8938041,0.0008852764,0.014856461,0.006342054,0.007814552,0.060096208,0.0031699263,0.0
ERR1598694,0.0007017409,0.0023868766,0.00084992574,0.0015543689,0.0011986373,0.9777467,0.0044127055,0.0024823963,0.0039693844,0.001044813,0.0027430195,0.0009093171,0.0
ERR1598769,0.0006635642,0.002178663,0.0008130593,0.0014758011,0.0011457666,0.9782743,0.0049672304,0.0023624038,0.003719431,0.00097568287,0.0025704044,0.0008536491,0.0
ERR1599076,0.00047218963,0.0025347462,0.0008208411,0.0007884391,0.0023063486,0.9679349,0.0022731842,0.006123833,0.00520646,0.002066867,0.0077310605,0.0017411168,0.0
ERR1599632,0.0002465937,0.008068742,0.0007792278,0.00022262543,0.005014417,0.8039951,0.0022766758,0.0016882882,0.011511218,0.13273837,0.032175574,0.001283157,0.0
ERR1599095,0.0006636638,0.0021280884,0.00080219994,0.0014742634,0.0011338703,0.9783008,0.0050605205,0.0023755562,0.0037275248,0.0009518378,0.00252631,0.00085535884,0.0
ERR1598993,0.0006636379,0.0021303024,0.0008024979,0.0014742712,0.0011341993,0.9783027,0.0050557014,0.002374717,0.0037269865,0.00095307635,0.0025265878,0.0008552165,0.0
ERR1598602,0.00065876375,0.0021780275,0.000818108,0.0014571006,0.0011563619,0.97830683,0.0048988066,0.0023757976,0.003721234,0.0009921998,0.0025796783,0.0008572096,0.0
ERR1598730,0.0006636638,0.002128147,0.0008021412,0.0014742634,0.0011338703,0.97830075,0.005060462,0.0023754975,0.003727613,0.0009518672,0.0025262514,0.00085535884,0.0
ERR1599039,0.0005799858,0.0041588545,0.001269735,0.0013189777,0.001722469,0.97414386,0.0029802814,0.0022104434,0.003258806,0.0018445944,0.005706645,0.00080537144,0.0
ERR1598745,0.0006507036,0.0025188224,0.000888319,0.0014580555,0.0012257557,0.97803247,0.004503913,0.0022585057,0.0035943321,0.0011338636,0.002908211,0.00082702824,0.0
ERR1598211,0.0006636638,0.002128147,0.0008021412,0.0014742634,0.0011338409,0.9783008,0.0050605205,0.0023755562,0.0037275248,0.0009518378,0.00252631,0.00085535884,0.0
ERR1599397,0.0006636344,0.0021283526,0.00080225867,0.0014742634,0.0011338997,0.97830063,0.005060198,0.0023754681,0.0037274368,0.00095198466,0.0025263983,0.0008553882,0.0
ERR1599225,0.00066366367,0.0021281468,0.0008021998,0.0014742633,0.0011338408,0.9783007,0.00506052,0.002375556,0.0037275832,0.0009518377,0.0025263098,0.0008553587,0.0
ERR1598361,0.0006636639,0.0021282944,0.0008022295,0.0014742637,0.0011338412,0.9783009,0.005060375,0.0023754686,0.0037274964,0.00095192617,0.0025262225,0.000855359,0.0
ERR1598226,0.0006637232,0.0021290304,0.00080225954,0.0014744999,0.0011339596,0.97830117,0.005058558,0.0023752651,0.0037276167,0.0009523675,0.002526078,0.0008553597,0.0
ERR1598896,0.0006611899,0.0022683465,0.0008306286,0.0014737262,0.0011629564,0.9782615,0.004835509,0.0023258834,0.0036838015,0.0010198631,0.0026315427,0.00084504957,0.0
ERR1598396,0.0006637815,0.002128794,0.00080217083,0.0014743814,0.0011339881,0.9783002,0.005059524,0.0023754102,0.0037281136,0.0009521906,0.0025260174,0.00085535913,0.0
ERR1598362,0.00065825105,0.0024293787,0.000862787,0.0014723712,0.0011958188,0.9781785,0.004605202,0.0022746257,0.0036362114,0.0010977802,0.0027550384,0.0008341508,0.0
ERR1599145,0.000663664,0.002128324,0.0008022296,0.001474264,0.0011339,0.978301,0.0050601405,0.0023754984,0.0037274968,0.0009518969,0.002526311,0.0008553004,0.0
ERR1598101,0.0006638123,0.0021292977,0.00080229004,0.001474502,0.0011339906,0.9783018,0.0050579193,0.0023750335,0.0037276514,0.00095251563,0.0025259051,0.0008552728,0.0
ERR1599129,0.0006637521,0.0021283533,0.00080220023,0.0014743226,0.0011338707,0.9783009,0.005059935,0.0023754688,0.0037276142,0.0009519556,0.002526223,0.0008553885,0.0
ERR1598525,0.0005273734,0.004175435,0.0012152492,0.0011273829,0.0017982126,0.9735819,0.0030721272,0.0021672803,0.0033006382,0.0023219835,0.0059207226,0.00079173374,0.0
ERR1598748,0.0006639314,0.0021318584,0.0008026152,0.0014750932,0.0011341991,0.97830296,0.0050524697,0.0023741291,0.0037278668,0.00095386914,0.0025256474,0.00085536315,0.0
ERR1599122,0.00066366355,0.002128205,0.00080219965,0.0014742629,0.0011338405,0.9783005,0.005060519,0.0023755848,0.0037275823,0.00095186685,0.0025263093,0.00085535855,0.0
ERR1598860,0.00066393457,0.0021411492,0.0008044105,0.0014752763,0.001135996,0.97830194,0.0050362223,0.002370704,0.0037254172,0.00095851405,0.0025317683,0.00085466227,0.0
ERR1599611,0.0006636346,0.0021282653,0.0008022296,0.001474264,0.0011338413,0.97830105,0.0050602285,0.0023755278,0.0037276142,0.0009518675,0.0025261936,0.00085535913,0.0
ERR1598712,0.00035250696,0.0050235,0.0012471379,0.0005941256,0.0031853742,0.9598078,0.0016209394,0.004266688,0.0036699187,0.0047230236,0.014278333,0.0012306077,0.0
ERR1599015,0.00066366384,0.0021284411,0.00080217066,0.0014742636,0.0011339586,0.9783007,0.005059963,0.0023754684,0.0037275546,0.0009519848,0.0025264279,0.00085535896,0.0
ERR1598626,0.0006623566,0.0022038512,0.0008176662,0.0014739726,0.0011497256,0.9782817,0.004936219,0.0023483527,0.003703787,0.0009885126,0.0025841072,0.0008497384,0.0
ERR1598324,0.0006641954,0.0021317985,0.0008024972,0.0014753566,0.0011339635,0.978302,0.0050527602,0.0023743333,0.0037293623,0.00095389795,0.0025245005,0.000855392,0.0
ERR1599353,0.0003580153,0.0010302961,0.0011138916,0.0010075271,0.0013738871,0.9574138,0.009623289,0.0014802217,0.002729088,0.0021514893,0.0005040467,0.0007496476,0.020464778
ERR1599106,0.0006320833,0.0029629418,0.0010011704,0.0014292327,0.0013656192,0.9771784,0.0039443853,0.0022416469,0.0034924273,0.0013099905,0.003620623,0.0008215145,0.0
ERR1599143,0.00066270516,0.0021328866,0.00080412807,0.0014712096,0.0011353778,0.97832865,0.0050387383,0.0023726742,0.0037199073,0.00095653586,0.002522879,0.0008543236,0.0
ERR1599450,0.0006183354,0.0032455856,0.0010361755,0.0013821545,0.0014173219,0.976925,0.003695775,0.0021518152,0.0034454348,0.0015412883,0.0037381344,0.0008028027,0.0
ERR1598454,0.000633774,0.0027740311,0.00095024996,0.0014269457,0.0012897445,0.9777285,0.00427015,0.0021775155,0.003471429,0.0012495794,0.0032281193,0.0007999246,0.0
ERR1598559,0.00066366367,0.0021284407,0.0008022292,0.0014742926,0.0011339582,0.9783004,0.0050601675,0.002375468,0.003727495,0.0009519258,0.002526574,0.0008553587,0.0
ERR1598589,0.0006676349,0.0022252048,0.0008211125,0.0014788191,0.0011604375,0.97819823,0.004830711,0.00237833,0.003765738,0.0010071067,0.0026032738,0.0008632638,0.0
ERR1599574,0.00066366413,0.0021287357,0.00080217107,0.0014744111,0.001133959,0.97830105,0.0050593195,0.0023753226,0.0037275858,0.0009521908,0.0025262528,0.0008553006,0.0
ERR1598175,0.00066369335,0.0021282653,0.00080220023,0.001474264,0.0011338707,0.97830105,0.005060199,0.0023754984,0.0037275555,0.0009519263,0.0025261936,0.0008553885,0.0
ERR1599334,0.00066366355,0.002128205,0.00080219965,0.0014742629,0.0011338405,0.9783005,0.005060519,0.0023755848,0.0037275823,0.00095186685,0.0025263093,0.00085535855,0.0
ERR1598767,0.00066245446,0.0026455296,0.0009247048,0.0014785173,0.0013278166,0.9772207,0.0039568692,0.0025237298,0.0038091058,0.0011676586,0.0033671954,0.0009157467,0.0
ERR1598699,0.00066117133,0.0021929787,0.00081668404,0.0014710122,0.0011492375,0.97827464,0.0049604587,0.0023519278,0.003702025,0.0009824468,0.0025879135,0.0008495781,0.0
ERR1598297,0.00066366367,0.0021280881,0.0008021998,0.0014742633,0.0011338408,0.9783007,0.0050604907,0.002375556,0.0037275832,0.0009518671,0.0025263098,0.0008553587,0.0
ERR1599418,0.0006636638,0.0021281764,0.00080219994,0.0014742634,0.0011338409,0.9783008,0.005060374,0.0023755562,0.003727613,0.0009518672,0.0025263396,0.00085532945,0.0
ERR1598122,0.0006607263,0.0027149161,0.0009295336,0.001475019,0.0013099696,0.9773837,0.004027294,0.0023934809,0.0037428332,0.0012194273,0.003263808,0.000879314,0.0
ERR1599575,0.00066366384,0.0021281473,0.0008021413,0.0014742636,0.0011338411,0.9783009,0.0050605214,0.0023755564,0.0037275252,0.0009517792,0.0025262812,0.00085535896,0.0
ERR1599014,0.0006636933,0.0021283238,0.0008022001,0.0014742637,0.0011338999,0.9783009,0.0050601987,0.0023755275,0.0037274964,0.0009518674,0.0025263107,0.000855359,0.0
ERR1598128,0.00066406804,0.0021953601,0.00081462145,0.0014773678,0.0011463324,0.97829175,0.004942358,0.0023521988,0.0037136117,0.0009851175,0.002565576,0.00085162837,0.0
ERR1599049,0.00064149185,0.0026585236,0.0009212159,0.0014415508,0.0012582589,0.9779007,0.0043764217,0.0022068718,0.0035212752,0.0011982971,0.00306516,0.00081016024,0.0
ERR1599396,0.0005843322,0.0042461436,0.0012521112,0.0013439378,0.0015970028,0.97523576,0.003230338,0.0019045955,0.0030860056,0.0019292663,0.0048712324,0.00071923,0.0
ERR1598407,0.00066434685,0.0021361893,0.00080303143,0.0014761304,0.0011344706,0.9783059,0.005042751,0.0023725876,0.003728507,0.00095625414,0.0025244886,0.00085530983,0.0
ERR1598209,0.0006638438,0.002135913,0.0008034381,0.001474918,0.0011351104,0.9783015,0.0050459825,0.0023726916,0.0037263716,0.00095583755,0.0025294085,0.0008549232,0.0
ERR1598753,0.0006636639,0.002128735,0.00080228824,0.0014743225,0.0011339587,0.97830063,0.0050595235,0.0023753513,0.0037273788,0.00095210236,0.0025266926,0.0008553003,0.0
ERR1598171,0.0006638118,0.0021293256,0.00080223073,0.0014745597,0.001133931,0.9783012,0.005057945,0.0023750905,0.003728148,0.0009525737,0.0025257566,0.00085533096,0.0
ERR1599535,0.00066414056,0.0021381842,0.0008035886,0.0014756296,0.0011351155,0.9783039,0.005040396,0.0023718213,0.003726976,0.00095713424,0.0025280397,0.00085504464,0.0
ERR1598157,0.00067220064,0.0023481785,0.00083411153,0.0015007898,0.0011627508,0.97831875,0.0046631643,0.0022992704,0.003710586,0.0010678719,0.002574331,0.0008480937,0.0
ERR1598620,0.00066390034,0.0021295326,0.00080226065,0.0014747076,0.0011339025,0.9783017,0.0050573023,0.0023751508,0.0037282095,0.00095260376,0.002525406,0.0008553316,0.0
ERR1598527,0.0006637236,0.0021290905,0.0008022306,0.0014745008,0.0011339603,0.97830164,0.0050582676,0.0023751783,0.003727707,0.0009523974,0.00252605,0.00085533084,0.0
ERR1598956,0.00066366355,0.002128205,0.00080219965,0.0014742629,0.0011338405,0.9783005,0.005060519,0.0023755848,0.0037275823,0.00095186685,0.0025263093,0.00085535855,0.0
ERR1598269,0.00066384935,0.002152466,0.00080664613,0.0014755471,0.0011384093,0.97829723,0.005017007,0.0023668963,0.003723348,0.00096403976,0.002540561,0.0008540492,0.0
ERR1598366,0.00066675193,0.0021725758,0.0008077329,0.0014825913,0.0011384215,0.97831726,0.0049689044,0.0023594932,0.0037297695,0.00097597024,0.002525792,0.0008548147,0.0
ERR1599286,0.00058801036,0.004302597,0.0012943667,0.0013260545,0.0018405269,0.97293955,0.002645256,0.002459376,0.003445299,0.0019108141,0.0063592275,0.00088883925,0.0
ERR1599530,0.00066435063,0.0021485959,0.00080541504,0.0014764621,0.0011368267,0.97830456,0.0050212517,0.00236799,0.0037250628,0.0009625155,0.0025323743,0.00085455115,0.0
ERR1598780,0.0006644386,0.0021531184,0.00080647215,0.0014758155,0.0011384125,0.97828436,0.005019929,0.002365317,0.0037317583,0.0009665683,0.0025393637,0.0008544922,0.0
ERR1598874,0.0006568417,0.002268035,0.0008349658,0.0014639361,0.0011687465,0.9782254,0.004857163,0.0023261271,0.003666008,0.0010164967,0.0026744162,0.00084192626,0.0
ERR1598828,0.00066387217,0.0021329727,0.0008029376,0.001474769,0.0011346681,0.97830135,0.005051232,0.0023736865,0.003727188,0.000954397,0.0025277892,0.00085515686,0.0
ERR1598953,0.00066780817,0.002259404,0.0008233638,0.001488411,0.0011541251,0.9782992,0.004816408,0.0023326878,0.003715153,0.0010184839,0.0025737756,0.0008512087,0.0
ERR1598507,0.00057675387,0.0045126732,0.0013033923,0.0013322975,0.0016393587,0.9747524,0.0031291256,0.0018491911,0.0030171955,0.0020501502,0.00513564,0.0007018041,0.0
ERR1599292,0.0006670552,0.002382747,0.00084669894,0.0014905497,0.0011776123,0.9782485,0.0046313484,0.002293395,0.0036846646,0.0010790961,0.0026545622,0.000843791,0.0
ERR1598415,0.0006766851,0.0021885512,0.00080904417,0.0014914853,0.0011360509,0.9781741,0.0049941717,0.0023682802,0.003808343,0.0009814899,0.002514354,0.0008574124,0.0
ERR1599233,0.00066369324,0.0021281473,0.0008021413,0.0014743223,0.0011338704,0.9783009,0.0050604627,0.0023754977,0.0037276132,0.0009517792,0.0025262812,0.00085527083,0.0
ERR1599222,0.0006639602,0.0021305347,0.0008023501,0.0014750037,0.0011339631,0.97830284,0.0050548436,0.0023747142,0.0037280982,0.00095316337,0.0025251163,0.0008553917,0.0
ERR1598637,0.00066366384,0.0021281473,0.0008021413,0.0014742636,0.0011338411,0.9783009,0.0050604627,0.0023754977,0.003727584,0.0009518379,0.0025263105,0.00085535896,0.0
