,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR309532,0.00018180333,0.00029820125,0.001050896,0.00013220178,0.0045375363,0.0025328463,0.007623635,0.0012701077,0.0017946827,0.9762642,0.003385928,0.0009279576,0.0
ERR308305,0.00038733878,0.00068036537,0.00048441088,0.0007504318,0.0009708398,0.9895394,0.0020778654,0.0016642035,0.0004953616,0.002201142,0.0004561291,0.0002924034,0.0
ERR309117,0.0001818033,0.00029823082,0.0010508368,0.00013211297,0.004537595,0.0025329643,0.0076236348,0.0012700188,0.001794712,0.97626424,0.003385957,0.00092798704,0.0
ERR309300,0.0001818329,0.00029817162,0.0010508368,0.00013217216,0.004537654,0.0025329643,0.007623575,0.0012701076,0.0017946529,0.9762642,0.0033859275,0.0009279279,0.0
ERR309786,0.00038588856,0.0006799936,0.00048289486,0.00075762236,0.0009745437,0.9895696,0.0020588834,0.0016743896,0.0004968716,0.0021735164,0.00045497104,0.00029078146,0.0
ERR309713,0.00018212695,0.0002981981,0.0010509738,0.0001321116,0.004541218,0.002532198,0.0076231705,0.0012722547,0.0017945158,0.9762606,0.003385182,0.00092744466,0.0
ERR309313,0.0001819207,0.000298318,0.0010510382,0.00013220104,0.004538932,0.002532921,0.00762383,0.0012705446,0.0017947023,0.97626185,0.00338585,0.0009278932,0.0
ERR309817,0.00018171457,0.0002981421,0.001050837,0.0001321722,0.0045375964,0.002532876,0.007623636,0.0012700487,0.0017946534,0.9762644,0.0033859285,0.0009279873,0.0
ERR309503,0.00018376629,0.00029900504,0.0010553537,0.00013237803,0.0045205085,0.0026007902,0.0075916965,0.0012645181,0.0017930534,0.9762252,0.0034024292,0.0009313233,0.0
ERR309700,0.00018183295,0.0002981717,0.0010508961,0.0001321722,0.004537537,0.0025329057,0.0076234885,0.0012700782,0.0017946534,0.9762644,0.0033859285,0.0009279873,0.0
ERR308908,0.00018242131,0.00029834348,0.0010510533,0.00013214003,0.0045443443,0.0025314952,0.007622778,0.0012741376,0.0017942634,0.97625744,0.003384442,0.000927111,0.0
ERR308402,0.00018183289,0.0002981716,0.0010508958,0.00013220173,0.0045375945,0.0025329345,0.007623574,0.0012700778,0.0017947118,0.9762641,0.0033859566,0.000927987,0.0
ERR308778,0.00018200932,0.0002983177,0.0010508596,0.0001322009,0.004539845,0.0025324153,0.0076232897,0.0012714608,0.001794523,0.9762621,0.0033854323,0.000927626,0.0
ERR309101,0.00018186237,0.00029823062,0.0010508359,0.00013217206,0.004537858,0.0025328442,0.0076235994,0.0012702546,0.0017946516,0.976264,0.0033858067,0.00092795683,0.0
ERR308507,0.00018180322,0.00029817148,0.0010508066,0.00013220169,0.004537889,0.002532815,0.007623542,0.0012702254,0.0017945928,0.9762642,0.0033858372,0.00092792744,0.0
ERR309207,0.00037376984,0.0006461693,0.00048487936,0.00076758215,0.0009936315,0.9890708,0.0023989207,0.0017315805,0.00050616893,0.0023412874,0.00040292792,0.0002823168,0.0
ERR308326,0.00018189206,0.00029823076,0.0010508957,0.00013220172,0.004537624,0.002532934,0.0076235738,0.0012701369,0.0017946524,0.97626406,0.0033858973,0.0009279277,0.0
ERR308836,0.00018249724,0.0002977789,0.0010517713,0.00013212256,0.0045305844,0.0025424713,0.0076245726,0.0012700814,0.0017967662,0.9762622,0.003379129,0.00092997827,0.0
ERR308341,0.00018171457,0.0002981421,0.001050837,0.0001321722,0.0045375964,0.002532876,0.007623636,0.0012700487,0.0017946534,0.9762644,0.0033859285,0.0009279281,0.0
ERR309849,0.0001818921,0.00029826042,0.0010509847,0.00013217216,0.004537654,0.0025327571,0.0076236348,0.0012701964,0.0017948304,0.9762638,0.0033858684,0.0009279575,0.0
ERR308833,0.00018180333,0.00029823085,0.0010508369,0.00013217218,0.0045375363,0.002532935,0.007623576,0.0012700486,0.0017946531,0.9762643,0.003385928,0.00092798716,0.0
ERR308383,0.00018186228,0.00029820087,0.001050865,0.0001322016,0.0045381226,0.0025327245,0.0076233298,0.0012704612,0.0017946211,0.97626394,0.0033858349,0.00092789717,0.0
ERR309710,0.00018180333,0.00029823085,0.0010508369,0.00013211298,0.004537566,0.0025329054,0.007623576,0.001270019,0.0017947123,0.97626436,0.0033859576,0.00092798716,0.0
ERR308964,0.00018204188,0.0002981746,0.0010511136,0.00013217347,0.004538469,0.0025373402,0.00762374,0.0012711856,0.0017948484,0.9762573,0.0033855764,0.0009281147,0.0
ERR309080,0.00018189153,0.0002982595,0.0010508039,0.00013217176,0.004538765,0.0025326605,0.007623404,0.0012707252,0.0017945586,0.9762634,0.0033856803,0.00092777703,0.0
ERR309268,0.0001818033,0.00029817162,0.0010508959,0.00013217216,0.0045375656,0.0025329643,0.007623575,0.0012700484,0.0017945936,0.9762642,0.0033859867,0.0009279575,0.0
ERR308629,0.00018402612,0.00030072997,0.0010524957,0.0001330163,0.004495229,0.002570208,0.0077671995,0.0012637882,0.0017693272,0.976223,0.0033273618,0.0009136471,0.0
ERR309336,0.00018195048,0.0002982887,0.0010508914,0.00013211239,0.004539203,0.002532539,0.007623364,0.0012709603,0.0017946154,0.97626275,0.003385528,0.00092771667,0.0
ERR308434,0.0001818329,0.00029823082,0.0010508959,0.00013217216,0.0045375065,0.0025329052,0.0076236348,0.0012701076,0.0017946529,0.9762642,0.0033859275,0.0009279279,0.0
ERR309808,0.00018203908,0.0002982588,0.0010509494,0.00013217144,0.004539494,0.002532477,0.007623238,0.0012712253,0.0017944952,0.97626215,0.0033856428,0.00092774525,0.0
ERR1598845,0.00038603775,0.00068005436,0.0004829849,0.0007573272,0.00097433804,0.9895691,0.0020591845,0.0016740074,0.00049681327,0.002174174,0.00045509072,0.00029084142,0.0
ERR1598919,0.00038594837,0.00068002404,0.00048298444,0.00075753423,0.00097445585,0.9895695,0.0020590045,0.0016741245,0.0004968128,0.002173786,0.00045509028,0.00029075213,0.0
ERR1598949,0.00038586726,0.0006795632,0.00048326145,0.0007565705,0.0009741791,0.9895587,0.0020666735,0.0016738621,0.00049655593,0.0021797658,0.00045417968,0.00029081744,0.0
ERR1598420,0.00038588865,0.0006799937,0.00048292463,0.00075762253,0.0009744846,0.9895698,0.0020588245,0.0016743602,0.000496931,0.0021733982,0.00045500082,0.00029078152,0.0
ERR1599031,0.0003859799,0.000681422,0.00048402534,0.00075706304,0.00097496493,0.9895655,0.002058866,0.0016764174,0.00049755705,0.0021727579,0.00045473635,0.00029060512,0.0
ERR1599609,0.00038619008,0.00068074383,0.00048364268,0.00075617764,0.00097402156,0.98956513,0.0020606003,0.0016734013,0.0004967887,0.0021768669,0.0004553031,0.0002909631,0.0
ERR1599113,0.0003866463,0.0006867876,0.000488286,0.00075492327,0.0009759785,0.98955244,0.0020581074,0.0016803638,0.0005001563,0.0021714987,0.0004546336,0.0002901702,0.0
ERR1599073,0.00038591924,0.00067999534,0.0004830148,0.0007573276,0.0009742792,0.98956925,0.0020592746,0.0016739191,0.0004968432,0.0021742936,0.00045509092,0.00029075253,0.0
ERR1598579,0.0003860707,0.00068189995,0.00048441338,0.0007567994,0.0009750288,0.9895642,0.0020588161,0.0016765438,0.0004978561,0.0021729756,0.00045482747,0.00029066583,0.0
ERR1599589,0.00039239725,0.0006934924,0.0004948895,0.0007332664,0.00096327293,0.98949957,0.0020886695,0.0016449222,0.0004948895,0.002236308,0.00046238763,0.00029598983,0.0
ERR1599232,0.0005286932,0.0008935034,0.000649631,0.0003296137,0.0009716451,0.9796539,0.0075963438,0.0008442998,0.0006120205,0.0027793646,0.0017107725,0.00036466122,0.0030655265
ERR1599124,0.0003858892,0.00068029144,0.0004831924,0.0007575346,0.0009746047,0.9895689,0.002058887,0.0016746891,0.0004970208,0.0021733716,0.00045491246,0.00029066324,0.0
ERR1598126,0.00038759565,0.0007085344,0.00050520984,0.0007508256,0.0009852527,0.98949504,0.0020506363,0.0017158675,0.00051280746,0.002150236,0.00045080995,0.00028725408,0.0
ERR1599566,0.000385948,0.0006799641,0.00048295432,0.00075762253,0.00097451423,0.98956984,0.0020588245,0.0016743602,0.0004968717,0.0021734575,0.00045500082,0.00029072218,0.0
ERR1598776,0.0003858297,0.0006801725,0.00048304384,0.00075759366,0.00097448565,0.98956954,0.0020588269,0.0016745698,0.0004969316,0.002173371,0.00045494197,0.00029066313,0.0
ERR1598902,0.00038594828,0.00068005355,0.00048298432,0.0007575637,0.00097442593,0.9895695,0.0020588853,0.0016743912,0.00049690175,0.0021734887,0.00045503082,0.00029078173,0.0
ERR1598628,0.000385948,0.0006799937,0.00048301366,0.00075762253,0.0009744846,0.9895697,0.0020587652,0.0016743602,0.0004968717,0.0021733982,0.00045500082,0.00029072218,0.0
ERR1598638,0.00038594796,0.00067999365,0.00048292457,0.0007576224,0.0009745141,0.98956966,0.0020588243,0.0016743601,0.00049690134,0.0021734573,0.00045503044,0.0002907815,0.0
ERR1599257,0.00038751625,0.0006853203,0.00048728878,0.0007525377,0.0009730047,0.98955387,0.0020620744,0.001670255,0.00049820973,0.0021820862,0.00045633613,0.0002914533,0.0
ERR1598286,0.000385948,0.0006799641,0.00048301366,0.00075759285,0.0009744846,0.9895697,0.0020587652,0.001674301,0.0004969014,0.0021734575,0.00045500082,0.00029072218,0.0
ERR1598520,0.00038594814,0.0006800533,0.0004829248,0.00075759314,0.00097445527,0.98956996,0.0020588252,0.0016743016,0.0004968422,0.002173488,0.0004549713,0.00029072227,0.0
ERR1598078,0.00038831812,0.0006820866,0.0004854199,0.000749037,0.0009706024,0.9895401,0.0020739185,0.0016609688,0.0004941448,0.0022037535,0.0004584142,0.00029332336,0.0
ERR1599603,0.000385948,0.0006800531,0.00048298397,0.00075756316,0.00097451423,0.9895694,0.002058884,0.0016743899,0.0004969014,0.0021734575,0.0004550305,0.00029072218,0.0
ERR1599273,0.00038396553,0.0006710714,0.0004866433,0.00074741925,0.0009727819,0.98939717,0.0021816425,0.0016761498,0.00049341127,0.002259623,0.00043923757,0.00029081642,0.0
ERR1598066,0.00043673647,0.0006974193,0.0004925823,0.0007405351,0.0010365295,0.9891418,0.0020662341,0.0019194981,0.0004986653,0.0022365015,0.00044940712,0.00028406567,0.0
ERR1598263,0.00038588903,0.00068002404,0.00048295475,0.00075747486,0.00097445585,0.9895697,0.0020589451,0.0016741245,0.0004968425,0.0021737565,0.00045500125,0.00029072244,0.0
ERR1599229,0.00039258052,0.00069376867,0.0004952226,0.00073128735,0.00096194993,0.9895001,0.0020896469,0.001642035,0.0004944508,0.0022405821,0.0004624234,0.0002960531,0.0
ERR1598945,0.0003858891,0.00067996484,0.00048295487,0.0007575047,0.0009744561,0.98956984,0.002059005,0.0016741249,0.0004967833,0.002173757,0.00045500137,0.00029072253,0.0
ERR1599272,0.00038652163,0.00068250374,0.00048516254,0.00075523806,0.00097450934,0.98955834,0.0020614585,0.0016755008,0.0004975372,0.0021771926,0.00045513108,0.0002909076,0.0
ERR1598735,0.000386129,0.000680355,0.00048322504,0.000756738,0.0009741062,0.9895674,0.0020599382,0.0016733938,0.0004967271,0.0021757889,0.00045524168,0.00029090242,0.0
ERR1598813,0.00038586382,0.0006796165,0.0004830494,0.0007571869,0.0009744375,0.98956317,0.0020635985,0.0016743813,0.0004966999,0.0021767493,0.00045438338,0.0002907852,0.0
ERR1598926,0.00038588874,0.0006799939,0.00048289506,0.0007576227,0.00097445515,0.9895699,0.0020588844,0.0016743607,0.00049684214,0.0021733989,0.00045503062,0.00029072224,0.0
ERR1599223,0.0003859483,0.0006800833,0.00048304372,0.0007575638,0.00097451505,0.98956937,0.0020588855,0.0016744507,0.0004969611,0.0021734892,0.00045497154,0.0002907224,0.0
ERR1598848,0.00038588903,0.00068002404,0.00048298444,0.00075750455,0.00097448553,0.9895697,0.0020589156,0.0016741542,0.0004968425,0.0021737565,0.0004550606,0.00029072244,0.0
ERR1598115,0.000386431,0.0006820558,0.0004846264,0.0007557097,0.0009742382,0.98956287,0.0020602038,0.0016739804,0.00049738673,0.0021762932,0.0004553369,0.00029084706,0.0
ERR1598154,0.0003858888,0.0006799643,0.0004829248,0.00075753377,0.0009745146,0.98956984,0.0020588846,0.0016743313,0.0004969016,0.0021734585,0.0004549713,0.00029078164,0.0
ERR1599115,0.00038970425,0.0007073444,0.00050373655,0.00075032166,0.000977941,0.9895274,0.002045695,0.0016840091,0.0005115128,0.0021572046,0.0004558026,0.000289325,0.0
ERR1598633,0.00038594846,0.0006800539,0.00048307359,0.00075744535,0.0009744264,0.98956925,0.0020589754,0.0016743327,0.000496902,0.002173757,0.0004550607,0.00029072253,0.0
ERR1599440,0.00038588874,0.0006799939,0.0004829841,0.00075756334,0.00097451446,0.9895696,0.0020588844,0.0016742717,0.0004968718,0.0021734878,0.00045500093,0.00029084095,0.0
ERR1598948,0.00038588906,0.00068008347,0.0004829845,0.000757475,0.00097445596,0.9895696,0.0020589158,0.001674273,0.00049687224,0.0021737567,0.0004550013,0.00029078184,0.0
ERR1598347,0.00038588874,0.0006799939,0.0004829841,0.00075753365,0.00097451446,0.9895697,0.0020588844,0.001674242,0.00049684214,0.0021734878,0.00045503062,0.00029078158,0.0
ERR1598486,0.00038606976,0.0006815126,0.00048423416,0.0007568867,0.00097493746,0.98956484,0.0020589894,0.0016763025,0.0004976175,0.0021731188,0.0004547967,0.00029063545,0.0
ERR1599465,0.0007237792,0.0011667609,0.0008800626,0.00030338764,0.0007033348,0.9674239,0.0053004622,0.0007573962,0.00046303868,0.004559815,0.0014796853,0.0005660951,0.015672266
ERR1599355,0.00038594796,0.00067996397,0.0004830136,0.0007576224,0.0009744845,0.9895697,0.0020588243,0.0016743601,0.00049687165,0.0021734573,0.00045500076,0.00029072215,0.0
ERR1598963,0.00039666603,0.00069628813,0.0004986973,0.0007170684,0.00095535896,0.98944366,0.002117185,0.0016286107,0.0004895836,0.0022889487,0.00046740807,0.00030051268,0.0
ERR1598917,0.00039016793,0.0006832836,0.00048733893,0.00073777535,0.00096348865,0.98951596,0.0020926488,0.0016457632,0.0004911676,0.002236595,0.00046030083,0.00029549003,0.0
ERR1599488,0.00038615958,0.00068020826,0.00048319652,0.0007564134,0.00097384147,0.9895668,0.002060774,0.0016726261,0.00049652054,0.0021770997,0.00045527244,0.00029111083,0.0
ERR1599244,0.00038588874,0.0006800236,0.0004829841,0.0007576227,0.00097445515,0.9895697,0.0020589437,0.001674331,0.0004968718,0.0021735472,0.0004549416,0.00029072224,0.0
ERR1599185,0.000385948,0.0006800531,0.00048298397,0.00075762253,0.0009744549,0.98956966,0.0020588245,0.001674301,0.0004968717,0.0021735467,0.00045494147,0.00029072218,0.0
ERR1598875,0.00038634043,0.0006816969,0.00048444638,0.0007557957,0.0009742046,0.98956287,0.0020605514,0.0016743297,0.0004972364,0.0021765218,0.00045524605,0.00029090524,0.0
ERR1598375,0.0005018925,0.0007338004,0.0005421984,0.00081875204,0.0010703077,0.98890007,0.00201081,0.0019318624,0.0005019519,0.0020306061,0.00058910315,0.00036860933,0.0
ERR1598575,0.00078225136,0.0013871491,0.0008558333,0.00038662553,0.0012293756,0.94871795,0.030955732,0.00071430206,0.0010747313,0.0015513599,0.0075796247,0.00039294362,0.0043721795
ERR1598287,0.00038588888,0.0006800238,0.0004829546,0.00075753394,0.0009744555,0.9895699,0.002058885,0.0016743019,0.0004968423,0.0021734885,0.00045503076,0.000290663,0.0
ERR1599602,0.00038594805,0.0006799938,0.0004829247,0.0007576226,0.0009744847,0.98956984,0.0020587654,0.0016743011,0.0004969311,0.0021734578,0.00045503056,0.0002907222,0.0
ERR1599307,0.00038667253,0.00068253785,0.00048507669,0.00075420435,0.0009735661,0.9895584,0.0020624513,0.0016727223,0.0004970953,0.0021804415,0.0004555495,0.00029120626,0.0
ERR1599573,0.0003859784,0.00068011374,0.00048304425,0.00075738656,0.0009744568,0.989569,0.0020590955,0.0016742151,0.00049687264,0.002173877,0.00045503138,0.00029078207,0.0
ERR1599470,0.0003972901,0.0006997103,0.00050139177,0.00072645553,0.0009638382,0.98942304,0.0021140915,0.001626028,0.00049254595,0.0022840619,0.00047052043,0.0003010844,0.0
ERR1599255,0.00038615917,0.0006805636,0.0004834334,0.0007566797,0.00097422616,0.98956704,0.0020597924,0.0016736333,0.0004969058,0.0021754652,0.0004552126,0.00029084345,0.0
ERR1598147,0.00045922375,0.0009581548,0.0006570757,0.0008471291,0.0009177331,0.990023,0.0015904357,0.0012425056,0.0007130946,0.0017219402,0.0005700113,0.00029962056,0.0
ERR1598096,0.00039282138,0.00069398247,0.0004952268,0.00073170924,0.0009613646,0.9895037,0.0020885072,0.00163917,0.0004946035,0.0022395628,0.00046308042,0.00029629312,0.0
ERR1599224,0.00038594884,0.0006802029,0.00048319274,0.00075735705,0.0009745757,0.9895687,0.002059007,0.0016744826,0.0004969618,0.002173759,0.0004550018,0.00029078213,0.0
ERR1598800,0.000385948,0.0006799641,0.00048301366,0.00075762253,0.0009744846,0.98956984,0.0020587652,0.0016743602,0.0004968717,0.0021733982,0.00045500082,0.00029072218,0.0
ERR1598162,0.0003858887,0.0006799938,0.00048295438,0.0007575633,0.00097445503,0.9895697,0.0020588841,0.0016743011,0.0004969311,0.0021734282,0.00045503056,0.0002907222,0.0
ERR1598898,0.00038594927,0.0006808269,0.0004835791,0.0007573283,0.00097481423,0.98956716,0.0020588909,0.0016756419,0.0004972888,0.002173079,0.00045485396,0.00029069345,0.0
ERR1598130,0.0003862494,0.0006805954,0.0004834349,0.0007561775,0.0009738731,0.9895659,0.002060689,0.001672867,0.0004966106,0.0021771633,0.00045536237,0.00029099273,0.0
ERR1599411,0.0003858891,0.0006799945,0.00048298456,0.0007575344,0.00097448577,0.98956937,0.0020590941,0.0016742139,0.0004968723,0.0021737865,0.00045500137,0.00029078187,0.0
ERR1599067,0.0003859491,0.00068070786,0.00048354917,0.00075732794,0.0009747841,0.9895676,0.0020587118,0.001675374,0.0004973479,0.002172989,0.00045485375,0.00029069334,0.0
ERR1599425,0.000385948,0.0006799937,0.00048301366,0.00075762253,0.0009744846,0.9895697,0.0020587652,0.0016743602,0.0004968717,0.0021733982,0.00045500082,0.00029072218,0.0
ERR1599383,0.00038632107,0.00069207203,0.00049256085,0.00075364957,0.0009793645,0.98953265,0.002057817,0.0016944947,0.00050327386,0.0021660451,0.0004527061,0.00028910275,0.0
ERR1599299,0.00038588903,0.00068002404,0.00048301413,0.00075747486,0.00097445585,0.98956984,0.0020589451,0.0016743619,0.00049690186,0.002173519,0.0004549716,0.0002906631,0.0
ERR1598865,0.0003858888,0.00068002363,0.00048298415,0.00075756345,0.0009745146,0.9895696,0.0020588846,0.0016743313,0.0004968719,0.0021735178,0.00045506033,0.00029078164,0.0
ERR1599180,0.00043323424,0.0007254362,0.0005335384,0.00058131217,0.0008719088,0.9889012,0.0023815546,0.0014157036,0.000443996,0.002852782,0.0005172471,0.0003419973,0.0
ERR1598928,0.000385948,0.0006799641,0.00048295432,0.00075762253,0.00097451423,0.98956984,0.0020588245,0.0016743602,0.0004968717,0.0021734575,0.00045500082,0.00029072218,0.0
ERR1598221,0.00039012512,0.0006809608,0.00048309402,0.00075630326,0.0009791853,0.98954093,0.0020582536,0.001691838,0.00049659575,0.0021785225,0.00045436952,0.00028979706,0.0
ERR1598481,0.00038588865,0.0006799641,0.00048292463,0.00075762253,0.00097451423,0.9895698,0.0020588245,0.0016743602,0.000496931,0.0021734575,0.00045500082,0.00029078152,0.0
ERR1598782,0.00041308964,0.0008429085,0.00059853727,0.00076119386,0.0009802782,0.98956156,0.0018829424,0.0016157505,0.0006021624,0.0019779394,0.0004782236,0.0002853177,0.0
ERR1599385,0.00038612876,0.00068077,0.00048355118,0.000756975,0.00097440236,0.98956716,0.0020592841,0.0016743423,0.0004971126,0.0021744522,0.00045509305,0.0002908429,0.0
ERR1598123,0.00042184794,0.0007152635,0.00052023755,0.00062427315,0.0008915386,0.9891654,0.002272737,0.0014550723,0.00045801228,0.002641631,0.00050481496,0.00032904497,0.0
ERR1599542,0.00038594907,0.00068058906,0.00048337108,0.0007573575,0.0009746653,0.9895682,0.0020588005,0.001675077,0.0004971401,0.002173256,0.00045494272,0.00029069328,0.0
ERR1598678,0.00038588862,0.00067999365,0.00048295426,0.00075759273,0.0009745438,0.9895696,0.0020588837,0.0016743898,0.00049687165,0.002173398,0.00045500076,0.0002907815,0.0
ERR1599407,0.0003859481,0.0006801126,0.00048301378,0.000757593,0.00097457384,0.98956925,0.002058825,0.001674509,0.0004969608,0.0021733989,0.00045503062,0.00029072224,0.0
ERR1598454,0.00039369354,0.00072926225,0.00051917555,0.00075268437,0.0009792467,0.989533,0.0020189632,0.0016739249,0.0005260033,0.0021257433,0.00045968516,0.00028863538,0.0
ERR1599182,0.00038658144,0.0006815846,0.00048442124,0.00075452676,0.0009732938,0.9895604,0.002062648,0.0016718231,0.0004966178,0.002181053,0.00045566578,0.00029129375,0.0
ERR1598303,0.00038606912,0.00068020576,0.0004832541,0.00075685576,0.0009741049,0.98956776,0.0020598762,0.0016734806,0.0004966968,0.0021755781,0.0004552114,0.00029090204,0.0
ERR1598719,0.00038588862,0.00068002334,0.00048295426,0.0007576224,0.0009745141,0.9895697,0.0020588243,0.0016743601,0.00049687165,0.0021734573,0.00045500076,0.00029072215,0.0
ERR1599360,0.000385948,0.0006799937,0.00048289495,0.00075762253,0.00097451423,0.98956984,0.0020587652,0.001674301,0.000496931,0.0021733982,0.0004550305,0.00029072218,0.0
ERR1598853,0.0003883931,0.000687278,0.0004876059,0.00075930596,0.0009715318,0.9895956,0.0020425138,0.0016547736,0.0005022074,0.0021605126,0.00045887782,0.00029143578,0.0
ERR1598472,0.00038588903,0.00067999435,0.00048301413,0.00075750455,0.00097445585,0.9895696,0.0020590639,0.0016741542,0.0004968425,0.002173697,0.00045500125,0.00029072244,0.0
ERR1598336,0.0003859482,0.00067999406,0.0004830139,0.0007575635,0.0009744554,0.9895696,0.0020589146,0.0016742721,0.00049687194,0.0021735774,0.00045500105,0.00029072232,0.0
ERR1598686,0.000385948,0.0006799641,0.00048295432,0.00075762253,0.00097451423,0.98956984,0.0020588245,0.0016743602,0.0004968717,0.0021734575,0.00045500082,0.00029072218,0.0
