,root:Engineered:Food_production,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Birds,root:Host-associated:Fish,root:Host-associated:Human,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR1599373,0.0033764797,0.00043189968,0.0014104552,0.00095571054,0.0038901079,0.9801642,0.0055397856,0.0042313654,0.0
ERR1598676,0.0033849552,0.00042542137,0.0013931333,0.00095339835,0.003871851,0.98011315,0.005600452,0.004257637,0.0
ERR1598998,0.0034548386,0.00037627658,0.0012595726,0.00093492685,0.003724227,0.97965354,0.006120148,0.004476544,0.0
ERR1598547,0.003445301,0.0003826343,0.0012770696,0.0009373729,0.003744036,0.97972137,0.0060463296,0.004445989,0.0
ERR1599048,0.003458676,0.00037375154,0.0012526397,0.0009339955,0.0037163156,0.97962606,0.0061497693,0.0044887923,0.0
ERR1599320,0.0034356143,0.00038973437,0.0012967354,0.00094006385,0.0037668326,0.9797902,0.00596585,0.0044149347,0.0
ERR1599194,0.0033583785,0.0004459869,0.0014480773,0.0009605531,0.0039298334,0.9802684,0.0054125693,0.0041761934,0.0
ERR1599306,0.0032192238,0.0005739406,0.0017800407,0.0009996281,0.0042581772,0.9808908,0.004509208,0.0037690073,0.0
ERR1599305,0.003474235,0.0003640674,0.0012260376,0.000930008,0.0036857773,0.9795152,0.0062671187,0.0045375475,0.0
ERR1598892,0.003422354,0.00039838036,0.0013199206,0.0009434284,0.0037920324,0.9798768,0.005873345,0.0043737474,0.0
ERR1599419,0.0033698492,0.0004377244,0.0014261391,0.0009575388,0.003908644,0.98020256,0.0054859454,0.004211677,0.0
ERR1598934,0.003380536,0.00042880923,0.0014022702,0.000954631,0.0038813595,0.9801403,0.005568322,0.0042436738,0.0
ERR1599156,0.0034036236,0.00041166277,0.0013560205,0.00094842946,0.0038316324,0.9799981,0.0057352483,0.00431523,0.0
ERR1598588,0.0034624862,0.00037140396,0.0012459443,0.00093294715,0.0037085852,0.9795988,0.0061790687,0.0045008073,0.0
ERR1599178,0.003435495,0.00038911152,0.0012950131,0.00093999645,0.0037642329,0.9797882,0.0059726094,0.0044152196,0.0
ERR1598409,0.0034660408,0.00036899874,0.0012395774,0.00093201955,0.0037013378,0.97957325,0.006206614,0.0045122155,0.0
ERR1599264,0.0034179396,0.0004013817,0.0013281056,0.00094457157,0.0038012965,0.97990495,0.005841363,0.004360387,0.0
ERR1599372,0.0033749186,0.00043305877,0.0014135214,0.00095614133,0.0038935149,0.9801732,0.005528967,0.004226721,0.0
ERR1598465,0.0034600329,0.00037294914,0.0012504072,0.00093359646,0.0037136287,0.9796167,0.0061598085,0.004492933,0.0
ERR1599410,0.0033930584,0.00041932965,0.0013767941,0.000951297,0.0038541441,0.98006374,0.0056589143,0.004282681,0.0
ERR1598238,0.003466038,0.00036899842,0.001239606,0.00093207776,0.0037012463,0.9795727,0.0062069627,0.004512418,0.0
ERR1599439,0.00334989,0.00045279317,0.0014662043,0.00096292363,0.0039487425,0.9803157,0.005353358,0.004150427,0.0
ERR1598404,0.0032907492,0.0005035942,0.0016000082,0.0009793274,0.0040835887,0.98061365,0.0049560224,0.0039731497,0.0
ERR1599004,0.0034355253,0.0003891706,0.0012950429,0.0009399966,0.0037642338,0.97978824,0.0059724636,0.0044152504,0.0
ERR1598158,0.0035996735,0.0034192267,0.013790369,0.0053231046,0.0028569705,0.023835294,0.9406119,0.006563416,0.0
ERR1599527,0.0034743566,0.00036371098,0.0012249672,0.0009298537,0.0036844823,0.9795118,0.0062717884,0.0045389878,0.0
ERR1599628,0.0033594596,0.00044515487,0.0014459046,0.00096027576,0.003927837,0.9802621,0.005419677,0.0041796262,0.0
ERR1599424,0.003369532,0.00043721977,0.0014248015,0.0009575916,0.0039052828,0.9802051,0.0054904553,0.004210056,0.0
ERR1599580,0.0034659,0.00036914684,0.0012399926,0.00093208026,0.0037016692,0.97957414,0.006205358,0.0045117815,0.0
ERR1598752,0.0034011027,0.00041341636,0.001360931,0.0009490784,0.0038370327,0.9800138,0.0057170726,0.0043076035,0.0
ERR1598781,0.0033998033,0.00041451515,0.0013636983,0.00094950764,0.0038399897,0.9800223,0.005706842,0.0043033096,0.0
ERR1599625,0.0034548654,0.0003762173,0.0012594832,0.00093495555,0.003724047,0.97965306,0.006120556,0.0044767763,0.0
ERR1598640,0.003476477,0.0003624929,0.0012216337,0.0009294168,0.0036805246,0.9794968,0.0062873666,0.0045453254,0.0
ERR1598331,0.0034750341,0.00036326566,0.001223866,0.00092975725,0.0036831535,0.979507,0.0062769228,0.0045410125,0.0
ERR1599288,0.0034642639,0.0003701866,0.0012428494,0.0009325129,0.0037050208,0.97958606,0.0061926357,0.0045064236,0.0
ERR1598616,0.0034458071,0.00038230713,0.0012760872,0.0009372777,0.0037430064,0.9797173,0.0060505327,0.0044477265,0.0
ERR1599491,0.003473574,0.0003642756,0.0012266332,0.00093013054,0.0036864737,0.97951835,0.0062643783,0.0045361845,0.0
ERR1599168,0.0034258596,0.00039585534,0.0013131661,0.0009425605,0.0037846367,0.97985315,0.005899808,0.004385027,0.0
ERR1598503,0.0026007295,0.0012804568,0.0059479475,0.0050293207,0.002335161,0.42722955,0.39561683,0.0013084114,0.15865159
