,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
SRR7449004,0.0025333762,0.00046548247,0.004624009,0.00235641,0.0014553368,0.00039431453,0.0011409521,0.00093373656,0.0012683272,0.00055888295,0.0006224215,0.0018164515,0.9818303
DRR041937,0.0009444363,0.0030216333,0.96892667,0.01022189,0.0011982508,0.0010885084,0.0028610926,0.004308004,0.0022395446,0.00053387234,0.0021874725,0.0024685967,0.0
ERR1331807,0.9921079,0.0011206269,0.0006916821,0.0007992387,0.0003786981,0.00044488907,0.0002822876,0.0012117028,0.0010309219,0.00033080578,0.00032794476,0.00027632713,0.0009970069
SRR6264412,0.99210846,0.0011206567,0.0006917119,0.0007992387,0.00037875772,0.00044488907,0.0002821982,0.0012116134,0.0010309815,0.00033074617,0.00032794476,0.00027632713,0.0009964705
ERR1913060,0.97258073,0.00040268898,0.0007480383,0.0008017421,0.000228405,0.00020229816,0.00011632694,0.0011047721,0.00078833103,0.00029185414,0.00024467707,0.00011714643,0.022372961
SRR6411976,0.011013687,0.00033208728,0.0013066232,0.0013692081,0.00041657686,0.00028714538,0.000513643,0.001906842,0.0011961162,0.0003604591,0.00050610304,0.0010617673,0.9797298
SRR6414056,0.010071635,0.00034227967,0.0014123619,0.0014014244,0.00045582652,0.0002977252,0.0005572438,0.0018040836,0.0012177229,0.00038188696,0.00051411986,0.0010993779,0.9804443
SRR2658740,0.99210906,0.0011206865,0.0006917119,0.0007992387,0.0003786981,0.00044488907,0.0002822578,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6265647,0.99210906,0.0011206865,0.0006917119,0.0007992387,0.0003786981,0.00044488907,0.0002822578,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR2143696,0.9709393,0.000377357,0.0007711351,0.0008036196,0.00021702051,0.00018960238,0.00010865947,0.0010859072,0.00076803565,0.00028774142,0.00024053454,0.000109482775,0.024101615
ERR501236,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR388066,0.4451749,0.00020939112,0.0002628863,0.0015628934,0.0014138818,0.00023511052,0.00020247698,0.004698783,0.0007970929,0.00051775575,0.0002208054,0.00023323298,0.5444708
DRR030610,0.009895312,0.005901069,0.004269493,0.019261666,0.85645264,0.006235881,0.00839562,0.023960032,0.011097702,0.033453237,0.008247396,0.012829904,0.0
ERR2511832,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR2924477,0.9921079,0.0011205971,0.0006916821,0.0007992387,0.0003786981,0.00044482946,0.0002822578,0.0012117028,0.0010309219,0.00033080578,0.00032794476,0.00027632713,0.0009970665
ERR209821,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1313747,0.9920882,0.001119107,0.00069615245,0.00080028176,0.00037965178,0.00044566393,0.00028267503,0.0012185574,0.0010302663,0.00033074617,0.00033053756,0.00027760863,0.0010005236
SRR995596,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
SRR6038325,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
DRR043906,0.00093893986,0.0030249893,0.9689307,0.010221396,0.0011957682,0.0010889143,0.0028605326,0.004324176,0.0022340396,0.0005332328,0.0021853512,0.0024620222,0.0
SRR6414045,0.010952473,0.0003322065,0.0013101399,0.0013695657,0.00042054057,0.000287503,0.0005173385,0.0018875897,0.0011978149,0.0003620088,0.00050759315,0.0010675192,0.9797877
ERR2002381,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1701245,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
ERR2002243,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1960823,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
DRR030599,0.00086182356,0.0071766675,0.00986743,0.17846167,0.002718389,0.0012347996,0.0031047165,0.008993685,0.002007842,0.002527833,0.0032428205,0.0047111213,0.7750912
SRR996975,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
ERR532081,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1384923,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR441446,0.005283594,0.00088101625,0.008379787,0.0027018785,0.026563048,0.0022075176,0.0013127327,0.93580186,0.0016560555,0.0018931031,0.0020733774,0.0046103895,0.006635666
SRR3094817,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
DRR047731,0.000941645,0.003020657,0.968957,0.010208638,0.001193939,0.0010874886,0.0028598262,0.0043200986,0.002233741,0.00053266686,0.0021830632,0.0024612145,0.0
SRR920607,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
ERR1109652,0.010869771,0.00033169985,0.0013312995,0.0013750494,0.00042432547,0.00028938055,0.00052055717,0.0019153655,0.0011981428,0.0003630817,0.0005185902,0.0010825694,0.9797802
ERR1611389,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
SRR2658011,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR823317,0.00093815813,0.0030249876,0.9689495,0.010206812,0.0011942806,0.0010878986,0.002862068,0.0043266276,0.0022321867,0.0005324729,0.002183912,0.002461062,0.0
SRR6931490,0.011089742,0.0003310144,0.0012935698,0.0013608634,0.00041785836,0.00028678775,0.0005156696,0.0018866062,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.979684
DRR024059,0.20077935,0.00018915534,0.00048458576,0.0024899244,0.00067305565,0.0002079606,0.00022727251,0.0018212199,0.001136899,0.00048676133,0.000325799,0.00036290288,0.7908151
SRR7448670,0.0059450865,0.000382483,0.0022193193,0.0017174482,0.00070884824,0.00032818317,0.00072181225,0.0014007688,0.0012277663,0.0004349053,0.0005533695,0.0013358891,0.9830241
ERR139112,0.110081196,0.00018015504,0.00069624186,0.0032106936,0.0004386902,0.0001950562,0.00024574995,0.001064539,0.0013922453,0.00046804547,0.0004094243,0.00047460198,0.88114333
ERR1383816,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6417493,0.010653228,0.00033536553,0.0014183223,0.0014127493,0.00041490793,0.00029221177,0.0005070269,0.0020198524,0.0011912286,0.00035578012,0.0005069077,0.0010688603,0.9798236
ERR1885249,0.118753135,0.00041520596,0.0007353127,0.007943451,0.0036289394,0.0005480945,0.00039801002,0.117697805,0.0005966425,0.00043711066,0.00018712878,0.00033730268,0.7483219
ERR1020510,0.0021357238,0.00048482418,0.005356282,0.0025154352,0.0016818643,0.0004094839,0.0012510419,0.00086304545,0.0012780428,0.00058853626,0.0006393492,0.0019355118,0.9808608
ERR499930,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR2155019,0.015042259,0.0126637705,0.0804033,0.8343686,0.008098707,0.003083748,0.0064463923,0.013476665,0.006566666,0.009338167,0.007112605,0.003399162,0.0
SRR1145277,0.0008933246,0.002879113,0.9657525,0.009699136,0.0012478232,0.0011236668,0.0028290749,0.0043929815,0.002295047,0.0005390048,0.001980126,0.0025667846,0.003801465
ERR1811120,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR365884,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6028495,0.9920509,0.0011139214,0.00069212914,0.0007992685,0.00037753582,0.0004428327,0.00028079748,0.0012109578,0.001029253,0.00033047795,0.0003274083,0.00027489662,0.001069665
SRR6444654,0.99210775,0.0011205971,0.0006919205,0.0007992685,0.00037878752,0.00044491887,0.0002822578,0.0012120903,0.0010309219,0.00033086538,0.00032806396,0.00027635694,0.000996232
SRR6054673,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR441979,0.010996879,0.00033244494,0.0013113917,0.0013740064,0.0004181564,0.00028762224,0.00051474577,0.001908064,0.0011976362,0.0003614426,0.00050950056,0.0010673703,0.9797208
SRR1618302,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR500292,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR996007,0.008248061,0.00028282404,0.0026760697,0.0015809536,0.0005581379,0.0003515184,0.0006019771,0.0035710335,0.0011143088,0.0003633499,0.0012022257,0.0018348694,0.97761464
SRR5688044,0.9915959,0.0010638237,0.0006952882,0.0007994175,0.00036874413,0.00042712688,0.00026971102,0.0012053251,0.0010165274,0.0003286302,0.00032314658,0.0002644062,0.0016418695
SRR6931721,0.011133075,0.00033709407,0.0012858212,0.0013753772,0.00041854382,0.00029319525,0.000533998,0.0018841922,0.001214683,0.0003671348,0.0005194247,0.0010785162,0.97955894
ERR883455,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR7448824,0.0022130907,0.00048094988,0.0052111745,0.002485633,0.0016182661,0.00040605664,0.0012188554,0.0008864999,0.0012725592,0.0005790889,0.00063222647,0.0018968582,0.9810988
SRR7449426,0.0054011345,0.00039100647,0.0024108589,0.0017796755,0.0007686317,0.0003350675,0.000759989,0.0013383627,0.0012322068,0.00044727325,0.0005608201,0.001382947,0.983192
ERR2511070,0.99210894,0.0011206865,0.0006917417,0.0007992089,0.0003786981,0.00044494867,0.0002822578,0.0012117326,0.0010309219,0.00033080578,0.00032806396,0.00027632713,0.000995636
ERR2198076,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR2730369,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6054702,0.9696208,0.0004118681,0.00063183904,0.0007908344,0.00026100874,0.00022637844,0.00012820959,0.0011913478,0.00084143877,0.00030478835,0.0002438426,0.00013008714,0.025217533
SRR6264920,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1678092,0.009866893,0.00034883618,0.0015167892,0.0014991462,0.00040999055,0.00029465556,0.00049489737,0.002177745,0.001170367,0.00034973025,0.00049325824,0.0010232031,0.9803545
SRR5983377,0.11431235,0.00017857552,0.0006879568,0.0032479167,0.0004403293,0.0001938641,0.00024279952,0.0010593235,0.0013933778,0.00047010183,0.00040739775,0.00046771765,0.8768983
ERR1885029,0.99205714,0.0011146665,0.0006920397,0.0007992089,0.00037771463,0.00044304132,0.0002809763,0.0012110472,0.0010294616,0.00033056736,0.00032746792,0.00027507544,0.0010616779
DRR047648,0.0009380064,0.0030251537,0.96894795,0.010207335,0.0011943649,0.0010880128,0.002862116,0.004326877,0.0022322964,0.0005325301,0.002184022,0.0024613487,0.0
SRR5644010,0.99210083,0.0011197627,0.0006917417,0.0007992089,0.0003785193,0.00044459105,0.00028207898,0.0012115836,0.0010307133,0.00033074617,0.00032791495,0.00027608871,0.0010062456
ERR443167,0.0022003949,0.00048071146,0.0052180886,0.0024823546,0.0016385019,0.00040650368,0.0012304187,0.00087332726,0.0012750626,0.0005824864,0.00063467026,0.0019108057,0.9810667
ERR1311268,0.99210894,0.0011206865,0.0006916225,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032794476,0.00027638674,0.0009958148
ERR501253,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6408700,0.011072487,0.0003312528,0.001295507,0.0013613999,0.0004184842,0.00028693676,0.00051647425,0.0018851459,0.0011990368,0.00036206841,0.00050774217,0.0010664761,0.979697
ERR1384718,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6038426,0.9921081,0.0011206567,0.0006917119,0.0007992387,0.0003786981,0.00044488907,0.0002821982,0.0012117028,0.0010309219,0.00033074617,0.00032794476,0.00027626753,0.0009968281
SRR2154948,0.014911229,0.012659162,0.07971592,0.8349384,0.008161658,0.0031015524,0.0064756833,0.013546737,0.0065939026,0.009367576,0.0071117296,0.0034164933,0.0
ERR139306,0.46132937,0.00021123886,0.00027400255,0.0015583634,0.0013590455,0.0002309084,0.0001989305,0.004567653,0.0007877052,0.0005109012,0.00022128224,0.00022831559,0.52852225
SRR1617887,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6309282,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
DRR047550,0.00093815173,0.0030251741,0.96894825,0.010208075,0.0011942429,0.001087891,0.0028618409,0.004327161,0.0022321418,0.0005324693,0.0021838378,0.0024607491,0.0
ERR2738745,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR7448680,0.004525751,0.00040718913,0.0028078854,0.0019004047,0.00089243054,0.0003479421,0.0008357167,0.0012304783,0.0012404621,0.00047123432,0.0005745292,0.0014739037,0.9832921
ERR500097,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR501346,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR1923906,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
ERR1111279,0.99210894,0.0011206865,0.0006916225,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032794476,0.00027638674,0.0009958148
ERR1384994,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6408571,0.011089742,0.0003310144,0.0012936592,0.001360923,0.00041785836,0.00028678775,0.0005156994,0.0018865466,0.0011985898,0.00036162138,0.00050765276,0.0010659099,0.979684
SRR3361563,0.99210846,0.0011206567,0.0006917119,0.0007992387,0.00037875772,0.00044488907,0.0002822578,0.0012116134,0.0010309815,0.00033074617,0.00032794476,0.00027632713,0.0009964705
SRR7797559,0.0062571764,0.00040397048,0.0025045276,0.002133876,0.00096702576,0.00034797192,0.0007317364,0.0018480718,0.0013834238,0.00053566694,0.0007198751,0.001491636,0.98067504
ERR1310621,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR387969,0.004275441,0.00046947598,0.029847175,0.0016363263,0.00027057528,0.00065875053,0.0003887713,0.00875929,0.0015311837,0.0002169013,0.00033009052,0.0027242303,0.94889176
SRR920902,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
ERR500996,0.99210906,0.0011206865,0.0006917119,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032794476,0.00027632713,0.000995636
SRR3094832,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR443600,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018865466,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.97968376
SRR5467781,0.0038022697,0.00040015578,0.025323182,0.0014720261,0.0004823208,0.00069001317,0.0006220937,0.0046572387,0.001703918,0.00028955936,0.0004943013,0.004425168,0.95563775
SRR6394045,0.010980636,0.00033396482,0.0013450384,0.0014089048,0.00041216612,0.0002875924,0.000503391,0.0019683838,0.0011892319,0.00035712123,0.00050002337,0.0010400116,0.9796735
ERR1313504,0.9921088,0.0011206865,0.0006916821,0.0007992387,0.0003786981,0.00044494867,0.0002822578,0.0012117922,0.0010308921,0.00033080578,0.00032794476,0.00027626753,0.0009959936
ERR498745,0.99210894,0.0011207461,0.0006917119,0.0007992387,0.0003786981,0.00044494867,0.0002822578,0.0012117326,0.0010308921,0.00033080578,0.00032794476,0.00027632713,0.0009957552
ERR498725,0.99210906,0.0011206865,0.0006917119,0.0007992387,0.0003786981,0.00044488907,0.0002822578,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR499076,0.99210906,0.0011206865,0.0006917119,0.0007992387,0.0003786981,0.00044488907,0.0002822578,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR2738771,0.99210894,0.0011207461,0.0006917119,0.0007992387,0.0003786981,0.00044491887,0.0002822578,0.0012117326,0.0010308921,0.00033080578,0.00032794476,0.00027632713,0.0009957552
SRR6054631,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR499690,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
ERR1314079,0.99203706,0.0011122823,0.00069221854,0.0007992685,0.000377208,0.00044229627,0.00028041005,0.0012108386,0.0010287762,0.00033047795,0.0003272295,0.0002745688,0.0010873675
ERR1111270,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
DRR042935,0.0009388061,0.0030239164,0.9689542,0.010205022,0.0011941657,0.0010876622,0.0028617622,0.0043250592,0.0022323672,0.0005324877,0.0021834988,0.0024610711,0.0
SRR6932486,0.011089802,0.0003310144,0.0012936592,0.001360923,0.00041794777,0.00028678775,0.0005156696,0.0018866062,0.0011986196,0.00036168098,0.00050768256,0.0010659099,0.9796837
DRR029205,0.0009379129,0.0030253457,0.96894825,0.010207551,0.00119427,0.0010879185,0.0028619538,0.0043274187,0.002232078,0.0005324682,0.0021838925,0.0024609219,0.0
SRR5687877,0.99210894,0.0011206865,0.0006917417,0.0007992387,0.0003786981,0.00044494867,0.0002823174,0.001211673,0.0010309219,0.00033080578,0.00032788515,0.00027638674,0.0009957552
SRR6444663,0.9891062,0.00085780025,0.00071042776,0.00080031157,0.00033029914,0.00036090612,0.000223279,0.0011795163,0.00095906854,0.0003196299,0.00030389428,0.00022009015,0.004628539
SRR7448859,0.0030389726,0.00044631958,0.0039556324,0.0022028387,0.0012482107,0.00037911534,0.0010346472,0.0010185242,0.0012593865,0.0005297065,0.0006068945,0.0017009676,0.98257875
