,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
SRR6457489,0.00090726436,0.99433666,0.0007808095,0.0006054667,0.0014496244,0.0013299376,0.0005901903
SRR7584091,0.006862541,0.010985203,0.025985012,0.015533315,0.002780473,0.93687,0.0009834834
ERR765935,0.0047996156,0.00636954,0.03678174,0.014598478,0.0077058943,0.0024808052,0.9272639
DRR018685,0.00012475236,0.00062094134,0.0010829162,0.9950718,0.00030013363,0.0018973581,0.0009020938
SRR2761248,0.00012514778,0.00061775825,0.0010827301,0.9950836,0.0003002855,0.0018888499,0.0009017793
SRR6931861,0.00013594258,0.000675384,0.0011235015,0.994712,0.00032636194,0.002104785,0.0009221075
ERR1256168,0.011653732,0.005721815,0.008688976,0.1886634,0.0075818,0.7742723,0.0034179373
ERR308756,0.004861438,0.020180855,0.014963877,0.049807817,0.004321676,0.90532553,0.0005387183
SRR6145486,0.00090720603,0.99433726,0.00078074523,0.0006053453,0.0014493973,0.0013297145,0.0005901946
SRR7406723,0.00090716954,0.994338,0.00078070443,0.00060526695,0.0014492511,0.0013295722,0.000590197
SRR5683509,0.0009079561,0.9943283,0.0007815771,0.00060693064,0.001452364,0.0013326135,0.00059014425
ERR2806323,0.00012472668,0.00062116835,0.0010829195,0.99507105,0.00030012053,0.0018979494,0.00090210425
SRR6054460,0.00012481223,0.0006204268,0.0010828698,0.99507385,0.00030015086,0.0018959403,0.0009020465
SRR8609363,0.012692222,0.065510415,0.062965065,0.14578246,0.02649408,0.01513524,0.6714205
ERR1311478,0.00012481963,0.00062037894,0.0010828603,0.995074,0.00030015034,0.0018957795,0.00090204366
SRR5431258,0.00012473916,0.0006211882,0.0010831695,0.9950701,0.0003001967,0.0018981774,0.0009023215
SRR3223660,0.00091116,0.9943223,0.00078484527,0.0006039678,0.0014507764,0.0013335971,0.00059347734
ERR139521,0.008805023,0.008516283,0.021026054,0.028731808,0.0036488376,0.9276228,0.0016492093
ERR1428307,0.004800169,0.006370451,0.03678114,0.014595972,0.0077064633,0.0024811113,0.92726475
SRR3951155,0.00012532862,0.00061573624,0.0010823737,0.9950913,0.00030030645,0.0018833776,0.00090146944
SRR3416645,0.0009082308,0.9943252,0.00078188215,0.00060751016,0.0014534472,0.0013336703,0.0005901278
ERR2211045,0.0048491014,0.006479391,0.036819506,0.014631823,0.007783178,0.002444619,0.92699236
ERR1297978,0.004799409,0.00636946,0.036780138,0.014596974,0.0077051804,0.0024805896,0.9272682
ERR418308,0.006852287,0.010990285,0.025991235,0.015506985,0.0027780982,0.9369004,0.0009806779
SRR3581189,0.00019978966,0.0013075372,0.0014303728,0.9911184,0.00045439386,0.004501533,0.0009879447
ERR576314,0.0068394407,0.010992768,0.02600589,0.015456429,0.0027736782,0.9369543,0.0009775218
SRR6414361,0.00012804217,0.00059213326,0.0010798897,0.99518037,0.0003011203,0.0018198297,0.00089860114
SRR5178540,0.0009072516,0.9943369,0.0007807933,0.0006054207,0.0014495308,0.0013298243,0.0005902113
SRR6054604,0.00012472525,0.0006211787,0.0010829174,0.99507105,0.0003001191,0.0018979765,0.00090210297
SRR3741929,0.0009073326,0.99433607,0.0007808828,0.00060554635,0.0014497973,0.0013301194,0.0005902116
SRR2006432,0.00012472515,0.0006211802,0.001082917,0.99507105,0.0003001191,0.0018979784,0.0009021025
SRR5868599,0.00012475299,0.0006213426,0.0010830776,0.9950702,0.0003001578,0.001898212,0.0009023023
SRR2010312,0.00017144711,0.00034736327,0.0010464897,0.99612266,0.0003123745,0.001139315,0.00086032617
SRR5180330,0.0009072918,0.9943364,0.0007808399,0.0006055249,0.0014497327,0.0013300412,0.0005901902
SRR5915851,0.0009075054,0.99433535,0.0007810409,0.00060570793,0.0014499759,0.0013299802,0.0005904417
DRR018722,0.00012487137,0.0006198932,0.0010828825,0.9950755,0.0003001903,0.0018945906,0.0009020317
ERR1311310,0.00012573575,0.0006124016,0.0010821082,0.9951035,0.0003004651,0.0018747738,0.0009011366
SRR7453615,0.0001891244,0.0009353788,0.0012533678,0.99346715,0.0005471374,0.002273389,0.0013344989
SRR1949131,0.0006760276,0.0032862134,0.0021855761,0.9753551,0.0017330428,0.015304832,0.0014592354
SRR5699164,0.00012489688,0.0006196589,0.0010827737,0.9950766,0.00030017487,0.0018939034,0.0009019286
SRR2981514,0.0030654622,0.051368743,0.3543545,0.48591185,0.0074178996,0.028177647,0.06970386
SRR5179818,0.00090726867,0.99433666,0.0007808148,0.00060547655,0.0014496426,0.0013299533,0.0005901908
SRR1718850,0.00012482682,0.0006219371,0.0010836887,0.9950677,0.00030019652,0.0018983748,0.0009032255
SRR6511700,0.0009072112,0.99433726,0.00078074966,0.00060534186,0.0014493848,0.0013296866,0.00059020915
SRR5985531,0.014755905,0.5249335,0.12103585,0.022147266,0.08906471,0.051454034,0.17660876
ERR3506615,0.0070343567,0.010795877,0.025586834,0.016362766,0.0028469863,0.93633914,0.0010340688
ERR525949,0.00012472455,0.00062118494,0.0010829174,0.99507105,0.00030011882,0.0018979928,0.0009021034
SRR5165914,0.00012479587,0.0006205588,0.0010828787,0.9950734,0.00030014612,0.0018963146,0.00090205384
ERR1297976,0.004799404,0.006369451,0.036780138,0.01459698,0.0077051735,0.0024805858,0.9272682
SRR1145285,0.00012663638,0.0006041959,0.0010811829,0.9951348,0.00030070444,0.0018523462,0.00090008916
DRR032947,0.0009072378,0.994337,0.00078078004,0.0006054104,0.0014495186,0.0013298321,0.00059019384
SRR3732542,0.00012474234,0.0006210523,0.001082914,0.99507153,0.0003001267,0.0018976389,0.0009020952
ERR499033,0.00012478496,0.00062067795,0.0010828822,0.9950728,0.00030013936,0.001896611,0.0009020671
SRR575359,0.0046457313,0.017001672,0.71986866,0.06993256,0.0032619291,0.025401447,0.15988797
DRR043959,0.0001247256,0.00062117603,0.001082917,0.99507105,0.0003001191,0.0018979684,0.0009021025
ERR1466877,0.00086099986,0.0039819675,0.0023934438,0.9690907,0.002178551,0.019963335,0.0015309855
ERR1297823,0.00012474376,0.0006210112,0.0010829006,0.99507165,0.00030012502,0.0018975242,0.0009020837
SRR7349789,0.0001248401,0.0006209792,0.0010850527,0.9950654,0.00030071964,0.0018991597,0.0009038399
ERR1263392,0.0086979475,0.007509199,0.0070955926,0.2252109,0.007667096,0.74163795,0.002181337
SRR7126064,0.0009071738,0.994338,0.00078070856,0.0006052626,0.0014492476,0.0013295722,0.00059020123
SRR1747760,0.00090722076,0.99433726,0.0007807616,0.0006053759,0.0014494554,0.0013297716,0.00059019343
ERR309406,0.00732767,0.010750115,0.024409512,0.019230464,0.0030691503,0.93411183,0.0011012804
SRR8610986,0.012839374,0.15105481,0.06759612,0.37326247,0.02012448,0.022816945,0.3523058
SRR6409041,0.00012539876,0.00061510305,0.0010822928,0.9950938,0.00030032353,0.001881666,0.00090138096
ERR1523443,0.0068214084,0.01126904,0.025888251,0.015651109,0.0027949228,0.9366048,0.000970531
DRR068167,0.00012482973,0.0006203414,0.0010828731,0.995074,0.00030016035,0.0018957688,0.0009020544
ERR2511527,0.0001247361,0.00062108674,0.0010829141,0.9950713,0.00030012376,0.0018977262,0.0009020989
SRR3201974,0.0043318714,0.022893928,0.010970102,0.08901325,0.005312305,0.86701155,0.00046694838
DRR050882,0.0001247256,0.00062117574,0.0010829164,0.99507105,0.0003001191,0.0018979674,0.0009021021
SRR6757623,0.0001247243,0.00062118727,0.001082918,0.99507105,0.00030011882,0.0018979991,0.00090210384
ERR2570325,0.59697014,0.08873427,0.03948058,0.027377492,0.034725957,0.1302134,0.08249818
ERR543496,0.004682885,0.016857069,0.7195841,0.06996362,0.0032788974,0.025631612,0.16000174
SRR943619,0.00468166,0.016908279,0.71638554,0.07113266,0.0032883459,0.025425304,0.16217822
SRR3110003,0.0009072481,0.9943369,0.00078079035,0.0006054207,0.0014495329,0.001329832,0.000590205
SRR1016793,0.004647594,0.016996926,0.71963716,0.070013046,0.0032634127,0.025399528,0.16004239
ERR498905,0.00012482156,0.0006203146,0.001082832,0.9950742,0.00030014926,0.0018956526,0.0009020052
ERR1311220,0.00012472752,0.00062116096,0.0010829164,0.99507105,0.00030011998,0.0018979249,0.0009021025
SRR1119126,0.0046618413,0.016970938,0.7186931,0.07034964,0.0032716265,0.025437191,0.16061565
SRR5588341,0.029497242,0.7337396,0.06316349,0.01045181,0.11575421,0.004068579,0.043325115
SRR1175899,0.004799404,0.006369451,0.036780138,0.01459698,0.0077051735,0.0024805858,0.9272682
SRR1778466,0.0046454645,0.017003682,0.71986467,0.069935635,0.003261838,0.025399521,0.15988922
ERR441143,0.00012517774,0.00061708636,0.0010824968,0.9950864,0.00030025656,0.0018869918,0.0009016171
ERR2495505,0.0047996393,0.006369547,0.036780313,0.014596948,0.007705451,0.002480537,0.9272676
SRR6412063,0.00012569375,0.0006125915,0.001082081,0.9951031,0.0003004349,0.001874976,0.0009011126
ERR007042,0.00012472951,0.0006212144,0.0010829523,0.9950708,0.00030012618,0.001898034,0.0009021427
ERR1583191,0.0009071798,0.99433786,0.0007807278,0.0006052937,0.0014492517,0.001329614,0.00059020164
SRR2984268,0.00090736535,0.9943355,0.0007809218,0.00060568145,0.0014500265,0.0013303298,0.0005901834
ERR1428348,0.0050608683,0.0067075323,0.037120663,0.014270671,0.008146804,0.0026637258,0.92602974
SRR8605395,0.005895354,0.026399765,0.036080837,0.1457412,0.029074196,0.0051979893,0.7516107
SRR7453416,0.00019128149,0.0009458674,0.001258362,0.993415,0.0005561756,0.0022845098,0.0013488523
ERR1311549,0.00012482407,0.0006202833,0.001082826,0.99507433,0.0003001493,0.0018955715,0.0009019975
SRR1617761,0.00012532392,0.0006172985,0.0010829932,0.9950814,0.0003005321,0.0018903388,0.0009019734
ERR1690099,0.004800486,0.006371615,0.03678104,0.014597213,0.0077068685,0.0024801004,0.92726266
ERR695297,0.006837843,0.0109959515,0.026013222,0.015446623,0.0027727713,0.9369566,0.0009769589
SRR640714,0.0046458174,0.017001089,0.7198658,0.06993366,0.0032619475,0.02540193,0.15988967
ERR1384690,0.00012477273,0.00062102807,0.0010829867,0.9950712,0.00030016838,0.001897878,0.0009021323
SRR3951014,0.0001250782,0.00061829714,0.0010834214,0.9950795,0.00030043666,0.0018908698,0.0009024148
SRR5180741,0.0009071669,0.994338,0.0007807018,0.0006052614,0.0014492408,0.001329562,0.0005901973
ERR1897263,0.0009075579,0.99433315,0.0007811359,0.00060608966,0.0014507908,0.0013310768,0.00059017015
SRR5687988,0.0054983078,0.0073231286,0.003151273,0.48319453,0.0085536605,0.4910989,0.0011800814
ERR2211011,0.010076316,0.022289928,0.03891819,0.016789552,0.015741302,0.00081659266,0.8953681
ERR499259,0.008187686,0.0055418564,0.003735586,0.580947,0.010203689,0.38998565,0.0013985648
ERR1310804,0.00012473683,0.0006210912,0.0010829259,0.9950713,0.00030012603,0.0018977372,0.00090211094
DRR043942,0.0001248712,0.00061986124,0.0010827845,0.995076,0.00030016384,0.0018944353,0.00090195
ERR487845,0.0068348153,0.011031606,0.026077673,0.0153697515,0.0027669864,0.9369437,0.0009754651
SRR8605604,0.0073734503,0.01653563,0.053650513,0.25506228,0.052353486,0.011990753,0.60303384
ERR1522798,0.00679381,0.011101273,0.02607465,0.015325427,0.0027617249,0.9369787,0.0009643674
SRR3737424,0.00090760697,0.99433374,0.00078114757,0.00060592016,0.0014505427,0.0013308236,0.0005902578
ERR1512337,0.00090755126,0.9943334,0.00078112725,0.0006060647,0.0014507462,0.0013310333,0.0005901757
ERR1201979,0.40838152,0.032664936,0.024462305,0.00936186,0.045304604,0.3514217,0.12840304
SRR5687911,0.0001272027,0.0006125116,0.001085756,0.9950824,0.00030258374,0.0018872947,0.0009021971
ERR537676,0.0068256212,0.011022027,0.026058437,0.015366387,0.0027670115,0.93698704,0.000973461
ERR1905869,0.004799547,0.0063697677,0.03678024,0.01459708,0.007705399,0.00248048,0.9272675
ERR2738581,0.00012472442,0.0006211867,0.0010829216,0.99507105,0.00030011998,0.001898001,0.0009021068
ERR996114,0.0068124672,0.011049883,0.026113885,0.015285442,0.0027594992,0.9370092,0.00096957554
ERR1855541,0.008427584,0.0068310644,0.005189935,0.36853513,0.008980896,0.60008895,0.0019464578
ERR499789,0.00012478487,0.0006206399,0.0010828623,0.995073,0.00030013773,0.0018965319,0.00090203894
ERR1677371,0.0047994065,0.006369457,0.036780138,0.01459698,0.0077051767,0.0024805837,0.9272682
SRR6414282,0.0001247243,0.00062118727,0.0010829185,0.99507105,0.0003001191,0.0018979991,0.00090210425
SRR6413921,0.00012472727,0.0006211595,0.0010829149,0.99507105,0.0003001197,0.001897924,0.00090210035
SRR5997343,0.0009073034,0.9943368,0.0007808416,0.00060543395,0.0014495542,0.0013298027,0.00059027364
ERR1725585,0.0046452107,0.017005075,0.7198679,0.06993126,0.0032617967,0.025397146,0.15989166
SRR996833,0.00012472644,0.00062117545,0.0010829195,0.99507105,0.0003001197,0.0018979594,0.0009021068
ERR579681,0.00014000628,0.00072169816,0.0011480832,0.99453694,0.00033309552,0.0021957268,0.00092438917
SRR6823542,0.0009071971,0.9943375,0.00078073534,0.0006053258,0.0014493604,0.0013296793,0.00059019495
SRR1060346,0.00090733304,0.99433607,0.0007808798,0.0006055362,0.001449755,0.0013300306,0.0005902389
SRR5181170,0.00090718106,0.99433786,0.0007807159,0.0006052827,0.0014492779,0.0013295885,0.0005902045
SRR3037213,0.0001258222,0.0006189009,0.0010885873,0.9950623,0.00030116297,0.001896373,0.00090687023
SRR7449397,0.00012472442,0.00062118727,0.0010829216,0.99507105,0.0003001197,0.0018980019,0.0009021068
ERR2001791,0.007692633,0.009828168,0.02371058,0.020451395,0.0031435771,0.93393105,0.0012425567
SRR935332,0.00012609389,0.00060892565,0.0010816517,0.9951172,0.00030053343,0.001865061,0.0009006404
SRR1923877,0.00012473924,0.0006212913,0.0010830223,0.9950706,0.00030013325,0.0018980788,0.0009022505
SRR5179742,0.0009072335,0.994337,0.00078077556,0.0006054012,0.0014495007,0.001329813,0.00059019495
SRR1632382,0.0001247283,0.000621215,0.0010829461,0.9950708,0.00030012248,0.0018980195,0.0009021427
SRR5178918,0.0009071669,0.994338,0.0007807018,0.0006052614,0.0014492408,0.001329562,0.0005901973
ERR501224,0.0001247249,0.0006211823,0.0010829174,0.99507105,0.0003001191,0.0018979856,0.00090210297
ERR500538,0.00012475268,0.0006209523,0.0010829532,0.99507165,0.00030014332,0.0018974157,0.00090212456
ERR1384604,0.00012473039,0.00062113616,0.001082914,0.9950712,0.00030012085,0.0018978573,0.00090210006
SRR6264685,0.00012799598,0.0006114645,0.0010879092,0.99508613,0.0003044702,0.001877629,0.000904367
SRR5178102,0.00022872198,0.00020479389,0.0010137012,0.99668944,0.00032375683,0.0007162656,0.000823427
ERR532105,0.00012472455,0.00062118727,0.0010829231,0.99507105,0.00030012027,0.0018980019,0.0009021077
ERR1971290,0.00012478416,0.00062065053,0.0010828654,0.995073,0.00030013744,0.0018965526,0.00090204366
SRR3310333,0.0009071669,0.994338,0.0007807018,0.0006052614,0.0014492408,0.001329562,0.0005901973
SRR5947878,0.00012477157,0.00062080304,0.0010829879,0.9950722,0.0003001615,0.0018970503,0.00090214744
ERR501338,0.0052517336,0.0062434967,0.003323125,0.57717556,0.008200491,0.39847347,0.0013321923
SRR2046604,0.00012750986,0.00059667,0.001080421,0.9951631,0.00030097493,0.001832099,0.00089919806
SRR6745380,0.00090718066,0.99433786,0.00078071514,0.0006052769,0.0014492641,0.0013295682,0.0005902101
ERR579565,0.00013132406,0.00060570333,0.0010922964,0.99504447,0.00030841163,0.0019139282,0.000903914
SRR6408722,0.00012476741,0.000620799,0.0010828889,0.9950723,0.00030013465,0.0018969656,0.0009020662
ERR719881,0.00012476645,0.00062080845,0.0010828816,0.9950723,0.0003001321,0.0018969781,0.0009020624
ERR2730158,0.00012472727,0.00062115974,0.0010829149,0.99507105,0.0003001197,0.0018979249,0.00090210035
ERR923846,0.0047995234,0.006369633,0.036780275,0.014596916,0.00770536,0.002480607,0.92726773
ERR1716674,0.0009072146,0.9943376,0.00078075775,0.0006052503,0.0014492852,0.0013296129,0.00059024064
ERR1524010,0.0009072456,0.994337,0.00078079564,0.000605385,0.0014495116,0.0013298017,0.00059021806
SRR1771026,0.009171343,0.43536842,0.22584759,0.0041243406,0.012602038,0.037376925,0.2755094
DRR041949,0.00012686448,0.00060221046,0.0010809547,0.99514246,0.0003007673,0.0018469866,0.0008998335
ERR2836110,0.007045508,0.010819856,0.025752677,0.016253956,0.0028446845,0.93625647,0.0010267972
ERR1689017,0.004799409,0.00636946,0.036780156,0.014596974,0.0077051837,0.0024805907,0.9272682
ERR209791,0.00012478718,0.0006207136,0.0010828995,0.99507254,0.00030014818,0.0018967851,0.0009020669
ERR209515,0.0010218148,0.0017548531,0.0023344627,0.94146883,0.001629971,0.05055124,0.0012387813
ERR380935,0.0047993995,0.0063694506,0.036780514,0.014597217,0.0077051064,0.0024806107,0.92726773
ERR444307,0.00012485002,0.000620131,0.0010830212,0.99507433,0.00030021227,0.0018953301,0.0009021519
ERR1725949,0.59340537,0.08746853,0.040334977,0.028808136,0.034371126,0.13420096,0.0814108
SRR7902197,0.0047995853,0.0063697095,0.036780365,0.014596793,0.0077054827,0.0024806794,0.9272674
SRR7081364,0.00097319717,0.9940491,0.00084961683,0.00059368386,0.0014864656,0.0014069009,0.0006409741
SRR4414433,0.0046450836,0.017004305,0.7198719,0.06993332,0.0032616,0.025397442,0.1598864
SRR6054452,0.00012472681,0.0006211654,0.0010829195,0.99507105,0.00030012053,0.001897942,0.00090210384
DRR042767,0.00012527523,0.0006162195,0.001082413,0.9950896,0.0003002873,0.001884659,0.00090151984
SRR1948815,0.0001247358,0.00062121556,0.0010829676,0.9950707,0.00030014073,0.0018981324,0.0009021383
ERR675278,0.0067994036,0.011040648,0.026110556,0.015259068,0.0027566736,0.93706757,0.0009660994
SRR8610072,0.008292093,0.051710058,0.29386455,0.009247794,0.012361765,0.010614617,0.61390907
SRR6054690,0.00012472692,0.00062116596,0.0010829206,0.99507105,0.00030012082,0.0018979439,0.0009021051
ERR1315014,0.0001247292,0.0006211447,0.0010829155,0.9950712,0.00030012085,0.0018978844,0.00090210093
SRR1125647,0.004645047,0.017004546,0.7198717,0.06993365,0.0032615853,0.025397219,0.15988629
