,root:Engineered:Food_production,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Birds,root:Host-associated:Fish,root:Host-associated:Human,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR308338,5.1748182e-05,0.00037512276,0.00071778154,8.421352e-05,0.00033822103,0.00089523144,0.9975006,3.713533e-05,0.0
ERR308421,0.00020415284,0.00028432705,0.0012456743,0.00051518483,0.00029333774,0.00037035972,0.997039,4.7979964e-05,0.0
ERR308615,0.000204927,0.00028620192,0.0012397028,0.000523514,0.00029093033,0.0003653654,0.99704105,4.8187554e-05,0.0
ERR308982,0.00014824794,0.0002942051,0.0011104464,0.00033668915,0.0002985487,0.00046717588,0.99730146,4.316505e-05,0.0
ERR309416,0.00020370596,0.00027582084,0.0012584865,0.0005020088,0.00028613996,0.00037529477,0.9970525,4.6093453e-05,0.0
ERR309710,0.00020304916,0.00027379522,0.0012673028,0.00050051557,0.00028503608,0.00037838277,0.9970464,4.5643283e-05,0.0
ERR308247,0.00010907568,0.0003580589,0.0007833823,0.00022954479,0.00038164167,0.0006086257,0.99748003,4.9605413e-05,0.0
ERR308341,0.00020409434,0.00027823204,0.0012508844,0.0005059089,0.0002871833,0.0003721755,0.9970548,4.66078e-05,0.0
ERR308803,0.00018501576,0.00030067662,0.0012066917,0.00050915766,0.00030552433,0.0004018836,0.9970431,4.7924823e-05,0.0
ERR309704,0.00020382716,0.0002793033,0.0012488355,0.00050620746,0.00028887906,0.00037312802,0.9970531,4.6770747e-05,0.0
ERR308971,0.00010331935,0.00032419778,0.00090028805,0.0001658347,0.00038036902,0.00061734807,0.9974639,4.4760556e-05,0.0
ERR309291,0.00018432699,0.00031628227,0.0011963113,0.0005518211,0.00031640122,0.0003992859,0.9969851,5.0394778e-05,0.0
ERR308355,0.00016975851,0.0002868077,0.0011730203,0.00039240482,0.0002958504,0.0004250953,0.9972121,4.4904635e-05,0.0
ERR308603,4.6944337e-05,1.0186991e-05,0.00010216816,2.910468e-05,8.701574e-05,0.9982633,0.0012734234,0.000117192576,7.069111e-05
ERR309541,0.00020415893,0.00028632805,0.00122992,0.0005126426,0.00029444683,0.00036787268,0.9970564,4.826341e-05,0.0
ERR308661,0.00020832555,0.00028933608,0.0012183996,0.00050331216,0.00030735825,0.0003647556,0.9970584,5.014653e-05,0.0
ERR309773,0.00020316838,0.0002742119,0.0012660554,0.000501111,0.00028521486,0.00037799668,0.9970465,4.5725294e-05,0.0
ERR309502,0.00019778834,0.00028364232,0.0012543546,0.00050697575,0.0002912553,0.00038121315,0.9970377,4.705968e-05,0.0
ERR309167,0.00014513131,0.00029954533,0.0010903593,0.00032254378,0.0003025503,0.000466009,0.99732965,4.4192773e-05,0.0
ERR309820,0.00020483413,0.00028212272,0.0012532114,0.00051666494,0.00029172807,0.00037103883,0.997033,4.7552734e-05,0.0
ERR309300,7.3848634e-05,0.00034519137,0.0008328776,0.00013472408,0.0003215216,0.00071429065,0.99753845,3.904665e-05,0.0
ERR308359,0.00015252255,0.000312335,0.0010365344,0.0003478026,0.0003219458,0.0004441483,0.99733746,4.7330795e-05,0.0
ERR309549,0.0001537207,0.00031000044,0.0009802596,0.0003845398,0.00032511662,0.00053326145,0.99726564,4.7375383e-05,0.0
ERR309829,0.00020632721,0.00029783323,0.0012177409,0.0005467463,0.00029667342,0.0003544855,0.99702966,5.0617135e-05,0.0
ERR309826,0.00017780956,0.00028453098,0.0011911872,0.00041790304,0.00029437625,0.0004114486,0.9971774,4.5350145e-05,0.0
ERR308764,0.00018904592,0.00034493892,0.0012335856,0.0006880344,0.0003333726,0.0003840683,0.9967708,5.6103177e-05,0.0
ERR309105,0.00015916528,0.0003026223,0.0010961579,0.00037149477,0.00031023845,0.00043554764,0.99727845,4.636163e-05,0.0
ERR308778,0.00020141812,0.0002756749,0.0012570715,0.0004945197,0.00028655914,0.00037916447,0.9970597,4.588829e-05,0.0
ERR309449,0.0001805735,0.0002960382,0.0011789477,0.00045231116,0.00030160026,0.00039951626,0.99714345,4.76314e-05,0.0
ERR309264,0.00020364714,0.0002765057,0.0012561709,0.00050266465,0.00028640853,0.00037467148,0.9970537,4.621826e-05,0.0
ERR308841,0.00020415167,0.000281649,0.0012509605,0.00051586586,0.00028890508,0.00037032785,0.99704087,4.726544e-05,0.0
ERR308991,0.00017378395,0.0002899274,0.0012096469,0.0004471152,0.00029852294,0.0004254331,0.9971105,4.506214e-05,0.0
ERR309136,0.00020528337,0.00029158388,0.0012330682,0.0005363597,0.00029363582,0.00036102277,0.99702966,4.928414e-05,0.0
ERR308939,0.00020397476,0.00027846912,0.0012520405,0.0005068293,0.00028756904,0.00037267996,0.9970519,4.6617446e-05,0.0
ERR308695,0.00020097049,0.00027427505,0.0012625336,0.000493594,0.00028548634,0.0003812432,0.9970563,4.5556284e-05,0.0
ERR309409,0.00020550254,0.00029269987,0.001208569,0.0005240166,0.00029537643,0.00035884135,0.9970654,4.944515e-05,0.0
ERR309498,0.00021538751,0.00032461318,0.0010853853,0.00054267776,0.00030926446,0.00031479713,0.9971509,5.6900597e-05,0.0
ERR308454,0.00020490214,0.0002817776,0.0012359257,0.000504315,0.00029117515,0.00036864541,0.9970657,4.751138e-05,0.0
ERR309302,0.00019935073,0.0003117699,0.001182275,0.0005454115,0.000307517,0.00035745135,0.99704355,5.2666364e-05,0.0
ERR309808,0.0001947613,0.0004059855,0.0013412201,0.0010591224,0.0003574586,0.00036173777,0.99621165,6.809117e-05,0.0
ERR309477,0.00020135818,0.0002772504,0.0012570389,0.0004913663,0.00029197085,0.00038160215,0.99705297,4.646653e-05,0.0
