,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
ERR209516,0.058069468,0.0017226636,0.00066524744,0.007214248,0.93232834
SRR1763694,0.13798493,0.012176961,0.0019508004,0.00224939,0.8456379
ERR695626,0.77618957,0.00559476,0.0014388561,0.040534824,0.176242
SRR7507319,0.015977383,0.0013492405,0.00044760108,0.004512489,0.9777133
SRR6264781,0.021899879,0.0010286272,0.0006429255,0.005841911,0.97058666
SRR5649098,0.015540451,0.0012127459,0.0004120171,0.0046435297,0.97819126
ERR209775,0.04758528,0.0008774102,0.0009472966,0.0101953745,0.94039464
SRR5602041,0.1796045,0.0006304085,0.0009635389,0.09333819,0.7254634
SRR5202969,0.01956445,0.001380235,0.00047013164,0.0040079057,0.9745773
SRR5078771,0.014082611,0.0009471178,0.0003374815,0.005066693,0.9795661
SRR961724,0.26446438,0.0039664507,0.00038328767,0.01803428,0.7131516
ERR1809149,0.023407996,0.0014328659,0.0011180937,0.005173564,0.9688675
ERR209203,0.054943264,0.004163921,0.0006314814,0.0034731328,0.9367882
SRR5866388,0.4110811,0.0019005537,0.0029867291,0.45979285,0.12423873
SRR5802190,0.04108888,0.0021551251,0.00039973855,0.002658099,0.95369816
ERR209599,0.8181944,0.0088044405,0.0008946359,0.017435402,0.15467107
ERR011143,0.038482457,0.0023147762,0.00048688054,0.00386101,0.95485485
SRR5203131,0.01773709,0.0020630658,0.0006464124,0.004022509,0.9755309
SRR5813346,0.07883021,0.002500236,0.00049355626,0.006244153,0.9119319
SRR5078585,0.016167253,0.0010982454,0.00045636296,0.004480481,0.9777976
SRR6182552,0.014429927,0.0009663999,0.00034233928,0.0049841404,0.9792772
SRR5648884,0.021427214,0.0014000535,0.00039169192,0.0038585663,0.97292244
SRR5580439,0.025924832,0.0024006963,0.0008700192,0.0036072135,0.96719724
SRR5610083,0.025275111,0.0019309223,0.0006107092,0.0034416616,0.9687416
SRR5757910,0.21260566,0.0017518401,0.008775353,0.4520174,0.32484972
SRR5983318,0.20401919,0.0018632412,0.009515166,0.17158005,0.6130223
SRR3313078,0.029453158,0.0036630034,0.0020227432,0.0037967563,0.96106434
ERR209746,0.4968656,0.0063794255,0.0014882684,0.006558597,0.48870814
ERR719789,0.02179724,0.00068056583,0.0010181367,0.009523571,0.96698046
SRR6185283,0.01694104,0.0010902286,0.00034874678,0.0045158565,0.9771041
ERR720058,0.022357017,0.0019404292,0.0006083846,0.0036461353,0.97144806
SRR5203235,0.0084549785,0.008863509,0.0043188035,0.0047784448,0.9735843
SRR5578936,0.09789026,0.0013710856,0.025756478,0.48094037,0.39404178
SRR5629107,0.1207822,0.0019423366,0.00056144595,0.010425776,0.86628824
SRR5548343,0.09701076,0.0003785789,0.0021766424,0.045972675,0.8544613
SRR5803608,0.039523333,0.0025073886,0.0004579425,0.0029456615,0.95456564
ERR525964,0.02873379,0.0019187331,0.0005964041,0.0037281215,0.9650229
SRR5429078,0.015303962,0.010401628,0.8963708,0.077923596,0.0
SRR5396533,0.19591287,0.0012733936,0.002993524,0.08911234,0.7107079
ERR720073,0.022601157,0.001796037,0.00055873394,0.0037053823,0.9713387
SRR3313067,0.6513228,0.012766033,0.00050133467,0.0066295266,0.3287803
SRR5203259,0.013650596,0.0030088723,0.0014937818,0.004659623,0.97718716
SRR5648905,0.029145837,0.0031193495,0.0011796355,0.0033958852,0.9631593
SRR6424731,0.08985664,0.00091689447,0.014979154,0.89424723,0.0
ERR209156,0.54301697,0.006632149,0.0007774532,0.015143335,0.43443006
SRR6724570,0.043836713,0.0030037165,0.00076940656,0.0027952492,0.9495949
ERR719654,0.036830783,0.000631094,0.0021816194,0.0130420625,0.94731444
SRR5602135,0.03260207,0.00089272857,0.0009583533,0.007425964,0.9581209
ERR209163,0.027023792,0.002077818,0.0006917119,0.0036426187,0.96656406
SRR5399516,0.014161676,0.0009512305,0.00033792853,0.0050488412,0.9795003
SRR5803705,0.019242972,0.0017074347,0.00059849024,0.003923118,0.97452796
SRR2175772,0.022749752,0.001472801,0.0005149245,0.004139006,0.9711235
SRR6265605,0.04588297,0.0004723668,0.005142957,0.025845528,0.9226562
SRR5078635,0.020261824,0.0013975799,0.00073999166,0.0036672056,0.9739334
SRR5203389,0.030900389,0.006755382,0.0028696954,0.0034430027,0.95603156
SRR5761653,0.04745719,0.003494054,0.0012637675,0.004902512,0.9428825
SRR5983344,0.72731555,0.009284705,0.00097575784,0.012588829,0.24983513
SRR1693214,0.87130463,0.011825383,0.0015680492,0.03117147,0.084130526
SRR6876220,0.3485948,0.003940612,0.0007264912,0.014866203,0.6318719
SRR7507312,0.017920613,0.0022304356,0.0011171997,0.0038470328,0.97488475
SRR5813328,0.026590258,0.0011787117,0.00054752827,0.0051125586,0.966571
SRR064875,0.86373687,0.007663429,0.0011217296,0.023407608,0.104070425
SRR5079196,0.01790148,0.0012242794,0.0005675554,0.004093677,0.976213
ERR525759,0.016122311,0.0010424554,0.00040853024,0.00472337,0.97770333
SRR5548694,0.7582817,0.020988196,0.00031891465,0.007026702,0.21338451
SRR5651462,0.7379656,0.011414349,0.0016152561,0.0114014745,0.23760337
ERR209711,0.85036814,0.011537224,0.001986742,0.025625944,0.11048198
SRR6251470,0.1537813,0.0061284006,0.004420936,0.0043949187,0.83127445
SRR5649162,0.017788231,0.002901286,0.0010914505,0.0037949383,0.9744241
SRR5758028,0.09169025,0.00093704474,0.015559747,0.891813,0.0
ERR321232,0.03480047,0.0015209019,0.00051894784,0.0045806766,0.958579
SRR5399239,0.014033645,0.0009446144,0.00033727288,0.0050777793,0.9796067
ERR1637181,0.027317345,0.001898557,0.0018712878,0.005900115,0.9630127
SRR5757841,0.3759001,0.0073013008,0.24892485,0.042638063,0.32523572
ERR719085,0.024811894,0.0020082593,0.00072559714,0.0037882626,0.96866596
SRR5650046,0.05318308,0.0020941198,0.00062042475,0.005308628,0.9387938
SRR5649041,0.014085472,0.0009483397,0.0003398955,0.0050614774,0.9795648
SRR5757977,0.1811519,0.001660198,0.015404493,0.8008604,0.0009230375
SRR5203169,0.021149397,0.0013931692,0.00047421455,0.0038436353,0.9731396
SRR7507712,0.0343256,0.0025892556,0.0006597042,0.003002882,0.9594226
SRR5202937,0.018464565,0.0012075603,0.00040659308,0.0042146742,0.9757066
SRR5578917,0.011751205,0.002827108,0.011777282,0.015340894,0.9583035
SRR5078638,0.014539093,0.0009558499,0.0003476441,0.005049795,0.9791076
ERR720092,0.025182962,0.0016703904,0.0006994903,0.003522426,0.96892476
SRR5429245,0.015141909,0.010318522,0.89615977,0.078379825,0.0
SRR5079134,0.053527802,0.00036016107,0.0023785532,0.021789372,0.92194414
SRR5203165,0.016995192,0.002036363,0.00082200766,0.004057944,0.9760885
SRR5757891,0.13989821,0.0012286305,0.007522762,0.25856742,0.592783
ERR695602,0.03737226,0.0020695627,0.00049608946,0.0032344162,0.95682764
SRR5813458,0.03744042,0.00033536553,0.0020716786,0.01849705,0.9416555
SRR5548684,0.014039278,0.00094494224,0.00033727288,0.005076468,0.97960204
SRR2918676,0.8099754,0.0064016436,0.0014143342,0.18220861,0.0
ERR719644,0.015031785,0.003532976,0.0014823973,0.0041580796,0.9757948
SRR1927149,0.03645894,0.0025897324,0.0022709966,0.0022129416,0.9564674
SRR5813333,0.021768153,0.0014283061,0.00042676926,0.003916621,0.97246015
ERR719062,0.028410703,0.0020430982,0.001181066,0.0046661496,0.963699
SRR5802402,0.014471531,0.0009702742,0.0003466308,0.0049672425,0.97924435
SRR6265249,0.017710865,0.0015243888,0.00060352683,0.0042558312,0.9759054
SRR5203109,0.016708046,0.001331836,0.00045523047,0.0043923557,0.97711253
SRR5078927,0.014166087,0.00095415115,0.00034412742,0.0050356686,0.97949994
SRR6182462,0.031188637,0.0003928542,0.0024369955,0.018592745,0.94738877
SRR5078637,0.014135182,0.00094747543,0.00033980608,0.005069107,0.9795084
SRR5079071,0.0140372515,0.0009448528,0.00033730268,0.0050768554,0.97960377
SRR5637788,0.010539234,0.0054813325,0.0024767518,0.0045313537,0.9769713
SRR5578989,0.020966709,0.0013467968,0.00039750338,0.003913462,0.97337556
SRR5813292,0.017942488,0.0012005866,0.00045645237,0.0042409897,0.97615945
SRR089497,0.8163184,0.040164143,0.0007120967,0.011733681,0.13107169
SRR6264720,0.014606208,0.0009827614,0.0003605485,0.004914224,0.9791362
SRR5602043,0.046168953,0.002765417,0.0004363656,0.0026859045,0.94794333
SRR5651458,0.56140137,0.0062611103,0.00090268254,0.009503394,0.4219315
SRR961827,0.0146484375,0.0009887516,0.0003696084,0.004888952,0.9791043
SRR5079242,0.014098644,0.0009484291,0.0003386438,0.0050610006,0.9795533
SRR5983347,0.83699536,0.01209873,0.0018348694,0.019268572,0.12980247
SRR5396464,0.03974971,0.0022859871,0.10871369,0.044870883,0.8043797
SRR5548275,0.88893884,0.009221941,0.0011619031,0.019023508,0.081653714
SRR090275,0.7762264,0.020038873,0.0002773702,0.00696069,0.19649667
SRR3313038,0.4885037,0.0030063689,0.0015860796,0.011616081,0.49528778
ERR209398,0.021633506,0.0017729104,0.00061404705,0.003680408,0.9722991
ERR719948,0.030266553,0.00135535,0.0005001724,0.0046868324,0.9631911
SRR5610018,0.015447497,0.0010361671,0.00039070845,0.0047055483,0.9784201
SRR6330976,0.0114200115,0.0024609864,0.000993222,0.0049192607,0.9802065
ERR525865,0.014060676,0.0009459555,0.0003375113,0.0050721765,0.9795837
SRR6264412,0.014491856,0.0009769499,0.00036004186,0.004938096,0.979233
SRR5629131,0.024673313,0.0012605488,0.00043603778,0.0043681264,0.969262
ERR209340,0.7419597,0.0075080693,0.0009492636,0.01529932,0.23428369
SRR1693228,0.85481226,0.011021078,0.002231568,0.0294092,0.10252595
SRR5429339,0.015876755,0.010366477,0.893826,0.07993072,0.0
ERR719798,0.018050551,0.0009262264,0.0008045137,0.007333815,0.9728849
ERR209784,0.29402953,0.01012513,0.0015170276,0.0021095276,0.6922188
SRR5078790,0.014032543,0.0009445846,0.00033721328,0.0050780475,0.9796076
SRR5602099,0.7894983,0.007479906,0.0007738471,0.019647956,0.18259996
ERR719869,0.02642724,0.001885742,0.0005335808,0.0034721494,0.9676813
SRR5602049,0.024782658,0.0016964376,0.0007018149,0.0035862923,0.9692328
SRR5866281,0.17555955,0.0050744414,0.00093874335,0.0053982735,0.813029
ERR719184,0.03506705,0.0019666255,0.0006161332,0.0038800538,0.9584701
SRR064895,0.88059455,0.008548319,0.0011454225,0.021423101,0.088288605
SRR5399486,0.01403892,0.00094494224,0.0003373921,0.005076289,0.97960246
SRR5548237,0.7749089,0.004919827,0.0010043979,0.031570643,0.1875962
ERR525754,0.864119,0.0080426335,0.0010986924,0.022779167,0.103960514
SRR5650187,0.020894408,0.0012631416,0.00039321184,0.004160434,0.9732888
SRR7507379,0.018437505,0.0047379434,0.0022205412,0.003518641,0.97108537
SRR5649003,0.014525861,0.00097087026,0.00034075975,0.0049672127,0.9791953
SRR1766029,0.09800163,0.001581043,0.0006673932,0.012700647,0.8870493
ERR209742,0.20464996,0.0034144819,0.0008344054,0.005968213,0.78513294
SRR5431541,0.22434422,0.0007712543,0.0006546378,0.1303064,0.6439235
ERR720038,0.024478137,0.0016495883,0.00046679378,0.0036164522,0.969789
SRR5548981,0.8441477,0.009845912,0.0013105869,0.02096495,0.1237309
SRR5578987,0.020891666,0.0013909638,0.00046381354,0.0038846135,0.97336894
SRR5802221,0.014386773,0.00096696615,0.00034856796,0.0049809217,0.9793168
SRR5218371,0.025839895,0.0038468242,0.0011312664,0.0034057796,0.9657762
SRR5548899,0.8713711,0.00679312,0.0012324326,0.1206033,0.0
DRR092047,0.014944315,0.0009908676,0.00034099817,0.0048831105,0.9788407
SRR961850,0.027026892,0.0015431643,0.00048023462,0.003957242,0.9669925
SRR5578963,0.14861786,0.002310127,0.0004040897,0.014552057,0.83411586
SRR6928762,0.01793921,0.0011483729,0.00036531687,0.004338056,0.97620904
ERR209511,0.026800007,0.0019036233,0.0006660521,0.003639102,0.9669912
ERR321378,0.065319955,0.0016061366,0.0007636845,0.0047659874,0.92754424
SRR5648932,0.014649004,0.0009827018,0.0003554225,0.004915118,0.9790977
SRR051713,0.060564816,0.0007324815,0.009476274,0.046147674,0.88307875
SRR5602047,0.020499557,0.0014168322,0.00048798323,0.003895551,0.97370005
SRR5758019,0.19136459,0.0016169846,0.0019461513,0.017709881,0.7873624
SRR935777,0.2827887,0.011283338,0.00059878826,0.0006596148,0.7046696
SRR5548025,0.8783672,0.009803861,0.0015732646,0.05002874,0.060226917
SRR5343089,0.016473025,0.0011403859,0.00038820505,0.0045282245,0.97747016
ERR1398126,0.037849605,0.0016108155,0.0005850196,0.004932016,0.9550226
SRR5202882,0.027439833,0.0008749664,0.00076058507,0.007033825,0.9638908
SRR5078733,0.011508763,0.0024554133,0.0009878874,0.004897982,0.98015
SRR5602242,0.020412594,0.0013438165,0.0005930662,0.0038630068,0.97378755
SRR5637783,0.028711557,0.0026257932,0.0013054311,0.0041205585,0.9632367
SRR7690166,0.8241453,0.011976093,0.0011638403,0.015334547,0.14738017
SRR5649118,0.014365733,0.00096163154,0.0003387332,0.005004257,0.97932965
SRR7507490,0.028712362,0.0027627647,0.0010748804,0.0033988357,0.9640511
ERR525972,0.047194928,0.0026255548,0.0006917417,0.0046925843,0.9447952
SRR5202950,0.039981782,0.0016479492,0.0011893213,0.0068965554,0.95028436
SRR5428920,0.015426274,0.01042459,0.896523,0.07762608,0.0
SRR5202912,0.8220395,0.010770351,0.0022291243,0.019186199,0.1457749
ERR719766,0.024834007,0.0013141632,0.0004976392,0.0043729246,0.96898127
SRR6265018,0.014132589,0.00095131993,0.00034153461,0.0050480366,0.9795265
ERR719432,0.01923874,0.0012859106,0.00043663383,0.0040834844,0.9749552
SRR5343174,0.015013874,0.0019426346,0.00069382787,0.004404515,0.97794515
SRR5629152,0.3339581,0.0014654398,0.00079089403,0.0600833,0.6037023
SRR6264094,0.014429092,0.00096437335,0.00034302473,0.0049956143,0.9792679
SRR5637735,0.014092714,0.00094765425,0.0003374815,0.005064547,0.97955763
SRR5866289,0.036694676,0.0011387467,0.0010664165,0.007618338,0.9534818
SRR6683576,0.008381218,0.008835912,0.0042963326,0.004787028,0.9736995
SRR6942382,0.7645376,0.0094252825,0.0046023726,0.020174444,0.20126033
SRR5078687,0.014035046,0.0009447932,0.0003373623,0.0050771534,0.9796057
SRR1687098,0.80066586,0.00890556,0.0011513233,0.015571266,0.17370605
SRR2914158,0.24663389,0.00084763765,0.0006715059,0.122125775,0.62972116
ERR209277,0.037175655,0.0011480749,0.0013231933,0.008619666,0.9517334
SRR5637736,0.02006039,0.0016513169,0.00065264106,0.0037573874,0.97387826
SRR6265693,0.0140915215,0.00094762444,0.0003375411,0.0050647855,0.9795585
SRR7507664,0.026495129,0.0072951317,0.0053667724,0.0037249327,0.95711803
ERR525936,0.035576105,0.00262779,0.123437524,0.03020367,0.80815494
ERR1823591,0.8108895,0.02013266,0.005048007,0.014970005,0.14895982
SRR5983298,0.20130461,0.0032740831,0.0006836653,0.008371919,0.78636575
SRR5429336,0.0362086,0.010691732,0.8024521,0.06324047,0.08740711
SRR5548374,0.81753755,0.006834656,0.0014127493,0.031566232,0.14264882
SRR6264664,0.020957798,0.0017336905,0.00082084537,0.004204005,0.97228366
ERR719444,0.026161432,0.0019032061,0.00055751204,0.0033825338,0.9679953
SRR961814,0.02635619,0.0023704171,0.0010103285,0.0036152303,0.96664786
SRR6265650,0.014068186,0.00094643235,0.0003374517,0.005069971,0.97957796
SRR5078926,0.014032662,0.0009446442,0.00033727288,0.005077958,0.97960746
SRR5202936,0.020769864,0.0018813014,0.0006310344,0.003727138,0.97299063
SRR5947867,0.11782801,0.0008895695,0.0048665106,0.16974232,0.7066736
SRR961762,0.2742287,0.0012839139,0.0016765296,0.14002019,0.5827907
SRR5757793,0.021750957,0.0013576746,0.0003925562,0.0038345158,0.9726643
SRR5650080,0.7723707,0.010735214,0.0011769533,0.012428284,0.20328885
SRR5803622,0.0144429505,0.00097215176,0.00035449862,0.0049583316,0.97927207
ERR719306,0.028540999,0.0019095838,0.00065791607,0.0037605166,0.965131
SRR5813288,0.037958384,0.0003569126,0.0019660592,0.01752171,0.94219697
SRR5610102,0.020463914,0.002479732,0.000911355,0.0036400557,0.972505
SRR6424631,0.44953826,0.0022838414,0.002944827,0.3715443,0.17368877
SRR5431514,0.0140321255,0.000944525,0.00033727288,0.005078137,0.97960794
SRR5548495,0.70454335,0.0071095526,0.0016628504,0.025538951,0.26114535
SRR5399195,0.13928929,0.0007725954,0.054065257,0.05723852,0.74863434
SRR5399517,0.014036924,0.0009448528,0.0003373325,0.005076945,0.97960395
SRR5813357,0.015416682,0.000985086,0.00035229325,0.004943192,0.9783027
SRR5758029,0.09241215,0.0009423914,0.0150060905,0.8916394,0.0
ERR209220,0.13710716,0.002365768,0.0006636083,0.010324508,0.8495389
SRR5399241,0.10382676,0.0036140084,0.00026410818,0.004942417,0.8873527
SRR5078830,0.01417762,0.00095415115,0.00034368038,0.005036205,0.9794884
SRR1693360,0.046663135,0.57585734,0.034508288,0.010427326,0.33254397
SRR5580598,0.018764138,0.0015116632,0.0006725192,0.0043649375,0.97468674
SRR5761698,0.024744421,0.0014463663,0.00038453937,0.003695339,0.9697293
SRR5757771,0.1349889,0.0016404986,0.013149291,0.5312852,0.3189361
SRR6264265,0.016966641,0.0011115372,0.00039497018,0.004446745,0.9770801
SRR7690065,0.018984497,0.0012761354,0.00053435564,0.004050344,0.97515464
SRR1687047,0.6644485,0.011079013,0.0010875762,0.009961218,0.31342363
SRR5802328,0.014856279,0.0010011494,0.00037521124,0.0048394203,0.97892797
SRR6330953,0.030038208,0.0017578602,0.00041776896,0.0032357872,0.9645504
SRR6264257,0.030278265,0.0007328689,0.0022291243,0.01188159,0.95487815
SRR5813296,0.64567703,0.008011162,0.00073063374,0.013932586,0.3316486
ERR719846,0.028462768,0.0020371974,0.00058329105,0.0034340322,0.9654827
SRR6265330,0.017922938,0.0011554062,0.0003772676,0.004324645,0.9762198
SRR5649089,0.062175035,0.0005853772,0.0019753277,0.019784749,0.91547954
ERR526054,0.0140325725,0.0009445846,0.00033727288,0.005077988,0.9796076
SRR6264491,0.031769425,0.0027610958,0.0009841323,0.0033035576,0.96118176
SRR6724492,0.1143038,0.8086159,0.059949033,0.017131161,0.0
SRR5602114,0.0146763325,0.0009790957,0.00034329295,0.0049319863,0.9790693
SRR6724575,0.67199016,0.004081458,0.0015647411,0.07149613,0.2508675
SRR5803764,0.8352638,0.015836984,0.0007251203,0.015353531,0.13282049
SRR1687427,0.8283946,0.01038599,0.00184232,0.020154357,0.13922274
SRR5079179,0.016625196,0.00107494,0.0003476143,0.004569322,0.9773829
SRR5431516,0.011518449,0.0022798479,0.0009263456,0.0049416125,0.98033375
SRR6724425,0.014815271,0.057224184,0.0039547086,0.013704956,0.91030085
SRR5203089,0.020399034,0.0011353195,0.00039991736,0.004540533,0.97352517
ERR011348,0.018149883,0.0009448528,0.0004221797,0.005335808,0.97514725
ERR1809148,0.029263765,0.0016816258,0.0006470978,0.0042138696,0.96419364
SRR6331086,0.017901272,0.0015366077,0.0005044639,0.004184127,0.97587353
SRR5091546,0.021953613,0.0025595725,0.0009431541,0.0036055446,0.9709381
SRR5803695,0.015544385,0.0010532737,0.0004195571,0.0046390295,0.9783437
ERR321301,0.016218364,0.0055992305,0.0022492707,0.0050555468,0.9708776
SRR5079052,0.0151922405,0.0010278821,0.00039955974,0.0047340393,0.9786463
SRR5758124,0.08746835,0.0008965641,0.014912038,0.89672303,0.0
ERR209382,0.021107793,0.0020133257,0.0007004142,0.0038028955,0.9723756
SRR5803621,0.021580994,0.0014885068,0.00058966875,0.003764838,0.972576
SRR6251517,0.051378578,0.0005428791,0.0047581196,0.02502516,0.91829526
SRR5548494,0.3910979,0.025075823,0.0003103912,0.0023142993,0.58120155
SRR6185292,0.021061778,0.0033412278,0.0016575456,0.0034117103,0.97052777
SRR6182292,0.025222749,0.0013932884,0.0003876984,0.0039066374,0.9690896
SRR5813192,0.025902629,0.0020274222,0.00066640973,0.0036370754,0.96776646
ERR719340,0.023337454,0.001431942,0.0004349649,0.003935665,0.97086
SRR5601957,0.030281574,0.0018247664,0.00044503808,0.0033457875,0.96410286
SRR5803734,0.014629811,0.0010975301,0.00038775802,0.0048833787,0.9790015
SRR5091515,0.067761004,0.0031337142,0.0057657063,0.009302676,0.91403687
SRR5757766,0.86417854,0.008005977,0.0012197495,0.029824346,0.09677136
SRR5548412,0.14574277,0.0014733076,0.010781407,0.4079704,0.43403208
SRR5761734,0.023392946,0.0013995171,0.00037166476,0.0037004948,0.9711354
SRR6264063,0.7367653,0.019827902,0.00038918853,0.006421566,0.23659599
SRR6942396,0.03081727,0.0013267398,0.00072330236,0.005556494,0.9615762
SRR5602284,0.059467584,0.00054585934,0.0014966726,0.017528802,0.9209611
SRR5580573,0.052128732,0.00046154857,0.004122019,0.026202232,0.91708547
SRR5649138,0.079313844,0.0012435317,0.0010334849,0.012835205,0.90557396
SRR5429301,0.015127317,0.010307958,0.89610714,0.078457564,0.0
SRR7507361,0.07624084,0.00212574,0.0011107326,0.008323282,0.9121994
ERR719603,0.022441596,0.0019442141,0.0006649792,0.003596872,0.97135234
ERR720046,0.025877535,0.0015589893,0.0004453063,0.0036814213,0.9684367
SRR5610113,0.014882714,0.0009960532,0.00036001205,0.0048607886,0.97890043
SRR5429254,0.014972443,0.010024949,0.8937272,0.08127547,0.0
SRR5078901,0.017516792,0.001196146,0.0005415678,0.004173398,0.9765721
SRR5761671,0.014032304,0.000944525,0.00033721328,0.005078107,0.9796078
SRR5079228,0.025352806,0.0014838576,0.00037431717,0.0035082698,0.9692807
SRR5580491,0.06666997,0.00178653,0.0026010275,0.007579714,0.92136276
ERR209210,0.84767973,0.008095205,0.0010145605,0.020500124,0.12271041
SRR5866510,0.59760606,0.11993855,0.00025588274,0.0046910644,0.27750844
SRR5761624,0.0373829,0.0020123124,0.00038829446,0.002927363,0.9572891
SRR5649095,0.038535893,0.0015229881,0.0005237758,0.005134374,0.954283
SRR5291033,0.014296651,0.0009595752,0.00034046173,0.0050153136,0.979388
SRR5601936,0.056164145,0.0006791055,0.0039040446,0.022636622,0.9166161
SRR5020879,0.53404397,0.0022391975,0.0010195673,0.05246201,0.4102353
SRR5758106,0.08749058,0.0008968424,0.014912672,0.89669997,0.0
SRR5399177,0.014033824,0.000944674,0.00033727288,0.0050777495,0.9796065
SRR5580476,0.0276846,0.0009586215,0.0006969571,0.0064632297,0.96419656
SRR3400425,0.8370924,0.006810278,0.0011275761,0.15496972,0.0
SRR6182415,0.042836517,0.0040026605,0.0010059774,0.0034066737,0.9487482
SRR5079034,0.022592694,0.0018876791,0.00067162514,0.003585875,0.9712621
SRR6724500,0.23291127,0.72653276,0.018119756,0.02243627,0.0
SRR5429124,0.25582057,0.0083206855,0.61464506,0.12121367,0.0
SRR6264203,0.01478225,0.0009933412,0.00035452843,0.0048900545,0.9789798
ERR526048,0.014084846,0.0009481311,0.00033953786,0.005062163,0.9795653
SRR5343085,0.018572688,0.001254648,0.00039598346,0.0042055845,0.9755711
SRR5203026,0.013860464,0.0016262233,0.0005903542,0.0047214627,0.9792015
ERR209287,0.020788819,0.0015506446,0.00045371056,0.0038551688,0.97335166
SRR5813399,0.033721358,0.0018959343,0.00043413043,0.0032508373,0.96069777
SRR5580557,0.017834365,0.0012054443,0.00046178699,0.0042495728,0.97624886
SRR6424558,0.08714507,0.00089389225,0.014903875,0.8970571,0.0
SRR5343118,0.016868055,0.0011513531,0.00038260221,0.00447309,0.9771249
ERR719078,0.022611111,0.0023379326,0.00079101324,0.00351879,0.97074115
SRR051683,0.018186003,0.0011638105,0.0003695786,0.0042966604,0.975984
SRR5429223,0.015144796,0.010310409,0.89614284,0.07840201,0.0
ERR209837,0.5504655,0.013236582,0.00044891238,0.005344212,0.43050474
ERR719122,0.02080378,0.0015213788,0.0004698336,0.0038586855,0.97334635
SRR6424737,0.08714507,0.00089389225,0.014903875,0.8970571,0.0
SRR6024846,0.021300226,0.001324296,0.0003759265,0.0038965344,0.97310305
SRR5866330,0.014127523,0.0009494126,0.00033769011,0.005056739,0.97952867
SRR5429264,0.0151426075,0.010319235,0.8961623,0.078375936,0.0
SRR5431391,0.024133652,0.0030768514,0.0011375248,0.0033787787,0.96827316
SRR6024844,0.022170007,0.0025952458,0.0009675324,0.0035994053,0.97066784
SRR7464963,0.22812718,0.0007840991,0.00065761805,0.12883043,0.64160067
ERR209719,0.2680265,0.00875175,0.00073337555,0.0026293397,0.719859
SRR5648770,0.031657487,0.0034159422,0.0011606514,0.0031231642,0.96064276
SRR6264161,0.026195884,0.0019041896,0.0007749796,0.003341049,0.9677839
SRR5602308,0.017542928,0.0011751056,0.00049316883,0.004252553,0.9765363
SRR5650115,0.2292817,0.012475431,0.0048221946,0.00064247847,0.7527782
SRR5650188,0.60419774,0.008803844,0.001185894,0.0063183308,0.3794942
SRR6474312,0.034233898,0.0016854703,0.0005143583,0.0043291748,0.9592371
ERR321302,0.014343947,0.006913066,0.002544582,0.005189538,0.9710089
SRR5866416,0.5861364,0.004663974,0.0008404553,0.014914751,0.39344442
