,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
SRR5803622,0.010917366,0.020441353,0.00900951,0.9596318
ERR719306,0.029102266,0.0507797,0.008201271,0.91191673
SRR5813288,0.010719031,0.02082172,0.008936971,0.95952225
SRR5610102,0.020722508,0.023854166,0.00988698,0.9455364
SRR6424631,0.08503102,0.51907414,0.3958948,0.0
SRR5431514,0.01067239,0.01984322,0.009133518,0.9603509
SRR5548495,0.10828304,0.66929597,0.008457154,0.21396387
SRR5399195,0.012644291,0.02202046,0.009430796,0.9559045
SRR5399517,0.010704875,0.019857854,0.009129941,0.96030736
SRR5813357,0.010745138,0.02138567,0.008830339,0.95903885
SRR5758029,0.0097071165,0.050718643,0.93957424,0.0
ERR209220,0.052923203,0.098238885,0.0051945746,0.8436433
SRR5399241,0.016203016,0.02686429,0.008404106,0.9485286
SRR5078830,0.0108985305,0.019944131,0.0091095865,0.9600477
SRR1693360,0.045926362,0.033927947,0.008038372,0.91210735
SRR5580598,0.013635784,0.021703213,0.010699272,0.95396173
SRR5761698,0.02178064,0.024061471,0.008387893,0.94577
SRR5757771,0.01521939,0.018843919,0.043933153,0.9220035
SRR6264265,0.010930836,0.019959062,0.009105682,0.96000445
SRR7690065,0.017823964,0.027412951,0.008897036,0.94586605
SRR1687047,0.13205695,0.09067646,0.0060299933,0.7712366
SRR5802328,0.0137170255,0.021095127,0.008840948,0.95634687
SRR6330953,0.01630789,0.025515586,0.008946687,0.94922984
SRR6264257,0.024641424,0.028146952,0.007728815,0.9394828
SRR5813296,0.061820537,0.5928448,0.0099437535,0.33539093
ERR719846,0.016112745,0.022981316,0.009998471,0.95090747
SRR6265330,0.038567543,0.045047283,0.006177485,0.9102077
SRR5649089,0.016815633,0.020859718,0.018517584,0.94380707
ERR526054,0.010674983,0.019865513,0.009128958,0.96033055
SRR6264491,0.0275594,0.032030076,0.007433772,0.9329767
SRR6724492,0.030329883,0.027979791,0.0086300075,0.9330603
SRR5602114,0.010998368,0.019993812,0.009122431,0.95988536
SRR6724575,0.07418746,0.15884715,0.09240404,0.6745614
SRR5803764,0.068140924,0.6966741,0.030525982,0.20465899
SRR1687427,0.1596492,0.32969403,0.0025065243,0.5081502
SRR5079179,0.010860205,0.022928476,0.008642405,0.9575689
SRR5431516,0.01067245,0.01984331,0.009133577,0.96035063
SRR6724425,0.012475222,0.020566285,0.009251267,0.9577072
SRR5203089,0.016168863,0.807282,0.024586856,0.15196234
ERR011348,0.011665136,0.051063716,0.0060241222,0.931247
ERR1809148,0.015022904,0.04183477,0.0070189834,0.9361234
SRR6331086,0.011126667,0.020087928,0.009119272,0.95966613
SRR5091546,0.02462563,0.027035534,0.008159578,0.9401792
SRR5803695,0.01605475,0.021908611,0.008659303,0.95337737
ERR321301,0.019115299,0.02538082,0.008085102,0.9474188
SRR5079052,0.010674298,0.019881219,0.00912568,0.9603188
SRR5758124,0.0099231135,0.07535226,0.9147246,0.0
ERR209382,0.01376155,0.02240178,0.009117544,0.9547191
SRR5803621,0.015431881,0.02175346,0.009869337,0.95294535
SRR6251517,0.02564302,0.028549403,0.0077749193,0.9380326
SRR5548494,0.030338824,0.027191669,0.007796943,0.9346726
SRR6185292,0.014200985,0.021395385,0.008779317,0.95562434
SRR6182292,0.0119897425,0.036032617,0.007618189,0.9443594
SRR5813192,0.019655079,0.030138701,0.008789092,0.9414171
ERR719340,0.016116321,0.025705308,0.010409087,0.9477693
SRR5601957,0.019913435,0.026881576,0.007856399,0.9453486
SRR5803734,0.011996418,0.018976271,0.020341486,0.9486858
SRR5091515,0.039373368,0.08497396,0.0045931935,0.8710595
SRR5757766,0.015379459,0.8048535,0.087069094,0.09269792
SRR5548412,0.02134031,0.07993373,0.7483131,0.1504128
SRR5761734,0.011729479,0.01973465,0.012459695,0.95607615
SRR6264063,0.050133556,0.86131036,0.030127674,0.058428407
SRR6942396,0.020737022,0.028366148,0.008462399,0.94243443
SRR5602284,0.012561232,0.027835786,0.021018684,0.9385843
SRR5580573,0.02222073,0.031623185,0.036730528,0.90942556
SRR5649138,0.05116135,0.100476325,0.0049293935,0.8434329
SRR5429301,0.011701018,0.019726723,0.012635291,0.95593697
SRR7507361,0.035612762,0.077346146,0.0056099296,0.88143116
ERR719603,0.018033117,0.023791045,0.009550899,0.94862497
ERR720046,0.0140809715,0.03541422,0.010433644,0.94007117
SRR5610113,0.0176768,0.02242449,0.008599997,0.9512987
SRR5429254,0.013616562,0.02857703,0.016325086,0.94148135
SRR5078901,0.010673881,0.019843966,0.009133458,0.9603487
SRR5761671,0.01067245,0.01984331,0.009133577,0.96035063
SRR5079228,0.011309564,0.033261806,0.0072180033,0.9482106
SRR5580491,0.021246165,0.03382367,0.011225432,0.93370473
ERR209210,0.12299529,0.5132511,0.0020045638,0.361749
SRR5866510,0.03191316,0.12810043,0.0045506954,0.83543575
SRR5761624,0.022195727,0.02390778,0.008556902,0.94533956
SRR5649095,0.024492264,0.029347211,0.008113354,0.9380472
SRR5291033,0.020892799,0.02334398,0.008470118,0.9472931
SRR5601936,0.011580557,0.04213521,0.0309349,0.91534936
SRR5020879,0.01599887,0.45146203,0.0017480254,0.53079104
SRR5758106,0.011474599,0.052669447,0.9358559,0.0
SRR5399177,0.003890723,0.09928343,0.13272423,0.7641016
SRR5580476,0.011633009,0.026216239,0.019261628,0.9428891
SRR3400425,0.0060102344,0.8320979,0.02701205,0.13487983
SRR6182415,0.035601377,0.029894978,0.0076682866,0.92683536
SRR5079034,0.015617043,0.021923065,0.008877873,0.95358205
SRR6724500,0.058081657,0.060255766,0.009144247,0.8725183
SRR5429124,0.009084344,0.034041703,0.036609948,0.920264
SRR6264203,0.010833263,0.019897461,0.009208143,0.96006113
ERR526048,0.010857403,0.02165252,0.008777946,0.9587121
SRR5343085,0.017591625,0.022811532,0.008676112,0.9509207
SRR5203026,0.013215065,0.020975113,0.00887844,0.95693135
ERR209287,0.012526333,0.027155697,0.008772969,0.951545
SRR5813399,0.017026305,0.033010483,0.012446284,0.9375169
SRR5580557,0.0143913925,0.021527559,0.008845985,0.95523506
SRR6424558,0.009688408,0.050697006,0.93961465,0.0
SRR5343118,0.011202991,0.019962579,0.009687185,0.9591472
ERR719078,0.014528394,0.02909118,0.009418935,0.9469615
SRR051683,0.012723267,0.020694315,0.009404242,0.9571782
SRR5429223,0.01067245,0.01984325,0.009133607,0.9603507
ERR209837,0.033062875,0.36987936,0.002113074,0.5949447
ERR719122,0.022741169,0.02560559,0.00837031,0.94328296
SRR6424737,0.009688408,0.050697006,0.93961465,0.0
SRR6024846,0.0108088255,0.019901276,0.009135455,0.9601544
SRR5866330,0.01067245,0.01984322,0.009133577,0.96035075
SRR5429264,0.010759652,0.01986897,0.009193718,0.96017766
SRR5431391,0.013853401,0.021238506,0.010948479,0.9539596
SRR6024844,0.010994524,0.019900858,0.0096670985,0.9594375
SRR7464963,0.0038918555,0.0992859,0.13271427,0.76410794
ERR209719,0.059415042,0.060293704,0.0060292184,0.87426203
SRR5648770,0.022099495,0.029274762,0.0084196925,0.94020605
SRR6264161,0.011227846,0.019881606,0.010314554,0.95857596
SRR5602308,0.013706386,0.021110892,0.009013861,0.9561689
SRR5650115,0.039512128,0.34765983,0.0020934641,0.6107346
SRR5650188,0.1294263,0.5642252,0.0015893579,0.30475914
SRR6474312,0.033267975,0.045290083,0.0062987506,0.9151432
ERR321302,0.01922661,0.02431938,0.008235127,0.9482189
SRR5866416,0.014595181,0.33282697,0.002506584,0.65007126
ERR209585,0.012575388,0.09298736,0.0052452683,0.889192
ERR525888,0.023502141,0.024268687,0.008198321,0.9440309
SRR6331166,0.0114732385,0.02017662,0.009137183,0.95921296
ERR209842,0.022522718,0.035423785,0.007263541,0.93478996
SRR5203156,0.012815267,0.020734102,0.009090632,0.95736
SRR5580481,0.014887154,0.02158308,0.008917421,0.9546124
ERR719059,0.014601529,0.04705015,0.021608502,0.9167398
ERR525999,0.09877068,0.503524,0.0017010272,0.39600432
ERR719329,0.016132832,0.02545616,0.010164201,0.94824684
SRR5803675,0.011988074,0.020103335,0.010742843,0.9571657
SRR5758177,0.010246023,0.051395316,0.93835866,0.0
SRR5020898,0.013278067,0.021196157,0.009878606,0.9556472
SRR5580475,0.014536768,0.023320615,0.010701567,0.95144105
SRR5813474,0.0181745,0.023670882,0.008651137,0.9495035
SRR7082883,0.010498434,0.103918076,0.009342462,0.876241
SRR5343126,0.010700047,0.019854784,0.009135902,0.96030927
SRR5757840,0.22827998,0.099160254,0.061932415,0.61062735
SRR6182447,0.0106758475,0.019863486,0.009129345,0.9603313
SRR5343106,0.011976451,0.020379305,0.009253472,0.9583908
SRR5399500,0.010705322,0.019826084,0.0093303025,0.9601383
SRR6264295,0.025770962,0.030180156,0.008395642,0.9356532
SRR6724510,0.03232187,0.027950436,0.013092548,0.92663515
SRR961771,0.033483148,0.034098536,0.0071868002,0.9252315
SRR5802375,0.021293283,0.024462968,0.008275121,0.9459686
ERR719128,0.01687169,0.0223687,0.00876236,0.9519973
SRR5866419,0.022970796,0.028697878,0.007714033,0.9406173
SRR6264169,0.06803775,0.8467181,0.021991104,0.063253045
ERR719380,0.018416703,0.024151534,0.00942561,0.94800615
SRR7690052,0.084705055,0.06761983,0.0051697195,0.8425054
SRR961739,0.03626257,0.054127812,0.010907918,0.89870167
SRR5079265,0.011452705,0.020208567,0.0090456605,0.95929307
SRR5580601,0.016411811,0.072815835,0.068699926,0.8420724
SRR2914250,0.09112704,0.13015422,0.004015833,0.7747029
SRR5802253,0.010886967,0.019975007,0.009102702,0.9600353
SRR5548617,0.02674371,0.80406415,0.059999973,0.10919213
SRR5343156,0.0107831955,0.019835979,0.00942108,0.95995975
SRR6264793,0.012531519,0.020667404,0.0090274215,0.9577737
SRR5757888,0.011374801,0.069515616,0.71492606,0.20418352
SRR5079247,0.010673255,0.019843638,0.009133428,0.9603497
ERR720152,0.017204583,0.024869442,0.008998752,0.9489272
SRR5602000,0.011148095,0.020892113,0.009349853,0.95860994
SRR5649167,0.01070106,0.019824862,0.009293437,0.96018064
ERR719053,0.014970183,0.035602152,0.018974215,0.9304534
ERR525954,0.010743171,0.01987505,0.00912565,0.9602561
SRR5020843,0.017571121,0.023097277,0.008791059,0.95054054
SRR5903753,0.00761801,0.09005022,0.19873673,0.70359504
SRR6265264,0.010677576,0.020121813,0.009313136,0.9598875
SRR6265563,0.010555029,0.06908584,0.1654546,0.7549045
SRR5343152,0.010851443,0.019941032,0.009132206,0.9600753
ERR209473,0.017207593,0.031228185,0.007946163,0.94361806
ERR526075,0.015268773,0.3560633,0.0020862222,0.62658167
SRR5079213,0.0039070547,0.09910864,0.13645798,0.7605263
SRR5637755,0.015499085,0.022398263,0.01014483,0.9519578
SRR5757922,0.012557149,0.082846224,0.80328286,0.10131377
SRR5757744,0.020713717,0.031048894,0.0090741515,0.9391632
ERR321530,0.019055307,0.06747642,0.008542985,0.9049253
SRR7507350,0.010939658,0.020129114,0.009074241,0.959857
SRR5548762,0.075204045,0.8756192,0.047174007,0.0020028353
SRR7507473,0.012979269,0.021834135,0.00890103,0.9562856
SRR5577158,0.048722595,0.04461211,0.007756382,0.8989089
ERR719844,0.015832007,0.022808522,0.01006037,0.9512991
SRR068121,0.01067245,0.01984331,0.009133577,0.96035063
SRR5947832,0.022390813,0.18759623,0.03139907,0.7586139
SRR5218347,0.016626567,0.024131417,0.008296788,0.95094526
SRR6330921,0.011902183,0.020343453,0.009171009,0.95858335
SRR961748,0.018363208,0.080284834,0.005419731,0.8959322
SRR7507613,0.05827272,0.0381656,0.007094592,0.8964671
ERR209822,0.05490142,0.86049736,0.016230285,0.06837094
SRR7507391,0.014105231,0.021695465,0.0087611675,0.95543814
SRR5649144,0.0107191205,0.019898146,0.009121388,0.96026134
ERR525832,0.05256301,0.7049026,0.03248027,0.21005416
SRR5637812,0.01067245,0.01984331,0.009133577,0.96035063
ERR209527,0.029589266,0.049022526,0.006744325,0.9146439
ERR719814,0.012521833,0.033474088,0.017896652,0.9361074
SRR5651408,0.022482753,0.045560688,0.012387246,0.9195693
SRR6264633,0.08591834,0.14037105,0.0034611523,0.7702495
ERR209867,0.15884581,0.51074433,0.0017665625,0.32864332
SRR6264905,0.027176231,0.036668003,0.008248001,0.92790776
SRR5429320,0.012599915,0.021230578,0.019480467,0.946689
SRR5079281,0.010673255,0.019843698,0.009133428,0.9603496
ERR209328,0.021049976,0.03339812,0.008625209,0.9369267
ERR209583,0.031998724,0.15031895,0.006159723,0.8115226
SRR5758128,0.0110241175,0.04154885,0.9185344,0.028892636
ERR525839,0.014901012,0.47055507,0.001689434,0.51285446
SRR5580587,0.015721858,0.025492579,0.011232704,0.94755286
SRR5650038,0.19150767,0.6194634,0.0019948184,0.18703413
