,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
ERR139277,0.0051752925,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047051907,0.0013871193,0.00089994073,0.0012774467,0.00092050433,0.0010665655,0.0006047785,0.98100996
SRR505241,0.006133914,0.0009576082,0.0010648668,0.003949493,0.0044499636,0.000862062,0.0020363033,0.0054135323,0.0013229251,0.001041323,0.0011402965,0.0017718077,0.9698559
SRR6932214,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
SRR2046649,0.00515607,0.001051724,0.002195567,0.0021478832,0.0018648207,0.00048598647,0.0014446378,0.00091153383,0.0013150275,0.00091052055,0.0010599494,0.0006467104,0.98080957
ERR2738742,0.99417394,0.00059336424,0.00052139163,0.0009933114,0.00026354194,0.00031280518,0.0001553595,0.00075247884,0.0010156035,0.00036233664,0.00023940206,0.00015234947,0.00046420097
ERR441544,0.018540276,0.00316642,0.007616627,0.0030598165,0.016485034,0.004025963,0.004697264,0.92283404,0.0038248226,0.0036612176,0.002461863,0.009626666,0.0
SRR2981527,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
ERR1759983,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
SRR6874377,0.06755078,0.00041872263,0.0009378195,0.0034499764,0.0014928579,0.00028055906,0.00044351816,0.0009955764,0.0014414489,0.00063472986,0.0005925,0.00039994717,0.92136157
ERR1297647,0.9941739,0.00059336424,0.00052142143,0.0009933114,0.00026354194,0.00031286478,0.0001553595,0.00075241923,0.0010156333,0.00036233664,0.00023934245,0.00015243888,0.00046408176
ERR1310993,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR1617963,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR8356232,0.66144687,0.00032812357,0.0018244684,0.0052284,0.0004326105,0.00012157301,0.00014474988,0.00039160252,0.000908345,0.00035217404,0.00042501092,0.00017932057,0.32821673
SRR7449152,0.005175233,0.0010603368,0.0019884408,0.0022379458,0.00190112,0.00047054887,0.0013870299,0.00090008974,0.0012775064,0.00092056394,0.0010665059,0.0006047487,0.98100996
ERR2511794,0.9941739,0.00059336424,0.0005213618,0.0009933114,0.00026348233,0.00031292439,0.0001553595,0.00075238943,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046432018
ERR1913310,0.99417394,0.00059336424,0.00052139163,0.0009932518,0.00026354194,0.00031292439,0.0001553297,0.00075238943,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046426058
ERR522156,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR3647825,0.99417394,0.00059336424,0.0005213618,0.0009933114,0.00026354194,0.00031286478,0.0001553595,0.00075247884,0.0010156035,0.00036233664,0.00023940206,0.00015243888,0.00046396255
ERR2738707,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR579421,0.99417394,0.00059342384,0.000521332,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046426058
SRR6028234,0.88111436,0.0003553331,0.00090765953,0.0027032793,0.00035345554,0.00013425946,0.00013333559,0.0017441213,0.00051388144,0.00040319562,0.00027871132,0.00014486909,0.111213565
ERR522675,0.99417657,0.0005932152,0.0005220175,0.0009933412,0.00026348233,0.0003132224,0.0001553595,0.0007532537,0.0010164082,0.00036233664,0.00023955107,0.00015240908,0.00045883656
ERR1384601,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR139380,0.018918991,0.0012723505,0.006498754,0.0040126145,0.0005592704,0.00022783875,0.00074362755,0.00048056245,0.00075414777,0.00059595704,0.0011785924,0.00036296248,0.96439433
ERR522665,0.99417394,0.00059336424,0.000521332,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046426058
SRR8356270,0.976484,0.00047546625,0.00070539117,0.001475066,0.00041994452,0.00019988418,0.0001437068,0.00087821484,0.00067558885,0.00045201182,0.0002541542,0.00013759732,0.017699003
SRR5869741,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
ERR106976,0.0015378721,0.003968362,0.9615768,0.008052738,0.0019429985,0.0019016074,0.005252498,0.0064855353,0.0032646544,0.0007160359,0.003203729,0.0020971878,0.0
ERR2002118,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR920952,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
ERR883569,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR2739163,0.9941739,0.00059336424,0.00052142143,0.0009933114,0.00026354194,0.00031286478,0.0001553595,0.00075241923,0.0010156333,0.00036233664,0.00023934245,0.00015237927,0.00046420097
ERR368882,0.013796061,0.0034054518,0.0027316213,0.0041523874,0.0028657913,0.0023840666,0.00638479,0.013670921,0.0027757585,0.0010223985,0.004914969,0.0057005286,0.93619525
SRR3094914,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR2657978,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR3053540,0.99417394,0.00059336424,0.0005213618,0.0009933114,0.00026348233,0.00031286478,0.0001553297,0.00075238943,0.0010156035,0.00036239624,0.00023940206,0.00015237927,0.00046414137
ERR499726,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR6444184,0.99417424,0.00059333444,0.00052151084,0.0009933114,0.00026354194,0.0003129542,0.0001553297,0.00075250864,0.0010157228,0.00036239624,0.00023949146,0.00015234947,0.0004632473
SRR996661,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
SRR5525198,0.005534947,0.0010724664,0.0021309853,0.0023218691,0.0017822683,0.00045400858,0.0013386309,0.0008829534,0.0012439191,0.00089651346,0.0010684133,0.0005892217,0.9806838
DRR014352,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR500573,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR2784687,0.049889475,0.000495404,0.00096708536,0.0017445385,0.00080776215,0.0003541112,0.0007428229,0.0015824437,0.0013892055,0.0004300475,0.0005620122,0.0007816553,0.94025344
ERR2511885,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR1384600,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR2002149,0.9941738,0.00059336424,0.0005213618,0.0009933114,0.00026348233,0.00031286478,0.0001553595,0.00075238943,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.0004643798
ERR531474,0.9943247,0.0005876124,0.00056406856,0.0009958148,0.0002644658,0.00033852458,0.000156641,0.00080010295,0.0010699928,0.00036627054,0.00025117397,0.00015619397,0.0001245141
ERR1383009,0.9941739,0.00059336424,0.0005213618,0.0009933114,0.00026354194,0.00031280518,0.0001553595,0.00075247884,0.0010155439,0.00036233664,0.00023943186,0.00015234947,0.00046420097
DRR018662,0.0014232247,0.0042173387,0.95919806,0.009402498,0.00184076,0.0020508654,0.0049867257,0.007819621,0.0032645138,0.00067042036,0.0031360278,0.001990033,0.0
ERR1384090,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
ERR1310126,0.99417394,0.00059342384,0.00052139163,0.0009933114,0.00026354194,0.00031292439,0.0001553297,0.00075241923,0.0010155439,0.00036233664,0.00023940206,0.00015231967,0.00046414137
SRR7449157,0.005175203,0.0010603368,0.0019884408,0.0022379756,0.00190112,0.00047054887,0.0013871193,0.00089994073,0.0012774467,0.00092056394,0.0010665953,0.0006047487,0.98100996
ERR441342,0.018439898,0.0032599287,0.006226994,0.00343228,0.01752827,0.003783686,0.0042966586,0.924516,0.0036912092,0.0037973907,0.0025492213,0.008478466,0.0
SRR6409146,0.005284369,0.0010626316,0.0020438433,0.0022586882,0.0018665195,0.00046494603,0.0013744533,0.0008957982,0.0012670755,0.00091290474,0.0010717511,0.00060135126,0.98089564
