,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR308687,4.381843e-06,4.338883e-06,2.9726594e-05,0.00022904368,2.8682984e-05,0.0002434911,6.310116e-05,2.9323166e-05,0.00023646101,0.9988361,0.00028084585,1.4544344e-05,0.0
ERR309022,6.0775274e-06,3.0632105e-05,3.9532762e-05,0.0001029916,0.00033773886,0.0002942843,0.00018469676,0.00010132681,0.00038853494,0.9967352,0.0017478722,3.115799e-05,0.0
ERR309425,0.00021263106,1.40845195e-05,1.449359e-05,0.0005563644,0.00043942177,0.0006092192,0.0067552705,0.00015770704,0.0032702852,0.98760647,0.00035966662,4.443406e-06,0.0
ERR309626,4.3734e-06,4.3147425e-06,2.9582297e-05,0.00022821061,2.8493736e-05,0.00024331344,6.29208e-05,2.9240775e-05,0.00023619396,0.99883854,0.00028022155,1.4523409e-05,0.0
ERR308365,4.7513145e-06,5.5716414e-06,2.9619012e-05,0.00023078108,3.9028477e-05,0.00022196559,6.866494e-05,3.524964e-05,0.00026288614,0.9987482,0.00033763907,1.5591282e-05,0.0
ERR308620,5.9662125e-06,1.3127476e-05,3.0376552e-05,0.00022841498,0.00014888479,0.00016179767,0.00011720383,8.742738e-05,0.00040839182,0.9980401,0.00073502195,2.3151946e-05,0.0
ERR309670,4.7464314e-06,4.710819e-06,3.2172382e-05,0.00023774836,3.123171e-05,0.00026250017,6.84271e-05,3.2185886e-05,0.0002452543,0.998762,0.0003034553,1.5566126e-05,0.0
ERR308982,2.5103404e-06,0.00015927342,0.00013670993,2.1207245e-05,0.0010492317,0.0020982863,8.65317e-05,1.4302583e-05,0.0001970466,0.9897127,0.00651438,7.806577e-06,0.0
ERR308464,4.44318e-06,4.5000797e-06,2.968501e-05,0.00022882734,2.9978839e-05,0.00024086147,6.397377e-05,3.0206647e-05,0.00024038488,0.9988229,0.00028944484,1.473708e-05,0.0
ERR308396,4.369019e-06,4.3099967e-06,2.9555342e-05,0.00022856875,2.8580584e-05,0.00024441635,6.302879e-05,2.9399995e-05,0.0002368798,0.9988374,0.0002790904,1.44888945e-05,0.0
ERR309268,4.3596183e-06,4.3015434e-06,2.9430274e-05,0.00022764539,2.8402294e-05,0.0002421227,6.270589e-05,2.9128707e-05,0.00023601601,0.9988417,0.00027968627,1.4480708e-05,0.0
ERR308296,4.374728e-06,4.3010023e-06,2.9416917e-05,0.00022773519,2.8356824e-05,0.00024265936,6.2599116e-05,2.920353e-05,0.00023655266,0.99884135,0.00027906123,1.446129e-05,0.0
ERR309541,4.505762e-06,4.4818867e-06,3.0701947e-05,0.0002327582,2.9725637e-05,0.00024955824,6.5498294e-05,3.0284273e-05,0.00023925184,0.9988083,0.00029000946,1.4934863e-05,0.0
ERR309061,4.3673194e-06,4.313229e-06,2.9542576e-05,0.00022809148,2.8488577e-05,0.00024274748,6.288331e-05,2.9194829e-05,0.00023610462,0.99883944,0.00028028115,1.4515061e-05,0.0
ERR309367,2.6870288e-05,2.9703806e-05,0.00012430549,1.9729239e-06,2.438001e-05,0.9881873,0.000369668,0.002663374,0.00023066998,0.0009468198,0.00036656857,3.4856155e-06,0.007024944
ERR308857,4.363709e-06,4.3102473e-06,2.9478517e-05,0.00022779379,2.8480885e-05,0.00024236043,6.282977e-05,2.9188423e-05,0.00023619419,0.9988403,0.00028025158,1.4504792e-05,0.0
ERR309331,1.046841e-05,5.660227e-05,1.770823e-05,2.0883628e-05,0.00010501824,0.003427915,0.00016113711,1.0670587e-05,0.0002247047,0.9949759,0.0009589921,2.9963496e-05,0.0
ERR309817,4.56319e-06,4.7434282e-06,3.0182553e-05,0.0002317075,3.1966323e-05,0.00025762158,6.8567315e-05,3.3290507e-05,0.00024523048,0.99878067,0.0002964331,1.5078495e-05,0.0
ERR309135,4.36002e-06,4.302785e-06,2.944604e-05,0.00022767509,2.8409599e-05,0.00024212261,6.2727886e-05,2.9130197e-05,0.00023601593,0.9988416,0.00027977553,1.4485827e-05,0.0
ERR309029,4.3669224e-06,4.304503e-06,2.9468898e-05,0.00022779417,2.8407827e-05,0.00024259914,6.274198e-05,2.9169967e-05,0.0002361648,0.9988407,0.00027977544,1.449121e-05,0.0
ERR309795,5.9541676e-06,8.9953965e-06,3.304335e-05,0.00024264405,7.065387e-05,0.00020221826,9.171332e-05,5.0750055e-05,0.00031873267,0.9984483,0.00050791225,1.8981083e-05,0.0
ERR309198,8.444513e-06,8.093322e-06,3.1429347e-05,0.00024463993,5.253771e-05,0.0003434368,7.7736324e-05,6.1977626e-05,0.00040295912,0.99837863,0.00037359993,1.6556227e-05,0.0
ERR309253,4.9049954e-06,8.566269e-06,0.00032827735,1.5115432e-06,7.4353666e-06,0.9987547,0.00025058,0.0001187668,0.00010575374,0.0002125059,0.00020562396,1.3482809e-06,0.0
ERR308643,4.465256e-06,4.410142e-06,3.0444524e-05,0.00023088467,2.91336e-05,0.0002500382,6.455539e-05,2.9971581e-05,0.00023782522,0.9988164,0.00028697497,1.4880057e-05,0.0
ERR309742,4.361212e-06,4.3077357e-06,2.9472752e-05,0.00022785377,2.8451563e-05,0.00024212255,6.273169e-05,2.9144972e-05,0.00023601587,0.99884135,0.0002797159,1.4479857e-05,0.0
ERR309323,4.5427437e-06,4.8534207e-06,2.9509289e-05,0.0002291111,3.29117e-05,0.0002324173,6.524956e-05,3.183065e-05,0.00024832282,0.9988015,0.00030479638,1.4964822e-05,0.0
ERR309298,4.5732913e-06,5.486374e-06,3.333691e-05,0.00018321641,3.209583e-05,0.00033557406,6.208389e-05,2.7470513e-05,0.00024576794,0.9986968,0.00035252256,2.102713e-05,0.0
ERR309349,1.1345822e-05,0.0007559333,3.3549208e-05,3.8514695e-06,0.00090040534,0.0035160857,0.00020782207,2.5509153e-06,0.000101191836,0.9862444,0.008193274,2.9574816e-05,0.0
ERR309373,4.529475e-06,4.848599e-06,2.9620312e-05,0.00023006505,3.2898704e-05,0.00023220963,6.512701e-05,3.1689164e-05,0.000247728,0.9988031,0.0003033082,1.4921084e-05,0.0
ERR308496,5.2279574e-06,4.9284913e-06,2.9936533e-05,0.00022686855,3.1545096e-05,0.00031370178,6.910278e-05,3.7428126e-05,0.0002644913,0.99872077,0.00028138136,1.461455e-05,0.0
ERR1598458,4.913626e-06,8.577651e-06,0.00032899153,1.5140339e-06,7.4527975e-06,0.9987523,0.00025108582,0.000118681026,0.00010535725,0.00021393537,0.00020586177,1.3527119e-06,0.0
ERR1598797,4.9583778e-06,8.627465e-06,0.0003313118,1.5239029e-06,7.518037e-06,0.9987432,0.0002537644,0.00011860531,0.000104482024,0.00021759747,0.00020714063,1.3663799e-06,0.0
ERR1599539,4.891217e-06,8.6423715e-06,0.00032821478,1.5040979e-06,7.4878703e-06,0.99875057,0.00025022018,0.000118878466,0.00010635262,0.00021488727,0.00020699248,1.3866949e-06,0.0
ERR1598681,4.8677543e-06,8.990862e-06,0.00032784944,1.4952964e-06,7.655278e-06,0.99873257,0.00025334227,0.00011751052,0.00010829346,0.00022617292,0.00020972831,1.532192e-06,0.0
ERR1598244,4.917027e-06,8.6059e-06,0.00033018496,1.5134874e-06,7.503429e-06,0.9987481,0.00025067004,0.00012053819,0.000105734856,0.00021235751,0.00020857393,1.3600353e-06,0.0
ERR1599515,5.845812e-06,1.7833252e-05,0.00040551552,1.5713067e-06,9.587684e-06,0.9981071,0.0003099635,0.00013722575,0.00014231591,0.00039075108,0.00046481134,7.543301e-06,0.0
ERR1599036,4.97542e-06,8.712412e-06,0.00033428645,1.5243781e-06,7.5485978e-06,0.99873406,0.00025513137,0.00011859761,0.000104891646,0.00021935221,0.00020952112,1.393728e-06,0.0
ERR1599289,5.524693e-06,9.525588e-06,0.0003750559,1.7077233e-06,8.291221e-06,0.9985802,0.00029404004,0.0001260214,0.00010386731,0.00024364339,0.000250494,1.6177839e-06,0.0
ERR1598978,5.067536e-06,8.898131e-06,0.00034211949,1.5787858e-06,7.773769e-06,0.998759,0.00023581606,0.00012706955,0.0001045168,0.000199021,0.00020769093,1.4361785e-06,0.0
ERR1599096,4.9309315e-06,8.586495e-06,0.00032934858,1.5149604e-06,7.464709e-06,0.99875104,0.0002510259,0.00011868991,0.000105022045,0.00021518632,0.00020586148,1.3559209e-06,0.0
ERR1598778,4.9386417e-06,8.701525e-06,0.00033250058,1.5178748e-06,7.5307366e-06,0.9987394,0.0002523918,0.00011955206,0.0001060437,0.00021565914,0.00021035629,1.390657e-06,0.0
ERR1599484,4.8415914e-06,9.008017e-06,0.0003293631,1.4683112e-06,7.7148925e-06,0.99873126,0.00024732022,0.00011935751,0.000108770284,0.00022628818,0.00021297185,1.5789078e-06,0.0
ERR1598947,5.0708295e-06,8.917747e-06,0.0003424169,1.5379718e-06,7.797032e-06,0.99870116,0.0002751192,0.000113461894,0.00010433755,0.00022819849,0.00021053247,1.4225296e-06,0.0
ERR1598719,4.9206233e-06,8.600834e-06,0.00032964637,1.5135388e-06,7.4514624e-06,0.99875015,0.00025135351,0.000118473865,0.0001053655,0.00021456061,0.0002066062,1.3575454e-06,0.0
ERR1598408,4.905541e-06,8.566609e-06,0.00032836662,1.5116854e-06,7.436243e-06,0.9987543,0.00025063948,0.0001187765,0.000105727784,0.00021265478,0.00020562389,1.3483434e-06,0.0
ERR1598854,4.963297e-06,8.746953e-06,0.0003341641,1.5271355e-06,7.5874345e-06,0.9987312,0.00025575454,0.00011907916,0.00010566472,0.00021926075,0.00021065118,1.4123815e-06,0.0
ERR1598177,4.8841475e-06,8.765254e-06,0.0003285981,1.4923522e-06,7.5551056e-06,0.99874485,0.00024893615,0.00011882172,0.00010696633,0.00021911506,0.00020856893,1.4477195e-06,0.0
ERR1599445,4.9023506e-06,8.571568e-06,0.00032833678,1.5108809e-06,7.4381005e-06,0.9987542,0.00025060965,0.0001187313,0.00010577648,0.00021277391,0.00020571324,1.3508235e-06,0.0
ERR1598303,5.2411847e-06,9.128271e-06,0.00035245845,1.5968377e-06,7.904019e-06,0.99865746,0.00028385533,0.00011762167,0.0001035355,0.00023375095,0.00022591656,1.4831426e-06,0.0
ERR1598620,4.8260035e-06,9.268132e-06,0.000321658,1.594645e-06,7.718141e-06,0.998721,0.00026678218,0.00011506871,0.000106456784,0.00024208511,0.00020189647,1.5584704e-06,0.0
ERR1598463,5.164175e-06,8.824601e-06,0.0003446139,1.5640352e-06,7.747754e-06,0.9987022,0.00026313748,0.00011827539,0.00010078698,0.000233377,0.00021297066,1.4215925e-06,0.0
ERR1599217,4.918861e-06,9.874667e-06,0.00033657416,1.4575653e-06,8.039371e-06,0.99867254,0.00025334657,0.00011814108,0.0001112519,0.000254836,0.00022713319,1.936354e-06,0.0
ERR1599131,4.9198325e-06,8.583082e-06,0.00032931883,1.5160996e-06,7.4671093e-06,0.99875134,0.00025096632,0.00011885598,0.000105136896,0.00021456071,0.0002059211,1.355771e-06,0.0
ERR1599136,4.985021e-06,8.639323e-06,0.00033217424,1.5297188e-06,7.5561416e-06,0.9987401,0.00025349512,0.00011874659,0.00010344764,0.00022090333,0.00020705031,1.3759562e-06,0.0
ERR1599532,5.9334147e-06,1.878361e-05,0.00026101,2.2435192e-06,7.182254e-06,0.99832517,0.00040383128,8.1791804e-05,0.00014553175,0.00055767316,0.00018568255,5.1370293e-06,0.0
ERR1598459,4.9243563e-06,8.5861575e-06,0.00032934823,1.5169987e-06,7.472379e-06,0.9987506,0.00025120436,0.00011881889,0.000105001796,0.00021503713,0.00020601021,1.3570112e-06,0.0
ERR1599400,4.8936827e-06,8.632868e-06,0.00032809636,1.5056125e-06,7.4778964e-06,0.99875146,0.00025031014,0.0001187866,0.00010623406,0.0002147388,0.00020645671,1.3812352e-06,0.0
ERR1598717,4.9299083e-06,8.585712e-06,0.00032943743,1.5180834e-06,7.4792624e-06,0.9987506,0.0002509957,0.000118847165,0.00010473463,0.00021581161,0.00020562283,1.3589557e-06,0.0
ERR1598625,4.8298707e-06,9.148071e-06,0.0003289647,1.4732423e-06,7.887627e-06,0.998717,0.00025204837,0.00012082015,0.00011106023,0.00022824663,0.0002167777,1.6537496e-06,0.0
ERR1598275,4.8466454e-06,8.773229e-06,0.00032710683,1.4864894e-06,7.6124334e-06,0.9987452,0.00024902422,0.00011947708,0.00010789523,0.00021866705,0.00020841889,1.468146e-06,0.0
ERR1598651,5.524253e-06,1.4607629e-05,0.0003494456,1.4730758e-06,1.1410715e-05,0.9984083,0.00021953497,0.0001386944,0.00015385015,0.00037404016,0.00031442958,8.656995e-06,0.0
ERR1599373,4.903844e-06,8.578963e-06,0.0003289625,1.5122768e-06,7.4427853e-06,0.9987521,0.00025168224,0.00011857992,0.000105558036,0.0002130123,0.00020621975,1.3503485e-06,0.0
ERR1598771,5.122874e-06,8.91536e-06,0.0003477406,1.5797067e-06,7.8218645e-06,0.9986977,0.00026063417,0.00012437394,0.00010335546,0.00022160905,0.00021973226,1.4448366e-06,0.0
ERR1599372,4.973756e-06,8.639075e-06,0.00033288985,1.5300252e-06,7.5641074e-06,0.99873936,0.0002538233,0.00011835528,0.00010307794,0.0002216783,0.00020672298,1.37737e-06,0.0
ERR1598993,4.916832e-06,9.339802e-06,0.00032746218,1.4989258e-06,7.536422e-06,0.99872285,0.00025104836,0.000115262505,0.00010836423,0.0002378212,0.00021226055,1.6223288e-06,0.0
ERR1598547,4.9436635e-06,8.645211e-06,0.00033113197,1.5235406e-06,7.5012827e-06,0.99874073,0.0002547765,0.00011861387,0.000105157844,0.00021589865,0.0002098212,1.3668722e-06,0.0
ERR1598723,4.9103205e-06,8.57794e-06,0.00032872448,1.5118542e-06,7.426669e-06,0.99875385,0.000250461,0.00011850994,0.00010552038,0.00021325084,0.00020592203,1.3495825e-06,0.0
ERR1598319,4.9414657e-06,8.884973e-06,0.0003265875,1.5275878e-06,7.270574e-06,0.99874806,0.0002516589,0.00011401609,0.00010453369,0.00022523277,0.0002059271,1.3992449e-06,0.0
ERR1598097,5.017687e-06,8.776275e-06,0.00033893294,1.5504702e-06,7.660813e-06,0.99872625,0.00025358153,0.00012217237,0.00010483365,0.00021574688,0.000214019,1.4045695e-06,0.0
ERR1598983,4.6918644e-06,9.575767e-06,0.00032364926,1.4266253e-06,8.24736e-06,0.9987053,0.0002475403,0.00012202841,0.00011631601,0.00024062942,0.00021858612,1.9623658e-06,0.0
ERR1598974,5.0116096e-06,8.670655e-06,0.00033342358,1.5384472e-06,7.6250562e-06,0.99873555,0.00025349366,0.00011923864,0.00010187075,0.00022566866,0.0002064533,1.3930163e-06,0.0
ERR1599641,6.63541e-06,9.3584e-06,0.00040023116,1.7033198e-06,7.67593e-06,0.9985584,0.00026552996,0.00011539701,8.714828e-05,0.00031721208,0.00022912906,1.5316177e-06,0.0
ERR1598416,4.886882e-06,8.931638e-06,0.00033621947,1.5195786e-06,7.792075e-06,0.99871457,0.00026734304,0.00011435768,0.00010767896,0.00022390799,0.00021121709,1.4855573e-06,0.0
ERR1598441,5.037423e-06,8.728499e-06,0.00033824428,1.551108e-06,7.688027e-06,0.99872243,0.00025730277,0.00011936242,0.0001021032,0.0002263502,0.00020981632,1.4070407e-06,0.0
ERR1598379,4.9061223e-06,8.56737e-06,0.0003283667,1.5117159e-06,7.4349687e-06,0.99875444,0.00025057996,0.00011874799,0.000105711166,0.0002127442,0.00020562393,1.3484621e-06,0.0
ERR1599313,5.465361e-06,1.0094848e-05,0.0003786289,1.6615559e-06,8.391717e-06,0.9985412,0.00030172968,0.00013012112,0.00011098887,0.0002420747,0.00026795597,1.8356246e-06,0.0
ERR1598910,5.0521194e-06,8.70317e-06,0.00033508957,1.5461983e-06,7.689396e-06,0.99872947,0.0002553092,0.00011890034,0.00010056835,0.00023040388,0.00020585606,1.4052715e-06,0.0
ERR1598145,4.647917e-06,9.604064e-06,0.00032269387,1.4024823e-06,8.331305e-06,0.99870545,0.00024476837,0.0001225364,0.00011673452,0.00024250447,0.00021935915,2.0206342e-06,0.0
ERR1598913,5.00861e-06,8.831204e-06,0.00034181302,1.5469158e-06,7.66686e-06,0.99871224,0.000259592,0.00012076645,0.00010505107,0.00021982206,0.00021630681,1.418719e-06,0.0
ERR1598096,5.06225e-06,9.568745e-06,0.00034232117,1.5038e-06,7.940633e-06,0.99865955,0.00027089007,0.00012018681,0.00010985535,0.00023702138,0.00023434048,1.7338817e-06,0.0
ERR1599351,4.7099106e-06,1.0148987e-05,0.00032931127,1.3996234e-06,8.708417e-06,0.9986619,0.00024746003,0.00012453423,0.00012019833,0.00025806375,0.00023128635,2.364268e-06,0.0
ERR1598800,4.903536e-06,8.573878e-06,0.00032824726,1.5109148e-06,7.4421273e-06,0.9987542,0.00025057976,0.000118769414,0.00010579479,0.0002128334,0.00020577273,1.3521698e-06,0.0
ERR1598982,4.905997e-06,8.570207e-06,0.00032836673,1.5113284e-06,7.432474e-06,0.99875444,0.0002505502,0.00011870645,0.00010572903,0.00021268464,0.00020565375,1.3489935e-06,0.0
ERR1598139,4.9052146e-06,8.566202e-06,0.00032830713,1.5115459e-06,7.4347627e-06,0.99875456,0.00025063954,0.0001187566,0.00010574263,0.00021256546,0.00020568351,1.3480982e-06,0.0
ERR1599119,4.9081605e-06,8.574658e-06,0.0003285152,1.5121349e-06,7.4436275e-06,0.9987535,0.00025078814,0.000118752694,0.0001056703,0.00021313119,0.00020583218,1.3515797e-06,0.0
ERR1599205,4.949037e-06,8.598795e-06,0.00033000374,1.5172191e-06,7.468776e-06,0.99874943,0.0002509065,0.0001185415,0.00010444365,0.0002167949,0.00020598048,1.3586431e-06,0.0
ERR1598569,4.926325e-06,8.582737e-06,0.0003293185,1.5170149e-06,7.472223e-06,0.998751,0.00025102563,0.000118823664,0.00010489632,0.00021533508,0.00020568253,1.3571447e-06,0.0
ERR1599286,6.8450113e-06,1.2663116e-05,0.00051264814,2.2240097e-06,1.0305187e-05,0.99806243,0.00039852128,0.00017491118,0.00011996466,0.00026960016,0.00042700834,2.823632e-06,0.0
ERR1598906,4.967367e-06,8.659045e-06,0.00033301127,1.5326307e-06,7.572315e-06,0.9987424,0.00025156085,0.00011983074,0.00010385381,0.00021747917,0.00020779688,1.3809174e-06,0.0
ERR1599580,4.911876e-06,8.954336e-06,0.00033323,1.510229e-06,7.706433e-06,0.9987176,0.00025684867,0.00012034282,0.000108290726,0.00022154761,0.00021752599,1.507922e-06,0.0
ERR1599496,4.933473e-06,8.720235e-06,0.00033118916,1.5145088e-06,7.522218e-06,0.99873865,0.00025346383,0.00011875585,0.00010603026,0.00021747602,0.00021032612,1.4006597e-06,0.0
ERR1598549,5.051063e-06,8.958317e-06,0.0003407944,1.5471359e-06,7.743763e-06,0.9987014,0.0002650987,0.00011855597,0.00010561977,0.00022643166,0.00021737558,1.4761157e-06,0.0
ERR1599185,4.9044997e-06,8.565534e-06,0.00032821778,1.5115144e-06,7.4348277e-06,0.9987547,0.00025058,0.000118768505,0.000105762105,0.00021253568,0.00020559416,1.3480045e-06,0.0
ERR1598091,4.983975e-06,8.816283e-06,0.00034319542,1.5400238e-06,7.764191e-06,0.9987071,0.00027968045,0.00011361924,0.00010573735,0.00021613567,0.00020996887,1.3648748e-06,0.0
ERR1599531,4.9184473e-06,8.623874e-06,0.0003302702,1.5148272e-06,7.4733266e-06,0.9987469,0.00025224587,0.00011860062,0.00010552522,0.00021488714,0.00020770736,1.3659181e-06,0.0
ERR1598108,4.9109494e-06,8.583687e-06,0.00032929028,1.511885e-06,7.429781e-06,0.99875206,0.0002509077,0.000118864824,0.000105536514,0.00021304215,0.0002065475,1.3515187e-06,0.0
ERR1598129,4.9370624e-06,8.613379e-06,0.000331164,1.520913e-06,7.5003886e-06,0.99874514,0.0002533184,0.00011849108,0.0001047281,0.00021634696,0.0002069328,1.3622796e-06,0.0
ERR1598233,4.904438e-06,8.5654265e-06,0.00032827733,1.5114867e-06,7.434614e-06,0.99875456,0.00025057996,0.00011876962,0.000105767234,0.00021256546,0.00020562393,1.3479504e-06,0.0
ERR1598627,4.954051e-06,8.725264e-06,0.00033199115,1.5210172e-06,7.54063e-06,0.9987354,0.00025405784,0.000119395125,0.000106137355,0.00021714676,0.0002117248,1.3989047e-06,0.0
ERR1599608,4.9419327e-06,8.640034e-06,0.00033119216,1.5225818e-06,7.519546e-06,0.99874353,0.00025239363,0.000119664604,0.00010554001,0.00021473717,0.0002089874,1.3684933e-06,0.0
ERR1598648,4.9078703e-06,8.587432e-06,0.00032917218,1.5096896e-06,7.4141903e-06,0.99875146,0.00025212998,0.00011943187,0.00010535896,0.00021185115,0.00020675671,1.3523172e-06,0.0
ERR1599095,8.421148e-06,1.0957854e-05,0.00046877153,2.3789664e-06,1.386572e-05,0.9977468,0.0002992127,0.00012703521,3.7967788e-05,0.0010745471,0.00020687486,3.1466539e-06,0.0
ERR1598902,5.2409714e-06,8.830272e-06,0.00034320675,1.598278e-06,8.028989e-06,0.99869704,0.00025639965,0.00011969192,9.3290066e-05,0.00025931903,0.00020584659,1.4957009e-06,0.0
ERR1599450,5.7431002e-06,1.4551671e-05,0.00038599476,1.72353e-06,8.29236e-06,0.9983295,0.00025582092,0.000109250315,0.00012188823,0.00028584042,0.00047822727,3.2411035e-06,0.0
ERR1598968,7.452768e-06,1.7440196e-05,0.0008417092,1.8648399e-06,5.7332636e-06,0.994605,0.0014732066,0.00058921723,7.2629235e-05,0.00011383112,0.0022647027,7.2194416e-06,0.0
ERR1598284,4.9041096e-06,8.568603e-06,0.00032839642,1.5111492e-06,7.436016e-06,0.99875444,0.0002505501,0.00011876461,0.00010578335,0.00021259519,0.00020565368,1.3494279e-06,0.0
ERR1599246,4.9044716e-06,8.565615e-06,0.00032827735,1.511487e-06,7.434842e-06,0.9987547,0.00025063957,0.0001187702,0.00010576594,0.00021253568,0.00020553458,1.3480508e-06,0.0
ERR1598210,4.8011793e-06,9.06047e-06,0.00032643773,1.4619009e-06,7.847564e-06,0.99872774,0.0002489244,0.00012068328,0.000110797286,0.00022634366,0.00021427876,1.631506e-06,0.0
ERR1598979,5.4802613e-06,9.750839e-06,0.00040595987,1.7092385e-06,8.638443e-06,0.99853545,0.00028323958,0.00015477052,0.00010473137,0.00020808831,0.00028040988,1.7301701e-06,0.0
ERR1598841,5.408049e-06,9.595312e-06,0.00039541067,1.7291726e-06,8.613141e-06,0.998565,0.00028457653,0.00014297334,0.00010415231,0.00021874922,0.000262088,1.6661214e-06,0.0
ERR1599222,5.022421e-06,9.220141e-06,0.00034463668,1.5333026e-06,7.754555e-06,0.9986794,0.00027111577,0.0001160862,0.000105114654,0.00023298501,0.00022562695,1.5443148e-06,0.0
ERR1598120,7.000651e-06,1.668647e-05,0.0004714385,2.7788515e-06,1.0309563e-05,0.9981605,0.00041320093,0.00012510955,0.00012115072,0.00038399282,0.0002845483,3.3216622e-06,0.0
ERR1599499,5.9773824e-06,1.0455506e-05,0.00047527152,2.0572331e-06,9.896828e-06,0.9984087,0.00026125635,0.0002012368,0.00010564864,0.00018851801,0.00032887145,2.0028408e-06,0.0
ERR1599069,5.0228678e-06,8.830031e-06,0.0003444391,1.5533283e-06,7.676509e-06,0.9987128,0.00025774838,0.00012229875,0.000104455445,0.00021723316,0.00021657776,1.4185266e-06,0.0
ERR1599379,4.9565147e-06,9.008643e-06,0.00033358918,1.5048595e-06,7.6029573e-06,0.9987139,0.000257267,0.000120574216,0.0001077344,0.00022122104,0.00022110187,1.5145866e-06,0.0
ERR1598352,5.1675574e-06,9.385756e-06,0.00035559747,1.5703823e-06,7.884395e-06,0.9986401,0.00027692993,0.00012582038,0.0001080719,0.00022599414,0.0002419004,1.591083e-06,0.0
ERR1598870,4.904303e-06,8.568441e-06,0.0003283369,1.5112865e-06,7.43533e-06,0.99875444,0.00025057996,0.00011874075,0.00010575776,0.00021268462,0.00020565372,1.3490653e-06,0.0
ERR1599110,5.28013e-06,9.419935e-06,0.00038434102,1.6585616e-06,8.10025e-06,0.99856865,0.0002962312,0.00013636466,0.0001038043,0.00022277661,0.00026167836,1.6041347e-06,0.0
ERR1598777,5.0507547e-06,1.04353285e-05,0.0003368441,1.4870604e-06,8.644536e-06,0.9986163,0.0002756647,0.000118055934,0.000115015726,0.00027995382,0.00023033118,2.261469e-06,0.0
ERR1598075,4.909404e-06,8.569799e-06,0.0003284856,1.512427e-06,7.441829e-06,0.9987539,0.00025066914,0.00011876318,0.000105602456,0.00021310154,0.00020568335,1.3498686e-06,0.0
ERR1599017,4.9199266e-06,8.5936e-06,0.00032952803,1.5173581e-06,7.472959e-06,0.9987516,0.00025063913,0.00011908529,0.00010531313,0.00021360781,0.00020639818,1.3570855e-06,0.0
