,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
SRR6367328,0.0025389793,8.525486e-07,0.00043162706,3.0654104e-05,4.3395677e-05,4.8420567e-05,3.3546825e-05,3.3439024e-05,5.110272e-05,0.00015711786,0.00021439792,1.3344425e-05,0.99640316
SRR6054622,0.99960935,6.3280536e-06,0.0002095208,3.713639e-05,1.0738165e-05,6.3257608e-06,2.3776061e-05,2.527391e-05,1.5798447e-05,2.2503513e-05,1.8295574e-05,1.50370615e-05,0.0
SRR3037215,0.9996177,6.074756e-06,0.00020264844,3.5462053e-05,1.0828071e-05,6.313591e-06,2.3909372e-05,2.6659072e-05,1.4990424e-05,2.1966873e-05,1.8179682e-05,1.5307221e-05,0.0
SRR996932,0.002502948,6.6637733e-07,0.0004568994,2.4571998e-05,4.3800897e-05,4.1357573e-05,2.5898586e-05,3.1438438e-05,4.476492e-05,0.00015214086,0.0001823008,1.19567085e-05,0.99648124
SRR7453742,0.0024252834,6.9060985e-07,0.00044545534,2.556968e-05,4.465909e-05,4.56108e-05,2.5820114e-05,3.112149e-05,4.9816634e-05,0.00016865136,0.00020793082,1.343642e-05,0.996516
SRR1461485,0.86208445,2.2533022e-06,0.00020587444,4.9146973e-05,2.0979694e-05,4.462049e-06,1.7447885e-05,0.00022539496,8.632446e-06,2.5608675e-05,1.7068478e-05,1.9467083e-05,0.1373192
ERR1310288,0.99961865,6.0519774e-06,0.00020261841,3.5400713e-05,1.0775993e-05,6.3036564e-06,2.3667551e-05,2.6339862e-05,1.4989205e-05,2.1855345e-05,1.8044328e-05,1.5238877e-05,0.0
DRR048250,0.0005007386,1.2209196e-05,0.9966965,0.000115318144,7.4665746e-05,0.000169456,2.4075347e-05,0.00032049417,1.9274077e-05,0.000111566136,8.220735e-06,6.746376e-05,0.0018799901
ERR1309914,0.9991011,1.8751141e-05,0.00043949622,0.00010587037,3.3432658e-05,8.644163e-06,6.275999e-05,7.177689e-05,3.61284e-05,6.933528e-05,3.613898e-05,1.6590504e-05,0.0
SRR505154,0.99961984,6.0781495e-06,0.00020362638,3.566669e-05,1.0456798e-05,6.270995e-06,2.3189621e-05,2.4960274e-05,1.5232322e-05,2.1698006e-05,1.7918797e-05,1.5063965e-05,0.0
SRR388004,0.0081914365,3.4865163e-06,6.0285944e-05,0.0004403293,0.00020900369,2.2302185e-05,1.7522088e-05,6.289849e-05,4.0717314e-05,6.4833184e-05,9.0389774e-05,3.661053e-05,0.9907602
ERR2011912,0.9996205,6.094749e-06,0.00020433843,3.5836412e-05,1.0259062e-05,6.2504305e-06,2.2890483e-05,2.4121366e-05,1.538874e-05,2.1598244e-05,1.7839184e-05,1.495379e-05,0.0
SRR1461057,0.99127764,4.0123664e-06,9.121947e-05,3.3861175e-05,2.0921672e-05,1.5255515e-05,5.5473065e-05,2.9398569e-05,5.545455e-05,5.55874e-05,5.2657608e-05,5.8802605e-05,0.0082497
SRR1949296,0.001494199,1.1983439e-06,0.00030130148,4.7229038e-05,6.007749e-05,0.00020486116,2.473302e-05,2.6650428e-05,0.00025701523,0.00081864,0.0015588701,8.0469115e-05,0.99512476
ERR561465,0.97871614,5.068867e-06,0.00034627318,5.8141093e-05,1.1699787e-05,4.9550836e-06,3.226434e-05,0.00013455749,1.5983967e-05,2.4091356e-05,3.521794e-05,2.4419242e-05,0.0205912
SRR2658802,0.9996171,6.0188477e-06,0.00020128467,3.5065183e-05,1.1196246e-05,6.3450925e-06,2.429068e-05,2.8207794e-05,1.4685053e-05,2.2057977e-05,1.82052e-05,1.546453e-05,0.0
ERR1987753,0.0015415549,8.681229e-06,0.9899477,5.020859e-05,6.929889e-05,0.00019708276,5.2358806e-05,0.0020103157,1.0011454e-05,8.097736e-05,6.5608397e-06,7.8246645e-05,0.0059470534
ERR1328339,0.99959296,6.6633875e-06,0.00021288967,3.8487848e-05,1.1653182e-05,6.463404e-06,2.6408854e-05,2.9089884e-05,1.6009579e-05,2.4108174e-05,1.9638837e-05,1.5627835e-05,0.0
SRR995640,0.002502948,6.6637733e-07,0.0004568994,2.4571998e-05,4.3800897e-05,4.1357573e-05,2.5898586e-05,3.1438438e-05,4.476492e-05,0.00015214086,0.0001823008,1.19567085e-05,0.99648124
ERR2002215,0.9995474,7.699925e-06,0.0002397737,4.4904766e-05,1.311515e-05,6.686201e-06,2.8219412e-05,3.0245688e-05,1.8383573e-05,2.752628e-05,2.0655078e-05,1.5276488e-05,0.0
ERR2738824,0.9994489,1.1126045e-05,0.00023082618,5.4339274e-05,1.346859e-05,7.1436175e-06,6.0638864e-05,5.1302657e-05,2.1108048e-05,3.962616e-05,4.022359e-05,2.1318747e-05,0.0
DRR047923,0.0005007982,1.2209254e-05,0.9966966,0.000115318915,7.466604e-05,0.000169456,2.4075163e-05,0.00032052398,1.9274168e-05,0.000111566136,8.220743e-06,6.746383e-05,0.0018798113
ERR1310905,0.99962,6.0869775e-06,0.0002040122,3.5750054e-05,1.0362902e-05,6.262747e-06,2.305115e-05,2.4558212e-05,1.5309039e-05,2.1651329e-05,1.7885828e-05,1.5012835e-05,0.0
ERR522540,0.99916106,1.8624865e-05,0.00035696413,9.368561e-05,2.5771382e-05,8.388451e-06,8.486089e-05,8.0668746e-05,3.2518637e-05,6.80296e-05,4.8959108e-05,2.0491865e-05,0.0
DRR044049,0.00050085783,1.220929e-05,0.9966965,0.000115317926,7.4665746e-05,0.00016951561,2.4075807e-05,0.00032037497,1.9274077e-05,0.00011156677,8.220845e-06,6.74646e-05,0.0018799305
SRR1949299,0.0023927987,7.0511055e-07,0.00043928623,2.6146356e-05,4.490748e-05,4.753232e-05,2.596011e-05,3.1016094e-05,5.2114803e-05,0.0001758337,0.0002194941,1.409971e-05,0.9965301
SRR2143942,0.99918723,1.646464e-05,0.00040126833,9.1561385e-05,2.8591276e-05,8.566445e-06,5.799905e-05,6.4054526e-05,3.255109e-05,5.9764283e-05,3.5030662e-05,1.6898239e-05,0.0
SRR6414039,0.99214566,0.00014856458,0.00030180812,0.0012016296,2.777943e-05,1.3850039e-05,0.0015856028,0.0012809932,9.7488795e-05,0.00018441677,0.00040701032,7.3772506e-05,0.0025314093
ERR500918,0.9993906,6.298412e-06,0.00021493435,3.4478417e-05,1.4343248e-05,7.4685863e-06,3.0848743e-05,4.1992156e-05,1.4197264e-05,2.3644388e-05,2.1969448e-05,1.758743e-05,0.00018155575
ERR531974,0.99927604,5.8217242e-06,0.00019359589,3.307836e-05,1.41562305e-05,6.6114144e-06,2.8496324e-05,4.2918007e-05,1.2957291e-05,2.3336986e-05,1.9239698e-05,1.6924492e-05,0.00032675266
SRR7453269,0.0012108982,5.106703e-06,0.00012083578,0.00019958615,3.6453508e-05,0.00034993887,0.000104570165,3.0694766e-05,0.00046652555,0.00091570616,0.002652675,0.00012315866,0.99378383
SRR5983390,0.92585075,3.1677714e-06,4.0471597e-05,2.05077e-05,7.164597e-05,3.0066101e-05,0.00014692545,9.020824e-05,5.7653215e-05,0.000105194005,8.157263e-05,0.00013005733,0.07337177
SRR3201957,0.9996088,6.4907144e-06,0.00020451189,3.718121e-05,1.0399062e-05,6.3277803e-06,2.5797961e-05,2.6279247e-05,1.5815054e-05,2.2995697e-05,1.9771007e-05,1.570935e-05,0.0
SRR3034973,0.00058332086,1.2295757e-05,0.99628556,0.00012949109,9.078224e-05,0.00014978647,2.0189429e-05,0.00033599138,1.730108e-05,0.00010225375,7.1778954e-06,7.2873474e-05,0.0021929145
ERR866499,0.9994216,1.201919e-05,0.00020644763,5.329942e-05,1.1929125e-05,7.143254e-06,8.343592e-05,6.127148e-05,2.0628553e-05,4.2545093e-05,5.416412e-05,2.5492012e-05,0.0
ERR2286300,0.9964376,5.387985e-06,0.0004042089,6.6934794e-05,6.051794e-06,4.6169284e-06,1.889739e-05,3.7868507e-05,2.2917604e-05,1.938224e-05,2.8748378e-05,1.8353028e-05,0.0029289722
SRR7448972,0.0012113452,5.107726e-06,0.000120626,0.00019970536,3.638585e-05,0.00034987926,0.00010454484,3.0704075e-05,0.00046673417,0.00091549754,0.0026533306,0.00012321072,0.99378294
SRR2143832,0.9963579,5.2205214e-06,0.0003877282,6.6100874e-05,5.893861e-06,4.359447e-06,1.7998203e-05,3.6902667e-05,2.2255526e-05,1.91718e-05,2.7003794e-05,1.7905122e-05,0.0030315518
ERR2738984,0.9996205,6.094749e-06,0.00020433843,3.5836412e-05,1.0259062e-05,6.2504305e-06,2.2890483e-05,2.4121366e-05,1.538874e-05,2.1598244e-05,1.7839184e-05,1.495379e-05,0.0
ERR500695,0.2648818,0.00018754601,0.008985281,0.0011983514,0.00019174814,0.00033077598,0.00016209483,0.00012680888,0.0027507842,0.0018931925,0.0028135777,0.0004233122,0.71605474
ERR1310042,0.99961805,6.140165e-06,0.00020547019,3.6077847e-05,1.03487455e-05,6.270819e-06,2.3069988e-05,2.433699e-05,1.5471169e-05,2.1763793e-05,1.794309e-05,1.4975964e-05,0.0
DRR047468,0.0005007982,1.220922e-05,0.9966966,0.000115318915,7.466589e-05,0.0001693666,2.4075163e-05,0.00032049417,1.9274132e-05,0.00011156635,8.220743e-06,6.746376e-05,0.0018799305
SRR3037268,0.9996192,6.1171377e-06,0.00020392257,3.5848472e-05,1.0383862e-05,6.268631e-06,2.3292167e-05,2.4775496e-05,1.533348e-05,2.1768634e-05,1.803835e-05,1.507862e-05,0.0
ERR441622,0.0055799717,6.9472546e-05,0.0038469988,0.00028488366,0.00030454516,0.00018770483,2.3517694e-05,0.9892231,1.2078852e-05,9.327082e-05,0.00021544476,0.00015886601,0.0
ERR532054,0.9955119,7.112317e-06,0.00045761466,8.608913e-05,9.15967e-06,4.867063e-06,2.807637e-05,6.599499e-05,2.5946942e-05,2.786035e-05,3.659245e-05,2.039917e-05,0.0037183166
ERR1331853,0.9780967,4.7388817e-06,0.0003438294,5.5769422e-05,1.1510669e-05,4.912661e-06,2.8369857e-05,0.00012075721,1.5638676e-05,2.2585615e-05,3.1540512e-05,2.3197194e-05,0.021240413
ERR500172,0.9991976,1.1336219e-05,0.00046966953,4.6401517e-05,1.7001183e-05,1.909401e-05,5.9132017e-05,4.0359002e-05,2.7371807e-05,2.654994e-05,6.122192e-05,2.4190414e-05,0.0
SRR6394192,0.0025030375,6.663786e-07,0.0004568994,2.4571951e-05,4.380115e-05,4.1357573e-05,2.5898635e-05,3.1438405e-05,4.4764878e-05,0.00015214086,0.0001823008,1.1956698e-05,0.9964812
DRR029190,0.0005007982,1.2209033e-05,0.9966964,0.00011531363,7.4664895e-05,0.000169456,2.4076266e-05,0.00032049417,1.9273673e-05,0.000111565176,8.22072e-06,6.746395e-05,0.0018800497
SRR6414298,0.0017694533,1.2299639e-05,0.0002606809,0.0002773404,3.2019027e-05,0.00073215365,0.00086325407,4.7996902e-05,0.001470089,0.0015295446,0.0039314628,0.00015366077,0.98892003
ERR2042071,0.998084,5.5258033e-06,0.00018250942,3.032582e-05,2.0115265e-05,7.0087717e-06,3.6159996e-05,8.0878264e-05,1.0723077e-05,2.538933e-05,2.087864e-05,1.9382185e-05,0.0014771223
SRR1949004,0.0012026131,5.291851e-06,0.00011907545,0.00021511316,3.743775e-05,0.00035229325,0.00010247838,3.1338128e-05,0.0004967153,0.00089377165,0.0026879907,0.0001231367,0.99373275
SRR6444836,0.99458885,5.919869e-06,0.00041484833,7.3057876e-05,8.225848e-06,4.7009858e-06,2.3362372e-05,5.827321e-05,2.274982e-05,2.3462042e-05,3.1183044e-05,1.9571944e-05,0.0047257543
SRR5141877,0.023581685,0.00014498831,0.0002691448,0.0117566,0.0002307296,3.1048712e-05,4.154709e-05,0.0019802155,0.0003306866,9.841218e-05,0.00025987628,0.000103496684,0.9611716
ERR867419,0.99446034,5.106635e-06,0.00037664175,6.342072e-05,6.9129346e-06,4.4888916e-06,2.005644e-05,4.87974e-05,2.0454903e-05,1.9931033e-05,2.7993141e-05,1.9022931e-05,0.0049268603
SRR2010309,0.019803882,9.003446e-05,0.0004798472,9.826924e-05,0.00052529573,0.002448976,0.8930093,0.0049826205,0.00050264597,0.0017314553,0.00075897574,0.00065869093,0.074910045
ERR2003307,0.9994538,5.8736327e-06,0.00023818016,4.1488052e-05,8.986379e-06,5.734879e-06,2.161301e-05,2.6704212e-05,1.6808985e-05,2.0992884e-05,1.9699299e-05,1.5612792e-05,0.0001244545
DRR043133,0.0005007982,1.220922e-05,0.9966965,0.000115318915,7.466589e-05,0.0001693666,2.4075163e-05,0.00032043457,1.9274132e-05,0.00011156635,8.220743e-06,6.746376e-05,0.0018801093
SRR3503277,0.0005007684,1.2209336e-05,0.9966965,0.00011532012,7.466632e-05,0.000169456,2.4075624e-05,0.00032043457,1.927415e-05,0.00011156667,8.220791e-06,6.7463436e-05,0.0018800497
ERR500674,0.99365044,1.2019222e-05,0.0011262298,8.079269e-05,2.0818257e-05,2.434379e-05,0.000100082994,0.0001809895,3.8068454e-05,2.9391784e-05,0.00017240644,4.267427e-05,0.004521787
SRR6393974,0.011423379,0.0011413097,0.0016221404,0.24147806,7.039408e-05,5.9165934e-05,4.820555e-06,0.0014942586,0.00057056546,0.00015771389,0.0016881824,4.740005e-05,0.7402426
SRR3094702,0.9994613,5.9108097e-06,0.00019723177,3.4008684e-05,1.268049e-05,6.480892e-06,2.6438822e-05,3.5301808e-05,1.3738261e-05,2.2728462e-05,1.8750865e-05,1.6228094e-05,0.00014913082
ERR2511325,0.9995969,6.5741488e-06,0.00021473403,3.8461436e-05,1.1358276e-05,6.4149913e-06,2.4897283e-05,2.695928e-05,1.6162683e-05,2.3541968e-05,1.8832226e-05,1.517944e-05,0.0
SRR2163505,0.0015651286,0.00018271804,0.10680586,0.00084501505,0.0018446743,0.0007840991,0.06937474,0.0027278066,0.00032830238,0.00054848194,9.028139e-05,0.00023376942,0.81466913
ERR501354,0.9996202,6.094971e-06,0.00020451727,3.585987e-05,1.0256305e-05,6.248906e-06,2.2889484e-05,2.413389e-05,1.5395217e-05,2.1599875e-05,1.7847067e-05,1.4956261e-05,0.0
ERR1913047,0.9990704,1.9590492e-05,0.00045207725,0.00011032697,3.487607e-05,8.74977e-06,6.536626e-05,7.474321e-05,3.733842e-05,7.250858e-05,3.722053e-05,1.6676573e-05,0.0
ERR1811303,0.9996205,6.095063e-06,0.00020430863,3.5837093e-05,1.025959e-05,6.2510267e-06,2.2892447e-05,2.4122792e-05,1.5389414e-05,2.1598675e-05,1.7841072e-05,1.4954446e-05,0.0
DRR042783,0.0005007386,1.2209196e-05,0.9966965,0.000115318144,7.4665746e-05,0.000169456,2.4075347e-05,0.00032049417,1.9274077e-05,0.000111566136,8.220735e-06,6.746376e-05,0.0018799901
ERR1311484,0.020884395,2.2103306e-06,0.00036680698,0.000115384915,0.00032123923,1.2993052e-05,1.05932795e-05,8.1323764e-05,3.0819072e-05,0.00021147728,0.00016501546,6.5382446e-05,0.97773236
ERR1310666,0.9993131,1.3579372e-05,0.00033689555,7.518185e-05,2.227039e-05,7.885639e-06,5.0911985e-05,5.4027707e-05,2.7630413e-05,4.9228172e-05,3.2162472e-05,1.7054144e-05,0.0
ERR579512,0.9996202,6.0930943e-06,0.00020430886,3.581964e-05,1.0278347e-05,6.2524414e-06,2.291965e-05,2.4202573e-05,1.5373254e-05,2.1608013e-05,1.7846949e-05,1.4964565e-05,0.0
ERR1383166,0.99948514,5.9242975e-06,0.0001975894,3.4118486e-05,1.2490352e-05,6.4649776e-06,2.616132e-05,3.4310837e-05,1.3847306e-05,2.2644537e-05,1.867121e-05,1.6126854e-05,0.00012648106
ERR441110,0.005579913,6.947176e-05,0.0038469993,0.0002848837,0.0003045452,0.00018764546,2.3518056e-05,0.98922324,1.2078554e-05,9.327172e-05,0.00021547449,0.00015886602,0.0
SRR7448689,0.0015021563,1.1477766e-06,0.00031495094,4.487503e-05,6.1936924e-05,0.00020003319,2.388667e-05,2.649372e-05,0.00024953485,0.00081041455,0.0015153289,7.839753e-05,0.99517083
ERR139258,0.54856056,2.9783841e-06,6.6347304e-05,2.9899029e-05,0.00013405085,2.165989e-05,0.000116503914,0.00039801002,3.3729e-05,0.00023075938,0.00012336533,0.00017276406,0.45010936
SRR3931558,0.0012584329,0.00037774444,0.17400137,0.013697743,0.052194685,0.00015252829,0.0007389784,0.0003694296,0.00045356154,0.00028777122,4.1252475e-05,0.00056907535,0.75585747
ERR2511593,0.99961877,6.070148e-06,0.00020300382,3.5524685e-05,1.066793e-05,6.294043e-06,2.3566596e-05,2.5905214e-05,1.5083095e-05,2.1833464e-05,1.8043875e-05,1.5195276e-05,0.0
ERR1383102,0.99962044,6.094725e-06,0.000204398,3.58362e-05,1.0259296e-05,6.2504537e-06,2.2890787e-05,2.4122282e-05,1.5388561e-05,2.1598365e-05,1.7839267e-05,1.4953902e-05,0.0
SRR505230,0.017564684,2.7786969e-06,0.0009264946,3.7342044e-05,5.851445e-05,0.0001681447,0.00023573637,5.6292978e-05,0.00014221668,0.0002988279,0.00089633465,6.10596e-05,0.97955155
DRR047427,0.0005007684,1.220922e-05,0.9966965,0.000115318806,7.466589e-05,0.0001693666,2.4075163e-05,0.00032052398,1.9274132e-05,0.00011156635,8.220735e-06,6.746376e-05,0.0018800497
ERR2784723,0.0025130808,6.666608e-07,0.0004557073,2.4646582e-05,4.402612e-05,4.12461e-05,2.5793384e-05,3.1482872e-05,4.4652952e-05,0.00015181303,0.00018179417,1.1982358e-05,0.99647313
SRR6931830,0.0025030077,6.6638114e-07,0.0004568994,2.4572046e-05,4.380098e-05,4.135789e-05,2.5898733e-05,3.1438558e-05,4.476509e-05,0.00015211105,0.0001822412,1.1956743e-05,0.9964813
SRR1461078,0.9981145,5.541614e-06,0.000182271,3.0328221e-05,2.01028e-05,7.0164288e-06,3.625713e-05,8.06096e-05,1.0736963e-05,2.5431666e-05,2.0910124e-05,1.9382942e-05,0.0014469028
SRR1630957,0.0020089447,8.4116766e-07,0.0003863871,3.1937874e-05,5.0537757e-05,8.1989034e-05,2.4861241e-05,2.9214358e-05,9.452624e-05,0.0003145635,0.00045785308,2.7111037e-05,0.99649125
ERR695606,0.9995992,6.013845e-06,0.00020068884,3.4942506e-05,1.1406832e-05,6.3672187e-06,2.4677629e-05,2.9216224e-05,1.455336e-05,2.2194632e-05,1.8336199e-05,1.5595157e-05,1.680851e-05
ERR522462,0.9996204,6.096881e-06,0.00020430857,3.5843816e-05,1.02598615e-05,6.2508643e-06,2.2905655e-05,2.4132842e-05,1.5391099e-05,2.1605778e-05,1.7849374e-05,1.4957895e-05,0.0
SRR5155798,0.9996205,6.094749e-06,0.00020433843,3.5836412e-05,1.0259062e-05,6.2504305e-06,2.2890483e-05,2.4121366e-05,1.538874e-05,2.1598244e-05,1.7839184e-05,1.495379e-05,0.0
SRR7448920,0.0012113154,5.1079014e-06,0.00012061933,0.00019970536,3.6384114e-05,0.00034993887,0.00010454763,3.0704337e-05,0.00046673417,0.00091555715,0.0026533604,0.00012321283,0.9937828
SRR2144030,0.9995405,7.1729564e-06,0.00025440424,3.8364622e-05,1.17194895e-05,8.380647e-06,2.9382683e-05,2.7657443e-05,1.7900824e-05,2.2805394e-05,2.4675472e-05,1.6974816e-05,0.0
SRR6444480,0.998199,5.5504256e-06,0.00018283725,3.0441957e-05,1.9760506e-05,6.9955763e-06,3.5780187e-05,7.809307e-05,1.0831923e-05,2.5304653e-05,2.0799007e-05,1.9243515e-05,0.0013653636
ERR1913199,0.9963579,5.2205214e-06,0.0003877282,6.6100874e-05,5.893861e-06,4.359447e-06,1.7998203e-05,3.6902667e-05,2.2255526e-05,1.91718e-05,2.700382e-05,1.7905122e-05,0.0030315518
SRR6443847,0.99960446,6.1888636e-06,0.00021551552,3.7015267e-05,1.0219769e-05,6.4050673e-06,2.3432605e-05,2.4961655e-05,1.591855e-05,2.1653768e-05,1.890874e-05,1.5308997e-05,0.0
SRR1618250,0.9985739,5.641963e-06,0.00018545985,3.1166008e-05,1.8179804e-05,6.8996765e-06,3.40637e-05,6.754636e-05,1.1352602e-05,2.4903837e-05,2.0535765e-05,1.8692732e-05,0.001001656
SRR6028318,0.99961996,6.097832e-06,0.00020430946,3.5831363e-05,1.0331918e-05,6.258926e-06,2.300622e-05,2.4399307e-05,1.5357384e-05,2.1657528e-05,1.7877524e-05,1.49882735e-05,0.0
SRR7453819,0.0012101829,5.1312586e-06,0.00012030983,0.00019964576,3.6432793e-05,0.00035092235,0.00010483537,3.090201e-05,0.00046679378,0.0009176731,0.00266698,0.00012391806,0.99376625
SRR1461459,0.99571025,5.253424e-06,0.0003913045,6.545313e-05,6.366915e-06,4.536117e-06,1.9263418e-05,4.189803e-05,2.1833519e-05,1.958378e-05,2.828109e-05,1.8586057e-05,0.0036674142
ERR1811214,0.99962044,6.094748e-06,0.0002043384,3.583641e-05,1.025908e-05,6.2504296e-06,2.2890481e-05,2.412141e-05,1.5388723e-05,2.159826e-05,1.7839182e-05,1.4953788e-05,0.0
ERR498713,0.9996202,6.091974e-06,0.0002042495,3.5807934e-05,1.0291914e-05,6.253904e-06,2.2940276e-05,2.4259703e-05,1.53625e-05,2.1614882e-05,1.7852537e-05,1.4972177e-05,0.0
ERR2738987,0.9996199,6.1099195e-06,0.00020451698,3.589917e-05,1.0271581e-05,6.2542513e-06,2.298031e-05,2.4195248e-05,1.5409603e-05,2.1652086e-05,1.7897715e-05,1.4974722e-05,0.0
SRR5165824,0.99962026,6.098351e-06,0.00020442775,3.585554e-05,1.0264794e-05,6.2514537e-06,2.2904975e-05,2.4136614e-05,1.5395104e-05,2.1611526e-05,1.7847533e-05,1.4955639e-05,0.0
ERR579501,0.99962044,6.093697e-06,0.00020433862,3.5825575e-05,1.0271525e-05,6.251736e-06,2.2909331e-05,2.4173778e-05,1.5378779e-05,2.1604566e-05,1.784422e-05,1.4960752e-05,0.0
ERR500879,0.9985892,8.697703e-06,0.00033459067,3.65666e-05,2.91337e-05,1.5852971e-05,7.2340576e-05,0.00011761356,1.6312659e-05,2.9536466e-05,5.1293384e-05,2.7525159e-05,0.0006712675
DRR024108,0.0013880432,3.464789e-06,0.002283752,7.606292e-05,9.820484e-06,0.0008313358,0.0002551973,3.0373809e-05,0.0002309382,0.00067669153,0.0003373623,0.000608623,0.9932683
SRR1631480,0.9157958,0.000603497,0.0028844476,0.004080981,4.391282e-05,1.1778367e-05,0.00039613247,0.020881712,8.368015e-05,0.0003721714,0.00027811527,6.165946e-05,0.054506123
ERR520729,0.99962026,6.1002356e-06,0.00020439793,3.585232e-05,1.026442e-05,6.256069e-06,2.2926959e-05,2.414778e-05,1.5397762e-05,2.1611686e-05,1.7868615e-05,1.496464e-05,0.0
ERR1315210,0.9993527,1.185329e-05,0.0003155831,6.669413e-05,2.3776622e-05,7.780772e-06,4.6934532e-05,5.973818e-05,2.3989378e-05,4.533611e-05,2.8669689e-05,1.6923379e-05,0.0
SRR3951037,0.004132509,0.013280034,0.033700854,0.90504134,0.0016297102,0.00031912327,0.0010924339,0.0018197596,0.00064632297,0.0002322793,0.00012552738,0.0006015897,0.03737855
SRR6265285,0.99878687,1.3312103e-05,0.00059107086,4.4144406e-05,3.8590704e-05,3.3248016e-05,0.00013165694,0.00014971173,2.4790103e-05,3.3461263e-05,0.00011592143,3.718966e-05,0.0
ERR1385021,0.99962,6.0870134e-06,0.00020404202,3.574985e-05,1.0363319e-05,6.26301e-06,2.3051767e-05,2.4559362e-05,1.530904e-05,2.1651353e-05,1.7886327e-05,1.50130945e-05,0.0
ERR867436,0.9995652,5.9774848e-06,0.00019976497,3.4653724e-05,1.1739106e-05,6.396536e-06,2.5083056e-05,3.0708088e-05,1.4316395e-05,2.230965e-05,1.8406192e-05,1.5748381e-05,4.9710274e-05
ERR1611394,0.0026785433,0.002017945,0.34041902,0.14739472,0.0031856298,0.00014513731,0.0005558133,0.00013327599,0.0002962947,0.00019553304,4.244365e-05,0.00021469593,0.50272095
ERR1382735,0.9986227,5.7487982e-06,0.0001885891,3.1830263e-05,1.842089e-05,6.926562e-06,3.4200548e-05,6.7407105e-05,1.15815365e-05,2.5305595e-05,2.0608393e-05,1.8588611e-05,0.0009480715
