,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
SRR7507495,0.07062513,0.011058718,0.0073886514,0.91092753
SRR5802279,0.06986749,0.0109754205,0.0069967806,0.9121603
ERR209546,0.62907064,0.0578053,0.03485918,0.27826488
DRR067938,0.08802715,0.11315557,0.7433225,0.055494785
SRR6264068,0.49692273,0.03835386,0.017381191,0.44734222
ERR719727,0.12909693,0.015044212,0.013528436,0.84233046
SRR5202888,0.06986767,0.010975331,0.0069955885,0.9121614
SRR5758025,0.08802715,0.11315557,0.7433225,0.055494785
SRR5577144,0.63393223,0.058217138,0.034586698,0.27326393
ERR719569,0.06986752,0.0109782815,0.0070250034,0.91212916
SRR6182550,0.06986755,0.01097548,0.006997019,0.9121599
SRR6357160,0.0698677,0.010975271,0.00699535,0.9121617
SRR5218313,0.6338359,0.05821547,0.034653813,0.2732948
SRR5078919,0.0698677,0.010975271,0.00699535,0.9121617
ERR525813,0.06986776,0.010975331,0.0069963336,0.9121606
SRR7507474,0.06986663,0.010975808,0.0070042014,0.91215336
SRR6724376,0.14742571,0.014725149,0.006411165,0.83143795
SRR6265241,0.06985408,0.0109815,0.007109642,0.9120548
SRR5983323,0.2799474,0.019788653,0.0061401725,0.69412374
SRR5610101,0.0698677,0.010975271,0.0069953203,0.9121617
SRR5203404,0.06986311,0.010977477,0.0070347786,0.91212463
ERR209447,0.16413131,0.016161501,0.0088143945,0.8108928
SRR5629123,0.07082671,0.011136353,0.008521348,0.9095156
SRR1693254,0.63070095,0.059354722,0.03599444,0.27394986
ERR525790,0.06801146,0.0118640065,0.063141435,0.85698307
SRR5548968,0.63393205,0.058217227,0.034586757,0.27326393
SRR5602351,0.06987038,0.010988146,0.0071748495,0.9119666
SRR5078823,0.06986439,0.010976881,0.007024169,0.9121345
SRR5648923,0.07032323,0.011047989,0.007365018,0.91126376
SRR1687041,0.6338438,0.058363855,0.034682184,0.27311015
SRR5399292,0.06986597,0.010976046,0.007009536,0.9121485
SRR5548520,0.63393223,0.058217138,0.034586698,0.27326393
SRR5818477,0.0725179,0.01117453,0.0071157515,0.90919185
SRR5399195,0.46867782,0.042589366,0.049999982,0.43873286
SRR5947812,0.50427496,0.041573375,0.01826483,0.4358868
SRR7507717,0.073022574,0.011436939,0.0078024864,0.907738
SRR5429352,0.21820647,0.5918121,0.18998148,0.0
SRR5399205,0.0698677,0.010975271,0.00699535,0.9121617
SRR5757780,0.10559236,0.13566895,0.7587387,0.0
ERR719544,0.070613,0.011201084,0.009530246,0.90865564
SRR5078728,0.0698677,0.010975271,0.00699535,0.9121617
SRR6357131,0.0698677,0.010975271,0.00699535,0.9121617
SRR6264088,0.07019904,0.011080027,0.007831395,0.9108895
SRR5580474,0.06985727,0.010980308,0.007086605,0.9120758
SRR5983349,0.63393223,0.058217138,0.034586698,0.27326393
ERR209901,0.07224935,0.011262983,0.008075744,0.9084119
ERR719264,0.06986874,0.010985047,0.0071180463,0.9120282
SRR6424505,0.10247208,0.13171315,0.7658148,0.0
SRR5203217,0.069853365,0.011002362,0.0074119866,0.9117323
ERR209816,0.6259731,0.058051288,0.03511098,0.2808646
SRR5758043,0.069865406,0.010976225,0.007014364,0.912144
SRR1693228,0.63311464,0.058662683,0.035301685,0.27292097
SRR5399187,0.0698677,0.010975271,0.00699535,0.9121617
ERR209625,0.6336266,0.058319837,0.034917712,0.2731359
SRR6264798,0.0698587,0.010979384,0.007070869,0.912091
SRR6928774,0.0698677,0.010975271,0.00699535,0.9121617
SRR5579064,0.069864005,0.0109811425,0.0070878267,0.91206706
SRR7507335,0.06986719,0.0109755695,0.0070001483,0.91215706
SRR6928750,0.06986728,0.010975391,0.0069989264,0.91215837
SRR5648871,0.06986767,0.010975271,0.0069957674,0.9121613
SRR064872,0.20505226,0.033257097,0.2974639,0.46422672
ERR525706,0.06986576,0.010976315,0.007014245,0.9121437
SRR5866321,0.0698677,0.010975271,0.00699535,0.9121617
SRR5763465,0.06986767,0.010975271,0.006995648,0.9121614
SRR1693218,0.4844976,0.037109286,0.017203808,0.46118927
SRR7507591,0.26301652,0.021667778,0.0067640245,0.70855165
SRR6263976,0.06987977,0.010983348,0.007083744,0.9120531
SRR1693350,0.4810639,0.039202154,0.021193057,0.45854092
SRR6331166,0.06986767,0.010975331,0.006995529,0.91216147
ERR719730,0.13208315,0.015001029,0.012107462,0.8408084
SRR5431399,0.069788724,0.011011332,0.0076883137,0.91151166
SRR053019,0.63298273,0.058570117,0.035719305,0.27272785
ERR209709,0.07272884,0.011155456,0.007025093,0.90909064
SRR5610051,0.06986615,0.010975957,0.0070081055,0.9121498
SRR5548601,0.6331641,0.058864772,0.035185665,0.27278543
ERR719754,0.06986755,0.010977119,0.007009566,0.91214573
ERR011143,0.06986165,0.010979652,0.0070693195,0.91208935
SRR6265143,0.07058236,0.011439532,0.0155745745,0.90240353
ERR720213,0.07078114,0.011089027,0.007748723,0.9103811
ERR719575,0.07031095,0.011077046,0.008017361,0.91059464
SRR5079123,0.0698677,0.010975271,0.00699535,0.9121617
SRR5934960,0.06987929,0.010992885,0.007237166,0.9118906
SRR6424655,0.08806211,0.113200754,0.7435132,0.05522394
SRR5813189,0.069865674,0.010976374,0.0070147216,0.91214323
SRR7507622,0.07107356,0.011141688,0.007203877,0.9105809
SRR1687065,0.63178396,0.05982697,0.036156416,0.27223265
SRR5803614,0.070717454,0.011214703,0.008551538,0.90951633
SRR5549076,0.6339309,0.058217943,0.03458768,0.27326345
SRR5866547,0.06998956,0.011008233,0.0073232353,0.91167897
ERR719905,0.06986761,0.010975331,0.006996095,0.912161
SRR5203403,0.06986767,0.010975271,0.0069957376,0.91216135
ERR525841,0.0698677,0.010975271,0.00699535,0.9121617
SRR5610071,0.06986594,0.010988146,0.007193476,0.91195244
SRR6182446,0.06986767,0.010975331,0.006995529,0.91216147
SRR7423288,0.070846915,0.011171222,0.0072484016,0.91073346
SRR5629121,0.5831669,0.052998126,0.035242856,0.32859212
SRR6182354,0.0698677,0.010975271,0.00699535,0.9121617
SRR5079071,0.0698677,0.010975271,0.0069954395,0.9121616
ERR011350,0.06992099,0.010982782,0.007050663,0.9120456
ERR209152,0.06986639,0.010986626,0.0071514547,0.91199553
SRR5757771,0.09766213,0.12553693,0.776801,0.0
SRR5548755,0.58500254,0.06837633,0.26721895,0.07940221
SRR5761761,0.07021153,0.011975467,0.043043554,0.87476945
ERR719135,0.06986654,0.0109758675,0.0070058107,0.9121518
SRR5202882,0.06986749,0.010975361,0.0069974065,0.91215974
ERR209358,0.10191721,0.012769073,0.007186234,0.87812746
SRR6474280,0.6334345,0.058845192,0.035092235,0.27262807
SRR6264521,0.07003644,0.011007488,0.0073215067,0.91163456
SRR6185241,0.23228624,0.022530377,0.012992144,0.7321912
SRR7507341,0.63392115,0.058226615,0.03458911,0.27326316
SRR5711561,0.22166187,0.017625242,0.006272733,0.7544402
SRR5549008,0.63393223,0.058217138,0.034586698,0.27326393
SRR064903,0.633905,0.05823466,0.034893602,0.27296674
SRR5548429,0.6337126,0.0581899,0.034570247,0.27352726
SRR5078591,0.63393193,0.058217227,0.034587055,0.2732638
SRR5761766,0.0698677,0.010975271,0.00699535,0.9121617
SRR5020909,0.27696854,0.019890666,0.0063566566,0.69678414
SRR5802394,0.07005638,0.01104489,0.0075051785,0.9113935
SRR6185178,0.06986767,0.010975331,0.0069955587,0.91216147
ERR209367,0.09145063,0.012825102,0.011193931,0.8845303
SRR6901829,0.0698401,0.010987937,0.0072310567,0.91194093
ERR720215,0.07076734,0.011079162,0.0076268613,0.91052663
SRR1693217,0.63393176,0.058217287,0.034589022,0.2732619
SRR5399496,0.0698677,0.010975271,0.00699535,0.9121617
SRR7507674,0.070241064,0.01101774,0.0071472228,0.911594
SRR5020895,0.08970761,0.11448425,0.7467973,0.049010813
ERR720031,0.0698691,0.010981232,0.0070593357,0.9120903
SRR1930138,0.06986678,0.010975748,0.0070032477,0.9121542
SRR6474214,0.07064688,0.011047423,0.007224351,0.9110813
SRR7507396,0.069868416,0.010975301,0.006996602,0.9121597
SRR6330896,0.06986767,0.010975271,0.0069956183,0.91216147
SRR5610114,0.06976181,0.011023819,0.007941842,0.9112725
SRR5580641,0.06986752,0.010975361,0.00699687,0.9121603
SRR5202958,0.0698677,0.010975331,0.00699538,0.9121616
SRR7690087,0.069880575,0.010977179,0.007013768,0.91212845
SRR5020875,0.09375784,0.12054524,0.77252126,0.013175666
SRR5637737,0.0698677,0.010975271,0.00699535,0.9121617
SRR2918740,0.62537783,0.056713223,0.033156276,0.28475267
ERR209402,0.069903105,0.010990202,0.007054776,0.9120519
SRR2914201,0.06986776,0.010975271,0.00699538,0.9121616
ERR525689,0.60675895,0.05583653,0.03390491,0.30349958
ERR525791,0.30523545,0.02150911,0.007594377,0.6656611
ERR719654,0.07047233,0.011053771,0.007432103,0.9110418
SRR5399199,0.09655092,0.124143094,0.779306,0.0
SRR5429200,0.0698677,0.010975271,0.0069953203,0.9121617
ERR525917,0.63393176,0.058217555,0.034587473,0.27326322
ERR011287,0.30197984,0.09492588,0.52258545,0.08050883
SRR5637786,0.06986767,0.010975271,0.0069956183,0.91216147
SRR1763576,0.6316345,0.059883863,0.036345333,0.27213633
SRR7507406,0.06986767,0.010975331,0.006995499,0.91216147
SRR7507594,0.13938788,0.015343964,0.009146631,0.83612156
SRR6724467,0.631145,0.065173745,0.03578016,0.26790106
SRR5196129,0.12065077,0.013606846,0.0068982244,0.85884416
SRR1763600,0.62591827,0.058548212,0.035731137,0.27980238
SRR5343152,0.0698677,0.010975271,0.00699535,0.9121617
SRR5078696,0.06910387,0.011330366,0.017424673,0.9021411
SRR5761750,0.0698677,0.010975271,0.00699535,0.9121617
SRR5078853,0.0698677,0.010975271,0.00699535,0.9121617
ERR718996,0.069866836,0.010976046,0.007005334,0.9121518
SRR5343106,0.0698677,0.010975271,0.00699535,0.9121617
SRR5548709,0.63393223,0.058217138,0.034586698,0.27326393
ERR719681,0.069880635,0.010977715,0.0070194006,0.91212225
SRR5580523,0.06986165,0.010978639,0.007054776,0.91210496
SRR5343156,0.0698677,0.010975271,0.00699535,0.9121617
SRR5549035,0.63393223,0.058217138,0.034586698,0.27326393
ERR209892,0.070173055,0.011022776,0.0072556734,0.9115485
ERR321536,0.07051331,0.011058003,0.0075242817,0.9109044
SRR5763478,0.06986794,0.010975361,0.0069969594,0.91215974
ERR209423,0.070349574,0.0110884905,0.007971317,0.91059065
SRR5796735,0.6337089,0.05958143,0.035016507,0.2716931
SRR5934942,0.13546571,0.014737695,0.009185851,0.84061074
SRR5796725,0.63301015,0.060314238,0.03553146,0.27114415
SRR5802290,0.06985101,0.010982871,0.007136166,0.91203
SRR1008941,0.63393223,0.058217138,0.034586698,0.27326393
ERR209568,0.07551047,0.01169309,0.010311037,0.9024854
SRR6424708,0.20541918,0.033160836,0.2965452,0.46487474
ERR209813,0.072149634,0.011246115,0.0085063875,0.90809786
SRR5429307,0.5656968,0.0814465,0.18499178,0.16786498
SRR5866418,0.06986439,0.010978103,0.0070390105,0.9121185
SRR6182291,0.069867104,0.01097554,0.007000506,0.9121568
SRR5803678,0.0698677,0.010983616,0.0070977807,0.9120509
SRR1999160,0.06986755,0.010975361,0.006996542,0.9121605
ERR720131,0.06986356,0.010979742,0.007061273,0.9120954
SRR5343216,0.0698677,0.010975271,0.00699535,0.9121617
SRR6264904,0.06993312,0.01100564,0.0073706806,0.9116906
ERR525763,0.082095474,0.011787564,0.007826179,0.89829075
SRR6264412,0.0698677,0.010975271,0.00699535,0.9121617
SRR5078762,0.07002622,0.011044472,0.0073910356,0.91153824
SRR5761679,0.0698677,0.010975271,0.00699535,0.9121617
ERR209473,0.06987628,0.010987848,0.0071673393,0.9119685
SRR6331460,0.06986761,0.010975301,0.006996453,0.91216063
SRR5549047,0.6339145,0.058226407,0.03460273,0.27325642
SRR5651473,0.633803,0.058300316,0.03606808,0.2718286
SRR5758048,0.09993932,0.11666769,0.75004375,0.033349276
SRR5580465,0.06938058,0.011683434,0.031633943,0.88730204
ERR719245,0.06986678,0.01097852,0.007044345,0.9121103
ERR1823599,0.6329511,0.059868157,0.035524487,0.27165627
ERR720206,0.07208374,0.011173755,0.0077553093,0.90898716
SRR5429175,0.21895346,0.59089583,0.19015071,0.0
SRR5934933,0.15695632,0.015799284,0.009475827,0.8177686
ERR209613,0.27904612,0.021071255,0.007856995,0.69202566
SRR5079006,0.0698677,0.010975271,0.00699535,0.9121617
SRR064890,0.63393223,0.058217138,0.034586698,0.27326393
SRR961705,0.06986767,0.010975331,0.006995529,0.91216147
SRR5609947,0.06986347,0.010977209,0.007031083,0.9121282
SRR6264457,0.0698677,0.010975271,0.0069953203,0.9121617
SRR5429194,0.16053388,0.077504456,0.5416187,0.220343
SRR6331112,0.0698711,0.010987878,0.0071731806,0.9119679
SRR5203139,0.06986761,0.010975331,0.006995946,0.9121611
SRR1687458,0.63042295,0.059560567,0.035464406,0.2745521
SRR5091562,0.07003251,0.010995865,0.0071472526,0.91182435
SRR6264171,0.0698677,0.010975271,0.00699535,0.9121617
SRR5758129,0.5609505,0.058682352,0.100705415,0.27966177
SRR3400435,0.0698677,0.010975271,0.00699535,0.9121617
SRR5757983,0.08802724,0.113155395,0.743322,0.05549538
SRR5757782,0.088104516,0.11302668,0.74296266,0.055906177
SRR5813233,0.06988013,0.010981351,0.0070419014,0.9120966
SRR7507543,0.60381204,0.058158517,0.03731242,0.300717
SRR961733,0.0698618,0.010979027,0.007060647,0.9120985
SRR5983436,0.15142995,0.053297907,0.45551315,0.339759
SRR5079173,0.06986767,0.010975331,0.0069954097,0.9121616
SRR5202875,0.0698677,0.010975271,0.00699535,0.9121617
SRR5983378,0.3191659,0.022632599,0.007746786,0.65045476
SRR5602199,0.06990677,0.0109990835,0.0072840154,0.91181016
SRR5203231,0.07007146,0.011051893,0.007645458,0.91123116
SRR1763575,0.63240707,0.059149235,0.035930365,0.27251327
SRR6330923,0.06986764,0.010975271,0.0069958568,0.91216123
SRR961701,0.069867104,0.01097554,0.0070005357,0.9121568
SRR6264409,0.069867104,0.010977119,0.0070186555,0.91213715
SRR6182300,0.06987485,0.010979831,0.007019609,0.9121257
ERR209140,0.06990397,0.01099506,0.0071327686,0.91196823
SRR5580538,0.07379246,0.011726528,0.014229894,0.90025115
SRR6264206,0.0698677,0.010975331,0.00699538,0.9121616
SRR6724380,0.63393223,0.058217138,0.034586728,0.27326387
SRR1690153,0.39863676,0.034760952,0.022416055,0.54418623
SRR1765915,0.069992006,0.011022985,0.0073128343,0.9116722
SRR6264229,0.09045598,0.10908142,0.7315312,0.0689314
SRR6424744,0.08802715,0.11315557,0.7433225,0.055494785
ERR209529,0.08098084,0.011790723,0.008301288,0.89892715
SRR5758132,0.08802715,0.11315557,0.7433225,0.055494785
SRR5650124,0.6339313,0.058218807,0.03458771,0.27326214
SRR6724447,0.07058498,0.011181444,0.009105772,0.90912783
SRR6265608,0.069866,0.010976046,0.0070097446,0.91214824
SRR2142222,0.63393223,0.058217138,0.034586698,0.27326393
SRR5602166,0.0705744,0.011155993,0.008324623,0.909945
SRR6264257,0.06986719,0.010976464,0.0070091784,0.91214716
SRR5761788,0.0698677,0.010975271,0.00699538,0.91216165
SRR5202859,0.0698674,0.0109754205,0.006997913,0.91215926
SRR064851,0.29945648,0.15468337,0.5458602,0.0
SRR5020859,0.0698677,0.010975271,0.00699535,0.9121617
SRR5649000,0.06986764,0.010975271,0.0069958568,0.91216123
ERR719169,0.0702807,0.011095017,0.008294433,0.9103298
SRR2142183,0.07346606,0.011193901,0.0070154965,0.90832454
ERR525848,0.06986761,0.01097706,0.0070213675,0.91213393
SRR6264535,0.06986722,0.0109754205,0.0069995522,0.9121578
SRR5610055,0.07294208,0.011402935,0.0087367,0.9069183
SRR7423286,0.21349975,0.017758131,0.0069530904,0.761789
SRR5431383,0.06972766,0.011039197,0.008268207,0.91096497
SRR5078669,0.0698677,0.010975271,0.00699535,0.9121617
SRR5396504,0.18455899,0.030329883,0.26358783,0.5215233
SRR5429191,0.6341673,0.06369802,0.035343707,0.26679093
SRR5396459,0.6312144,0.05807802,0.035867065,0.27484047
SRR6724528,0.06987941,0.010978043,0.007025391,0.9121171
SRR5429149,0.21820647,0.5918121,0.18998148,0.0
SRR6331089,0.06986761,0.010975331,0.0069962144,0.9121609
SRR5203177,0.0698677,0.010975271,0.00699535,0.9121617
SRR6424592,0.069864064,0.010977,0.0070275664,0.91213137
ERR209534,0.5955113,0.054315895,0.033668697,0.31650406
SRR7507659,0.06992015,0.0109960735,0.0071158707,0.9119679
ERR209196,0.07053423,0.011071503,0.0076230764,0.9107712
ERR719870,0.06986496,0.010977,0.0070245266,0.9121335
SRR5610059,0.06986734,0.01097545,0.006998718,0.9121585
SRR1687098,0.6326038,0.0587973,0.03600502,0.27259386
SRR5648873,0.069868475,0.010977387,0.0070123374,0.9121418
ERR011266,0.06983876,0.010988772,0.007246703,0.9119258
SRR5758155,0.0880273,0.113155395,0.7433222,0.055495143
SRR6185216,0.06986767,0.010975331,0.0069955587,0.91216147
ERR718994,0.06986481,0.010977417,0.0070296526,0.9121281
SRR5580530,0.13066173,0.014515132,0.009492576,0.8453306
SRR6182460,0.06986746,0.010975391,0.0069981813,0.91215897
SRR5429223,0.21820647,0.5918121,0.18998148,0.0
ERR719422,0.06995547,0.010983437,0.0070338547,0.91202724
ERR1809146,0.0698677,0.010975271,0.0069954395,0.9121616
SRR5079065,0.0698677,0.010975271,0.00699535,0.9121617
SRR6265466,0.069876075,0.010979623,0.0070427954,0.9121015
ERR719082,0.06985763,0.010980338,0.0070875287,0.9120745
SRR961777,0.06987187,0.010980278,0.007005781,0.91214204
SRR6265528,0.070755094,0.011111289,0.007998824,0.9101348
ERR720221,0.07135227,0.011115611,0.007582873,0.90994924
SRR5203187,0.069865555,0.010976315,0.0070132017,0.9121449
SRR5649165,0.0698677,0.010975271,0.00699535,0.9121617
SRR5947856,0.6296662,0.058467776,0.03548804,0.27637804
SRR5802220,0.06986761,0.010975331,0.006996095,0.912161
SRR5399197,0.0698677,0.010975271,0.00699535,0.9121617
SRR5602180,0.0698677,0.010975271,0.00699535,0.9121617
ERR719995,0.0698674,0.010980457,0.0070542693,0.9120979
SRR5548202,0.6334242,0.058481634,0.035198063,0.27289605
ERR719532,0.07004964,0.0110607445,0.0080426335,0.91084695
SRR5649028,0.07063529,0.011105597,0.00757128,0.9106878
SRR6264019,0.0698677,0.010975271,0.00699535,0.9121617
SRR1687446,0.6327804,0.058672994,0.035858214,0.27268845
SRR5399635,0.06986973,0.010978699,0.007023573,0.912128
SRR5203165,0.06986767,0.010975271,0.006995797,0.91216123
SRR5602301,0.0698677,0.010975271,0.00699538,0.91216165
ERR719991,0.0698677,0.010980427,0.00705263,0.91209924
SRR6928784,0.0698677,0.010975271,0.00699535,0.9121617
SRR6264911,0.06990367,0.010992825,0.0072034895,0.91190004
SRR5343071,0.0698677,0.010975271,0.00699535,0.9121617
ERR525737,0.069876164,0.010980308,0.007042438,0.9121011
SRR051676,0.21896033,0.5853906,0.19564904,0.0
SRR6264011,0.0698643,0.010976881,0.007024467,0.91213435
ERR719735,0.15650395,0.016465396,0.014009476,0.8130212
SRR3400417,0.29942435,0.1546649,0.5459107,0.0
ERR1809149,0.06984824,0.010984957,0.007171005,0.91199577
SRR5078907,0.32781285,0.021181136,0.0058152974,0.6451907
SRR5610042,0.06986463,0.010976672,0.0070210993,0.9121376
SRR1262585,0.0698677,0.010975271,0.00699535,0.9121617
SRR5429305,0.21820647,0.5918121,0.18998148,0.0
SRR5343094,0.0698677,0.010975271,0.00699535,0.9121617
ERR525811,0.0698677,0.010975271,0.00699535,0.9121617
SRR5431400,0.06986746,0.010975361,0.006997317,0.91215986
SRR5580644,0.06986719,0.01097548,0.0070001185,0.9121572
ERR209711,0.6286905,0.05844748,0.035021156,0.27784085
SRR5078966,0.06938255,0.0112556815,0.013977379,0.9053844
SRR6182290,0.0698674,0.0109754205,0.006997794,0.9121594
SRR5650137,0.6322748,0.058335423,0.03532642,0.27406335
ERR719346,0.06987211,0.011011094,0.0075216293,0.91159517
SRR5648863,0.350632,0.05441895,0.28889358,0.30605543
SRR6265188,0.0698677,0.010975271,0.00699535,0.9121617
SRR5758069,0.21966413,0.12898917,0.6513466,0.0
SRR6724432,0.631719,0.05916071,0.035299808,0.27382052
SRR5637778,0.06986767,0.010975331,0.0069954395,0.9121616
SRR5866442,0.0698677,0.010975271,0.00699535,0.9121617
SRR5548052,0.63393223,0.058217138,0.034586698,0.27326393
SRR5548776,0.63393223,0.058217138,0.034586698,0.27326393
SRR5813262,0.0698674,0.010979205,0.007033974,0.9121194
SRR5758110,0.06999767,0.011110455,0.00911814,0.9097737
SRR064859,0.6332824,0.0586932,0.0353103,0.27271414
SRR5763459,0.34589,0.025612295,0.010532588,0.6179651
ERR209311,0.07980168,0.011750191,0.00875771,0.8996904
ERR719911,0.06986761,0.010975331,0.006996125,0.91216093
SRR5548944,0.63393223,0.058217138,0.034586698,0.27326393
SRR5343116,0.069863856,0.010977089,0.0070287585,0.9121303
SRR5637740,0.0698677,0.010975271,0.00699535,0.9121617
SRR5761779,0.07003823,0.011028767,0.00731647,0.91161656
SRR5648995,0.07357615,0.012265295,0.0251486,0.88900995
SRR6264619,0.0955832,0.014083266,0.02465251,0.86568105
SRR5343182,0.06986767,0.010975331,0.0069955885,0.9121614
SRR6264432,0.0698677,0.010975271,0.00699535,0.9121617
ERR634973,0.08110678,0.012008339,0.010561198,0.8963237
SRR6474304,0.16640171,0.015960366,0.008466452,0.80917144
SRR6024850,0.0698677,0.010975271,0.00699538,0.91216165
ERR719278,0.06986737,0.01097548,0.006998807,0.91215837
SRR5429275,0.21820647,0.5918121,0.18998148,0.0
SRR5343069,0.06986755,0.010975361,0.006996691,0.9121604
ERR011198,0.07003814,0.01099956,0.0071697533,0.9117925
SRR064898,0.63393223,0.058217138,0.034586698,0.27326393
ERR209619,0.6338024,0.058345318,0.03465131,0.273201
SRR2726138,0.07868391,0.0115477145,0.007848322,0.9019201
ERR209510,0.07011014,0.011035532,0.007311791,0.91154253
ERR209280,0.06988996,0.010985136,0.0071042776,0.9120206
SRR5428922,0.28000492,0.55827844,0.16171663,0.0
SRR5803758,0.07030296,0.011052221,0.0073815584,0.9112632
ERR695630,0.61176705,0.055024832,0.03213775,0.30107033
SRR5078616,0.0698677,0.010975271,0.00699535,0.9121617
SRR6265075,0.0698677,0.010975271,0.00699535,0.9121617
SRR6474290,0.06995517,0.010988474,0.0070685744,0.9119878
ERR719118,0.070290565,0.0110293925,0.0073292255,0.91135085
SRR5548733,0.63393223,0.058217138,0.034586698,0.27326393
SRR7507665,0.0705218,0.011114597,0.0075571537,0.9108064
ERR209754,0.6319529,0.058073103,0.03491953,0.27505445
SRR6264255,0.06986672,0.010975689,0.0070039034,0.9121537
SRR5761756,0.06987023,0.010984987,0.0071143806,0.9120304
SRR6330910,0.069866836,0.010975659,0.0070025027,0.91215503
SRR6265368,0.16856223,0.016379833,0.008551747,0.80650616
SRR5548571,0.6335554,0.058603823,0.034866035,0.27297473
SRR5602292,0.06993082,0.011036366,0.007008612,0.9120242
SRR6331482,0.0698677,0.010975271,0.00699535,0.9121617
SRR6724374,0.6314888,0.05998701,0.03635761,0.2721666
SRR2914165,0.0698677,0.010975271,0.00699538,0.91216165
SRR1687055,0.63358754,0.06003824,0.034918934,0.2714553
SRR5203311,0.32936478,0.024532229,0.0059633553,0.64013964
SRR5648856,0.0698677,0.010975271,0.00699535,0.9121617
SRR064891,0.63393223,0.058217138,0.034586698,0.27326393
SRR6901785,0.06992319,0.010995448,0.0071390867,0.91194224
SRR6331076,0.06986466,0.010976672,0.0070207417,0.9121379
SRR5602267,0.06986272,0.010977805,0.0070406497,0.9121188
SRR5203119,0.0698677,0.010975271,0.00699535,0.9121617
SRR5548509,0.6336128,0.058467865,0.03488657,0.27303278
