,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5803767,0.017345905,0.015057296,0.019138366,0.009057611,0.9394008
ERR209116,0.023529768,0.0134932995,0.023665637,0.0120565295,0.9272548
SRR5377207,0.01740387,0.015080124,0.019126326,0.009041399,0.9393483
SRR6928743,0.01733613,0.015046775,0.019135296,0.009060323,0.9394215
ERR209824,0.08780745,0.035695672,0.013129383,0.0030539036,0.8603136
SRR3400443,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR2918731,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5602160,0.017338604,0.015050173,0.019136757,0.009059697,0.93941474
ERR719931,0.017458856,0.015106022,0.019117951,0.009025365,0.93929183
SRR5761708,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5649095,0.0185135,0.015495092,0.018966198,0.008768082,0.9382571
SRR5580568,0.017346323,0.015051693,0.019133568,0.009057194,0.9394112
SRR5580550,0.017398328,0.015075743,0.019123852,0.00904119,0.93936086
SRR1766059,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5866489,0.021490335,0.016459852,0.01872313,0.008184463,0.9351422
SRR7507495,0.017587721,0.015167922,0.01908192,0.008978307,0.9391841
SRR5802279,0.017337084,0.015048146,0.019135922,0.009060144,0.9394187
ERR209546,0.68348134,0.015975118,0.046183676,0.08292705,0.1714328
DRR067938,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR6264068,0.33614284,0.018128127,0.04661852,0.01714626,0.58196425
ERR719727,0.14452875,0.015029043,0.040418595,0.016156137,0.7838675
SRR5202888,0.017336369,0.015047073,0.019135416,0.009060323,0.9394208
SRR5758025,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5577144,0.77138656,0.02310763,0.027827779,0.17767805,0.0
ERR719569,0.017389536,0.015105188,0.01915297,0.00904575,0.93930656
SRR6182550,0.01844269,0.016665846,0.01983115,0.008803725,0.9362566
SRR6357160,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5218313,0.7715762,0.023097308,0.027878502,0.17744803,0.0
SRR5078919,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR525813,0.01733762,0.015047431,0.019134939,0.009059787,0.9394202
SRR7507474,0.01734054,0.015053034,0.019138038,0.00905928,0.93940914
SRR6724376,0.20352125,0.3682202,0.05227813,0.003796339,0.37218404
SRR6265241,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5983323,0.44076493,0.015597492,0.052644044,0.025526524,0.46546698
SRR5610101,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5203404,0.017336905,0.015047818,0.019135773,0.009060144,0.9394194
ERR209447,0.121971935,0.016713232,0.03454274,0.012461096,0.814311
SRR5629123,0.11228329,0.0108318925,0.05886656,0.023512185,0.7945061
SRR1693254,0.72140145,0.018831283,0.038209736,0.114562005,0.10699558
ERR525790,0.041748375,0.0074730814,0.069416285,0.030932069,0.8504302
SRR5548968,0.7713866,0.02310763,0.02782775,0.17767805,0.0
SRR5602351,0.017374426,0.015064955,0.019129038,0.009049028,0.93938255
SRR5078823,0.017337114,0.015047163,0.019135088,0.009060085,0.9394206
SRR5648923,0.017685384,0.01520896,0.019074827,0.008956909,0.9390739
SRR1687041,0.76522315,0.021907955,0.030811489,0.15811065,0.023946762
SRR5399292,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5548520,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5818477,0.03074956,0.020433813,0.01688087,0.006246805,0.925689
SRR5399195,0.079457164,0.006335169,0.07663652,0.05946678,0.77810436
SRR5947812,0.66235536,0.015487522,0.046585083,0.08553842,0.19003367
SRR7507717,0.02027309,0.0171085,0.0191482,0.008316398,0.93515384
SRR5429352,0.058205098,0.0068568587,0.07329583,0.04336077,0.8182814
SRR5399205,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5757780,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
ERR719544,0.020866573,0.015225202,0.020277381,0.009259403,0.9343715
SRR5078728,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6357131,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6264088,0.017587602,0.015152693,0.019120157,0.009019792,0.93911976
SRR5580474,0.01734364,0.015050501,0.019134015,0.009057999,0.93941385
SRR5983349,0.6236731,0.01295042,0.060246766,0.052993745,0.25013602
ERR209901,0.020303488,0.016371608,0.018630266,0.008256823,0.93643785
ERR719264,0.017385364,0.015071422,0.019128233,0.009045899,0.9393691
SRR6424505,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5203217,0.01735583,0.015064955,0.019139022,0.00905475,0.9393854
ERR209816,0.72422063,0.018651426,0.03776303,0.115436435,0.10392845
SRR5758043,0.017337978,0.01504764,0.01913482,0.009059697,0.93941987
SRR1693228,0.77137256,0.023110978,0.027837116,0.17767936,0.0
SRR5399187,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR209625,0.77183646,0.023085114,0.027962774,0.17711571,0.0
SRR6264798,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6928774,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5579064,0.017395794,0.015121669,0.019163638,0.009044945,0.93927395
SRR7507335,0.017337143,0.015048057,0.019135743,0.009060115,0.9394189
SRR6928750,0.01733616,0.015046865,0.019135296,0.009060323,0.93942136
SRR5648871,0.0173361,0.015046746,0.019135296,0.009060323,0.93942153
SRR064872,0.3537702,0.008902907,0.04276213,0.4259763,0.16858846
ERR525706,0.017338008,0.0150491595,0.01913619,0.009059906,0.93941677
SRR5866321,0.017336428,0.015047133,0.019135505,0.009060264,0.9394207
SRR5763465,0.01733625,0.015046895,0.019135386,0.009060323,0.9394212
SRR1693218,0.46281132,0.015137255,0.052805364,0.03048104,0.438765
SRR7507591,0.042167187,0.029913157,0.018424928,0.0055639446,0.9039308
SRR6263976,0.01791364,0.015413582,0.019091994,0.008884817,0.93869597
SRR1693350,0.40858003,0.014562428,0.049058884,0.034734428,0.49306422
SRR6331166,0.017336726,0.01504758,0.019135654,0.009060174,0.93941987
ERR719730,0.14243224,0.016949564,0.03653875,0.012687713,0.79139173
SRR5431399,0.01733625,0.015046746,0.019135326,0.009060353,0.9394213
SRR053019,0.7687198,0.02229014,0.02974382,0.16886145,0.010384858
ERR209709,0.041100264,0.023679465,0.015731275,0.005137205,0.9143518
SRR5610051,0.017336369,0.015047014,0.019135416,0.009060264,0.93942094
SRR5548601,0.7714466,0.023104664,0.02785988,0.17758888,0.0
ERR719754,0.017368257,0.015085697,0.019149303,0.009051919,0.9393448
ERR011143,0.017337978,0.015048176,0.019135445,0.009059787,0.9394186
SRR6265143,0.044686466,0.007671565,0.06350955,0.03213212,0.8520003
ERR720213,0.03264934,0.020538956,0.017021507,0.006195426,0.9235948
ERR719575,0.025193453,0.017704964,0.018322527,0.007489085,0.93129
SRR5079123,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5934960,0.017543107,0.015125394,0.01910758,0.009006113,0.9392178
SRR6424655,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5813189,0.017342329,0.015054375,0.019138068,0.009058684,0.9394065
SRR7507622,0.017586201,0.015234798,0.019146621,0.008988529,0.9390439
SRR1687065,0.7711489,0.023160774,0.02799773,0.1776926,0.0
SRR5803614,0.0177854,0.015221894,0.019122392,0.009019196,0.9388511
SRR5549076,0.77138644,0.023107754,0.0278279,0.17767791,0.0
SRR5866547,0.0173496,0.015052438,0.01913321,0.009056956,0.9394078
ERR719905,0.01733622,0.015046835,0.019135296,0.009060323,0.9394213
SRR5203403,0.01733613,0.015046775,0.019135326,0.009060323,0.9394214
ERR525841,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5610071,0.017345905,0.0150517225,0.019133717,0.009057343,0.9394113
SRR6182446,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR7423288,0.020088285,0.018439144,0.020251244,0.00841701,0.93280435
SRR5629121,0.74818736,0.020679623,0.0323852,0.15225405,0.04649371
SRR6182354,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5079071,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR011350,0.017496824,0.01511839,0.019096792,0.009007037,0.939281
ERR209152,0.017359525,0.01507017,0.019141197,0.0090537965,0.9393753
SRR5757771,0.3542663,0.008946836,0.042904675,0.4260036,0.16787863
SRR5548755,0.57604915,0.014256954,0.03495434,0.291116,0.08362353
SRR5761761,0.019465417,0.014521748,0.020107388,0.010263085,0.93564236
ERR719135,0.01734081,0.015052319,0.019137233,0.009059101,0.93941057
SRR5202882,0.01733616,0.015046865,0.019135296,0.009060323,0.93942136
ERR209358,0.07390544,0.03201568,0.013980687,0.003538102,0.8765601
SRR6474280,0.77432597,0.022949792,0.028635612,0.17408861,0.0
SRR6264521,0.022822678,0.017355412,0.01802674,0.007596165,0.934199
SRR6185241,0.2956478,0.018164665,0.04419017,0.014380902,0.62761647
SRR7507341,0.7713859,0.023107523,0.027827917,0.17767863,0.0
SRR5711561,0.06935787,0.097489,0.03276068,0.0054451823,0.79494727
SRR5549008,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR064903,0.77140176,0.023106819,0.027831668,0.17765975,0.0
SRR5548429,0.6408594,0.013717949,0.05603516,0.060030848,0.22935665
SRR5078591,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5761766,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5020909,0.463222,0.010171592,0.06015998,0.09587461,0.3705718
SRR5802394,0.017485112,0.015126258,0.01912579,0.009024262,0.93923855
SRR6185178,0.0173361,0.015046775,0.019135237,0.009060323,0.93942153
ERR209367,0.04301372,0.016380668,0.024274796,0.009802222,0.9065286
SRR6901829,0.01855135,0.015591592,0.018838465,0.0086658895,0.9383527
ERR720215,0.03334269,0.020853639,0.016860455,0.0060710907,0.9228721
SRR1693217,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5399496,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR7507674,0.019485444,0.016112268,0.018726349,0.008411348,0.93726456
SRR5020895,0.35377908,0.008903146,0.042761803,0.4259705,0.16858548
ERR720031,0.017348558,0.015056968,0.019136488,0.009056687,0.93940127
SRR1930138,0.01733613,0.015046805,0.019135326,0.009060323,0.9394214
SRR6474214,0.023756534,0.017854512,0.017914742,0.0074049532,0.9330692
SRR7507396,0.017339647,0.015048474,0.019134521,0.009059191,0.9394182
SRR6330896,0.01733622,0.015046835,0.019135326,0.009060323,0.9394213
SRR5610114,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5580641,0.017337114,0.015048027,0.019135833,0.009060085,0.9394189
SRR5202958,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR7690087,0.017611802,0.0151718855,0.019065857,0.008967012,0.9391835
SRR5020875,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5637737,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR2918740,0.7738064,0.022979962,0.028463578,0.17475007,0.0
ERR209402,0.017351061,0.015055835,0.019133806,0.009055644,0.93940365
SRR2914201,0.017754853,0.015236437,0.019030273,0.008919448,0.939059
ERR525689,0.69366175,0.01708585,0.041672766,0.100191474,0.14738816
ERR525791,0.17595771,0.026691109,0.029293716,0.006786436,0.761271
ERR719654,0.018333733,0.0154646635,0.018940866,0.008765906,0.9384948
SRR5399199,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5429200,0.0173361,0.015046775,0.019135237,0.009060323,0.93942153
ERR525917,0.77408504,0.02270335,0.029288143,0.16986966,0.004053831
ERR011287,0.38621467,0.00955838,0.041855603,0.39465225,0.16771913
SRR5637786,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR1763576,0.7688263,0.023674492,0.028736046,0.17876314,0.0
SRR7507406,0.020643204,0.020111471,0.021194428,0.008356541,0.92969435
SRR7507594,0.032570034,0.024433613,0.018690139,0.006423712,0.9178825
SRR6724467,0.2008796,0.3589716,0.051475525,0.0038186014,0.38485467
SRR5196129,0.072564274,0.032085806,0.013731837,0.0034860373,0.87813205
SRR1763600,0.6798971,0.016442657,0.044994026,0.08569127,0.17297488
SRR5343152,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5078696,0.0311504,0.00949502,0.044997126,0.020478547,0.89387894
SRR5761750,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5078853,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR718996,0.01734355,0.015055299,0.019138038,0.009058297,0.93940485
SRR5343106,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5548709,0.7713866,0.02310766,0.027827779,0.17767805,0.0
ERR719681,0.017371804,0.0150626,0.019126892,0.009048492,0.9393902
SRR5580523,0.017360896,0.015069306,0.01913938,0.009053081,0.9393773
SRR5343156,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5549035,0.77138656,0.02310763,0.027827779,0.17767805,0.0
ERR209892,0.01765585,0.015199959,0.019066304,0.008955598,0.9391223
ERR321536,0.018216461,0.015416235,0.018957764,0.008797109,0.93861246
SRR5763478,0.01747495,0.015110552,0.019100785,0.009013176,0.93930054
ERR209423,0.017600954,0.015152156,0.01909852,0.008992195,0.9391562
SRR5796735,0.74799836,0.02042666,0.03387755,0.1372309,0.060466528
SRR5934942,0.08540478,0.028033048,0.017669886,0.0046323836,0.8642599
SRR5796725,0.7120071,0.019479692,0.04214093,0.1102573,0.116114974
SRR5802290,0.01733616,0.015046716,0.019135416,0.009060413,0.9394213
SRR1008941,0.77138656,0.02310763,0.027827779,0.17767805,0.0
ERR209568,0.021326095,0.015919209,0.019368768,0.008668333,0.9347176
SRR6424708,0.35375315,0.00890249,0.042764902,0.4259516,0.16862786
ERR209813,0.02062115,0.01615262,0.018833488,0.008363485,0.93602926
SRR5429307,0.3829705,0.009591162,0.04313311,0.35230282,0.2120024
SRR5866418,0.017368048,0.015088618,0.019151956,0.009052217,0.93933916
SRR6182291,0.01733628,0.015047014,0.019135416,0.009060323,0.93942094
SRR5803678,0.017837703,0.01574412,0.019427687,0.008938491,0.938052
SRR1999160,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR720131,0.017400712,0.015120536,0.019159526,0.009042919,0.93927634
SRR5343216,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6264904,0.01800692,0.0152421,0.01913473,0.008939147,0.9386771
ERR525763,0.046674907,0.022519737,0.017662287,0.005709231,0.90743387
SRR6264412,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5078762,0.017597884,0.015006542,0.019292533,0.009137303,0.93896574
SRR5761679,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR209473,0.017351925,0.015056729,0.019134015,0.009055316,0.939402
SRR6331460,0.01733625,0.015046805,0.019135267,0.009060264,0.9394214
SRR5549047,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5651473,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5758048,0.35819525,0.008993596,0.042585105,0.42291147,0.16731459
SRR5580465,0.019306242,0.014603645,0.019842982,0.010190219,0.9360569
ERR719245,0.017347872,0.015051961,0.019132674,0.009056538,0.9394109
ERR1823599,0.77425027,0.022767603,0.029268682,0.17059097,0.003122449
ERR720206,0.027167827,0.018729687,0.017639786,0.0069389045,0.9295238
SRR5429175,0.10175437,0.005919665,0.08029571,0.07665679,0.7353735
SRR5934933,0.13947466,0.017509878,0.03465289,0.01197511,0.79638743
ERR209613,0.33410972,0.016614318,0.048868686,0.018258333,0.5821489
SRR5079006,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR064890,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR961705,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5609947,0.01733619,0.015046805,0.019135296,0.009060323,0.9394214
SRR6264457,0.0173361,0.015046746,0.019135237,0.009060323,0.9394216
SRR5429194,0.32185233,0.008051127,0.048740447,0.36436918,0.25698692
SRR6331112,0.017536432,0.0152747035,0.01920873,0.00900653,0.9389736
SRR5203139,0.01733616,0.015046835,0.019135326,0.009060323,0.93942136
SRR1687458,0.6074227,0.014896512,0.053373784,0.056156605,0.26815033
SRR5091562,0.030197889,0.020221502,0.016919315,0.0063109696,0.92635036
SRR6264171,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5758129,0.569314,0.013895214,0.038087517,0.23235333,0.1463499
SRR3400435,0.01740545,0.0149997175,0.019248724,0.009110928,0.9392352
SRR5757983,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5757782,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5813233,0.017340124,0.0150488615,0.01913461,0.009058982,0.9394174
SRR7507543,0.63019437,0.015718043,0.048511446,0.07027757,0.23529857
SRR961733,0.017341226,0.015050292,0.019135207,0.009058684,0.9394146
SRR5983436,0.33922195,0.008755326,0.04438445,0.3828266,0.22481167
SRR5079173,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5202875,0.01733613,0.015046805,0.019135326,0.009060323,0.9394214
SRR5983378,0.37249357,0.014904231,0.054169208,0.024061441,0.53437155
SRR5602199,0.017646462,0.015168726,0.019081831,0.008975506,0.93912745
SRR5203231,0.017506272,0.015199125,0.019167393,0.009016305,0.9391109
SRR1763575,0.77136856,0.023109624,0.027838625,0.17768325,0.0
SRR6330923,0.017336577,0.015047431,0.019135565,0.009060293,0.9394201
SRR961701,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6264409,0.017347544,0.015058339,0.019138277,0.009057134,0.9393987
SRR6182300,0.017414987,0.015086293,0.019119024,0.009033978,0.9393457
ERR209140,0.01744324,0.015157312,0.019165128,0.009030849,0.9392035
SRR5580538,0.029466152,0.014387637,0.024937868,0.010930836,0.9202775
SRR6264206,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6724380,0.20356324,0.3683377,0.052288532,0.0037960112,0.37201452
SRR1690153,0.5639692,0.013814837,0.047171474,0.09570864,0.27933586
SRR1765915,0.017441422,0.015157908,0.019167215,0.009031981,0.9392015
SRR6264229,0.3512986,0.00894472,0.0424515,0.4207747,0.17653048
SRR6424744,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
ERR209529,0.028994173,0.018489689,0.018369645,0.0071874857,0.92695904
SRR5758132,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5650124,0.77138776,0.023107663,0.027828274,0.17767629,0.0
SRR6724447,0.058181822,0.05606866,0.023659617,0.0045928955,0.857497
SRR6265608,0.017336547,0.015046895,0.019135177,0.009060234,0.9394212
SRR2142222,0.77138656,0.02310763,0.027827779,0.17767805,0.0
SRR5602166,0.017626792,0.015049219,0.019218594,0.00910908,0.9389963
SRR6264257,0.01745832,0.015101105,0.01910624,0.00902006,0.93931425
SRR5761788,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5202859,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR064851,0.35376734,0.008902937,0.04276222,0.4259787,0.16858882
SRR5020859,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5649000,0.0173361,0.015046746,0.019135296,0.009060323,0.93942153
ERR719169,0.019593745,0.015868783,0.018856823,0.00852406,0.93715656
SRR2142183,0.046729922,0.025339186,0.015243888,0.0047065914,0.90798044
ERR525848,0.018064529,0.015391588,0.018971324,0.008822858,0.9387497
SRR6264535,0.017339408,0.015050024,0.019136101,0.009059399,0.9394151
SRR5610055,0.019503921,0.015748054,0.019018948,0.008699,0.9370301
SRR7423286,0.086894274,0.0763019,0.02366355,0.0045455694,0.8085947
SRR5431383,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5078669,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5396504,0.35368577,0.008900464,0.042777568,0.4258124,0.16882384
SRR5429191,0.18252793,0.31096047,0.047377974,0.0039490163,0.45518458
SRR5396459,0.75614786,0.021083683,0.03215921,0.14859173,0.04201746
SRR6724528,0.017368913,0.015079528,0.019143194,0.009050995,0.9393574
SRR5429149,0.09463033,0.006024301,0.07950273,0.07130149,0.7485411
SRR6331089,0.01733619,0.015046805,0.019135237,0.009060323,0.9394214
SRR5203177,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6424592,0.017344117,0.015058249,0.019140393,0.009058446,0.93939877
ERR209534,0.6482399,0.014165431,0.053663194,0.0647265,0.2192049
SRR7507659,0.017572373,0.015376359,0.019275934,0.009002656,0.9387727
ERR209196,0.01769051,0.015197426,0.019066334,0.008954078,0.9390917
ERR719870,0.017338246,0.015049398,0.01913631,0.009059787,0.9394163
SRR5610059,0.017336726,0.015047222,0.019135356,0.009060144,0.9394206
SRR1687098,0.771694,0.02311776,0.028100122,0.17708814,0.0
SRR5648873,0.017344028,0.015057117,0.019139439,0.009058297,0.93940115
ERR011266,0.01733619,0.015046805,0.019135296,0.009060323,0.9394214
SRR5758155,0.35376745,0.008902937,0.04276225,0.42597857,0.16858876
SRR6185216,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR718994,0.017347902,0.015059173,0.019138753,0.009057075,0.9393971
SRR5580530,0.0837228,0.020578057,0.024570554,0.0077040195,0.86342454
SRR6182460,0.017347664,0.015053123,0.019133449,0.009056509,0.93940926
SRR5429223,0.05819586,0.0068570673,0.073293954,0.043353766,0.81829935
ERR719422,0.017517924,0.01512894,0.019090235,0.00899905,0.9392638
ERR1809146,0.017336309,0.015046954,0.019135416,0.009060323,0.939421
SRR5079065,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6265466,0.017492056,0.015142024,0.019118994,0.009010702,0.9392362
ERR719082,0.017356932,0.015053123,0.019135118,0.009056121,0.9393987
SRR961777,0.01734811,0.015060663,0.019140005,0.009057134,0.9393941
SRR6265528,0.020061433,0.018692702,0.02046588,0.008439422,0.93234056
ERR720221,0.021758735,0.01683259,0.018330783,0.007902712,0.9351752
SRR5203187,0.01733625,0.015046895,0.019135296,0.009060264,0.9394213
SRR5649165,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5947856,0.6747928,0.015934289,0.047012746,0.08008173,0.18217838
SRR5802220,0.017337263,0.015048325,0.019136041,0.009060055,0.9394183
SRR5399197,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR5602180,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR719995,0.017353863,0.015063435,0.019138783,0.009055287,0.93938863
SRR5548202,0.77102524,0.02335749,0.028044641,0.17757262,0.0
ERR719532,0.018259257,0.015331656,0.01909843,0.00888446,0.9384262
SRR5649028,0.018585593,0.015578747,0.018909544,0.008709967,0.93821615
SRR6264019,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR1687446,0.7751223,0.022923857,0.02916938,0.17227268,0.0005118251
SRR5399635,0.017362148,0.015080392,0.019148558,0.009053707,0.9393552
SRR5203165,0.01733619,0.015046775,0.019135296,0.009060323,0.9394214
SRR5602301,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR719991,0.017352998,0.0150619745,0.019138098,0.009055465,0.9393915
SRR6928784,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
SRR6264911,0.017390162,0.015062541,0.019135445,0.009050459,0.9393614
SRR5343071,0.01733613,0.015046775,0.019135237,0.009060323,0.93942153
ERR525737,0.017389148,0.015098751,0.019147158,0.009045064,0.93931985
SRR051676,0.1138483,0.005728036,0.08199772,0.0862644,0.71216154
SRR6264011,0.017337292,0.015047938,0.019135654,0.009060055,0.93941903
ERR719735,0.18312791,0.01431492,0.0445852,0.019615233,0.7383567
SRR3400417,0.4362819,0.010653734,0.03960514,0.371992,0.14146721
ERR1809149,0.017368019,0.015059978,0.019129515,0.009051114,0.9393914
SRR5078907,0.099791974,0.012278289,0.055847347,0.01676178,0.8153206
SRR5610042,0.0173361,0.015046775,0.019135237,0.009060323,0.93942153
