,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
ERR1256744,0.0023905945,0.003552949,0.007691134,0.012796449,0.0012536269,0.9716517,0.0006635415
ERR501110,5.9306134e-05,0.00013843349,0.00038757818,0.9987494,9.692255e-05,0.00035355438,0.00021482998
ERR500322,0.00021129019,0.0012931064,0.0041101067,0.97444314,0.0005987708,0.016013552,0.0033299425
SRR994636,5.851752e-05,0.00013846296,0.00038424556,0.9987619,9.565161e-05,0.00034815408,0.00021311022
ERR1328494,7.188495e-05,0.0001681149,0.00048441638,0.9982408,0.00012890369,0.00065380405,0.00025204156
ERR986351,0.002460275,0.0016940319,0.007909726,0.004799038,0.0007569351,0.98173106,0.000648883
SRR3502012,5.877194e-05,0.00013904413,0.0003853588,0.9987563,9.6190604e-05,0.00035000607,0.00021429412
ERR1519438,0.00244128,0.0016913002,0.007818796,0.0047757775,0.0007559257,0.98187596,0.0006409168
ERR1109422,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565143e-05,0.00034815693,0.00021311002
SRR996982,5.851718e-05,0.00013846441,0.00038424882,0.9987619,9.565197e-05,0.00034816336,0.00021311124
SRR6745432,0.00023455496,0.9976661,0.0006333975,0.00042849808,0.00036892793,0.00036504067,0.00030347388
SRR5587988,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR833573,0.0005567727,0.9954531,0.0016447054,0.00032029193,0.00045780445,0.0007805718,0.00078665523
SRR5178901,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1297811,5.860811e-05,0.00013863872,0.00038502857,0.99875915,9.5905736e-05,0.00034890382,0.00021368841
ERR2730249,5.8793205e-05,0.00013875567,0.00038650175,0.99875283,9.629234e-05,0.0003528193,0.00021406972
DRR043163,5.8519636e-05,0.00013847918,0.00038425837,0.9987619,9.565891e-05,0.00034817948,0.000213134
SRR5896017,0.00023457194,0.997666,0.00063344813,0.0004284874,0.00036893476,0.00036506398,0.00030349786
ERR309589,0.0024599899,0.0016954555,0.007873908,0.004777871,0.0007570862,0.98178893,0.00064679247
ERR1256578,0.00028468887,0.00060962344,0.0011669227,0.98305476,0.00074026705,0.013694863,0.00044885295
ERR2762974,0.0024444049,0.0016816811,0.0078551145,0.004755035,0.0007528558,0.98186696,0.0006438383
SRR6028245,5.950076e-05,0.00014008579,0.000393306,0.99872404,9.816005e-05,0.0003681655,0.0002168384
ERR1263591,0.0025503414,0.004166583,0.00835266,0.014062997,0.0013705324,0.9687329,0.0007640095
ERR1512346,0.00023455518,0.9976661,0.00063340017,0.0004284956,0.00036892705,0.00036504347,0.00030347472
DRR044120,5.8527647e-05,0.00013853183,0.00038430365,0.9987614,9.568405e-05,0.00034825885,0.00021321927
ERR537735,0.0024909317,0.0017122388,0.007925834,0.004796879,0.00076438306,0.98166096,0.00064881437
ERR1298194,0.0004588082,0.0009154461,0.00397733,0.0030180207,0.0013450048,0.0011919156,0.98909354
SRR8610813,0.00041337742,0.00086999737,0.00450552,0.002643362,0.0013582435,0.0017820195,0.98842746
DRR047519,5.8519025e-05,0.00013846176,0.00038424754,0.9987619,9.565325e-05,0.00034815192,0.00021311447
ERR1315186,0.0001290041,0.00029981512,0.0010150282,0.9923127,0.00033237468,0.005503317,0.00040763966
SRR656672,0.0029625967,0.01592744,0.95285213,0.0070989504,0.0039735273,0.009912455,0.007272896
SRR5915592,0.00023455896,0.997666,0.00063342095,0.00042849555,0.00036893247,0.00036506154,0.0003034819
SRR2658739,6.0419e-05,0.00015462411,0.0009167463,0.99594057,0.00015558439,0.002385153,0.00038690475
ERR1256399,0.0024650441,0.0031418584,0.008212455,0.010993724,0.0011493163,0.9733233,0.00071435154
ERR1263701,0.002592794,0.0018467896,0.008147917,0.005086313,0.00080437295,0.9808456,0.0006762704
ERR499859,5.8610076e-05,0.0001383913,0.00038447967,0.9987612,9.576546e-05,0.0003484325,0.00021325726
SRR7453292,5.8963447e-05,0.00014091413,0.00038670207,0.998747,9.6896256e-05,0.00035239017,0.00021709126
ERR365980,0.0024492883,0.013995688,0.007160368,0.54973537,0.0053931796,0.41990417,0.0013619238
SRR6745788,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR5431265,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565134e-05,0.00034815658,0.00021311002
ERR498566,6.9450645e-05,0.00016487238,0.00049200945,0.9982085,0.00012789361,0.00068443595,0.00025277215
SRR6296270,0.011755888,0.9304881,0.043512017,0.0028161535,0.0014644496,0.0070579373,0.002905483
SRR5467983,5.852154e-05,0.0001384541,0.00038424865,0.9987619,9.5654534e-05,0.00034814145,0.00021311488
ERR756497,0.0025041748,0.001747539,0.007952906,0.004885839,0.0007738925,0.9814813,0.0006543252
ERR2002061,5.8539128e-05,0.00013845346,0.00038517476,0.99875915,9.5808646e-05,0.0003493513,0.00021349796
ERR2538407,5.8529797e-05,0.00013842757,0.0003842503,0.9987619,9.565809e-05,0.000348093,0.0002131212
ERR1111211,5.909912e-05,0.0001415697,0.0003871637,0.9987431,9.727735e-05,0.00035394568,0.00021782849
SRR6457546,0.00023473121,0.99766386,0.000634121,0.000428845,0.00036921888,0.00036559068,0.00030357591
SRR7596864,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR2897199,0.0024753336,0.0017378286,0.0081450585,0.0050095757,0.00076721574,0.98119134,0.0006736529
SRR5595874,0.00023455586,0.9976661,0.0006334011,0.00042849706,0.00036892845,0.00036504347,0.0003034753
SRR2897507,0.0024725413,0.0017047394,0.007895786,0.0047874614,0.00075910805,0.98173046,0.00064981927
SRR2097611,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR1631158,0.00023459739,0.99766576,0.0006335247,0.00042847198,0.00036894504,0.0003651001,0.00030353424
SRR1029464,0.0028011387,0.0151274055,0.95375377,0.0067370553,0.0038671992,0.010563537,0.0071499
ERR498744,5.8548445e-05,0.00013838308,0.00038432176,0.9987619,9.568099e-05,0.00034805614,0.0002131653
SRR4415683,0.0005804103,0.003535687,0.01725675,0.0025743234,0.0017965232,0.0015457369,0.97271055
SRR8605789,0.03476878,0.09629494,0.021076236,0.13234949,0.39414987,0.01755689,0.30380386
SRR3951113,5.8531357e-05,0.00013842757,0.0003842527,0.9987619,9.5660005e-05,0.0003480933,0.00021312566
SRR2029361,5.8517853e-05,0.00013846718,0.0003842483,0.9987619,9.5653166e-05,0.00034816106,0.00021311508
ERR1736275,0.0024945417,0.0017163352,0.007939948,0.004810662,0.0007654266,0.9816232,0.0006499196
SRR1949076,7.1808754e-05,0.0001725613,0.00041305867,0.9985617,0.0001170757,0.00044510703,0.0002186382
ERR560950,5.8563604e-05,0.00013837471,0.00038454286,0.9987614,9.5733885e-05,0.00034816322,0.00021327175
ERR1428556,0.0004588082,0.0009154461,0.00397733,0.0030180207,0.0013450048,0.001191915,0.98909354
SRR5327699,0.00023455608,0.9976661,0.0006334029,0.00042849645,0.00036892827,0.0003650445,0.00030347618
SRR3236544,0.002685131,0.014550136,0.95436054,0.00647629,0.0037886682,0.011080994,0.0070581646
DRR030581,5.851746e-05,0.00013846348,0.00038424574,0.9987619,9.56517e-05,0.00034815492,0.00021311022
SRR5001993,0.00023456209,0.997666,0.00063343364,0.000428497,0.00036893546,0.00036506905,0.00030348627
ERR2757317,0.008442848,0.09204325,0.0062613823,0.0024587656,0.004132199,0.78602993,0.100631595
SRR2897102,0.0024724682,0.001730243,0.008125646,0.004976,0.00076521613,0.98125917,0.00067117217
SRR3362176,6.102446e-05,0.00014380089,0.00040644332,0.9986613,0.000102164195,0.0004034723,0.00022181975
ERR543042,0.0027455888,0.014834949,0.95404124,0.006618122,0.0038310315,0.010815158,0.0071138926
SRR6411863,5.853219e-05,0.00013844551,0.00038426692,0.9987618,9.5666466e-05,0.00034814293,0.00021313764
ERR579770,0.0032693017,0.017361403,0.012911795,0.1287012,0.0040709805,0.8317248,0.0019604506
ERR538549,0.002685131,0.014550136,0.95436054,0.00647629,0.0037886682,0.011080994,0.0070581646
ERR719963,5.8835965e-05,0.00013923703,0.00038616307,0.9987531,9.637302e-05,0.00035194663,0.00021441773
ERR2511290,5.966764e-05,0.00014064198,0.00038900957,0.9987373,9.789407e-05,0.00035911685,0.0002164419
SRR5588004,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
DRR070534,0.00023455474,0.9976661,0.00063339685,0.00042849767,0.00036892775,0.0003650405,0.0003034736
ERR1256520,0.0016902648,0.008188336,0.0052519874,0.80226654,0.0048215403,0.17395967,0.0038215872
SRR1185527,0.0037730932,0.019893643,0.94763327,0.008900489,0.0044634496,0.007512707,0.0078233145
ERR1314332,0.00023455541,0.9976661,0.0006334011,0.0004284985,0.00036892935,0.0003650445,0.00030347472
ERR499912,5.8520363e-05,0.00013845476,0.00038424644,0.9987619,9.565307e-05,0.00034813996,0.00021311265
ERR2002285,5.9560167e-05,0.00013598878,0.00038527674,0.99876356,9.638222e-05,0.000345054,0.00021421416
SRR1614673,0.00023455586,0.9976661,0.0006334047,0.00042849727,0.00036892935,0.00036504766,0.00030347618
SRR891568,0.0028567426,0.015368914,0.95343345,0.0068746684,0.0039067157,0.010350617,0.007208828
SRR6414228,5.8517908e-05,0.0001384619,0.00038424792,0.9987619,9.565216e-05,0.0003481546,0.00021311165
ERR1971172,6.565977e-05,0.00015428406,0.00043984983,0.9984869,0.000113745984,0.0005048923,0.00023460515
ERR1385122,6.034694e-05,0.00014291881,0.00039863144,0.9986947,0.00010025976,0.0003831843,0.00021983574
SRR1704543,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565134e-05,0.00034815658,0.00021311002
SRR572419,0.0029457547,0.015841434,0.9529453,0.0070637185,0.003962673,0.009978612,0.007262451
SRR1617768,6.187807e-05,0.0001462505,0.00042627536,0.9985763,0.000106185114,0.00045433568,0.00022878441
SRR5831871,5.8709487e-05,0.00013803896,0.00038439553,0.99876213,9.578838e-05,0.00034748612,0.00021335571
SRR2145506,5.851774e-05,0.00013846309,0.00038424626,0.9987619,9.565197e-05,0.0003481546,0.00021311104
DRR044186,5.8518748e-05,0.00013847127,0.00038425231,0.9987619,9.565545e-05,0.0003481687,0.0002131216
ERR2262482,0.0024467667,0.0016852029,0.00787104,0.0047727497,0.00075394724,0.98182493,0.00064533774
ERR139364,5.865514e-05,0.00013871925,0.00038485104,0.99875915,9.59352e-05,0.00034894672,0.00021377424
SRR5031341,0.00023455653,0.9976661,0.0006334023,0.00042849686,0.00036892865,0.00036504277,0.00030347618
ERR1523557,0.0024448715,0.0016848806,0.007829201,0.0047301576,0.0007524004,0.98191524,0.0006432434
SRR5179979,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1582573,0.00023455563,0.9976661,0.0006334005,0.00042849727,0.00036892827,0.00036504277,0.000303475
ERR1385477,0.0001014449,0.00023231824,0.00057149166,0.99736434,0.00019502634,0.0012556742,0.00027971424
SRR6931753,5.8577483e-05,0.00013872093,0.00038458192,0.99876,9.581431e-05,0.0003487213,0.00021355659
SRR5176057,0.00023455496,0.9976661,0.0006333975,0.00042849727,0.00036892758,0.00036504067,0.0003034736
SRR6508107,0.00023455541,0.9976661,0.00063340017,0.00042849194,0.00036892458,0.00036504294,0.000303475
SRR980676,0.00045880888,0.0009154457,0.003977334,0.0030180207,0.001345006,0.001191919,0.98909354
ERR1582537,0.0002345563,0.9976661,0.00063340744,0.00042849663,0.00036893005,0.00036504993,0.00030347763
SRR575216,0.0027185495,0.014709751,0.95419055,0.0065542976,0.0038118295,0.010926924,0.007088112
ERR1385314,6.063107e-05,0.0001427015,0.00040639544,0.9986694,0.00010134958,0.00039726272,0.00022229718
SRR5196362,5.851707e-05,0.00013846428,0.00038424536,0.9987619,9.565134e-05,0.00034815623,0.00021311002
ERR1582479,0.00023455496,0.9976661,0.00063339865,0.00042849605,0.00036892723,0.00036504207,0.00030347443
SRR5590701,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1512241,0.002446776,0.0016838687,0.007851973,0.004756371,0.00075363053,0.98186374,0.0006436864
SRR5902392,0.00023461573,0.99766576,0.0006335821,0.00042846112,0.00036895313,0.00036512813,0.00030356145
SRR8611124,0.0148114385,0.004269628,0.054900717,0.06835014,0.040191684,0.003886323,0.81359005
ERR2739371,5.8590358e-05,0.00013833985,0.00038462548,0.9987613,9.5769305e-05,0.00034811452,0.00021334129
SRR1631345,5.8522484e-05,0.0001384487,0.00038424737,0.9987619,9.565417e-05,0.00034812937,0.00021311447
SRR5822899,0.0024646916,0.001700935,0.007887596,0.0047790078,0.000757336,0.9817598,0.0006507587
SRR6056001,0.00023483284,0.9976628,0.0006344037,0.00042919762,0.00036944074,0.00036575418,0.00030357068
SRR6265638,7.277317e-05,0.00017150409,0.0005232832,0.9980228,0.0001374378,0.0008099108,0.0002623043
ERR765665,0.00045882518,0.0009154559,0.0039773863,0.0030179983,0.001345048,0.0011919966,0.9890933
ERR1689278,0.00045880777,0.0009154457,0.0039773323,0.0030180207,0.0013450048,0.0011919172,0.98909354
SRR6670733,0.0024424046,0.0016796386,0.007828238,0.004735068,0.00075230893,0.9819209,0.00064147514
DRR070577,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR2048125,0.00023456523,0.997666,0.0006334644,0.0004284905,0.00036893634,0.00036509967,0.00030349378
SRR6457137,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR986457,0.0037634932,0.0025800352,0.010104977,0.005937481,0.0010767636,0.97576356,0.0007737047
ERR1310928,5.857763e-05,0.00013850398,0.00038466539,0.9987606,9.5794356e-05,0.00034832384,0.00021346896
ERR579462,5.9772246e-05,0.00013564064,0.00038533006,0.9987637,9.653484e-05,0.00034467646,0.00021433903
ERR579784,7.13213e-05,0.00016243795,0.0004128516,0.99854714,0.000118344506,0.00046237806,0.00022557049
SRR8609891,0.0019620452,0.0007824457,0.020622516,0.032319166,0.010216112,0.00893121,0.92516655
ERR1690017,0.0004588082,0.0009154461,0.00397733,0.0030180207,0.0013450048,0.001191915,0.98909354
SRR7449064,5.86088e-05,0.00013872418,0.00038478363,0.99876034,9.5766656e-05,0.00034868918,0.00021315807
SRR1618022,6.202054e-05,0.0001490545,0.0005154768,0.99819595,0.000118126554,0.00070027733,0.00025901996
ERR1582819,0.00023455493,0.997666,0.00063341885,0.0004284972,0.0003689335,0.00036506678,0.00030348048
ERR1398157,7.031228e-05,0.00016507061,0.0004908759,0.99824274,0.00012630335,0.0006489246,0.00025584517
SRR5699165,5.853049e-05,0.00013852456,0.0003856981,0.99875665,9.5864074e-05,0.00035114464,0.00021364489
ERR309492,0.0024711997,0.0017033807,0.007892454,0.004796468,0.0007601885,0.9817281,0.00064828165
ERR500089,5.8179903e-05,0.00013870702,0.00042063228,0.99863213,9.9890916e-05,0.0004242185,0.00022626517
ERR1337509,0.0004588082,0.0009154461,0.00397733,0.0030180207,0.0013450048,0.001191915,0.98909354
SRR2107177,0.0036985283,0.014207484,0.7233464,0.045006383,0.003866521,0.006638176,0.20323643
ERR1583007,0.0002345581,0.9976661,0.00063341495,0.00042849727,0.0003689318,0.00036505496,0.00030348025
ERR2003114,0.00011158224,0.00026376714,0.0010149544,0.99297273,0.00029109203,0.004938647,0.00040720162
SRR996692,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565134e-05,0.00034815658,0.00021311002
ERR720149,6.031742e-05,0.00013875858,0.0003897776,0.99873847,9.829393e-05,0.0003581294,0.00021618449
SRR8611143,0.0028124196,0.002289874,0.17397122,0.117095895,0.009300512,0.054372102,0.64015806
SRR1823120,0.00023470623,0.99766517,0.0006338482,0.00042840533,0.00036898776,0.00036524754,0.00030368927
ERR1689880,0.00045880777,0.0009154448,0.003977338,0.003018015,0.0013450054,0.0011919229,0.98909354
SRR776195,0.0004573743,0.0010817653,0.0050086384,0.00282555,0.0013935227,0.0013275938,0.9879055
ERR498490,5.9308302e-05,0.00014000124,0.00038967733,0.9987363,9.750926e-05,0.00036167586,0.00021546733
ERR2739169,6.497512e-05,0.0001514577,0.00040009,0.9986524,0.00010709296,0.00040208572,0.00022195828
SRR5179999,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1201949,0.5819466,0.036905803,0.030047173,0.024439806,0.022499023,0.28425983,0.01990169
ERR1056324,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR6145465,0.00023455496,0.9976661,0.00063339685,0.00042849788,0.00036892775,0.0003650405,0.0003034736
ERR579611,5.8776703e-05,0.00013802065,0.0003846832,0.99876106,9.589321e-05,0.00034813833,0.00021342428
SRR5915339,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
SRR5156113,0.004005509,0.0079940865,0.0191404,0.029784037,0.002032295,0.9346053,0.002438417
SRR5467533,5.8518803e-05,0.00013846031,0.0003842468,0.9987619,9.565261e-05,0.00034815125,0.00021311165
SRR5869643,5.851774e-05,0.00013846242,0.00038424536,0.9987619,9.56517e-05,0.00034815326,0.00021311043
ERR1533455,0.0027642727,0.0019986264,0.008348368,0.005080008,0.0008253574,0.9802508,0.0007325708
ERR500680,5.86457e-05,0.00013833985,0.000384446,0.9987613,9.578821e-05,0.00034825996,0.00021327437
SRR6414234,5.851774e-05,0.00013846229,0.00038424556,0.9987619,9.56517e-05,0.0003481529,0.00021311043
SRR5868630,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565134e-05,0.00034815658,0.00021311002
SRR6408915,5.8649224e-05,0.00013837626,0.0003844075,0.9987613,9.579369e-05,0.00034820582,0.00021328373
SRR5155806,5.867846e-05,0.00013816326,0.00038535564,0.99876,9.593152e-05,0.00034816968,0.00021371162
ERR1314007,5.8633934e-05,0.0001381796,0.0003844519,0.9987619,9.574863e-05,0.00034786516,0.0002132745
SRR5768460,5.8516838e-05,0.0001384653,0.00038429827,0.9987618,9.565799e-05,0.00034826229,0.0002131293
SRR5450616,0.66532266,0.027455121,0.02701573,0.053306274,0.06581733,0.14330606,0.017776784
SRR5210813,0.0024994377,0.0017245379,0.007950942,0.0048309183,0.0007656044,0.9815735,0.00065508316
SRR3624593,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR531491,7.4592695e-05,0.00017467416,0.0005163868,0.9980494,0.00013851165,0.0007850457,0.0002615449
ERR499679,0.0015397284,0.007524586,0.0053335503,0.8220414,0.0043583424,0.15530291,0.0038994232
ERR488106,0.0024538394,0.0016936046,0.00784604,0.004743657,0.00075440016,0.9818626,0.00064581377
SRR5467751,5.851707e-05,0.00013846428,0.00038424626,0.9987619,9.565152e-05,0.00034815856,0.00021311022
SRR5465804,0.0002345933,0.9976655,0.0006335856,0.00042853583,0.00036898418,0.0003651909,0.00030352172
ERR500569,5.8519916e-05,0.00013845594,0.00038424644,0.9987619,9.565289e-05,0.00034814197,0.00021311245
ERR1383842,6.076438e-05,0.0001347677,0.00038793433,0.99875605,9.7746e-05,0.00034665453,0.00021600735
SRR7454152,5.851707e-05,0.00013846441,0.00038424536,0.9987619,9.565134e-05,0.00034815658,0.00021311002
ERR1383786,5.92686e-05,0.0001401654,0.00039181422,0.9987295,9.7735574e-05,0.00036485872,0.00021651805
ERR1313907,5.8635178e-05,0.00013815459,0.00038438328,0.99876213,9.573304e-05,0.0003477669,0.00021324749
SRR2145501,5.8520756e-05,0.00013849029,0.00038426736,0.9987619,9.566347e-05,0.0003481954,0.00021315127
ERR1385207,6.0040904e-05,0.0001381488,0.00039108223,0.9987374,9.806686e-05,0.00035868288,0.0002165247
SRR2061243,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1385398,0.00080378423,0.0021256716,0.002176122,0.93605053,0.0021697208,0.05567638,0.000997785
ERR1844986,0.00415239,0.021685481,0.94418377,0.010190029,0.004649343,0.006823451,0.008315551
SRR2897745,0.00246152,0.0017097713,0.008031218,0.0048951,0.0007599665,0.9814811,0.00066124735
DRR044006,5.8518133e-05,0.00013846651,0.0003842483,0.9987619,9.565335e-05,0.00034815958,0.0002131157
SRR7453633,5.8524263e-05,0.00013847336,0.0003842583,0.9987618,9.566255e-05,0.00034820134,0.00021311567
SRR5176046,0.00023455496,0.9976661,0.00063339685,0.00042849808,0.00036892793,0.00036504032,0.0003034736
ERR1249593,0.00045880472,0.00091544044,0.0039773453,0.0030180004,0.0013450022,0.0011919333,0.98909354
ERR1897681,0.00023458444,0.9976659,0.0006335139,0.0004284902,0.0003689532,0.00036515377,0.00030351256
