,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
ERR011119,0.00334993,0.28871456,0.010848135,0.6970874
SRR5648785,0.00225991,0.0070991814,0.008352429,0.9822885
SRR5648927,0.023694426,0.0065062046,0.0073471963,0.9624522
SRR5803767,0.015925199,0.008106321,0.0077703297,0.9681982
ERR209116,0.005834222,0.20254555,0.005040407,0.78657985
SRR5377207,0.005726725,0.036410213,0.005310178,0.9525529
SRR6928743,0.0015671849,0.038648576,0.103420585,0.85636365
ERR209824,0.0036435127,0.019188225,0.005539149,0.97162914
SRR3400443,0.012168735,0.10624793,0.0022441745,0.87933916
SRR2918731,0.001346767,0.043498635,0.13231713,0.8228375
SRR5602160,0.059838563,0.0072968304,0.009117991,0.9237466
ERR719931,0.0043691695,0.012656122,0.009128422,0.9738463
SRR5761708,0.0021669567,0.0067132115,0.008595258,0.9825246
SRR5649095,0.013096184,0.016569287,0.00639233,0.96394217
SRR5580568,0.0033469498,0.016570479,0.024780095,0.9553025
SRR5580550,0.004788935,0.01877758,0.017171174,0.9592623
SRR1766059,0.0042586327,0.0067328215,0.008481026,0.9805275
SRR5866489,0.0073177814,0.4232627,0.003118366,0.56630117
SRR7507495,0.031684667,0.5069519,0.0027734935,0.4585899
SRR5802279,0.0026474297,0.011182368,0.007474959,0.9786953
ERR209546,0.10405752,0.62292707,0.0016349554,0.27138042
DRR067938,0.005430044,0.029725313,0.96484464,0.0
SRR6264068,0.05023554,0.08719653,0.005528182,0.85703975
ERR719727,0.009514153,0.10027376,0.020514846,0.8696972
SRR5202888,0.0023965836,0.007199228,0.008777678,0.9816265
SRR5758025,0.0027283132,0.01195237,0.009135932,0.9761834
SRR5577144,0.514541,0.43614918,0.0017421842,0.047567666
ERR719569,0.006217003,0.00974822,0.0076422095,0.97639257
SRR6182550,0.0038949251,0.009747654,0.008548349,0.9778091
SRR6357160,0.004301548,0.006856382,0.008031219,0.9808109
SRR5218313,0.0076106787,0.49999493,0.0017635524,0.49063087
SRR5078919,0.0021684766,0.0066966116,0.008604348,0.9825306
ERR525813,0.00282377,0.014932394,0.0066871643,0.9755567
SRR7507474,0.0057361424,0.0066672564,0.008006364,0.97959024
SRR6724376,0.0022292435,0.0070125163,0.008411169,0.9823471
SRR6265241,0.0019454658,0.013151884,0.027187735,0.9577149
SRR5983323,0.005223751,0.08154729,0.0034880042,0.9097409
SRR5610101,0.0041029453,0.008733481,0.008434653,0.9787289
SRR5203404,0.0061717033,0.071899414,0.0035923421,0.9183365
ERR209447,0.005684167,0.1399582,0.005626023,0.84873164
SRR5629123,0.006760806,0.32411456,0.013111442,0.6560132
SRR1693254,0.040694386,0.017159581,0.0070794523,0.9350666
ERR525790,0.002229005,0.0076783895,0.009158999,0.9809336
SRR5548968,0.006430626,0.9264699,0.0116633475,0.055436134
SRR5602351,0.09595263,0.016072124,0.008227468,0.87974775
SRR5078823,0.0025583208,0.009579688,0.007567674,0.98029435
SRR5648923,0.012695551,0.2698977,0.00638178,0.711025
SRR1687041,0.029983222,0.19989401,0.0036273599,0.7664954
SRR5399292,0.0021810234,0.006993413,0.008798569,0.982027
SRR5548520,0.007771771,0.60382,0.38840812,0.0
SRR5818477,0.0047658086,0.014952272,0.009827077,0.9704548
SRR5399195,0.00256899,0.110696316,0.013303548,0.87343115
SRR5947812,0.004144579,0.0128314495,0.0065820515,0.9764419
SRR7507717,0.021786153,0.04848364,0.0051924884,0.9245377
SRR5429352,0.0030517876,0.008831054,0.024086773,0.9640304
SRR5399205,0.020262063,0.0056267083,0.02610597,0.94800526
SRR5757780,0.0059404857,0.045138374,0.9489212,0.0
ERR719544,0.0060873628,0.08048299,0.018057764,0.8953719
SRR5078728,0.0021637678,0.006697297,0.008605599,0.98253334
SRR6357131,0.0022289157,0.006690085,0.008583963,0.98249704
SRR6264088,0.0043260455,0.009882778,0.007644832,0.9781463
SRR5580474,0.004404068,0.033833265,0.014869809,0.94689286
SRR5983349,0.0019768476,0.65638703,0.072788894,0.26884723
ERR209901,0.0036468804,0.010491669,0.011022657,0.9748388
ERR719264,0.0058297515,0.017612398,0.008240104,0.96831775
SRR6424505,0.0016172528,0.02571401,0.531067,0.44160175
SRR5203217,0.00713557,0.007738471,0.008164793,0.97696114
ERR209816,0.0127488375,0.8956347,0.009710789,0.08190566
SRR5758043,0.0035245419,0.017905504,0.0055544674,0.9730155
SRR1693228,0.7617364,0.08441365,0.0042828918,0.14956707
SRR5399187,0.0036322773,0.009349674,0.008294463,0.9787236
ERR209625,0.016365498,0.7906817,0.0020594,0.19089335
SRR6264798,0.002168268,0.006751269,0.008637369,0.9824431
SRR6928774,0.0021636784,0.006696701,0.008605868,0.98253375
SRR5579064,0.015124708,0.054112673,0.01788479,0.9128778
SRR7507335,0.0037030578,0.0067786872,0.00821951,0.98129874
SRR6928750,0.0018865764,0.011895895,0.02071768,0.9654999
SRR5648871,0.002412051,0.0069025457,0.008454829,0.98223054
SRR064872,0.0056241155,0.93023014,0.050195485,0.013950229
ERR525706,0.003091991,0.0076112747,0.008070171,0.98122656
SRR5866321,0.009031296,0.006649494,0.00789839,0.9764208
SRR5763465,0.002191186,0.006768614,0.008582413,0.98245776
SRR1693218,0.54282814,0.13672513,0.007997096,0.31244963
SRR7507591,0.17940593,0.011647284,0.008452326,0.80049443
SRR6263976,0.00685817,0.013030827,0.01952812,0.96058285
SRR1693350,0.005390942,0.035066426,0.004888177,0.95465446
SRR6331166,0.0033625662,0.00855428,0.0075865686,0.9804966
ERR719730,0.008910447,0.10140273,0.019514471,0.8701724
SRR5431399,0.0025847256,0.011532426,0.015694678,0.97018814
SRR053019,0.005475372,0.8617438,0.021902472,0.11087835
ERR209709,0.012043178,0.36845872,0.0052194,0.6142787
SRR5610051,0.0028198957,0.0073652864,0.010153085,0.9796617
SRR5548601,0.00790301,0.9206377,0.013840616,0.057618678
ERR719754,0.0057635903,0.0075915754,0.008154094,0.9784907
ERR011143,0.0077931583,0.011043787,0.0073586106,0.9738045
SRR6265143,0.0025148094,0.013438046,0.014825553,0.9692216
ERR720213,0.0076898634,0.041083097,0.008848846,0.94237816
ERR719575,0.00560987,0.061468154,0.01152876,0.9213932
SRR5079123,0.002172619,0.0067415833,0.008577138,0.98250866
SRR5934960,0.0041930676,0.013115615,0.015408814,0.96728253
SRR6424655,0.0033462283,0.06292086,0.93373287,0.0
SRR5813189,0.0032420456,0.010080785,0.007789403,0.9788878
SRR7507622,0.005352676,0.015132874,0.0063654184,0.97314906
SRR1687065,0.81264305,0.08915663,0.0860309,0.012169421
SRR5803614,0.009962529,0.30222607,0.005098492,0.6827129
SRR5549076,0.009094179,0.88598764,0.005888313,0.0990299
SRR5866547,0.013268381,0.65035665,0.0023005605,0.33407444
ERR719905,0.0023243427,0.0071380436,0.008477986,0.9820596
SRR5203403,0.0031835139,0.0072215796,0.008521408,0.9810735
ERR525841,0.0021819472,0.0067884326,0.008547455,0.9824822
SRR5610071,0.010960519,0.010974407,0.009424746,0.9686403
SRR6182446,0.0021733642,0.006704569,0.008597642,0.9825244
SRR7423288,0.0072429776,0.0073349774,0.007909566,0.9775125
SRR5629121,0.0066529214,0.52104664,0.0078023076,0.4644981
SRR6182354,0.0021643639,0.006696701,0.00860557,0.98253334
SRR5079071,0.0022312105,0.007038653,0.008394718,0.98233545
ERR011350,0.0029220283,0.009782493,0.0073450804,0.9799504
ERR209152,0.006609142,0.02358964,0.0058249235,0.96397626
SRR5757771,0.0027605593,0.01198554,0.023599297,0.9616546
SRR5548755,0.005106449,0.9350412,0.022655219,0.037197113
SRR5761761,0.015610337,0.06069666,0.47727075,0.44642222
ERR719135,0.0050577223,0.0073094666,0.008137107,0.9794957
SRR5202882,0.13992622,0.011212826,0.0070914626,0.84176946
ERR209358,0.0047362745,0.065253705,0.004592508,0.92541754
SRR6474280,0.005704969,0.9116094,0.025537819,0.05714774
SRR6264521,0.0045621693,0.17223585,0.0347057,0.78849626
SRR6185241,0.0059539676,0.43093777,0.0019870102,0.5611212
SRR7507341,0.002262503,0.0070439875,0.0083883405,0.98230517
SRR5711561,0.0057944655,0.0074543357,0.008800268,0.97795093
SRR5549008,0.0056428015,0.9481038,0.02415222,0.022101223
SRR064903,0.0013525486,0.36544594,0.016897202,0.6163043
SRR5548429,0.0036450624,0.17340311,0.015589088,0.80736274
SRR5078591,0.0094129145,0.43800017,0.005489886,0.547097
SRR5761766,0.0016612709,0.042785913,0.08804643,0.8675064
SRR5020909,0.020233244,0.03352931,0.0045722127,0.94166523
SRR5802394,0.0064855814,0.009488314,0.007876903,0.9761492
SRR6185178,0.0024020076,0.007979304,0.007902175,0.9817165
ERR209367,0.004301399,0.030141056,0.008169562,0.957388
SRR6901829,0.007461518,0.5653273,0.0015637577,0.42564738
ERR720215,0.0078831315,0.04124123,0.008552998,0.9423226
SRR1693217,0.17506275,0.2324622,0.00260216,0.5898729
SRR5399496,0.0021643043,0.006696701,0.008605599,0.9825334
SRR7507674,0.0059337616,0.01150611,0.006829083,0.975731
SRR5020895,0.0052946806,0.7711557,0.180807,0.04274261
ERR720031,0.0026232004,0.010511905,0.010588586,0.9762763
SRR1930138,0.0023185015,0.011393577,0.009680569,0.9766073
SRR6474214,0.005347401,0.021453649,0.010494679,0.9627043
SRR7507396,0.0025725663,0.0120976865,0.008682013,0.97664773
SRR6330896,0.0029648542,0.006644845,0.008377969,0.98201233
SRR5610114,0.0025140643,0.0072925687,0.008211911,0.98198146
SRR5580641,0.0044849813,0.011070967,0.015589416,0.96885467
SRR5202958,0.038811564,0.023067772,0.0056037605,0.93251693
SRR7690087,0.0037878752,0.016749322,0.0055778325,0.97388494
SRR5020875,0.0018231571,0.020773083,0.74785376,0.22955
SRR5637737,0.012354016,0.10277513,0.0020908713,0.88277996
SRR2918740,0.056143582,0.020649344,0.0071504414,0.91605663
ERR209402,0.0061806142,0.008357525,0.0076280236,0.97783387
SRR2914201,0.0014352202,0.039657265,0.12353888,0.83536863
ERR525689,0.005761385,0.20199734,0.007661164,0.7845801
ERR525791,0.0050219,0.06786382,0.019476444,0.90763783
ERR719654,0.0054360926,0.007833332,0.00884071,0.9778899
SRR5399199,0.001829207,0.049135894,0.94240165,0.0066332817
SRR5429200,0.002886355,0.0072280467,0.015303314,0.9745823
ERR525917,0.005037427,0.581791,0.0072868764,0.40588474
ERR011287,0.0378682,0.4641495,0.20023295,0.29774928
SRR5637786,0.00878191,0.01918593,0.005890548,0.9661416
SRR1763576,0.57805276,0.2372241,0.0036701858,0.18105292
SRR7507406,0.06319147,0.006303787,0.006849915,0.9236548
SRR7507594,0.020112872,0.012398809,0.0069464445,0.96054184
SRR6724467,0.005052805,0.007123053,0.008240014,0.9795841
SRR5196129,0.0036426187,0.018718183,0.005458683,0.9721805
SRR1763600,0.66320026,0.11112979,0.007375568,0.21829438
SRR5343152,0.0022172928,0.0066911876,0.008586794,0.9825047
SRR5078696,0.004953295,0.09136772,0.0032874942,0.90039146
SRR5761750,0.0021810234,0.0067340434,0.008657217,0.9824277
SRR5078853,0.0021873713,0.006815374,0.008530408,0.9824668
ERR718996,0.0046305954,0.0069776475,0.008097559,0.9802942
SRR5343106,0.0058113933,0.0066310763,0.007987052,0.9795705
SRR5548709,0.0047741234,0.91747594,0.024975598,0.05277437
ERR719681,0.004175186,0.014138758,0.0061844587,0.9755016
SRR5580523,0.004804611,0.011308432,0.0151335895,0.96875334
SRR5343156,0.0021687448,0.006698549,0.008608133,0.9825246
SRR5549035,0.0055686533,0.95878255,0.020204425,0.015444398
ERR209892,0.0082607865,0.008291334,0.007892907,0.97555494
ERR321536,0.004262209,0.014244974,0.006918311,0.9745745
SRR5763478,0.0046381652,0.12240395,0.0031726956,0.8697852
ERR209423,0.0054024756,0.016119301,0.0065053403,0.9719729
SRR5796735,0.010342807,0.092024565,0.0025660396,0.8950666
SRR5934942,0.12231946,0.03447163,0.010484189,0.8327247
SRR5796725,0.7385334,0.17999513,0.081471436,0.0
SRR5802290,0.0021871328,0.0068142116,0.008531332,0.9824673
SRR1008941,0.005458802,0.9522022,0.024010003,0.018328965
ERR209568,0.0066097677,0.07367349,0.0046405494,0.9150762
SRR6424708,0.0054579675,0.03499347,0.95954853,0.0
ERR209813,0.006261736,0.02386278,0.0054367185,0.9644388
SRR5429307,0.009520292,0.07640913,0.5128965,0.40117407
SRR5866418,0.0061819255,0.007868916,0.007766485,0.9781827
SRR6182291,0.0061011612,0.0065612793,0.00794062,0.97939694
SRR5803678,0.02656284,0.0090985,0.008133352,0.9562053
SRR1999160,0.028536618,0.08317909,0.0032593906,0.8850249
ERR720131,0.0041224957,0.008428961,0.010011792,0.9774368
SRR5343216,0.005447626,0.0077160597,0.008476973,0.97835934
SRR6264904,0.004992932,0.19169423,0.025015235,0.7782976
ERR525763,0.010014772,0.021394223,0.005994022,0.962597
SRR6264412,0.002447158,0.010008067,0.009736598,0.9778082
SRR5078762,0.003760904,0.013245344,0.32153574,0.661458
SRR5761679,0.0021636486,0.00669685,0.008605987,0.9825335
ERR209473,0.02970934,0.018921822,0.006508708,0.9448601
SRR6331460,0.0026528835,0.008443683,0.008065283,0.9808382
SRR5549047,0.0052545965,0.94957393,0.023834586,0.021336913
SRR5651473,0.005562693,0.6307327,0.0347946,0.32891
SRR5758048,0.004717827,0.30944046,0.07613483,0.6097069
SRR5580465,0.013848186,0.036144137,0.23323607,0.7167716
ERR719245,0.0029641986,0.009286553,0.007657051,0.98009217
ERR1823599,0.046126664,0.019701213,0.0066421926,0.92752993
ERR720206,0.0064756274,0.11910045,0.0130862,0.8613377
SRR5429175,0.018951595,0.0070009828,0.010769248,0.9632782
SRR5934933,0.07470563,0.022914767,0.008414298,0.8939653
ERR209613,0.0050911605,0.075913996,0.004146248,0.91484857
SRR5079006,0.0021723509,0.0067403316,0.008578002,0.9825093
SRR064890,0.005371541,0.9503173,0.019862622,0.024448514
SRR961705,0.0023233593,0.0075101852,0.008125544,0.9820409
SRR5609947,0.0023008287,0.00773263,0.008420825,0.9815457
SRR6264457,0.0022511482,0.006820947,0.008534551,0.9823934
SRR5429194,0.0057655275,0.0092512965,0.0072925985,0.9776906
SRR6331112,0.0026899874,0.006982833,0.008328944,0.9819982
SRR5203139,0.003910333,0.006770462,0.008763403,0.9805558
SRR1687458,0.6206826,0.04973033,0.0054076016,0.32417953
SRR5091562,0.0049865544,0.1098223,0.013839066,0.8713521
SRR6264171,0.0021643639,0.0067763925,0.0086959,0.98236334
SRR5758129,0.037390977,0.566947,0.106858164,0.28880394
SRR3400435,0.005745381,0.9611925,0.01952362,0.01353848
SRR5757983,0.0057663023,0.023964554,0.9681736,0.0020955205
SRR5757782,0.0054860413,0.021901697,0.970477,0.0021352768
SRR5813233,0.0028286576,0.008476555,0.007947564,0.9807472
SRR7507543,0.039432347,0.6402035,0.013533652,0.30683053
SRR961733,0.0043663085,0.020966917,0.005697727,0.96896905
SRR5983436,0.007596284,0.23806125,0.09750697,0.6568355
SRR5079173,0.0027162135,0.0069598556,0.009090096,0.98123384
SRR5202875,0.0026165247,0.0067132115,0.008527577,0.9821427
SRR5983378,0.006897241,0.11007306,0.008680075,0.8743496
SRR5602199,0.002190739,0.0067693293,0.008556694,0.98248327
SRR5203231,0.13979733,0.011927605,0.009212524,0.8390626
SRR1763575,0.07567367,0.016433507,0.0052464902,0.9026463
SRR6330923,0.004676521,0.0067683756,0.008307904,0.9802472
SRR961701,0.0022584498,0.0071751177,0.008313417,0.982253
SRR6264409,0.008324325,0.036605895,0.0050397515,0.95003
SRR6182300,0.01174739,0.0093048215,0.0072800517,0.97166777
ERR209140,0.0051048696,0.02846706,0.006738156,0.9596899
SRR5580538,0.016745746,0.13011488,0.032761514,0.8203778
SRR6264206,0.0021823943,0.006719023,0.008587867,0.9825107
SRR6724380,0.009410679,0.00708127,0.00791356,0.9755945
SRR1690153,0.5253452,0.02570957,0.0073396564,0.44160557
SRR1765915,0.27109993,0.052955538,0.0046108365,0.6713337
SRR6264229,0.013828188,0.04400745,0.89234436,0.049820006
SRR6424744,0.0054446845,0.04940273,0.9451526,0.0
ERR209529,0.0035167038,0.008286923,0.008146405,0.98004997
SRR5758132,0.0017998219,0.018509954,0.68072397,0.2989663
SRR5650124,0.005912721,0.8838133,0.0098229945,0.10045099
SRR6724447,0.12260133,0.010889918,0.008492589,0.85801613
SRR6265608,0.0026569068,0.009310573,0.010741323,0.9772912
SRR2142222,0.006768346,0.8829042,0.011229336,0.099098146
SRR5602166,0.0025360584,0.006801486,0.00845477,0.98220766
SRR6264257,0.003653407,0.028537333,0.0051694214,0.9626398
SRR5761788,0.0022155046,0.0069470108,0.008451879,0.98238564
SRR5202859,0.002170384,0.006758541,0.00864926,0.9824218
SRR064851,0.0010254085,0.5828955,0.07607618,0.3400029
SRR5020859,0.0022626817,0.00596413,0.013701558,0.97807163
SRR5649000,0.0026395917,0.0069200397,0.009291351,0.981149
ERR719169,0.008850366,0.05259204,0.031458735,0.9070989
SRR2142183,0.0030629039,0.016771942,0.006212175,0.973953
ERR525848,0.004433185,0.018098027,0.008530289,0.96893847
SRR6264535,0.003965646,0.008706719,0.010656476,0.97667116
SRR5610055,0.017861873,0.032588094,0.009897947,0.9396521
SRR7423286,0.021726727,0.011899769,0.006722361,0.9596511
SRR5431383,0.0016983151,0.01960063,0.05025518,0.9284459
SRR5078669,0.0021743774,0.006738454,0.008578181,0.982509
SRR5396504,0.0021266043,0.0075659156,0.01052317,0.9797843
SRR5429191,0.0021772385,0.0066970885,0.008599997,0.9825257
SRR5396459,0.00886637,0.019392967,0.007846177,0.9638945
SRR6724528,0.012883723,0.77180827,0.0033779144,0.2119301
SRR5429149,0.0037379563,0.006914735,0.019414693,0.9699326
SRR6331089,0.002470076,0.010012329,0.007567376,0.9799502
SRR5203177,0.0065553486,0.0065933764,0.0081293285,0.978722
SRR6424592,0.19763714,0.013185769,0.0086431205,0.78053397
ERR209534,0.003218621,0.014630765,0.0063825846,0.975768
SRR7507659,0.15094507,0.009240091,0.008807093,0.8310077
ERR209196,0.004471004,0.021355927,0.0058712065,0.9683019
ERR719870,0.0065703094,0.012373507,0.0070896447,0.97396654
SRR5610059,0.0025548637,0.007363111,0.0081650615,0.98191696
SRR1687098,0.46787778,0.11149377,0.003477186,0.4171512
SRR5648873,0.14873168,0.009236634,0.008353025,0.83367866
ERR011266,0.0039500296,0.01017496,0.007675022,0.97819996
SRR5758155,0.0018431246,0.030634522,0.8547334,0.112788916
SRR6185216,0.002779901,0.011110336,0.006875485,0.9792343
ERR718994,0.0037219226,0.008835554,0.007556647,0.9798859
SRR5580530,0.007296443,0.17186251,0.026425421,0.7944156
SRR6182460,0.0036970377,0.059129983,0.005089015,0.93208396
SRR5429223,0.0021630824,0.0067047477,0.008623183,0.982509
ERR719422,0.018314213,0.007694304,0.00784868,0.9661428
ERR1809146,0.0019910336,0.009559929,0.014923662,0.9735254
SRR5079065,0.0021660626,0.0067061484,0.008600324,0.9825275
SRR6265466,0.0054081082,0.044404298,0.013134062,0.93705356
ERR719082,0.002755046,0.011308402,0.017960906,0.9679756
SRR961777,0.0057164133,0.009514958,0.0070610344,0.9777076
SRR6265528,0.0037281513,0.008043349,0.008241475,0.979987
ERR720221,0.0066349506,0.09493899,0.008500606,0.8899255
SRR5203187,0.0029524863,0.007186055,0.010986924,0.97887456
SRR5649165,0.003671348,0.0065841377,0.008208752,0.9815358
SRR5947856,0.03145799,0.4146378,0.004658729,0.5492455
SRR5802220,0.0036941469,0.029883295,0.0050326884,0.9613899
SRR5399197,0.0031830072,0.006688714,0.008658111,0.98147017
SRR5602180,0.008586407,0.008237392,0.007778108,0.97539806
ERR719995,0.0025787055,0.009457529,0.009577364,0.9783864
SRR5548202,0.07915784,0.51546067,0.40538153,0.0
ERR719532,0.0057925284,0.047608435,0.015769243,0.93082976
SRR5649028,0.03555417,0.0144841075,0.0069313645,0.94303036
SRR6264019,0.0023294687,0.006693661,0.008575112,0.9824017
SRR1687446,0.4460664,0.057085752,0.004007101,0.49284077
SRR5399635,0.0043854713,0.022690654,0.005068034,0.9678558
SRR5203165,0.022426695,0.0070815086,0.00796631,0.9625255
SRR5602301,0.0047917366,0.007410854,0.008038759,0.9797586
ERR719991,0.0025709867,0.009306908,0.00964579,0.9784763
SRR6928784,0.0021636784,0.006696701,0.008605868,0.98253375
SRR6264911,0.0021253526,0.056872606,0.02559647,0.9154056
SRR5343071,0.002164185,0.006698698,0.008609593,0.9825275
ERR525737,0.0026133358,0.008372754,0.008543342,0.98047054
SRR051676,0.010609239,0.0069797337,0.010504693,0.9719063
SRR6264011,0.0022768974,0.0071519315,0.0087336,0.9818376
ERR719735,0.00949946,0.089360446,0.022587687,0.87855244
SRR3400417,0.0056523383,0.960181,0.01979059,0.014376104
ERR1809149,0.005782664,0.03265044,0.018979877,0.942587
SRR5078907,0.002162099,0.006716013,0.008643597,0.98247826
SRR5610042,0.0035075843,0.006733775,0.008280396,0.9814782
SRR1262585,0.0013528466,0.041541517,0.13175675,0.82534885
SRR5429305,0.0025392473,0.00685668,0.012539417,0.97806466
SRR5343094,0.0022330284,0.006712675,0.008634716,0.9824196
ERR525811,0.0022136867,0.0069507957,0.008452207,0.9823833
SRR5431400,0.3925843,0.023476094,0.0056084394,0.5783312
SRR5580644,0.0039569438,0.013526022,0.014772505,0.9677445
ERR209711,0.008549035,0.8463278,0.004212469,0.14091074
SRR5078966,0.003311634,0.023396373,0.015756696,0.95753527
SRR6182290,0.0052654147,0.0065222085,0.00795418,0.9802582
SRR5650137,0.016202986,0.76584446,0.0035375357,0.21441501
ERR719346,0.0042020082,0.022288084,0.0077515244,0.9657584
SRR5648863,0.027641684,0.0795517,0.051780462,0.8410262
SRR6265188,0.002163589,0.0066970885,0.008606464,0.98253286
SRR5758069,0.01623109,0.4951324,0.21004665,0.27858984
SRR6724432,0.023669362,0.023806483,0.102001816,0.85052234
SRR5637778,0.01984045,0.006935388,0.0074474216,0.96577674
SRR5866442,0.06190601,0.0070320964,0.005957663,0.92510426
SRR5548052,0.0055969954,0.9592742,0.020060986,0.015067816
SRR5548776,0.0055909753,0.95573056,0.022930473,0.015748024
SRR5813262,0.004334748,0.008484662,0.009914339,0.97726625
SRR5758110,0.0015747547,0.038918883,0.09885523,0.86065114
SRR064859,0.007200867,0.8958111,0.006619513,0.09036857
SRR5763459,0.009826541,0.03777525,0.0051633716,0.94723487
ERR209311,0.008867919,0.1673424,0.0031552613,0.8206344
ERR719911,0.0023262203,0.0071603656,0.008471817,0.9820416
SRR5548944,0.005755812,0.96131086,0.019498408,0.013434947
SRR5343116,0.018563151,0.00650844,0.0074320138,0.9674964
SRR5637740,0.0030491352,0.08410972,0.009987414,0.9028537
SRR5761779,0.009045124,0.011959344,0.008707136,0.9702884
SRR5648995,0.0138165355,0.02118525,0.010043055,0.95495516
SRR6264619,0.048413515,0.025803536,0.11242083,0.8133621
SRR5343182,0.0042907894,0.00670138,0.008116841,0.980891
SRR6264432,0.0021630824,0.0067041516,0.008619934,0.98251283
ERR634973,0.005351305,0.028716177,0.0052976906,0.9606348
SRR6474304,0.02638048,0.052829146,0.0061170757,0.9146733
SRR6024850,0.0025461018,0.0067049563,0.008529484,0.98221946
ERR719278,0.0030996501,0.012462497,0.008905858,0.975532
SRR5429275,0.004548013,0.92632985,0.021487445,0.04763472
SRR5343069,0.0021743178,0.006727934,0.008612394,0.98248535
ERR011198,0.0026509166,0.009504914,0.007574439,0.98026973
SRR064898,0.006571293,0.9466498,0.043168664,0.0036102533
ERR209619,0.0040761232,0.5991112,0.019221604,0.37759107
SRR2726138,0.0022791922,0.009537339,0.012453914,0.9757296
ERR209510,0.0043562353,0.027719468,0.00744465,0.9604796
ERR209280,0.0037947893,0.0068106353,0.008188933,0.98120564
SRR5428922,0.004961461,0.9456749,0.02384159,0.025521994
SRR5803758,0.0085995495,0.014367074,0.011434674,0.9655987
ERR695630,0.038714826,0.41703016,0.0019610822,0.5422939
SRR5078616,0.0021677315,0.0067166984,0.008593112,0.9825225
SRR6265075,0.0042133033,0.006621897,0.008575588,0.9805892
SRR6474290,0.006994128,0.065160155,0.0034359396,0.92440975
ERR719118,0.0041903555,0.016263753,0.0069059134,0.97264
SRR5548733,0.0021773279,0.0067684352,0.00856629,0.9824879
SRR7507665,0.031258643,0.021026552,0.0063401163,0.94137466
ERR209754,0.009325713,0.79414165,0.0033334494,0.19319916
SRR6264255,0.00226748,0.04382661,0.04068443,0.9132215
SRR5761756,0.08895776,0.013751298,0.0066494048,0.89064157
SRR6330910,0.003508389,0.007060826,0.008504331,0.98092645
SRR6265368,0.21781677,0.05300024,0.0065976977,0.7225853
