,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR309144,2.6464595e-06,4.194085e-05,1.4687872e-05,0.0001187064,8.504917e-05,0.00045579122,0.0001639061,1.3503759e-05,0.00012580433,0.9983225,0.00063527765,2.0201314e-05,0.0
ERR308593,2.5971544e-06,4.0956333e-05,1.4018128e-05,0.000119820594,8.178118e-05,0.00045535318,0.00015976834,1.2931371e-05,0.000120162294,0.9983273,0.0006450911,2.0209778e-05,0.0
ERR308857,2.478886e-06,4.026207e-05,1.3219761e-05,0.00011798286,7.899962e-05,0.0004441648,0.00015728104,1.2363643e-05,0.00011558429,0.99835473,0.0006432464,1.9680732e-05,0.0
ERR309739,2.657297e-06,4.425341e-05,1.5701104e-05,0.00011276057,9.1650436e-05,0.00044213745,0.00017404265,1.4563655e-05,0.00013754792,0.99833536,0.0006098047,1.9529907e-05,0.0
ERR1599003,2.2364933e-05,4.313094e-06,1.4252668e-05,4.1554595e-06,3.803859e-05,0.99815696,0.0006268557,0.00034536954,7.729567e-05,0.00033234854,0.00035412968,2.3924287e-05,0.0
ERR1598645,2.2719261e-05,4.4412914e-06,1.5204179e-05,4.3126147e-06,3.9327122e-05,0.99814326,0.0006232113,0.00034554323,8.024469e-05,0.00032876813,0.00036789017,2.5072259e-05,0.0
ERR1598886,4.4680517e-05,6.9211806e-06,1.7980929e-05,5.079179e-06,4.3687593e-05,0.99740463,0.0008035101,0.0004396907,9.221837e-05,0.0005113354,0.00059360627,3.6607667e-05,0.0
ERR1598551,3.041475e-05,5.1514667e-06,1.7834407e-05,5.2144683e-06,4.1755527e-05,0.9978505,0.0006234123,0.00041916175,8.75036e-05,0.00042779752,0.0004574271,3.3828524e-05,0.0
ERR1599004,2.0310585e-05,4.060839e-06,1.3330758e-05,3.8557364e-06,3.6874688e-05,0.998246,0.0006252483,0.0003260649,7.438229e-05,0.0003032365,0.00032496222,2.164235e-05,0.0
ERR1598226,2.7964821e-05,4.9059404e-06,1.667087e-05,4.8736338e-06,4.0862124e-05,0.9979397,0.00063110155,0.0003976029,8.446449e-05,0.00039772206,0.0004237226,3.044148e-05,0.0
ERR1598547,2.69665e-05,4.8253246e-06,1.6648202e-05,4.8760007e-06,4.1164436e-05,0.99797493,0.0006267713,0.0003970783,8.465466e-05,0.00038507537,0.0004070261,3.0014386e-05,0.0
ERR1598708,1.995589e-05,4.0172636e-06,1.31614015e-05,3.8046041e-06,3.6682315e-05,0.9982327,0.0006250739,0.00032269955,7.383782e-05,0.00029823184,0.00032022595,2.1251892e-05,2.8371811e-05
ERR1598817,2.0535821e-05,4.089673e-06,1.344607e-05,3.8913895e-06,3.7052538e-05,0.99823636,0.0006257688,0.00032891752,7.475231e-05,0.00030555326,0.00032766588,2.1924072e-05,0.0
ERR1598458,2.0221896e-05,4.05008e-06,1.3300792e-05,3.8472053e-06,3.6866746e-05,0.99824977,0.000625103,0.00032579864,7.429468e-05,0.00030150978,0.00032362307,2.158528e-05,0.0
ERR1598637,2.010861e-05,4.0362033e-06,1.3240034e-05,3.8286157e-06,3.6790923e-05,0.99824333,0.0006252527,0.0003245771,7.409388e-05,0.0003001988,0.0003221333,2.1440705e-05,1.090765e-05
ERR1598095,3.5294735e-05,5.7128527e-06,2.0736461e-05,6.1520573e-06,4.577412e-05,0.99765253,0.00062557106,0.000479537,9.580307e-05,0.00048519264,0.00050638634,4.137264e-05,0.0
ERR1598867,4.2657695e-05,6.3779125e-06,2.318239e-05,6.8647178e-06,4.8046346e-05,0.99740225,0.0006367436,0.00053018826,0.000102634825,0.0005623542,0.0005893129,4.9348062e-05,0.0
ERR1598665,2.3097835e-05,4.413052e-06,1.4918957e-05,4.3310774e-06,3.7738468e-05,0.9981472,0.00062057754,0.00035213836,7.8458565e-05,0.00033137,0.00036131576,2.444548e-05,0.0
ERR1598502,2.921757e-05,4.9800706e-06,1.7125174e-05,4.974863e-06,4.1175645e-05,0.9978928,0.00062906154,0.00040317356,8.509762e-05,0.0004181831,0.00044227584,3.1863136e-05,0.0
ERR1598519,4.7003956e-05,6.6385555e-06,2.4884224e-05,7.3907026e-06,4.9608396e-05,0.9972407,0.0006284717,0.0005622808,0.000105921106,0.0006267761,0.00064507156,5.516564e-05,0.0
ERR1599499,4.7340633e-05,6.5082227e-06,2.3930099e-05,6.53756e-06,3.792202e-05,0.99724466,0.0006713843,0.00056311855,8.961092e-05,0.0004728029,0.00078652636,4.9707178e-05,0.0
ERR1598760,1.636503e-05,3.495929e-06,1.2676584e-05,5.129991e-06,4.876939e-05,0.99564654,0.00060248375,0.00020745397,5.8545655e-05,0.0010893345,0.00075662136,2.2284219e-05,0.0015302896
ERR1599086,2.3011855e-05,4.252683e-06,1.4202119e-05,4.085294e-06,3.7287402e-05,0.9981321,0.00062508194,0.00034594344,7.622809e-05,0.00034147387,0.00037213502,2.4233821e-05,0.0
ERR1599443,1.9771873e-05,3.994495e-06,1.3066229e-05,3.7754753e-06,3.6553873e-05,0.9982195,0.0006249845,0.00032058358,7.3533265e-05,0.00029599667,0.00031784177,2.1016702e-05,4.9352646e-05
ERR1598522,2.311847e-05,4.4026665e-06,1.4833105e-05,4.3150044e-06,3.8833783e-05,0.9981303,0.0006240903,0.00035749556,7.9116646e-05,0.0003372358,0.00036101125,2.5280324e-05,0.0
ERR1598136,3.6129702e-05,5.7349343e-06,2.0867576e-05,6.17576e-06,4.5524455e-05,0.99762845,0.0006232333,0.000481906,9.597419e-05,0.000495241,0.0005187261,4.2029744e-05,0.0
ERR1599510,2.5353489e-05,4.6819737e-06,1.6068452e-05,4.700213e-06,3.9584957e-05,0.9980564,0.0006167975,0.0003790154,8.263773e-05,0.0003577753,0.00038911414,2.793854e-05,0.0
ERR1599614,2.1617298e-05,4.3866053e-06,1.36657e-05,4.0322334e-06,3.8140268e-05,0.99816674,0.00065351994,0.00034106278,7.573907e-05,0.00031335105,0.00034529404,2.2385484e-05,0.0
ERR1599200,2.5636826e-05,4.8578404e-06,1.4773185e-05,4.3701325e-06,3.811539e-05,0.9980323,0.0006684763,0.0003777347,7.9052734e-05,0.00034946192,0.00037943284,2.5792231e-05,0.0
ERR1599206,2.0361793e-05,4.066828e-06,1.3372668e-05,3.869109e-06,3.6973615e-05,0.9982435,0.0006253016,0.0003274623,7.452261e-05,0.00030353144,0.00032534637,2.1755679e-05,0.0
ERR1598328,3.2623808e-05,5.4219895e-06,1.9452922e-05,5.752615e-06,4.4533404e-05,0.99775285,0.0006265358,0.00045517256,9.2594295e-05,0.00045421987,0.0004732139,3.7600978e-05,0.0
ERR1598448,2.341881e-05,5.0724166e-06,2.5454841e-05,4.9154123e-06,5.929292e-05,0.9976253,0.0007265357,0.0003048589,9.486979e-05,0.00031502085,0.00078157714,3.3679473e-05,0.0
ERR1598907,2.3025439e-05,4.4792714e-06,1.5561394e-05,4.354649e-06,3.9721654e-05,0.99812126,0.0006252761,0.00034578648,8.040731e-05,0.00032737237,0.000387114,2.5634023e-05,0.0
ERR1598915,2.1471606e-05,4.1663448e-06,1.3721189e-05,3.9685383e-06,3.7136106e-05,0.9981988,0.00062552333,0.0003342323,7.530112e-05,0.0003196603,0.00034329138,2.272658e-05,0.0
ERR1598110,1.975231e-05,3.9921183e-06,1.30536e-05,3.771506e-06,3.6531186e-05,0.998219,0.0006251037,0.00032055378,7.348503e-05,0.00029566884,0.00031757355,2.1002877e-05,5.0485134e-05
ERR1599258,2.8773213e-05,5.1674588e-06,1.860978e-05,5.4557017e-06,3.8729817e-05,0.9979486,0.0005791872,0.0004414429,9.199406e-05,0.00034433082,0.00046318886,3.452657e-05,0.0
ERR1598826,2.9446179e-05,5.0237245e-06,1.7445851e-05,5.093366e-06,4.1630963e-05,0.9978835,0.00062638684,0.00041161542,8.634639e-05,0.00041801808,0.00044291394,3.2605483e-05,0.0
ERR1599022,3.4524226e-05,5.5955443e-06,2.0063217e-05,5.925632e-06,4.4663957e-05,0.99769133,0.00062607025,0.00046698513,9.404853e-05,0.0004723733,0.00049874856,3.9664068e-05,0.0
ERR1599531,2.2852424e-05,4.3834702e-06,1.4508275e-05,4.218253e-06,3.8549002e-05,0.9981395,0.00063149974,0.00035226333,7.8281766e-05,0.00033295632,0.00035643458,2.4548635e-05,0.0
ERR1598370,3.3874516e-05,5.728789e-06,2.1207654e-05,6.112845e-06,4.0549872e-05,0.99774617,0.000573846,0.0004646994,9.7211116e-05,0.00040186194,0.0005665199,4.2239248e-05,0.0
ERR1599195,3.7075857e-05,5.906903e-06,2.1123516e-05,6.2436648e-06,4.645253e-05,0.99759936,0.00063263683,0.0004899773,9.731498e-05,0.00050039473,0.0005210808,4.2539355e-05,0.0
ERR1599323,2.0192934e-05,4.079966e-06,1.3168307e-05,3.8157377e-06,3.6876456e-05,0.9982423,0.00063323975,0.00032415986,7.406293e-05,0.00029945374,0.00032311678,2.1298578e-05,4.23193e-06
ERR1598897,1.9811963e-05,3.999473e-06,1.3084909e-05,3.7810858e-06,3.65749e-05,0.9982232,0.0006251633,0.00032120943,7.358749e-05,0.0002964437,0.0003183782,2.1076376e-05,4.374981e-05
ERR1598679,2.1982305e-05,4.2184656e-06,1.47388955e-05,4.4007816e-06,3.9662107e-05,0.99814326,0.0006054626,0.0003552079,8.2071754e-05,0.0003414108,0.0003640583,2.3443063e-05,0.0
ERR1598506,2.0743184e-05,4.122315e-06,1.3535913e-05,3.926895e-06,3.7191774e-05,0.9982259,0.0006262313,0.00033075764,7.505103e-05,0.00030933096,0.00033111524,2.213977e-05,0.0
ERR1599436,1.9753026e-05,3.992217e-06,1.3053974e-05,3.7716284e-06,3.6531776e-05,0.99821913,0.0006251335,0.00032052398,7.348629e-05,0.00029566884,0.00031763315,2.1003738e-05,5.030632e-05
ERR1599528,1.9197561e-05,5.7723e-06,2.8244649e-05,6.9415996e-06,6.636477e-05,0.99730235,0.0006891351,0.00028186472,7.541782e-05,0.0005169705,0.00096238713,4.5422625e-05,0.0
ERR1599560,3.9714316e-05,5.932907e-06,1.9304904e-05,5.543891e-06,4.2108037e-05,0.9975481,0.0006635268,0.00045652073,9.0520436e-05,0.00051299046,0.0005762473,3.9526298e-05,0.0
ERR1598686,1.9756437e-05,3.992598e-06,1.3056215e-05,3.7724053e-06,3.653784e-05,0.99821913,0.0006251037,0.00032052398,7.3493095e-05,0.00029569864,0.00031760335,2.1006363e-05,5.030632e-05
ERR1598509,4.0438066e-05,6.1833434e-06,2.303415e-05,6.877209e-06,4.841396e-05,0.99746263,0.0006277863,0.00052807014,0.00010215481,0.00054503174,0.0005612791,4.8149017e-05,0.0
ERR1599525,1.8797686e-05,4.3730506e-06,1.4739733e-05,4.164056e-06,4.0270126e-05,0.9976871,0.0006554127,0.00024721026,5.924306e-05,0.00043421984,0.00045835972,2.5127756e-05,0.00035101175
ERR1599317,2.8140883e-05,5.048068e-06,1.668135e-05,4.85706e-06,4.16799e-05,0.997935,0.0006482814,0.0003989699,8.5505126e-05,0.00039006484,0.00041552912,3.021026e-05,0.0
ERR1598684,1.9768591e-05,3.9919737e-06,1.30697435e-05,3.7789623e-06,3.658826e-05,0.9982189,0.0006247759,0.00032103062,7.359879e-05,0.0002962649,0.00031802058,2.1011652e-05,4.9233437e-05
ERR1599322,1.9817178e-05,4.0000527e-06,1.3104665e-05,3.7866573e-06,3.6611822e-05,0.9982181,0.00062415004,0.00032037497,7.370654e-05,0.00029680133,0.0003181696,2.1022455e-05,5.030632e-05
ERR1599222,2.3430892e-05,4.4314306e-06,1.4792611e-05,4.303598e-06,3.861197e-05,0.9981198,0.00062793045,0.00035829813,7.887101e-05,0.0003392898,0.00036503148,2.525672e-05,0.0
ERR1598870,1.9853574e-05,4.0047703e-06,1.3107065e-05,3.7878744e-06,3.6605536e-05,0.99822605,0.0006251633,0.00032165647,7.366023e-05,0.00029692054,0.00031888485,2.1126745e-05,3.916025e-05
ERR1598990,2.709298e-05,4.814832e-06,1.6606713e-05,4.854401e-06,4.0824376e-05,0.99797326,0.0006255881,0.00039541553,8.4159496e-05,0.0003865696,0.00041081395,2.9985451e-05,0.0
ERR1598963,2.8913284e-05,5.3036765e-06,2.2176493e-05,6.6852126e-06,4.85446e-05,0.99776727,0.00058437814,0.00039837463,0.00010230746,0.00040749158,0.00059188623,3.6656496e-05,0.0
ERR1598456,2.4700608e-05,4.639713e-06,1.5743079e-05,4.5942866e-06,4.000409e-05,0.99805164,0.00062751357,0.00037162268,8.0673424e-05,0.00036349017,0.00038750042,2.7760387e-05,0.0
ERR1599020,2.2468874e-05,4.150489e-06,1.5497986e-05,4.657024e-06,4.266434e-05,0.998048,0.0005983965,0.00037040332,8.650498e-05,0.00037141648,0.0004118539,2.3926523e-05,0.0
ERR1599083,4.532386e-05,6.600576e-06,2.5012723e-05,7.449186e-06,4.8784957e-05,0.99730885,0.0006193098,0.0005559388,0.000105568935,0.0005958655,0.0006271642,5.4193337e-05,0.0
ERR1599456,4.3378448e-05,6.9514485e-06,1.8004568e-05,5.074302e-06,4.2016738e-05,0.99752533,0.00077856466,0.00044559586,8.861052e-05,0.00046411398,0.00054810045,3.422044e-05,0.0
ERR1598387,1.9763993e-05,3.9935576e-06,1.3059751e-05,3.773384e-06,3.6539685e-05,0.99821985,0.0006251335,0.00032061338,7.3505216e-05,0.00029581785,0.00031769276,2.1017164e-05,4.9233437e-05
ERR1599049,2.9808147e-05,5.1770003e-06,1.8278424e-05,5.387779e-06,4.2996453e-05,0.9978554,0.00062511227,0.00042652828,8.856144e-05,0.00042229993,0.00044600255,3.4400444e-05,0.0
ERR1599623,2.7807728e-05,5.1130896e-06,1.5790798e-05,4.7362637e-06,4.0707433e-05,0.9978969,0.00066453835,0.00039821072,8.227701e-05,0.0003929092,0.00044255896,2.8480936e-05,0.0
ERR1598876,1.9962401e-05,4.017984e-06,1.3164038e-05,3.8052829e-06,3.668522e-05,0.99823356,0.0006251931,0.00032284856,7.384585e-05,0.00029841065,0.00032031536,2.126148e-05,2.7000904e-05
ERR1599590,2.374102e-05,4.4545645e-06,1.5079303e-05,4.3949235e-06,3.8734775e-05,0.9981091,0.0006197907,0.00036315093,7.985787e-05,0.0003435767,0.0003722379,2.5922398e-05,0.0
ERR1598180,2.2165437e-05,4.2822676e-06,1.42964445e-05,4.1517983e-06,3.8179995e-05,0.9981689,0.00062536635,0.000346949,7.742727e-05,0.00032615114,0.00034814086,2.3976474e-05,0.0
ERR1598860,3.6200356e-05,5.766632e-06,2.0874575e-05,6.185023e-06,4.54997e-05,0.99763095,0.0006255882,0.00048342664,9.621902e-05,0.00049065973,0.0005167941,4.1870102e-05,0.0
ERR1598250,2.0966365e-05,4.13979e-06,1.3681197e-05,3.962761e-06,3.7312977e-05,0.9982195,0.0006250569,0.0003337908,7.545261e-05,0.00031066596,0.000333016,2.2458793e-05,0.0
ERR1599235,2.0056706e-05,4.029688e-06,1.3215082e-05,3.820934e-06,3.6751855e-05,0.9982392,0.0006250739,0.00032383204,7.402078e-05,0.00029960275,0.00032147765,2.1371643e-05,1.7523766e-05
ERR1598310,2.124711e-05,4.1727462e-06,1.38272735e-05,4.00777e-06,3.7568865e-05,0.9982067,0.00062521454,0.00033705743,7.596846e-05,0.0003147081,0.00033667003,2.2845268e-05,0.0
ERR1598393,3.944535e-05,7.149557e-06,1.88172e-05,7.445077e-06,4.5626897e-05,0.9971506,0.0007349636,0.00048869604,0.00010356669,0.0006890135,0.00067582965,3.8868857e-05,0.0
ERR1598184,4.276169e-05,6.237762e-06,2.0726928e-05,6.1307614e-06,4.2254393e-05,0.99742156,0.0006415757,0.00049067626,9.496926e-05,0.0005483871,0.0006401471,4.454836e-05,0.0
ERR1598628,2.0418885e-05,4.074033e-06,1.3402876e-05,3.8784265e-06,3.701235e-05,0.99824125,0.0006252384,0.00032802665,7.4621326e-05,0.00030418535,0.00032605976,2.1825315e-05,0.0
ERR1599340,3.586638e-05,5.457369e-06,1.8774786e-05,5.4038746e-06,4.174208e-05,0.99766463,0.00063660694,0.00043797056,8.850293e-05,0.00049328624,0.0005341032,3.760865e-05,0.0
ERR1599608,2.4853633e-05,4.984117e-06,1.9014531e-05,4.7435524e-06,4.638534e-05,0.998002,0.00064130314,0.00034649496,9.358504e-05,0.0003177172,0.000469292,2.9581852e-05,0.0
ERR1598919,9.429211e-06,5.2336163e-06,1.0642583e-05,2.5378655e-05,6.7458546e-05,0.99215055,0.00076282024,0.00030338764,0.00033274293,0.0030845404,0.00021311641,1.7091494e-05,0.0030175447
ERR1598249,2.5205216e-05,4.631779e-06,1.5840116e-05,4.6282867e-06,4.0227304e-05,0.9980434,0.0006261118,0.000380034,8.221135e-05,0.000364306,0.00038548518,2.7856959e-05,0.0
ERR1599571,3.202105e-05,5.4500583e-06,1.9346031e-05,5.713977e-06,4.2522584e-05,0.9978044,0.00060966756,0.0004501267,9.2455884e-05,0.00042535292,0.0004755556,3.741852e-05,0.0
ERR1598982,1.9896297e-05,4.0098494e-06,1.3129184e-05,3.794614e-06,3.6636586e-05,0.99822915,0.0006251633,0.0003221929,7.373199e-05,0.00029748678,0.0003194511,2.1180447e-05,3.4213066e-05
ERR1598077,1.9744513e-05,4.0329096e-06,1.3089527e-05,3.816684e-06,3.6456113e-05,0.9982054,0.0006265044,0.0003180802,7.4230025e-05,0.0003002286,0.00031599402,2.1032904e-05,6.133318e-05
ERR1598190,3.152927e-05,5.2815917e-06,1.8164194e-05,5.335921e-06,4.208562e-05,0.9978114,0.00062879105,0.00042973494,8.880963e-05,0.00043452898,0.0004696355,3.473238e-05,0.0
