,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1599235,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598310,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598393,5.9394853e-05,0.00010789526,0.99983275,0.0
ERR1598184,5.9394966e-05,0.00010789495,0.99983275,0.0
ERR1598628,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599340,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1599608,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598919,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598249,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599571,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR1598982,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598077,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598190,5.9395083e-05,0.00010789424,0.99983275,0.0
ERR1599248,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598120,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1599100,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR1598922,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598172,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598989,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1599414,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598864,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1598778,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599062,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598777,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598466,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599361,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598185,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599405,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598813,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR1599257,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1599153,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599511,5.929185e-05,0.000108402804,0.9998323,0.0
ERR1598318,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599010,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598357,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598608,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1599554,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598560,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598666,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598392,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599573,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598745,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598335,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599620,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599406,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599145,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR1598119,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599628,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1598526,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598492,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599334,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599636,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598599,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598355,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599047,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598518,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599598,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598776,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598459,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599546,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599240,5.9393722e-05,0.00010790061,0.99983275,0.0
ERR1599017,5.9394006e-05,0.00010789927,0.99983275,0.0
ERR1599377,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599267,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1598460,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599127,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599365,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598237,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599494,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR1598149,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1599374,5.9395137e-05,0.00010789413,0.99983275,0.0
ERR1598200,5.9395083e-05,0.00010789444,0.99983275,0.0
ERR1598902,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR1598447,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2188945,0.9856339,0.008015214,0.006350862,0.0
ERR2189756,0.9856335,0.008020649,0.006345962,0.0
ERR2189236,0.9856328,0.008021144,0.0063460763,0.0
ERR2189211,0.9856335,0.008020649,0.006345962,0.0
ERR2189737,0.9856335,0.008020649,0.006345962,0.0
ERR2189519,0.9856335,0.008020649,0.006345962,0.0
ERR2189480,0.98562956,0.008010904,0.006359424,0.0
ERR2189448,0.9856337,0.008016182,0.0063500637,0.0
ERR2189739,0.9856335,0.008020649,0.006345962,0.0
ERR2189374,0.9856336,0.008020383,0.0063461093,0.0
ERR2189187,0.985633,0.008019735,0.006347228,0.0
ERR2189266,0.9856332,0.008020705,0.0063460185,0.0
ERR2189029,0.98563325,0.008020764,0.006345961,0.0
ERR2189133,0.98563236,0.00802126,0.006346339,0.0
ERR2189017,0.9856329,0.008021028,0.0063460767,0.0
ERR2188936,0.9856339,0.008012716,0.0063533103,0.0
ERR2189501,0.9856187,0.007976186,0.0064051575,0.0
ERR2189486,0.98563135,0.008018199,0.0063503757,0.0
ERR2189545,0.9856335,0.008020649,0.006345962,0.0
ERR2189594,0.9856334,0.008020588,0.0063460195,0.0
ERR2189033,0.98563254,0.008021349,0.006346045,0.0
ERR2189482,0.9856335,0.008020649,0.006345962,0.0
ERR2189147,0.9856323,0.008021584,0.0063461917,0.0
ERR2189610,0.9856334,0.0080205295,0.0063460204,0.0
ERR2189674,0.9856335,0.008020649,0.006345962,0.0
ERR2189177,0.9856032,0.007973182,0.006423687,0.0
ERR2189267,0.9856327,0.008021144,0.006346194,0.0
ERR2189410,0.98563045,0.00802243,0.006347099,0.0
ERR2189635,0.98563135,0.00802173,0.0063468977,0.0
ERR2189220,0.98563266,0.008021115,0.0063462527,0.0
ERR2189403,0.9856335,0.008020649,0.006345962,0.0
ERR2189711,0.9856335,0.008020649,0.006345962,0.0
ERR2189583,0.98563194,0.007930925,0.0064371745,0.0
ERR2189199,0.9856326,0.008016561,0.0063508847,0.0
ERR2188932,0.9856335,0.008020649,0.006345962,0.0
ERR2189196,0.9856335,0.008020649,0.006345962,0.0
ERR2189260,0.9856335,0.008020649,0.006345962,0.0
ERR2189159,0.9856203,0.008025006,0.0063545965,0.0
ERR2189188,0.9856326,0.0080193505,0.0063480223,0.0
ERR2189053,0.9856335,0.008020649,0.006345962,0.0
ERR2189694,0.9856334,0.008020676,0.006345961,0.0
ERR2189532,0.9856335,0.008020649,0.006345962,0.0
ERR2189061,0.9856335,0.008020649,0.006345962,0.0
ERR2189499,0.9856335,0.008020649,0.006345962,0.0
ERR2189681,0.9856334,0.008020589,0.006346079,0.0
ERR2189182,0.98563045,0.008022374,0.0063472483,0.0
ERR2189736,0.9856335,0.008020649,0.006345962,0.0
ERR2189506,0.9856331,0.008020734,0.0063461363,0.0
ERR2189295,0.9856335,0.008020649,0.006345962,0.0
ERR2189623,0.9855853,0.0080305515,0.006384177,0.0
ERR2189303,0.9856335,0.008020649,0.006345962,0.0
ERR2189455,0.9856315,0.008021699,0.006346691,0.0
ERR2189264,0.9856335,0.008020649,0.006345962,0.0
ERR2188931,0.9856335,0.008020649,0.006345962,0.0
ERR2189607,0.9856335,0.00802009,0.006346434,0.0
ERR2189003,0.9856335,0.008020649,0.006345962,0.0
ERR2189157,0.9856323,0.008021026,0.0063466053,0.0
ERR2189538,0.9856335,0.008020649,0.006345962,0.0
ERR2189051,0.9856335,0.008020649,0.006345962,0.0
ERR2189145,0.98563206,0.008021583,0.00634625,0.0
ERR2189649,0.9856335,0.008020649,0.006345962,0.0
ERR2189284,0.9856335,0.008020649,0.006345962,0.0
ERR2189608,0.9856335,0.008020649,0.006345962,0.0
ERR2189396,0.9856335,0.008020649,0.006345962,0.0
ERR2189026,0.9856335,0.008020649,0.006345962,0.0
ERR2189471,0.985631,0.008021759,0.006347251,0.0
ERR2188946,0.9856334,0.008020588,0.0063460195,0.0
ERR2188940,0.9856335,0.008019531,0.0063469354,0.0
ERR2189107,0.98562706,0.008017126,0.006355813,0.0
ERR2189240,0.98561907,0.007963026,0.0064178477,0.0
ERR2189261,0.9856335,0.008020649,0.006345962,0.0
ERR2189417,0.9856335,0.008020649,0.006345962,0.0
ERR2188917,0.9856335,0.008020649,0.006345962,0.0
ERR2189093,0.9856334,0.008020559,0.0063460497,0.0
ERR2189281,0.9856335,0.008020649,0.006345962,0.0
ERR2189473,0.9856335,0.008020649,0.006345962,0.0
ERR2189361,0.9856335,0.008020649,0.006345962,0.0
ERR2189513,0.9856335,0.008020649,0.006345962,0.0
ERR2189629,0.9856335,0.008020649,0.006345962,0.0
ERR2240469,0.000544708,0.99513406,0.004321249,0.0
ERR2240689,0.000544708,0.99513406,0.004321249,0.0
ERR2240737,0.000544708,0.99513406,0.004321249,0.0
ERR2240171,0.000544708,0.99513406,0.004321249,0.0
ERR2240516,0.000544708,0.99513406,0.004321249,0.0
ERR2240604,0.000544708,0.99513406,0.004321249,0.0
ERR2240231,0.00019432009,0.9803931,0.019412586,0.0
ERR2240543,0.000544708,0.99513406,0.004321249,0.0
ERR2240289,0.000544708,0.99513406,0.004321249,0.0
ERR2240296,0.000544708,0.99513406,0.004321249,0.0
ERR2240753,0.000544708,0.99513406,0.004321249,0.0
ERR2240550,0.000544708,0.99513406,0.004321249,0.0
ERR2240404,0.000544708,0.99513406,0.004321249,0.0
ERR2240694,0.000544708,0.99513406,0.004321249,0.0
ERR2240732,0.00054473855,0.99513286,0.004322445,0.0
ERR2240691,0.000544708,0.99513406,0.004321249,0.0
ERR2240180,0.000544708,0.99513406,0.004321249,0.0
ERR2240333,0.000544708,0.99513406,0.004321249,0.0
ERR2240429,0.000544708,0.99513406,0.004321249,0.0
ERR2240228,0.000544708,0.99513406,0.004321249,0.0
ERR2240226,9.128978e-05,0.67568225,0.23003754,0.09418893
ERR2240551,0.000544708,0.99513406,0.004321249,0.0
ERR2240467,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2240410,0.000544708,0.99513406,0.004321249,0.0
ERR2240518,0.000544708,0.99513406,0.004321249,0.0
ERR2240243,0.00055077183,0.99494463,0.0045046704,0.0
ERR2240182,0.000544708,0.99513406,0.004321249,0.0
ERR2240276,0.000544708,0.99513406,0.004321249,0.0
ERR2240795,6.3564726e-06,0.054090645,0.94590306,0.0
ERR2240169,0.000544708,0.99513406,0.004321249,0.0
ERR2240619,0.000544708,0.99513406,0.004321249,0.0
ERR2240738,0.000544708,0.99513406,0.004321249,0.0
ERR2240258,0.000544708,0.99513406,0.004321249,0.0
ERR2240739,0.000544708,0.99513406,0.004321249,0.0
ERR2240768,0.000544708,0.99513406,0.004321249,0.0
ERR2240677,0.000544708,0.99513406,0.004321249,0.0
ERR2240446,0.000544708,0.99513406,0.004321249,0.0
ERR2240293,0.0007326901,0.92801774,0.013142735,0.0581069
ERR2240553,0.000544708,0.99513406,0.004321249,0.0
ERR2240403,0.000544708,0.99513406,0.004321249,0.0
ERR2240522,0.000544708,0.99513406,0.004321249,0.0
ERR2240529,0.000544708,0.99513406,0.004321249,0.0
ERR2240311,0.000544708,0.99513406,0.004321249,0.0
ERR2240564,0.0005030061,0.9946382,0.004858783,0.0
ERR2240537,0.000544708,0.99513406,0.004321249,0.0
ERR2240302,2.7366175e-05,0.61228967,0.387683,0.0
ERR2240547,0.000544708,0.99513406,0.004321249,0.0
ERR2240520,0.000544708,0.99513406,0.004321249,0.0
ERR2240730,0.000544708,0.99513406,0.004321249,0.0
ERR2240261,0.000544708,0.99513406,0.004321249,0.0
ERR2240265,0.000544708,0.99513406,0.004321249,0.0
ERR2240583,0.000544708,0.99513406,0.004321249,0.0
ERR2240230,0.32852954,0.012656927,0.12817448,0.53063905
ERR2240642,0.000544708,0.99513406,0.004321249,0.0
ERR2240200,0.000544708,0.99513406,0.004321249,0.0
ERR2240521,4.2257416e-05,0.87028116,0.12967658,0.0
ERR2240140,2.6317475e-05,0.0025146464,0.99745905,0.0
ERR2240205,0.000544708,0.99513406,0.004321249,0.0
ERR2539938,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539636,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539470,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539819,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539698,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539794,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2539935,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539785,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539743,5.939503e-05,0.00010789528,0.99983275,0.0
ERR2539908,5.9395083e-05,0.00010789424,0.99983275,0.0
ERR2539623,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540299,5.9394126e-05,0.00010789898,0.99983275,0.0
ERR2539971,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539474,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539762,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539717,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539739,5.939305e-05,0.00010790351,0.99983275,0.0
ERR2539984,5.93948e-05,0.00010789557,0.99983275,0.0
ERR2539593,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539849,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539779,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539631,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539618,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539893,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540277,5.9395083e-05,0.00010789434,0.99983275,0.0
ERR2539492,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2539775,5.939503e-05,0.00010789466,0.99983275,0.0
ERR2539548,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539918,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540268,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539691,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR2539960,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540306,5.9394853e-05,0.00010789526,0.99983275,0.0
ERR2540284,5.9395137e-05,0.00010789424,0.99983275,0.0
ERR2539602,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539947,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539921,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539767,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539616,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540278,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539749,5.9394402e-05,0.00010789783,0.99983275,0.0
ERR2539592,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540014,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2539843,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540316,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2540037,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539927,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539941,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539473,5.9395083e-05,0.00010789485,0.99983275,0.0
ERR2539815,5.9392256e-05,0.00010790937,0.99983275,0.0
ERR2539890,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539690,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539544,5.9384434e-05,0.00010794539,0.99983263,0.0
ERR2539889,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539708,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2539523,5.9395083e-05,0.00010789434,0.99983275,0.0
ERR2539943,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540036,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540288,5.9391456e-05,0.00010790987,0.99983275,0.0
ERR2539847,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539725,5.9394577e-05,0.00010789764,0.99983275,0.0
ERR2540293,5.9394966e-05,0.00010789495,0.99983275,0.0
ERR2539719,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539557,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540264,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539686,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2540276,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539527,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539531,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539919,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539976,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539500,5.9395195e-05,0.000107894026,0.99983275,0.0
ERR2539798,5.9389586e-05,0.00010792861,0.9998327,0.0
ERR2539660,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539535,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539911,5.9395195e-05,0.000107893924,0.99983275,0.0
ERR2539641,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ1027215,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ1027198,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ654428,5.9394974e-05,0.00010789486,0.99983275,0.0
ERZ654436,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ1027084,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ1026951,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ654010,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653928,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653329,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653557,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ654064,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653811,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653726,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652877,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653463,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ1027127,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653286,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652949,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653016,5.9394966e-05,0.00010789485,0.99983275,0.0
ERZ653601,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653336,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653825,5.9395195e-05,0.000107894026,0.99983275,0.0
ERZ653316,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652862,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652711,5.9395083e-05,0.00010789424,0.99983275,0.0
ERZ653985,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652825,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653119,5.9391794e-05,0.00010790823,0.99983275,0.0
ERZ653892,5.8755995e-05,0.00011254409,0.9998287,0.0
ERZ652736,5.9385227e-05,0.00010793818,0.9998327,0.0
ERZ654184,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653942,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ652911,5.9395083e-05,0.00010789434,0.99983275,0.0
ERZ1026929,5.9395195e-05,0.000107893924,0.99983275,0.0
ERZ653626,5.9395195e-05,0.000107893924,0.99983275,0.0
