,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
ERR526069,0.00012104313,0.00055408996,0.0007184126,0.99649066,0.00024219837,0.00075434096,0.0011192744
ERR1297638,0.00012111964,0.00055440713,0.00071853015,0.99648935,0.00024235123,0.0007548725,0.0011193983
SRR2046556,0.00012124981,0.00055409834,0.00072011777,0.9964849,0.00024243243,0.0007550808,0.0011222113
SRR6417453,0.00012149293,0.0005542841,0.0007214588,0.9964796,0.00024258078,0.00075618405,0.0011244895
ERR1725511,0.034905292,0.009412896,0.048538316,0.012321355,0.022204326,0.1732268,0.699391
SRR5155552,0.0004936334,0.9960782,0.00090584636,0.0010137758,0.0005708619,0.00063894,0.00029860134
ERR522646,0.00012133886,0.00055495976,0.0007196505,0.9964838,0.00024274032,0.00075667386,0.0011209063
SRR5179009,0.0004945977,0.9960729,0.0009077302,0.0010167977,0.0005710326,0.00063862046,0.00029844206
ERR923481,0.0020856857,0.0022529885,0.022186844,0.01778465,0.0019632194,0.003289588,0.95043707
ERR1677269,0.002091466,0.0022539997,0.022258423,0.017869214,0.0019642971,0.0032864069,0.9502762
SRR6235188,0.00048385462,0.99613464,0.00088676106,0.0009832087,0.00056908955,0.0006422429,0.00030025
SRR788718,0.0018857619,0.034018837,0.84774643,0.0142290555,0.0053797,0.027178656,0.06956147
ERR1523821,0.003278167,0.0078031593,0.016766904,0.008793921,0.0021314379,0.9575728,0.0036535545
ERR1616403,0.0018672583,0.0042915703,0.012962949,0.005362138,0.0013282099,0.97185093,0.0023370287
SRR2126808,0.0004945967,0.9960729,0.0009077285,0.0010167949,0.0005710326,0.00063862046,0.00029844206
ERR923482,0.0020913589,0.002254022,0.022253687,0.017860735,0.0019645393,0.0032878248,0.9502878
SRR6754350,0.0002066963,0.997489,0.00035849906,0.0002704403,0.00050075306,0.0007970856,0.00037763172
ERR1315197,0.000121015524,0.0005539559,0.0007182909,0.9964915,0.00024212904,0.0007539004,0.0011192124
ERR2784832,0.000121159326,0.0005534974,0.0007187077,0.9964908,0.00024222056,0.0007538028,0.0011197752
ERR1385036,0.00012109727,0.00055409997,0.0007205104,0.996482,0.00024255061,0.00075970497,0.0011200558
ERR2739127,0.00012167431,0.0005556408,0.000720936,0.99647707,0.00024323552,0.0007585834,0.0011228127
SRR6764580,0.002090519,0.002253788,0.022245279,0.017851943,0.0019642364,0.0032876516,0.9503066
SRR995905,0.000120983175,0.000553835,0.0007182355,0.9964921,0.00024206594,0.00075366686,0.0011191617
SRR7453491,0.0006101265,0.002710268,0.0011306625,0.9869205,0.0012646503,0.0059556365,0.0014082054
ERR2249168,0.000121115365,0.0005543395,0.0007185864,0.99648935,0.00024232628,0.00075476634,0.0011195366
SRR5178950,0.0004945977,0.9960729,0.0009077302,0.0010167977,0.0005710326,0.00063862046,0.00029844206
SRR6414100,0.00012098294,0.00055383344,0.0007182355,0.9964921,0.00024206525,0.00075366464,0.0011191613
ERR1385234,0.00020821797,0.00092759257,0.000856427,0.9947513,0.0004256921,0.0016110698,0.0012197195
SRR5724717,0.000120993514,0.0005538549,0.00071829994,0.99649173,0.00024208847,0.00075373595,0.0011192558
SRR6054655,0.00012115318,0.0005544377,0.00071868114,0.9964887,0.00024239592,0.00075501995,0.0011196298
ERR2716298,0.72718334,0.048271004,0.022713207,0.042473312,0.03329203,0.030411933,0.095655106
ERR1829014,0.0027609246,0.0223176,0.007574022,0.6703538,0.009249774,0.27478424,0.012959663
SRR2849311,0.001889398,0.034541715,0.8482142,0.0141073,0.005394828,0.02703823,0.0688143
SRR5431549,0.00013146794,0.0005974494,0.0007405461,0.9962838,0.00026447137,0.0008427106,0.0011394554
SRR7449209,0.000121762045,0.0005540252,0.0007261871,0.9964645,0.00024434636,0.0007572388,0.0011318789
SRR1725168,0.0018820278,0.034352902,0.8482034,0.014104021,0.0053748647,0.027165113,0.06891759
SRR6056097,0.0004900913,0.9960989,0.000898934,0.001002523,0.00057019043,0.0006401567,0.00029920792
ERR499973,0.00012099273,0.0005538762,0.00071825355,0.99649197,0.00024208553,0.00075374905,0.0011191755
SRR1824437,0.00020420592,0.997498,0.0003538903,0.0002654703,0.0004998594,0.0007996831,0.00037888146
ERR765788,0.0020875616,0.0022535294,0.022212941,0.01781802,0.0019633796,0.0032871864,0.9503774
ERR1311174,0.00012098375,0.0005538319,0.0007182355,0.9964921,0.00024206641,0.00075366505,0.0011191607
ERR3006039,0.00012109357,0.00055426144,0.00071849785,0.9964897,0.00024228684,0.0007545622,0.0011194281
SRR6414411,0.00012098627,0.00055384426,0.00071823987,0.99649197,0.00024207144,0.0007536858,0.0011191643
SRR1703037,0.00012262074,0.00055430527,0.0007234776,0.99646914,0.00024406824,0.00075919944,0.0011272193
ERR2528808,0.0018687114,0.004296524,0.012966889,0.0053669456,0.0013291243,0.971833,0.0023388227
SRR3095083,0.00012638999,0.0005762098,0.00073810964,0.9963483,0.0002545116,0.0008260738,0.0011303502
ERR498646,0.000121027624,0.000554009,0.00071830925,0.9964914,0.00024215395,0.0007539988,0.0011192245
SRR8605185,0.11059296,0.041604787,0.05892969,0.33974445,0.35971913,0.06114848,0.028260551
ERR719714,0.00012673438,0.0005784455,0.0007324272,0.9963665,0.00025444877,0.00081268727,0.001128707
ERR2003154,0.00012098673,0.00055385026,0.00071824325,0.99649197,0.00024207329,0.00075370015,0.001119167
SRR8608613,0.19153124,0.18698284,0.038665615,0.1348653,0.27525136,0.03897498,0.13372864
SRR5179841,0.00038800787,0.9966588,0.0007009859,0.0007033718,0.00055063906,0.0006794059,0.00031871733
SRR6038355,0.00012143445,0.00055575144,0.0007192774,0.9964826,0.0002430057,0.0007578103,0.0011200517
ERR1533692,0.0018923825,0.0043575238,0.01305109,0.005417469,0.0013443428,0.97157997,0.0023572058
ERR883424,0.0001257275,0.0005744875,0.0007288071,0.9963922,0.00025215585,0.0007991006,0.0011274698
ERR2560563,0.0018596562,0.004360499,0.012877244,0.0054834937,0.0013410321,0.9717603,0.0023177413
SRR1426193,0.0018718384,0.0043048854,0.012979238,0.0053703464,0.001331276,0.97180253,0.0023398863
SRR6264582,0.00055934,0.0024000702,0.0010788874,0.9881605,0.0011533055,0.0052538393,0.0013940313
SRR5640756,0.00049419765,0.99607533,0.0009069658,0.0010152034,0.0005708641,0.00063879316,0.00029854185
SRR3951083,0.00012164228,0.00055456784,0.00072257925,0.99647504,0.00024273101,0.00075715943,0.0011263723
ERR441307,0.000121390636,0.0005532853,0.000718658,0.9964908,0.00024255944,0.0007540871,0.0011192478
SRR2897291,0.0018677141,0.0042938604,0.012963542,0.0053643575,0.0013285646,0.9718444,0.0023376015
ERR2777824,0.3229958,0.02930049,0.095214315,0.11849013,0.058414385,0.35091463,0.024670286
SRR2006037,0.00040153024,0.99658775,0.00072702876,0.0007409009,0.00055347156,0.0006735103,0.00031578055
DRR047680,0.000121013545,0.00055390724,0.0007183891,0.9964914,0.00024214035,0.0007538715,0.0011193702
ERR1533893,0.0018846318,0.00434632,0.013020289,0.005414982,0.0013409618,0.97164154,0.0023513143
SRR5179962,0.0004938471,0.99607724,0.00090626284,0.0010144538,0.0005709028,0.0006388682,0.00029856546
ERR1691474,0.0020921852,0.0022536202,0.022257203,0.017853951,0.001965275,0.0032916402,0.95028615
DRR044185,0.00012101539,0.00055392814,0.0007183871,0.9964914,0.00024214796,0.00075390714,0.0011193595
ERR1896853,0.0023270845,0.00587517,0.013822177,0.00579287,0.0015099805,0.9675698,0.0031028073
ERR867475,0.00012110881,0.00055428117,0.0007185595,0.9964896,0.00024230414,0.0007545988,0.0011195587
ERR1263535,0.0012448821,0.018456884,0.006746399,0.04299993,0.0032310514,0.9263084,0.0010124402
SRR6874521,0.00012098487,0.0005538323,0.00071826205,0.99649185,0.00024207373,0.0007536832,0.0011191968
SRR2010448,0.000121041936,0.00055395905,0.00071859127,0.9964904,0.00024219992,0.000754052,0.0011196883
ERR756469,0.00020574323,0.0008679665,0.0012540381,0.99196386,0.00048261444,0.003895599,0.0013302196
SRR578774,0.00046934758,0.9962167,0.0008584522,0.00093895965,0.00056658196,0.00064727047,0.0003027262
DRR029147,0.00012099353,0.0005538328,0.0007182781,0.99649185,0.00024208204,0.000753699,0.0011192228
SRR3095112,0.000121983285,0.00055804016,0.0007206956,0.9964707,0.00024412123,0.00076258683,0.0011218889
SRR3624428,0.017474856,0.6165024,0.08504632,0.04533842,0.0035549824,0.0021464112,0.22993654
SRR2168220,0.00047462308,0.9961867,0.0008686495,0.00095506216,0.00056760595,0.00064545905,0.0003018946
SRR5586549,0.0020914862,0.0022540162,0.02225853,0.017869284,0.0019643162,0.0032864402,0.9502759
ERR107213,0.000120994104,0.00055388163,0.0007182603,0.99649185,0.00024208943,0.0007537669,0.0011191812
SRR1618219,0.0010249276,0.004172001,0.0017210367,0.9655362,0.0023925626,0.02355032,0.0016029591
SRR8608703,0.0061773816,0.946038,0.0033470332,0.028177373,0.0056760977,0.002570324,0.00801396
SRR2098459,0.0004945977,0.9960729,0.0009077302,0.0010167977,0.0005710326,0.00063862046,0.00029844206
ERR443269,0.00012098306,0.0005538337,0.0007182355,0.9964921,0.00024206548,0.0007536654,0.0011191617
SRR4431480,0.0004702887,0.9962115,0.0008603114,0.00094172807,0.0005666968,0.0006469234,0.00030256677
SRR924179,0.00042269,0.99647456,0.00076789537,0.000801004,0.00055775663,0.0006647463,0.0003114192
ERR2531942,0.00012101369,0.0005538287,0.00071839505,0.9964916,0.00024209492,0.00075376965,0.0011194169
SRR5210786,0.0018466355,0.0045092693,0.012714389,0.0057464456,0.0013693745,0.9715336,0.0022803145
SRR5915727,0.0004945977,0.9960729,0.0009077302,0.0010167977,0.0005710326,0.00063862046,0.00029844206
SRR7584473,0.00012068948,0.00055032904,0.00073742267,0.9964222,0.00024379409,0.000799725,0.0011259209
ERR3660998,0.0004945977,0.9960729,0.0009077302,0.0010167977,0.0005710326,0.00063862046,0.00029844206
SRR1048837,0.0053517474,0.13199669,0.79030406,0.0115054045,0.0131176105,0.0061301263,0.041594326
SRR3053542,0.0001412361,0.0006414606,0.0007558116,0.99609226,0.00028439474,0.00093743415,0.0011473563
SRR6309258,0.00012151616,0.0005561193,0.0007194306,0.99648106,0.00024318523,0.00075859984,0.0011201247
ERR1383822,0.00012193447,0.0005576754,0.00072086666,0.99647105,0.0002440608,0.00076278934,0.0011215522
ERR501041,0.00020465486,0.0009130709,0.0008484213,0.99484235,0.0004175407,0.001558521,0.0012153253
SRR8611185,0.08741753,0.35446858,0.06514556,0.018266981,0.03961329,0.018373506,0.41671452
DRR043905,0.00012099478,0.00055384485,0.0007183147,0.99649173,0.00024208339,0.0007537259,0.0011192878
ERR1328369,0.00013166206,0.0006003836,0.00073652074,0.99628973,0.000264083,0.00084360415,0.0011339367
SRR3624551,0.017474856,0.6165024,0.08504632,0.04533842,0.0035549824,0.0021464112,0.22993654
DRR047370,0.00012100284,0.0005538939,0.00071831525,0.9964916,0.00024211223,0.00075380737,0.0011192652
SRR5915418,0.0004838669,0.9961343,0.0008867743,0.0009834657,0.00056915666,0.0006422121,0.00030022554
ERR1691291,0.002091453,0.0022539964,0.022258254,0.017868975,0.0019642962,0.0032864225,0.9502767
SRR2668740,0.00020417525,0.99749833,0.00035384521,0.00026545062,0.00049982476,0.00079956406,0.00037887905
ERR1263864,0.0018644349,0.0043069012,0.012938264,0.0053896145,0.0013307066,0.9718382,0.0023318443
SRR8356207,0.0002141138,0.0009498284,0.0008815642,0.9945279,0.00044133904,0.001754783,0.0012304577
ERR1583348,0.0003635587,0.9967848,0.0006540532,0.0006371983,0.0005452757,0.0006907473,0.0003243667
SRR1119070,0.0053570718,0.1322135,0.7901083,0.0115063675,0.013131451,0.006119923,0.04156328
SRR7902274,0.00859808,0.22365402,0.12953529,0.078956164,0.0020424256,0.013734956,0.54347914
ERR1689660,0.002091363,0.0022539918,0.022257062,0.017867602,0.0019642846,0.003286477,0.95027924
ERR1103030,0.00049384864,0.99607736,0.00090628286,0.0010141192,0.000570806,0.0006389084,0.00029859855
ERR765677,0.0020912942,0.0022539832,0.022256458,0.017866945,0.0019642576,0.0032864395,0.9502806
ERR1677066,0.001815651,0.989205,0.004077108,0.000669478,0.0008987126,0.0018119545,0.0015222005
SRR8609595,0.029270543,0.8618558,0.024845697,0.009419752,0.0069090044,0.0062417295,0.061457448
SRR6038245,0.00012111912,0.00055425544,0.00071849284,0.9964898,0.0002423123,0.0007545555,0.0011194228
SRR2549672,0.00047535822,0.99618274,0.000870185,0.00095721625,0.0005676151,0.0006451432,0.0003016844
SRR952979,0.0004938941,0.9960769,0.00090635417,0.0010146011,0.0005709118,0.00063885335,0.00029855856
