,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
SRR4415162,0.0072972067,0.015900178,0.80693614,0.09001497,0.004137938,0.010623126,0.06509058
SRR2098549,0.0014728374,0.98811454,0.0019884415,0.0012355207,0.0021020763,0.0037215075,0.0013649425
SRR6188409,0.0014728055,0.98811483,0.0019883986,0.0012354763,0.002102041,0.003721402,0.0013649312
SRR6671026,0.0022245476,0.019196995,0.009738364,0.018876052,0.005329574,0.94345933,0.0011752249
ERR1383811,0.0003093088,0.0005682528,0.0020856722,0.994201,0.00040512497,0.0017360384,0.00069459114
SRR1631671,0.00030720473,0.00056971534,0.0020745432,0.9942188,0.0004039282,0.0017354032,0.000690376
ERR2017144,0.0014729341,0.9881144,0.0019884866,0.0012355499,0.0021021964,0.0037214572,0.0013650478
ERR499730,0.0003072094,0.0005697159,0.0020745788,0.9942188,0.0004039301,0.0017354131,0.0006903885
ERR1249565,0.0023743922,0.005337191,0.016013924,0.010757887,0.0069324886,0.004510071,0.954074
ERR1019824,0.00031007937,0.00057423476,0.0021068624,0.99411386,0.00040880856,0.0017887419,0.00069738855
ERR1226526,0.0023830663,0.005348351,0.016013829,0.01074247,0.00695613,0.004530106,0.95402604
SRR6745813,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR6028256,0.00031107196,0.00056293164,0.0020856312,0.99421364,0.0004054401,0.0017250548,0.0006961608
SRR6058681,0.0014728041,0.98811483,0.0019883967,0.0012354727,0.0021020388,0.0037213948,0.0013649312
SRR1824362,0.0017495211,0.9851955,0.0009387716,0.0013432254,0.004122083,0.0033158723,0.0033349956
SRR1027864,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR6038405,0.00031138415,0.0005629638,0.0020877123,0.99420965,0.00040563842,0.0017258147,0.0006968667
ERR2570302,0.07768461,0.76454484,0.028904838,0.013678921,0.019642584,0.020698128,0.07484604
SRR5431399,0.000310732,0.00056209014,0.0020819672,0.99422246,0.00040524694,0.0017222823,0.0006951075
SRR5525206,0.0003072159,0.000569686,0.0020746023,0.9942188,0.00040394242,0.0017353635,0.000690401
DRR018709,0.00030739355,0.00056916213,0.0020745664,0.99422,0.00040398724,0.0017343183,0.0006905448
ERR2666914,0.0003077808,0.000569602,0.0020779436,0.99421257,0.00040423317,0.0017362598,0.0006915895
SRR5786134,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
ERR1725579,0.012027512,0.10727157,0.017503686,0.7295313,0.018241081,0.11338281,0.0020421084
ERR1690537,0.00239133,0.005364039,0.016019424,0.010729664,0.006979486,0.0045470316,0.953969
SRR1633163,0.00030720385,0.0005697137,0.002074541,0.9942188,0.00040392706,0.0017353966,0.000690376
SRR5595918,0.0014731573,0.9881115,0.0019890196,0.0012361368,0.0021024127,0.0037227739,0.0013649996
ERR1255778,0.00030823014,0.0005691458,0.0020782086,0.9942114,0.00040469054,0.0017363008,0.0006918663
SRR4415138,0.0073000826,0.015906546,0.806872,0.09006391,0.004138051,0.010627409,0.06509196
ERR2985276,0.58697766,0.055623055,0.063853644,0.13306955,0.03718911,0.09645311,0.026833907
ERR501020,0.00032975277,0.00060780114,0.0021439248,0.99387217,0.0004334601,0.0019065771,0.0007061969
SRR6764374,0.0023709997,0.005327845,0.016005699,0.0107630715,0.0069225673,0.004503209,0.95410657
SRR6931787,0.00030995117,0.0005711432,0.002105745,0.99415684,0.00040867616,0.0017472996,0.00070032466
ERR1263616,0.0024980274,0.01750386,0.008651703,0.024512088,0.0059587965,0.9394748,0.0014006639
SRR500311,0.0014729265,0.9881144,0.0019880906,0.0012355176,0.002102518,0.0037213545,0.0013653361
ERR1725998,0.61079305,0.0782946,0.059292257,0.09079297,0.041619677,0.08339678,0.035810616
SRR5590569,0.0014728069,0.98811483,0.0019884002,0.0012354798,0.0021020449,0.0037214092,0.0013649312
ERR2570269,0.61738455,0.10793929,0.053322237,0.05954532,0.045355313,0.06971758,0.046735596
SRR8610960,0.008731098,0.01647178,0.066212215,0.64766985,0.06453973,0.049215183,0.14716017
ERR1366722,0.00030766087,0.00056916237,0.0020762228,0.9942167,0.00040414694,0.0017349676,0.00069111295
ERR1677077,0.0023833395,0.005350749,0.016013922,0.0107441,0.006957202,0.004527725,0.954023
SRR5465800,0.0014728929,0.98811454,0.0019884936,0.0012355502,0.0021021494,0.003721536,0.0013649842
ERR1359948,0.0003115328,0.00057826546,0.0021059422,0.99410015,0.00041091832,0.0017930964,0.00070007506
SRR505169,0.00030974002,0.0005711429,0.0020935836,0.9941782,0.0004055521,0.0017452987,0.0006964925
ERR561641,0.00031023318,0.0005620572,0.00207834,0.99422956,0.00040485812,0.0017210164,0.00069389405
SRR2154899,0.00030720385,0.0005697137,0.0020745392,0.9942188,0.00040392706,0.0017353949,0.00069037534
ERR1548630,0.0483218,0.105786666,0.052520078,0.3090225,0.34678805,0.045006156,0.09255479
ERR2262447,0.0022400422,0.019080572,0.009670456,0.019416686,0.0053866995,0.94301796,0.0011875441
ERR1103240,0.0014728097,0.98811483,0.0019884002,0.0012354763,0.002102044,0.0037213948,0.0013649345
SRR5001926,0.0014731534,0.9881116,0.001988905,0.0012360809,0.0021026807,0.0037225594,0.0013649457
ERR1989802,0.0062729856,0.021685112,0.008874127,0.64334685,0.015527158,0.29421115,0.010082576
SRR6394138,0.00030720676,0.0005697153,0.0020745716,0.9942187,0.00040393122,0.0017354394,0.0006903832
SRR7270048,0.0023185313,0.016953398,0.008736291,0.022192955,0.0055934293,0.94290024,0.0013051623
SRR1770563,0.007338891,0.015853984,0.8065913,0.09019728,0.004158859,0.010704502,0.06515525
SRR6418333,0.00030720473,0.00056971423,0.0020745648,0.9942188,0.0004039301,0.0017354197,0.00069038133
SRR6054588,0.00030829746,0.0005700706,0.0020825246,0.9942028,0.00040464016,0.0017386834,0.00069301337
ERR1960751,0.00030720592,0.00056971423,0.0020745627,0.9942188,0.00040393168,0.0017354066,0.000690382
SRR3624298,0.014838201,0.80819947,0.09329967,0.0005021786,0.0191874,0.016215546,0.04775759
SRR388013,0.00030721445,0.00056967523,0.0020745294,0.99421895,0.00040393017,0.0017353157,0.0006903827
SRR6408627,0.00030720385,0.0005697132,0.0020745608,0.9942188,0.0004039282,0.0017354247,0.00069037994
SRR2006051,0.0015055905,0.9879376,0.0020346718,0.0012421785,0.0021268749,0.0037575723,0.0013955829
ERR1328404,0.00030818503,0.0005686745,0.002078285,0.9942128,0.00040453058,0.0017355947,0.0006919261
ERR1583331,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
ERR1263342,0.0003111525,0.0005762474,0.002092741,0.994142,0.00040951278,0.0017722927,0.0006960283
ERR1691482,0.00237107,0.0053291386,0.016006555,0.010762929,0.006923165,0.004504111,0.954103
ERR1315527,0.00030746296,0.0005700697,0.0020918092,0.9941724,0.00040501094,0.0017592001,0.0006940193
ERR1582523,0.0014728571,0.9881146,0.001988417,0.0012354983,0.0021021066,0.0037214188,0.0013649843
ERR2511825,0.00031151343,0.00056435715,0.0020917642,0.99419844,0.00040596552,0.0017301062,0.0006978231
ERR1811210,0.00030956243,0.0005661313,0.0020825309,0.99421185,0.0004049718,0.0017307847,0.00069414417
SRR8605640,0.026746994,0.03924592,0.06556385,0.3525365,0.1955117,0.19346978,0.12692529
SRR8609568,0.016015597,0.030758334,0.023904476,0.03789388,0.0593518,0.022423659,0.80965227
SRR5868706,0.00030720385,0.0005697137,0.0020745392,0.9942188,0.00040392706,0.0017353949,0.00069037534
SRR3664357,0.0014729949,0.9881142,0.0019876407,0.0012355439,0.0021028556,0.0037212896,0.0013656243
ERR532048,0.0003078854,0.0005677924,0.0020749895,0.99422234,0.00040413154,0.0017316847,0.00069107936
ERR579745,0.0003076063,0.0005698613,0.0020775637,0.9942128,0.0004042055,0.0017367156,0.0006913634
SRR3094830,0.0003088342,0.0005692033,0.0020839681,0.9942009,0.00040495806,0.0017384131,0.0006937024
SRR3381564,0.0003072074,0.00056970696,0.002074547,0.9942188,0.0004039282,0.001735385,0.00069037994
ERR1109553,0.0003072062,0.0005697132,0.0020745648,0.9942188,0.00040393128,0.0017354082,0.0006903833
ERR2002344,0.00030824987,0.0005697622,0.002081287,0.9942058,0.00040453236,0.0017377222,0.000692693
ERR1256360,0.0023162044,0.004532666,0.004859751,0.96199864,0.0029220874,0.02217146,0.001199124
ERR1987729,0.00040997422,0.00072806637,0.0025159046,0.9922059,0.0005470466,0.0028048293,0.00078838406
SRR8608621,0.0021295047,0.010502793,0.007817688,0.90898263,0.0056901746,0.053774245,0.011103077
SRR3095208,0.00061277585,0.0011120726,0.002902065,0.98910785,0.0008236982,0.004517083,0.00092438015
ERR878234,0.0029051795,0.010958388,0.0053180875,0.06267044,0.0074962373,0.9080163,0.0026353016
ERR487276,0.0022634706,0.019660933,0.009866192,0.019012442,0.0053919978,0.94261956,0.0011853258
SRR6292354,0.0017804324,0.98443466,0.0008273189,0.001364307,0.0045638136,0.003241028,0.0037884212
SRR2168256,0.0014740627,0.9881108,0.0019901944,0.0012372975,0.0021025476,0.0037207303,0.001364353
SRR1602624,0.0014728642,0.9881146,0.0019883865,0.0012355201,0.0021021517,0.0037215005,0.0013650116
ERR1583218,0.001473004,0.9881137,0.0019885951,0.0012356227,0.002102275,0.0037217564,0.0013650494
SRR7453797,0.00030729154,0.00056979316,0.0020755804,0.9942162,0.00040413617,0.0017362073,0.0006907163
SRR2168238,0.0014728028,0.98811495,0.001988394,0.0012354717,0.0021020372,0.0037213918,0.0013649301
ERR3506563,0.0022166169,0.019036831,0.009706812,0.018903742,0.0053257314,0.94364345,0.0011669243
SRR6038205,0.00031000294,0.00056193257,0.0020760407,0.9942338,0.0004047649,0.0017203812,0.00069316715
ERR1309928,0.00030857927,0.00057053263,0.0020843083,0.9941953,0.00040505428,0.0017428105,0.00069340476
SRR7760813,0.0014728269,0.9881146,0.0019884093,0.0012354814,0.0021020663,0.0037214367,0.0013649497
ERR2511590,0.0011300765,0.0018858557,0.003656693,0.98156863,0.0014657422,0.009273929,0.001019219
SRR6444326,0.00031121945,0.0005654077,0.0020913093,0.99419653,0.00040585984,0.0017323482,0.00069740135
SRR4436294,0.0014730301,0.9881138,0.0019886163,0.0012356458,0.0021022712,0.0037216751,0.0013650691
ERR443408,0.0003103724,0.0005719308,0.0021003417,0.9941625,0.00040608793,0.0017503451,0.0006984457
SRR3633381,0.0014728154,0.98811483,0.0019884165,0.0012354964,0.0021020498,0.0037214411,0.0013649312
SRR1657892,0.5778835,0.05315781,0.06425761,0.1378291,0.03687646,0.10340947,0.02658608
ERR1583365,0.0014728276,0.9881146,0.0019884114,0.0012354878,0.0021020663,0.003721433,0.0013649466
ERR756856,0.004249445,0.021868305,0.006991307,0.16139702,0.010790154,0.7903493,0.004354468
ERR579576,0.000307214,0.0005697287,0.0020747203,0.99421847,0.00040394656,0.0017356641,0.0006904146
ERR1256817,0.0003487272,0.0006354502,0.0021757083,0.9936493,0.00045735113,0.0020186054,0.00071483885
ERR1315446,0.0003111342,0.00056820875,0.0020991256,0.9941755,0.0004066001,0.001740278,0.0006991073
SRR6409046,0.0003072091,0.0005697142,0.0020745785,0.9942187,0.00040393468,0.0017354378,0.00069038715
SRR1622873,0.00030720653,0.0005697148,0.0020745588,0.9942188,0.00040392857,0.001735405,0.000690382
ERR1804920,0.0068549495,0.03511769,0.011343783,0.6323356,0.010985489,0.3004492,0.0029132643
SRR5595758,0.0014730105,0.98811287,0.0019887642,0.0012358604,0.0021022533,0.0037222074,0.0013649702
ERR2662901,0.00030790287,0.00057171297,0.0020782268,0.9942001,0.00040530198,0.0017435371,0.00069326727
SRR1145407,0.00030740807,0.0005695615,0.0020750035,0.99421763,0.00040410264,0.0017355451,0.0006907387
SRR1633018,0.00070142356,0.0011505918,0.002959886,0.98836577,0.00091842597,0.0050090943,0.0008948734
ERR1549007,0.0024118414,0.013706984,0.0072933445,0.028581126,0.005938343,0.9405331,0.0015352434
SRR944565,0.007296689,0.015898021,0.8069515,0.09000926,0.004137776,0.010621622,0.065085135
SRR5916493,0.0014728042,0.98811495,0.0019883912,0.0012354729,0.0021020412,0.0037213918,0.0013649339
ERR1103218,0.0014729452,0.9881143,0.0019885,0.0012355534,0.0021021902,0.0037214605,0.0013650398
SRR6148009,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213936,0.0013649295
SRR6054544,0.00031059684,0.00056845444,0.0020942718,0.99418443,0.0004058278,0.001739041,0.0006975245
ERR2495631,0.0023789958,0.0053463434,0.016007444,0.010764179,0.0069438242,0.0044950945,0.95406413
SRR6444028,0.00030847508,0.0005655476,0.0020742377,0.9942293,0.0004042153,0.0017268269,0.0006914646
SRR5180416,0.0014728112,0.98811483,0.0019884089,0.0012354751,0.0021020528,0.0037214058,0.0013649403
SRR767318,0.0036423323,0.019917553,0.07057661,0.59952396,0.017584827,0.034020357,0.25473422
ERR579440,0.00030720735,0.0005697164,0.0020745844,0.9942187,0.00040393084,0.0017354378,0.00069038715
ERR1897319,0.0014728768,0.9881146,0.0019884633,0.001235526,0.0021021178,0.0037214633,0.0013649745
ERR1896857,0.0135891065,0.347511,0.02134244,0.032403294,0.013286984,0.563315,0.008552189
ERR1677067,0.0023709591,0.005328811,0.016006235,0.01076299,0.0069228685,0.0045041265,0.95410395
SRR1426158,0.002236143,0.020064782,0.009993301,0.018325375,0.005301015,0.94289535,0.0011840647
ERR1533639,0.0023292112,0.019743936,0.009728292,0.019895434,0.0055188816,0.9415461,0.0012381482
SRR8608627,0.048314247,0.11034086,0.046146337,0.35886052,0.3034575,0.046810195,0.0860704
SRR7902140,0.044315033,0.049768597,0.022853067,0.31906715,0.021134857,0.5244354,0.01842589
SRR2011269,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR2053294,0.0014728236,0.9881147,0.0019884077,0.0012354832,0.0021020607,0.0037214016,0.001364948
ERR1905834,0.0023715165,0.005330308,0.016008394,0.010761845,0.0069244164,0.0045054792,0.954098
SRR788691,0.013369224,0.69448674,0.22216904,0.005513553,0.008926035,0.0051469686,0.05038846
SRR6670932,0.0022929157,0.016256502,0.008515292,0.022484707,0.0055662747,0.9435777,0.0013066209
SRR5230485,0.0014728056,0.98811495,0.0019883825,0.0012354729,0.0021020512,0.0037213918,0.0013649405
SRR5915690,0.0014731698,0.9881123,0.0019889243,0.0012360128,0.0021025196,0.0037221005,0.0013649277
SRR8608184,0.02483127,0.6127989,0.0089632915,0.02707474,0.033524103,0.25860134,0.034206294
ERR1582942,0.0014730359,0.9881138,0.001988603,0.0012356328,0.0021022875,0.0037216078,0.0013650743
SRR7453576,0.00030884973,0.0005720803,0.0021719614,0.99395317,0.00041036028,0.0018728727,0.0007107545
SRR2005650,0.00030720912,0.0005697132,0.0020745727,0.9942188,0.0004039301,0.0017354066,0.0006903865
ERR309227,0.00243227,0.018976053,0.009288716,0.022203362,0.005782746,0.9400038,0.0013131127
ERR525690,0.0046681687,0.026004111,0.016544882,0.6128531,0.0069195265,0.33124113,0.0017690097
ERR500956,0.00030720505,0.0005697137,0.002074547,0.9942188,0.0004039276,0.0017353982,0.00069037796
ERR720051,0.00030844993,0.00056654605,0.0020760908,0.9942232,0.0004043493,0.001729562,0.0006918119
ERR1522512,0.020161457,0.09860789,0.008204814,0.161005,0.022420423,0.6673467,0.0222537
SRR2010529,0.0003072176,0.00056973484,0.0020745865,0.9942187,0.0004039451,0.001735504,0.00069038646
ERR719440,0.0003098103,0.0005640567,0.0020799888,0.9942216,0.00040491592,0.001725722,0.0006938571
SRR3951208,0.00030720473,0.0005697137,0.002074548,0.9942188,0.0004039282,0.0017353982,0.00069037796
SRR5457583,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR3647807,0.0003141673,0.0005603263,0.0021028908,0.9941864,0.00040779676,0.0017257612,0.0007026378
ERR443938,0.00030952078,0.00056977,0.0020898124,0.994189,0.00040533187,0.0017410021,0.00069557084
ERR1689123,0.0024457758,0.005456946,0.016053915,0.0106476545,0.0071294885,0.0046536084,0.9536126
ERR1522685,0.022038747,0.12667815,0.009846698,0.1380821,0.022282176,0.65675277,0.024319302
ERR1384450,0.0003076123,0.00057015347,0.0020794654,0.9942047,0.00040451167,0.0017420078,0.00069155626
SRR2011261,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR1119102,0.007306758,0.015892819,0.80691576,0.09000609,0.004142182,0.010640891,0.06509555
ERR883521,0.0003081418,0.0005694153,0.00207929,0.99420893,0.00040458457,0.0017375752,0.0006920758
SRR5527152,0.0014728041,0.98811483,0.0019883967,0.0012354716,0.00210204,0.0037213932,0.0013649312
SRR5643954,0.00030722463,0.0005696963,0.0020746577,0.9942187,0.00040394202,0.001735398,0.0006904194
SRR7453887,0.00030937564,0.000572641,0.0020825907,0.9941855,0.00040662824,0.0017507796,0.00069265836
ERR2002338,0.00030852034,0.00057034264,0.002084229,0.9941988,0.00040473018,0.0017398208,0.0006935434
SRR6671008,0.0021974258,0.019320607,0.009855015,0.01844606,0.005281775,0.9437547,0.0011443769
SRR5176071,0.0014781463,0.98808473,0.001998362,0.0012352831,0.002106256,0.0037271578,0.0013699854
DRR036064,0.0014728028,0.98811495,0.001988394,0.0012354717,0.0021020372,0.0037213918,0.0013649301
ERR1135219,0.0022837566,0.018398952,0.009306834,0.02108781,0.005521073,0.9421463,0.001255156
SRR5827492,0.0014728417,0.9881146,0.0019884226,0.0012354947,0.0021020786,0.0037214118,0.0013649608
ERR1310389,0.00031182793,0.0005532306,0.0020702418,0.994266,0.00040480617,0.0017004046,0.0006936664
ERR1310334,0.00031200072,0.0005649501,0.002095547,0.99419,0.00040618086,0.0017323947,0.00069901615
SRR6411811,0.00030720414,0.0005697137,0.002074544,0.9942188,0.00040392778,0.0017353982,0.0006903767
SRR2010340,0.00030830817,0.000573244,0.0020808005,0.99418616,0.00040629436,0.0017495388,0.00069565774
SRR656649,0.007297732,0.015903376,0.806933,0.089991294,0.0041387784,0.010622421,0.065113485
ERR532214,0.00030740467,0.0005695145,0.0020752223,0.99421716,0.00040410014,0.0017359548,0.00069062837
SRR7091538,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
ERR443334,0.0003073457,0.00056972355,0.0020764533,0.9942151,0.00040425308,0.001736163,0.0006909471
ERR418283,0.0021906758,0.019152353,0.0098165,0.018495489,0.00527969,0.94392705,0.0011382393
ERR1298076,0.00237361,0.005335021,0.016014246,0.010758123,0.006930116,0.0045097726,0.9540791
ERR501344,0.00050558476,0.00087119685,0.0024692516,0.9916298,0.0006563689,0.003082114,0.000785785
SRR6408910,0.00030734515,0.00056942756,0.0020747609,0.99421895,0.00040399682,0.001734998,0.0006905341
SRR2107216,0.52843416,0.08870763,0.05467267,0.1463434,0.06707789,0.068091676,0.0466726
SRR1622893,0.00030720414,0.0005697137,0.002074541,0.9942188,0.00040392706,0.0017353966,0.00069037534
SRR2010527,0.00030720653,0.0005697137,0.0020745748,0.9942188,0.0004039332,0.0017354082,0.0006903859
ERR2042957,0.007308965,0.015881257,0.80686474,0.09004302,0.004143224,0.010642715,0.0651161
ERR1256771,0.0012890418,0.001928997,0.004328923,0.976222,0.0017304508,0.013343442,0.0011570682
SRR1632481,0.0003072849,0.0005697966,0.0020750626,0.9942174,0.00040401585,0.0017359552,0.0006905456
SRR6931637,0.0003090161,0.00057103415,0.0020838995,0.9941918,0.00040572014,0.0017446553,0.00069376617
ERR1103304,0.0014728028,0.98811495,0.001988394,0.0012354717,0.0021020372,0.0037213918,0.0013649301
SRR6931729,0.00030777886,0.0005701,0.00207955,0.9942081,0.00040453332,0.0017380428,0.0006919663
SRR5327681,0.00049658096,0.0010533975,0.0027198354,0.98989314,0.00075399043,0.0038424274,0.0012405879
ERR499639,0.00030720505,0.0005697121,0.0020745432,0.9942188,0.0004039274,0.0017353932,0.0006903767
SRR1010982,0.0014728187,0.9881147,0.0019884126,0.0012354892,0.0021020577,0.0037214248,0.0013649368
SRR6412155,0.0003072106,0.00056970445,0.0020745934,0.9942188,0.00040393742,0.0017353966,0.00069039443
SRR2897111,0.0024134056,0.014839018,0.007778234,0.026010493,0.0058454433,0.9416499,0.0014635687
SRR5178923,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR5801319,0.007339018,0.016044855,0.805821,0.09088316,0.00413502,0.010685996,0.06509103
SRR5720266,0.0014728362,0.9881147,0.0019883232,0.0012354896,0.002102138,0.0037213766,0.001365013
ERR451295,0.0004878374,0.00085687725,0.0024644658,0.9917231,0.0006408259,0.0030234857,0.0008033749
ERR1314550,0.00030950925,0.00057122164,0.002092938,0.99417675,0.00040568845,0.0017478846,0.0006960204
SRR1461609,0.00031144574,0.00056521257,0.0020920697,0.99419576,0.00040583554,0.0017318762,0.000697776
SRR995076,0.0057549747,0.08350821,0.009766155,0.31379515,0.015599002,0.564365,0.0072115157
SRR1631169,0.0014728882,0.9881147,0.0019883858,0.001235456,0.0021021771,0.003721448,0.0013650937
SRR6413866,0.0003075175,0.00056969415,0.002076486,0.9942141,0.00040422168,0.0017368495,0.0006910051
SRR7453816,0.0003081866,0.00056953495,0.0020767243,0.9942122,0.00040477657,0.0017371684,0.00069148437
SRR6411895,0.00030865544,0.000570279,0.002079233,0.99419975,0.00040573228,0.0017430128,0.0006933213
SRR7584953,0.002747814,0.014564451,0.0072366265,0.032820974,0.006580357,0.93434364,0.0017061386
DRR027528,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR8609688,0.010384891,0.018555721,0.06833308,0.6241164,0.07381907,0.06109099,0.14369993
SRR1556823,0.00030934476,0.00057100895,0.002091299,0.994183,0.00040533717,0.0017443737,0.0006956986
ERR2002319,0.0003072159,0.00056969526,0.0020746123,0.9942188,0.00040394012,0.0017353834,0.00069040305
SRR3419359,0.0076806596,0.05222974,0.017818918,0.71143746,0.011242714,0.19771819,0.0018722512
DRR018696,0.00030752263,0.00056977733,0.0020764302,0.9942146,0.00040415768,0.0017363883,0.00069104723
DRR014072,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
SRR1119119,0.0073176376,0.015877513,0.8067762,0.09010413,0.004145451,0.010655343,0.06512369
SRR4054828,0.61742175,0.10795832,0.053315725,0.059535533,0.04535585,0.06968268,0.04673011
ERR1593356,0.007499982,0.01674111,0.800868,0.09410868,0.0041411114,0.011000053,0.06564116
DRR047903,0.00030723083,0.00056967296,0.0020745944,0.9942188,0.00040394516,0.0017353453,0.0006904083
ERR1896975,0.0014728887,0.9881146,0.0019884275,0.0012355119,0.0021021566,0.003721467,0.001365026
SRR6444884,0.00030916173,0.0005704093,0.0020889235,0.99418986,0.00040519345,0.001741349,0.0006951205
ERR1297792,0.0003080385,0.0005696121,0.0020799532,0.99420834,0.00040449947,0.0017372593,0.00069223123
ERR1249570,0.0023770875,0.0053732707,0.016123302,0.010742709,0.0069390843,0.004520523,0.95392406
ERR1103302,0.0014728727,0.9881146,0.0019884503,0.0012355124,0.0021021084,0.0037214297,0.0013649804
ERR1311254,0.0003074398,0.000569867,0.002076267,0.9942151,0.0004040731,0.0017362724,0.00069093326
ERR1582869,0.0014737413,0.9881097,0.0019889087,0.0012358988,0.002103222,0.003722895,0.0013657334
SRR5467721,0.00030767143,0.0005695979,0.0020825549,0.9942034,0.00040541313,0.0017385667,0.0006927052
SRR6444017,0.0003094575,0.0005652582,0.0020788969,0.99422,0.0004048276,0.0017282671,0.0006932587
SRR5983354,0.000313534,0.0005499527,0.0020740563,0.9942662,0.0004053968,0.0016948656,0.00069597585
ERR1594063,0.0008479443,0.004480706,0.008384695,0.97051066,0.0015486685,0.010606954,0.0036204616
SRR5915297,0.0014728119,0.98811483,0.0019884098,0.0012354763,0.002102055,0.0037214074,0.0013649423
SRR7270000,0.0056471014,0.012517105,0.0044616517,0.13541567,0.012933187,0.8250051,0.00402015
ERR2758326,0.0034150197,0.007013263,0.016584419,0.009383933,0.009817625,0.00699292,0.94679284
SRR500420,0.0014728946,0.9881143,0.0019884382,0.0012354887,0.0021022512,0.0037214798,0.001365112
SRR5165626,0.00037717973,0.00071584055,0.0023164432,0.9927953,0.0005150782,0.0024382463,0.00084190484
SRR6054683,0.00031161172,0.00056708214,0.002097481,0.9941812,0.0004061802,0.0017373313,0.0006990646
SRR5869715,0.0003072094,0.0005697137,0.0020745737,0.9942188,0.0004039301,0.0017354066,0.0006903872
SRR2145608,0.00031242354,0.0005628423,0.0020937445,0.99419856,0.0004060972,0.0017273457,0.0006990328
ERR2570232,0.61664504,0.09357126,0.056196474,0.07219755,0.043711815,0.07605405,0.04162381
SRR7403152,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213918,0.0013649295
ERR1297893,0.0023841304,0.0053523714,0.016015518,0.010740397,0.0069599487,0.004534308,0.95401335
ERR487753,0.0022561743,0.019612689,0.009856741,0.018950406,0.00537806,0.94276255,0.0011832578
SRR7448598,0.00030741817,0.0005698839,0.0020799974,0.9942048,0.00040446833,0.0017417705,0.0006916513
SRR6264500,0.0046991925,0.017392347,0.009034232,0.86875033,0.0059844437,0.09264772,0.0014917022
ERR1383232,0.0003092851,0.00056891394,0.0020863002,0.99419785,0.00040513682,0.0017379536,0.00069463503
ERR525807,0.00030720385,0.0005697137,0.0020745392,0.9942188,0.00040392706,0.0017353949,0.00069037534
ERR1263867,0.0024353613,0.01299793,0.00688537,0.032028787,0.006074458,0.9379118,0.0016662191
ERR1725990,0.61708474,0.10635107,0.05362717,0.06065499,0.04530112,0.07066044,0.046320487
SRR1948998,0.00030720385,0.0005697137,0.0020745392,0.9942188,0.0004039274,0.0017353982,0.00069037534
SRR6444941,0.00031124137,0.00056861585,0.0020981503,0.9941765,0.00040605222,0.0017405212,0.00069887296
ERR2511051,0.0003114199,0.0005695625,0.0021012616,0.9941673,0.0004063971,0.0017444243,0.0006995951
SRR920153,0.00030720385,0.0005697137,0.0020745392,0.9942188,0.00040392706,0.0017353949,0.00069037534
SRR8605250,0.026780423,0.039205443,0.065523416,0.35277364,0.19566491,0.19364929,0.12640293
ERR1533476,0.002362638,0.02136597,0.010165758,0.01905142,0.0054963953,0.9402996,0.0012581991
SRR8610788,0.008426054,0.19329216,0.029851329,0.19368814,0.017474707,0.55197847,0.0052891374
SRR2442965,0.0014911486,0.98799455,0.0020039314,0.0012494429,0.0021242404,0.0037627341,0.0013740236
ERR1681529,0.0051631923,0.021147087,0.008781646,0.7906132,0.013200651,0.14639927,0.014695046
ERR441252,0.00030828448,0.0005654723,0.0020728144,0.994232,0.00040409982,0.0017262404,0.0006909994
ERR1255790,0.00030766008,0.00057046727,0.0020798948,0.99420184,0.00040471097,0.0017437896,0.0006917179
SRR2006045,0.0014804403,0.9880493,0.0020056409,0.0012391666,0.0021171996,0.0037345798,0.0013736471
ERR2835922,0.0022720636,0.01902328,0.009594118,0.019826876,0.0054470487,0.9426271,0.0012095066
SRR6975939,0.0014728097,0.98811483,0.0019883472,0.0012354751,0.002102081,0.003721377,0.0013649676
SRR062182,0.0014728035,0.98811495,0.001988395,0.0012354723,0.0021020372,0.0037213936,0.0013649295
ERR2784701,0.00030950832,0.00056915946,0.002088517,0.9941936,0.0004052464,0.0017386905,0.0006953445
SRR3503304,0.00030727457,0.00056970323,0.0020747057,0.9942181,0.0004040034,0.0017355566,0.00069044036
