,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5757977,0.37415302,0.017591387,0.040470928,0.3311898,0.23659486
SRR5203169,0.021681637,0.021559566,0.022487491,0.00935474,0.92491657
SRR7507712,0.02173376,0.021581292,0.0224818,0.00935033,0.92485285
SRR5202937,0.021659613,0.021554828,0.022482961,0.009354711,0.92494786
SRR5578917,0.02164334,0.021552533,0.022481382,0.0093559325,0.9249668
SRR5078638,0.021643162,0.021552622,0.022481173,0.009355843,0.92496717
ERR720092,0.02179569,0.021616995,0.022477686,0.009347498,0.9247621
SRR5429245,0.047305316,0.010628462,0.078669906,0.030103773,0.83329254
SRR5079134,0.021646023,0.021553785,0.02248159,0.009355575,0.924963
SRR5203165,0.022073358,0.021708757,0.022498667,0.009294599,0.92442465
SRR5757891,0.37148032,0.017325252,0.040787935,0.33938372,0.23102278
ERR695602,0.20278624,0.020139426,0.05252579,0.017508239,0.7070403
SRR5813458,0.022119224,0.02205053,0.021981865,0.009617895,0.92423046
SRR5548684,0.021643192,0.021552682,0.022481203,0.009355903,0.92496705
SRR2918676,0.76713824,0.030667877,0.029620858,0.17257291,0.0
ERR719644,0.021845281,0.021612823,0.022459567,0.009317875,0.92476445
SRR1927149,0.021647304,0.021551281,0.02248457,0.009356886,0.92495996
SRR5813333,0.021661043,0.021558285,0.022478998,0.009352446,0.9249492
ERR719062,0.028288364,0.023863405,0.021341205,0.010226548,0.9162805
SRR5802402,0.021643162,0.021552682,0.022481203,0.009355903,0.92496705
SRR6265249,0.021680057,0.021564066,0.022478342,0.009349108,0.9249284
SRR5203109,0.021643907,0.021552801,0.022481173,0.009355754,0.92496634
SRR5078927,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR6182462,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5078637,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5079071,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5637788,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5578989,0.02169177,0.021573931,0.022498846,0.009354472,0.924881
SRR5813292,0.021949142,0.021680683,0.022543848,0.0093432665,0.92448306
SRR089497,0.76712257,0.03067539,0.029631352,0.1725707,0.0
SRR6264720,0.021643758,0.021552771,0.022481233,0.009355813,0.92496645
SRR5602043,0.021661073,0.021559924,0.022480935,0.00935632,0.9249418
SRR5651458,0.17640105,0.020403415,0.04879108,0.020239979,0.7341645
SRR961827,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5079242,0.021643162,0.021552682,0.022481173,0.009355843,0.92496717
SRR5983347,0.71359825,0.03138441,0.030291945,0.13810804,0.08661735
SRR5396464,0.6222889,0.03121543,0.031549156,0.10561615,0.20933038
SRR5548275,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR090275,0.27636343,0.024717897,0.044987977,0.017706543,0.63622415
SRR3313038,0.20944583,0.01897642,0.05816561,0.012696952,0.7007152
ERR209398,0.021736711,0.021585613,0.022489876,0.009346932,0.92484087
ERR719948,0.022625476,0.021845132,0.022417098,0.009213597,0.9238987
SRR5610018,0.021644562,0.021553129,0.022481114,0.009355634,0.92496556
SRR6330976,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR525865,0.07226145,0.012412727,0.07252523,0.023890406,0.8189102
SRR6264412,0.021643221,0.021552682,0.022481233,0.009355843,0.92496705
SRR5629131,0.02897486,0.021956265,0.024057865,0.0095362365,0.9154748
ERR209340,0.7677345,0.030808648,0.029748987,0.17170782,0.0
SRR1693228,0.76702124,0.030702025,0.029673986,0.1726028,0.0
SRR5429339,0.047782302,0.010667741,0.07851452,0.029936343,0.8330991
ERR719798,0.021644443,0.02155307,0.022480965,0.009355605,0.9249659
ERR209784,0.054805547,0.024390161,0.02660954,0.009544343,0.8846504
SRR5078790,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5602099,0.023175031,0.021695912,0.022771508,0.0094127655,0.9229448
ERR719869,0.021685928,0.021559209,0.022485495,0.009353578,0.9249158
SRR5602049,0.021685988,0.021561056,0.022488743,0.009352982,0.92491126
SRR5866281,0.44052896,0.030053318,0.032448858,0.07408208,0.4228868
ERR719184,0.023178667,0.022016972,0.022404313,0.009196848,0.92320323
SRR064895,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR5399486,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5548237,0.45116216,0.044438213,0.024837345,0.043216467,0.43634582
ERR525754,0.024691045,0.021948785,0.022823006,0.009116948,0.9214202
SRR5650187,0.02171415,0.02158016,0.022495031,0.009351194,0.92485946
SRR7507379,0.021668762,0.021562457,0.02248168,0.009352982,0.92493415
SRR5649003,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR1766029,0.027473927,0.02262479,0.022683054,0.008933932,0.9182843
ERR209742,0.19882056,0.02062437,0.051703215,0.018029422,0.71082246
SRR5431541,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR720038,0.021741152,0.021595448,0.022484362,0.009342402,0.92483664
SRR5548981,0.7671384,0.030667951,0.029620841,0.17257293,0.0
SRR5578987,0.025222778,0.022643894,0.023466527,0.009388864,0.9192779
SRR5802221,0.021643192,0.021552742,0.022481292,0.009355873,0.92496693
SRR5218371,0.021908075,0.021687508,0.022355288,0.009432763,0.92461634
SRR5548899,0.76713824,0.030667877,0.029620858,0.17257291,0.0
DRR092047,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR961850,0.021758288,0.021598816,0.022485286,0.009340972,0.9248166
SRR5578963,0.02420494,0.023492694,0.020724684,0.010465324,0.92111236
SRR6928762,0.022138596,0.021633625,0.022524685,0.009307206,0.9243959
ERR209511,0.022167832,0.021780849,0.022538543,0.009312063,0.9242007
ERR321378,0.022440255,0.021781683,0.022390604,0.009204745,0.9241827
SRR5648932,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR051713,0.021787643,0.021557659,0.022500992,0.009375364,0.92477834
SRR5602047,0.021657795,0.021558225,0.022482395,0.009354323,0.92494726
SRR5758019,0.04040137,0.023303092,0.024997294,0.013503969,0.89779425
SRR935777,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5548025,0.7676129,0.030762061,0.029678775,0.17194626,0.0
SRR5343089,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR1398126,0.027564347,0.022839904,0.02252981,0.008784622,0.9182813
SRR5202882,0.021645337,0.021553785,0.0224818,0.009355754,0.92496336
SRR5078733,0.021643162,0.021552622,0.022481173,0.009355843,0.92496717
SRR5602242,0.021658182,0.021553755,0.022485405,0.009355903,0.9249468
SRR5637783,0.021824658,0.021608114,0.02248919,0.009346873,0.92473114
SRR7690166,0.74954283,0.030776352,0.030050367,0.16654581,0.02308458
SRR5649118,0.021651655,0.021567374,0.022499025,0.009359896,0.92492205
SRR7507490,0.021679223,0.021559447,0.022479773,0.009357065,0.9249245
ERR525972,0.022533178,0.02180767,0.022441179,0.009235024,0.923983
SRR5202950,0.02242899,0.022130191,0.021960825,0.009591132,0.92388886
SRR5428920,0.047305316,0.010628462,0.078669906,0.030103773,0.83329254
SRR5202912,0.6903103,0.0314371,0.030451894,0.12952843,0.118272305
ERR719766,0.062671065,0.02489391,0.027971745,0.008723825,0.87573946
SRR6265018,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR719432,0.022079766,0.02166617,0.02245152,0.009282261,0.92452025
SRR5343174,0.021643281,0.021552682,0.022481173,0.009355903,0.92496693
SRR5629152,0.021666437,0.02156061,0.022476971,0.009353578,0.9249424
SRR6264094,0.021643102,0.021552622,0.022481173,0.009355843,0.9249673
SRR5637735,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR5866289,0.027813315,0.023432642,0.021734327,0.009896159,0.91712356
SRR6683576,0.021643192,0.021552682,0.022481173,0.009355903,0.92496705
SRR6942382,0.60517526,0.031609297,0.031516343,0.084082276,0.24761689
SRR5078687,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR1687098,0.76645553,0.030861937,0.029927019,0.17275546,0.0
SRR2914158,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR209277,0.021982402,0.021651596,0.02244705,0.009309977,0.92460895
SRR5637736,0.021643728,0.021552771,0.022481173,0.009355843,0.92496645
SRR6265693,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR7507664,0.021816075,0.021555275,0.02251783,0.009371698,0.9247391
ERR525936,0.022158682,0.021727413,0.022452384,0.009273559,0.92438793
ERR1823591,0.2179595,0.021259934,0.049500078,0.02031821,0.6909623
SRR5983298,0.651497,0.031844974,0.030588835,0.10640657,0.17966259
SRR5429336,0.047738552,0.010681897,0.07836875,0.029989362,0.83322144
SRR5548374,0.7670742,0.030671045,0.029635102,0.17261954,0.0
SRR6264664,0.08793998,0.036340594,0.01692152,0.052595526,0.8062024
ERR719444,0.024082452,0.022055596,0.022491336,0.009044081,0.92232656
SRR961814,0.022983551,0.021948725,0.02248165,0.009234816,0.9233513
SRR6265650,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5078926,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5202936,0.021643609,0.021552801,0.022481114,0.009355754,0.9249667
SRR5947867,0.025968999,0.022540241,0.022355825,0.008787781,0.92034715
SRR961762,0.119305134,0.025409728,0.03368163,0.054534495,0.767069
SRR5757793,0.0248532,0.024240047,0.020096987,0.010838389,0.91997135
SRR5650080,0.7671672,0.030681673,0.02963255,0.17251855,0.0
SRR5803622,0.021644592,0.021553248,0.0224818,0.009355873,0.9249645
ERR719306,0.022817284,0.021930844,0.022414953,0.009264171,0.9235728
SRR5813288,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5610102,0.021837711,0.021615535,0.022525907,0.0093488395,0.924672
SRR6424631,0.39636126,0.017819434,0.04022023,0.33182573,0.21377337
SRR5431514,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5548495,0.53991574,0.033502042,0.029605329,0.082018256,0.31495863
SRR5399195,0.044347882,0.011310577,0.07080054,0.027207881,0.84633315
SRR5399517,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5813357,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5758029,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
ERR209220,0.022871256,0.021904677,0.022443801,0.009252161,0.9235281
SRR5399241,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR5078830,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR1693360,0.7543993,0.030085266,0.030163884,0.17776853,0.007583022
SRR5580598,0.021678299,0.021564186,0.02248159,0.009351015,0.9249249
SRR5761698,0.021692276,0.021573424,0.02248633,0.009351313,0.92489666
SRR5757771,0.37055176,0.01709035,0.04113075,0.34693378,0.22429335
SRR6264265,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR7690065,0.021882564,0.021637768,0.022542149,0.009342968,0.9245945
SRR1687047,0.70760214,0.031734467,0.029760689,0.13618493,0.09471774
SRR5802328,0.02164492,0.021553248,0.022480905,0.009355456,0.9249655
SRR6330953,0.021756202,0.021559358,0.022493392,0.009368509,0.92482257
SRR6264257,0.021776944,0.02159217,0.02246654,0.009330541,0.9248338
SRR5813296,0.022879511,0.022022635,0.022545993,0.009260058,0.9232918
ERR719846,0.022144496,0.021721572,0.022512019,0.00933516,0.9242867
SRR6265330,0.021644592,0.0215531,0.022481412,0.009355724,0.92496514
SRR5649089,0.021682858,0.021563351,0.022479832,0.009352803,0.92492115
ERR526054,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR6264491,0.022103965,0.021709383,0.022411853,0.009366363,0.92440844
SRR6724492,0.05022791,0.052111566,0.009264946,0.027393281,0.8610023
SRR5602114,0.021688402,0.021569341,0.022475809,0.009346545,0.9249199
SRR6724575,0.07565579,0.04592389,0.010199338,0.04358077,0.8246402
SRR5803764,0.07985857,0.016815066,0.05027014,0.024797559,0.82825863
SRR1687427,0.75122035,0.031240672,0.030704081,0.16147402,0.025360823
SRR5079179,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5431516,0.047282547,0.010633171,0.07861039,0.030081987,0.8333919
SRR6724425,0.053575724,0.051211715,0.009347707,0.02943945,0.8564254
SRR5203089,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR011348,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR1809148,0.021910876,0.021631777,0.022483885,0.009342372,0.9246311
SRR6331086,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5091546,0.023414135,0.022008717,0.022468984,0.009235352,0.9228728
SRR5803695,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
ERR321301,0.021665424,0.021563143,0.022482425,0.0093533695,0.92493564
SRR5079052,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5758124,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
ERR209382,0.021650463,0.021552831,0.022482485,0.009356707,0.9249575
SRR5803621,0.022171348,0.022032052,0.023002654,0.009429067,0.9233649
SRR6251517,0.56117433,0.022584558,0.036020756,0.25986493,0.12035543
SRR5548494,0.76715475,0.030671122,0.029622693,0.17255148,0.0
SRR6185292,0.022331506,0.021721095,0.02244863,0.009246856,0.9242519
SRR6182292,0.021643579,0.021552831,0.022481173,0.009355754,0.9249667
SRR5813192,0.0226461,0.021861166,0.022392988,0.009202123,0.9238976
ERR719340,0.022370249,0.021759868,0.022435397,0.009263307,0.9241712
SRR5601957,0.021793246,0.021601021,0.022468895,0.0093303025,0.92480654
SRR5803734,0.021643937,0.02155307,0.022481382,0.009355813,0.9249658
SRR5091515,0.10915887,0.017974526,0.050015062,0.020224333,0.8026272
SRR5757766,0.6534971,0.025366455,0.03314054,0.22200489,0.065991044
SRR5548412,0.46664667,0.020670623,0.037112713,0.27042094,0.20514905
SRR5761734,0.021644264,0.021552742,0.022481382,0.009355813,0.9249658
SRR6264063,0.334431,0.020142883,0.032457888,0.27685466,0.33611357
SRR6942396,0.021899372,0.021666378,0.022525668,0.009342819,0.9245658
SRR5602284,0.021643192,0.021552682,0.022481173,0.009355903,0.92496705
SRR5580573,0.021671146,0.021561474,0.022480518,0.009351432,0.92493546
SRR5649138,0.025221288,0.022198468,0.022635102,0.009246081,0.92069906
SRR5429301,0.04730597,0.010628492,0.0786697,0.030103564,0.83329225
SRR7507361,0.026616544,0.023525715,0.021273106,0.0101367235,0.9184479
ERR719603,0.02188915,0.021657199,0.0224936,0.009327501,0.92463255
ERR720046,0.021672487,0.021561414,0.022477418,0.009350151,0.92493856
SRR5610113,0.021643251,0.021552682,0.022481173,0.009355903,0.924967
SRR5429254,0.047305435,0.010628402,0.078669876,0.030103683,0.8332926
SRR5078901,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5761671,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5079228,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5580491,0.29193336,0.0302369,0.031934112,0.06455222,0.5813434
ERR209210,0.39266962,0.044419914,0.02547881,0.03328374,0.5041479
SRR5866510,0.106767416,0.026102781,0.03355828,0.085007966,0.7485635
SRR5761624,0.021682084,0.021565974,0.022485197,0.009351879,0.92491484
SRR5649095,0.022075951,0.021691203,0.022493541,0.009327233,0.9244121
SRR5291033,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5601936,0.02237928,0.022074252,0.022016257,0.009553194,0.923977
SRR5020879,0.3704661,0.017088264,0.041133463,0.34697813,0.224334
SRR5758106,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
SRR5399177,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5580476,0.02178654,0.021599144,0.022479534,0.00933522,0.92479956
SRR3400425,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR6182415,0.027676046,0.026833922,0.01823774,0.012202203,0.9150501
SRR5079034,0.022048771,0.021645367,0.022552192,0.009324431,0.92442924
SRR6724500,0.05385554,0.05064565,0.00946185,0.029311478,0.85672545
SRR5429124,0.050023824,0.010982603,0.07652417,0.0286811,0.8337883
SRR6264203,0.021702588,0.02157098,0.0224725,0.009343535,0.9249104
ERR526048,0.021643251,0.021552682,0.022481173,0.009355843,0.92496705
SRR5343085,0.021774113,0.021595329,0.0224621,0.009329855,0.9248386
SRR5203026,0.02164331,0.021552563,0.022481412,0.0093559325,0.9249668
ERR209287,0.021648437,0.021554291,0.022480369,0.00935477,0.92496216
SRR5813399,0.021818757,0.02162677,0.022482276,0.009354979,0.9247172
SRR5580557,0.021669358,0.021560013,0.022478998,0.0093511045,0.9249405
SRR6424558,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
SRR5343118,0.021674186,0.021562815,0.022477478,0.009349674,0.9249358
ERR719078,0.021687567,0.021567106,0.022473842,0.0093462765,0.9249252
SRR051683,0.026182324,0.022034645,0.023124337,0.009085387,0.9195733
SRR5429223,0.047305316,0.010628462,0.078669906,0.030103773,0.83329254
ERR209837,0.7670438,0.03072212,0.029697817,0.17253634,0.0
ERR719122,0.022307754,0.021736622,0.022447318,0.009265095,0.9242432
SRR6424737,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
SRR6024846,0.021652251,0.021553993,0.022482157,0.009355009,0.92495656
SRR5866330,0.22321865,0.019531965,0.056785583,0.012305915,0.6881579
SRR5429264,0.047305316,0.010628462,0.078669906,0.030103773,0.83329254
SRR5431391,0.021667272,0.021564722,0.022480816,0.009351701,0.92493546
SRR6024844,0.022832483,0.021684617,0.022654027,0.0092884,0.9235405
SRR7464963,0.21339712,0.020989686,0.037280887,0.18576944,0.54256284
ERR209719,0.6889415,0.03077358,0.031481385,0.11820534,0.13059819
SRR5648770,0.021956384,0.021646023,0.02247107,0.009342879,0.9245837
SRR6264161,0.021687806,0.021563798,0.022479057,0.009348631,0.9249207
SRR5602308,0.021666676,0.021557659,0.02248317,0.009353399,0.9249391
SRR5650115,0.76713824,0.030667877,0.029620858,0.17257291,0.0
SRR5650188,0.6928258,0.03165704,0.030294418,0.12106183,0.124160886
SRR6474312,0.021820247,0.021626502,0.02249369,0.009339958,0.9247196
ERR321302,0.0216541,0.021558076,0.022481829,0.009354562,0.92495143
SRR5866416,0.06959432,0.013909727,0.061152607,0.019782543,0.8355608
ERR209585,0.021684647,0.021565437,0.022475243,0.00934729,0.92492735
ERR525888,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR6331166,0.021654814,0.021555692,0.022480786,0.009354025,0.92495465
ERR209842,0.02736795,0.022466421,0.02282533,0.008837312,0.918503
SRR5203156,0.02166608,0.021548003,0.02249384,0.009360403,0.92493165
SRR5580481,0.021649987,0.02155447,0.022481114,0.009354889,0.92495954
ERR719059,0.027317971,0.023373783,0.021693677,0.009621203,0.91799337
ERR525999,0.03251818,0.023288667,0.023271382,0.008785039,0.91213673
ERR719329,0.022322625,0.021747291,0.022438884,0.009270608,0.92422056
SRR5803675,0.02166593,0.021580428,0.022514462,0.009361595,0.9248776
SRR5758177,0.37046608,0.017088264,0.041133463,0.34697813,0.22433406
SRR5020898,0.36426497,0.017422855,0.039845973,0.33853894,0.23992729
SRR5580475,0.023266166,0.022210628,0.022080839,0.009420246,0.92302215
SRR5813474,0.021788329,0.021606863,0.022495627,0.009341985,0.9247672
SRR7082883,0.02164334,0.021552682,0.022481203,0.009355903,0.9249669
SRR5343126,0.021643132,0.021552622,0.022481173,0.009355843,0.9249672
SRR5757840,0.059505552,0.040156096,0.013611287,0.031223565,0.8555035
SRR6182447,0.156014,0.026783437,0.032966435,0.09273338,0.69150275
SRR5343106,0.02164504,0.021553218,0.022481143,0.009355515,0.9249651
