,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
SRR5803705,0.04277447,0.03581536,0.010445386,0.9109648
SRR2175772,0.04304588,0.036069334,0.010493338,0.91039145
SRR6265605,0.026096523,0.1297782,0.037356496,0.8067688
SRR5078635,0.04251659,0.035669744,0.010302961,0.9115107
SRR5203389,0.042717636,0.035930008,0.010485798,0.91086656
SRR5761653,0.045090348,0.0391576,0.0122538805,0.9034982
SRR5983344,0.056118608,0.47251636,0.037755042,0.43360996
SRR1693214,0.15876153,0.20345879,0.016511112,0.6212686
SRR6876220,0.061992288,0.066058695,0.012620628,0.8593284
SRR7507312,0.028732449,0.11323872,0.079974055,0.7780548
SRR5813328,0.043758184,0.036854208,0.010409504,0.9089781
SRR064875,0.22026561,0.66345346,0.116280966,0.0
SRR5079196,0.04251659,0.035669714,0.010302961,0.9115107
ERR525759,0.04252529,0.035674363,0.010305554,0.9114948
SRR5548694,0.09393349,0.68799543,0.05927798,0.15879309
SRR5651462,0.065912694,0.6229111,0.052417547,0.25875866
ERR209711,0.065006614,0.6001829,0.05008629,0.28472424
SRR6251470,0.038368434,0.5448624,0.04396981,0.37279934
SRR5649162,0.04313895,0.03601685,0.010622978,0.9102212
SRR5758028,0.11409959,0.1738337,0.7120667,0.0
ERR321232,0.042535096,0.03568101,0.010313988,0.91146994
SRR5399239,0.04251659,0.035669714,0.010302961,0.9115107
ERR1637181,0.036105365,0.12818405,0.24581674,0.5898938
SRR5757841,0.08308488,0.5399809,0.056337863,0.32059634
ERR719085,0.042502403,0.035817623,0.010362446,0.9113175
SRR5650046,0.042744786,0.047184527,0.011457413,0.8986133
SRR5649041,0.042515814,0.035671443,0.010303348,0.9115094
SRR5757977,0.055591702,0.17076272,0.6138658,0.15977979
SRR5203169,0.04272175,0.03578922,0.0104139745,0.91107506
SRR7507712,0.043052524,0.036090136,0.0105832815,0.910274
SRR5202937,0.04258263,0.035707176,0.010348469,0.9113617
SRR5578917,0.052862555,0.041336566,0.019189566,0.88661134
SRR5078638,0.04251659,0.035669714,0.010302961,0.9115107
ERR720092,0.042924643,0.03603804,0.0104111135,0.9106262
SRR5429245,0.04251659,0.035669714,0.010302961,0.9115107
SRR5079134,0.045473665,0.03732875,0.012447417,0.90475017
SRR5203165,0.043078214,0.035987377,0.010684103,0.9102503
SRR5757891,0.08431307,0.17648906,0.7391979,0.0
ERR695602,0.057927728,0.21539056,0.01857084,0.70811087
SRR5813458,0.04169908,0.037364244,0.010688961,0.9102477
SRR5548684,0.04251659,0.035669744,0.010302961,0.9115107
SRR2918676,0.09370279,0.6876004,0.059161812,0.15953505
ERR719644,0.042824596,0.036120206,0.010335445,0.91071975
SRR1927149,0.04273641,0.03579423,0.010455221,0.91101414
SRR5813333,0.043895036,0.036459982,0.010414243,0.9092307
ERR719062,0.03738013,0.06491351,0.01585558,0.8818508
SRR5802402,0.042515308,0.03567332,0.010303706,0.91150767
SRR6265249,0.042551994,0.03569019,0.010312825,0.911445
SRR5203109,0.042521507,0.035672456,0.010305852,0.9115002
SRR5078927,0.04251659,0.035669744,0.010302961,0.9115107
SRR6182462,0.04253757,0.03568086,0.010304719,0.91147685
SRR5078637,0.04251659,0.035669714,0.010302961,0.9115107
SRR5079071,0.04251659,0.035669714,0.010302961,0.9115107
SRR5637788,0.04251668,0.035669684,0.010302961,0.9115107
SRR5578989,0.042820036,0.03584686,0.010353595,0.9109795
SRR5813292,0.042913735,0.035911858,0.010389656,0.9107847
SRR089497,0.09458417,0.6867199,0.059262574,0.15943336
SRR6264720,0.042517126,0.035669953,0.0103030205,0.9115099
SRR5602043,0.043505013,0.03674203,0.010600418,0.9091525
SRR5651458,0.054572254,0.13074613,0.016577154,0.79810447
SRR961827,0.04251659,0.035669714,0.010302961,0.9115107
SRR5079242,0.04251662,0.035669744,0.0103030205,0.9115106
SRR5983347,0.07147145,0.6342331,0.054662913,0.23963249
SRR5396464,0.12637454,0.3381132,0.023474038,0.51203823
SRR5548275,0.09370279,0.6876004,0.059161812,0.15953505
SRR090275,0.032193333,0.46249828,0.03584537,0.469463
SRR3313038,0.05031842,0.089413136,0.012301087,0.8479674
ERR209398,0.04281071,0.035842568,0.010420114,0.9109266
ERR719948,0.04313293,0.040039986,0.010771543,0.90605557
SRR5610018,0.042517632,0.035673797,0.010303348,0.9115052
SRR6330976,0.04251659,0.035669714,0.010302961,0.9115107
ERR525865,0.026987225,0.38926548,0.03973043,0.54401684
SRR6264412,0.04251659,0.035669684,0.010302961,0.91151077
SRR5629131,0.043332577,0.04186979,0.010594547,0.90420306
ERR209340,0.09051418,0.68192947,0.058485687,0.16907066
SRR1693228,0.165461,0.26858318,0.017380387,0.5485754
SRR5429339,0.042571634,0.035731614,0.010315567,0.9113812
ERR719798,0.042518288,0.0356718,0.010304302,0.9115056
ERR209784,0.04181719,0.19672611,0.021027058,0.74042964
SRR5078790,0.04251659,0.035669714,0.010302961,0.9115107
SRR5602099,0.05169642,0.042569637,0.011023164,0.8947108
ERR719869,0.042603552,0.035718113,0.010343224,0.9113351
SRR5602049,0.042682588,0.035761416,0.010369629,0.91118634
SRR5866281,0.06077394,0.3189522,0.026335478,0.59393835
ERR719184,0.043767154,0.03888005,0.010678738,0.906674
SRR064895,0.09370279,0.6876004,0.059161812,0.15953505
SRR5399486,0.042581767,0.035704434,0.010308206,0.91140556
SRR5548237,0.029785424,0.5055415,0.040812194,0.42386085
ERR525754,0.042337835,0.041921318,0.010884762,0.9048561
SRR5650187,0.042754203,0.0358032,0.010404587,0.91103804
SRR7507379,0.042535573,0.03569609,0.01031974,0.9114486
SRR5649003,0.042516947,0.035669893,0.01030311,0.91151005
SRR1766029,0.045491368,0.037718266,0.010644734,0.90614563
ERR209742,0.05670771,0.1730949,0.018176496,0.7520209
SRR5431541,0.04251659,0.035669714,0.010302961,0.9115107
ERR720038,0.042972177,0.035922766,0.010371417,0.91073364
SRR5548981,0.0950177,0.6896252,0.059967995,0.15538907
SRR5578987,0.046230227,0.037678957,0.011199832,0.904891
SRR5802221,0.042516887,0.035669833,0.0103030205,0.9115102
SRR5218371,0.060435444,0.04498294,0.011604816,0.8829768
SRR5548899,0.09581846,0.69117063,0.060230434,0.15278047
DRR092047,0.04251659,0.035669714,0.010302961,0.9115107
SRR961850,0.042610973,0.035858065,0.010343969,0.911187
SRR5578963,0.07373321,0.051394016,0.01287806,0.86199474
SRR6928762,0.042627454,0.03573221,0.010373175,0.91126716
ERR209511,0.04362157,0.036378384,0.010469258,0.90953076
ERR321378,0.04258409,0.035792768,0.010315657,0.91130745
SRR5648932,0.04251659,0.035669744,0.010302961,0.9115107
SRR051713,0.04383844,0.0366143,0.011338711,0.90820855
SRR5602047,0.042721957,0.035783738,0.010340154,0.91115415
SRR5758019,0.042142868,0.040088743,0.011178911,0.9065895
SRR935777,0.04251659,0.035669714,0.010302961,0.9115107
SRR5548025,0.093679965,0.6873777,0.059190035,0.15975231
SRR5343089,0.04251665,0.035669714,0.010302961,0.9115107
ERR1398126,0.042877644,0.038080513,0.0106273,0.90841454
SRR5202882,0.04253441,0.035679817,0.010307521,0.9114783
SRR5078733,0.042520344,0.03567186,0.010305434,0.91150236
SRR5602242,0.04263115,0.035734683,0.010377109,0.911257
SRR5637783,0.042863905,0.03598851,0.010569304,0.91057825
SRR7690166,0.14030945,0.1182788,0.015632272,0.7257795
SRR5649118,0.042648464,0.035740674,0.010326356,0.9112845
SRR7507490,0.04263556,0.03575003,0.010375798,0.9112386
ERR525972,0.042851537,0.035920262,0.010404944,0.9108232
SRR5202950,0.04285261,0.04169318,0.016712725,0.8987415
SRR5428920,0.04251659,0.035669714,0.010302961,0.9115107
SRR5202912,0.08944607,0.5780777,0.046503276,0.28597295
ERR719766,0.047281682,0.071814716,0.012798935,0.8681047
SRR6265018,0.04251659,0.035669714,0.010302961,0.9115107
ERR719432,0.043473184,0.0363366,0.01038003,0.9098102
SRR5343174,0.04252571,0.03567484,0.010308862,0.91149056
SRR5629152,0.04252833,0.035698563,0.010316312,0.9114568
SRR6264094,0.04251662,0.035669744,0.010302961,0.9115107
SRR5637735,0.09370279,0.6876004,0.059161812,0.15953505
SRR5866289,0.041090846,0.057888895,0.01280877,0.8882115
SRR6683576,0.042516768,0.035669804,0.0103030205,0.9115104
SRR6942382,0.08118105,0.52509856,0.039456874,0.35426354
SRR5078687,0.04251659,0.035669714,0.010302961,0.9115107
SRR1687098,0.15819117,0.23158339,0.017218351,0.5930071
SRR2914158,0.04251659,0.035669714,0.010302961,0.9115107
ERR209277,0.042781115,0.036141634,0.010368675,0.91070855
SRR5637736,0.042564154,0.035695344,0.010308176,0.9114323
SRR6265693,0.04251659,0.035669714,0.010302961,0.9115107
SRR7507664,0.04294765,0.035954356,0.010626495,0.9104715
ERR525936,0.043688923,0.039162785,0.010848939,0.90629935
ERR1823591,0.044394255,0.32664198,0.027207196,0.6017566
SRR5983298,0.06963986,0.5493748,0.0434891,0.33749622
SRR5429336,0.04239431,0.035954297,0.010389626,0.9112618
SRR5548374,0.09368095,0.68700266,0.059422344,0.15989399
SRR6264664,0.034692228,0.12371394,0.20127669,0.64031714
ERR719444,0.044644237,0.037489086,0.010474086,0.9073926
SRR961814,0.04391536,0.0378235,0.010579616,0.9076815
SRR6265650,0.04251659,0.035669714,0.010302961,0.9115107
SRR5078926,0.042506784,0.035689384,0.010307491,0.91149634
SRR5202936,0.042522967,0.03567338,0.010307014,0.91149664
SRR5947867,0.04492408,0.04633856,0.010695577,0.8980418
SRR961762,0.024603784,0.17845535,0.060907632,0.7360332
SRR5757793,0.03908828,0.054647535,0.021352082,0.88491213
SRR5650080,0.09372127,0.6870194,0.05956322,0.1596961
SRR5803622,0.042535633,0.035680145,0.010310024,0.9114742
ERR719306,0.04378003,0.03909397,0.010807872,0.9063181
SRR5813288,0.04251641,0.03567019,0.01030305,0.91151035
SRR5610102,0.042861223,0.03587088,0.010470569,0.91079736
SRR6424631,0.04298508,0.14935929,0.41273662,0.39491904
SRR5431514,0.04251659,0.035669714,0.010302961,0.9115107
SRR5548495,0.06665051,0.56317186,0.0465115,0.3236661
SRR5399195,0.042510808,0.035686195,0.01030755,0.91149545
SRR5399517,0.04251659,0.035669714,0.010302961,0.9115107
SRR5813357,0.04251659,0.035669714,0.010302961,0.9115107
SRR5758029,0.114147015,0.17373909,0.71211386,0.0
ERR209220,0.043634474,0.04011458,0.010943383,0.90530753
SRR5399241,0.09370875,0.68756473,0.05915463,0.15957189
SRR5078830,0.04251659,0.035669714,0.010302961,0.9115107
SRR1693360,0.14260963,0.123757124,0.0156779,0.71795535
SRR5580598,0.042630404,0.035735756,0.010359496,0.9112743
SRR5761698,0.04299113,0.035969526,0.010437965,0.9106014
SRR5757771,0.114098996,0.17383216,0.71206886,0.0
SRR6264265,0.04251659,0.035669714,0.010302961,0.9115107
SRR7690065,0.04275155,0.035805404,0.010385901,0.9110571
SRR1687047,0.12841034,0.085764736,0.015126646,0.7706983
SRR5802328,0.04253626,0.03569269,0.010321885,0.9114492
SRR6330953,0.04283899,0.03591609,0.01044029,0.9108046
SRR6264257,0.04253131,0.03593996,0.010325938,0.9112028
SRR5813296,0.043266088,0.03652367,0.010695428,0.9095148
ERR719846,0.043013692,0.036038756,0.010498941,0.9104486
SRR6265330,0.04252696,0.035675496,0.010308385,0.9114891
SRR5649089,0.04326427,0.03610167,0.0104111135,0.91022295
ERR526054,0.04251659,0.035669714,0.010302961,0.9115107
SRR6264491,0.042824537,0.03639108,0.010610074,0.9101743
SRR6724492,0.04242581,0.035939515,0.01037693,0.91125774
SRR5602114,0.042534173,0.03567961,0.010315031,0.9114712
SRR6724575,0.081422,0.06451869,0.16858515,0.68547416
SRR5803764,0.048341244,0.048255503,0.011252552,0.8921507
SRR1687427,0.14804882,0.19786441,0.017180473,0.63690627
SRR5079179,0.04251659,0.035669714,0.010302961,0.9115107
SRR5431516,0.04251659,0.035669714,0.010302961,0.9115107
SRR6724425,0.042593926,0.03571385,0.010334432,0.91135776
SRR5203089,0.04251659,0.035669744,0.01030308,0.9115106
ERR011348,0.042516828,0.035669833,0.01030308,0.9115102
ERR1809148,0.04285091,0.03597957,0.010391265,0.9107783
SRR6331086,0.042518765,0.035670787,0.010303199,0.91150725
SRR5091546,0.04320416,0.038273513,0.01064837,0.907874
SRR5803695,0.04251659,0.035669714,0.010302961,0.9115107
ERR321301,0.04257348,0.03571579,0.0103217065,0.911389
SRR5079052,0.04251659,0.035669714,0.010302961,0.9115107
SRR5758124,0.11409973,0.17383318,0.71206707,0.0
ERR209382,0.042548,0.035687804,0.010310143,0.9114541
SRR5803621,0.043899983,0.036413193,0.010542005,0.9091448
SRR6251517,0.12792361,0.07443541,0.015436262,0.78220475
SRR5548494,0.097687304,0.6635544,0.054623038,0.18413532
SRR6185292,0.050829828,0.04113993,0.0109395385,0.8970907
SRR6182292,0.042571634,0.035706103,0.010307491,0.91141474
SRR5813192,0.042535424,0.03841865,0.010746658,0.90829927
ERR719340,0.042814463,0.036593974,0.010457128,0.91013443
SRR5601957,0.042535484,0.03626561,0.010375619,0.9108233
SRR5803734,0.042516887,0.035669893,0.01030305,0.91151017
SRR5091515,0.04763505,0.14194089,0.015771449,0.7946526
SRR5757766,0.093643606,0.6583996,0.08212021,0.16583657
SRR5548412,0.050914615,0.2565488,0.29523772,0.39729887
SRR5761734,0.042665094,0.03575474,0.010408014,0.91117215
SRR6264063,0.11334792,0.14509796,0.7415541,0.0
SRR6942396,0.043095738,0.03606522,0.010497987,0.910341
SRR5602284,0.042527974,0.035676837,0.010303855,0.91149133
SRR5580573,0.04257068,0.035702497,0.010339081,0.91138774
SRR5649138,0.047396004,0.03829792,0.010696173,0.9036099
SRR5429301,0.042515635,0.03567168,0.010303438,0.9115093
SRR7507361,0.04331252,0.03755933,0.010620475,0.9085077
ERR719603,0.04288149,0.035907567,0.010413408,0.91079754
ERR720046,0.042741984,0.036187917,0.010352045,0.9107181
SRR5610113,0.042517126,0.035670042,0.0103030205,0.9115098
SRR5429254,0.04251659,0.035669714,0.010302961,0.9115107
SRR5078901,0.04251659,0.035669714,0.010302961,0.9115107
SRR5761671,0.04251659,0.035669714,0.010302961,0.9115107
SRR5079228,0.04251659,0.035669714,0.010302961,0.9115107
SRR5580491,0.0418818,0.17380264,0.025432795,0.75888276
ERR209210,0.08848995,0.6690358,0.05629033,0.18618393
SRR5866510,0.16596362,0.317658,0.018586487,0.4977919
SRR5761624,0.043139637,0.036009192,0.01043427,0.9104169
SRR5649095,0.04317075,0.036192805,0.010495752,0.9101407
SRR5291033,0.04251659,0.035669714,0.010302961,0.9115107
SRR5601936,0.04089287,0.040236264,0.011484951,0.90738595
SRR5020879,0.11409966,0.17383333,0.712067,0.0
SRR5758106,0.056579202,0.17198959,0.63508546,0.13634574
SRR5399177,0.04251659,0.035669714,0.010302961,0.9115107
SRR5580476,0.042740583,0.03581223,0.010406405,0.9110408
SRR3400425,0.0936721,0.6875514,0.059155345,0.15962118
SRR6182415,0.04663071,0.038468838,0.011061072,0.90383935
SRR5079034,0.042535365,0.035679758,0.01030612,0.91147876
SRR6724500,0.043213606,0.036670327,0.01061514,0.90950096
SRR5429124,0.031600982,0.07365298,0.019696772,0.87504923
SRR6264203,0.04252547,0.03567478,0.01030907,0.9114907
ERR526048,0.04251659,0.035669714,0.010302961,0.9115107
SRR5343085,0.04311788,0.03682205,0.010462016,0.90959805
SRR5203026,0.04252538,0.03567469,0.0103091,0.9114908
ERR209287,0.042515635,0.03567779,0.010304719,0.9115019
SRR5813399,0.04358208,0.036776513,0.010474592,0.9091668
SRR5580557,0.042565137,0.035696,0.010314196,0.91142464
SRR6424558,0.11409973,0.17383318,0.71206707,0.0
SRR5343118,0.04255566,0.035691768,0.010328114,0.91142446
ERR719078,0.042479962,0.035825044,0.010357976,0.911337
SRR051683,0.049861103,0.041042835,0.010867,0.89822906
SRR5429223,0.04251659,0.035669714,0.010302961,0.9115107
ERR209837,0.09266794,0.6854802,0.059161305,0.16269058
ERR719122,0.043291897,0.037719548,0.01042527,0.90856326
SRR6424737,0.11409973,0.17383318,0.71206707,0.0
SRR6024846,0.042521477,0.035672456,0.010306358,0.91149974
SRR5866330,0.13007846,0.07368684,0.015160084,0.78107464
SRR5429264,0.04251659,0.035669714,0.010302961,0.9115107
SRR5431391,0.04268107,0.035871595,0.010379791,0.91106755
SRR6024844,0.042893857,0.035882443,0.010541379,0.9106823
SRR7464963,0.029618442,0.11725217,0.21224767,0.6408817
ERR209719,0.08851698,0.58473015,0.04536131,0.28139162
SRR5648770,0.043937385,0.036690533,0.010610342,0.90876174
SRR6264161,0.04253885,0.0356822,0.010316074,0.9114629
SRR5602308,0.04259506,0.03571415,0.010352075,0.9113387
SRR5650115,0.094010144,0.6881149,0.059323788,0.15855122
SRR5650188,0.06659225,0.62168866,0.051246196,0.2604729
SRR6474312,0.042770296,0.03593734,0.010396421,0.91089594
ERR321302,0.04256034,0.035699934,0.01031664,0.9114231
SRR5866416,0.046120107,0.039849967,0.010590911,0.90343904
ERR209585,0.042598218,0.03575352,0.010309458,0.9113388
ERR525888,0.04251659,0.035669714,0.010302961,0.9115107
SRR6331166,0.042640448,0.03573662,0.010329783,0.91129315
ERR209842,0.042706877,0.03766805,0.010546774,0.9090783
SRR5203156,0.04258111,0.03570637,0.010346502,0.911366
SRR5580481,0.042550325,0.035688818,0.010323584,0.9114373
ERR719059,0.039222628,0.058818877,0.014226615,0.8877319
ERR525999,0.05379507,0.10854849,0.013887018,0.82376945
ERR719329,0.042827517,0.036491126,0.010440737,0.91024065
SRR5803675,0.042556852,0.03569165,0.010307789,0.9114437
SRR5758177,0.056579202,0.17198959,0.63508546,0.13634574
SRR5020898,0.22634569,0.054110702,0.71954364,0.0
SRR5580475,0.04025814,0.042412996,0.01231575,0.9050131
SRR5813474,0.04306698,0.035969585,0.0104081035,0.91055536
SRR7082883,0.042521328,0.035672307,0.010304004,0.91150236
SRR5343126,0.04251659,0.035669714,0.010302961,0.9115107
SRR5757840,0.03824076,0.1115689,0.11048809,0.7397022
SRR6182447,0.026090354,0.19085625,0.08089498,0.70215845
SRR5343106,0.042521507,0.035672426,0.010305047,0.91150105
SRR5399500,0.0426248,0.035727352,0.010311663,0.9113362
SRR6264295,0.043609917,0.036316782,0.010682523,0.9093908
SRR6724510,0.042527586,0.03575182,0.010324478,0.91139615
SRR961771,0.042679787,0.035816103,0.01032424,0.9111799
SRR5802375,0.04281035,0.035827875,0.010358393,0.91100335
ERR719128,0.04276827,0.03581229,0.010390729,0.91102874
SRR5866419,0.04274398,0.035802633,0.010372698,0.9110807
SRR6264169,0.042518675,0.035720766,0.010328084,0.9114325
ERR719380,0.04287213,0.03586492,0.010416657,0.9108463
SRR7690052,0.083081424,0.056199163,0.012978941,0.8477405
SRR961739,0.042652875,0.035749614,0.010379553,0.9112179
SRR5079265,0.04251656,0.035669893,0.0103030205,0.9115105
SRR5580601,0.037742138,0.04977727,0.014810443,0.89767015
SRR2914250,0.04259053,0.035755694,0.010350555,0.9113032
SRR5802253,0.04251659,0.035669714,0.010302961,0.9115107
SRR5548617,0.08360863,0.44562024,0.29411328,0.17665786
SRR5343156,0.04252419,0.035674065,0.010308236,0.91149354
SRR6264793,0.042528093,0.03567621,0.010310739,0.91148496
SRR5757888,0.060468346,0.17362052,0.6567544,0.10915673
SRR5079247,0.04251659,0.035669714,0.010302961,0.9115107
ERR720152,0.042912573,0.036215663,0.010348976,0.9105228
SRR5602000,0.02315411,0.22509837,0.040049285,0.71169823
SRR5649167,0.042517453,0.0356701,0.010303587,0.91150886
ERR719053,0.041532278,0.044362396,0.011934429,0.9021709
ERR525954,0.04251659,0.035669714,0.010302961,0.9115107
SRR5020843,0.11535681,0.17135222,0.713291,0.0
SRR5903753,0.04251823,0.035670638,0.0103031695,0.91150796
SRR6265264,0.042560518,0.03568852,0.010342956,0.911408
SRR6265563,0.03984967,0.048483163,0.017125785,0.8945414
SRR5343152,0.042516768,0.035669804,0.0103030205,0.9115104
ERR209473,0.042708546,0.035841793,0.0103544,0.91109526
ERR526075,0.04645008,0.5779285,0.047023684,0.32859778
SRR5079213,0.11409964,0.17383319,0.7120671,0.0
SRR5637755,0.08684197,0.05735609,0.013202131,0.8425998
SRR5757922,0.05901578,0.17408112,0.6520099,0.1148932
SRR5757744,0.042868584,0.03587547,0.010351181,0.91090477
ERR321530,0.048939943,0.15571868,0.018474638,0.77686673
SRR7507350,0.042518675,0.035670906,0.010304421,0.911506
SRR5548762,0.103719175,0.6999544,0.06715715,0.12916929
SRR7507473,0.043017387,0.03596762,0.010628521,0.91038644
SRR5577158,0.12762779,0.07401067,0.015588194,0.7827734
ERR719844,0.043048173,0.03604564,0.010519177,0.91038704
SRR068121,0.04251659,0.035669714,0.010302961,0.9115107
SRR5947832,0.040990382,0.23170292,0.025227427,0.7020793
SRR5218347,0.12483814,0.20105955,0.019426584,0.6546757
SRR6330921,0.042587876,0.035710156,0.010351777,0.9113502
SRR961748,0.04256615,0.03583464,0.010368645,0.91123056
SRR7507613,0.043145865,0.036330998,0.010472059,0.9100511
ERR209822,0.08518833,0.67043173,0.056868166,0.1875118
SRR7507391,0.043055505,0.035980195,0.010661036,0.91030324
SRR5649144,0.04251659,0.035669714,0.010302961,0.9115107
ERR525832,0.09627044,0.67116445,0.07467994,0.1578852
SRR5637812,0.04251659,0.035669714,0.010302961,0.9115107
ERR209527,0.043448806,0.037279695,0.010452837,0.90881866
ERR719814,0.042524308,0.03703913,0.010925353,0.9095112
SRR5651408,0.08070123,0.6341781,0.06165117,0.2234695
SRR6264633,0.04251659,0.035669744,0.010302961,0.9115107
ERR209867,0.057199866,0.5417293,0.042738646,0.35833216
SRR6264905,0.04318908,0.036218107,0.010592431,0.9100004
SRR5429320,0.042515904,0.035683095,0.010309219,0.91149175
SRR5079281,0.04251659,0.035669714,0.010302961,0.9115107
ERR209328,0.042940617,0.036124945,0.010523677,0.91041076
ERR209583,0.08041665,0.66413295,0.056345135,0.19910526
SRR5758128,0.11425786,0.17351893,0.7122232,0.0
ERR525839,0.04251659,0.035669714,0.010302961,0.9115107
SRR5580587,0.04264289,0.035749525,0.010332942,0.9112747
SRR5650038,0.09404084,0.6824679,0.061900735,0.16159058
SRR5429358,0.042560726,0.035802543,0.010352135,0.91128457
SRR5078688,0.04251659,0.035669714,0.010302961,0.9115107
SRR5648802,0.04251659,0.035669714,0.010302961,0.9115107
