,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
SRR6265028,0.10656837,0.024001986,0.072849125,0.79658055
SRR6264808,0.07678419,0.013791621,0.010468811,0.89895535
SRR5580411,0.07678896,0.013791919,0.010469586,0.8989495
SRR7690064,0.07682514,0.013796836,0.010536909,0.89884114
SRR2914209,0.07678419,0.013791621,0.010468811,0.89895535
ERR011118,0.0767996,0.013792604,0.010469019,0.8989388
ERR695623,0.6106318,0.066390425,0.008005112,0.31497264
SRR5020867,0.6150203,0.06779656,0.0080032945,0.30917984
SRR6724564,0.61590534,0.07047215,0.008553714,0.30506873
SRR961711,0.24671364,0.06519714,0.30455133,0.3835379
SRR6265268,0.07678419,0.013791621,0.010468811,0.89895535
SRR5761757,0.07679048,0.013792038,0.01047194,0.89894557
ERR719168,0.07733902,0.013836861,0.010633141,0.898191
SRR5577143,0.6150203,0.06779656,0.008003354,0.30917978
SRR7423262,0.080729485,0.014372587,0.0104855,0.8944124
SRR6264509,0.07678419,0.013791621,0.010468811,0.89895535
ERR526063,0.07761285,0.013885111,0.010458469,0.8980436
SRR6330987,0.07678419,0.013791621,0.010468811,0.89895535
SRR5020882,0.2757069,0.020322084,0.0087221265,0.6952489
SRR5802377,0.07678431,0.0137916505,0.010469079,0.898955
SRR7507338,0.076801,0.013794303,0.010506511,0.8988982
ERR525765,0.07678419,0.013791621,0.010468811,0.89895535
SRR6466627,0.076835096,0.013794869,0.010480791,0.89888924
SRR053035,0.6150203,0.06779656,0.008003354,0.30917978
SRR6928776,0.17004105,0.041821778,0.010838091,0.77729905
ERR209361,0.077029824,0.013822466,0.010701656,0.8984461
ERR526049,0.07678419,0.013791621,0.010468811,0.89895535
ERR209778,0.07678419,0.013791621,0.010468811,0.89895535
SRR5757935,0.03762293,0.2062317,0.7561453,0.0
SRR5758139,0.046836074,0.19962803,0.75353587,0.0
SRR5078907,0.07689443,0.013796896,0.010466337,0.89884233
ERR525798,0.088789254,0.0221591,0.15297952,0.7360721
SRR6724522,0.6146692,0.067766815,0.008004904,0.3095591
SRR5399234,0.076788545,0.013792545,0.010486811,0.8989321
ERR209249,0.078525275,0.013948917,0.010452688,0.89707315
SRR5803699,0.07678452,0.0137916505,0.010469377,0.89895445
ERR719537,0.07757473,0.0138711035,0.0109170675,0.8976371
SRR5761741,0.07678419,0.013791621,0.010468811,0.89895535
SRR7690121,0.610445,0.067331016,0.008025885,0.31419808
SRR6264839,0.22529492,0.045170218,0.010281086,0.7192538
SRR5078867,0.07678419,0.013791621,0.010468811,0.89895535
SRR7082887,0.07682508,0.013797462,0.010534883,0.8988426
SRR5078860,0.07678419,0.013791621,0.010468811,0.89895535
ERR209522,0.0770829,0.0138219,0.010621309,0.89847386
SRR5934962,0.077555984,0.013850331,0.010566115,0.89802754
SRR5078695,0.07678419,0.013791621,0.010468811,0.89895535
ERR719596,0.077536404,0.0138475895,0.010620862,0.8979951
SRR7690051,0.112507045,0.017200857,0.010308564,0.85998356
ERR525928,0.07708514,0.013813257,0.010482222,0.8986194
ERR209251,0.07689047,0.013799489,0.010507166,0.8988029
ERR209227,0.077198654,0.013856322,0.011006862,0.89793813
SRR6264552,0.07678521,0.013791829,0.0104730725,0.89894986
ERR209153,0.077010125,0.013808399,0.010528773,0.8986527
SRR5649145,0.0777514,0.01403743,0.011188388,0.8970228
SRR5629094,0.6149783,0.06861043,0.0081934035,0.30821788
SRR5203142,0.07678971,0.013792664,0.010492295,0.8989253
ERR209856,0.18564135,0.01941821,0.009192854,0.7857476
SRR497948,0.101662815,0.0154827535,0.010079056,0.8727754
SRR5802211,0.07678419,0.013791621,0.010468811,0.89895535
SRR5078648,0.07678419,0.013791621,0.010468811,0.89895535
ERR209902,0.12858379,0.02045697,0.010088891,0.8408704
ERR634975,0.078229636,0.013950646,0.011158675,0.89666104
SRR5813378,0.077593505,0.013838321,0.01047498,0.8980932
SRR5343155,0.07678419,0.013791621,0.010468811,0.89895535
SRR5577182,0.07678419,0.013791621,0.010468811,0.89895535
SRR5802208,0.077557564,0.013858408,0.010854036,0.89773
ERR209768,0.6150229,0.067800015,0.00800401,0.30917305
ERR209755,0.5865712,0.06078887,0.008055568,0.34458435
SRR090271,0.5295842,0.04466355,0.007896006,0.41785622
SRR5548922,0.076942,0.013801664,0.01048249,0.89877385
SRR5609982,0.07699567,0.0138242245,0.010776877,0.8984032
SRR497648,0.6224473,0.10703051,0.017620921,0.25290126
SRR5758160,0.050382316,0.12951508,0.6924195,0.12768304
SRR5610093,0.07690552,0.013799846,0.010502309,0.8987923
SRR6182318,0.07678419,0.013791621,0.010468811,0.89895535
SRR5429128,0.6150246,0.06780225,0.008004516,0.30916858
SRR5078988,0.6150203,0.06779656,0.008003354,0.30917978
SRR5609956,0.07678422,0.013791621,0.0104689,0.8989552
SRR5549008,0.6150208,0.0677973,0.008003414,0.30917847
SRR5803633,0.07683322,0.013798058,0.010533422,0.8988353
ERR720179,0.07681081,0.013793737,0.010489583,0.8989059
ERR719858,0.07680416,0.013792872,0.010472983,0.89892995
ERR720208,0.16508195,0.017553985,0.010176778,0.8071873
SRR6331089,0.07678676,0.0137918,0.010469794,0.89895165
ERR209221,0.07695845,0.013803035,0.010492951,0.89874554
SRR6264105,0.07678419,0.013791621,0.010468811,0.89895535
SRR1693308,0.46989286,0.05374244,0.008624971,0.46773976
SRR1687068,0.076966524,0.013803929,0.010476321,0.8987532
ERR209281,0.07681182,0.013793796,0.0104827285,0.89891165
SRR5610082,0.07748586,0.013871968,0.010900974,0.8977412
ERR209772,0.6149794,0.06779641,0.008004904,0.3092193
SRR5757817,0.042216673,0.18087873,0.77690464,0.0
ERR209226,0.076791435,0.013792008,0.010469228,0.89894736
SRR6424790,0.037796378,0.17039716,0.77021354,0.021592915
SRR6182504,0.07679483,0.0137936175,0.010501981,0.89890957
ERR719526,0.092132956,0.014866352,0.010255486,0.8827452
SRR1159467,0.07678419,0.013791621,0.010468811,0.89895535
SRR5580484,0.076799065,0.013792455,0.010470957,0.8989375
SRR5079285,0.07678422,0.013791621,0.010468811,0.89895535
SRR5399636,0.076985925,0.013805687,0.010508776,0.89869964
SRR5648779,0.07831398,0.013916969,0.010748804,0.8970202
SRR6264536,0.07678419,0.013791621,0.010468811,0.89895535
SRR6724586,0.6171079,0.07317844,0.009131491,0.3005821
SRR6264798,0.07678628,0.013792008,0.010477722,0.898944
SRR5803647,0.07695243,0.013803244,0.010496348,0.898748
ERR209896,0.07690677,0.0138016045,0.010521501,0.8987701
SRR5796751,0.6150203,0.06779656,0.008003354,0.30917978
SRR5866426,0.07680616,0.013793707,0.010490745,0.8989094
SRR5580590,0.088558555,0.020990908,0.12378588,0.7666646
SRR6424711,0.038021058,0.17128664,0.7726157,0.018076658
SRR5429191,0.5956851,0.08246353,0.0081088245,0.31374252
SRR053027,0.07678422,0.013791621,0.01046887,0.8989553
ERR209467,0.07688561,0.01379928,0.01050213,0.898813
ERR719922,0.076866716,0.013796389,0.010473907,0.89886296
ERR719014,0.0769985,0.013809711,0.010587186,0.89860463
SRR5649094,0.07705712,0.01380986,0.010499001,0.898634
SRR5548472,0.61529857,0.06832245,0.00811258,0.3082664
SRR5429277,0.059128344,0.5869915,0.2769677,0.07691246
SRR1999160,0.07678428,0.0137916505,0.010469109,0.898955
ERR525829,0.07678419,0.013791621,0.010468811,0.89895535
SRR5763460,0.07678419,0.013791621,0.010468811,0.89895535
SRR5580506,0.07678723,0.013792068,0.010478526,0.8989422
SRR5602182,0.07683852,0.013795853,0.010496885,0.89886874
ERR719734,0.12017831,0.016202092,0.0114477575,0.85217184
ERR719936,0.07719037,0.013818771,0.010508835,0.898482
SRR6331055,0.07683459,0.01379469,0.010475814,0.8988949
SRR6474309,0.3275795,0.031162083,0.025616199,0.6156422
SRR5711589,0.6154022,0.069673926,0.008386344,0.3065375
SRR6264842,0.21535029,0.58836776,0.196282,0.0
SRR7507626,0.6150183,0.06779641,0.0080032945,0.309182
SRR6331136,0.5838786,0.063473135,0.008136809,0.34451145
ERR525955,0.0772731,0.013826281,0.010521114,0.8983795
SRR5761736,0.07678419,0.013791621,0.010468811,0.89895535
SRR961743,0.07678634,0.01379174,0.010469794,0.8989521
SRR5758043,0.07678428,0.0137916505,0.010469079,0.898955
SRR7507405,0.07678419,0.013791621,0.010468811,0.89895535
SRR6182342,0.07678658,0.01379177,0.010469556,0.8989521
SRR5020865,0.039689567,0.17746356,0.78284687,0.0
SRR5651391,0.39968988,0.024285823,0.007784605,0.5682397
ERR209802,0.61399084,0.0677627,0.008031279,0.31021523
SRR7507303,0.07678419,0.013791621,0.010468811,0.89895535
SRR6264395,0.07678419,0.013791621,0.010468811,0.89895535
SRR5203102,0.07678419,0.013791621,0.010468811,0.89895535
SRR6331299,0.07682699,0.013794303,0.010470659,0.898908
SRR6265056,0.07678419,0.013791621,0.010468811,0.89895535
SRR5866327,0.07678419,0.013791621,0.010468811,0.89895535
SRR5203075,0.07678434,0.0137916505,0.0104689,0.8989551
SRR5079235,0.07678419,0.013791621,0.010468811,0.89895535
SRR5601940,0.077202976,0.013830572,0.0106907785,0.8982757
SRR5203392,0.076786816,0.01379177,0.010470837,0.8989506
ERR209612,0.6136216,0.067602426,0.008030057,0.31074595
ERR525863,0.079393506,0.01397863,0.01050657,0.89612126
SRR5429130,0.047769576,0.5090856,0.29955626,0.14358854
SRR5758068,0.040654093,0.17283213,0.76937175,0.017142057
SRR1763672,0.37094176,0.03633222,0.008690625,0.5840354
SRR5580440,0.07678756,0.0137918,0.010469645,0.898951
SRR6901810,0.07678422,0.0137916505,0.010468811,0.89895535
SRR5396549,0.6150422,0.0678274,0.008009762,0.30912066
ERR719682,0.07681945,0.013795435,0.010468751,0.89891636
ERR720215,0.07695162,0.013802946,0.010481089,0.8987644
SRR5078675,0.09986168,0.040748388,0.34083635,0.5185536
SRR5813459,0.07689673,0.013805836,0.010597467,0.8987
ERR719028,0.09363815,0.014648706,0.010229319,0.8814838
SRR7507336,0.097495526,0.01598826,0.0107293725,0.87578684
SRR1262579,0.07678419,0.013791621,0.010468811,0.89895535
ERR525700,0.4765518,0.049728483,0.01749587,0.45622385
ERR209204,0.07687557,0.013805032,0.010620147,0.8986993
SRR5579013,0.07937923,0.014125317,0.011905223,0.89459026
SRR6265047,0.123989314,0.015710086,0.009679049,0.8506216
SRR5203041,0.07678434,0.0137916505,0.01046896,0.89895505
ERR720057,0.076807976,0.013792902,0.010469854,0.89892924
SRR5758116,0.085570306,0.018263102,0.09257972,0.80358684
SRR5548320,0.6150203,0.06779656,0.008003354,0.30917978
ERR209370,0.07698101,0.0138062835,0.010497898,0.8987148
SRR7690177,0.12278056,0.016845822,0.010119319,0.8502543
ERR719060,0.079138845,0.01399532,0.010910779,0.8959551
ERR209289,0.07678765,0.013791978,0.010468841,0.89895153
ERR011186,0.076814294,0.013795376,0.01051265,0.8988777
SRR5548750,0.6150203,0.06779656,0.008003354,0.30917978
SRR5610097,0.07679048,0.013792068,0.010471582,0.89894587
ERR209871,0.61475843,0.067774326,0.008004487,0.30946273
SRR5803701,0.07678419,0.013791621,0.010468811,0.89895535
SRR5866334,0.07678419,0.013791621,0.010468811,0.89895535
SRR1008951,0.6150203,0.06779656,0.008003354,0.30917978
SRR5078805,0.07678419,0.013791621,0.010468811,0.89895535
SRR6264192,0.09076154,0.014799774,0.010408759,0.8840299
SRR5866357,0.6150156,0.06779653,0.008003563,0.3091843
ERR526070,0.5793429,0.058498085,0.008066744,0.35409224
SRR5802393,0.07678503,0.01379168,0.010470629,0.89895266
SRR5610162,0.07678419,0.013791621,0.010468841,0.89895535
ERR209381,0.07679281,0.013792604,0.010481924,0.8989327
SRR6182541,0.07678419,0.013791621,0.01046887,0.89895535
SRR6724538,0.49228522,0.32730466,0.10543859,0.07497156
SRR5648916,0.076789945,0.013792157,0.010474086,0.8989438
ERR209600,0.38345456,0.030206203,0.0082214475,0.5781178
SRR5218390,0.6004619,0.065464675,0.008103937,0.32596946
SRR6264508,0.07678419,0.013791621,0.010468811,0.89895535
ERR720151,0.07686618,0.013797313,0.010474771,0.89886177
SRR6264800,0.07678419,0.013791621,0.010468811,0.89895535
SRR5079221,0.07678419,0.013791621,0.010468811,0.89895535
SRR5761790,0.07678419,0.013791621,0.010468811,0.89895535
SRR5428885,0.059128344,0.5869915,0.2769677,0.07691246
SRR6185278,0.07684556,0.013798833,0.010528028,0.89882755
SRR5757743,0.07678631,0.01379174,0.010469347,0.8989526
SRR5648883,0.077827424,0.013914257,0.011181623,0.8970767
SRR5609981,0.076790184,0.013791949,0.010469377,0.8989485
SRR5548613,0.5980004,0.06719303,0.008735716,0.32607085
SRR2914173,0.08888093,0.014488518,0.010245264,0.8863853
SRR7507694,0.07732138,0.013878316,0.011190891,0.8976094
SRR5548660,0.60688776,0.06514576,0.008001268,0.31996518
SRR5803745,0.07831153,0.014129937,0.015362829,0.8921957
SRR5580406,0.077243626,0.013838649,0.010753036,0.8981647
SRR5813244,0.077572286,0.013840675,0.010502517,0.8980845
SRR6265212,0.07678419,0.013791621,0.010468811,0.89895535
SRR1763574,0.6152917,0.06833589,0.008116066,0.30825633
SRR5983302,0.6143747,0.0681915,0.008126229,0.30930758
SRR5947814,0.6131948,0.067634314,0.008049786,0.31112105
SRR6724402,0.49008736,0.357374,0.1258499,0.026688755
SRR5548259,0.6150453,0.06782991,0.008010298,0.30911446
SRR5803684,0.07678968,0.013792366,0.010483116,0.89893484
ERR1637185,0.07678419,0.013791621,0.010468811,0.89895535
SRR7507537,0.07678428,0.0137916505,0.010469228,0.89895487
SRR6331351,0.07687169,0.013801962,0.010563493,0.8987628
SRR6331398,0.07678419,0.013791621,0.010468811,0.89895535
SRR5203187,0.07679406,0.013792187,0.0104703605,0.8989434
SRR5610023,0.081213206,0.01413995,0.010486454,0.8941604
SRR5757816,0.04193026,0.1790919,0.7789779,0.0
SRR5343157,0.07679048,0.013792425,0.01048252,0.8989346
SRR5983337,0.106146365,0.015250802,0.010032684,0.86857015
SRR6424587,0.03798932,0.17116117,0.77227855,0.01857096
ERR011231,0.07701972,0.013823688,0.010729581,0.898427
ERR719795,0.07678679,0.013791859,0.01047194,0.8989494
SRR7507576,0.07680628,0.01379469,0.0105190575,0.89888
SRR7507698,0.076809496,0.01379323,0.010472864,0.8989244
SRR1766011,0.6149487,0.068196535,0.008096725,0.30875802
SRR6264794,0.07678419,0.013791621,0.010468811,0.89895535
SRR5020889,0.03779587,0.17039523,0.77020824,0.021600664
ERR209184,0.077567995,0.01384601,0.010496527,0.89808947
SRR5648944,0.07678488,0.01379177,0.010471821,0.89895153
SRR5947807,0.07695374,0.013803124,0.010502547,0.8987406
SRR5802281,0.076802075,0.01379326,0.010486186,0.8989185
ERR719451,0.07687217,0.013807684,0.010468572,0.8988516
ERR525918,0.07678428,0.0137916505,0.0104689,0.89895517
ERR209761,0.6117437,0.06790388,0.008316606,0.3120358
SRR5429233,0.080619425,0.6069277,0.26716906,0.045283854
ERR209444,0.07689464,0.01379922,0.0104700625,0.8988361
ERR720112,0.08417994,0.014303207,0.010948181,0.8905687
SRR6265134,0.07678419,0.013791621,0.010468811,0.89895535
SRR5431501,0.07678419,0.013791621,0.010468811,0.89895535
SRR7423247,0.5442679,0.062182486,0.008361071,0.38518858
SRR3400436,0.6151125,0.067915946,0.008028418,0.30894315
SRR6724588,0.61502194,0.06780541,0.008005291,0.3091674
SRR5495966,0.07678422,0.013791621,0.010468841,0.89895535
SRR5079174,0.07678419,0.013791621,0.010468811,0.89895535
SRR5758126,0.3014069,0.038592786,0.053203017,0.60679734
SRR1008768,0.6157787,0.069354296,0.008327365,0.30653965
SRR6724368,0.6152858,0.068181485,0.00808382,0.3084489
SRR5343081,0.07678422,0.013791621,0.0104689,0.8989552
SRR5203101,0.07678422,0.013791621,0.01046887,0.8989553
SRR5079255,0.102475196,0.0149050355,0.009990811,0.8726289
SRR5091541,0.3101927,0.030151755,0.008782387,0.6508732
ERR210146,0.07678443,0.0137916505,0.0104697645,0.89895415
SRR2914160,0.07678419,0.013791621,0.010468811,0.89895535
SRR5202957,0.07678431,0.0137916505,0.01046899,0.89895505
SRR1159408,0.029701352,0.259162,0.63245404,0.0786826
SRR7507528,0.07678422,0.013791621,0.01046887,0.8989553
ERR525831,0.07857326,0.013945818,0.010561019,0.8969199
SRR5580623,0.07678422,0.013791621,0.01046887,0.8989553
ERR209512,0.0770334,0.0138094425,0.010474473,0.8986827
SRR5602235,0.27578354,0.030266464,0.027400672,0.6665493
SRR5602289,0.07678437,0.0137916505,0.010468841,0.8989551
SRR5637795,0.07678419,0.013791621,0.010468811,0.89895535
SRR5758114,0.03779587,0.17039523,0.77020824,0.021600664
SRR5548067,0.6150203,0.06779656,0.008003354,0.30917978
SRR6264938,0.07683241,0.01379478,0.010479718,0.8988931
SRR5203135,0.076790065,0.013792068,0.010471195,0.89894664
SRR1763620,0.61179173,0.06754261,0.008047223,0.31261843
SRR6724393,0.6155751,0.069093496,0.008270144,0.3070613
SRR5601983,0.07678813,0.013791978,0.010473341,0.8989465
SRR5343091,0.07678443,0.0137916505,0.01046899,0.8989549
SRR5079026,0.07678419,0.013791621,0.010468811,0.89895535
SRR5548577,0.6150203,0.06779656,0.008003354,0.30917978
ERR719297,0.077988625,0.0138973,0.010728121,0.89738595
ERR209652,0.07711303,0.013815135,0.010492712,0.8985791
SRR5578996,0.10631651,0.01734683,0.010196239,0.8661404
SRR5757993,0.10795051,0.03274095,0.19611508,0.66319346
SRR5866532,0.6151779,0.0683299,0.008117259,0.30837494
SRR6928805,0.07679838,0.013792545,0.010473341,0.89893574
SRR6264726,0.11874667,0.016843706,0.015063107,0.8493465
SRR6264860,0.077893436,0.014012128,0.015859753,0.8922347
ERR209285,0.07679111,0.013792157,0.010472059,0.8989447
ERR209199,0.07685968,0.013799787,0.010543138,0.8987974
SRR5602339,0.049792707,0.21140528,0.26877782,0.47002423
SRR5651466,0.07722691,0.013813615,0.0104596615,0.89849985
SRR5602173,0.07678419,0.013791621,0.010468811,0.89895535
SRR6724460,0.07684004,0.013794333,0.010467589,0.898898
SRR7507299,0.0778555,0.013889492,0.010515302,0.8977397
SRR5649007,0.07678419,0.013791621,0.01046887,0.89895535
ERR719864,0.07680085,0.013792634,0.010472268,0.89893425
SRR5343163,0.43343276,0.034376085,0.008093238,0.5240979
ERR720052,0.07679385,0.013792247,0.010468781,0.8989451
ERR011207,0.07680252,0.0137936175,0.01049304,0.8989108
SRR5577181,0.07681894,0.013793707,0.010468841,0.8989185
DRR068128,0.04365134,0.18990022,0.7664485,0.0
SRR5203091,0.07678419,0.013791621,0.010468811,0.89895535
SRR5343107,0.07678419,0.013791621,0.010468811,0.89895535
ERR011091,0.07700679,0.013823181,0.010765493,0.89840454
SRR5813361,0.07689488,0.013798177,0.010473847,0.8988331
SRR5078708,0.07678419,0.013791621,0.010468811,0.89895535
ERR720180,0.076818496,0.013793707,0.010474145,0.8989136
SRR1009066,0.61560494,0.07641733,0.009819031,0.2981587
SRR5079050,0.07678419,0.013791621,0.010468811,0.89895535
ERR719520,0.078529835,0.014062941,0.012447774,0.89495945
SRR6265075,0.07678419,0.013791621,0.010468811,0.89895535
SRR5813372,0.1110442,0.01614651,0.010280132,0.86252916
SRR5983444,0.07742053,0.013845444,0.010493845,0.8982402
SRR5365480,0.07678422,0.013791621,0.010468811,0.89895535
SRR5803773,0.07678419,0.013791621,0.010468811,0.89895535
SRR5649170,0.07680914,0.0137932,0.010474056,0.89892364
SRR5813220,0.07750568,0.01385209,0.01062116,0.8980211
SRR1262586,0.07678419,0.013791621,0.010468811,0.89895535
ERR719183,0.07748929,0.013845414,0.010547996,0.8981173
SRR961828,0.07678518,0.01379177,0.010471195,0.8989519
SRR5757856,0.0873802,0.014749914,0.010337412,0.8875325
ERR209580,0.614609,0.06798935,0.008063555,0.3093381
ERR1823596,0.08021042,0.013997048,0.010432184,0.89536035
SRR2914198,0.39348033,0.022808343,0.0077511966,0.57596016
SRR5079253,0.07678419,0.013791621,0.010468811,0.89895535
ERR719592,0.07731852,0.013829976,0.010563761,0.8982878
ERR525692,0.07680556,0.013795584,0.010560453,0.8988384
SRR5203003,0.07678971,0.013792038,0.010472745,0.8989455
SRR5429200,0.07678419,0.013791621,0.010468811,0.89895535
SRR5649173,0.07678434,0.013791621,0.010468811,0.8989552
SRR5548153,0.615061,0.06785199,0.008014947,0.30907214
SRR5796797,0.07740459,0.013898879,0.010466337,0.8982302
SRR5548626,0.6151864,0.072427005,0.009037107,0.3033495
SRR5602026,0.100034475,0.015127242,0.010700583,0.8741377
ERR1809122,0.07686564,0.013796568,0.010475785,0.898862
ERR719999,0.07682383,0.013793945,0.010470122,0.8989121
SRR5343082,0.07678422,0.013791621,0.01046887,0.8989553
ERR525921,0.6150203,0.06779656,0.008003354,0.30917978
SRR5431536,0.07678419,0.013791621,0.010468811,0.89895535
SRR5757881,0.07684487,0.013795167,0.010474771,0.8988852
ERR719529,0.10480884,0.015711099,0.0100801885,0.8693999
SRR5577185,0.61502063,0.067797095,0.008003414,0.3091789
SRR5079167,0.07678419,0.013791621,0.010468811,0.89895535
SRR5079101,0.07678419,0.013791621,0.010468811,0.89895535
ERR719391,0.076797575,0.013792396,0.010471761,0.8989383
SRR6182496,0.076788515,0.013792157,0.010477066,0.89894223
SRR6928812,0.07799983,0.014057457,0.013669848,0.89427286
SRR5579010,0.047282726,0.13162482,0.7031909,0.11790156
SRR5866450,0.07678419,0.013791621,0.010468811,0.89895535
SRR5429143,0.05945006,0.5872539,0.27700514,0.076290905
SRR5429146,0.073557466,0.6005148,0.27544594,0.050481796
SRR5610096,0.07687381,0.0137985945,0.01050657,0.898821
SRR5580622,0.09632701,0.06732926,0.48609748,0.35024625
SRR5757839,0.048317797,0.19985023,0.751832,0.0
SRR5079136,0.07678419,0.013791621,0.010468811,0.89895535
ERR719282,0.07678828,0.013791859,0.01046887,0.898951
ERR209690,0.36034113,0.03031832,0.008391321,0.6009492
ERR526076,0.08192527,0.014129043,0.010474801,0.8934709
SRR5343198,0.07678428,0.0137916505,0.01046896,0.8989551
SRR5637729,0.07687548,0.013802379,0.010557741,0.8987644
ERR525693,0.07678419,0.013791621,0.010468811,0.89895535
SRR5637764,0.07678422,0.013791621,0.01046887,0.8989553
SRR6474261,0.076823294,0.013793945,0.010473609,0.89890915
SRR5648996,0.07680556,0.0137932,0.010478735,0.8989225
SRR5548897,0.6150136,0.067908674,0.008028895,0.3090489
ERR720025,0.07683429,0.013794571,0.010470241,0.89890087
SRR5079216,0.07678419,0.013791621,0.010468811,0.89895535
ERR720120,0.07685748,0.013796419,0.01048401,0.8988621
SRR051701,0.07685351,0.013799667,0.010468572,0.8988782
ERR525983,0.07678458,0.0137916505,0.010468811,0.898955
SRR6331435,0.07678419,0.013791621,0.01046887,0.89895535
SRR6724486,0.61569744,0.069086224,0.0082707405,0.30694556
SRR5803674,0.07678419,0.013791621,0.010468811,0.89895535
SRR5648878,0.07679522,0.013792247,0.010469824,0.8989427
ERR1809153,0.07678428,0.0137916505,0.0104689,0.89895517
SRR6724577,0.43061513,0.40804926,0.16133554,0.0
SRR5650181,0.076785296,0.01379168,0.010469377,0.8989537
SRR2918686,0.6151142,0.067926556,0.008030534,0.30892873
SRR5203063,0.07678419,0.013791621,0.010468811,0.89895535
SRR5203320,0.07678589,0.01379168,0.010469347,0.8989531
SRR5580540,0.076895386,0.013799846,0.010510892,0.8987939
SRR5601924,0.076786995,0.013791889,0.010471463,0.8989496
SRR5399188,0.07678422,0.0137916505,0.010469049,0.8989551
ERR525951,0.07678419,0.013791621,0.010468811,0.89895535
SRR6331431,0.07678422,0.013791621,0.0104689,0.8989552
SRR5629091,0.5248203,0.04709068,0.009425312,0.41866374
SRR5548487,0.61557996,0.06878254,0.008208156,0.3074293
SRR5548778,0.6150203,0.06779656,0.008003354,0.30917978
SRR5649083,0.08141044,0.014213175,0.010978907,0.89339745
SRR2142229,0.61505556,0.067851365,0.008014798,0.30907828
SRR5650138,0.09150517,0.014788777,0.010297269,0.8834088
SRR5203038,0.07695398,0.013809383,0.010598958,0.89863765
SRR5202979,0.07679221,0.013792187,0.010472685,0.89894295
SRR5343220,0.07678419,0.013791621,0.010468811,0.89895535
ERR720145,0.07683632,0.013794839,0.010476559,0.8988923
ERR526073,0.07678419,0.013791621,0.010468811,0.89895535
SRR5203403,0.0767844,0.0137916505,0.010469049,0.89895487
ERR1637160,0.0767903,0.013791978,0.010469586,0.89894813
ERR719993,0.07683721,0.013794869,0.010470539,0.8988974
SRR7507373,0.07802367,0.013937503,0.010483384,0.8975555
SRR7507375,0.07679358,0.013792634,0.010469824,0.89894396
SRR5580603,0.077305615,0.013852119,0.010927647,0.89791465
SRR495448,0.20040336,0.018064588,0.008895934,0.7726361
SRR5431507,0.07678419,0.013791621,0.010468811,0.89895535
SRR5947823,0.23238572,0.023261547,0.00907594,0.7352768
SRR5866587,0.6150203,0.06779656,0.008003354,0.30917978
SRR5803751,0.0767844,0.013791591,0.010469347,0.89895463
SRR5610117,0.07678473,0.0137916505,0.010469079,0.8989545
SRR5580591,0.07962373,0.014153659,0.012227595,0.89399505
SRR1200244,0.05944383,0.5873294,0.27684408,0.0763827
SRR6330992,0.07678419,0.013791621,0.010468811,0.89895535
SRR5758021,0.082188725,0.014893889,0.08165449,0.8212629
ERR321248,0.13694736,0.08358699,0.47470194,0.30476367
ERR1637219,0.6150203,0.06779656,0.0080032945,0.30917984
SRR5548674,0.09409508,0.028083116,0.21053916,0.66728264
SRR5431377,0.07681957,0.0137939155,0.010477424,0.8989091
SRR5548542,0.6150242,0.067801684,0.008004367,0.3091697
SRR5196129,0.076792955,0.013792276,0.0104703605,0.8989444
SRR2914174,0.07678419,0.013791621,0.010468811,0.89895535
SRR5757959,0.039584786,0.17145738,0.76855433,0.020403504
ERR719288,0.07740557,0.013832331,0.010478824,0.89828324
SRR5761726,0.07678419,0.013791621,0.010468811,0.89895535
SRR1763687,0.15760005,0.02623713,0.010125577,0.80603725
SRR7507674,0.0777958,0.01387468,0.010498017,0.8978315
SRR5431369,0.5912473,0.060295403,0.00797528,0.340482
SRR5578984,0.038737953,0.17389008,0.7792487,0.008123279
SRR5651440,0.077286005,0.013861895,0.010466367,0.89838576
SRR5079165,0.07682395,0.013795346,0.01047194,0.89890873
DRR092054,0.07678419,0.013791621,0.010468811,0.89895535
SRR5813196,0.07678652,0.013792068,0.010476351,0.8989451
SRR1766079,0.079191834,0.014131218,0.01278159,0.8938954
ERR011309,0.076954216,0.013802826,0.010484874,0.89875805
SRR6264071,0.07678419,0.013791621,0.010468811,0.89895535
ERR719108,0.07698265,0.013805449,0.010480583,0.89873135
SRR6724427,0.6150834,0.06790027,0.008024931,0.30899143
SRR1687039,0.5349122,0.060453326,0.008543372,0.3960911
SRR5548938,0.6150203,0.06779656,0.008003354,0.30917978
ERR321182,0.07680252,0.0137936175,0.01049304,0.8989108
SRR5548767,0.6148493,0.0681656,0.008094102,0.30889094
SRR5396556,0.35686952,0.03031233,0.0084373355,0.60438085
SRR6265224,0.5998316,0.069986224,0.009806275,0.32037592
SRR5761649,0.07679728,0.013794035,0.010525018,0.8988837
SRR6264006,0.07678428,0.0137916505,0.01046899,0.8989551
SRR5813243,0.07712042,0.013821334,0.010612071,0.8984462
SRR6474298,0.078167915,0.0138807595,0.010468245,0.8974831
SRR5761721,0.07678619,0.01379174,0.010469943,0.8989521
SRR5377209,0.07689294,0.013798207,0.010477662,0.8988312
SRR5803783,0.07678419,0.013791621,0.010468811,0.89895535
ERR209218,0.07681531,0.01379621,0.010527283,0.89886117
