,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
ERR1310720,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR2739102,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR107002,0.00011873251,0.00015068163,0.99722683,0.00079020846,0.00014550521,0.00024596957,0.00031933203,0.00016519944,4.8103935e-05,0.0004554066,6.2654515e-05,0.00027128647,0.0
ERR498473,0.9976736,1.8791501e-05,0.00040644407,0.0001924038,3.0895735e-05,2.7750091e-05,3.5559482e-05,2.9444696e-05,2.7091703e-05,3.534469e-05,2.7327893e-05,3.7686532e-05,0.0014576912
ERR1913230,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR1617820,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR2511886,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
DRR044305,0.00011669364,0.00015216658,0.99721396,0.00080310635,0.00014627626,0.00024819665,0.0003196242,0.00016082358,4.875648e-05,0.0004581657,6.2958825e-05,0.000269259,0.0
SRR7449004,0.00019034743,1.7504368e-05,0.0015223324,0.00054615736,0.00036749244,0.00027552247,5.5880213e-05,1.2110279e-05,4.6172787e-05,0.00095266104,0.00026664138,9.9339566e-05,0.99564785
DRR041937,0.00011669308,0.00015222606,0.9972138,0.0008031658,0.00014621676,0.00024819662,0.00031974315,0.00016088305,4.875596e-05,0.0004581359,6.295773e-05,0.00026925895,0.0
ERR1331807,0.99779534,1.855057e-05,0.00041624904,0.00019392371,2.6530508e-05,2.7692273e-05,3.2303873e-05,2.962903e-05,2.4450143e-05,3.276171e-05,2.811836e-05,3.7341048e-05,0.0013371706
SRR6264412,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR1913060,0.9112524,1.8036177e-05,0.00089257956,0.00037273765,0.00010870508,3.2795753e-05,0.0001295507,4.120826e-06,0.00014030933,0.00012134887,2.5628831e-05,5.7376004e-05,0.086844504
SRR6411976,0.0007467568,2.8914728e-05,0.0010846853,0.00067156553,0.00011374043,4.9841627e-05,0.00036412477,3.6598554e-05,6.890165e-05,0.0003719628,5.7346464e-05,6.438499e-05,0.99634117
SRR6414056,0.0004271567,3.2674656e-05,0.0008108914,0.00035506487,0.0007776916,0.0001270771,0.00014731288,0.0003016889,0.0002836883,0.00059980154,0.0003297925,0.0001347363,0.9956724
SRR2658740,0.9977963,1.854859e-05,0.00041642785,0.00019401312,2.6485359e-05,2.7669306e-05,3.232973e-05,2.9573699e-05,2.4419498e-05,3.274784e-05,2.8074872e-05,3.7316662e-05,0.0013360977
SRR6265647,0.9977963,1.854859e-05,0.00041642785,0.00019401312,2.6485359e-05,2.7669306e-05,3.232973e-05,2.9573699e-05,2.4419498e-05,3.274784e-05,2.8074872e-05,3.7316662e-05,0.0013360977
SRR2143696,0.9977962,1.8548979e-05,0.00041639805,0.00019401312,2.6492735e-05,2.7669466e-05,3.233519e-05,2.9573868e-05,2.4423993e-05,3.2752276e-05,2.8073346e-05,3.7317193e-05,0.0013362765
ERR501236,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR388066,0.92968285,0.0001129981,0.0065220296,0.002494961,0.00019484758,1.8565384e-05,0.00010126254,7.1048766e-05,0.00013321638,7.16224e-05,2.2679267e-05,1.3486422e-05,0.060560465
DRR030610,0.00055605423,0.00089790544,0.008960692,0.0069709886,0.97515845,7.4057825e-05,0.0015823457,8.653647e-05,0.0019501457,0.0019054807,0.0007117176,0.0011454966,0.0
ERR2511832,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR2924477,0.9977957,1.8549597e-05,0.00041636825,0.00019398332,2.6508555e-05,2.7681132e-05,3.2316446e-05,2.9602143e-05,2.443527e-05,3.2754993e-05,2.8097236e-05,3.7329224e-05,0.0013366342
ERR209821,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR1313747,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR995596,0.00038260221,3.347239e-05,0.00076562166,0.0003131628,0.0011362433,0.00015288591,0.00012321987,0.00045737624,0.00037497282,0.00065910816,0.00046557188,0.00015583634,0.9949799
SRR6038325,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
DRR043906,0.00011669308,0.00015222606,0.9972138,0.0008031658,0.00014621676,0.00024819662,0.00031974315,0.00016088305,4.875596e-05,0.0004581359,6.295773e-05,0.00026925895,0.0
SRR6414045,0.0007316768,2.8726043e-05,0.0010901093,0.00066900253,0.00011618414,5.1246105e-05,0.0003540814,3.6192287e-05,6.875042e-05,0.00037765503,5.8904363e-05,6.492501e-05,0.99635255
ERR2002381,0.9977962,1.8548944e-05,0.00041633844,0.00019401312,2.6493795e-05,2.7673608e-05,3.232495e-05,2.9584024e-05,2.4425251e-05,3.2750435e-05,2.8082984e-05,3.7321217e-05,0.0013362765
ERR1701245,0.00038260221,3.347239e-05,0.00076562166,0.0003131628,0.0011362433,0.00015288591,0.00012321987,0.00045737624,0.00037497282,0.00065910816,0.00046557188,0.00015583634,0.9949799
ERR2002243,0.99775755,1.8619696e-05,0.00041267276,0.00019016862,2.8129383e-05,2.849233e-05,3.1426178e-05,3.1593405e-05,2.552609e-05,3.3241726e-05,2.9655717e-05,3.81898e-05,0.0013747215
ERR1960823,0.00038260221,3.347239e-05,0.00076562166,0.0003131628,0.0011362433,0.00015288591,0.00012321987,0.00045737624,0.00037497282,0.00065910816,0.00046557188,0.00015583634,0.9949799
DRR030599,0.00017112494,0.008131683,0.14728099,0.15497983,0.00071659684,0.00071662664,0.03723982,0.010232925,0.0011827946,0.00034609437,6.283806e-05,0.16994444,0.46899426
SRR996975,0.0006724,7.93599e-06,0.0026509166,2.5631887e-05,0.0026964843,6.0132803e-05,0.00041043758,0.02493161,0.00016871095,0.0002309084,0.00016224384,0.000633657,0.96734893
ERR532081,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR1384923,0.9977907,1.855917e-05,0.0004158914,0.00019347668,2.6724925e-05,2.7790851e-05,3.2193035e-05,2.9867282e-05,2.4581866e-05,3.2821223e-05,2.830578e-05,3.7445927e-05,0.001341641
ERR441446,0.0030740423,0.00028292587,0.0021448415,0.000801405,0.00025288248,0.00015760121,0.0004109601,0.99132,0.00012341904,0.00012714097,0.00020059689,0.0011041018,0.0
SRR3094817,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
DRR047731,0.00011669396,0.00015219631,0.9972138,0.0008031063,0.00014621676,0.00024819662,0.00031974315,0.0001609128,4.875568e-05,0.00045816565,6.295762e-05,0.00026925895,0.0
SRR920607,0.0026875436,1.3611967e-05,0.0008263588,0.00020003319,7.866917e-05,2.5523144e-05,0.00033205748,0.0002579689,2.5374758e-05,0.00023707747,4.0053914e-05,0.00011436989,0.99516135
ERR1109652,0.0007146299,2.8642717e-05,0.0010906458,0.00056028366,0.00014522672,5.9868045e-05,0.00030359626,5.7838475e-05,8.3863095e-05,0.00038176775,7.889412e-05,7.837547e-05,0.9964164
ERR1611389,0.0007467568,2.8914728e-05,0.0010846853,0.00067156553,0.00011374043,4.9841627e-05,0.00036412477,3.6598554e-05,6.890165e-05,0.0003719628,5.7346464e-05,6.438499e-05,0.99634117
SRR2658011,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR823317,0.00011671179,0.00015219633,0.99721396,0.0008029874,0.00014621677,0.00024819665,0.0003196837,0.00016097231,4.8749873e-05,0.00045813594,6.295487e-05,0.0002691995,0.0
SRR6931490,0.0003885925,3.3357835e-05,0.0007719398,0.00031891468,0.0010766388,0.00014883281,0.00012642147,0.00043115023,0.00036042932,0.00065031654,0.00044330957,0.00015279652,0.99509734
DRR024059,0.992965,2.4207753e-05,0.00023126602,9.096059e-05,0.0010602772,7.416464e-05,3.718004e-05,0.0002475679,0.00032919645,0.00012499094,0.00012193087,8.796643e-05,0.004605353
SRR7448670,0.00019049644,1.7506003e-05,0.0015229285,0.000546366,0.00036656857,0.0002757311,5.580076e-05,1.2111099e-05,4.610762e-05,0.00095176697,0.000266999,9.939016e-05,0.9956482
ERR139112,0.8538889,2.550981e-05,0.00025382638,2.6532078e-05,6.256509e-05,0.0001655221,3.155724e-05,0.00078207254,0.00010719473,5.644926e-05,0.00042840838,0.0001488924,0.14402252
ERR1383816,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6417493,0.00080791116,2.927633e-05,0.001129806,0.000711143,0.000106633335,5.3288888e-05,0.00035896897,3.6339276e-05,7.144244e-05,0.00037112832,6.167463e-05,6.452416e-05,0.9961979
ERR1885249,0.08575341,5.789802e-05,0.0030685067,0.0011808574,5.183505e-05,8.123416e-05,7.5455196e-06,0.11713877,2.9917512e-05,4.754565e-05,0.00030320883,2.1577875e-05,0.79225767
ERR1020510,0.0003824532,3.3476193e-05,0.00076559186,0.000313282,0.0011362135,0.00015291572,0.00012324163,0.00045746565,0.00037500262,0.00065907836,0.00046557188,0.00015586615,0.99497986
ERR499930,0.9977964,1.8548571e-05,0.00041645765,0.00019410253,2.648561e-05,2.7669466e-05,3.2329637e-05,2.957404e-05,2.4419707e-05,3.2747936e-05,2.8075112e-05,3.7316804e-05,0.0013359189
SRR2155019,0.0067165503,0.01862298,0.012227282,0.95347387,0.0009982454,0.00025568448,0.0008331833,0.000343012,0.0011125439,0.0005313712,0.000440778,0.004444519,0.0
SRR1145277,0.0004644096,0.00014179945,0.9161382,0.00090792775,4.1102816e-05,8.785995e-05,3.136046e-05,0.00027787685,4.8966267e-06,0.000428468,9.734294e-05,0.00011132243,0.081267476
ERR1811120,0.99779636,1.8548608e-05,0.00041645765,0.00019401312,2.6486368e-05,2.7669834e-05,3.2329204e-05,2.9574941e-05,2.442022e-05,3.2748187e-05,2.8075861e-05,3.7317193e-05,0.0013360381
ERR365884,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6028495,0.997796,1.8549421e-05,0.00041642785,0.00019401312,2.6501377e-05,2.767118e-05,3.2337346e-05,2.957793e-05,2.4429468e-05,3.2756492e-05,2.8075327e-05,3.731933e-05,0.0013362765
SRR6444654,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6054673,0.9977874,1.8568518e-05,0.00041538477,0.0001938343,2.6846108e-05,2.7675404e-05,3.259613e-05,2.9581033e-05,2.4637606e-05,3.296326e-05,2.8000244e-05,3.7343256e-05,0.0013451576
ERR441979,0.00038260224,3.3472395e-05,0.0007656217,0.00031316283,0.0011362435,0.00015291573,0.00012321988,0.00045740607,0.00037497285,0.0006591082,0.0004655719,0.00015583636,0.9949799
SRR1618302,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR500292,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR996007,0.00010826052,2.1057811e-05,0.0010478199,0.00025895238,0.0033501685,0.00074231625,2.180971e-05,0.00016465783,0.0002593398,0.0015713573,0.0019253492,0.00023269653,0.99029624
SRR5688044,0.9977956,1.8549863e-05,0.00041633844,0.00019389391,2.6514674e-05,2.768422e-05,3.231293e-05,2.9609568e-05,2.4439418e-05,3.2756867e-05,2.8103132e-05,3.7332502e-05,0.0013369322
SRR6931721,0.9661397,2.7085734e-05,0.00096189976,0.0004736185,0.00026276708,3.124934e-05,0.00021544099,4.7806793e-06,0.00021344423,0.00015380979,3.934976e-05,6.442768e-05,0.031412482
ERR883455,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR7448824,0.00054621696,3.0955693e-05,0.00092193484,0.00047028065,0.000333488,8.4163315e-05,0.0002194345,0.000119026285,0.00015199184,0.00048601627,0.0001526475,9.732085e-05,0.9963865
SRR7449426,0.00019049644,1.7507606e-05,0.0015228391,0.0005464256,0.00036665797,0.00027570128,5.581236e-05,1.2111504e-05,4.611936e-05,0.0009520352,0.000266999,9.940675e-05,0.9956479
ERR2511070,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR2198076,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR2730369,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6054702,0.997669,1.8818922e-05,0.00040313601,0.00019147992,3.1675798e-05,2.775753e-05,3.6045756e-05,2.9610077e-05,2.7491527e-05,3.5731562e-05,2.714301e-05,3.7695914e-05,0.0014644265
SRR6264920,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR1678092,0.00038331747,3.3447406e-05,0.00076681376,0.00031384826,0.0011277199,0.00015234947,0.00012364984,0.00045365095,0.00037279725,0.00065779686,0.00046244264,0.00015553832,0.9949966
SRR5983377,0.048271686,1.7313441e-05,0.0010626614,0.0017255247,0.0005738735,5.4846758e-05,7.592819e-05,0.00031211972,0.00020104647,0.00029835105,0.00029084086,7.3604686e-05,0.9470422
ERR1885029,0.9951998,2.2738239e-05,0.0002553761,0.00014683604,0.00036218762,3.271257e-05,0.00011866032,4.1322048e-05,0.00013911724,0.00010926279,2.2521926e-05,4.6778892e-05,0.0035027266
DRR047648,0.000116692965,0.00015222606,0.9972138,0.0008031955,0.000146187,0.00024819662,0.00031974315,0.0001609128,4.875596e-05,0.0004581359,6.295773e-05,0.00026925895,0.0
SRR5644010,0.9972838,1.9608804e-05,0.0003644824,0.00018334389,5.3296157e-05,2.7984306e-05,4.9410384e-05,2.9947285e-05,3.8666396e-05,4.5957742e-05,2.446913e-05,3.8719274e-05,0.0018402934
ERR443167,9.747857e-05,2.0262632e-05,0.0010748208,0.00025469065,0.0036610365,0.0008446574,1.8896542e-05,0.0001513958,0.00025123358,0.0016869009,0.002162367,0.00024044514,0.9895358
ERR1311268,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR501253,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6408700,0.00038269165,3.346847e-05,0.0007656515,0.00031313303,0.0011358858,0.00015279652,0.00012323259,0.00045740607,0.00037494305,0.0006590188,0.0004655123,0.00015595557,0.99498034
ERR1384718,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6038426,0.99779636,1.8548571e-05,0.00041642785,0.00019395351,2.648541e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR2154948,0.0067165513,0.018622924,0.012227283,0.953474,0.0009982456,0.00025574284,0.0008332417,0.00034301204,0.0011123982,0.0005313713,0.0004407489,0.00444449,0.0
ERR139306,0.056622986,3.5372243e-05,0.0011961759,0.0011841358,0.0017662348,0.00013366343,0.00018092991,0.000622958,0.00066316134,0.00051945454,0.0009668172,0.00014242531,0.9359657
SRR1617887,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR6309282,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
DRR047550,0.00011669308,0.00015222606,0.9972138,0.0008031658,0.00014621676,0.00024819662,0.00031974315,0.00016088305,4.875596e-05,0.0004581359,6.295773e-05,0.00026925895,0.0
ERR2738745,0.99779636,1.8548555e-05,0.00041642785,0.00019404292,2.648541e-05,2.766936e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360381
SRR7448680,0.00019136071,1.7500077e-05,0.0015265644,0.00054726005,0.0003617406,0.0002760589,5.53625e-05,1.2111619e-05,4.5729917e-05,0.00094616413,0.00026801229,9.947912e-05,0.9956527
ERR500097,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR501346,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR1923906,0.0052189827,2.1951439e-05,0.0010958612,0.00028437376,0.00046473742,0.0002491176,0.00017482042,0.0024394095,0.00047510862,0.00058186054,0.00089767575,0.0002707243,0.9878254
ERR1111279,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR1384994,0.9977964,1.854859e-05,0.00041648746,0.00019401312,2.6485914e-05,2.7669623e-05,3.232945e-05,2.9574378e-05,2.4419895e-05,3.274803e-05,2.807538e-05,3.7316946e-05,0.0013359189
SRR6408571,0.00040021542,3.314382e-05,0.00078389054,0.00032973292,0.0009730161,0.00014173986,0.00013262035,0.0003857315,0.0003344715,0.0006341339,0.00040426853,0.00014689566,0.9953002
SRR3361563,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR7797559,0.0015530884,4.8017002e-05,0.0014437735,0.0009699464,0.00071310997,0.00048339367,0.0001988709,0.00034829974,0.0013136268,0.00092834234,0.0013162792,0.00015422702,0.990529
ERR1310621,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR387969,0.00057709217,8.816757e-05,0.31484604,0.002282679,4.9720325e-05,6.153827e-05,1.5480851e-05,0.00017949939,2.2838328e-06,0.00034576654,0.00016951561,0.00014731288,0.68123496
SRR920902,0.00038260221,3.347239e-05,0.00076562166,0.0003131628,0.0011362433,0.00015288591,0.00012321987,0.00045737624,0.00037497282,0.00065910816,0.00046557188,0.00015583634,0.9949799
ERR500996,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
SRR3094832,0.99779636,1.8548555e-05,0.00041642785,0.00019395351,2.6485359e-05,2.7669334e-05,3.232976e-05,2.9573755e-05,2.4419545e-05,3.2747874e-05,2.8074897e-05,3.7316662e-05,0.0013360977
ERR443600,0.00038260221,3.347239e-05,0.00076562166,0.0003131628,0.0011362433,0.00015288591,0.00012321987,0.00045737624,0.00037497282,0.00065910816,0.00046557188,0.00015583634,0.9949799
SRR5467781,0.00074604154,2.8576416e-05,0.00108096,0.00065648556,0.000116495576,5.0617346e-05,0.00035467744,3.7984755e-05,6.883728e-05,0.00037434697,5.8903912e-05,6.556208e-05,0.99636054
