,mean,std
0,0.002843409776687622,0.02700776606798172
1,0.002843409776687622,0.02700776606798172
2,0.002843409776687622,0.02700776606798172
3,0.011773671954870224,0.076841801404953
4,0.0019379185978323221,0.03066450171172619
5,0.0009717895882204175,0.021057259291410446
6,0.011773671954870224,0.076841801404953
7,0.00035015022149309516,0.007156354375183582
8,2.745427264017053e-05,0.002048059832304716
9,0.011773671954870224,0.076841801404953
10,0.00035015022149309516,0.007156354375183582
11,2.0013461835333146e-05,0.0006552795530296862
12,0.011773671954870224,0.076841801404953
13,0.00035015022149309516,0.007156354375183582
14,0.00014231694513000548,0.002710360800847411
15,0.05070781707763672,0.08598706871271133
16,0.0507020466029644,0.08598355948925018
17,0.05070086941123009,0.08598353713750839
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.02415560372173786,0.06837723404169083
22,0.0128563167527318,0.04165342450141907
23,0.0128563167527318,0.04165342450141907
24,0.02415560372173786,0.06837723404169083
25,0.0046380613930523396,0.025991404429078102
26,1.0359623047406785e-05,0.0003485050401650369
27,0.02415560372173786,0.06837723404169083
28,0.0006249145953916013,0.004779325798153877
29,0.000622476392891258,0.0047692423686385155
30,0.02415560372173786,0.06837723404169083
31,0.0014310602564364672,0.012285208329558372
32,0.00033367681317031384,0.008803999051451683
33,0.02415560372173786,0.06837723404169083
34,0.0014310602564364672,0.012285208329558372
35,9.919092553900555e-05,0.0014564901357516646
36,0.02415560372173786,0.06837723404169083
37,0.00048337996122427285,0.002549433382228017
38,0.00048337996122427285,0.002549433382228017
39,0.02415560372173786,0.06837723404169083
40,0.0006481520249508321,0.007607298903167248
41,0.00028017308795824647,0.004675301723182201
42,0.02415560372173786,0.06837723404169083
43,0.001965269912034273,0.01028558611869812
44,6.962659244891256e-05,0.001014459296129644
45,0.09180442243814468,0.15532857179641724
46,0.008524791337549686,0.032785527408123016
47,0.008523947559297085,0.03278559446334839
48,0.09180442243814468,0.15532857179641724
49,0.0034352000802755356,0.013707607984542847
50,0.0034352000802755356,0.013707607984542847
51,0.09180442243814468,0.15532857179641724
52,0.0016613899497315288,0.010527634993195534
53,0.0011441520182415843,0.009690986014902592
54,0.09180442243814468,0.15532857179641724
55,0.0016613899497315288,0.010527634993195534
56,1.3848647540726233e-05,0.00014402667875401676
57,0.09180442243814468,0.15532857179641724
58,0.0016613899497315288,0.010527634993195534
59,1.1728894833140657e-06,2.1985517378197983e-05
60,0.09180442243814468,0.15532857179641724
61,0.0016613899497315288,0.010527634993195534
62,0.00017976376693695784,0.000981608172878623
63,0.09180442243814468,0.15532857179641724
64,0.0016613899497315288,0.010527634993195534
65,1.7780333791961311e-06,0.0001064860844053328
66,0.09180442243814468,0.15532857179641724
67,0.006236814893782139,0.025091130286455154
68,0.0003531424736138433,0.0038409929256886244
69,0.09180442243814468,0.15532857179641724
70,0.024344004690647125,0.10675448179244995
71,0.02344590052962303,0.10412672907114029
72,0.09180442243814468,0.15532857179641724
73,0.0,0.0
74,0.0,0.0
75,0.09180442243814468,0.15532857179641724
76,0.010511082597076893,0.050413697957992554
77,0.0001584859419381246,0.0023981600534170866
78,0.09180442243814468,0.15532857179641724
79,0.010511082597076893,0.050413697957992554
80,0.0031965463422238827,0.02746654860675335
81,0.09180442243814468,0.15532857179641724
82,0.010511082597076893,0.050413697957992554
83,0.005325584672391415,0.03583499789237976
84,0.09180442243814468,0.15532857179641724
85,0.010511082597076893,0.050413697957992554
86,1.688639895291999e-05,0.0012200870551168919
87,0.09180442243814468,0.15532857179641724
88,0.010511082597076893,0.050413697957992554
89,0.0008738991455174983,0.00674173841252923
90,0.09180442243814468,0.15532857179641724
91,0.0002371491282247007,0.002172820968553424
92,9.496253915131092e-05,0.0007264881860464811
93,0.09180442243814468,0.15532857179641724
94,4.496698602451943e-05,0.0009873973904177547
95,9.25018139241729e-06,0.0008139319252222776
96,0.09180442243814468,0.15532857179641724
97,4.496698602451943e-05,0.0009873973904177547
98,2.4148281227098778e-05,0.0003824038431048393
99,0.09180442243814468,0.15532857179641724
100,0.005084207281470299,0.03253834322094917
101,0.005065205041319132,0.03250286728143692
102,0.09180442243814468,0.15532857179641724
103,0.006565812975168228,0.025200888514518738
104,0.001220698351971805,0.007377568632364273
105,0.09180442243814468,0.15532857179641724
106,0.006565812975168228,0.025200888514518738
107,0.0001997251674765721,0.0067383297719061375
108,0.09180442243814468,0.15532857179641724
109,0.006565812975168228,0.025200888514518738
110,0.00013894047879148275,0.000925633532460779
111,0.09180442243814468,0.15532857179641724
112,0.006565812975168228,0.025200888514518738
113,0.00024184153880923986,0.0019785526674240828
114,0.09180442243814468,0.15532857179641724
115,0.006565812975168228,0.025200888514518738
116,0.0013631051406264305,0.008264929056167603
117,0.09180442243814468,0.15532857179641724
118,0.006565812975168228,0.025200888514518738
119,0.00028979225317016244,0.003490000031888485
120,0.09180442243814468,0.15532857179641724
121,0.006565812975168228,0.025200888514518738
122,0.0001775203854776919,0.003739690175279975
123,0.017305362969636917,0.08773255348205566
124,0.0062171537429094315,0.03352153301239014
125,0.006184070836752653,0.03349984064698219
126,0.09180442243814468,0.15532857179641724
127,0.009461972862482071,0.0625191479921341
128,0.00012388097820803523,0.0013240363914519548
129,0.09180442243814468,0.15532857179641724
130,0.009461972862482071,0.0625191479921341
131,0.0008975514210760593,0.0067602358758449554
132,0.09180442243814468,0.15532857179641724
133,0.009461972862482071,0.0625191479921341
134,0.0006379801779985428,0.005309882573783398
135,0.09180442243814468,0.15532857179641724
136,0.009461972862482071,0.0625191479921341
137,0.0007178157684393227,0.010696816258132458
138,0.09180442243814468,0.15532857179641724
139,0.009461972862482071,0.0625191479921341
140,1.5043947314552497e-06,4.7729681682540104e-05
141,0.09180442243814468,0.15532857179641724
142,0.009461972862482071,0.0625191479921341
143,2.7236383175477386e-06,0.00011438077490311116
144,0.09180442243814468,0.15532857179641724
145,0.009461972862482071,0.0625191479921341
146,9.597432836017106e-06,0.0003040761803276837
147,0.09180442243814468,0.15532857179641724
148,0.0024651524145156145,0.018327319994568825
149,0.0008581065339967608,0.006874058861285448
150,0.09180442243814468,0.15532857179641724
151,0.0001872186694527045,0.0035787911619991064
152,0.0001872186694527045,0.0035787911619991064
153,0.09180442243814468,0.15532857179641724
154,0.0031565420795232058,0.015621377155184746
155,9.017078264150769e-05,0.0012318611843511462
156,0.09180442243814468,0.15532857179641724
157,0.0031565420795232058,0.015621377155184746
158,0.0001119785156333819,0.0023844209499657154
159,0.09180442243814468,0.15532857179641724
160,0.0031565420795232058,0.015621377155184746
161,0.0017306498484686017,0.011805659160017967
162,0.09180442243814468,0.15532857179641724
163,0.000590606068726629,0.002573922509327531
164,0.000124807222164236,0.0008908830932341516
165,0.09180442243814468,0.15532857179641724
166,0.000590606068726629,0.002573922509327531
167,0.0002078197430819273,0.0013230632757768035
168,0.09180442243814468,0.15532857179641724
169,0.002765205455943942,0.0123528353869915
170,0.0015071595553308725,0.007588762324303389
171,0.09180442243814468,0.15532857179641724
172,0.0024529481306672096,0.013301563449203968
173,0.00024218036560341716,0.002589242998510599
174,0.0008332579745911062,0.0059507740661501884
175,0.00022741688007954508,0.003154759993776679
176,0.00018107039795722812,0.0030992517713457346
177,0.14962513744831085,0.18404127657413483
178,0.0021473891101777554,0.00949676800519228
179,0.0021473891101777554,0.00949676800519228
180,0.14962513744831085,0.18404127657413483
181,0.1092190146446228,0.18743382394313812
182,0.015468895435333252,0.05849256366491318
183,0.14962513744831085,0.18404127657413483
184,0.1092190146446228,0.18743382394313812
185,0.04031631723046303,0.11086137592792511
186,0.14962513744831085,0.18404127657413483
187,0.1092190146446228,0.18743382394313812
188,0.00020551742636598647,0.0020603148732334375
189,0.14962513744831085,0.18404127657413483
190,0.1092190146446228,0.18743382394313812
191,0.0,0.0
192,0.14962513744831085,0.18404127657413483
193,0.1092190146446228,0.18743382394313812
194,0.0,0.0
195,0.14962513744831085,0.18404127657413483
196,0.1092190146446228,0.18743382394313812
197,0.0005004936247132719,0.0046331691555678844
198,0.14962513744831085,0.18404127657413483
199,0.1092190146446228,0.18743382394313812
200,0.005817414727061987,0.04633047431707382
201,0.14962513744831085,0.18404127657413483
202,0.1092190146446228,0.18743382394313812
203,0.0006407838664017618,0.005776162259280682
204,0.14962513744831085,0.18404127657413483
205,0.1092190146446228,0.18743382394313812
206,0.00023243720352184027,0.004340755753219128
207,0.14962513744831085,0.18404127657413483
208,0.1092190146446228,0.18743382394313812
209,0.00019934696319978684,0.0024044292513281107
210,0.14962513744831085,0.18404127657413483
211,0.1092190146446228,0.18743382394313812
212,0.013442848809063435,0.0556405745446682
213,0.14962513744831085,0.18404127657413483
214,0.1092190146446228,0.18743382394313812
215,0.001666309661231935,0.010327459312975407
216,0.14962513744831085,0.18404127657413483
217,0.1092190146446228,0.18743382394313812
218,0.0007094902102835476,0.005506108049303293
219,0.14962513744831085,0.18404127657413483
220,0.1092190146446228,0.18743382394313812
221,0.013895543292164803,0.06211388111114502
222,0.14962513744831085,0.18404127657413483
223,0.1092190146446228,0.18743382394313812
224,0.004231330472975969,0.019051846116781235
225,0.14962513744831085,0.18404127657413483
226,0.1092190146446228,0.18743382394313812
227,0.0024482617154717445,0.012852774001657963
228,0.14962513744831085,0.18404127657413483
229,0.1092190146446228,0.18743382394313812
230,3.032494532817509e-05,0.0015750335296615958
231,0.14962513744831085,0.18404127657413483
232,0.1092190146446228,0.18743382394313812
233,0.004234770312905312,0.01974436081945896
234,0.14962513744831085,0.18404127657413483
235,0.0008698176243342459,0.006391250528395176
236,0.00031079293694347143,0.002947797765955329
237,0.14962513744831085,0.18404127657413483
238,0.0008698176243342459,0.006391250528395176
239,1.7040463717421517e-05,0.0005010972381569445
240,0.14962513744831085,0.18404127657413483
241,0.009189131669700146,0.02888655476272106
242,0.0005770624848082662,0.003933280240744352
243,0.14962513744831085,0.18404127657413483
244,0.009189131669700146,0.02888655476272106
245,0.00509252492338419,0.01876204088330269
246,0.14962513744831085,0.18404127657413483
247,0.009189131669700146,0.02888655476272106
248,0.0006102779880166054,0.004605752881616354
249,0.14962513744831085,0.18404127657413483
250,0.009189131669700146,0.02888655476272106
251,1.5706702470197342e-05,0.00020904057601001114
252,0.14962513744831085,0.18404127657413483
253,0.009189131669700146,0.02888655476272106
254,1.9238301320001483e-05,0.00016233499627560377
255,0.14962513744831085,0.18404127657413483
256,0.009189131669700146,0.02888655476272106
257,3.358808680786751e-05,0.0011166032636538148
258,0.14962513744831085,0.18404127657413483
259,0.009189131669700146,0.02888655476272106
260,1.1928727872145828e-05,0.00015167340461630374
261,0.14962513744831085,0.18404127657413483
262,0.009189131669700146,0.02888655476272106
263,0.000972825800999999,0.00799783505499363
264,0.14962513744831085,0.18404127657413483
265,0.009189131669700146,0.02888655476272106
266,0.0002726875536609441,0.003240559482946992
267,0.14962513744831085,0.18404127657413483
268,0.003964710049331188,0.015534342266619205
269,0.0002804647374432534,0.0022299725096672773
270,0.14962513744831085,0.18404127657413483
271,0.003964710049331188,0.015534342266619205
272,3.24290813296102e-05,0.0005439753294922411
273,0.14962513744831085,0.18404127657413483
274,0.003964710049331188,0.015534342266619205
275,0.0005260336329229176,0.0054853493347764015
276,0.14962513744831085,0.18404127657413483
277,0.003964710049331188,0.015534342266619205
278,1.210562368214596e-05,0.0003278656804468483
279,0.14962513744831085,0.18404127657413483
280,0.003964710049331188,0.015534342266619205
281,0.0009323142003268003,0.004663599189370871
282,0.14962513744831085,0.18404127657413483
283,0.00010508681589271873,0.0018317510839551687
284,0.00010508681589271873,0.0018317510839551687
285,0.14962513744831085,0.18404127657413483
286,0.017398230731487274,0.05274193733930588
287,0.0019315482350066304,0.011040435172617435
288,0.14962513744831085,0.18404127657413483
289,0.017398230731487274,0.05274193733930588
290,0.001146635739132762,0.007555669639259577
291,0.14962513744831085,0.18404127657413483
292,0.017398230731487274,0.05274193733930588
293,0.007935000583529472,0.031240081414580345
294,0.14962513744831085,0.18404127657413483
295,0.017398230731487274,0.05274193733930588
296,0.0,0.0
297,0.14962513744831085,0.18404127657413483
298,0.017398230731487274,0.05274193733930588
299,0.0,0.0
300,0.14962513744831085,0.18404127657413483
301,0.017398230731487274,0.05274193733930588
302,0.002265848219394684,0.01589619740843773
303,0.14962513744831085,0.18404127657413483
304,0.0020427051931619644,0.011529156938195229
305,0.0002473217318765819,0.0028472046833485365
306,0.14962513744831085,0.18404127657413483
307,0.0020427051931619644,0.011529156938195229
308,4.31314911111258e-05,0.003140925196930766
309,0.14962513744831085,0.18404127657413483
310,0.0020427051931619644,0.011529156938195229
311,0.0013398794690147042,0.008188003674149513
312,0.14962513744831085,0.18404127657413483
313,2.6567357053863816e-05,0.0006332260672934353
314,2.6567357053863816e-05,0.0006332260672934353
315,0.14962513744831085,0.18404127657413483
316,0.003918115049600601,0.016941474750638008
