,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Periodontal_pockets,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Digestive_system:Oral:Subgingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Supragingival_plaque,root:Host-associated:Human:Digestive_system:Oral:Throat,root:Host-associated:Human:Digestive_system:Oral:buccal_mucosa,root:Host-associated:Human:Digestive_system:Oral:tongue_dorsum,root:Host-associated:Human:Reproductive_system:Vagina:posterior_fornix,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Nasal_cavity,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Human:Respiratory_system:Pulmonary_system:Sputum,Unknown
ERR1255787,0.0015661261,0.0038098902,0.9578106,0.019041732,0.0013824694,0.00126586,0.0017668005,0.0030578948,0.004144338,0.0016815366,0.0012271462,0.0032456452,0.0
ERR866498,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6038411,0.95625484,0.00045722723,0.0008915067,0.0019614995,9.267681e-05,0.00022622943,0.00017878413,0.00055900216,0.0015905797,0.00027373433,0.00045266747,0.00017949939,0.036881685
SRR2010438,0.0015280059,0.03640935,0.007638804,0.035257705,0.022733519,0.014792322,0.8095936,0.012668798,0.003810109,0.012536132,0.021553598,0.021478001,0.0
ERR1384795,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR2003145,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR561605,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6931188,0.025711924,0.00042182207,0.0005966425,0.0023403466,0.00049990416,0.0004015267,0.0013063252,0.020841122,0.0011125207,0.00034359097,0.00060397387,0.0017542243,0.94406605
ERR1311514,0.99297416,0.00053849816,0.00050133467,0.0009884536,0.00027486682,0.00021621585,0.00012916327,0.001260817,0.0007890761,0.00025820732,0.00023376942,0.00010195588,0.0017334819
ERR499479,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6148439,0.0025737882,0.009601086,0.0129365325,0.003888607,0.0058201253,0.0056121945,0.08445889,0.001052469,0.005079627,0.005208373,0.004624754,0.004203588,0.85493994
SRR6414359,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR2154918,0.011936426,0.0040264726,0.060055405,0.79565275,0.010954767,0.0009932518,0.0036709309,0.005130589,0.00077962875,0.005234629,0.009293973,0.004060447,0.0882107
SRR5178146,0.00039032102,0.0016615391,0.009449571,0.02742964,0.011448145,0.0014037192,0.0058285594,0.004068017,0.0017555058,0.0030743182,0.0029664636,0.005574465,0.92494977
ERR719606,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR5869641,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR499054,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
ERR1311293,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
ERR560673,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
DRR030526,0.011845049,0.005971696,0.0020462805,0.043825295,0.83381045,0.009717661,0.014836926,0.014775865,0.0044463417,0.023054179,0.011258413,0.024411889,0.0
ERR1960791,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR6264187,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7448846,0.00609684,0.00073489547,0.0033690035,0.0017878115,0.0010598302,0.0005374551,0.0009125471,0.0054876804,0.0018526912,0.0009224713,0.002179116,0.0022518039,0.9728079
SRR5467646,0.006179899,0.0004901588,0.003273189,0.0017445982,0.0006302893,0.00035625696,0.00089737773,0.0018003881,0.0012537539,0.00046223402,0.00071689487,0.00092220306,0.98127276
ERR1960774,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR2739291,0.9929465,0.00054234266,0.0005105734,0.0009844303,0.00027522445,0.00021597743,0.00012946129,0.0012634099,0.0007934272,0.0002591908,0.0002335012,0.0001017978,0.0017441511
SRR1950725,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR3095146,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7453416,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR5467650,0.007409185,0.00048401952,0.002792269,0.0015448332,0.0005132854,0.0003027618,0.0009471774,0.0019417703,0.0011357367,0.00039479136,0.000649631,0.0007945597,0.98108995
ERR1314225,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR531657,0.99297297,0.00053852797,0.00050136447,0.0009884834,0.0002747178,0.00021618605,0.00012913346,0.0012607872,0.0007891059,0.00025829673,0.00023373961,0.00010196939,0.001734674
ERR2531901,0.00036031008,0.0058223307,0.05635819,0.02683416,0.16290963,0.027250737,0.023234308,0.019310623,0.0075608194,0.015812755,0.050432414,0.5790029,0.02511084
ERR1328379,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR3030578,0.45598197,0.00020885468,0.00046023726,0.002481103,0.0003517866,0.0001629591,0.00021418929,0.0025289953,0.0013928115,0.00034609437,0.0004069507,0.00024965405,0.5352144
ERR451075,0.0074144006,0.0004839599,0.0027915835,0.0015452504,0.0005133152,0.0003027022,0.0009469986,0.0019414127,0.0011357367,0.00039488077,0.0006495714,0.0007944107,0.9810858
DRR018392,0.0015999358,0.0037292617,0.95592225,0.020149266,0.0014995794,0.0013035262,0.0018916856,0.0030660534,0.0044128266,0.0017859999,0.0012326711,0.0034069621,0.0
SRR6394064,0.0032113492,0.00051128864,0.0056785047,0.0026515424,0.001286298,0.00063055754,0.0007444918,0.0013881326,0.0017666817,0.00080034137,0.0010114014,0.001563102,0.9787563
ERR2198023,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
DRR060277,0.011774673,0.005969385,0.0020608138,0.044007182,0.8337107,0.009706615,0.014827845,0.014746283,0.0044552833,0.023047665,0.011276781,0.024416814,0.0
ERR525729,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR2980297,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR6028658,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891357,0.00025826693,0.00023376942,0.00010195247,0.0017333031
SRR1461279,0.9929744,0.00053849816,0.00050124526,0.0009884536,0.0002747476,0.00021615624,0.00012916327,0.0012608469,0.0007891059,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7453331,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR1949352,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR5724719,0.03193608,0.005046636,0.023044884,0.29751533,0.024733722,0.0012530088,0.00910899,0.0010587275,0.002252251,0.0068320036,0.0060191154,0.002614528,0.5885847
ERR2784739,0.00732404,0.00048688054,0.0028108656,0.0015554726,0.0005174577,0.00030347705,0.0009544194,0.0019445121,0.001134932,0.00039681792,0.00065237284,0.00079652667,0.98112226
ERR2261911,0.99298,0.0005393028,0.0005017221,0.0009888709,0.00027555227,0.00021654367,0.00012931228,0.0012603402,0.0007903278,0.00025850534,0.00023391843,0.000101973084,0.0017236471
SRR6932347,0.0074020624,0.00048410892,0.002791047,0.0015460253,0.00051373243,0.000302881,0.0009480119,0.0019443631,0.0011356771,0.00039488077,0.00064972043,0.0007953942,0.9810921
ERR2739282,0.99297416,0.000538677,0.0005014539,0.0009883642,0.00027483702,0.00021612644,0.00012925267,0.0012608767,0.0007892847,0.00025829673,0.00023368001,0.000101953054,0.0017330647
SRR6931668,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR2738957,0.99297434,0.00053849816,0.00050133467,0.0009884536,0.0002747476,0.00021615624,0.00012916327,0.0012608469,0.0007891059,0.00025820732,0.00023376942,0.000101953054,0.0017334819
ERR441671,0.02336204,0.001371026,0.002898872,0.0026246607,0.010236889,0.0014744997,0.0010235608,0.89818245,0.002073884,0.0015708506,0.0006657541,0.002708137,0.051807344
ERR1309986,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6932526,0.06407899,0.00036936998,0.0010325313,0.0009391606,0.00019574165,0.00023636222,0.00047957897,0.004894763,0.0011585653,0.0002694428,0.0005379617,0.00057530403,0.92523223
SRR995149,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR981214,0.9929744,0.00053849816,0.00050127506,0.0009884834,0.0002747476,0.00021621585,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952864,0.0017334223
ERR365898,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR1382899,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR1633177,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
DRR047923,0.0016009617,0.0037278796,0.95589936,0.020165984,0.0015005231,0.001304043,0.0018933958,0.0030644427,0.0044155745,0.0017870164,0.0012322885,0.0034085377,0.0
ERR441185,0.023364574,0.0013712943,0.0028992295,0.0026248097,0.010240674,0.0014748275,0.001023829,0.8981773,0.0020743012,0.0015711188,0.0006657839,0.0027082562,0.051804006
ERR1384654,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR441989,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR1111195,0.99296856,0.00053855777,0.0005016327,0.0009889603,0.00027501583,0.00021636486,0.00012907386,0.0012604892,0.0007894635,0.00025838614,0.00023385882,0.00010202143,0.0017375946
ERR1109478,0.0016564429,0.0013873577,0.16408479,0.004956007,0.0016345978,0.0007840395,0.0012763143,0.0006530583,0.0020133853,0.0014079511,0.0017659962,0.0021820962,0.816198
SRR3053338,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
DRR030554,0.011422157,0.0065217316,0.0027461052,0.016424894,0.76053613,0.0067824125,0.012491018,0.025025725,0.0056821406,0.0132828355,0.0043420196,0.009257764,0.12548506
SRR6416487,0.0075612664,0.00048702955,0.0028021932,0.0015580356,0.00051894784,0.00030511618,0.0009522736,0.0019313395,0.0011444986,0.0003989637,0.0006519854,0.00079223514,0.9808961
SRR7704492,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR3094757,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR1971248,0.99297434,0.00053849816,0.00050124526,0.0009884536,0.0002747476,0.00021621585,0.00012910366,0.0012608767,0.0007890761,0.00025820732,0.00023376942,0.000101952566,0.0017334819
DRR030591,0.011845273,0.0059714466,0.00204603,0.043826442,0.8338101,0.009717745,0.014836732,0.014775755,0.004446175,0.023053763,0.01125847,0.024412086,0.0
ERR1311651,0.99297416,0.00053849816,0.00050130486,0.0009884536,0.0002747476,0.00021612644,0.00012910366,0.0012607276,0.0007890761,0.00025820732,0.00023370981,0.000101955295,0.0017338991
ERR525869,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7453265,0.005094081,0.0005351603,0.0027306974,0.0013970733,0.0008536875,0.00031128526,0.0009537339,0.0037106872,0.0014233589,0.0005300343,0.0010086298,0.0009843409,0.9804672
SRR3581190,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR996914,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR1398108,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR365858,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
ERR1383429,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
SRR6264466,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6264450,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR1744103,0.004241675,0.0009972453,0.012745738,0.006225109,0.0024048686,0.0029916763,0.0010058284,0.0025566518,0.0030955374,0.0022842288,0.0033333302,0.013870895,0.94424725
ERR1310904,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7448664,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR6054589,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195247,0.0017333627
SRR2145340,0.9921825,0.00055506825,0.00045275688,0.000941664,0.00033575296,0.00024470687,0.00014001131,0.001339376,0.0008741021,0.00027871132,0.00023651123,0.00010925404,0.0023095608
SRR5467874,0.007440597,0.0004836321,0.0027891397,0.0015473068,0.00051376224,0.00030258298,0.0009459555,0.0019399524,0.0011361241,0.0003950596,0.0006493628,0.00079354644,0.981063
ERR500898,0.9929745,0.00053858757,0.00050124526,0.000988394,0.0002747476,0.00021612644,0.00012910366,0.0012608767,0.0007891357,0.00025820732,0.00023376942,0.00010195763,0.0017333031
SRR2923791,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR209190,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007891059,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR1398240,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR5467521,0.0074082613,0.00048404932,0.0027923882,0.0015447736,0.0005132854,0.0003028214,0.0009472668,0.0019418597,0.0011357367,0.00039485097,0.000649631,0.0007946193,0.9810904
ERR365876,0.99297434,0.00053849816,0.00050124526,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195247,0.0017335415
SRR1618048,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR1632984,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR365853,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR5155910,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR719509,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6436906,0.0022609532,0.0025237799,0.8080802,0.0038306713,0.00094500184,0.0007651746,0.0013619661,0.0006992221,0.0029666722,0.0013768375,0.001514256,0.0027815104,0.17089373
SRR6028202,0.9929744,0.00053849816,0.00050124526,0.000988394,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007891059,0.00025820732,0.00023370981,0.000101952275,0.0017336607
ERR1314116,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR1811219,0.9929743,0.00053849816,0.00050124526,0.0009883642,0.0002747476,0.00021615624,0.00012916327,0.0012608469,0.0007890761,0.00025826693,0.00023376942,0.00010195335,0.0017336607
ERR561187,0.99297047,0.00053852797,0.0005014539,0.0009888113,0.00027492642,0.00021621585,0.00012910366,0.0012605786,0.0007893145,0.00025832653,0.00023385882,0.000101998274,0.0017364621
SRR7448892,0.00514856,0.0010590851,0.004145026,0.0021027327,0.0019519627,0.0008662939,0.0008845031,0.012207359,0.0027250051,0.0018919706,0.005923897,0.0053038597,0.95578974
SRR5467537,0.10249892,0.0062858164,0.007572919,0.015548438,0.26139838,0.005406469,0.008017302,0.0031779706,0.004263729,0.006290376,0.0021517575,0.0043180585,0.5730699
SRR6931904,0.007157296,0.0004863739,0.0027372837,0.0015969872,0.0005311072,0.00030860305,0.0009824038,0.0020480752,0.0011340678,0.00039824843,0.00065240264,0.0008275211,0.98113966
ERR1328375,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
ERR2511553,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR7449247,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
ERR2198037,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
ERR1384753,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608767,0.0007891059,0.00025826693,0.00023376942,0.00010195218,0.0017333627
SRR7449258,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR5467539,0.0019394159,0.00080910325,0.01800406,0.0072500706,0.0018666685,0.00083476305,0.0007714331,0.002347678,0.0017747283,0.0010171533,0.001147449,0.0016643107,0.9605732
SRR3094877,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
DRR042031,0.0015720034,0.0037945253,0.95750827,0.019209376,0.001403252,0.001272108,0.0017884728,0.003057279,0.0041912883,0.0017001668,0.0012288317,0.0032745078,0.0
SRR6411648,0.0074085295,0.00048401952,0.0027923584,0.0015448034,0.0005132854,0.0003027618,0.0009471774,0.0019418597,0.0011357665,0.00039479136,0.0006496608,0.0007945299,0.9810904
SRR5983413,0.13185123,0.00030973554,0.00080287457,0.0012835264,0.000238657,0.00021129847,0.00037318468,0.003954619,0.0012347996,0.00029337406,0.0004928708,0.0004413426,0.8585125
ERR2511122,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
SRR6931284,0.0074082017,0.00048404932,0.0027923882,0.0015448034,0.0005132854,0.0003027618,0.000947237,0.0019418597,0.0011356771,0.00039479136,0.0006496608,0.0007945895,0.98109066
SRR3191041,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
DRR044017,0.0016011946,0.0037277632,0.9558997,0.020167178,0.0015003192,0.0013039556,0.001893454,0.0030637146,0.0044152834,0.0017869291,0.0012320847,0.003408392,0.0
SRR5688114,0.9929744,0.00053849816,0.00050127506,0.0009884536,0.0002747476,0.00021612644,0.00012916327,0.0012608469,0.0007890761,0.00025820732,0.00023370981,0.000101952275,0.0017335415
