,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
SRR5763476,0.04171738,0.009412825,0.008660704,0.9402091
SRR5629112,0.49820605,0.03780049,0.03320074,0.4307927
ERR719505,0.04688981,0.009750634,0.0086737275,0.9346858
SRR5983269,0.5219721,0.026043981,0.0099978745,0.44198608
SRR6264765,0.041790783,0.00941658,0.008661032,0.9401316
SRR6474317,0.043713033,0.009570211,0.008666009,0.93805075
ERR719974,0.042930633,0.009475261,0.008746415,0.93884766
ERR011275,0.14790258,0.013156444,0.00878042,0.83016056
SRR5758027,0.037967056,0.06723541,0.45002267,0.44477487
SRR5651397,0.04347828,0.009478003,0.008692443,0.9383513
SRR5203212,0.04171768,0.0094129145,0.008660704,0.9402087
ERR719758,0.047813,0.009716749,0.008701652,0.93376863
ERR1809130,0.041718125,0.009412885,0.008660704,0.9402083
SRR5079209,0.04171747,0.0094129145,0.008660704,0.9402089
SRR5202893,0.04171738,0.009412825,0.008660704,0.9402091
SRR6724534,0.79572785,0.11560714,0.017261147,0.07140386
SRR6331462,0.041717798,0.0094129145,0.008660704,0.94020855
SRR5602312,0.04179725,0.0094174445,0.008681506,0.94010377
SRR7507459,0.04173413,0.00941357,0.008661389,0.9401909
SRR5091599,0.042157978,0.009434253,0.008676052,0.9397317
SRR6182409,0.050057888,0.009960741,0.00867933,0.9313021
SRR6264885,0.04651162,0.012018412,0.07237324,0.86909676
SRR6265663,0.04172215,0.0094130635,0.008660704,0.9402041
SRR5078673,0.04171738,0.009412825,0.008660704,0.9402091
SRR6265605,0.041810125,0.0094178915,0.008678466,0.9400935
SRR5648906,0.04171738,0.009412825,0.008660704,0.9402091
SRR5343144,0.04171738,0.009412825,0.008660704,0.9402091
SRR5758081,0.039503135,0.15495524,0.8055416,0.0
SRR5813465,0.058145165,0.010265738,0.008844435,0.92274463
SRR5602002,0.04171738,0.009412825,0.008660704,0.9402091
SRR5802399,0.04171738,0.009412825,0.008660704,0.9402091
SRR6331286,0.04171738,0.0094129145,0.008660734,0.940209
SRR5078648,0.04171738,0.009412825,0.008660704,0.9402091
SRR5079216,0.04171738,0.009412825,0.008660704,0.9402091
ERR525854,0.04171738,0.009412825,0.008660704,0.9402091
SRR5078900,0.04171765,0.009412944,0.008660704,0.9402087
ERR011350,0.041734874,0.009413779,0.008663356,0.940188
SRR5548530,0.21395466,0.012941182,0.008788735,0.7643154
ERR209177,0.042975247,0.009470701,0.008685738,0.9388683
ERR209293,0.04197249,0.009424716,0.008667648,0.93993515
SRR5813285,0.041861504,0.009419501,0.008666068,0.9400529
SRR5757787,0.028516114,0.14937404,0.8135176,0.008592248
SRR5983394,0.050940484,0.037182122,0.19166902,0.7202084
SRR5942087,0.0290876,0.16163504,0.80927736,0.0
SRR6724475,0.8201601,0.07759616,0.009325415,0.092918396
ERR011180,0.04987955,0.009830654,0.008751303,0.93153846
SRR5757875,0.038930114,0.17902437,0.7820455,0.0
SRR6264104,0.027015328,0.045613527,0.35357636,0.5737948
SRR7423261,0.17092565,0.018780947,0.008868605,0.8014248
ERR209611,0.12760025,0.012349665,0.00876829,0.85128176
SRR5813422,0.042132914,0.009446949,0.008661807,0.9397583
SRR5429088,0.15652433,0.64656556,0.13903135,0.057878792
SRR5429242,0.15888405,0.6635388,0.15599418,0.021582961
ERR525842,0.041723132,0.009413332,0.0086607635,0.9402028
ERR209804,0.8198763,0.07755259,0.009325534,0.093245625
ERR011344,0.041717947,0.009412944,0.008660704,0.94020844
SRR7507444,0.041797638,0.009416103,0.008665144,0.9401211
SRR6264519,0.7512603,0.06479278,0.00941065,0.17453635
SRR5813378,0.04340169,0.009506255,0.008666933,0.9384251
SRR5343158,0.04171875,0.009412885,0.0086607635,0.9402076
SRR6182413,0.04171738,0.009412825,0.008660704,0.9402091
SRR1766079,0.04191369,0.009423196,0.008687258,0.93997586
SRR6264938,0.041851938,0.0094207525,0.008661628,0.9400657
SRR5431552,0.23888269,0.018566728,0.008875668,0.7336749
SRR5802215,0.04171738,0.009412825,0.008660704,0.9402091
SRR6265047,0.041720033,0.009413123,0.008660704,0.94020617
SRR7464879,0.81638044,0.076487154,0.009409159,0.097723246
SRR5202898,0.04171738,0.009412825,0.008660704,0.9402091
SRR6450963,0.8175809,0.07734007,0.009332836,0.09574622
SRR5091562,0.04190737,0.009426415,0.008661389,0.9400048
SRR5548742,0.820163,0.07759616,0.009324789,0.09291601
SRR5866451,0.0417189,0.009412944,0.008660704,0.9402075
SRR6265264,0.056512743,0.010623157,0.008700818,0.9241633
ERR719296,0.047647893,0.009732783,0.00887695,0.9337424
SRR5983298,0.6204996,0.041270882,0.009175777,0.32905376
ERR209605,0.064145595,0.0104216635,0.008729637,0.9167031
SRR1763591,0.82009375,0.07758355,0.00932613,0.0929966
SRR5078797,0.04171738,0.009412825,0.008660704,0.9402091
SRR5343106,0.04171738,0.009412825,0.008660704,0.9402091
SRR5813295,0.042057633,0.009431332,0.008695692,0.93981534
SRR5866271,0.041747242,0.009414554,0.008660853,0.9401773
SRR6264391,0.04171738,0.009412825,0.008660704,0.9402091
SRR5580417,0.041901976,0.009430528,0.008796662,0.93987083
SRR5650021,0.5593709,0.033487022,0.009109855,0.39803225
SRR2918705,0.027232796,0.14925855,0.81470335,0.008805275
SRR5079088,0.04171738,0.009412825,0.008660704,0.9402091
SRR5343065,0.041721284,0.0094130635,0.008661151,0.9402045
SRR1929574,0.04171738,0.009412825,0.008660704,0.9402091
ERR719041,0.0444116,0.009595275,0.008910805,0.9370823
SRR6185225,0.82014257,0.07759562,0.009326011,0.0929358
ERR209450,0.08725047,0.011587262,0.00873825,0.892424
SRR5549069,0.054588616,0.010574669,0.008695632,0.9261411
SRR6424483,0.030653367,0.16896841,0.8003782,0.0
ERR209848,0.82015413,0.07759443,0.009324938,0.0929265
SRR5803742,0.04171747,0.0094129145,0.008660704,0.9402089
SRR6185208,0.82016295,0.07759607,0.009324789,0.09291619
SRR5431385,0.041731775,0.009414107,0.008670062,0.94018406
ERR719529,0.17120144,0.015524566,0.008888781,0.8043852
SRR5761785,0.041717768,0.009412885,0.008661032,0.9402083
ERR719615,0.041918784,0.009422421,0.008670807,0.939988
SRR5100589,0.04171902,0.009412885,0.008660704,0.94020736
SRR5802268,0.04257247,0.0094457865,0.008662164,0.9393196
SRR5649186,0.04171738,0.009412825,0.008660704,0.9402091
SRR5429269,0.14735577,0.6318663,0.22077797,0.0
SRR5610019,0.041719735,0.009412944,0.008660853,0.94020647
SRR6264425,0.04171738,0.009412825,0.008660704,0.9402091
SRR3313076,0.069791794,0.010394931,0.008699566,0.91111374
ERR526068,0.22122306,0.013036609,0.008791208,0.7569491
SRR5079118,0.04171738,0.009412825,0.008660704,0.9402091
ERR209330,0.04374221,0.009517163,0.008783191,0.9379574
SRR3400428,0.820163,0.07759616,0.009324789,0.09291601
ERR719362,0.043910116,0.009515822,0.008741498,0.9378326
ERR719384,0.041726172,0.009413242,0.008660734,0.94019985
ERR525731,0.8201629,0.077598125,0.0093256235,0.09291339
SRR5761778,0.083522946,0.013059258,0.008772701,0.8946451
SRR5429074,0.14561413,0.62453884,0.2298471,0.0
SRR5757792,0.031554002,0.1731063,0.7953397,0.0
SRR5649194,0.04171738,0.009412825,0.008660704,0.9402091
SRR5866548,0.04174301,0.009414077,0.008660942,0.940182
SRR5548407,0.04171738,0.009412825,0.008660704,0.9402091
ERR719745,0.041750282,0.009414285,0.008660823,0.9401746
ERR209144,0.8188829,0.077335656,0.009323537,0.094457924
SRR6724482,0.8201544,0.07761413,0.009332389,0.092899084
SRR6182339,0.04174584,0.009414166,0.008660853,0.9401791
SRR5343189,0.04171747,0.0094129145,0.008660704,0.9402089
SRR5203200,0.041718394,0.009412885,0.0086607635,0.94020796
SRR6264298,0.04171738,0.009412825,0.008660704,0.9402091
SRR5548659,0.8201616,0.07760072,0.009325802,0.0929119
SRR5078926,0.04171738,0.009412825,0.008660704,0.9402091
ERR525894,0.05898723,0.010681093,0.008769512,0.9215622
SRR961857,0.04171738,0.009412825,0.008660704,0.9402091
SRR5548092,0.82013273,0.0775913,0.009326011,0.09294999
SRR6182392,0.042156756,0.009452045,0.008662045,0.93972915
ERR719117,0.04238406,0.009443909,0.008663356,0.9395087
SRR5947883,0.21349391,0.017209023,0.008923322,0.7603737
SRR5602136,0.04171738,0.009412825,0.008660704,0.9402091
SRR5578996,0.09136215,0.011228621,0.008726299,0.88868296
SRR5947849,0.7357756,0.056017727,0.009619802,0.19858682
ERR209839,0.25249356,0.016875297,0.008860379,0.72177076
SRR5578973,0.04304287,0.009596646,0.010115147,0.93724537
SRR5078736,0.8049936,0.06863734,0.009288102,0.11708093
SRR6928785,0.04171738,0.009412825,0.008660704,0.9402091
SRR5078791,0.158149,0.6712775,0.17057343,0.0
ERR720181,0.041730523,0.009413391,0.008660942,0.94019514
ERR719436,0.042548686,0.009452611,0.008662313,0.9393364
SRR5203186,0.04171738,0.009412825,0.008660704,0.9402091
SRR5548788,0.820163,0.07759616,0.009324789,0.09291601
SRR1008937,0.820163,0.07759616,0.009324789,0.09291601
SRR5091535,0.04200664,0.009430796,0.008662164,0.9399004
SRR6474236,0.043319046,0.009493113,0.008699298,0.93848854
SRR5079179,0.04171738,0.009412825,0.008660704,0.9402091
SRR5649165,0.04171738,0.009412825,0.008660704,0.9402091
SRR5203201,0.04171738,0.009412825,0.0086607635,0.94020903
SRR5020903,0.027219491,0.15265341,0.8201271,0.0
SRR5796726,0.7679335,0.068090886,0.009280056,0.15469551
ERR719018,0.04179716,0.009418339,0.008693308,0.9400912
ERR719409,0.042461336,0.009447396,0.008662194,0.93942904
ERR720020,0.041742176,0.009413898,0.008660823,0.9401831
SRR5580477,0.041731983,0.009413391,0.008660883,0.9401938
SRR7507601,0.041849494,0.009418696,0.008662075,0.94006974
SRR5983350,0.044056654,0.009551078,0.008682162,0.9377101
SRR5578992,0.041719735,0.009412974,0.008660853,0.9402064
SRR6264224,0.04172054,0.009413034,0.008661479,0.940205
SRR5429334,0.10772863,0.49879375,0.3934776,0.0
ERR011318,0.04183665,0.009419411,0.008683115,0.94006085
SRR6182448,0.04484555,0.010314435,0.026166826,0.91867316
ERR209444,0.04315296,0.009500802,0.008664012,0.9386822
ERR719389,0.041725338,0.009413153,0.008660734,0.9402008
SRR5651453,0.5054338,0.028035253,0.009024084,0.45750684
SRR5343056,0.04171738,0.009412825,0.008660704,0.9402091
ERR719232,0.04250586,0.009463847,0.008662671,0.93936765
SRR1185481,0.031963114,0.1749633,0.7930736,0.0
SRR5548586,0.82014054,0.0775916,0.009324968,0.09294289
SRR5079139,0.042060405,0.009443492,0.008661717,0.93983436
ERR209675,0.8187842,0.07711285,0.009330034,0.094772935
SRR5203163,0.04171735,0.0094129145,0.008660704,0.94020903
SRR5803647,0.041929275,0.009422332,0.008663446,0.9399849
SRR5431376,0.04171738,0.009412825,0.008660704,0.9402091
SRR5601983,0.041736066,0.0094136,0.008661747,0.9401886
SRR5649133,0.041718006,0.009412885,0.008660853,0.94020826
SRR5078691,0.04171738,0.009412825,0.008660704,0.9402091
SRR5761684,0.04171735,0.0094129145,0.008660704,0.94020903
SRR6265130,0.04171738,0.009412825,0.008660704,0.9402091
SRR6724564,0.8201605,0.07760963,0.00932911,0.09290075
ERR011153,0.67754483,0.047117233,0.00916791,0.26617002
ERR719663,0.043424636,0.009483546,0.00868246,0.9384093
SRR5078819,0.04171738,0.009412825,0.008660704,0.9402091
ERR209743,0.059702158,0.010670483,0.008701026,0.92092633
ERR525772,0.050361663,0.009992868,0.008767068,0.9308784
SRR5983396,0.3890949,0.02564162,0.020749778,0.5645137
SRR5761739,0.7979634,0.073067814,0.009418994,0.11954987
SRR6251516,0.05594918,0.01034829,0.0086919665,0.92501056
ERR505091,0.0971486,0.01181218,0.0087450445,0.8822942
SRR5203256,0.04171738,0.009412825,0.008660704,0.9402091
SRR935737,0.8200219,0.077584356,0.009325057,0.09306872
SRR6331150,0.04185328,0.00941968,0.0086610615,0.940066
SRR5983474,0.10398957,0.012688935,0.008776307,0.8745452
SRR5078767,0.04171738,0.009412825,0.008660704,0.9402091
SRR6265343,0.042640865,0.009472042,0.008831739,0.9390553
SRR5803703,0.04172054,0.009412974,0.008660704,0.9402058
ERR321493,0.04172656,0.009413302,0.008660853,0.94019926
SRR6265375,0.04171738,0.009412825,0.008660704,0.9402091
ERR209288,0.042530775,0.0094412565,0.008662045,0.9393659
ERR209090,0.04171735,0.0094129145,0.008660704,0.94020903
SRR5866299,0.101190686,0.0124871135,0.008753836,0.87756836
SRR5866423,0.041757524,0.0094153285,0.008660853,0.9401663
SRR6182422,0.04171917,0.009412885,0.0086607635,0.9402072
ERR209640,0.054071307,0.01007688,0.008691192,0.9271606
SRR5983365,0.14780667,0.014004409,0.009735972,0.82845294
ERR695623,0.7520873,0.056782782,0.009230554,0.18189937
SRR5580541,0.041718364,0.009412885,0.0086607635,0.94020796
SRR6724483,0.8201365,0.07765418,0.009338915,0.092870414
SRR5813372,0.07882482,0.011189163,0.009171993,0.90081406
SRR5548552,0.82016075,0.0775961,0.009324998,0.09291816
SRR5431556,0.820163,0.07759616,0.009324789,0.09291601
SRR5548453,0.8200828,0.07759732,0.009335011,0.092984915
ERR720027,0.04174331,0.009413928,0.008660972,0.9401818
SRR6264934,0.035565525,0.0409801,0.27630734,0.64714706
ERR209351,0.0430395,0.009498417,0.008665353,0.93879676
SRR6265138,0.04171738,0.0094129145,0.008660704,0.94020903
ERR209329,0.0440152,0.009529382,0.008774519,0.9376809
SRR2918686,0.041787624,0.009415656,0.008660853,0.94013584
ERR719271,0.046756297,0.009727061,0.008672178,0.9348445
SRR6330998,0.04172522,0.009413153,0.008660853,0.9402008
SRR6424589,0.14217943,0.5709491,0.08276412,0.2041074
SRR961833,0.041717768,0.009412885,0.008660704,0.9402087
SRR5431546,0.04171738,0.009412825,0.008660704,0.9402091
SRR5866292,0.04171762,0.0094129145,0.008660704,0.9402088
SRR7507426,0.041719735,0.009412944,0.0086607635,0.9402065
SRR6265634,0.04171738,0.009412825,0.008660704,0.9402091
SRR6724385,0.820163,0.07759613,0.009324729,0.09291613
DRR092051,0.8180063,0.07816726,0.009526908,0.094299555
SRR6264941,0.03422764,0.14559466,0.77997726,0.040200472
SRR5548724,0.82016313,0.077596426,0.009324819,0.092915654
ERR1809140,0.04174769,0.009413928,0.008660853,0.94017756
SRR5218356,0.055049837,0.0104646385,0.008768469,0.92571706
SRR7464887,0.053128302,0.010148764,0.009011984,0.92771095
SRR2914126,0.04171738,0.009412825,0.0086607635,0.94020903
SRR1766042,0.04171738,0.009412825,0.008660704,0.9402091
SRR5650140,0.8199574,0.07755521,0.009324491,0.093162954
ERR209183,0.042044222,0.009430319,0.008703858,0.9398216
ERR719014,0.041775882,0.009416491,0.008680612,0.940127
ERR719831,0.042004943,0.009426624,0.008675635,0.93989277
SRR6264753,0.041761696,0.009414613,0.008661032,0.94016266
SRR5580646,0.041956544,0.009444565,0.008954853,0.93964404
ERR209217,0.041761786,0.009414822,0.008662611,0.94016075
SRR5983362,0.18300998,0.015840441,0.009083301,0.7920663
SRR5983468,0.7944891,0.0713878,0.0094046295,0.12471843
ERR321613,0.041737646,0.00941366,0.008660972,0.9401877
SRR5079254,0.04171899,0.009413034,0.008660704,0.94020724
SRR6265349,0.21446119,0.59992725,0.18561164,0.0
SRR5202967,0.041717827,0.0094129145,0.0086607635,0.9402085
ERR526001,0.041779518,0.009418428,0.008660942,0.9401411
SRR5610147,0.04171747,0.0094129145,0.0086607635,0.94020885
ERR011325,0.04171768,0.0094129145,0.008660704,0.9402087
SRR5813415,0.076393664,0.011884898,0.008732617,0.9029888
SRR5803781,0.043051213,0.0096027255,0.010204196,0.9371419
SRR1763578,0.81425965,0.07756138,0.009642452,0.09853649
SRR6251514,0.042571515,0.009460181,0.008686453,0.9392818
SRR6264819,0.04171738,0.009412825,0.008660704,0.9402091
SRR5637716,0.04191661,0.009422362,0.00868693,0.93997407
ERR719097,0.042185158,0.009434164,0.008662432,0.93971825
SRR6265067,0.8198956,0.07811096,0.009431243,0.0925622
SRR5866361,0.063014,0.01043129,0.008698314,0.9178564
SRR5549080,0.79732347,0.07352534,0.009539187,0.11961204
SRR6264556,0.04353538,0.0095855,0.0093764365,0.9375027
ERR209647,0.65211415,0.04413721,0.009229124,0.29451948
SRR5650185,0.79020965,0.06868324,0.009285927,0.13182116
ERR719522,0.043801367,0.00960663,0.009541988,0.93705
SRR3400440,0.820163,0.07759616,0.009324789,0.09291601
SRR5813354,0.04171768,0.0094129145,0.008660823,0.94020855
SRR6182326,0.041734457,0.00941357,0.008662313,0.94018966
SRR5866324,0.0417203,0.009412974,0.0086607635,0.94020593
SRR6265157,0.041941643,0.009449244,0.009026855,0.9395822
ERR719460,0.041758507,0.009414583,0.008661211,0.9401657
SRR5548051,0.8182241,0.08410913,0.011203021,0.08646381
SRR5758135,0.028819708,0.16036244,0.81081784,0.0
SRR5983382,0.8126265,0.077687114,0.00986442,0.099821925
ERR321444,0.065179855,0.010745376,0.009622961,0.91445184
SRR5429123,0.14095432,0.5639391,0.07883638,0.21627021
SRR5757865,0.031105014,0.17105089,0.7978441,0.0
SRR6185276,0.041724265,0.009413183,0.008660704,0.9402019
SRR5648806,0.041763663,0.009414822,0.00866124,0.9401603
DRR092046,0.22931221,0.09796712,0.03263274,0.64008796
SRR5580585,0.046322435,0.009689242,0.008838743,0.93514955
SRR5343054,0.04171738,0.009412825,0.008660704,0.9402091
SRR5343076,0.8191912,0.077451706,0.009323984,0.09403312
SRR1765956,0.041729182,0.009413332,0.008660853,0.94019663
ERR719772,0.051951736,0.009938091,0.008701533,0.92940867
SRR6264468,0.38041958,0.02460891,0.028522015,0.5664495
ERR720098,0.05891794,0.010689497,0.009002358,0.9213902
SRR6724579,0.820163,0.07759616,0.009324789,0.09291601
SRR6264009,0.15508571,0.6364317,0.13066632,0.07781631
SRR5579064,0.041720122,0.009412974,0.0086607635,0.94020617
ERR525752,0.04683417,0.010881841,0.050384104,0.8918999
SRR5428894,0.1577359,0.6699583,0.17230582,0.0
ERR011321,0.59798497,0.03922397,0.009115547,0.35367548
ERR321576,0.042490274,0.009453237,0.008664489,0.939392
ERR505084,0.056892097,0.009986937,0.0086838305,0.92443717
SRR7464964,0.06489545,0.18933007,0.7457745,0.0
SRR5802236,0.04171738,0.009412825,0.008660704,0.9402091
SRR5802277,0.041717887,0.0094129145,0.008660734,0.94020844
SRR1763691,0.8179793,0.077281654,0.009337127,0.09540194
SRR6265080,0.04171738,0.009412825,0.008660704,0.9402091
SRR5580436,0.041717917,0.009412885,0.0086607635,0.94020844
SRR5648892,0.04303196,0.009504467,0.008945972,0.9385176
SRR5610014,0.23387454,0.54652035,0.21960515,0.0
ERR719800,0.04171872,0.009412885,0.0086607635,0.9402076
SRR6331180,0.04171738,0.009412825,0.008660704,0.9402091
SRR5602239,0.045833588,0.00997138,0.011780232,0.93241477
SRR5196163,0.069848865,0.011777312,0.008728445,0.9096454
SRR5796755,0.04171765,0.0094129145,0.008660704,0.94020873
SRR5650125,0.04251486,0.009534895,0.009734094,0.93821615
SRR5447046,0.04178366,0.009423584,0.008769333,0.9400234
SRR6265614,0.041719377,0.009413004,0.008660704,0.9402069
ERR321480,0.041900516,0.009421796,0.00867182,0.9400059
SRR3400455,0.820163,0.07759616,0.009324789,0.09291601
SRR6265675,0.037236076,0.1854879,0.77727604,0.0
SRR5343067,0.04171738,0.009412825,0.008660704,0.9402091
SRR7507550,0.04184994,0.009419113,0.008661389,0.94006956
SRR6330878,0.04173225,0.009413451,0.008660853,0.9401934
ERR011214,0.041825652,0.009420425,0.00870499,0.94004893
SRR5218320,0.041724175,0.009413242,0.008660704,0.9402019
SRR5202988,0.041724652,0.009413153,0.0086607635,0.9402014
SRR6331236,0.04171738,0.009412825,0.008660704,0.9402091
SRR5648943,0.04171738,0.009412825,0.008660704,0.9402091
SRR6264016,0.04171738,0.009412825,0.008660704,0.9402091
ERR209883,0.8199048,0.07752693,0.009325743,0.093242526
ERR719890,0.04265061,0.009466022,0.008678436,0.93920493
SRR5343078,0.041722387,0.009413093,0.0086607635,0.9402038
SRR6264315,0.04171738,0.009412825,0.008660704,0.9402091
ERR720160,0.043977946,0.009524345,0.0086655915,0.9378321
ERR011102,0.0418472,0.009419113,0.008673012,0.9400607
SRR5648846,0.04172811,0.009413242,0.008661032,0.9401976
SRR6264762,0.04171738,0.009412825,0.008660704,0.9402091
SRR5580485,0.04171738,0.009412825,0.008660704,0.9402091
ERR719502,0.044897944,0.009616703,0.0086689,0.93681645
SRR5580516,0.041791677,0.009416282,0.008662254,0.94012976
SRR6264798,0.045148015,0.010392427,0.029048175,0.91541135
SRR051707,0.82014656,0.07759303,0.00932467,0.09293574
SRR5761670,0.04171738,0.009412825,0.008660704,0.9402091
SRR5813394,0.04531336,0.0096203685,0.008853823,0.9362124
SRR5983397,0.6528895,0.04019189,0.009123623,0.297795
SRR5803662,0.04171738,0.009412825,0.008660704,0.9402091
SRR5580440,0.041733623,0.009413451,0.008661121,0.9401918
ERR321414,0.04191622,0.009422511,0.008673966,0.9399873
ERR719955,0.04272285,0.009465456,0.008736998,0.9390747
SRR5866329,0.04171738,0.009412825,0.008660704,0.9402091
ERR209869,0.04172045,0.009412974,0.008660704,0.9402059
SRR6264921,0.04171738,0.009412825,0.008660704,0.9402091
SRR5399479,0.04171738,0.009412825,0.008660704,0.9402091
SRR5983408,0.20417577,0.04024914,0.13748455,0.6180905
SRR5758016,0.07360515,0.044193864,0.22700408,0.6551969
SRR5602285,0.045111895,0.0096834,0.008798659,0.936406
SRR6265369,0.4789479,0.037288547,0.025687993,0.45807558
ERR720113,0.05096665,0.010121971,0.008934528,0.9299768
SRR5078585,0.041720003,0.0094130635,0.008660704,0.9402062
ERR719917,0.041768998,0.00941509,0.008661151,0.9401548
ERR719555,0.04175335,0.009414464,0.008660972,0.94017124
SRR3313038,0.042398214,0.009439886,0.008661926,0.9395
ERR011220,0.042013705,0.009429157,0.008689493,0.9398676
SRR1008943,0.8201499,0.077599406,0.009327203,0.09292352
SRR6182304,0.04171738,0.009412825,0.008660704,0.9402091
SRR6182472,0.048722476,0.010023713,0.008680165,0.9325737
ERR634975,0.042639166,0.009495348,0.009047002,0.93881845
ERR719107,0.042522073,0.009451419,0.008663595,0.9393629
SRR5650076,0.81989706,0.07757121,0.009342611,0.09318912
SRR5757831,0.30331182,0.015889555,0.07543942,0.6053592
ERR209365,0.11047986,0.012883037,0.009378254,0.86725885
SRR6265643,0.046267837,0.01169616,0.05739075,0.8846452
SRR5757780,0.031943876,0.17487945,0.79317665,0.0
SRR5079055,0.25522104,0.018591821,0.008906186,0.717281
SRR6357160,0.04171738,0.009412825,0.008660704,0.9402091
SRR6724447,0.32751182,0.028750837,0.009000868,0.6347365
SRR7690139,0.10365629,0.013267368,0.009114772,0.87396157
SRR5428880,0.15345761,0.6062588,0.10837084,0.13191277
ERR719560,0.0417538,0.009414494,0.008660972,0.94017076
SRR5203280,0.04171741,0.0094129145,0.008660704,0.940209
ERR209423,0.042091697,0.009434223,0.008726448,0.93974763
SRR7507598,0.07695603,0.012024492,0.008744478,0.90227497
ERR525955,0.04262024,0.009469569,0.008679807,0.9392304
ERR719470,0.04175228,0.009414256,0.008661121,0.9401723
SRR1765945,0.04195237,0.009421498,0.008661151,0.939965
SRR6264481,0.04171738,0.009412825,0.008660704,0.9402091
SRR5649197,0.04171738,0.009412825,0.008660704,0.9402091
SRR6185293,0.04171738,0.009412825,0.008660704,0.9402091
ERR209476,0.041742414,0.009413898,0.008660972,0.9401827
SRR6331358,0.04171738,0.009412825,0.008660704,0.9402091
SRR5648836,0.04171738,0.009412825,0.008660704,0.9402091
SRR5091516,0.041802466,0.009416401,0.008663684,0.9401175
ERR719992,0.04173097,0.009413451,0.008660823,0.9401947
ERR719851,0.041736484,0.00941363,0.008661091,0.94018877
SRR7507716,0.042351842,0.009446979,0.008740813,0.9394604
SRR6264229,0.034003388,0.15826404,0.8077326,0.0
ERR209845,0.04398641,0.009539485,0.008666664,0.93780744
SRR5813223,0.04332733,0.009508401,0.008719832,0.93844444
SRR6265624,0.81566167,0.07533592,0.009315759,0.09968662
ERR1809153,0.041718543,0.009412944,0.0086607635,0.9402077
SRR5602318,0.041882783,0.009420544,0.008665234,0.9400314
ERR719975,0.045589864,0.009633958,0.009000272,0.9357759
SRR5203002,0.041720867,0.009413034,0.008660823,0.9402053
SRR6265228,0.041777015,0.009415507,0.008662134,0.9401454
SRR6724529,0.8111726,0.07649678,0.009319156,0.10301149
SRR6935818,0.042010456,0.009424239,0.00866127,0.93990403
SRR5196128,0.18896714,0.017435193,0.008982509,0.78461516
SRR5548149,0.81997705,0.077562034,0.009324551,0.09313637
SRR5610119,0.041721374,0.009413093,0.0086607635,0.94020474
SRR5866468,0.046440274,0.009679019,0.008708149,0.93517256
SRR6264681,0.04171738,0.009412825,0.008660704,0.9402091
SRR6264777,0.04171738,0.009412825,0.008660704,0.9402091
SRR6265670,0.041722417,0.0094130635,0.0086610615,0.9402034
ERR719850,0.041740328,0.009413838,0.008661211,0.9401846
SRR5218392,0.81945753,0.077539444,0.009344995,0.09365803
ERR321089,0.0418649,0.009418696,0.0086610615,0.9400554
SRR1763571,0.22338477,0.021366656,0.008908808,0.7463398
SRR5548363,0.8167834,0.07699418,0.009326398,0.09689599
SRR5610143,0.04171738,0.009412825,0.008660704,0.9402091
SRR6330950,0.041761577,0.00941515,0.008669704,0.9401536
SRR1766030,0.044294655,0.00991869,0.012463123,0.9333235
ERR209220,0.044900805,0.009601682,0.009039313,0.93645823
ERR526029,0.048834503,0.010020614,0.008679718,0.9324652
ERR1823600,0.041878164,0.009421289,0.008684278,0.94001627
SRR1009016,0.820163,0.07759616,0.009324789,0.09291601
SRR6474207,0.042913973,0.009487569,0.008663893,0.93893456
SRR6182531,0.04171738,0.009412825,0.008660704,0.9402091
SRR5218373,0.04171738,0.009412825,0.008660704,0.9402091
SRR5903374,0.041721404,0.009414047,0.008673489,0.94019103
SRR5079220,0.04171738,0.0094129145,0.008660704,0.94020903
SRR6724411,0.820163,0.07759616,0.009324789,0.09291601
SRR6264216,0.044639498,0.009608358,0.008913875,0.93683827
SRR5813366,0.04232648,0.00944531,0.008671194,0.939557
ERR720094,0.04233548,0.009447724,0.008681178,0.9395356
SRR5711553,0.04171738,0.009412825,0.008660704,0.9402091
SRR5429286,0.15609476,0.65748084,0.14798814,0.038436234
SRR5757881,0.04178235,0.00941813,0.008660942,0.9401386
SRR5649077,0.04251948,0.009456545,0.008720756,0.9393032
SRR6264845,0.041802734,0.009416431,0.008663774,0.94011706
SRR5649044,0.04171738,0.009412825,0.008660704,0.9402091
ERR719836,0.041952014,0.009423852,0.008674353,0.93994975
SRR5757965,0.046034455,0.011136651,0.04428789,0.898541
SRR5648882,0.041759968,0.009414583,0.008663118,0.9401623
SRR2914178,0.04171738,0.009412825,0.008660704,0.9402091
SRR6264264,0.042539507,0.009498,0.009247512,0.938715
SRR5203330,0.04171738,0.009412825,0.008660704,0.9402091
SRR5396464,0.4281182,0.03509155,0.009067595,0.52772266
ERR719719,0.0691407,0.010958195,0.00891915,0.91098195
SRR5079006,0.04171762,0.0094129145,0.008660704,0.9402088
SRR6265659,0.042811632,0.0095053315,0.009088784,0.9385942
SRR6474275,0.10917243,0.012855768,0.008777469,0.8691943
SRR5078690,0.04171738,0.009412825,0.008660704,0.9402091
SRR5813410,0.04526806,0.009589165,0.0086705685,0.9364722
SRR5202876,0.041852713,0.009437561,0.008918583,0.93979114
SRR5802400,0.04171905,0.009412944,0.008660704,0.9402073
