,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections:Clostridium Infections,Unknown
SRR5548724,0.09367299,0.7818152,0.04608801,0.07842386
ERR1809140,0.032181054,0.0287669,0.007719636,0.9313324
SRR5218356,0.032203585,0.03242868,0.008315027,0.92705274
SRR7464887,0.026668787,0.053205937,0.011999905,0.9081254
SRR2914126,0.032181203,0.028715342,0.007712513,0.93139094
SRR1766042,0.032181203,0.028715372,0.007712513,0.9313909
SRR5650140,0.07822946,0.75680095,0.039848775,0.12512076
ERR209183,0.03250137,0.029372692,0.007950157,0.9301758
ERR719014,0.03251785,0.028963178,0.007851481,0.9306675
ERR719831,0.03232339,0.0293459,0.007873952,0.93045676
SRR6264753,0.032243192,0.028821647,0.0077370405,0.9311981
SRR5580646,0.042084724,0.03399685,0.012503058,0.91141534
ERR209217,0.0321714,0.028844208,0.00773865,0.93124574
SRR5983362,0.031618208,0.1951397,0.01967907,0.75356305
SRR5983468,0.06987527,0.72751826,0.039558023,0.16304839
ERR321613,0.032183826,0.028770536,0.0077270865,0.9313185
SRR5079254,0.03217709,0.028723806,0.0077143013,0.9313848
SRR6265349,0.032339394,0.028842032,0.007726133,0.93109244
SRR5202967,0.032236725,0.028746724,0.0077418387,0.9312747
ERR526001,0.032065153,0.028957248,0.007762164,0.9312154
SRR5610147,0.032233655,0.028750956,0.007720113,0.9312953
ERR011325,0.032181233,0.028715491,0.007712513,0.93139076
SRR5813415,0.02532199,0.06092727,0.012435466,0.9013153
SRR5803781,0.034648895,0.0307675,0.008872837,0.9257108
SRR1763578,0.13011625,0.16299659,0.011030644,0.6958565
SRR6251514,0.03257847,0.030184984,0.008010626,0.9292259
SRR6264819,0.0321818,0.02871576,0.007712662,0.9313898
SRR5637716,0.03336674,0.02961421,0.008238465,0.92878056
ERR719097,0.03187692,0.030172914,0.007938355,0.9300118
SRR6265067,0.08043164,0.7619606,0.04070744,0.116900325
SRR5866361,0.030020207,0.08641556,0.01314348,0.87042075
SRR5549080,0.07456538,0.7276418,0.041439652,0.15635312
SRR6264556,0.033000857,0.030143797,0.008365691,0.9284897
ERR209647,0.06419805,0.62205887,0.032570302,0.2811728
SRR5650185,0.081193894,0.5903276,0.026163608,0.30231488
ERR719522,0.03229329,0.032464474,0.009194583,0.9260477
SRR3400440,0.07880786,0.75923884,0.040037483,0.12191582
SRR5813354,0.032181203,0.028715521,0.007712573,0.9313907
SRR6182326,0.032945007,0.029109389,0.008154184,0.92979145
SRR5866324,0.0321908,0.028723478,0.0077159107,0.9313698
SRR6265157,0.033074617,0.029292464,0.008036673,0.92959625
ERR719460,0.032206237,0.028841347,0.0077478588,0.93120456
SRR5548051,0.109785736,0.7967443,0.054797977,0.03867197
SRR5758135,0.102448486,0.13315034,0.76440114,0.0
SRR5983382,0.0996671,0.4100873,0.017427355,0.47281826
ERR321444,0.033881277,0.040901452,0.01015231,0.91506493
SRR5429123,0.032181174,0.028716475,0.0077127516,0.9313896
SRR5757865,0.10244864,0.1331502,0.76440114,0.0
SRR6185276,0.0321849,0.028720528,0.007712841,0.9313817
SRR5648806,0.03229162,0.028827667,0.007739693,0.931141
DRR092046,0.027849734,0.045808017,0.011564255,0.914778
SRR5580585,0.0327833,0.02990967,0.0078575015,0.92944956
SRR5343054,0.032181203,0.028715372,0.007712513,0.9313909
SRR5343076,0.13615051,0.23005313,0.011077225,0.62271917
SRR1765956,0.032239914,0.02878043,0.007721573,0.9312581
ERR719772,0.032242417,0.04855135,0.009908497,0.9092977
SRR6264468,0.026421666,0.2381958,0.031997234,0.7033853
ERR720098,0.030820101,0.037533194,0.008987188,0.9226595
SRR6724579,0.03218165,0.028722227,0.0077129602,0.93138313
SRR6264009,0.033979148,0.029848188,0.008231461,0.9279412
SRR5579064,0.032241225,0.028759062,0.007720262,0.9312794
ERR525752,0.032192975,0.028720766,0.007720828,0.93136543
SRR5428894,0.03393647,0.029974967,0.0077984333,0.9282901
ERR011321,0.08231172,0.59221077,0.027189434,0.29828805
ERR321576,0.031727523,0.030926317,0.008051127,0.92929506
ERR505084,0.03414607,0.053111553,0.009275347,0.90346706
SRR7464964,0.044337362,0.12810293,0.6183447,0.20921499
SRR5802236,0.032181203,0.028715342,0.007712513,0.93139094
SRR5802277,0.03227079,0.0287731,0.0077326596,0.93122345
SRR1763691,0.12175271,0.117568284,0.010332584,0.7503464
SRR6265080,0.032181293,0.028715432,0.0077126324,0.93139064
SRR5580436,0.032218456,0.028737634,0.007728249,0.93131566
SRR5648892,0.033967882,0.030620545,0.008130729,0.92728084
SRR5610014,0.032162547,0.028844297,0.0077400506,0.9312531
ERR719800,0.03218025,0.028720379,0.0077142417,0.93138516
SRR6331180,0.032181203,0.028715342,0.007712513,0.93139094
SRR5602239,0.031533837,0.03366503,0.010060757,0.9247404
SRR5196163,0.032077283,0.029034227,0.007767141,0.93112135
SRR5796755,0.032200485,0.028728813,0.0077166557,0.93135405
SRR5650125,0.03230822,0.028866738,0.0077771246,0.9310479
SRR5447046,0.03332454,0.029330373,0.008309394,0.92903566
SRR6265614,0.032182306,0.0287202,0.00771299,0.9313845
ERR321480,0.032391816,0.029056042,0.007769048,0.9307831
SRR3400455,0.07880786,0.75923884,0.040037483,0.12191582
SRR6265675,0.10161043,0.13251749,0.76587206,0.0
SRR5343067,0.032181174,0.028715402,0.0077126324,0.93139076
SRR7507550,0.034915715,0.03024301,0.0091276765,0.9257136
SRR6330878,0.032167196,0.028807044,0.007731229,0.93129456
ERR011214,0.032634795,0.029080153,0.007884562,0.9304005
SRR5218320,0.03218195,0.028724134,0.0077131987,0.93138075
SRR5202988,0.032381147,0.028849036,0.0077549815,0.93101484
SRR6331236,0.032181233,0.028715432,0.0077126324,0.9313907
SRR5648943,0.03218797,0.028719872,0.0077138245,0.93137836
SRR6264016,0.032181203,0.028715342,0.007712513,0.93139094
ERR209883,0.078390986,0.7579433,0.039957702,0.12370807
ERR719890,0.031698942,0.030852944,0.0081012845,0.9293468
SRR5343078,0.03218302,0.028722227,0.0077129304,0.9313818
SRR6264315,0.032181233,0.028715312,0.007712513,0.93139094
ERR720160,0.032497704,0.0319992,0.008061647,0.9274415
ERR011102,0.032221943,0.029021323,0.007786721,0.93097
SRR5648846,0.032708228,0.029073328,0.007818252,0.9304002
SRR6264762,0.032181203,0.028715342,0.007712513,0.93139094
SRR5580485,0.032181203,0.028715342,0.007712513,0.93139094
ERR719502,0.03167528,0.037237078,0.008612514,0.9224751
SRR5580516,0.032195598,0.028891027,0.0077465177,0.9311669
SRR6264798,0.05411777,0.042868584,0.010170966,0.89284265
SRR051707,0.11783674,0.0878903,0.010187358,0.78408563
SRR5761670,0.032181203,0.028715342,0.007712513,0.93139094
SRR5813394,0.032985717,0.031939983,0.008464426,0.9266099
SRR5983397,0.05261314,0.6593576,0.03454554,0.2534837
SRR5803662,0.032181203,0.028715342,0.007712513,0.93139094
SRR5580440,0.032312095,0.028816462,0.0077410936,0.93113035
ERR321414,0.032304496,0.02905491,0.0077932477,0.93084735
ERR719955,0.032373607,0.029803365,0.008022368,0.9298006
SRR5866329,0.032181323,0.028715491,0.007712573,0.93139064
ERR209869,0.032180905,0.028717786,0.0077129006,0.9313884
SRR6264921,0.032186,0.028717726,0.007715225,0.93138105
SRR5399479,0.032181203,0.028715342,0.007712513,0.93139094
SRR5983408,0.026685715,0.16492799,0.16934055,0.6390457
SRR5758016,0.026316881,0.11118314,0.2262086,0.6362914
SRR5602285,0.03276673,0.029202849,0.007792145,0.93023825
SRR6265369,0.029254824,0.36231124,0.038274556,0.5701594
ERR720113,0.030860513,0.03578043,0.008805037,0.924554
SRR5078585,0.03217742,0.02872321,0.0077140927,0.9313853
ERR719917,0.03228146,0.028847754,0.007729143,0.9311416
ERR719555,0.03220582,0.02880758,0.0077331066,0.9312535
SRR3313038,0.032448083,0.029563338,0.0077759624,0.9302126
ERR011220,0.032313317,0.02917561,0.007830173,0.9306809
SRR1008943,0.0889965,0.7752477,0.04419923,0.09155655
SRR6182304,0.032181203,0.028715342,0.007712513,0.93139094
SRR6182472,0.032124072,0.02913329,0.0077825785,0.93096006
ERR634975,0.032629907,0.029442608,0.008021504,0.929906
ERR719107,0.031549245,0.03194073,0.00818485,0.9283252
SRR5650076,0.07834214,0.7577322,0.04012859,0.12379706
SRR5757831,0.014867425,0.15503883,0.029619396,0.80047435
ERR209365,0.03267169,0.07189092,0.01260823,0.8828292
SRR6265643,0.04310301,0.03491491,0.020885736,0.90109634
SRR5757780,0.10247642,0.13309613,0.7644274,0.0
SRR5079055,0.032123387,0.28038135,0.02086094,0.6666343
SRR6357160,0.032182902,0.028716296,0.0077131987,0.9313876
SRR6724447,0.03235346,0.029127747,0.007772982,0.93074584
SRR7690139,0.0337179,0.06579301,0.011415482,0.8890736
SRR5428880,0.036122352,0.031612992,0.008023441,0.9242412
ERR719560,0.032202154,0.028810203,0.007732928,0.93125474
SRR5203280,0.032182306,0.028716266,0.007713139,0.93138826
ERR209423,0.032463312,0.029256433,0.007855028,0.9304252
SRR7507598,0.032457083,0.029257536,0.007781714,0.93050367
ERR525955,0.031859964,0.031172276,0.008191377,0.9287764
ERR719470,0.03220415,0.028823435,0.0077449977,0.93122745
SRR1765945,0.032313287,0.028821379,0.0077192783,0.931146
SRR6264481,0.03218329,0.028716534,0.007713616,0.9313866
SRR5649197,0.032197088,0.028723747,0.0077204406,0.9313587
SRR6185293,0.032181203,0.028715342,0.007712513,0.93139094
ERR209476,0.032174706,0.028787345,0.007726878,0.9313111
SRR6331358,0.032181233,0.028715372,0.0077126324,0.93139076
SRR5648836,0.032181203,0.028715342,0.007712513,0.93139094
SRR5091516,0.032247752,0.028924644,0.0077825785,0.93104506
ERR719992,0.03218624,0.02878213,0.0077266395,0.931305
ERR719851,0.03220582,0.02876839,0.0077338815,0.93129194
SRR7507716,0.033805728,0.030338347,0.008142173,0.92771375
SRR6264229,0.08377465,0.13253896,0.78368634,0.0
ERR209845,0.031145334,0.03582102,0.008646339,0.92438734
SRR5813223,0.031938344,0.03287798,0.008386463,0.9267972
SRR6265624,0.078149885,0.7578777,0.039967984,0.124004364
ERR1809153,0.03218448,0.028718054,0.0077127814,0.9313847
SRR5602318,0.032265663,0.029007465,0.0077717304,0.9309552
ERR719975,0.03198901,0.033407778,0.008643329,0.9259599
SRR5203002,0.032198936,0.028731704,0.007718593,0.93135077
SRR6265228,0.032197684,0.028792292,0.007724464,0.93128556
SRR6724529,0.032335877,0.028961748,0.007817954,0.9308844
SRR6935818,0.032225043,0.029043406,0.00774619,0.93098533
SRR5196128,0.03283307,0.029200673,0.007791102,0.9301752
SRR5548149,0.075119615,0.7514318,0.039624125,0.13382447
SRR5610119,0.032194406,0.028735787,0.0077162385,0.93135357
SRR5866468,0.032216758,0.033907652,0.008317351,0.9255582
SRR6264681,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264777,0.032181203,0.028715342,0.007712513,0.93139094
SRR6265670,0.032182127,0.028717786,0.0077137053,0.93138635
ERR719850,0.032217324,0.028782666,0.007740855,0.93125916
SRR5218392,0.10501853,0.43057486,0.017760366,0.4466462
ERR321089,0.032123417,0.029071331,0.0077606738,0.9310446
SRR1763571,0.032227635,0.028786212,0.0077293217,0.93125683
SRR5548363,0.08283332,0.72047794,0.035530537,0.1611582
SRR5610143,0.032181203,0.028715342,0.007712513,0.93139094
SRR6330950,0.03251046,0.02896896,0.007855594,0.930665
SRR1766030,0.035755903,0.031844527,0.010650486,0.9217491
ERR209220,0.033130437,0.031134069,0.008213311,0.9275222
ERR526029,0.024398655,0.05407855,0.012572497,0.9089503
ERR1823600,0.032097965,0.029504538,0.007905722,0.9304918
SRR1009016,0.07882118,0.7592615,0.040042937,0.12187439
SRR6474207,0.030530512,0.03545502,0.008764625,0.9252498
SRR6182531,0.03227648,0.02876091,0.007767141,0.9311955
SRR5218373,0.032181233,0.028715372,0.007712573,0.9313908
SRR5903374,0.032107294,0.028870046,0.0077460706,0.93127656
SRR5079220,0.032181174,0.028715312,0.007712513,0.931391
SRR6724411,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264216,0.033050507,0.033360362,0.008766651,0.92482245
SRR5813366,0.032197475,0.02999273,0.007926166,0.9298836
ERR720094,0.03213072,0.030563056,0.008015245,0.929291
SRR5711553,0.032181203,0.028715342,0.007712513,0.93139094
SRR5429286,0.032181203,0.028715342,0.007712513,0.93139094
SRR5757881,0.034692913,0.030517876,0.007838547,0.9269507
SRR5649077,0.03317699,0.03014052,0.008005172,0.9286773
SRR6264845,0.032497436,0.02903241,0.007815808,0.93065435
SRR5649044,0.032181203,0.028715342,0.007712513,0.93139094
ERR719836,0.03232956,0.029212534,0.007853687,0.9306042
SRR5757965,0.040926337,0.03560379,0.022623867,0.900846
SRR5648882,0.032636225,0.029052317,0.007906556,0.9304049
SRR2914178,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264264,0.0335868,0.029773563,0.008195102,0.9284445
SRR5203330,0.03218156,0.02871564,0.0077127516,0.93139005
SRR5396464,0.06326154,0.12945995,0.0116380155,0.79564047
ERR719719,0.031418234,0.061096072,0.010837406,0.8966483
SRR5079006,0.032180607,0.028716505,0.0077127814,0.9313901
SRR6265659,0.03236106,0.02965644,0.008103788,0.9298787
SRR6474275,0.03979817,0.13527519,0.014238924,0.8106877
SRR5078690,0.032181203,0.028715342,0.007712513,0.93139094
SRR5813410,0.032905072,0.032445908,0.008044779,0.9266043
SRR5202876,0.03420499,0.029861808,0.008656085,0.9272771
SRR5802400,0.033356696,0.02936238,0.008217305,0.9290636
SRR5078827,0.032181203,0.028715342,0.007712513,0.93139094
SRR069226,0.032181203,0.028715342,0.007712513,0.93139094
SRR5629091,0.05088547,0.35996705,0.026020437,0.56312704
ERR719490,0.03214532,0.02925682,0.007805586,0.9307923
SRR5610140,0.032600075,0.029007256,0.007861555,0.93053114
ERR526003,0.032181144,0.028715372,0.007712513,0.931391
SRR5648804,0.03219357,0.028724045,0.007713586,0.9313688
SRR5803710,0.032181203,0.028715342,0.007712513,0.93139094
SRR2914206,0.032181203,0.028715342,0.007712513,0.93139094
SRR5761687,0.032244205,0.028755873,0.007727921,0.93127203
ERR719544,0.031674147,0.032927603,0.00850448,0.9268938
ERR719259,0.031332552,0.032075197,0.008287579,0.9283047
SRR5802190,0.03218448,0.02871713,0.0077142417,0.93138415
SRR6683575,0.03219375,0.028722614,0.007717043,0.93136656
ERR719045,0.03201011,0.03277877,0.008417845,0.9267933
SRR1185489,0.103625074,0.13088016,0.76549476,0.0
SRR6724393,0.032317072,0.029215008,0.007762134,0.9307058
SRR5866544,0.032105893,0.029126376,0.0077676475,0.9310001
SRR6331375,0.031980217,0.029348642,0.0079778135,0.9306933
ERR209367,0.037724078,0.26556402,0.022066563,0.6746453
SRR5548367,0.035568655,0.14933479,0.016284049,0.7988125
SRR5802301,0.033057302,0.029200226,0.008094579,0.9296479
SRR5343048,0.032181293,0.028715432,0.0077126324,0.93139064
ERR719395,0.032194406,0.028749347,0.0077238083,0.93133247
SRR5602289,0.03219098,0.028720587,0.007717073,0.93137133
ERR525883,0.014869064,0.15500554,0.029613823,0.8005116
SRR5399534,0.03428653,0.032127857,0.007964671,0.9256209
ERR209270,0.032212645,0.032779843,0.008297026,0.9267105
SRR6265149,0.05226499,0.040905952,0.060569018,0.8462601
SRR5078995,0.032181203,0.028715342,0.007712513,0.93139094
SRR5548075,0.08799711,0.7737648,0.043804318,0.094433784
SRR6331425,0.032195657,0.028724194,0.0077196658,0.9313605
SRR6450977,0.09482604,0.69357336,0.034604073,0.17699653
SRR1200244,0.03218296,0.028733939,0.0077192485,0.9313638
SRR6935901,0.056848615,0.6694651,0.03516087,0.23852539
SRR5648807,0.034195125,0.030316591,0.00783509,0.9276532
SRR5650172,0.107259184,0.7967152,0.052660942,0.043364644
SRR5078956,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264466,0.032181203,0.028715342,0.007712513,0.93139094
SRR5429215,0.032181203,0.028715342,0.007712513,0.93139094
ERR209170,0.032188326,0.028742015,0.0077171326,0.9313525
SRR6474234,0.031506628,0.036910176,0.008741766,0.9228414
SRR5429114,0.032181382,0.028716296,0.007712662,0.9313897
SRR2914200,0.031345755,0.063400805,0.01007992,0.89517355
ERR209805,0.09007901,0.7767072,0.044689924,0.088523865
SRR5651482,0.027045041,0.17815971,0.015654027,0.7791412
ERR719665,0.03240922,0.030246139,0.007895768,0.92944884
SRR6264085,0.032181084,0.028716028,0.0077127516,0.93139017
SRR1763615,0.1008752,0.073064506,0.009852588,0.8162077
SRR7507464,0.033196807,0.029645383,0.008067489,0.9290903
SRR5650110,0.08724207,0.7724099,0.04357469,0.09677333
ERR720019,0.03219405,0.028904527,0.007756144,0.9311453
SRR6264133,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264637,0.03755042,0.030896306,0.012019604,0.91953367
SRR6264850,0.032181203,0.028715342,0.007712513,0.93139094
ERR719590,0.027883261,0.052239,0.011091888,0.9087858
SRR5763457,0.032182842,0.028718472,0.007714063,0.9313846
SRR6265350,0.032181203,0.028715342,0.007712513,0.93139094
SRR5078599,0.032181203,0.028715342,0.007712513,0.93139094
ERR011274,0.03219089,0.028720051,0.007718295,0.93137074
SRR5078714,0.032181203,0.028715342,0.007712513,0.93139094
SRR5757783,0.10249688,0.13305634,0.76444674,0.0
SRR5947825,0.030515403,0.037361056,0.009082854,0.9230407
SRR6264925,0.032191068,0.028727472,0.007717192,0.9313643
SRR5983303,0.059150457,0.6683029,0.035452694,0.23709393
SRR5757789,0.09453693,0.740675,0.058223218,0.10656488
SRR7507613,0.03313476,0.029646814,0.007890105,0.9293283
SRR5580428,0.03221649,0.028739572,0.007727444,0.9313165
SRR5431399,0.032182902,0.028716385,0.007713288,0.9313874
SRR6331009,0.03157395,0.030017257,0.0079781115,0.93043065
SRR6331203,0.03222865,0.028796166,0.007721871,0.9312533
SRR5079086,0.032211065,0.02876094,0.007715434,0.93131256
SRR6264942,0.03218144,0.028715461,0.0077126324,0.93139046
SRR2918835,0.103587925,0.18897927,0.01182121,0.6956116
SRR6264384,0.032181203,0.028715342,0.007712513,0.93139094
SRR6264307,0.032181203,0.028715342,0.007712513,0.93139094
SRR5757855,0.044137806,0.12769732,0.64633745,0.18182743
ERR526009,0.032188475,0.028724104,0.007713616,0.93137383
SRR7507372,0.032181203,0.028715342,0.007712513,0.93139094
SRR5428911,0.033407748,0.029571265,0.008024186,0.9289968
SRR5203386,0.032181084,0.02871555,0.0077126324,0.93139076
ERR719428,0.03257528,0.029609948,0.0077686906,0.9300461
ERR719593,0.02855149,0.04551673,0.01028952,0.91564226
ERR526048,0.022283018,0.09250814,0.01614514,0.86906374
SRR5866263,0.034990102,0.36823756,0.02348435,0.57328796
SRR5711562,0.11468029,0.08464822,0.010136217,0.7905353
SRR5813264,0.03218901,0.028723627,0.007715374,0.931372
SRR6331398,0.032181203,0.028715342,0.007712513,0.93139094
SRR5610165,0.03222567,0.028762668,0.0077292025,0.93128246
SRR7507698,0.032289475,0.028778106,0.0077655613,0.9311669
ERR209258,0.03254372,0.029461801,0.0080602765,0.9299342
SRR7082911,0.032181203,0.028715342,0.007712513,0.93139094
SRR6331273,0.032185048,0.028718054,0.00771299,0.9313839
ERR525944,0.032181233,0.028715461,0.0077126324,0.93139064
SRR5429102,0.032181174,0.028715372,0.007712513,0.93139094
SRR5758127,0.032631427,0.02898258,0.007860154,0.93052584
SRR5803786,0.032269925,0.028774798,0.0077275634,0.9312277
ERR719838,0.032336026,0.02929005,0.00786829,0.93050563
SRR5548755,0.08306372,0.76607686,0.041852802,0.10900664
SRR6264872,0.03218156,0.02871561,0.007712573,0.9313903
SRR5548763,0.0816589,0.7639793,0.041208684,0.1131531
SRR6265063,0.032067925,0.029868513,0.008034408,0.93002915
SRR5579042,0.0334619,0.029710412,0.0078062713,0.9290214
ERR719263,0.031751007,0.030678332,0.0080601275,0.92951053
SRR5078610,0.032181203,0.028715342,0.007712513,0.93139094
ERR209247,0.031802118,0.032159567,0.008225352,0.92781293
ERR209334,0.032303125,0.029915392,0.007968903,0.92981255
SRR5758036,0.04023683,0.12269649,0.5825206,0.25454605
ERR209196,0.03215754,0.029474199,0.007869214,0.9304991
SRR5429247,0.032183647,0.028725058,0.0077139437,0.93137735
SRR5602105,0.032431483,0.029319018,0.007852703,0.9303968
SRR961829,0.022966564,0.08090678,0.015317857,0.88080883
SRR6424656,0.014938563,0.15357733,0.0293791,0.802105
ERR526053,0.032181203,0.028715342,0.007712513,0.93139094
SRR2142191,0.06268138,0.66513896,0.03486818,0.23731148
SRR5803794,0.032960296,0.0291937,0.008005917,0.9298401
SRR5548370,0.08218241,0.74471706,0.03812787,0.13497269
SRR5650184,0.0779379,0.73894256,0.037990093,0.14512944
ERR1809139,0.032182217,0.02872008,0.007713288,0.93138444
SRR6424590,0.054172993,0.043802828,0.008605897,0.8934183
ERR321623,0.032946914,0.03764212,0.008865714,0.9205452
SRR5548448,0.089849085,0.7758788,0.044538677,0.08973342
ERR720021,0.03218642,0.028828591,0.0077377856,0.93124723
SRR6265604,0.032188475,0.02872017,0.0077137947,0.93137753
SRR1763688,0.03485751,0.03088519,0.0078426,0.9264147
SRR5818479,0.073809326,0.7282724,0.038496286,0.15942204
SRR5761767,0.032181174,0.028715372,0.007712573,0.9313909
SRR5602060,0.0324623,0.028915226,0.0077325106,0.93088996
SRR6724583,0.032181174,0.028715402,0.007712513,0.9313909
SRR5761790,0.032181174,0.028715402,0.0077126324,0.93139076
SRR5203184,0.032184243,0.02871713,0.007713765,0.93138486
SRR5649150,0.032237053,0.028756738,0.007717073,0.93128914
SRR6330956,0.03247714,0.029031128,0.0077994764,0.93069226
SRR5079170,0.032181203,0.028715342,0.007712513,0.93139094
SRR5802345,0.03232935,0.028817326,0.007731855,0.93112147
SRR5758050,0.04542026,0.13078123,0.6498456,0.17395294
ERR525817,0.03221035,0.028737783,0.0077159405,0.9313359
SRR6265655,0.032332033,0.028806597,0.0077695847,0.9310918
SRR6182406,0.03225833,0.02875486,0.007757157,0.93122965
SRR5650127,0.044691384,0.38857207,0.025706023,0.5410305
SRR6182363,0.03218481,0.028717846,0.0077134073,0.93138397
SRR7507592,0.032181203,0.028715342,0.007712513,0.93139094
SRR5602107,0.084766,0.36189705,0.020602435,0.5327345
ERR720214,0.03139779,0.035199523,0.008529842,0.9248729
SRR5431383,0.032198757,0.028726399,0.0077170134,0.93135786
SRR5648903,0.032196164,0.028727442,0.0077162087,0.9313602
SRR5495939,0.032571495,0.029022694,0.007777393,0.9306284
SRR5650038,0.09330511,0.7804018,0.046307206,0.07998586
SRR5202945,0.03223592,0.028750867,0.0077343285,0.9312789
SRR5399885,0.032193393,0.02872333,0.007717341,0.93136597
SRR5078813,0.032181203,0.028715342,0.007712513,0.93139094
SRR5578964,0.032495826,0.028936923,0.00774011,0.93082714
SRR7507670,0.0322133,0.028734446,0.007723719,0.93132854
ERR525761,0.03217998,0.028717786,0.0077130497,0.9313892
SRR5637724,0.032181233,0.028715372,0.007712543,0.9313909
SRR5365473,0.03273505,0.029583395,0.00781852,0.92986304
SRR5757935,0.08686782,0.13315414,0.77997804,0.0
ERR209354,0.030792534,0.036628127,0.008808762,0.92377055
ERR719138,0.032189667,0.028728783,0.0077179074,0.93136364
SRR5431496,0.032181203,0.028715342,0.007712513,0.93139094
ERR719861,0.032200783,0.028759152,0.007730365,0.9313097
SRR5983437,0.050063998,0.090834945,0.011086136,0.84801495
SRR5203075,0.032200307,0.02872771,0.0077171028,0.9313549
SRR5078812,0.03223735,0.028754473,0.0077186525,0.93128955
SRR5757810,0.102448575,0.13315035,0.7644011,0.0
SRR6724424,0.032181203,0.028715342,0.007712513,0.93139094
ERR209602,0.08090472,0.76270556,0.040909797,0.115479946
SRR5609971,0.032230884,0.028767884,0.007715881,0.9312854
SRR6182298,0.032211035,0.02874732,0.0077263415,0.9313153
ERR209461,0.030458957,0.034775436,0.00869894,0.92606664
SRR5548429,0.07914275,0.6752026,0.032556623,0.21309805
SRR7507404,0.03206128,0.028964937,0.007763833,0.9312099
ERR1809151,0.03217429,0.028739333,0.0077168345,0.93136954
ERR720100,0.03088054,0.03565842,0.008787215,0.9246738
ERR719852,0.032199264,0.02876404,0.007730663,0.931306
SRR5629103,0.061482787,0.6949573,0.036749363,0.20681053
SRR6724575,0.04501736,0.036446214,0.011163384,0.9073731
SRR5796788,0.11684516,0.08410728,0.010179371,0.7888682
SRR5648866,0.07383421,0.06022331,0.009189844,0.85675263
SRR6182341,0.032198578,0.028731614,0.0077266395,0.9313432
SRR5602056,0.03219214,0.028721243,0.007717818,0.9313688
SRR5602340,0.032375455,0.028878003,0.0077570975,0.93098944
SRR5079017,0.032181203,0.028715342,0.007712513,0.93139094
SRR6928770,0.034368515,0.030097753,0.008300722,0.927233
SRR5549041,0.079904795,0.7610887,0.04048878,0.1185177
SRR5343026,0.032072544,0.029319346,0.007792741,0.93081534
ERR209475,0.032059252,0.029836446,0.007943332,0.930161
ERR209339,0.03166741,0.032075793,0.008200854,0.92805594
SRR5078615,0.0321835,0.028716981,0.007712692,0.9313868
SRR6264280,0.032181203,0.028715342,0.007712513,0.93139094
SRR5757971,0.049498945,0.1315223,0.69072986,0.12824893
SRR5548745,0.13103291,0.45943993,0.015384465,0.39414275
SRR6724498,0.031746626,0.030338436,0.008041978,0.929873
SRR6182459,0.032296628,0.028778851,0.0077682436,0.9311563
SRR5651406,0.0148944855,0.15606493,0.02965054,0.7993901
SRR6474297,0.03263676,0.029134244,0.007882804,0.9303462
SRR5343077,0.03218153,0.02871555,0.007712692,0.9313902
SRR5649053,0.032182068,0.028716296,0.0077126026,0.93138903
SRR5813413,0.032516092,0.037809342,0.008340418,0.92133415
ERR719825,0.032191664,0.030370057,0.008179396,0.9292589
SRR5202982,0.032181203,0.028715342,0.007712513,0.93139094
SRR5758161,0.045500338,0.13125572,0.6392977,0.18394625
ERR719491,0.03215471,0.029228479,0.007804811,0.930812
SRR6330905,0.031736165,0.031579375,0.00816077,0.92852366
ERR720115,0.030757934,0.036334485,0.008874774,0.9240328
ERR719060,0.032022566,0.032586217,0.008378744,0.92701244
SRR5761726,0.032181203,0.028715342,0.007712513,0.93139094
SRR5757745,0.02586776,0.08957225,0.036110103,0.8484499
SRR1766085,0.03225705,0.028773636,0.0077170134,0.9312523
SRR6265464,0.03289652,0.029218733,0.007787496,0.9300972
SRR2914203,0.032181203,0.028715342,0.007712513,0.93139094
SRR5203090,0.032279074,0.028779298,0.007755935,0.9311857
SRR5649159,0.032181323,0.028715491,0.007712543,0.93139064
ERR525688,0.062811315,0.48534644,0.024291456,0.4275508
SRR5079084,0.014867514,0.15503708,0.029619038,0.8004764
SRR6901796,0.032490283,0.028915942,0.007819772,0.930774
SRR5758118,0.032181174,0.028715491,0.007712573,0.93139076
SRR6724369,0.03192514,0.029384643,0.007842571,0.93084764
SRR5758030,0.034125447,0.031901896,0.010170519,0.92380214
SRR5078686,0.031925976,0.14244789,0.014594555,0.8110316
SRR6724504,0.02619943,0.2816457,0.022081733,0.67007315
SRR5203210,0.032230377,0.02876404,0.007719815,0.93128574
ERR720075,0.03222093,0.028785497,0.0077273548,0.9312662
SRR5757896,0.094264455,0.13315436,0.7725812,0.0
ERR719315,0.02278766,0.081278265,0.030388445,0.86554563
SRR5813178,0.031514764,0.031234533,0.008105665,0.92914504
ERR209905,0.032184333,0.028722525,0.007713735,0.93137944
SRR5649121,0.032195896,0.028725386,0.00771448,0.93136424
