,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5637780,0.022939205,0.0015136898,0.008369386,0.01165247,0.9555253
SRR5802241,0.023642391,0.0015322566,0.00834927,0.011479139,0.95499694
SRR5399444,0.10553768,0.00081831455,0.12402629,0.76961774,0.0
SRR1687460,0.8897346,0.009741932,0.0048944354,0.077384144,0.018244863
ERR720217,0.0384776,0.0018672645,0.006587416,0.009034723,0.944033
SRR6185219,0.08389631,0.0035420656,0.005100608,0.004543841,0.90291715
SRR5629132,0.026587754,0.0015968382,0.00841105,0.011316359,0.952088
SRR5548556,0.4185989,0.0031447113,0.0005913079,0.036021084,0.541644
SRR5610049,0.022972703,0.0015123188,0.008629352,0.011831403,0.9550542
SRR6474227,0.6832812,0.008430481,0.00069129467,0.013163537,0.29443347
SRR5813469,0.22604617,0.0045616627,0.0028371215,0.005049467,0.7615056
SRR5651413,0.084308624,0.00089225173,0.17671072,0.69107497,0.047013402
SRR935742,0.8877877,0.011590123,0.00033846498,0.020570546,0.079713225
ERR209418,0.022924185,0.0015174448,0.008381784,0.011657,0.95551956
ERR209118,0.024503976,0.0015183985,0.007793814,0.012524217,0.9536596
ERR209544,0.37516367,0.005429417,0.001671046,0.011404663,0.6063312
SRR5757787,0.024388492,0.0015238523,0.008731097,0.012519002,0.9528376
SRR5758060,0.023814887,0.0015279055,0.01011923,0.012692362,0.95184565
SRR5549038,0.8236983,0.0074610645,0.014537925,0.15430272,0.0
ERR209083,0.044561088,0.0020097196,0.0064173937,0.007471323,0.9395405
SRR6264545,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5548902,0.023110181,0.0015123188,0.008284569,0.01181224,0.95528066
ERR719262,0.033097833,0.0017161369,0.0068621635,0.0110266805,0.9472972
ERR719878,0.022951394,0.0015136898,0.008400708,0.011672586,0.9554616
ERR720160,0.05518219,0.001958102,0.0047233403,0.011769652,0.9263667
SRR5602284,0.023290932,0.0015234947,0.008316189,0.011533856,0.9553355
SRR1765941,0.023079008,0.0015226305,0.008866727,0.011957258,0.95457435
SRR1008914,0.46147022,0.0074256063,0.0019438565,0.0019253492,0.527235
SRR7507333,0.66060275,0.025936157,0.0017475784,0.0023740828,0.3093394
SRR5763466,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5803781,0.06582332,0.0023610294,0.0056824684,0.0065274537,0.91960573
SRR2914255,0.022941649,0.0015113652,0.008555561,0.011787564,0.9552039
SRR5343178,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
ERR719827,0.034847647,0.0016106963,0.008066982,0.016177833,0.93929684
SRR5218387,0.0981724,0.0028539896,0.0045564473,0.0042753816,0.8901418
SRR5091535,0.02336204,0.0015274882,0.008732855,0.011815339,0.9545623
SRR6265530,0.026284367,0.0016631186,0.008030325,0.010643244,0.9533789
SRR5548387,0.27409142,0.0047820807,0.0026761591,0.0018528104,0.71659756
SRR7507527,0.014497608,0.011734039,0.015208542,0.01090309,0.94765675
ERR525765,0.022939533,0.0015136302,0.008369267,0.011652499,0.95552504
SRR5757906,0.13751514,0.0010486331,0.11790574,0.7435305,0.0
ERR011219,0.02309239,0.0015199482,0.00837779,0.011621445,0.9553884
SRR961774,0.022950858,0.0015037656,0.009203285,0.012245774,0.9540963
ERR525767,0.025931984,0.0015936494,0.008188605,0.011124253,0.9531615
SRR5813192,0.03200838,0.0017493963,0.007420659,0.009450972,0.9493706
SRR5091500,0.022960782,0.0015136898,0.008360922,0.011664122,0.9555005
SRR6185191,0.022874802,0.001530081,0.008529544,0.011744082,0.9553215
SRR6724457,0.14346682,0.7944078,0.049928878,0.012196601,0.0
SRR5602263,0.8570634,0.010779709,0.0003193915,0.019083112,0.112754345
SRR5637771,0.10446763,0.0020099282,0.0026825964,0.028161466,0.8626784
ERR719398,0.023552954,0.0015288591,0.008381575,0.011566877,0.95496976
SRR5078900,0.064178824,0.002360344,0.00539428,0.0057426095,0.92232394
ERR209194,0.0256823,0.0015896261,0.00838238,0.011400014,0.9529457
ERR209533,0.023170471,0.0015200973,0.008335501,0.011575043,0.9553989
SRR5079252,0.10795581,0.0011934936,0.0011188686,0.23663175,0.6531001
SRR5601908,0.22333774,0.0020219982,0.003289044,0.15653867,0.61481255
ERR719389,0.023502469,0.0015277565,0.008377403,0.01156801,0.95502436
SRR1765911,0.022992253,0.0015147328,0.008393258,0.011658162,0.9554416
SRR5602020,0.3194589,0.0072058737,0.0029472709,0.0018299222,0.668558
SRR6024861,0.020799637,0.0021796227,0.00939095,0.011669368,0.9559604
ERR719783,0.022940159,0.0015136302,0.008368969,0.011652857,0.9555244
SRR5757923,0.024162084,0.0015069544,0.011904359,0.013872564,0.94855404
SRR5601938,0.090945184,0.001336515,0.006590277,0.16295853,0.7381695
SRR5757945,0.023560345,0.0010762513,0.5497992,0.14014983,0.28541434
SRR2918849,0.49497426,0.00215191,0.05999307,0.44288078,0.0
SRR7507625,0.022891194,0.0015239418,0.008388579,0.011654258,0.955542
ERR011222,0.03892401,0.0016141534,0.012791038,0.021597803,0.925073
SRR5579004,0.02580303,0.0015657544,0.009823382,0.012502193,0.95030564
SRR5495964,0.10609717,0.8574944,0.031452313,0.0049561528,0.0
ERR719776,0.022940695,0.0015136302,0.008368701,0.011653423,0.95552355
SRR5758053,0.8930836,0.012030184,0.00026661158,0.017760992,0.07685864
SRR5758104,0.023129076,0.0015189052,0.008340001,0.011589855,0.95542216
SRR6331488,0.022860855,0.0015384257,0.008454084,0.011684269,0.95546234
SRR5650099,0.8365085,0.010335177,0.00036546588,0.020857483,0.13193333
ERR209616,0.21254772,0.0027896166,0.0039260685,0.034410477,0.7463261
SRR6901788,0.02541688,0.0036793947,0.014921308,0.011985451,0.94399697
ERR720082,0.022896647,0.0015559494,0.0090097785,0.012019724,0.9545179
SRR5609957,0.022939533,0.0015136302,0.008369237,0.01165247,0.95552516
SRR961785,0.026751667,0.0016164184,0.007900983,0.011033297,0.95269763
ERR525776,0.82637453,0.01175946,0.00045844913,0.014031172,0.14737642
ERR719914,0.022978157,0.0015142858,0.008400589,0.011668861,0.95543814
SRR5431365,0.022939533,0.0015136302,0.008369237,0.01165247,0.95552516
SRR1262585,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5637797,0.02294916,0.0015133619,0.00841099,0.011680722,0.95544577
SRR7507679,0.028726965,0.016307682,0.011566579,0.0068321824,0.9365666
ERR719429,0.026405483,0.0016077161,0.007888287,0.010633796,0.95346475
SRR5609988,0.022941291,0.0015136898,0.008369088,0.011651933,0.95552397
ERR209404,0.02677989,0.0016210377,0.007856399,0.010699421,0.9530432
SRR5079205,0.026177853,0.0016011,0.007918298,0.010659039,0.9536437
SRR5866497,0.034606367,0.0017917752,0.009393781,0.010471702,0.9437364
SRR5343110,0.022939444,0.00151366,0.008370459,0.011653185,0.95552325
SRR5396489,0.8296532,0.007921846,0.016944984,0.14547993,0.0
SRR1008713,0.89317167,0.012041301,0.0002644658,0.01767835,0.076844215
SRR5431545,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
ERR719186,0.031080455,0.0016540885,0.007416159,0.012326121,0.9475232
ERR209698,0.56098485,0.00888139,0.0015189946,0.012364447,0.4162503
ERR719318,0.09569508,0.0016698539,0.0018653572,0.0611085,0.83966124
SRR6265676,0.022939473,0.00151366,0.008370072,0.011652976,0.95552385
SRR5100596,0.0238204,0.0015292168,0.012293786,0.013978004,0.94837856
SRR1930179,0.022938102,0.0015139282,0.008369863,0.011652619,0.9555255
SRR5934934,0.024395585,0.00154984,0.008197069,0.011435479,0.954422
SRR6264783,0.02301848,0.0015147924,0.008390367,0.0116740465,0.9554023
ERR011102,0.023233533,0.0015140176,0.009545386,0.012432128,0.95327497
SRR7507546,0.022939324,0.0015136898,0.008369327,0.01165247,0.95552516
SRR1763576,0.82500744,0.010451883,0.00044849515,0.01571244,0.14837974
ERR525846,0.02293989,0.0015135407,0.008377761,0.011658549,0.95551026
ERR718994,0.023044765,0.0015159547,0.008384645,0.011648506,0.9554061
SRR5343122,0.022939503,0.0015135705,0.008369267,0.01165247,0.95552516
SRR6265516,0.17590782,0.001766473,0.000918597,0.13356334,0.6878438
ERR321091,0.02293986,0.0015136302,0.008369267,0.01165238,0.95552486
SRR6265069,0.022939503,0.0015136302,0.008369237,0.01165247,0.95552516
ERR526068,0.5335991,0.00515756,0.0006348789,0.03977543,0.42083305
SRR6182496,0.02296102,0.0015133321,0.008440316,0.011699319,0.95538604
SRR5399504,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR7507526,0.022939533,0.00151366,0.00837031,0.0116532445,0.95552325
SRR6901821,0.023002058,0.0015155673,0.008359879,0.011630952,0.95549154
SRR2142230,0.59926355,0.0054129064,0.0006902814,0.011271805,0.38336146
SRR6264906,0.7323711,0.011419743,0.00091311336,0.0038837194,0.25141227
SRR6265180,0.022939771,0.0015136302,0.008369237,0.011652321,0.95552504
SRR6264161,0.022940546,0.0015136898,0.008369148,0.011652648,0.95552397
SRR6474282,0.1356968,0.0023714006,0.0018968284,0.03315556,0.8268794
ERR209790,0.29419914,0.0045235455,0.0017558038,0.01275599,0.68676555
SRR5079087,0.02306959,0.0015172362,0.008349508,0.011608243,0.9554554
ERR209720,0.63430333,0.009556055,0.0011457205,0.0047180057,0.3502769
SRR1693360,0.8353132,0.018785208,0.00045478344,0.013816029,0.13163078
ERR719756,0.02298215,0.0015141964,0.00840205,0.011672944,0.95542866
SRR6331281,0.023335665,0.0015265942,0.008535832,0.011693358,0.95490855
SRR6264582,0.022979647,0.0015147924,0.008363187,0.011638761,0.9555036
SRR5078718,0.12543815,0.002114147,0.0018710196,0.032256573,0.83832014
ERR209733,0.8629637,0.011779577,0.0004223287,0.013181657,0.11165273
ERR719632,0.023135662,0.0015149415,0.008669376,0.011827171,0.9548528
ERR525909,0.022942275,0.0015136898,0.008369327,0.011651874,0.95552284
SRR5203130,0.022964805,0.0015154183,0.008473158,0.011719108,0.9553275
ERR209782,0.28293207,0.004839152,0.0028721392,0.0018849373,0.7074717
SRR6185171,0.024650186,0.001560539,0.008121252,0.011101335,0.9545667
SRR5650062,0.8751579,0.014025629,0.00049963593,0.024007946,0.086308956
SRR5580471,0.022980183,0.0015055835,0.009087384,0.012171447,0.9542554
ERR719143,0.022944897,0.0015137196,0.008371502,0.0116529465,0.95551693
ERR720033,0.02312684,0.0015178919,0.008375436,0.011642158,0.95533764
SRR5203280,0.022924244,0.0015171468,0.008382559,0.011657894,0.9555181
SRR5399643,0.061805338,0.0018174052,0.08952227,0.032588035,0.8142669
ERR1809145,0.02294296,0.0015131235,0.008403659,0.011681676,0.9554586
ERR209815,0.79423666,0.011797726,0.000656724,0.007967591,0.1853413
ERR526034,0.022939712,0.0015134811,0.008379251,0.011659771,0.95550776
ERR719780,0.022939742,0.0015135705,0.008369148,0.011652589,0.9555249
SRR5803727,0.022946209,0.0015137494,0.008376181,0.011655986,0.9555079
SRR7507316,0.022939503,0.0015136302,0.008369386,0.011652559,0.9555249
SRR1009033,0.8922322,0.012188107,0.00030887127,0.01923877,0.0760321
SRR5757986,0.105627015,0.00081930886,0.12363797,0.7699157,0.0
SRR1765923,0.058681935,0.0022116005,0.0053067803,0.008298248,0.92550147
SRR5947840,0.88225996,0.01033017,0.0013225973,0.042245865,0.06384134
SRR6264093,0.023421824,0.0010664463,0.5861489,0.14792106,0.24144173
SRR5649063,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
ERR321585,0.26306438,0.0019039214,0.00055521727,0.1172134,0.6172631
DRR092046,0.7269125,0.0056848065,0.034502603,0.23290008,0.0
SRR5078683,0.077708215,0.001902014,0.006947458,0.024645627,0.8887967
ERR719927,0.02297622,0.0015141964,0.008405447,0.011672497,0.95543164
SRR1008907,0.8932089,0.011965007,0.00029057264,0.018556416,0.07597911
ERR719709,0.027430296,0.0016297102,0.0077230334,0.010555714,0.9526613
ERR209719,0.63341475,0.012162238,0.0015014112,0.0025570095,0.35036457
ERR209298,0.02351752,0.0015438497,0.00839296,0.011567473,0.9549782
SRR5548402,0.68438995,0.005513519,0.0073462427,0.15113345,0.15161681
SRR5399515,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5429113,0.10697305,0.0011864603,0.21586287,0.45330504,0.22267258
ERR719036,0.03301692,0.0014688969,0.00920105,0.024128944,0.9321842
ERR719345,0.023868173,0.0015349984,0.008223653,0.011521161,0.954852
SRR6331358,0.022939533,0.0015136302,0.008369267,0.01165247,0.9555251
SRR5601923,0.022834867,0.001578331,0.008581877,0.011693358,0.95531154
SRR1929574,0.022939533,0.0015136302,0.008369267,0.011652499,0.95552504
SRR6330896,0.022939712,0.0015130937,0.008427113,0.011694372,0.95542574
SRR6264016,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5601933,0.023263335,0.0015148818,0.0090890825,0.012099594,0.95403314
SRR5813386,0.023244113,0.0014994144,0.010106802,0.012878835,0.95227087
SRR5203180,0.022710562,0.0015648305,0.008536518,0.011711925,0.95547616
SRR5813285,0.02312556,0.0015173256,0.008448154,0.011677921,0.9552311
SRR2914165,0.022939533,0.00151366,0.008369416,0.011652648,0.95552474
SRR6724492,0.11798035,0.80740035,0.06683833,0.0077810646,0.0
ERR525805,0.02335471,0.0015251637,0.008306652,0.0115125775,0.9553009
SRR5202840,0.85411,0.010555804,0.00031811,0.019553334,0.11546278
SRR1930255,0.029638827,0.0017460585,0.0099467635,0.011517286,0.94715106
SRR6182469,0.022989988,0.0015191734,0.009024441,0.012085527,0.95438087
SRR5431396,0.023599297,0.0015319288,0.008269995,0.011436284,0.9551625
SRR6264601,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5602240,0.02297157,0.001514256,0.008388251,0.011659086,0.95546687
SRR5580494,0.21022853,0.001985699,0.001380235,0.13862896,0.6477766
ERR209425,0.026454628,0.0016228259,0.007984787,0.0108344555,0.9531033
ERR719604,0.024693102,0.0015468001,0.008228928,0.011713058,0.9538181
SRR7507439,0.030328393,0.0017105341,0.007481098,0.009862244,0.95061773
ERR720150,0.051104844,0.0019243062,0.0049904287,0.011473805,0.9305066
ERR525761,0.022940159,0.0015136302,0.008369148,0.011652201,0.95552486
SRR6264613,0.023388505,0.0015265048,0.008670777,0.011757255,0.95465696
SRR6724520,0.11934563,0.82399875,0.04936158,0.0072940863,0.0
SRR5610172,0.022941053,0.00151366,0.008372754,0.011654645,0.9555179
SRR5078701,0.022940695,0.0015136302,0.008369058,0.011652082,0.95552456
ERR209301,0.058315933,0.0020501912,0.008056492,0.011805266,0.91977215
SRR6182356,0.022939801,0.0015136302,0.008369178,0.01165244,0.9555249
SRR6265296,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR5549114,0.89272034,0.012011617,0.00026723742,0.017805755,0.07719499
SRR5399367,0.048749775,0.0016399324,0.0056011975,0.022880495,0.92112863
ERR505100,0.625533,0.007813066,0.0008261204,0.011896461,0.3539313
SRR5548601,0.8860756,0.011723787,0.00028255582,0.018411964,0.08350611
ERR011162,0.068630815,0.002393961,0.004891634,0.007994324,0.9160893
ERR011279,0.18178886,0.003894776,0.0034525394,0.0029858649,0.80787796
SRR5813221,0.053849638,0.002134502,0.005418688,0.0092950165,0.92930216
SRR5983306,0.5380934,0.0045265853,0.0015034378,0.08738729,0.36848927
SRR6281237,0.22904167,0.004327029,0.0029641092,0.0021816492,0.7614856
SRR5202997,0.022938311,0.0015138984,0.008370161,0.011652797,0.9555248
ERR719517,0.07967687,0.0015696287,0.0020944476,0.059812844,0.8568462
SRR5763451,0.022931904,0.0015971661,0.008485943,0.011576384,0.9554086
SRR5580571,0.023358792,0.0015064478,0.008843243,0.012380511,0.953911
SRR5648960,0.02294004,0.0015136898,0.008369148,0.011652291,0.9555248
SRR6901810,0.024123281,0.0015462935,0.008194774,0.011263967,0.95487165
SRR6182420,0.022939563,0.0015136302,0.008369476,0.011652589,0.95552474
ERR720054,0.0340766,0.0015162528,0.0053702295,0.019873649,0.93916327
SRR6264289,0.022940189,0.0015136003,0.008373916,0.011656731,0.95551556
SRR3313074,0.490383,0.0057215393,0.0011740625,0.0102828145,0.49243855
SRR5429177,0.023239583,0.0012437701,0.12945554,0.05065137,0.79540974
SRR1930140,0.10602811,0.0027118921,0.003501922,0.013215333,0.8745427
SRR5649050,0.022939533,0.0015136302,0.008369237,0.011652529,0.95552504
SRR6331180,0.022939444,0.0015136302,0.008369386,0.01165247,0.95552504
SRR7507691,0.044929504,0.0020137727,0.0062458217,0.008427143,0.93838376
SRR5983303,0.035182178,0.0016597211,0.0060423315,0.01438725,0.9427285
ERR1809140,0.7640057,0.007857949,0.00039044023,0.02664578,0.20110011
SRR5983294,0.88149655,0.011478454,0.00044053793,0.02349323,0.08309126
