,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
ERR719821,0.034368455,0.002940625,0.036330074,0.92636085
SRR6265456,0.024419457,0.0009506941,0.013088018,0.96154183
SRR5757816,0.039706558,0.06853634,0.6139624,0.27779472
ERR209465,0.013340801,0.0017722845,0.013982296,0.9709046
SRR5601964,0.021169126,0.0019808114,0.025878966,0.9509711
SRR5602016,0.010884464,0.0019514561,0.015859216,0.9713049
SRR5761756,0.009700358,0.0020562708,0.01598382,0.9722595
ERR1637219,0.34612066,0.0007532835,0.13193479,0.52119124
ERR526023,0.17630044,0.0020022392,0.0015055835,0.82019174
SRR5429096,0.04039535,0.87856454,0.077190936,0.0038492084
SRR5757991,0.07253513,0.06806317,0.5161646,0.3432371
SRR5580504,0.061448693,0.010308236,0.18362585,0.7446172
SRR5580641,0.008737087,0.0025116205,0.017670035,0.97108126
SRR6182428,0.09917033,0.003650099,0.007212311,0.88996726
SRR5091537,0.15645322,0.002269715,0.011194259,0.8300828
SRR5218366,0.8580781,0.008615553,0.04176721,0.091539145
ERR209323,0.018372148,0.0010413527,0.010266572,0.9703199
SRR5078767,0.026723713,0.0003928542,0.007687241,0.9651962
SRR7423252,0.8206154,0.0046793222,0.041141033,0.13356423
SRR7507450,0.81725085,0.0088863075,0.0375489,0.13631392
SRR5983472,0.8292439,0.0121227205,0.07536143,0.08327192
SRR5758174,0.0045729578,0.0061143935,0.025845021,0.9634676
SRR5650061,0.9255792,0.016190886,0.05482021,0.0034097433
SRR5903353,0.027106196,0.0013567805,0.011124402,0.9604126
SRR5602062,0.015862554,0.0017719567,0.020025343,0.9623401
SRR5580419,0.037823945,0.0054613054,0.06883821,0.8878765
SRR1763600,0.6279953,0.0043670535,0.021340668,0.34629697
ERR525882,0.012561291,0.0014190674,0.014538705,0.97148097
SRR5947832,0.16340956,0.0027096868,0.08077067,0.75311005
ERR719722,0.095410526,0.0035328865,0.057626933,0.8434297
SRR7690157,0.4646232,0.0030659437,0.0049491525,0.5273617
SRR6264100,0.0063011944,0.0041036904,0.022809863,0.96678525
SRR5078581,0.024977148,0.004027605,0.018976241,0.952019
SRR5079151,0.020073205,0.0006068945,0.009336948,0.969983
SRR6474243,0.6626482,0.0038137734,0.02849269,0.30504537
SRR1999202,0.00627473,0.0038926005,0.021363765,0.9684689
ERR719996,0.016244799,0.0015862882,0.013156116,0.9690128
SRR5580652,0.018297136,0.0049701333,0.046247065,0.93048567
SRR6265001,0.024646074,0.0005489588,0.008406997,0.966398
SRR7464971,0.39854115,0.0034246147,0.0072156787,0.5908185
SRR6182450,0.028505534,0.0008136034,0.009709507,0.96097136
SRR5813434,0.028758883,0.00093212724,0.009212434,0.9610965
SRR5429198,0.09992605,0.8202773,0.07979672,0.0
SRR5803631,0.01878187,0.0006916821,0.009885877,0.97064054
ERR634980,0.021146506,0.0013342798,0.012750357,0.9647689
SRR5757800,0.03353098,0.09816912,0.7330474,0.13525248
SRR6264057,0.0091229975,0.0020427704,0.015894294,0.97293997
SRR5343126,0.00485152,0.0053580105,0.024192184,0.9655983
ERR720185,0.012516588,0.0013320148,0.013057679,0.97309375
SRR6331045,0.0064504445,0.0036742687,0.021120071,0.96875525
SRR6264744,0.029989094,0.00071808696,0.015411705,0.95388114
SRR6265386,0.008539826,0.002996534,0.019717008,0.96874666
SRR5983413,0.6844791,0.005039215,0.019838125,0.29064357
ERR011150,0.022921383,0.00096166134,0.008845001,0.9672719
SRR5649002,0.0173845,0.0016255379,0.020570815,0.9604192
SRR5203213,0.005936146,0.004045278,0.021700054,0.9683185
ERR525959,0.0127722025,0.0012686551,0.012762666,0.9731965
SRR5079031,0.028380811,0.00066518784,0.010361522,0.9605925
SRR5651465,0.038444072,0.0013729334,0.012561291,0.9476217
SRR5343081,0.0051701367,0.0048710704,0.023234874,0.9667239
SRR5202929,0.008479655,0.002362132,0.01707369,0.9720845
ERR719703,0.037165135,0.0017154515,0.012535244,0.9485842
SRR5803694,0.028943837,0.00044047832,0.007163167,0.9634525
SRR961719,0.50564164,0.0031421185,0.020103991,0.47111225
SRR6424689,0.020365983,0.07870811,0.8128164,0.08810949
ERR719023,0.14023995,0.0016777217,0.040710002,0.8173723
DRR092045,0.26052743,0.0031790435,0.0034042597,0.7328893
SRR5202983,0.0072138906,0.0034211576,0.020783186,0.9685818
ERR720001,0.014925271,0.0016254187,0.013558298,0.969891
SRR7507701,0.015250832,0.0032618046,0.017234266,0.96425307
SRR5648811,0.10282567,0.0023749173,0.041277945,0.85352147
SRR7690164,0.73304385,0.0048122406,0.043961167,0.21818274
SRR5757922,0.05068633,0.05220461,0.6393644,0.25774467
ERR209320,0.025116354,0.0008568764,0.008127898,0.9658989
SRR6264427,0.018111676,0.001614213,0.01433152,0.9659426
SRR5711562,0.012930512,0.0018323362,0.014269322,0.9709678
SRR6185241,0.24011615,0.001593262,0.006341517,0.7519491
SRR5651437,0.027553797,0.00060507655,0.008896112,0.962945
ERR719886,0.03519705,0.001268059,0.023318946,0.94021595
SRR5078932,0.023630917,0.0004826784,0.0083345175,0.9675519
SRR5758074,0.008770138,0.0036751032,0.021340936,0.9662138
SRR5578979,0.018140465,0.0010845065,0.010457069,0.97031796
SRR5548670,0.91826767,0.019594772,0.06213761,0.0
SRR5947824,0.57750523,0.0034871697,0.024761826,0.39424574
ERR209294,0.011940807,0.002200067,0.015758336,0.97010076
SRR5983304,0.60939765,0.0025909543,0.041370064,0.3466413
SRR5802321,0.013798267,0.0011061728,0.0120592415,0.9730363
SRR5580468,0.03670603,0.012760878,0.14341772,0.8071154
SRR5602255,0.014441937,0.0031100214,0.01805532,0.9643927
SRR5078943,0.031960726,0.00040739775,0.008452088,0.95917976
SRR5637780,0.005854994,0.0041867793,0.022227645,0.9677306
SRR5802241,0.014072657,0.0015458465,0.013093591,0.9712879
SRR5399444,0.8361441,0.0029135048,0.01868081,0.14226162
SRR1687460,0.73549545,0.17135507,0.09314955,0.0
ERR720217,0.04594028,0.001122266,0.015504897,0.9374325
SRR6185219,0.023195833,0.0008034706,0.008539468,0.9674612
SRR5629132,0.017973423,0.0015669465,0.014131725,0.9663279
SRR5548556,0.63483477,0.0026223063,0.07952559,0.28301734
SRR5610049,0.0085505545,0.0031863153,0.020097613,0.9681655
SRR6474227,0.64550394,0.004569292,0.019040972,0.33088577
SRR5813469,0.11687297,0.0019199848,0.010059804,0.8711473
SRR5651413,0.11889017,0.08088058,0.044268966,0.7559603
SRR935742,0.32982597,0.30980194,0.25150362,0.10886848
ERR209418,0.008113474,0.002542764,0.017671227,0.97167253
ERR209118,0.01702398,0.0012547374,0.01115039,0.9705709
ERR209544,0.08422789,0.0016718209,0.015354246,0.898746
SRR5757787,0.026083916,0.0013856292,0.0150027275,0.95752776
SRR5758060,0.01462543,0.0026702285,0.017081708,0.96562266
SRR5549038,0.8513359,0.004867226,0.04025075,0.10354614
ERR209083,0.027087271,0.0007816851,0.0076393187,0.9644917
SRR6264545,0.017729372,0.000736326,0.010161489,0.97137284
SRR5548902,0.48662612,0.0009036958,0.044564456,0.46790576
ERR719262,0.030275762,0.0011876822,0.012454718,0.95608187
ERR719878,0.014078349,0.0014120042,0.01279369,0.9717159
ERR720160,0.022350252,0.0012617111,0.012310684,0.96407735
SRR5602284,0.014226079,0.0010384619,0.011790782,0.9729447
SRR1765941,0.012018532,0.0044704974,0.022644252,0.9608667
SRR1008914,0.8689611,0.003914535,0.027112395,0.100011945
SRR7507333,0.9217355,0.022054419,0.056210022,0.0
SRR5763466,0.0062398016,0.0036498308,0.0204719,0.96963847
SRR5803781,0.07545251,0.0030485392,0.009496659,0.9120023
SRR2914255,0.015812993,0.002129048,0.021869719,0.96018827
SRR5343178,0.0048037767,0.0054420233,0.02437058,0.96538365
ERR719827,0.037492514,0.0028458834,0.03454396,0.9251176
SRR5218387,0.20198035,0.0023813844,0.0013818443,0.79425645
SRR5091535,0.018036664,0.003105551,0.01640305,0.96245474
SRR6265530,0.015994549,0.0017492175,0.013925552,0.9683307
SRR5548387,0.39721417,0.0068193376,0.0011582971,0.5948082
SRR7507527,0.016485244,0.0009328425,0.010840714,0.9717412
ERR525765,0.016839892,0.0008145571,0.010522574,0.971823
SRR5757906,0.1489641,0.007370591,0.55656165,0.28710365
ERR011219,0.012169242,0.0015871525,0.013885349,0.9723582
SRR961774,0.021937758,0.00084143877,0.010694563,0.96652627
ERR525767,0.023225993,0.0016827583,0.011503875,0.9635874
SRR5813192,0.03634602,0.0013500154,0.015214026,0.9470899
SRR5091500,0.014944345,0.0009818673,0.011705488,0.9723683
SRR6185191,0.019075453,0.0011132061,0.01023379,0.96957755
SRR6724457,0.9354148,0.011924267,0.04080054,0.011860371
SRR5602263,0.816218,0.017667264,0.03445092,0.1316638
SRR5637771,0.021392941,0.0021634698,0.015638083,0.96080554
ERR719398,0.016730398,0.0017479956,0.013357401,0.9681642
SRR5078900,0.03938648,0.0006054342,0.0057113767,0.9542967
ERR209194,0.03454086,0.0025776625,0.011751145,0.95113033
ERR209533,0.008832723,0.0022284985,0.016563356,0.9723754
SRR5079252,0.034868002,0.0041303337,0.09584671,0.865155
SRR5601908,0.1724397,0.008159339,0.17845064,0.6409503
ERR719389,0.016257077,0.0017486215,0.013521731,0.9684726
SRR1765911,0.012210339,0.0016206503,0.014072269,0.97209674
SRR5602020,0.25701314,0.0016303658,0.019184679,0.7221718
SRR6024861,0.010203183,0.001886338,0.015317947,0.97259253
ERR719783,0.035480797,0.00047305226,0.011772633,0.9522735
SRR5757923,0.024231613,0.010202885,0.111674756,0.8538908
SRR5601938,0.058735967,0.0061276257,0.13228753,0.8028489
SRR5757945,0.035908222,0.13295397,0.7134095,0.11772835
SRR2918849,0.0968968,0.02807644,0.58428967,0.2907371
SRR7507625,0.021987766,0.0005544126,0.008785337,0.9686725
ERR011222,0.14322743,0.002176851,0.022376299,0.8322194
SRR5579004,0.69181377,0.016310334,0.06357369,0.22830224
SRR5495964,0.013451695,0.0054806173,0.070313126,0.91075456
ERR719776,0.037998766,0.00048947334,0.012930483,0.9485813
SRR5758053,0.8931867,0.00584054,0.031145215,0.06982756
SRR5758104,0.24368474,0.0009583235,0.2297621,0.52559483
SRR6331488,0.009424746,0.0021932423,0.01648134,0.9719007
SRR5650099,0.76671565,0.004829228,0.026147753,0.20230734
ERR209616,0.09651375,0.0016193688,0.007925451,0.8939414
SRR6901788,0.027591705,0.0014037788,0.009159923,0.96184456
ERR720082,0.012283117,0.0037848055,0.021825135,0.96210694
SRR5609957,0.023940533,0.00047823787,0.0082526505,0.96732855
SRR961785,0.023577183,0.0013384223,0.011593223,0.9634912
ERR525776,0.8094517,0.008387953,0.04007414,0.14208627
ERR719914,0.0142918825,0.0014027059,0.012680918,0.9716245
SRR5431365,0.010711968,0.0016005635,0.014275461,0.97341204
SRR1262585,0.026675135,0.00038859248,0.0076773763,0.9652589
SRR5637797,0.012972355,0.001534313,0.0137346685,0.97175866
SRR7507679,0.10910037,0.0016702712,0.0053447783,0.88388455
ERR719429,0.02392438,0.00095674396,0.0111401975,0.96397865
SRR5609988,0.011953592,0.0013576448,0.01326561,0.9734231
ERR209404,0.025845885,0.001524806,0.010614693,0.9620146
SRR5079205,0.02366811,0.0004849434,0.008337557,0.9675094
SRR5866497,0.021664947,0.0018181801,0.011971921,0.96454495
SRR5343110,0.0089556575,0.0021444857,0.016257286,0.97264254
SRR5396489,0.88821936,0.018844634,0.05887595,0.03406012
SRR1008713,0.9087348,0.006309569,0.04423824,0.040717363
SRR5431545,0.2504057,0.0003248453,0.1411339,0.6081356
ERR719186,0.043810427,0.0015151799,0.016590238,0.9380841
ERR209698,0.866531,0.038709283,0.061030626,0.033729076
ERR719318,0.06400415,0.00093874335,0.024110675,0.9109464
SRR6265676,0.03796366,0.0008921921,0.008891016,0.9522531
SRR5100596,0.020941556,0.0036581457,0.017530203,0.9578701
SRR1930179,0.025083035,0.00042772293,0.008007169,0.96648204
SRR5934934,0.029397339,0.001684159,0.011101991,0.9578165
SRR6264783,0.012802511,0.0016066432,0.014908403,0.97068244
ERR011102,0.010633618,0.0034950078,0.020534456,0.9653369
SRR7507546,0.0051577687,0.004963964,0.02363965,0.9662386
SRR1763576,0.8665761,0.008823872,0.04173991,0.08286011
ERR525846,0.008321792,0.0025903583,0.018305361,0.9707825
ERR718994,0.012819231,0.0015053153,0.013432562,0.9722429
SRR5343122,0.0051854253,0.0048687756,0.023271203,0.96667457
SRR6265516,0.043051153,0.020828485,0.5050346,0.4310857
ERR321091,0.027290463,0.00038829446,0.0076598525,0.96466136
SRR6265069,0.027209044,0.00041997433,0.007645577,0.9647254
ERR526068,0.27107912,0.0009172559,0.17829993,0.5497037
SRR6182496,0.014796644,0.0012447238,0.012060851,0.9718978
SRR5399504,0.005053997,0.0050571263,0.023692578,0.9661963
SRR7507526,0.012984037,0.0012252033,0.012692839,0.9730979
SRR6901821,0.038205355,0.00052407384,0.0058247447,0.9554458
SRR2142230,0.7943094,0.0051467717,0.024954736,0.17558914
SRR6264906,0.17837197,0.002186954,0.006189257,0.81325185
SRR6265180,0.09659332,0.0005143285,0.020185351,0.882707
SRR6264161,0.011430472,0.0017083585,0.014402926,0.97245824
SRR6474282,0.0915831,0.0016219914,0.013381422,0.8934135
ERR209790,0.52150446,0.0042573214,0.010977477,0.46326077
SRR5079087,0.028142333,0.00041005015,0.0073467195,0.9641009
ERR209720,0.68105865,0.0053403974,0.029149085,0.28445184
SRR1693360,0.9208276,0.010447323,0.0511674,0.017557621
ERR719756,0.016932636,0.0015429258,0.012283683,0.9692408
SRR6331281,0.01414448,0.0017928481,0.014481306,0.96958137
SRR6264582,0.021442741,0.00054982305,0.008922756,0.9690847
SRR5078718,0.15350437,0.0010946393,0.03965509,0.8057459
ERR209733,0.85541767,0.0059342086,0.031912774,0.10673535
ERR719632,0.025573581,0.00077444315,0.00933972,0.96431226
ERR525909,0.0070661604,0.0034861863,0.020762473,0.96868515
SRR5203130,0.011642098,0.002484858,0.018557042,0.96731603
ERR209782,0.87897575,0.0043447614,0.030736357,0.0859431
SRR6185171,0.019153774,0.00078722835,0.009700149,0.97035885
SRR5650062,0.92192274,0.02011527,0.05796194,0.0
SRR5580471,0.015414089,0.0013354719,0.013467848,0.9697826
ERR719143,0.011822253,0.0014774203,0.013682276,0.97301805
ERR720033,0.013242871,0.001600802,0.013818294,0.97133803
SRR5203280,0.0065480173,0.0035900176,0.020784557,0.9690774
SRR5399643,0.13154781,0.0024963915,0.008171082,0.85778475
ERR1809145,0.012722641,0.0017100573,0.017528832,0.96803844
ERR209815,0.4742717,0.017792463,0.027249515,0.4806863
ERR526034,0.0077790916,0.0026091635,0.017695278,0.97191644
ERR719780,0.03350258,0.00046104193,0.011037439,0.95499897
SRR5803727,0.008503288,0.0026094615,0.01861769,0.97026956
SRR7507316,0.026120663,0.0005148649,0.007708907,0.96565557
SRR1009033,0.9232511,0.011603434,0.065145455,0.0
SRR5757986,0.020478934,0.07998237,0.8175988,0.081939876
SRR1765923,0.03766358,0.0017232299,0.010530442,0.9500828
SRR5947840,0.76918244,0.011931151,0.07817891,0.1407075
SRR6264093,0.020300925,0.08002332,0.81597847,0.08369732
SRR5649063,0.027152598,0.00038576126,0.0077391863,0.96472245
ERR321585,0.28107688,0.00037109852,0.12788516,0.5906669
DRR092046,0.18792853,0.43670508,0.17339435,0.20197201
SRR5078683,0.029086411,0.0030488372,0.057068437,0.9107963
ERR719927,0.014214069,0.0014240146,0.012763739,0.97159815
SRR1008907,0.86309445,0.0037436783,0.024758905,0.10840297
ERR719709,0.023356318,0.0010189414,0.013901532,0.9617232
ERR209719,0.69576114,0.0061573386,0.031581223,0.2665003
ERR209298,0.015905559,0.0015380979,0.012546152,0.97001016
SRR5548402,0.34324795,0.01402244,0.18518552,0.4575441
SRR5399515,0.00655666,0.0056522787,0.038135827,0.94965523
SRR5429113,0.09241846,0.35865372,0.43962848,0.1092993
ERR719036,0.020911038,0.0033359826,0.025409162,0.95034385
ERR719345,0.019313246,0.0013324022,0.011790693,0.9675636
SRR6331358,0.0054087937,0.0045747757,0.022691965,0.9673245
SRR5601923,0.023504406,0.0010970533,0.009941727,0.96545684
SRR1929574,0.0054157376,0.004635811,0.023017019,0.96693146
SRR6330896,0.008490264,0.0024535358,0.017484754,0.97157145
SRR6264016,0.0052852035,0.004699379,0.022846669,0.96716875
SRR5601933,0.012633055,0.004008323,0.021603882,0.96175474
SRR5813386,0.03238547,0.0012545288,0.014597923,0.9517621
SRR5203180,0.0072897077,0.0034756958,0.02099529,0.9682393
SRR5813285,0.012494385,0.0017082989,0.014200121,0.9715972
SRR2914165,0.0076676905,0.002783686,0.018674672,0.97087395
SRR6724492,0.9179789,0.01911615,0.06290499,0.0
ERR525805,0.028388083,0.00041255355,0.0074154437,0.9637839
SRR5202840,0.9096122,0.008268833,0.042168736,0.03995025
SRR1930255,0.021614462,0.001796186,0.013238043,0.9633513
SRR6182469,0.011216491,0.002226144,0.016128838,0.9704285
SRR5431396,0.03241113,0.0008458197,0.011608303,0.95513475
SRR6264601,0.02442196,0.0004467368,0.00815469,0.96697664
SRR5602240,0.00914219,0.0021263957,0.016215831,0.9725156
SRR5580494,0.1281617,0.0010524392,0.15979499,0.7109909
ERR209425,0.02601114,0.002029419,0.013204515,0.9587549
ERR719604,0.0310691,0.0013788044,0.013801515,0.9537506
SRR7507439,0.030060828,0.0016783774,0.010738105,0.9575227
ERR720150,0.020161599,0.0012468696,0.012202293,0.96638924
ERR525761,0.024289846,0.00045481324,0.008199364,0.967056
SRR6264613,0.0391286,0.0014058053,0.019370347,0.94009525
SRR6724520,0.8639002,0.0061632097,0.032287627,0.09764898
SRR5610172,0.014900595,0.0010332167,0.011497676,0.9725685
SRR5078701,0.019762576,0.000690341,0.009903729,0.96964335
ERR209301,0.07771918,0.0013072193,0.010166615,0.910807
SRR6182356,0.03902474,0.0007649958,0.008494467,0.9517158
SRR6265296,0.026596487,0.00039303303,0.0076887906,0.96532166
SRR5549114,0.9038421,0.0122439265,0.03974563,0.044168353
SRR5399367,0.39886484,0.001342982,0.17253986,0.4272523
ERR505100,0.38900554,0.0024404228,0.019660681,0.58889335
SRR5548601,0.9049156,0.009850949,0.04849291,0.03674054
ERR011162,0.12555489,0.002455622,0.008255303,0.8637342
ERR011279,0.41244242,0.0013210177,0.09979373,0.4864428
SRR5813221,0.056987524,0.0017544031,0.010804683,0.9304534
SRR5983306,0.451259,0.004965514,0.08136177,0.46241373
SRR6281237,0.028998673,0.0012037456,0.009012997,0.96078455
SRR5202997,0.006369978,0.003682971,0.02087605,0.96907103
ERR719517,0.055915385,0.0010531247,0.027696073,0.9153354
SRR5763451,0.021805853,0.0010459125,0.009266466,0.9678818
SRR5580571,0.017493695,0.0013254285,0.014401764,0.9667791
SRR5648960,0.009265333,0.002057135,0.016055763,0.9726218
SRR6901810,0.034409285,0.0005054772,0.0069568753,0.95812833
SRR6182420,0.028277934,0.00041249394,0.0074700117,0.96383953
ERR720054,0.03976074,0.0008749962,0.008265734,0.95109856
SRR6264289,0.013804525,0.001385659,0.015532047,0.96927774
SRR3313074,0.77018565,0.008603632,0.020423502,0.20078719
SRR5429177,0.04309292,0.8720779,0.08482928,0.0
SRR1930140,0.07189974,0.0016848445,0.0151747465,0.9112407
SRR5649050,0.026016355,0.00040477514,0.0078082085,0.96577066
SRR6331180,0.005452603,0.004550129,0.022701472,0.96729577
SRR7507691,0.0381352,0.0018110573,0.010853738,0.94920003
SRR5983303,0.07629675,0.0015114844,0.017268449,0.9049233
ERR1809140,0.43668884,0.0013543367,0.031787872,0.53016895
SRR5983294,0.8778605,0.0072239637,0.039592564,0.075322986
SRR5648911,0.034944773,0.00043961406,0.009530872,0.95508474
SRR5548542,0.90999883,0.0065440536,0.048086047,0.035371065
SRR3400451,0.8468884,0.0031895041,0.020993054,0.12892902
SRR5548918,0.60846806,0.04736799,0.13222039,0.21194357
SRR5803678,0.017365158,0.001218617,0.011138439,0.9702778
SRR5399484,0.004596472,0.0058151186,0.025078923,0.9645095
SRR5650118,0.036459267,0.00092977285,0.009190112,0.9534209
ERR720032,0.013289928,0.0016118288,0.013836503,0.97126174
SRR5079220,0.029566258,0.00042283535,0.0077670515,0.96224385
SRR5218348,0.82411444,0.0034891963,0.01764226,0.1547541
SRR7082899,0.77884173,0.00941816,0.043047905,0.16869223
ERR011126,0.028776973,0.00052043796,0.0075704753,0.96313214
SRR5078917,0.03041479,0.00049230456,0.008654922,0.960438
ERR719228,0.030944943,0.00202775,0.023368597,0.9436587
ERR719123,0.19356808,0.001788199,0.019260615,0.7853831
ERR719151,0.0411115,0.0022666752,0.034802794,0.92181903
SRR5202875,0.0063295364,0.0036631525,0.020750582,0.96925676
SRR5602108,0.030294359,0.0017801225,0.01100117,0.9569243
SRR5078671,0.037447512,0.00048723817,0.0072228312,0.95484245
SRR5602033,0.02797395,0.0006210506,0.007718742,0.9636862
SRR5078950,0.02682966,0.00039303303,0.007670313,0.96510696
SRR5648931,0.034344137,0.00112167,0.013939649,0.95059454
ERR720116,0.01902619,0.0072442293,0.04318559,0.930544
SRR5802318,0.030541956,0.00045579672,0.0068674684,0.9621348
SRR6331212,0.02051258,0.0018962026,0.012106538,0.9654847
SRR7008044,0.25283882,0.0015551746,0.15525272,0.59035325
SRR7507407,0.03570226,0.0005225539,0.0063697994,0.9574054
ERR209761,0.12147343,0.0010212362,0.030319065,0.84718627
SRR5602320,0.0227606,0.001219362,0.014545441,0.9614746
SRR5983431,0.8239181,0.006012708,0.033124715,0.13694453
SRR5548713,0.9312788,0.012700081,0.02446562,0.031555474
ERR209556,0.016886413,0.0011904836,0.014238775,0.9676843
SRR6182401,0.025096714,0.0006324053,0.007951498,0.9663194
SRR1766016,0.23683208,0.0034441948,0.009862542,0.7498612
SRR5548189,0.7081193,0.0040204823,0.015992224,0.27186805
SRR5218341,0.045380563,0.00069108605,0.005016923,0.9489114
SRR5813441,0.018986821,0.0015375912,0.014340818,0.96513474
SRR7507706,0.020976841,0.0017527044,0.012108624,0.9651618
ERR719546,0.0737077,0.0009241402,0.029992133,0.895376
SRR5548824,0.5268951,0.0043268204,0.011400491,0.45737755
ERR525855,0.06944534,0.00215891,0.0099645555,0.91843116
SRR1766076,0.02577269,0.0017012358,0.0110117495,0.96151435
ERR209507,0.009732604,0.002569586,0.017745674,0.9699521
SRR6724367,0.92037416,0.008421063,0.04668519,0.024519563
ERR720195,0.010749787,0.001606822,0.014291227,0.9733522
ERR525994,0.9235919,0.009811461,0.022381097,0.04421556
SRR5202930,0.009165913,0.0025848746,0.017971605,0.9702776
SRR5648879,0.08136895,0.00080123544,0.011693627,0.90613616
SRR6264636,0.031945705,0.011242062,0.03628117,0.92053103
ERR719523,0.055417657,0.0010323226,0.02619186,0.91735816
SRR7507714,0.013286203,0.0011973083,0.01244086,0.9730756
ERR719055,0.020525903,0.0035895407,0.027480006,0.94840455
SRR7507695,0.02262488,0.0013968945,0.0108291805,0.96514904
SRR5495977,0.010707021,0.0018929541,0.015407026,0.97199297
SRR5343118,0.006856501,0.0032104552,0.019430906,0.97050214
ERR209678,0.6663227,0.0054045916,0.021037549,0.30723512
SRR6724477,0.74102414,0.0069997013,0.02083975,0.23113638
SRR5866317,0.013834327,0.0013110042,0.012447208,0.97240746
SRR961761,0.04263535,0.0009214878,0.012809932,0.9436332
SRR5610157,0.028422415,0.0005006492,0.0072553456,0.9638216
SRR497944,0.00659582,0.003352046,0.019721568,0.9703306
SRR6182377,0.01892376,0.0011893511,0.010479301,0.96940756
SRR1765998,0.015682787,0.0011339784,0.011826783,0.97135645
ERR209211,0.02501142,0.0019120872,0.0111448765,0.9619316
SRR5602336,0.010909557,0.0021294951,0.018308818,0.9686521
SRR1687042,0.30431435,0.0018765032,0.0065810382,0.6872281
SRR6182404,0.015034169,0.0009470582,0.011346191,0.9726726
ERR209827,0.91919637,0.019330913,0.06147269,0.0
ERR1809130,0.0734238,0.00091961026,0.005517453,0.92013913
SRR5548922,0.030512959,0.00152269,0.01384747,0.9541169
ERR209637,0.8069975,0.0054949224,0.031603634,0.155904
SRR5602347,0.006438464,0.0039046109,0.022135705,0.9675212
SRR6876223,0.05555111,0.0020300448,0.01638627,0.92603254
SRR6264942,0.037286073,0.0007507801,0.0065881014,0.9553751
SRR5803701,0.027062833,0.00049594045,0.0075134337,0.9649278
ERR209601,0.8301729,0.004722476,0.030890137,0.13421452
