,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1598244,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599515,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599036,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599289,1.7908622e-05,0.00013351161,0.9998486,0.0
ERR1598978,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599096,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598778,1.7908571e-05,0.00013351161,0.9998486,0.0
ERR1599484,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598947,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598719,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598408,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598854,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598177,1.7908571e-05,0.00013351161,0.9998486,0.0
ERR1599445,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598303,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598620,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598463,1.7908622e-05,0.000133452,0.9998486,0.0
ERR1599217,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599131,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599136,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599532,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1598459,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599400,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598717,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598625,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598275,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598651,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599373,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598771,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599372,1.7908587e-05,0.0001334222,0.99984866,0.0
ERR1598993,1.7908622e-05,0.000133452,0.9998486,0.0
ERR1598547,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598723,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598319,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598097,1.7908673e-05,0.000133452,0.9998486,0.0
ERR1598983,1.7908656e-05,0.00013351161,0.9998486,0.0
ERR1598974,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599641,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598416,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598441,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598379,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599313,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598910,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598145,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598913,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598096,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599351,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598800,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598982,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598139,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599119,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599205,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598569,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599286,1.790898e-05,0.000133452,0.9998486,0.0
ERR1598906,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599580,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599496,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598549,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599185,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598091,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599531,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598108,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598129,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598233,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598627,1.7908587e-05,0.0001334222,0.99984866,0.0
ERR1599608,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598648,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599095,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598902,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599450,1.7908762e-05,0.00013342222,0.9998487,0.0
ERR1598968,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598284,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599246,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598210,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598979,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598841,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599222,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598120,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599499,1.7908673e-05,0.000133452,0.9998486,0.0
ERR1599069,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599379,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598352,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598870,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599110,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598777,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598075,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599017,1.7908571e-05,0.00013351161,0.9998486,0.0
ERR1598310,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599350,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599188,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599494,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598238,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598793,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599497,1.7908587e-05,0.0001334222,0.99984866,0.0
ERR1598180,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599079,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598938,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599390,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598869,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599133,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599090,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1598820,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598595,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598781,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598853,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599274,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598989,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1598322,1.7908742e-05,0.000133452,0.9998486,0.0
ERR1599304,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598190,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1598628,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598337,1.7908571e-05,0.00013351161,0.9998486,0.0
ERR1599537,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598568,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599073,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599058,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598877,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1599141,1.7915489e-05,0.00013348181,0.9998486,0.0
ERR1598418,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599509,1.7908622e-05,0.00013351161,0.9998486,0.0
ERR1598472,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598645,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599006,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598170,1.7908644e-05,0.00013345202,0.99984866,0.0
ERR1599614,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598470,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599477,1.7908591e-05,0.00013342222,0.9998487,0.0
ERR1599557,1.7908606e-05,0.000133452,0.9998486,0.0
ERR1598142,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599495,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598414,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598883,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599015,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598428,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598315,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598116,1.7908793e-05,0.000133452,0.9998486,0.0
ERR1599326,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599562,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598107,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598614,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598184,1.7908587e-05,0.000133452,0.9998486,0.0
ERR1598100,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599540,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598969,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598502,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598234,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599485,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598616,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599031,1.7908587e-05,0.0001334222,0.99984866,0.0
ERR1598191,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599106,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1599487,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR1598606,1.790878e-05,0.00013342222,0.9998487,0.0
ERR1599208,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2189104,0.98918,0.00711851,0.0037014612,0.0
ERR2189708,0.98914146,0.0072407937,0.0036178303,0.0
ERR2189763,0.9891326,0.0072646006,0.0036027431,0.0
ERR2189074,0.98920584,0.007017174,0.0037769624,0.0
ERR2189513,0.9891299,0.0072714775,0.0035985122,0.0
ERR2189416,0.9891911,0.0070775095,0.0037313509,0.0
ERR2189168,0.98916525,0.007168382,0.0036663623,0.0
ERR2189750,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189517,0.98913985,0.0072448486,0.0036152268,0.0
ERR2189414,0.9892127,0.0069867224,0.0038005789,0.0
ERR2189220,0.9891786,0.007123008,0.003698326,0.0
ERR2189490,0.9891298,0.0072719487,0.0035981871,0.0
ERR2189396,0.98913026,0.007270832,0.0035989564,0.0
ERR2188911,0.98914695,0.007224949,0.0036280646,0.0
ERR2189078,0.9891409,0.0072420863,0.003617002,0.0
ERR2189323,0.98912966,0.0072721248,0.0035981277,0.0
ERR2189268,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189413,0.9892117,0.00699084,0.0037974746,0.0
ERR2188974,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189183,0.9892508,0.006732261,0.0040169805,0.0
ERR2189606,0.9891482,0.0072210976,0.0036307261,0.0
ERR2189531,0.9891297,0.0072720954,0.003598187,0.0
ERR2189127,0.98915994,0.0071854945,0.003654593,0.0
ERR2189284,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189467,0.9891824,0.0071098623,0.0037077283,0.0
ERR2189489,0.9891298,0.007272037,0.0035981578,0.0
ERR2189022,0.98916024,0.0071844067,0.0036553026,0.0
ERR2189297,0.9891297,0.0072722724,0.0035979212,0.0
ERR2189169,0.9891959,0.007058359,0.0037456583,0.0
ERR2189085,0.9892466,0.0063829487,0.0043704812,0.0
ERR2189276,0.9891299,0.0072717136,0.0035983645,0.0
ERR2189150,0.9891879,0.007089627,0.0037224516,0.0
ERR2189301,0.9892349,0.0068651433,0.0038999014,0.0
ERR2189023,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189496,0.98925334,0.0064590788,0.004287503,0.0
ERR2188907,0.98913014,0.007268442,0.0036013748,0.0
ERR2189375,0.9891306,0.007269862,0.0035994595,0.0
ERR2189145,0.98918396,0.007104481,0.003711661,0.0
ERR2189479,0.98924404,0.0063600065,0.0043960134,0.0
ERR2188904,0.98913985,0.00718604,0.0036741116,0.0
ERR2189211,0.9891299,0.007271802,0.0035982467,0.0
ERR2189202,0.9891327,0.0072648083,0.003602478,0.0
ERR2189290,0.9891297,0.007272243,0.0035980393,0.0
ERR2188951,0.9892233,0.0062354635,0.004541149,0.0
ERR2189679,0.9891297,0.007272243,0.0035980688,0.0
ERR2189692,0.74758035,0.0006549865,0.25176466,0.0
ERR2189082,1.8130986e-05,0.00013428651,0.99984753,0.0
ERR2189190,0.9892136,0.006982043,0.0038043023,0.0
ERR2189037,0.9891321,0.007265865,0.003601974,0.0
ERR2189476,0.9892566,0.006626598,0.0041168397,0.0
ERR2189221,0.9891332,0.007263603,0.0036033061,0.0
ERR2189756,0.98912996,0.007271449,0.003598542,0.0
ERR2189398,0.98913944,0.0072464375,0.0036142217,0.0
ERR2189575,0.9892197,0.0069520874,0.0038281824,0.0
ERR2189102,0.9891444,0.0072323573,0.0036233026,0.0
ERR2189179,0.98916745,0.007160825,0.0036715963,0.0
ERR2189417,0.9891298,0.007272008,0.0035982167,0.0
ERR2189596,0.9891569,0.0071949624,0.0036481165,0.0
ERR2189447,0.9891423,0.0072380593,0.0036195754,0.0
ERR2189426,0.9891997,0.00704324,0.0037570398,0.0
ERR2189603,0.9891823,0.007109802,0.0037078166,0.0
ERR2189253,0.98917073,0.0071509173,0.0036784576,0.0
ERR2189401,0.98913,0.0072713317,0.003598631,0.0
ERR2189243,0.9892032,0.0070286775,0.003768095,0.0
ERR2189365,0.98913234,0.007265306,0.0036022994,0.0
ERR2189132,0.989182,0.0071113626,0.0037066643,0.0
ERR2189449,0.9891895,0.007083686,0.003726739,0.0
ERR2189125,0.98919135,0.0070764204,0.003732237,0.0
ERR2189720,0.98913014,0.007271215,0.0035986903,0.0
ERR2189409,0.9892019,0.007034091,0.0037639863,0.0
ERR2189140,0.98918986,0.0070818025,0.0037282752,0.0
ERR2189201,0.9891305,0.0072703916,0.0035991047,0.0
ERR2189159,0.9892181,0.006959915,0.0038219467,0.0
ERR2189363,0.9891333,0.0072630728,0.003603631,0.0
ERR2189257,0.98913246,0.007265366,0.003602123,0.0
ERR2189634,0.98912996,0.0072718915,0.003598188,0.0
ERR2188942,0.9891301,0.007271391,0.0035984835,0.0
ERR2189251,0.9891846,0.00710148,0.0037138776,0.0
ERR2189349,0.989141,0.0072421758,0.0036169433,0.0
ERR2189464,0.9891555,0.007199108,0.0036454252,0.0
ERR2189047,0.98914945,0.0072176,0.0036330333,0.0
ERR2189515,0.9891297,0.0072722724,0.0035979804,0.0
ERR2189213,0.98925596,0.006646602,0.0040973774,0.0
ERR2189592,0.9891299,0.0072718905,0.0035982467,0.0
ERR2189031,0.98913205,0.007266041,0.0036018556,0.0
ERR2189299,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189080,0.9892505,0.0064219893,0.004327503,0.0
ERR2189390,0.98912966,0.0072723315,0.0035980097,0.0
ERR2189485,0.9891298,0.007272155,0.0035980986,0.0
ERR2188920,0.9891663,0.0068641324,0.0039695106,0.0
ERR2189439,0.989212,0.006989782,0.0037982143,0.0
ERR2188931,0.9891297,0.0072723017,0.0035979508,0.0
ERR2188913,0.9891297,0.0072723017,0.0035979508,0.0
ERR2189519,0.98913044,0.0072703026,0.0035992225,0.0
ERR2189547,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189508,0.98916316,0.0071755284,0.003661395,0.0
ERR2189669,0.98912966,0.007272213,0.0035980688,0.0
ERR2189025,0.9891586,0.0071897586,0.0036516655,0.0
ERR2189480,0.9892425,0.006811711,0.0039458754,0.0
ERR2189532,0.9891299,0.0072720675,0.0035981287,0.0
ERR2189427,0.9891299,0.00727192,0.0035982172,0.0
ERR2189551,0.98923683,0.0068523968,0.003910686,0.0
ERR2189743,0.98913366,0.0072620744,0.003604223,0.0
ERR2189721,0.98912966,0.0072723315,0.0035980097,0.0
ERR2189087,0.98918587,0.0070974515,0.0037167463,0.0
ERR2189443,0.98922795,0.0069084135,0.0038636748,0.0
ERR2189032,0.98913175,0.0072672176,0.003601087,0.0
ERR2189422,0.9891297,0.007272184,0.0035980393,0.0
ERR2189376,0.98912966,0.007272213,0.0035980688,0.0
ERR2188925,0.9891339,0.0072412533,0.0036248155,0.0
ERR2189545,0.98912984,0.007272008,0.0035981871,0.0
ERR2189239,0.98919576,0.007058741,0.003745392,0.0
ERR2188906,0.98912966,0.0072723315,0.0035979508,0.0
ERR2189216,0.9891351,0.007258076,0.0036068258,0.0
ERR2240787,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240753,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240364,1.7223016e-05,0.00015541527,0.9998273,0.0
ERR2240251,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240519,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240763,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240745,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240144,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240207,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240665,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240667,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240187,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240449,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240354,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240395,0.00025436282,0.99733853,0.0021394491,0.00026762486
ERR2240264,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240136,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240240,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240535,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240438,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240549,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240403,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240437,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240462,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240129,4.133882e-06,0.006387987,0.9936078,0.0
ERR2240770,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240599,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240345,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240518,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240516,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240500,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240326,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240778,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240215,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240551,0.00025463104,0.9973347,0.0021399558,0.0002707243
ERR2240183,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240473,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240775,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240581,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240205,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240670,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240713,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240643,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240199,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240259,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240658,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240419,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240768,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240789,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240767,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240333,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240263,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240293,0.00025448203,0.9973389,0.002139032,0.00026756525
ERR2240579,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240303,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240247,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240590,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240302,3.708735e-05,0.9776474,0.0223155,0.0
ERR2240320,0.79421335,0.20563638,0.00015020165,0.0
ERR2240761,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240750,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240332,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240797,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240236,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240154,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2240350,0.00025451183,0.99733895,0.0021389723,0.00026756525
ERR2539779,1.7908622e-05,0.00013351161,0.9998486,0.0
ERR2539942,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539618,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539855,1.7908762e-05,0.00013342222,0.9998487,0.0
ERR2539467,1.7908691e-05,0.00013351161,0.9998486,0.0
ERR2539698,1.7908707e-05,0.00013351161,0.9998486,0.0
ERR2539921,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539610,1.790878e-05,0.00013342222,0.9998487,0.0
ERR2539678,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539740,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539527,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539650,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539554,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539717,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539982,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540029,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539994,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539905,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539987,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539555,1.7908571e-05,0.00013351161,0.9998486,0.0
ERR2539897,1.7908622e-05,0.000133452,0.9998486,0.0
ERR2539766,1.7932533e-05,0.000133601,0.9998485,0.0
ERR2539815,1.7916962e-05,0.00013351162,0.9998486,0.0
ERR2539544,1.7912123e-05,0.00013348181,0.99984854,0.0
ERR2539532,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539659,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540315,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539854,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539920,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539822,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539642,1.791226e-05,0.00013351161,0.9998486,0.0
ERR2539839,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539502,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540308,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539620,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539791,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539941,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540007,1.790881e-05,0.000133452,0.9998486,0.0
ERR2540319,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539597,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539893,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539996,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539511,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539535,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540026,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539944,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539935,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539743,1.7908673e-05,0.000133452,0.9998486,0.0
ERR2539664,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2539501,1.7919285e-05,0.00013348182,0.9998486,0.0
ERR2539789,1.7908555e-05,0.00013351161,0.9998486,0.0
ERR2540031,1.7908555e-05,0.00013351161,0.9998486,0.0
ERZ653781,1.7908555e-05,0.00013351161,0.9998486,0.0
