,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5651465,0.036173224,0.018187433,0.0193218,0.009784311,0.91653323
SRR5343081,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5202929,0.032760143,0.017314523,0.019695818,0.010201961,0.92002755
ERR719703,0.055095226,0.022989452,0.017613292,0.007976562,0.89632547
SRR5803694,0.032783628,0.017302543,0.019712925,0.010212213,0.9199887
SRR961719,0.7049842,0.015156269,0.05250609,0.077670455,0.149683
SRR6424689,0.28753918,0.011226743,0.04539457,0.5522982,0.103541315
ERR719023,0.17145658,0.016736329,0.041794807,0.019110322,0.75090194
DRR092045,0.07241976,0.022869796,0.01957938,0.008544892,0.8765862
SRR5202983,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR720001,0.03276679,0.017314851,0.019693285,0.010201007,0.92002404
SRR7507701,0.033688247,0.017669111,0.019778699,0.010150522,0.91871345
SRR5648811,0.14096898,0.011401415,0.04654011,0.03840831,0.7626812
SRR7690164,0.032791138,0.017321318,0.019686848,0.01019606,0.9200046
SRR5757922,0.27099764,0.011999726,0.040355027,0.51955724,0.15709037
ERR209320,0.051636785,0.021834671,0.017848551,0.008252591,0.9004274
SRR6264427,0.03276512,0.017314762,0.01969567,0.010202497,0.92002195
SRR5711562,0.20996073,0.009964079,0.062912226,0.05494541,0.66221756
SRR6185241,0.72410476,0.0151847005,0.052455157,0.081094444,0.12716097
SRR5651437,0.03277898,0.017312914,0.0196957,0.010202467,0.92001
ERR719886,0.033011854,0.017400265,0.019670337,0.010164529,0.919753
SRR5078932,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5758074,0.38428256,0.0067084134,0.07912919,0.17602894,0.3538509
SRR5578979,0.03276041,0.01731205,0.01969248,0.010201454,0.9200336
SRR5548670,0.7326852,0.015074164,0.05266124,0.08407986,0.115499556
SRR5947824,0.46628594,0.019532025,0.04627171,0.028362513,0.43954778
ERR209294,0.032777846,0.017320186,0.019695401,0.01020056,0.92000604
SRR5983304,0.24125022,0.02013442,0.041163087,0.016464293,0.68098795
SRR5802321,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5580468,0.058638573,0.015374988,0.022283226,0.02128765,0.88241553
SRR5602255,0.033097863,0.017407626,0.019757628,0.010227948,0.91950893
SRR5078943,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5637780,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5802241,0.0327608,0.017312288,0.019692868,0.010201514,0.9200325
SRR5399444,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR1687460,0.2792735,0.006153196,0.08290732,0.15588191,0.47578406
ERR720217,0.034565568,0.017868936,0.019430906,0.009919405,0.91821516
SRR6185219,0.03276068,0.017313242,0.019693911,0.010201603,0.9200306
SRR5629132,0.032786727,0.017318666,0.01970169,0.010207683,0.91998523
SRR5548556,0.69076824,0.015674949,0.051566184,0.070290715,0.17169988
SRR5610049,0.03276378,0.017315745,0.019697666,0.010203034,0.92001975
SRR6474227,0.14707366,0.021602333,0.029760987,0.012072325,0.7894907
SRR5813469,0.20300922,0.017921,0.042096585,0.018332422,0.7186408
SRR5651413,0.7326142,0.015070051,0.052670002,0.08408308,0.11556268
SRR935742,0.73267,0.015072405,0.05266583,0.0840714,0.11552036
ERR209418,0.032760203,0.01731366,0.019694686,0.010201782,0.92002964
ERR209118,0.032761008,0.017312407,0.01969263,0.010201305,0.9200326
ERR209544,0.22489527,0.018461764,0.04283461,0.018274844,0.6955335
SRR5757787,0.17030558,0.018187106,0.018690914,0.30482426,0.48799217
SRR5758060,0.03283009,0.017384112,0.019781083,0.010221839,0.9197829
SRR5549038,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
ERR209083,0.089508146,0.01955381,0.026450872,0.011632144,0.852855
SRR6264545,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5548902,0.09090552,0.00837028,0.07050437,0.044605523,0.7856143
ERR719262,0.032798886,0.017328233,0.01970008,0.010201395,0.9199714
ERR719878,0.03276068,0.017312616,0.019693285,0.010201663,0.9200318
ERR720160,0.03279063,0.017322958,0.01968965,0.010196745,0.92
SRR5602284,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR1765941,0.12514421,0.021622837,0.027763188,0.011859745,0.81361
SRR1008914,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
SRR7507333,0.726485,0.015170693,0.05252573,0.08187109,0.12394744
SRR5763466,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5803781,0.032935947,0.017368436,0.019730955,0.010212988,0.91975164
SRR2914255,0.03276044,0.01731205,0.019692421,0.010201454,0.92003363
SRR5343178,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR719827,0.032877117,0.017325878,0.019698024,0.010214418,0.91988456
SRR5218387,0.5635029,0.018069178,0.047779948,0.04002458,0.33062345
SRR5091535,0.032810688,0.017334342,0.019697249,0.010197014,0.91996074
SRR6265530,0.033219546,0.017390221,0.019664526,0.010190934,0.9195348
SRR5548387,0.31412396,0.022485912,0.04242438,0.014731109,0.60623467
SRR7507527,0.032764107,0.017321676,0.019702733,0.010202348,0.92000914
ERR525765,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5757906,0.28759962,0.011229396,0.04538685,0.55223227,0.103551865
ERR011219,0.03276369,0.01731354,0.019693822,0.010201871,0.9200271
SRR961774,0.03276056,0.01731208,0.01969248,0.010201454,0.92003345
ERR525767,0.2910602,0.024569303,0.044322997,0.015968412,0.6240791
SRR5813192,0.03287366,0.01735729,0.019702256,0.010194093,0.9198727
SRR5091500,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6185191,0.032769054,0.017318994,0.019698828,0.010202408,0.9200107
SRR6724457,0.12760147,0.2498194,0.08362928,0.010847926,0.5281019
SRR5602263,0.2655543,0.018369645,0.044915646,0.020392716,0.6507677
SRR5637771,0.032996774,0.017401785,0.019691437,0.010175049,0.91973495
ERR719398,0.0327664,0.017316788,0.019697666,0.010202736,0.9200164
SRR5078900,0.03276491,0.017313391,0.019691616,0.0102006495,0.9200294
ERR209194,0.033108234,0.0174402,0.019672394,0.010153681,0.9196255
ERR209533,0.03276092,0.01731205,0.0196926,0.010201573,0.92003286
SRR5079252,0.28688192,0.011042237,0.04584694,0.5318983,0.12433058
SRR5601908,0.101674944,0.012150377,0.031920463,0.04005435,0.81419986
ERR719389,0.03276536,0.017316312,0.01969719,0.010202557,0.92001855
SRR1765911,0.032761008,0.017312497,0.019692868,0.010201484,0.92003214
SRR5602020,0.032766104,0.017313838,0.019691557,0.010200411,0.9200281
SRR6024861,0.032759637,0.017318338,0.019701213,0.010203034,0.9200178
ERR719783,0.0327619,0.017312467,0.019692272,0.010201186,0.92003214
SRR5757923,0.2929461,0.011837453,0.043886483,0.536054,0.11527598
SRR5601938,0.05271128,0.016023666,0.021056294,0.019173682,0.8910351
SRR5757945,0.287556,0.0112270415,0.045392483,0.552286,0.10353845
SRR2918849,0.28875625,0.011270404,0.0453431,0.5514972,0.10313302
SRR7507625,0.03276071,0.017314494,0.019695431,0.010201782,0.9200276
ERR011222,0.7283288,0.015090138,0.052643597,0.0831272,0.12081027
SRR5579004,0.51048577,0.011431307,0.055072606,0.20284063,0.22016966
SRR5495964,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR719776,0.03276527,0.017312944,0.019692272,0.010201037,0.92002845
SRR5758053,0.7285594,0.01522699,0.051942915,0.0884144,0.11585629
SRR5758104,0.35574096,0.0062265694,0.082440645,0.18179,0.37380183
SRR6331488,0.032788783,0.017325044,0.019694388,0.010198176,0.91999364
SRR5650099,0.7279601,0.015130341,0.052592456,0.08260578,0.12171131
ERR209616,0.03466195,0.01787132,0.019403607,0.009906948,0.91815615
SRR6901788,0.03290075,0.017576665,0.019933343,0.010209501,0.9193797
ERR720082,0.03283438,0.017340183,0.01969117,0.010192454,0.9199418
SRR5609957,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR961785,0.032809973,0.017330974,0.019691616,0.0101953745,0.91997206
ERR525776,0.72457814,0.015398264,0.05323392,0.08378172,0.12300795
ERR719914,0.032794386,0.01732254,0.01968795,0.010196328,0.91999876
SRR5431365,0.31409192,0.0072239637,0.069384485,0.29392323,0.3153764
SRR1262585,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5637797,0.032767117,0.017311186,0.019693017,0.01020363,0.92002505
SRR7507679,0.03281939,0.017621934,0.020032763,0.010234028,0.91929185
ERR719429,0.032928318,0.01736319,0.01966247,0.010172188,0.91987383
SRR5609988,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR209404,0.032782674,0.017321348,0.019695103,0.010200292,0.92000055
SRR5079205,0.03276044,0.01731205,0.019692421,0.010201395,0.9200337
SRR5866497,0.032778025,0.01732096,0.01970011,0.0102033615,0.9199976
SRR5343110,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5396489,0.48844007,0.010089695,0.06223041,0.13642013,0.30281973
SRR1008713,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
SRR5431545,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR719186,0.03370279,0.017619997,0.019595712,0.010068238,0.91901326
ERR209698,0.7238961,0.01521486,0.05265963,0.08165866,0.12657076
ERR719318,0.03328389,0.01744166,0.019657314,0.010160923,0.91945624
SRR6265676,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5100596,0.11686671,0.014008969,0.02886191,0.044017285,0.7962451
SRR1930179,0.026576996,0.038980722,0.055781066,0.01453498,0.8641262
SRR5934934,0.05794373,0.01988694,0.02102542,0.010001481,0.8911424
SRR6264783,0.032762587,0.017313182,0.019692749,0.010201156,0.92003036
ERR011102,0.03276658,0.017314583,0.019694924,0.010202378,0.92002153
SRR7507546,0.03276041,0.01731211,0.01969257,0.010201395,0.9200335
SRR1763576,0.73066163,0.015141457,0.05273047,0.08399609,0.11747038
ERR525846,0.03276056,0.01731211,0.01969245,0.010201335,0.9200336
ERR718994,0.032771856,0.017317235,0.019694239,0.010200828,0.9200158
SRR5343122,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6265516,0.42780012,0.010893583,0.061694622,0.07915631,0.42045534
ERR321091,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6265069,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR526068,0.57052207,0.010168642,0.064464,0.11884621,0.2359991
SRR6182496,0.03276092,0.017312258,0.01969269,0.010201484,0.9200326
SRR5399504,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR7507526,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6901821,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR2142230,0.52926487,0.017472357,0.04865095,0.039763987,0.36484784
SRR6264906,0.032761157,0.017312229,0.019692391,0.010201335,0.92003286
SRR6265180,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6264161,0.03276041,0.01731205,0.01969248,0.010201454,0.9200336
SRR6474282,0.03281188,0.017332941,0.019696265,0.01019752,0.9199614
ERR209790,0.18408144,0.023344666,0.030984402,0.011780679,0.7498088
SRR5079087,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR209720,0.63140905,0.016773582,0.050245672,0.05477515,0.24679661
SRR1693360,0.732429,0.015082896,0.05263111,0.084224015,0.11563301
ERR719756,0.032779694,0.017322004,0.01969707,0.010200679,0.92000055
SRR6331281,0.0328449,0.01734227,0.019719303,0.010212272,0.9198812
SRR6264582,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5078718,0.03335312,0.01749006,0.019607753,0.010110021,0.9194391
ERR209733,0.5992706,0.017261714,0.049066573,0.047501773,0.28689933
ERR719632,0.03315714,0.017430365,0.0196231,0.0101337135,0.9196557
ERR525909,0.03276059,0.01731217,0.01969248,0.010201395,0.92003334
SRR5203130,0.033902913,0.017295748,0.019732863,0.010444492,0.918624
ERR209782,0.7326887,0.01507315,0.05266428,0.08406761,0.11550629
SRR6185171,0.03276059,0.01731211,0.01969245,0.010201395,0.92003345
SRR5650062,0.73253226,0.01511246,0.052543104,0.08454734,0.11526483
SRR5580471,0.032763064,0.017312467,0.019693464,0.010202289,0.9200287
ERR719143,0.032761753,0.017313302,0.01969409,0.010201931,0.9200289
ERR720033,0.03277114,0.017316759,0.019694269,0.010201156,0.92001665
SRR5203280,0.03276041,0.01731211,0.0196926,0.010201395,0.92003345
SRR5399643,0.03605777,0.018151462,0.019319922,0.00979951,0.91667134
ERR1809145,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR209815,0.65590006,0.017359912,0.0539231,0.06345397,0.20936292
ERR526034,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR719780,0.03276083,0.01731217,0.019692361,0.010201424,0.9200332
SRR5803727,0.03276041,0.01731211,0.01969251,0.010201395,0.9200336
SRR7507316,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR1009033,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
SRR5757986,0.2875335,0.011226356,0.045393884,0.55230105,0.10354519
SRR1765923,0.086137354,0.021995157,0.022401422,0.009714872,0.8597512
SRR5947840,0.73268557,0.015074134,0.05266112,0.084079355,0.115499854
SRR6264093,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5649063,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR321585,0.077317,0.0087735355,0.06900415,0.036976635,0.8079287
DRR092046,0.30071813,0.006288767,0.080111355,0.17852047,0.43436128
SRR5078683,0.10727766,0.016694456,0.018920869,0.08884278,0.76826423
ERR719927,0.032821923,0.01733017,0.01968366,0.010192215,0.91997206
SRR1008907,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
ERR719709,0.032916754,0.017362326,0.019667625,0.010174751,0.91987854
ERR209719,0.584266,0.017619073,0.04910761,0.04513246,0.30387485
ERR209298,0.03278908,0.017324448,0.019696504,0.010200083,0.9199899
SRR5548402,0.5491235,0.010518879,0.06191933,0.13107571,0.2473625
SRR5399515,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5429113,0.30952126,0.007328868,0.06824136,0.3038838,0.31102473
ERR719036,0.0372203,0.018090189,0.019565046,0.010009676,0.91511476
ERR719345,0.032838464,0.017342806,0.019696236,0.010194689,0.91992784
SRR6331358,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5601923,0.03276807,0.017314821,0.019694448,0.01020214,0.9200205
SRR1929574,0.03276041,0.01731205,0.01969248,0.010201454,0.9200336
SRR6330896,0.032759964,0.017313212,0.01969412,0.010201693,0.920031
SRR6264016,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5601933,0.033157945,0.017435491,0.019776493,0.010233432,0.91939664
SRR5813386,0.032890618,0.017357647,0.019678473,0.01018095,0.9198923
SRR5203180,0.032760203,0.01731354,0.019694477,0.010201752,0.92003
SRR5813285,0.032803804,0.017330676,0.019703478,0.0102029145,0.9199591
SRR2914165,0.03276041,0.01731205,0.01969248,0.010201454,0.9200336
SRR6724492,0.12761292,0.24986452,0.08364171,0.010847867,0.528033
ERR525805,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5202840,0.032774746,0.017316252,0.019690007,0.01019901,0.92002
SRR1930255,0.032869786,0.017348051,0.019676387,0.0101830065,0.91992277
SRR6182469,0.03276092,0.017314374,0.019695193,0.010201752,0.92002773
SRR5431396,0.26381904,0.020055264,0.044285446,0.01634258,0.65549767
SRR6264601,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5602240,0.032761693,0.017312944,0.019693911,0.01020205,0.9200294
SRR5580494,0.31154937,0.0066537857,0.074228644,0.25055528,0.35701293
ERR209425,0.032794178,0.017324,0.019698411,0.010202527,0.9199809
ERR719604,0.03281638,0.017336726,0.019699216,0.01019752,0.9199501
SRR7507439,0.19767383,0.014686495,0.04487139,0.027501523,0.71526676
ERR720150,0.032788873,0.017322242,0.019689709,0.010196954,0.9200022
ERR525761,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6264613,0.032853514,0.017339647,0.01967612,0.0101855695,0.9199451
SRR6724520,0.12738168,0.24897438,0.08340654,0.010849297,0.52938807
SRR5610172,0.032761365,0.017312378,0.019693077,0.010201842,0.9200313
SRR5078701,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR209301,0.032951504,0.017375916,0.01966542,0.010169834,0.91983736
SRR6182356,0.03276044,0.01731205,0.01969251,0.010201395,0.9200336
SRR6265296,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5549114,0.73268807,0.01507321,0.05266413,0.08406842,0.11550617
SRR5399367,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
ERR505100,0.59740907,0.015747696,0.051424444,0.056485116,0.27893364
SRR5548601,0.73262924,0.015080333,0.052669317,0.08410218,0.11551893
ERR011162,0.068228275,0.021040887,0.021207988,0.009619236,0.8799036
ERR011279,0.035372287,0.01808393,0.019247085,0.009772986,0.91752374
SRR5813221,0.044197142,0.020123929,0.018662691,0.008990824,0.9080254
SRR5983306,0.15791619,0.012537003,0.04592678,0.033430427,0.7501896
SRR6281237,0.032790154,0.017321408,0.019687444,0.010196269,0.9200047
SRR5202997,0.03276041,0.01731211,0.0196926,0.010201454,0.92003345
ERR719517,0.03624764,0.017569393,0.01984933,0.0104213655,0.9159123
SRR5763451,0.03324777,0.01747194,0.01962027,0.010120541,0.91953945
SRR5580571,0.03277275,0.017315656,0.019696623,0.010203838,0.92001116
SRR5648960,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6901810,0.15431857,0.043451905,0.011915177,0.0040276647,0.7862867
SRR6182420,0.03276047,0.01731205,0.01969245,0.010201454,0.9200336
ERR720054,0.034888804,0.01786071,0.019437402,0.009915352,0.9178977
SRR6264289,0.032763124,0.017311722,0.019692719,0.010202289,0.9200301
SRR3313074,0.7209166,0.015218824,0.052443713,0.080289155,0.13113165
SRR5429177,0.07880202,0.008682162,0.06937817,0.038154364,0.80498326
SRR1930140,0.047843724,0.020315826,0.018970132,0.00904423,0.9038261
SRR5649050,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR6331180,0.03276041,0.01731205,0.01969248,0.010201454,0.9200336
SRR7507691,0.032922328,0.01736924,0.01967606,0.010176331,0.9198561
SRR5983303,0.61722046,0.016192287,0.050798953,0.056105375,0.25968295
ERR1809140,0.042817295,0.018608361,0.020179272,0.009917736,0.9084773
SRR5983294,0.7326788,0.015075535,0.052663863,0.08408558,0.11549622
SRR5648911,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5548542,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
SRR3400451,0.7326888,0.01507315,0.05266437,0.084067434,0.11550617
SRR5548918,0.7240523,0.015160024,0.052621096,0.081894875,0.12627172
SRR5803678,0.032773167,0.017329693,0.019716889,0.01020807,0.9199722
SRR5399484,0.03276041,0.01731205,0.01969251,0.010201454,0.9200336
SRR5650118,0.032863826,0.017343163,0.019673705,0.010183364,0.91993594
ERR720032,0.032770813,0.01731658,0.019694418,0.010201275,0.9200169
SRR5079220,0.03276059,0.01731205,0.019692421,0.010201395,0.9200336
SRR5218348,0.7326851,0.015074313,0.052660555,0.08408132,0.11549878
