,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
SRR6265066,0.0499056,0.012866944,0.010332555,0.9268949
SRR5802230,0.049905837,0.012866974,0.010332614,0.92689455
ERR720086,0.050372005,0.012892634,0.010339081,0.92639625
ERR209693,0.7438257,0.08392167,0.012919158,0.15933347
SRR3400426,0.78444165,0.10030618,0.013189197,0.10206294
ERR720147,0.049997747,0.012871981,0.010333419,0.92679685
SRR5079011,0.0499056,0.012866944,0.010332525,0.9268949
ERR719643,0.050143003,0.012880206,0.010334432,0.92664236
SRR6264544,0.049906015,0.012866944,0.010332555,0.9268945
SRR5648965,0.0499056,0.012866944,0.010332555,0.9268949
SRR5202948,0.04990667,0.012866974,0.010332614,0.9268937
ERR719821,0.051751673,0.013197452,0.015145421,0.9199054
SRR6265456,0.0505026,0.01290378,0.010336041,0.9262576
SRR5757816,0.04431397,0.19579376,0.7598922,0.0
ERR209465,0.050275475,0.012887239,0.010339171,0.9264981
SRR5601964,0.05114135,0.01301831,0.011890769,0.9239496
SRR5602016,0.049905837,0.0128668845,0.010332555,0.9268947
SRR5761756,0.049987704,0.012871355,0.010332972,0.926808
ERR1637219,0.78444165,0.10030618,0.013189197,0.10206294
ERR526023,0.6368078,0.033044547,0.011615813,0.3185318
SRR5429096,0.13899657,0.5320153,0.07635754,0.25263053
SRR5757991,0.052939862,0.080815285,0.40664038,0.4596045
SRR5580504,0.059565634,0.014598787,0.04505512,0.88078046
SRR5580641,0.049909055,0.012867093,0.010332584,0.92689127
SRR6182428,0.48707187,0.029491723,0.011551768,0.4718846
SRR5091537,0.5249805,0.04386884,0.011978775,0.41917193
SRR5218366,0.7844409,0.10030681,0.013189256,0.10206306
ERR209323,0.27702892,0.021797389,0.010917544,0.6902561
SRR5078767,0.0499056,0.012866944,0.010332555,0.9268949
SRR7423252,0.05044064,0.012896717,0.010346472,0.92631614
SRR7507450,0.77720463,0.09825775,0.01316306,0.1113745
SRR5983472,0.78377783,0.09973547,0.0131803155,0.10330635
SRR5758174,0.032066077,0.12996587,0.6799159,0.15805215
SRR5650061,0.7843095,0.100337386,0.013199568,0.10215354
SRR5903353,0.05063185,0.012917936,0.010336727,0.9261135
SRR5602062,0.049908906,0.012867093,0.010332584,0.92689145
SRR5580419,0.061231077,0.014662862,0.041710347,0.88239574
SRR1763600,0.61733586,0.036921352,0.012144983,0.33359784
ERR525882,0.049905926,0.012867004,0.010333568,0.9268935
SRR5947832,0.18357235,0.021251291,0.011732876,0.78344345
ERR719722,0.07898876,0.015198678,0.011513233,0.8942993
SRR7690157,0.77086854,0.097756356,0.013133615,0.11824143
SRR6264100,0.049906522,0.012867004,0.010332644,0.92689383
SRR5078581,0.05086848,0.012926042,0.0104576945,0.92574775
SRR5079151,0.0499056,0.012866944,0.010332555,0.9268949
SRR6474243,0.3839193,0.026863486,0.011420846,0.57779634
SRR1999202,0.049905717,0.012866974,0.010332555,0.9268948
ERR719996,0.050091088,0.012876987,0.010333478,0.92669845
SRR5580652,0.055585295,0.014253169,0.054600835,0.8755607
SRR6265001,0.0499056,0.012866944,0.010332555,0.9268949
SRR7464971,0.65049064,0.04050097,0.09262225,0.21638608
SRR6182450,0.053978503,0.013186395,0.010427356,0.92240775
SRR5813434,0.055390716,0.013156205,0.010351777,0.92110133
SRR5429198,0.10832596,0.62162524,0.17587104,0.09417772
SRR5803631,0.049905717,0.012866974,0.010332972,0.9268943
ERR634980,0.6657048,0.043124855,0.01200968,0.27916068
SRR5757800,0.038865384,0.1792909,0.7818437,0.0
SRR6264057,0.0499056,0.012866944,0.010332555,0.9268949
SRR5343126,0.0499056,0.012866944,0.010332555,0.9268949
ERR720185,0.049921364,0.012867719,0.010332584,0.92687833
SRR6331045,0.04990697,0.012867004,0.010332555,0.9268935
SRR6264744,0.04990682,0.012867153,0.010335624,0.9268904
SRR6265386,0.049926847,0.012868226,0.010336012,0.9268689
SRR5983413,0.59139526,0.03925532,0.011862606,0.35748684
ERR011150,0.051556617,0.012978852,0.010344118,0.9251204
SRR5649002,0.05378142,0.013821006,0.03434354,0.898054
SRR5203213,0.049905717,0.012866944,0.010332555,0.9268948
ERR525959,0.049918383,0.0128676295,0.010332644,0.9268813
SRR5079031,0.049906105,0.012866974,0.010332525,0.9268944
SRR5651465,0.053830445,0.013163418,0.010467529,0.92253864
SRR5343081,0.0499056,0.012866944,0.010332555,0.9268949
SRR5202929,0.049911886,0.0128673315,0.010332525,0.9268882
ERR719703,0.051939458,0.013028353,0.0103498995,0.92468226
SRR5803694,0.18929827,0.017308861,0.0105859935,0.7828069
SRR961719,0.68849325,0.050233334,0.01222083,0.24905252
SRR6424689,0.04483944,0.19812742,0.7570331,0.0
ERR719023,0.11587787,0.017395586,0.011496663,0.85522985
DRR092045,0.07514706,0.014065146,0.010411531,0.90037626
SRR5202983,0.049905837,0.012866974,0.010332555,0.92689466
ERR720001,0.05004549,0.0128745735,0.01033318,0.9267467
SRR7507701,0.055068314,0.01318121,0.010540187,0.9212103
SRR5648811,0.14825061,0.020473689,0.029786468,0.80148923
SRR7690164,0.21062121,0.022837222,0.011266261,0.7552753
SRR5757922,0.0403724,0.14338952,0.7014117,0.11482632
ERR209320,0.11282754,0.015501171,0.01049909,0.8611722
SRR6264427,0.049945593,0.01286906,0.010332704,0.92685264
SRR5711562,0.6938926,0.20239475,0.03159076,0.07212192
SRR6185241,0.6348164,0.033046693,0.011614025,0.32052284
SRR5651437,0.050193787,0.012888372,0.010350764,0.9265671
ERR719886,0.050423115,0.012897104,0.010356724,0.92632306
SRR5078932,0.0499056,0.012866944,0.010332555,0.9268949
SRR5758074,0.7843482,0.10027853,0.013189346,0.10218394
SRR5578979,0.04990694,0.012867004,0.010332555,0.9268935
SRR5548670,0.78443956,0.1003072,0.013189375,0.102063835
SRR5947824,0.57212555,0.033946216,0.011680692,0.38224757
ERR209294,0.05018884,0.0128824115,0.010337502,0.9265913
SRR5983304,0.15389726,0.018990695,0.011003554,0.81610847
SRR5802321,0.049905658,0.012866944,0.010332555,0.92689484
SRR5580468,0.061472744,0.014961839,0.05332926,0.87023616
SRR5602255,0.052799523,0.013218939,0.013972014,0.9200095
SRR5078943,0.049905658,0.012866944,0.010332555,0.92689484
SRR5637780,0.0499056,0.012866944,0.010332555,0.9268949
SRR5802241,0.04991746,0.01286757,0.010332644,0.9268823
SRR5399444,0.055874705,0.014464855,0.07580191,0.85385853
SRR1687460,0.15860859,0.63467866,0.1515064,0.0552063
ERR720217,0.050440937,0.012900025,0.010339409,0.9263196
SRR6185219,0.049909115,0.012867093,0.010332584,0.9268912
SRR5629132,0.050084084,0.012876987,0.010340631,0.9266983
SRR5548556,0.58269936,0.03111735,0.011544555,0.37463868
SRR5610049,0.049965054,0.0128701925,0.010332972,0.9268318
SRR6474227,0.1201137,0.017519861,0.010789096,0.85157734
SRR5813469,0.08608034,0.014957607,0.01052165,0.8884404
SRR5651413,0.44646648,0.50629073,0.047242757,0.0
SRR935742,0.78419673,0.10051498,0.013224095,0.10206413
ERR209418,0.049910694,0.012867242,0.010332584,0.9268895
ERR209118,0.049957365,0.0128697455,0.010332972,0.92683995
ERR209544,0.25712192,0.020649165,0.010915577,0.71131337
SRR5757787,0.04236421,0.043556124,0.25529256,0.65878713
SRR5758060,0.050083905,0.0128766,0.0103342235,0.92670524
SRR5549038,0.78444165,0.10030618,0.013189197,0.10206294
ERR209083,0.15717533,0.016877264,0.010582894,0.8153645
SRR6264545,0.0499056,0.012866944,0.010332555,0.9268949
SRR5548902,0.14419216,0.021279871,0.08097792,0.75355005
ERR719262,0.05020088,0.012882978,0.010335803,0.9265803
ERR719878,0.04991907,0.012867689,0.010332644,0.9268806
ERR720160,0.050049484,0.012874782,0.01033327,0.92674243
SRR5602284,0.049908966,0.012867093,0.010332584,0.9268913
SRR1765941,0.27383614,0.024129689,0.01101622,0.691018
SRR1008914,0.78444165,0.10030618,0.013189197,0.10206294
SRR7507333,0.7818805,0.099793315,0.013178378,0.10514784
SRR5763466,0.0499056,0.012866944,0.010332555,0.9268949
SRR5803781,0.052788883,0.0132005215,0.013582796,0.9204278
SRR2914255,0.04990667,0.012866974,0.010332555,0.92689383
SRR5343178,0.0499056,0.012866944,0.010332555,0.9268949
ERR719827,0.050718963,0.012974739,0.011505097,0.92480123
SRR5218387,0.37636894,0.034446567,0.011428893,0.5777556
SRR5091535,0.0501498,0.012880206,0.010333747,0.9266362
SRR6265530,0.054252297,0.013219118,0.01208961,0.920439
SRR5548387,0.6270189,0.03277418,0.011607856,0.32859898
SRR7507527,0.04993114,0.012868285,0.010332614,0.92686796
ERR525765,0.049905628,0.012866944,0.010332555,0.9268949
SRR5757906,0.04345647,0.19385196,0.76269156,0.0
ERR011219,0.05004084,0.012874305,0.010335177,0.9267497
SRR961774,0.049933136,0.012868404,0.010333031,0.92686546
ERR525767,0.39355612,0.034168303,0.011704326,0.56057125
SRR5813192,0.05041513,0.012896627,0.0103702545,0.926318
SRR5091500,0.04990703,0.012867212,0.010336518,0.92688924
SRR6185191,0.04998085,0.012871057,0.01033321,0.9268149
SRR6724457,0.7844416,0.10030618,0.013189197,0.10206306
SRR5602263,0.19699523,0.024694055,0.011154354,0.76715636
SRR5637771,0.05068651,0.012911111,0.010356784,0.9260456
ERR719398,0.049948543,0.012869298,0.010332763,0.92684937
SRR5078900,0.049919963,0.012867719,0.010332525,0.92687976
ERR209194,0.051085293,0.012933552,0.010344535,0.92563665
ERR209533,0.049940348,0.012873769,0.01041925,0.92676663
SRR5079252,0.06572622,0.023636729,0.1179153,0.79272175
SRR5601908,0.08905879,0.01760155,0.056706756,0.8366329
ERR719389,0.049941182,0.012868881,0.010332704,0.92685723
SRR1765911,0.049938977,0.012868762,0.010332674,0.9268596
SRR5602020,0.04991299,0.0128673315,0.010332584,0.9268871
SRR6024861,0.049911797,0.012867272,0.010332584,0.92688835
ERR719783,0.049921453,0.012868404,0.01034376,0.9268664
SRR5757923,0.04466123,0.19201109,0.76332766,0.0
SRR5601938,0.05831176,0.014362782,0.040458113,0.88686734
SRR5757945,0.04319488,0.19308048,0.7637247,0.0
SRR2918849,0.043959532,0.1951109,0.7609296,0.0
SRR7507625,0.049907476,0.0128670335,0.010332614,0.9268929
ERR011222,0.78326976,0.09970966,0.0131796,0.10384101
SRR5579004,0.42186743,0.48450089,0.0936317,0.0
SRR5495964,0.0499056,0.012866944,0.010332555,0.9268949
ERR719776,0.049961537,0.012875915,0.0104370415,0.9267255
SRR5758053,0.55145895,0.061218083,0.040577263,0.34674573
SRR5758104,0.45996052,0.069910616,0.1812301,0.28889883
SRR6331488,0.050071627,0.012875944,0.010333657,0.9267188
SRR5650099,0.6956264,0.052323073,0.012230247,0.23982024
ERR209616,0.054915816,0.013151228,0.010361105,0.92157185
SRR6901788,0.05012846,0.012879074,0.010333627,0.92665887
ERR720082,0.050375164,0.012892693,0.010338217,0.9263939
SRR5609957,0.0499056,0.012866944,0.010332555,0.9268949
SRR961785,0.05067855,0.012912333,0.01039651,0.92601264
ERR525776,0.7777202,0.0992977,0.0133601725,0.10962188
ERR719914,0.05020371,0.012883157,0.010335147,0.926578
SRR5431365,0.1289267,0.21356204,0.65751123,0.0
SRR1262585,0.0499056,0.012866944,0.010332555,0.9268949
SRR5637797,0.05581391,0.014439851,0.0734162,0.85633004
SRR7507679,0.049937516,0.012868702,0.010332674,0.9268611
ERR719429,0.049975157,0.012871057,0.010332912,0.9268209
SRR5609988,0.049906194,0.012866974,0.010332733,0.92689407
ERR209404,0.05034834,0.012891144,0.0103392005,0.9264213
SRR5079205,0.049905896,0.0128668845,0.010332555,0.92689466
SRR5866497,0.050130278,0.012879133,0.010334551,0.926656
SRR5343110,0.049905717,0.012866974,0.010332555,0.9268948
SRR5396489,0.38159367,0.033578366,0.02840823,0.55641973
SRR1008713,0.78444165,0.10030618,0.013189197,0.10206294
SRR5431545,0.0499056,0.012866944,0.010332555,0.9268949
ERR719186,0.051438063,0.012961298,0.010381699,0.92521894
ERR209698,0.77635556,0.09788555,0.013146937,0.11261195
ERR719318,0.050962776,0.012934893,0.010469049,0.9256333
SRR6265676,0.049905777,0.012866974,0.010332555,0.92689466
SRR5100596,0.118018866,0.019918084,0.039001703,0.82306135
SRR1930179,0.0499056,0.012866944,0.010332555,0.9268949
SRR5934934,0.05921516,0.013584822,0.0108908415,0.9163092
SRR6264783,0.049913615,0.0128673315,0.010332584,0.92688644
ERR011102,0.050127506,0.012879282,0.010340959,0.92665225
SRR7507546,0.049905658,0.012866944,0.010332555,0.92689484
SRR1763576,0.78417784,0.100242585,0.013194591,0.102385044
ERR525846,0.049905807,0.012866974,0.010332555,0.92689466
ERR718994,0.050046682,0.012874544,0.01033324,0.92674553
SRR5343122,0.049905688,0.012866944,0.010332555,0.9268948
SRR6265516,0.7122421,0.0597488,0.012869835,0.21513927
ERR321091,0.0499056,0.012866944,0.010332555,0.9268949
SRR6265069,0.0499056,0.012866944,0.010332555,0.9268949
ERR526068,0.18049756,0.017992884,0.010732949,0.7907766
SRR6182496,0.049929827,0.012868464,0.010335714,0.926866
SRR5399504,0.049905628,0.0128668845,0.010332704,0.9268948
SRR7507526,0.0499056,0.012866944,0.010332555,0.9268949
SRR6901821,0.049905688,0.012866974,0.010332555,0.9268948
SRR2142230,0.5221559,0.028636366,0.01137042,0.43783736
SRR6264906,0.049910843,0.012867212,0.010332584,0.92688936
SRR6265180,0.0499056,0.012866944,0.010332555,0.9268949
SRR6264161,0.049905658,0.012866944,0.010332555,0.92689484
SRR6474282,0.050383687,0.0128929615,0.010337025,0.92638636
ERR209790,0.18914497,0.019986868,0.010785371,0.7800828
SRR5079087,0.0499056,0.012866944,0.010332555,0.9268949
ERR209720,0.6154111,0.0377191,0.011817694,0.33505213
SRR1693360,0.7843845,0.100307524,0.013191968,0.10211599
ERR719756,0.050050884,0.012874842,0.010333151,0.9267411
SRR6331281,0.050340146,0.012891322,0.010350257,0.9264183
SRR6264582,0.0499056,0.012866944,0.010332555,0.9268949
SRR5078718,0.0502629,0.012890339,0.01037997,0.9264668
ERR209733,0.5724683,0.031317234,0.011512309,0.3847022
ERR719632,0.05003196,0.012874186,0.010333061,0.9267608
ERR525909,0.04990813,0.012867093,0.010332793,0.926892
SRR5203130,0.06615016,0.013684243,0.010649234,0.90951633
ERR209782,0.78444165,0.10030618,0.013189197,0.10206294
SRR6185171,0.049907863,0.0128670335,0.010332525,0.9268926
SRR5650062,0.7843914,0.10030672,0.013191909,0.10210991
SRR5580471,0.049925268,0.012868136,0.010335833,0.92687076
ERR719143,0.04992956,0.012868166,0.010332614,0.92686963
ERR720033,0.050104022,0.012877703,0.010333866,0.9266844
SRR5203280,0.049906194,0.012866974,0.010332555,0.9268943
SRR5399643,0.054623723,0.013205558,0.010414124,0.9217566
ERR1809145,0.049905777,0.012866974,0.010332555,0.92689466
ERR209815,0.74403065,0.09218478,0.013027489,0.15075707
ERR526034,0.0499056,0.012866944,0.010332555,0.9268949
ERR719780,0.049917817,0.012868285,0.0103446245,0.9268693
SRR5803727,0.0499056,0.012866944,0.010332555,0.9268949
SRR7507316,0.049905986,0.012866944,0.010332555,0.92689455
SRR1009033,0.78444165,0.10030618,0.013189197,0.10206294
SRR5757986,0.0354183,0.16738686,0.7837747,0.013420165
SRR1765923,0.05403194,0.013133556,0.010357022,0.9224775
SRR5947840,0.78444135,0.10030612,0.013189197,0.1020633
SRR6264093,0.0499056,0.012866944,0.010332525,0.9268949
SRR5649063,0.0499056,0.012866944,0.010332555,0.9268949
ERR321585,0.22739965,0.025512934,0.08067489,0.66641253
DRR092046,0.1588553,0.50291646,0.33822823,0.0
SRR5078683,0.057743132,0.015803933,0.07741046,0.8490425
ERR719927,0.050257802,0.012886167,0.010335326,0.9265207
SRR1008907,0.78444165,0.10030618,0.013189197,0.10206294
ERR719709,0.050010055,0.012872636,0.010333419,0.9267839
ERR209719,0.6041804,0.036044538,0.011754006,0.34802103
ERR209298,0.050335407,0.012891173,0.01035139,0.926422
SRR5548402,0.5001672,0.057152897,0.069574386,0.37310553
SRR5399515,0.0499056,0.012866974,0.010332644,0.9268948
SRR5429113,0.16301382,0.56056887,0.27641734,0.0
ERR719036,0.05433193,0.013199598,0.010662615,0.92180586
ERR719345,0.050505936,0.012900889,0.0103544,0.9262388
SRR6331358,0.0499056,0.012866944,0.010332555,0.9268949
SRR5601923,0.050322115,0.012906343,0.010633588,0.9261379
SRR1929574,0.049905658,0.012866944,0.010332555,0.92689484
SRR6330896,0.049906135,0.012866974,0.010332555,0.9268943
SRR6264016,0.0499056,0.012866944,0.010332555,0.9268949
SRR5601933,0.05166161,0.0129650235,0.01037702,0.9249964
SRR5813386,0.05101788,0.012935221,0.010471582,0.9255753
SRR5203180,0.049910903,0.0128671825,0.010332584,0.9268893
SRR5813285,0.05025223,0.012885839,0.010336161,0.9265258
SRR2914165,0.0499056,0.012866944,0.010332555,0.9268949
SRR6724492,0.78443074,0.10031545,0.013190746,0.10206306
ERR525805,0.0499056,0.012866944,0.010332555,0.9268949
SRR5202840,0.04991278,0.012867272,0.010332584,0.9268874
SRR1930255,0.050257742,0.012886673,0.010335863,0.92651975
SRR6182469,0.049907893,0.0128670335,0.010332584,0.9268925
SRR5431396,0.67123353,0.07550672,0.012662917,0.24059689
SRR6264601,0.0499056,0.012866944,0.010332555,0.9268949
SRR5602240,0.04993099,0.012868315,0.010333031,0.92686766
SRR5580494,0.055181414,0.014267236,0.060254127,0.8702972
ERR209425,0.050724953,0.0129134655,0.0103752315,0.92598635
ERR719604,0.050100297,0.012877524,0.010334194,0.92668796
SRR7507439,0.17319438,0.02029863,0.013708502,0.7927985
ERR720150,0.050030798,0.012873739,0.010333151,0.92676234
ERR525761,0.0499056,0.012866944,0.010332555,0.9268949
SRR6264613,0.050532877,0.012911648,0.010475129,0.92608035
SRR6724520,0.7841422,0.10024747,0.013187915,0.102422476
SRR5610172,0.0499292,0.012868196,0.010332733,0.92686987
SRR5078701,0.0499056,0.012866944,0.010332555,0.9268949
ERR209301,0.050463796,0.0128980875,0.010340542,0.92629755
SRR6182356,0.049910367,0.012867808,0.010343403,0.92687845
SRR6265296,0.0499056,0.012866944,0.010332555,0.9268949
SRR5549114,0.7844205,0.10032436,0.013192117,0.102063
SRR5399367,0.0499056,0.012866944,0.010332555,0.9268949
ERR505100,0.6176077,0.03810659,0.01186505,0.3324207
SRR5548601,0.7843678,0.10028806,0.013189822,0.102154374
ERR011162,0.06699067,0.014265358,0.010618776,0.90812516
ERR011279,0.05219534,0.01299876,0.010342449,0.92446345
SRR5813221,0.06053424,0.013740718,0.010434777,0.91529024
SRR5983306,0.15165216,0.019747317,0.01571247,0.812888
SRR6281237,0.04995686,0.012869716,0.010332823,0.9268406
SRR5202997,0.049905688,0.012866974,0.010332555,0.9268948
ERR719517,0.053077072,0.013171941,0.0123075545,0.92144346
SRR5763451,0.050663233,0.012911469,0.0103363395,0.9260889
SRR5580571,0.050005168,0.012872696,0.010340691,0.9267814
SRR5648960,0.0499056,0.012866944,0.010332555,0.9268949
SRR6901810,0.19998014,0.022381097,0.011234611,0.76640415
SRR6182420,0.049905866,0.0128668845,0.010332555,0.92689466
ERR720054,0.050005168,0.012872994,0.0103333,0.92678857
SRR6264289,0.052505672,0.013549894,0.025195628,0.9087488
SRR3313074,0.7761976,0.096565485,0.013128608,0.114108324
SRR5429177,0.15690443,0.633727,0.15047309,0.05889547
SRR1930140,0.06843975,0.014007896,0.010474116,0.90707827
SRR5649050,0.0499056,0.012866944,0.010332584,0.9268949
SRR6331180,0.0499056,0.012866944,0.010332555,0.9268949
SRR7507691,0.050959498,0.0129259825,0.010347098,0.9257674
SRR5983303,0.5570758,0.03818503,0.011838406,0.3929007
ERR1809140,0.051237732,0.012951136,0.010339409,0.9254717
SRR5983294,0.7843725,0.100361794,0.013197452,0.102068305
SRR5648911,0.049905628,0.012866944,0.010332555,0.9268949
SRR5548542,0.78444165,0.10030618,0.013189197,0.10206294
SRR3400451,0.78444165,0.10030618,0.013189197,0.10206294
SRR5548918,0.7299514,0.06848845,0.013161331,0.18839884
SRR5803678,0.0499835,0.012871146,0.010333747,0.9268116
SRR5399484,0.0499056,0.012866944,0.010332555,0.9268949
SRR5650118,0.049993545,0.012872577,0.010340095,0.9267938
ERR720032,0.050101697,0.0128775835,0.0103339255,0.92668676
SRR5079220,0.049906373,0.012866944,0.010332555,0.9268941
SRR5218348,0.7844386,0.10030559,0.013189167,0.102066636
SRR7082899,0.3612866,0.5659947,0.07271873,0.0
ERR011126,0.049913228,0.01286757,0.010333061,0.92688614
SRR5078917,0.0499056,0.012866944,0.010332555,0.9268949
ERR719228,0.051202476,0.012951374,0.0105109215,0.9253352
ERR719123,0.06578234,0.014185995,0.010530442,0.9095012
ERR719151,0.052478164,0.013080567,0.011129916,0.92331135
SRR5202875,0.0499056,0.012866944,0.010332555,0.9268949
SRR5602108,0.059268713,0.013598442,0.01046139,0.91667145
SRR5078671,0.049906522,0.012867004,0.010332555,0.92689395
SRR5602033,0.0499056,0.012866944,0.010332555,0.9268949
SRR5078950,0.0499056,0.012866944,0.010332555,0.9268949
SRR5648931,0.06133893,0.013722807,0.010604173,0.91433406
ERR720116,0.058334976,0.013681859,0.013227612,0.9147556
SRR5802318,0.0499056,0.012866944,0.010332555,0.9268949
SRR6331212,0.04996845,0.012870312,0.010332942,0.92682827
SRR7008044,0.049906194,0.012866974,0.010332555,0.9268943
SRR7507407,0.049905688,0.012866944,0.010332555,0.9268948
ERR209761,0.36375105,0.024256587,0.01116389,0.60082847
SRR5602320,0.05014807,0.012883246,0.0103904605,0.9265782
SRR5983431,0.74498653,0.077998966,0.012830079,0.16418439
SRR5548713,0.17391264,0.021052837,0.011130214,0.7939043
ERR209556,0.7729515,0.09098172,0.013037592,0.12302923
SRR6182401,0.049905658,0.012866944,0.010332555,0.92689484
SRR1766016,0.3721779,0.025894403,0.011299133,0.59062856
SRR5548189,0.29810512,0.022739708,0.011032611,0.66812253
SRR5218341,0.3606491,0.022206187,0.010932058,0.6062126
SRR5813441,0.049918383,0.0128676295,0.010332644,0.9268813
SRR7507706,0.051362455,0.012955278,0.010501802,0.92518044
ERR719546,0.05200866,0.013020456,0.0107602775,0.9242106
SRR5548824,0.62058526,0.03818202,0.011795849,0.3294369
ERR525855,0.08575007,0.015181452,0.010708213,0.88836026
SRR1766076,0.4118941,0.036204457,0.011671007,0.5402304
ERR209507,0.050117284,0.012878984,0.010344207,0.9266595
SRR6724367,0.7694875,0.09749851,0.013127923,0.11988604
ERR720195,0.04990661,0.012866974,0.010332555,0.92689383
ERR525994,0.66339064,0.03701541,0.08210173,0.21749222
SRR5202930,0.049917758,0.0128676295,0.010332733,0.9268819
SRR5648879,0.049961388,0.0128700435,0.010332763,0.9268358
SRR6264636,0.050320953,0.012898147,0.01048857,0.9262923
ERR719523,0.053328663,0.013178408,0.012000501,0.92149246
SRR7507714,0.049907625,0.0128670335,0.010332525,0.9268928
ERR719055,0.055065215,0.01326412,0.010705173,0.9209655
SRR7507695,0.050329775,0.012890011,0.010335743,0.9264445
SRR5495977,0.05017075,0.012882024,0.010346949,0.9266003
SRR5343118,0.049905688,0.012866944,0.010332555,0.9268948
ERR209678,0.7217688,0.062322468,0.012474537,0.20343423
SRR6724477,0.75696415,0.091772586,0.013029546,0.13823366
SRR5866317,0.05003205,0.012873858,0.010335058,0.926759
SRR961761,0.05882919,0.013605744,0.010762632,0.9168024
SRR5610157,0.0499056,0.012866944,0.010332555,0.9268949
SRR497944,0.0499056,0.012866944,0.010332555,0.9268949
SRR6182377,0.050027937,0.012874186,0.01033318,0.9267647
SRR1765998,0.04991117,0.012867212,0.010332584,0.92688906
ERR209211,0.056470066,0.013314128,0.01038295,0.9198328
SRR5602336,0.04994294,0.012869298,0.010338962,0.92684877
SRR1687042,0.17162922,0.02093637,0.011120975,0.7963134
SRR6182404,0.7844408,0.10030693,0.013189375,0.10206288
ERR209827,0.784415,0.10031396,0.013191104,0.10207993
ERR1809130,0.049926966,0.012868077,0.010332644,0.9268723
SRR5548922,0.05230558,0.0130108595,0.010373741,0.92430985
ERR209637,0.7816701,0.09865269,0.013164043,0.10651314
SRR5602347,0.049905986,0.012866944,0.010332555,0.92689455
SRR6876223,0.089992404,0.015770316,0.010766208,0.8834711
SRR6264942,0.0499056,0.012866944,0.010332555,0.9268949
SRR5803701,0.0499056,0.012866944,0.010332555,0.9268949
ERR209601,0.7843734,0.100257695,0.01318869,0.10218024
SRR5078568,0.0499056,0.012866944,0.010332555,0.9268949
SRR7423287,0.05008197,0.01287666,0.010337621,0.92670375
SRR6264296,0.2547471,0.018891245,0.010682255,0.7156794
SRR5203038,0.050090462,0.012877941,0.010351598,0.92667997
SRR6474297,0.050580442,0.012905031,0.010364264,0.92615026
SRR7507584,0.05007544,0.0128824115,0.010336012,0.92670614
ERR719531,0.051602066,0.012981296,0.010558039,0.92485857
ERR720231,0.05040133,0.0128950775,0.010345668,0.9263579
ERR695624,0.6540986,0.03933853,0.090323895,0.21623898
SRR5648919,0.049936056,0.012868583,0.010332733,0.9268626
SRR6724466,0.7844368,0.10030544,0.013189256,0.102068484
