,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5602060,0.023912191,0.00040489435,0.003365755,0.013528794,0.9587884
SRR6474248,0.028329283,0.00046771765,0.0028656423,0.011084855,0.9572525
SRR6424587,0.07898408,0.00036889315,0.020885497,0.7849107,0.11485088
SRR5079213,0.09008956,0.0005694926,0.0012025237,0.20749462,0.7006438
SRR6264279,0.025286496,0.00040856004,0.0027428865,0.013780713,0.9577813
SRR5202973,0.026666045,0.000515908,0.0033803582,0.011152238,0.95828545
ERR525700,0.75871015,0.011719167,0.0013975203,0.018119067,0.21005404
ERR719218,0.04059893,0.00062930584,0.0035453737,0.01902011,0.9362063
SRR5983404,0.46487358,0.0043322444,0.0015537143,0.021541446,0.507699
SRR2673279,0.08526841,0.0010999739,0.0025741756,0.010364264,0.9006932
SRR1930138,0.08375743,0.00045657158,0.005605966,0.49821562,0.41196442
ERR719263,0.043919444,0.00067839026,0.0028813183,0.01066494,0.9418559
SRR5078567,0.023616612,0.0003978908,0.0030763745,0.012753069,0.9601561
SRR6182347,0.058138996,0.004400164,0.0053450763,0.008728981,0.9233868
SRR5548203,0.8396631,0.009337425,0.0007509589,0.014217794,0.13603073
SRR5813190,0.10353649,0.0012170672,0.0024403334,0.008829981,0.8839761
SRR7507688,0.025895596,0.0009571314,0.0050075054,0.010521144,0.9576186
SRR5548620,0.2427197,0.71707344,0.036558837,0.0036480392,0.0
ERR011143,0.045512676,0.0007123947,0.002914369,0.010904521,0.93995607
SRR1689535,0.8301257,0.039259523,0.0022817552,0.0073176622,0.12101531
SRR5203133,0.026324749,0.00083732605,0.005758345,0.011413246,0.9556663
SRR5803794,0.040647328,0.0004453957,0.004930526,0.03871599,0.9152608
SRR5079265,0.023835719,0.0004043579,0.0028749406,0.011934847,0.96095014
SRR5203237,0.024454683,0.00043189526,0.0029803813,0.01163131,0.96050173
ERR719999,0.028975397,0.0005172789,0.003098458,0.011575282,0.95583355
SRR5431529,0.023608685,0.00040119886,0.0028601885,0.011961997,0.96116793
SRR051688,0.09735629,0.0011956692,0.002566874,0.0109856725,0.88789546
SRR2175771,0.21690273,0.0015885532,0.0016047359,0.05514902,0.7247549
SRR7507673,0.025790602,0.0004838705,0.0031774938,0.011114359,0.9594337
SRR961846,0.038113624,0.0005787313,0.0027407408,0.011974961,0.946592
ERR525936,0.030347258,0.00075531006,0.035826147,0.05429855,0.87877274
SRR5580556,0.061867893,0.0008329749,0.0026876926,0.017515033,0.9170964
SRR6724477,0.42044592,0.30412993,0.0171462,0.0043540895,0.25392377
SRR7507616,0.025199503,0.0004338622,0.002934575,0.011529684,0.9599024
SRR1693255,0.22029108,0.0021493435,0.0020095408,0.010403752,0.76514626
SRR5218312,0.023639739,0.00040230155,0.0028647184,0.011949211,0.96114403
SRR5763459,0.16410056,0.0019593537,0.002459228,0.010812253,0.8206686
ERR720112,0.0639714,0.0007978976,0.0023851097,0.016769886,0.9160757
SRR5203205,0.030820906,0.0007995069,0.004633963,0.010009915,0.9537357
SRR5091615,0.04290384,0.00064074993,0.002827406,0.009873122,0.9437549
SRR5650157,0.26717573,0.0013186336,0.0014412701,0.0027717352,0.72729266
SRR6264521,0.050524533,0.0006701648,0.0030636191,0.024792135,0.9209496
SRR6265282,0.030001253,0.00052425265,0.0030352473,0.014596224,0.951843
SRR5866588,0.024206042,0.00041863322,0.0029188693,0.011810541,0.9606459
SRR5577147,0.4797396,0.0051724017,0.0013591945,0.046910852,0.46681798
SRR5580413,0.029143274,0.00048527122,0.0032036602,0.015433222,0.95173454
SRR6264135,0.64678806,0.006204933,0.0009840429,0.04147482,0.30454814
SRR5813447,0.027589053,0.00051379204,0.003312707,0.012262285,0.9563222
SRR5758052,0.023612142,0.00040128827,0.0028605163,0.011962473,0.9611636
SRR6264432,0.025035799,0.0004120767,0.002818048,0.01158157,0.9601525
SRR6264651,0.023608893,0.00040113926,0.002860248,0.011961907,0.9611678
SRR7464883,0.028641313,0.00056400895,0.0034352243,0.011072338,0.95628715
SRR5579018,0.045597196,0.0010595322,0.004895568,0.013280928,0.9351668
SRR5651442,0.081053585,0.0010631084,0.0024405718,0.023183793,0.89225894
SRR5431390,0.031782657,0.0007586479,0.0041050017,0.009388685,0.953965
SRR5578979,0.05980304,0.0011273026,0.003435284,0.007897615,0.92773676
SRR5648953,0.0791004,0.0012984574,0.0030212998,0.010987312,0.90559256
SRR5758057,0.03161806,0.00058200955,0.0041674674,0.014336914,0.9492955
ERR719373,0.031169504,0.00048342347,0.0031289458,0.017540127,0.94767797
SRR5813428,0.031097025,0.00044712424,0.002946794,0.013869792,0.9516393
SRR5580461,0.066768825,0.0005864799,0.0025514662,0.08040902,0.84968424
SRR6264163,0.025556624,0.0004722476,0.003581792,0.012456536,0.95793283
SRR5343114,0.031964272,0.0010033846,0.0044477284,0.009662777,0.95292187
SRR6331393,0.04552105,0.0009300411,0.0035291314,0.010211647,0.93980813
ERR209169,0.059716046,0.00087344646,0.002838552,0.017228156,0.9193438
SRR5757847,0.07943654,0.00036987662,0.020844728,0.7841723,0.11517656
ERR719589,0.048740625,0.0007210076,0.0027548969,0.013579488,0.934204
SRR5934931,0.32747823,0.0046559274,0.0024516284,0.007740736,0.6576735
SRR5549070,0.03249529,0.0004915595,0.0027075112,0.014387131,0.9499185
SRR5399516,0.02368483,0.00040388107,0.0028710961,0.011930078,0.9611101
SRR5947829,0.04684025,0.00065663457,0.0026510954,0.020103931,0.92974806
SRR6251469,0.23239738,0.0012410879,0.0015381873,0.0030531287,0.76177025
SRR5757966,0.09856787,0.00042918324,0.019736588,0.7558718,0.12539458
SRR6724527,0.16415404,0.74897504,0.08315659,0.0037143074,0.0
SRR1009062,0.8934388,0.02041775,0.0018780828,0.027170926,0.057094455
SRR5758058,0.09633136,0.00079217553,0.0021289885,0.011949569,0.8887979
SRR6264304,0.036925107,0.0010406375,0.004883021,0.0082244575,0.9489268
SRR5203113,0.03269589,0.0005901456,0.0031743944,0.011752337,0.95178723
SRR6265371,0.02955985,0.0005957782,0.010286391,0.02492866,0.9346293
SRR5757929,0.084027976,0.00090044737,0.0025574863,0.019077063,0.893437
SRR5399513,0.024223447,0.00041991472,0.0029299855,0.011740267,0.9606864
SRR6724470,0.16415012,0.7489787,0.08315673,0.0037144287,0.0
SRR6265317,0.024118125,0.00041931868,0.0029381812,0.011787772,0.96073663
SRR5602145,0.06641027,0.0007239878,0.005301416,0.022471577,0.9050927
ERR720003,0.03071168,0.00053423643,0.0030495524,0.011661202,0.9540433
SRR6724535,0.037269145,0.001606673,0.0063617527,0.008464664,0.94629776
ERR321550,0.12259212,0.0011750162,0.00225389,0.013947427,0.86003155
SRR5648855,0.0646041,0.0005893111,0.0018991232,0.019902736,0.91300476
ERR719764,0.09385675,0.0011846721,0.0024917722,0.010748923,0.8917179
SRR6928793,0.054388463,0.00048053265,0.009340227,0.18155146,0.7542393
SRR5431501,0.023608685,0.00040119886,0.0028601885,0.011961997,0.96116793
SRR5602141,0.033043414,0.00054854155,0.004322022,0.021398842,0.9406872
ERR719885,0.039895415,0.0006271601,0.0029002726,0.011927396,0.94464976
ERR719473,0.038525105,0.00051274896,0.0025050342,0.015581071,0.94287604
SRR6251452,0.2817244,0.23589942,0.036996543,0.005410284,0.43996942
SRR5548656,0.13535428,0.0008545518,0.0011742115,0.16427168,0.6983453
SRR5202992,0.027761698,0.0005645156,0.0036344826,0.010865152,0.9571742
ERR209171,0.047695577,0.0009537637,0.0034598708,0.012102306,0.9357885
SRR5091469,0.07219592,0.0009017885,0.0025032759,0.020733088,0.9036659
SRR5203045,0.024216563,0.00042194128,0.0029760003,0.011833072,0.96055245
ERR209085,0.027754426,0.00056415796,0.0035352707,0.01066041,0.95748574
ERR209373,0.4211447,0.0068945885,0.0024869442,0.010770321,0.5587034
SRR5758001,0.07898399,0.00036883354,0.020885497,0.7849107,0.114851
SRR6265466,0.0429655,0.00070750713,0.0031577349,0.014105648,0.9390636
SRR5761713,0.7071478,0.011596024,0.0017472506,0.012170792,0.26733816
SRR5429165,0.022526026,0.05439605,0.80703926,0.11603869,0.0
SRR6264689,0.025281101,0.0004377067,0.0029399097,0.012444645,0.95889664
SRR5866427,0.10741183,0.0012333691,0.0025306046,0.017881244,0.87094295
SRR064887,0.8820588,0.014816195,0.00086659193,0.018401086,0.0838573
SRR6185231,0.028819382,0.000439018,0.0027156472,0.010791153,0.9572348
SRR5813224,0.03292778,0.00047802925,0.0030569136,0.012977749,0.9505595
SRR5649084,0.036915034,0.00089377165,0.004755378,0.012471437,0.9449644
ERR209867,0.7315359,0.013890386,0.0017793775,0.008311868,0.24448246
ERR209826,0.68153507,0.009802192,0.0016144216,0.00926137,0.29778695
SRR6928761,0.65345955,0.017294228,0.0026688278,0.0022382736,0.32433915
SRR6265626,0.76954997,0.015417874,0.0016986728,0.008765191,0.20456827
ERR719544,0.057487726,0.0006995797,0.0023379922,0.02225709,0.9172176
SRR5429342,0.023816764,0.00037643313,0.016777903,0.049659967,0.90936893
SRR5079038,0.032176554,0.0006946027,0.0037219524,0.009570628,0.95383626
SRR1765928,0.08964944,0.00056031346,0.0013385713,0.22412986,0.6843218
SRR5548405,0.026351333,0.00042149425,0.0027799606,0.011260599,0.9591866
SRR6264841,0.02712074,0.0005354285,0.0033569038,0.010696143,0.9582908
SRR5218364,0.19499072,0.00196746,0.0023076236,0.0036438704,0.7970903
SRR5649132,0.058586568,0.0007392764,0.0024765134,0.018890351,0.9193073
SRR5429327,0.85886776,0.01351881,0.001141429,0.022494644,0.10397732
ERR719740,0.07052991,0.0008934736,0.002597481,0.020254672,0.90572447
ERR719623,0.028023899,0.00043565035,0.0026846528,0.015022725,0.9538331
SRR5203305,0.017362118,0.005127728,0.02145338,0.01019156,0.9458652
SRR5431383,0.023615092,0.00040131807,0.0028614104,0.011965424,0.9611567
SRR5218366,0.35272402,0.003110379,0.0023703575,0.0020533204,0.6397419
SRR5202978,0.025572687,0.00047138333,0.003283888,0.011711776,0.9589603
SRR5983279,0.6552253,0.013898492,0.0023157597,0.004304141,0.3242563
SRR5757925,0.22327593,0.0011261106,0.005833596,0.27846414,0.49130023
ERR209680,0.64128274,0.007880032,0.0014985502,0.011342138,0.33799648
SRR1766039,0.035337776,0.00057163835,0.0029177368,0.012331843,0.948841
SRR5399884,0.030808598,0.0003362596,0.017581642,0.13948533,0.8117882
SRR1930253,0.052826673,0.0005787909,0.0023157597,0.007637173,0.9366416
SRR5580449,0.72999936,0.009658128,0.0012156963,0.026088655,0.23303813
ERR719056,0.04311788,0.00057962537,0.0039756596,0.027508587,0.9248183
SRR6450953,0.48050562,0.005418211,0.0014945865,0.049494117,0.46308744
SRR6264062,0.023754686,0.00040483475,0.0028710663,0.01192525,0.9610442
ERR1637160,0.032871217,0.00079745054,0.0041895807,0.009208411,0.9529333
ERR719114,0.044864386,0.0006582141,0.0027649999,0.0112609565,0.94045144
SRR7690038,0.8023498,0.029283732,0.0022661984,0.006230712,0.15986955
SRR5648767,0.02837208,0.0015886724,0.007979125,0.009155959,0.95290416
SRR5757961,0.06632581,0.00037905574,0.014338136,0.5855305,0.33342648
SRR5343024,0.023623198,0.0004017651,0.0028621554,0.011955857,0.961157
ERR209583,0.24793243,0.0012723207,0.0012623966,0.01573217,0.73380065
SRR5580637,0.0336079,0.0006530881,0.0034528077,0.011773527,0.95051265
SRR5866464,0.26803514,0.0029110014,0.0018986166,0.01712346,0.71003175
ERR719613,0.029918104,0.0005661845,0.0035592914,0.012309164,0.95364726
SRR6424544,0.19884902,0.012896746,0.0030673444,0.0056235194,0.77956337
SRR5429242,0.02923783,0.023680754,0.85417044,0.092911005,0.0
SRR5758006,0.42099825,0.004370898,0.0043904185,0.035374105,0.53486633
SRR5802285,0.1037758,0.0007970929,0.001924187,0.005178064,0.88832486
ERR695627,0.8341354,0.008017659,0.00068345666,0.023452133,0.13371134
SRR6881413,0.23995402,0.0018167496,0.023671746,0.5983187,0.13623881
SRR5803647,0.059703708,0.00092607737,0.0029457211,0.011787981,0.9246365
SRR5650059,0.4568141,0.0059820116,0.0021398365,0.0055208504,0.52954316
SRR6942366,0.031396955,0.0007215142,0.0049803853,0.012808174,0.950093
SRR5983403,0.040300608,0.0004736185,0.0021420121,0.02874273,0.92834103
SRR6942400,0.61833906,0.17783087,0.0063438118,0.007632464,0.18985379
SRR5548556,0.3505057,0.0022201538,0.0010624528,0.072514266,0.57369745
SRR5548507,0.8421272,0.07540381,0.002474755,0.015884578,0.06410962
SRR5649173,0.023710191,0.00040239096,0.0028596818,0.011932522,0.9610952
SRR5429324,0.033834703,0.035384182,0.85368925,0.07709187,0.0
SRR5866448,0.059331983,0.00082856417,0.0027098358,0.0109143555,0.9262153
SRR5903348,0.04051727,0.00081551075,0.0035026371,0.01015529,0.9450093
SRR5429087,0.026278764,0.009797603,0.6105511,0.083378315,0.2699942
SRR5649071,0.023609638,0.00040113926,0.002860099,0.011961788,0.96116734
SRR2914199,0.015144795,0.003704667,0.021204412,0.010104686,0.94984144
SRR5580596,0.035310656,0.0004722476,0.0034676194,0.031083703,0.9296658
SRR961732,0.033807933,0.00047183037,0.0026053786,0.009809911,0.95330495
ERR719889,0.040280133,0.0006276369,0.0028790236,0.012051135,0.9441621
SRR5796789,0.2205882,0.0017922521,0.0020042062,0.00719288,0.7684225
ERR719834,0.03102687,0.0005855262,0.0034699738,0.011968255,0.9529494
SRR5610071,0.025268525,0.00041747093,0.0032917857,0.013977498,0.9570447
SRR6450978,0.032609582,0.0005149543,0.0027351677,0.017703235,0.94643706
SRR5711550,0.86694145,0.009867817,0.00065907836,0.021867126,0.1006645
SRR5649119,0.023680538,0.00040256977,0.0028634071,0.011939406,0.96111405
ERR720129,0.029663473,0.00059738755,0.0041163266,0.012545377,0.95307744
ERR209483,0.120595336,0.0011139214,0.0028720498,0.034531146,0.84088755
SRR5580548,0.037549376,0.00059881806,0.003004253,0.01606676,0.9427808
SRR5609952,0.08503422,0.00086197257,0.0026490986,0.04801628,0.8634384
SRR5218382,0.70385534,0.010125369,0.0013784766,0.00960654,0.2750343
SRR6265348,0.06588054,0.00077727437,0.002379924,0.024194568,0.9067677
SRR5548517,0.8900174,0.022509396,0.0014462173,0.019647747,0.06637931
SRR6264003,0.08034518,0.00096026063,0.002371937,0.015076131,0.9012465
SRR5343092,0.024889678,0.00044864416,0.0030528903,0.011471689,0.9601371
SRR5578993,0.20484987,0.00076657534,0.0024576485,0.26174888,0.530177
SRR6264256,0.0225465,0.00867027,0.034012675,0.0072447956,0.92752576
SRR7690058,0.8341013,0.02865848,0.0019413531,0.008304507,0.12699437
ERR525770,0.09156561,0.00057742,0.0012007356,0.20505217,0.70160407
ERR209440,0.032268703,0.0005442202,0.0031149387,0.011373192,0.95269895
SRR5079269,0.023734927,0.00040212274,0.0028563142,0.011928469,0.96107817
SRR5757780,0.081338584,0.000374794,0.020739049,0.7818855,0.1156621
