,root:Diseases:Digestive System Diseases,root:Diseases:Hemic and Lymphatic Diseases,root:Infections:Bacterial Infections and Mycoses,Unknown
ERR720148,0.017781615,0.001981467,0.0030018985,0.977235
SRR5761732,0.010976374,0.0027512014,0.010005653,0.97626674
SRR5078588,0.4809761,0.0019261241,0.012381911,0.50471586
SRR5650145,0.774892,0.010070533,0.0032605827,0.21177685
SRR6265034,0.033604354,0.019003153,0.0050219893,0.94237053
SRR5983426,0.14801204,0.001729995,0.053598702,0.79665923
ERR525691,0.01784271,0.0047409832,0.0021804273,0.9752359
SRR1927149,0.008508742,0.0046878457,0.004232466,0.98257095
SRR5549036,0.9519401,0.0075463653,0.028979093,0.011534452
SRR5757970,0.10306835,0.0155956745,0.74908173,0.13225424
ERR209314,0.097595155,0.0027452707,0.0038164556,0.89584315
SRR5580493,0.08072832,0.0068784356,0.3109979,0.60139537
SRR5813332,0.009337962,0.00186795,0.0029371083,0.985857
SRR5813178,0.69640315,0.007078469,0.006585896,0.2899325
ERR209182,0.01831755,0.0016964078,0.0038269758,0.9761591
SRR6182292,0.017529815,0.0012187064,0.003376305,0.9778752
ERR719498,0.01242429,0.0026001632,0.007276267,0.9776993
SRR5757899,0.0118973935,0.06237718,0.92572546,0.0
ERR209088,0.009501904,0.0022421181,0.004283726,0.98397225
SRR5761737,0.0088945925,0.0017749071,0.0025577843,0.9867727
SRR6331061,0.011348635,0.0032287538,0.016266018,0.9691566
ERR720095,0.01218158,0.0027880669,0.009344578,0.9756858
SRR5399246,0.012928098,0.0018200576,0.0069743097,0.97827756
SRR5079127,0.0098308325,0.0017487109,0.0026969612,0.9857235
SRR5650170,0.7832142,0.010931432,0.0029168427,0.20293748
ERR209217,0.013387501,0.002068907,0.0038892329,0.98065436
SRR5601927,0.21530417,0.002820909,0.079298794,0.70257616
SRR6330878,0.011222571,0.0028094947,0.009760231,0.97620773
SRR5578945,0.43231148,0.00080400705,0.009519637,0.5573649
SRR5651446,0.5392351,0.004458368,0.0027374327,0.45356905
SRR6724436,0.8700514,0.0155368745,0.011881888,0.102529824
SRR5396522,0.0696331,0.0030851066,0.0046010017,0.9226808
SRR5648881,0.097219616,0.0125358105,0.02774483,0.8624997
SRR6474222,0.0166758,0.0019737482,0.0032625794,0.9780879
SRR5365467,0.010425836,0.003522426,0.012465835,0.9735859
SRR6724452,0.012684792,0.0023867488,0.009491712,0.97543675
SRR5761676,0.011402428,0.0024670959,0.0023714304,0.98375905
SRR5813438,0.09326339,0.0024837255,0.0022960305,0.90195686
SRR1765944,0.017893523,0.003006816,0.010510087,0.96858954
SRR5761748,0.009922385,0.050206244,0.411082,0.5287894
SRR7464960,0.003221333,0.06663391,0.32528418,0.60486054
SRR5651440,0.061157852,0.0011196733,0.004440248,0.93328226
SRR6265458,0.012025356,0.0018793046,0.0038133562,0.982282
SRR6724583,0.3007324,0.0009084642,0.03612399,0.66223514
SRR7507569,0.8645576,0.008174509,0.002548039,0.1247198
SRR6474269,0.08315417,0.0019387603,0.0050479174,0.9098592
ERR719075,0.012219369,0.0020269752,0.005288005,0.98046565
SRR7507396,0.15875176,0.001093775,0.0033875704,0.8367669
SRR5343099,0.009069979,0.0019729435,0.003077209,0.9858799
ERR011271,0.04971081,0.052300543,0.014106959,0.8838817
ERR719671,0.009964824,0.0017858148,0.0028553605,0.985394
SRR5802350,0.037489146,0.0007157028,0.013546586,0.94824857
SRR5602035,0.069851816,0.0038309693,0.07005754,0.8562597
ERR1809133,0.015142351,0.0021676421,0.007587433,0.97510254
ERR525889,0.01632762,0.0017552972,0.004468709,0.97744834
SRR5020881,0.01764229,0.0026732981,0.0055305064,0.9741539
SRR5203283,0.012846053,0.0019148588,0.0055449605,0.9796941
SRR5813354,0.08677757,0.0018597543,0.0054276288,0.90593505
SRR6474243,0.5718183,0.0023826063,0.008830965,0.41696817
SRR5761720,0.008915633,0.0017561316,0.0025003254,0.9868279
SRR6928813,0.011641294,0.0023096502,0.0049369037,0.9811121
SRR2142208,0.6152688,0.033570856,0.09916082,0.2519995
SRR5399194,0.32497507,0.001144737,0.0021228194,0.67175734
SRR5803624,0.012381971,0.001909852,0.003626585,0.9820816
SRR5947870,0.88167834,0.0067756176,0.008099943,0.103446126
ERR719031,0.023444384,0.002669096,0.0188151,0.95507145
SRR5813179,0.6132655,0.0077939928,0.0044240355,0.37451643
ERR720017,0.01083371,0.0019429326,0.0037983656,0.983425
SRR5650162,0.81207395,0.0065451562,0.0039658844,0.17741501
SRR6251516,0.017486036,0.0017459095,0.0033964515,0.9773716
SRR6265039,0.012464553,0.0021142662,0.0091229975,0.9762982
SRR5548643,0.9342001,0.005664557,0.016056806,0.04407859
ERR719864,0.010023117,0.0022880137,0.003676653,0.98401225
SRR7690042,0.86854017,0.008299738,0.0069419146,0.11621821
SRR5548651,0.07547012,0.015294373,0.3950047,0.51423085
SRR5020876,0.009795666,0.0020601153,0.0038825274,0.9842617
SRR5758129,0.6692434,0.005250424,0.045727164,0.27977908
ERR719178,0.035244137,0.0019904077,0.009635061,0.95313036
ERR011150,0.009218782,0.0033589005,0.005572617,0.9818497
SRR5866359,0.023631364,0.0027786791,0.0023711622,0.9712188
SRR5602036,0.011285722,0.0020412803,0.0057750046,0.980898
ERR719029,0.018172711,0.0026862025,0.014865935,0.9642751
SRR5429072,0.30100733,0.008311778,0.0050989687,0.6855819
SRR5761712,0.0925121,0.00231722,0.0047169924,0.9004537
SRR6265293,0.091792405,0.0012361407,0.012069225,0.8949022
SRR6724380,0.9486923,0.006126523,0.014747798,0.030433357
SRR5758125,0.024913937,0.022061199,0.93840444,0.014620423
SRR6474301,0.04848081,0.0017415285,0.0026909113,0.94708675
SRR5580410,0.023511916,0.0019016564,0.01149267,0.96309376
SRR5495956,0.13548198,0.0024069846,0.08016819,0.78194284
SRR5202884,0.010400355,0.0024735034,0.0065944195,0.9805317
SRR6264071,0.009443402,0.0021841526,0.0044351816,0.98393726
ERR634981,0.17164743,0.30608344,0.035681784,0.48658735
SRR5758111,0.0778358,0.1838868,0.46001175,0.27826566
SRR5903360,0.010781318,0.0019574761,0.0037336648,0.98352754
SRR2175767,0.022672504,0.0018238127,0.0035619736,0.9719417
SRR5947858,0.6314433,0.0038173497,0.07298437,0.29175496
SRR5761746,0.013771564,0.0018340945,0.003345281,0.98104906
SRR5549005,0.9112835,0.0063316524,0.008399993,0.07398486
SRR5803758,0.0147791505,0.0019219518,0.0050647855,0.9782341
ERR719606,0.014193863,0.0019993186,0.0057649612,0.9780419
SRR6265233,0.029426098,0.0012848079,0.007008314,0.96228075
SRR5711562,0.9015635,0.014410466,0.03372112,0.05030489
ERR209319,0.15962803,0.0025672019,0.0028975308,0.83490723
ERR526084,0.9007971,0.0061994195,0.0030747056,0.089928746
SRR961843,0.017564118,0.0014593005,0.004524797,0.97645175
SRR5343028,0.009070426,0.0019873977,0.0029703379,0.9859718
SRR6264844,0.009207666,0.004449129,0.017244816,0.9690984
SRR5548524,0.92861664,0.0064893067,0.009975195,0.054918885
ERR209362,0.01405099,0.0020873249,0.0045098662,0.9793518
ERR525801,0.4315794,0.0075156093,0.0049657226,0.55593926
SRR2142193,0.8352866,0.00487113,0.006937444,0.15290481
SRR5648864,0.019518644,0.002428025,0.006060362,0.97199297
ERR720077,0.012233317,0.0027638376,0.0092384815,0.9757644
ERR720128,0.010097325,0.0044507086,0.013489515,0.97196245
ERR719452,0.011754751,0.0020144284,0.0046165287,0.9816143
ERR209829,0.43393144,0.0057283044,0.0049338043,0.55540645
SRR5651409,0.7775031,0.005905479,0.015759677,0.20083177
SRR6185165,0.3627753,0.0024412274,0.0032194555,0.631564
SRR1999165,0.009496391,0.001971215,0.0036045313,0.9849279
ERR209360,0.013446271,0.0021538734,0.0044804513,0.97991943
ERR209740,0.91580224,0.0047845244,0.013564527,0.06584871
SRR5802384,0.010303915,0.0017576218,0.003658533,0.98427993
SRR5602060,0.003747195,0.058416784,0.17070523,0.7671308
SRR6474248,0.0112887025,0.001590997,0.0028904974,0.9842298
SRR6424587,0.013207734,0.04766783,0.9255506,0.013573885
SRR5079213,0.0089559555,0.0017542243,0.0025490522,0.98674077
SRR6264279,0.009329826,0.0018080175,0.0030354857,0.9858267
SRR5202973,0.009559751,0.002002865,0.0035462677,0.9848911
ERR525700,0.89375573,0.0061429143,0.031796724,0.06830466
ERR719218,0.032360792,0.002204895,0.014829278,0.95060503
SRR5983404,0.7036216,0.0044204295,0.054989338,0.23696864
SRR2673279,0.08159754,0.0015102923,0.0069351494,0.90995705
SRR1930138,0.010718614,0.0025627017,0.007271409,0.97944725
ERR719263,0.021035075,0.0016025901,0.0049176216,0.9724447
SRR5078567,0.012124926,0.0018879473,0.0068478584,0.97913927
SRR6182347,0.024275899,0.004380375,0.0045652688,0.96677846
SRR5548203,0.78155565,0.0046035647,0.0016079843,0.21223283
SRR5813190,0.026173055,0.0020826757,0.0030617416,0.9686825
SRR7507688,0.012666553,0.0024431646,0.0037037432,0.9811865
SRR5548620,0.9235047,0.0064482987,0.0046150982,0.06543195
ERR011143,0.017956078,0.0016781092,0.0029589236,0.97740686
SRR1689535,0.9144602,0.0069087744,0.009684116,0.06894696
SRR5203133,0.009781837,0.0020617843,0.0029141903,0.9852422
SRR5803794,0.022814155,0.0026843846,0.018547148,0.9559543
SRR5079265,0.012039334,0.0017020404,0.0053870976,0.98087156
SRR5203237,0.009318352,0.0019206405,0.0034086704,0.98535234
ERR719999,0.01120159,0.002049446,0.0050311387,0.9817178
SRR5431529,0.039825737,0.0002680719,0.004391432,0.9555148
SRR051688,0.07685813,0.0012007356,0.009070039,0.9128711
SRR2175771,0.21076015,0.0026197731,0.101260185,0.6853599
SRR7507673,0.009958327,0.0019989312,0.002574563,0.98546815
SRR961846,0.01584524,0.0014784038,0.004828155,0.9778482
ERR525936,0.033621103,0.0048286617,0.0022984147,0.9592518
SRR5580556,0.04672733,0.0013847649,0.010392368,0.94149554
SRR6724477,0.9106746,0.0068288445,0.0071629286,0.075333655
SRR7507616,0.009613365,0.002598077,0.004169494,0.9836191
SRR1693255,0.9106469,0.0068707764,0.0067448914,0.07573748
SRR5218312,0.008912802,0.0017907023,0.0025515258,0.986745
SRR5763459,0.08270785,0.0022348464,0.0037485063,0.91130877
ERR720112,0.022445887,0.0016269684,0.009174913,0.96675223
SRR5203205,0.011600256,0.0020326972,0.003290087,0.98307693
SRR5091615,0.017209142,0.002501458,0.0059264004,0.97436297
SRR5650157,0.794443,0.0024161935,0.007557124,0.1955837
SRR6264521,0.029421002,0.0014440715,0.007259637,0.9618753
SRR6265282,0.015894413,0.0018630028,0.012880325,0.96936226
SRR5866588,0.009370774,0.0023683608,0.004035294,0.9842256
SRR5577147,0.6631334,0.0035736263,0.012698978,0.32059395
SRR5580413,0.016973913,0.0018855035,0.010136157,0.9710044
SRR6264135,0.63367283,0.006885886,0.030492663,0.32894862
SRR5813447,0.010253817,0.003553182,0.010124177,0.97606885
SRR5758052,0.011547655,0.0017045736,0.0048659444,0.98188186
SRR6264432,0.022490233,0.0059948564,0.002087146,0.96942776
SRR6264651,0.009484172,0.0019226372,0.0024612546,0.9861319
SRR7464883,0.013422012,0.0018369555,0.005258739,0.9794823
SRR5579018,0.028252453,0.0038329363,0.0069440007,0.96097064
SRR5651442,0.5697628,0.0018491149,0.0042847097,0.42410338
SRR5431390,0.010273844,0.0018437803,0.0028673112,0.98501503
SRR5578979,0.059202015,0.0063225627,0.0017451346,0.9327303
SRR5648953,0.051977426,0.0034529567,0.0023476481,0.942222
SRR5758057,0.016439646,0.0026391447,0.0076883137,0.97323287
ERR719373,0.022140652,0.0016811192,0.01093632,0.9652419
SRR5813428,0.012080699,0.0017904043,0.0039027631,0.98222613
SRR5580461,0.034198195,0.0031619072,0.09653333,0.86610657
SRR6264163,0.009495735,0.0020701885,0.0040114224,0.9844227
SRR5343114,0.022559255,0.0036064982,0.0024853349,0.9713489
SRR6331393,0.014807016,0.0018499792,0.0038984418,0.97944456
ERR209169,0.04364866,0.0022143126,0.006579131,0.9475579
SRR5757847,0.05052016,0.019428523,0.9300513,0.0
ERR719589,0.03440833,0.0013700724,0.0070494413,0.95717216
SRR5934931,0.15684652,0.004031956,0.0025088787,0.83661264
SRR5549070,0.024228156,0.001609087,0.005042404,0.9691204
SRR5399516,0.011708647,0.0025539696,0.002382189,0.98335516
SRR5947829,0.048425347,0.0014959872,0.016491354,0.9335873
SRR6251469,0.58269185,0.00106287,0.009691685,0.40655363
SRR5757966,0.12495646,0.016598165,0.7337864,0.12465894
SRR6724527,0.9561081,0.005971253,0.020507723,0.0174129
SRR1009062,0.94682443,0.00801312,0.04516244,0.0
SRR5758058,0.040538013,0.0010309517,0.011369377,0.94706166
SRR6264304,0.009286374,0.002177745,0.00432992,0.98420596
SRR5203113,0.0133937,0.0018413365,0.004927933,0.97983706
SRR6265371,0.01525408,0.0035042167,0.0033911765,0.97785056
SRR5757929,0.041622162,0.001720041,0.0066427886,0.950015
SRR5399513,0.016267747,0.00436911,0.0025269985,0.97683614
SRR6724470,0.9293785,0.0037896931,0.016223848,0.05060798
SRR6265317,0.014834553,0.0020159185,0.0130470395,0.9701025
SRR5602145,0.026683748,0.00418666,0.006540239,0.9625894
ERR720003,0.012089819,0.0018934906,0.004784316,0.9812324
SRR6724535,0.030336767,0.0016394854,0.0030819178,0.96494186
ERR321550,0.047307193,0.002084583,0.0033394992,0.9472687
SRR5648855,0.023497999,0.0009739995,0.009891957,0.965636
ERR719764,0.06629145,0.0014404058,0.0070843995,0.9251838
SRR6928793,0.02673468,0.015764207,0.26876932,0.6887318
SRR5431501,0.008876324,0.0017569363,0.0024945438,0.9868722
SRR5602141,0.016060889,0.0023189485,0.0033763945,0.97824377
ERR719885,0.031247824,0.001499027,0.0052966475,0.9619565
ERR719473,0.012432933,0.0022947192,0.0063556433,0.9789167
SRR6251452,0.8592223,0.016743898,0.011807591,0.11222625
SRR5548656,0.14178595,0.004190415,0.3039436,0.55008006
SRR5202992,0.009154111,0.0018694699,0.0030249655,0.9859514
ERR209171,0.029095083,0.0019207001,0.0040670633,0.9649172
SRR5091469,0.1292761,0.0011224747,0.0140533745,0.855548
SRR5203045,0.00967133,0.0022254884,0.0046240687,0.98347914
ERR209085,0.009512514,0.0021873415,0.004062116,0.984238
ERR209373,0.20843276,0.0036760569,0.004924327,0.78296685
SRR5758001,0.011241287,0.057631403,0.921645,0.009482324
SRR6265466,0.022669762,0.001552254,0.0053311586,0.9704468
SRR5761713,0.7863029,0.0061668456,0.028706968,0.17882329
SRR5429165,0.097116165,0.83161306,0.071270846,0.0
SRR6264689,0.011716634,0.002250284,0.008796811,0.9772363
SRR5866427,0.20380613,0.004883051,0.018821448,0.77248937
SRR064887,0.9523035,0.0060886443,0.020730227,0.0208776
SRR6185231,0.013503194,0.001524508,0.0026707053,0.9823016
SRR5813224,0.012690693,0.0018331707,0.0041470528,0.9813291
SRR5649084,0.018636376,0.0022646785,0.0040328503,0.97506607
ERR209867,0.7858029,0.010082871,0.0056263804,0.19848782
ERR209826,0.69236416,0.010433614,0.003115058,0.29408717
SRR6928761,0.71014845,0.004787296,0.003524989,0.2815392
SRR6265626,0.8910837,0.006052017,0.017643511,0.085220754
ERR719544,0.082437694,0.0012305677,0.011541665,0.90479004
SRR5429342,0.016781628,0.8928602,0.024679065,0.06567913
SRR5079038,0.0064014792,0.019262731,0.041597575,0.9327382
SRR1765928,0.024729729,0.0010809004,0.0154618025,0.9587276
SRR5548405,0.04970631,0.00029185414,0.004046172,0.94595563
SRR6264841,0.0073210597,0.012069881,0.0076547563,0.9729543
SRR5218364,0.15788332,0.0036453605,0.0028114617,0.83565986
SRR5649132,0.033511996,0.0018650591,0.015348107,0.94927484
SRR5429327,0.9289632,0.008832455,0.03039676,0.0318076
ERR719740,0.18380046,0.001667589,0.022040844,0.7924911
ERR719623,0.016634166,0.0013590455,0.0043002367,0.97770655
SRR5203305,0.021659762,0.0011326969,0.0038040578,0.97340345
SRR5431383,0.00982818,0.0023631155,0.005948156,0.9818605
SRR5218366,0.058030397,0.0014653802,0.0034785569,0.93702567
SRR5202978,0.009679645,0.0022287965,0.004110545,0.983981
SRR5983279,0.73324436,0.005986631,0.0030531883,0.25771582
SRR5757925,0.16218662,0.007420063,0.38831398,0.4420793
ERR209680,0.43586406,0.005376309,0.002674222,0.5560854
SRR1766039,0.01224637,0.0027288496,0.009428382,0.9755964
SRR5399884,0.023199707,0.007471204,0.29052368,0.6788054
SRR1930253,0.010360211,0.0015944242,0.0031372905,0.9849081
SRR5580449,0.8534007,0.012449056,0.029385656,0.10476458
ERR719056,0.018124431,0.0036814213,0.020022243,0.9581719
SRR6450953,0.95010364,0.0061701834,0.016601652,0.027124524
SRR6264062,0.009213626,0.0018980205,0.0032268167,0.9856615
ERR1637160,0.0771603,0.0042024255,0.0017904043,0.9168469
ERR719114,0.023422033,0.0016431808,0.0035060942,0.9714287
SRR7690038,0.9066452,0.0070289373,0.012062669,0.074263215
SRR5648767,0.022578448,0.001942426,0.0039798915,0.9714992
SRR5757961,0.014388936,0.10744861,0.8781624,0.0
SRR5343024,0.009412229,0.0023975074,0.0054463446,0.9827439
ERR209583,0.5523958,0.0034559965,0.0048435032,0.4393047
SRR5580637,0.019840091,0.0015906692,0.005984485,0.9725847
SRR5866464,0.09212819,0.0026604533,0.0068822503,0.89832914
ERR719613,0.014584124,0.001963526,0.005776763,0.97767556
SRR6424544,0.58398676,0.0030089617,0.059263617,0.3537407
SRR5429242,0.02478379,0.8886899,0.08328992,0.003236413
SRR5758006,0.3156296,0.067968905,0.05293724,0.5634643
SRR5802285,0.019709736,0.00096681714,0.0061421394,0.9731813
ERR695627,0.8359376,0.0058270395,0.02392435,0.13431096
SRR6881413,0.10212192,0.00087341666,0.42983344,0.4671712
SRR5803647,0.059351265,0.0016988218,0.010795981,0.92815393
SRR5650059,0.4152532,0.005513549,0.0026082993,0.576625
SRR6942366,0.012208223,0.0035808682,0.015628964,0.9685819
SRR5983403,0.0051324368,0.014445275,0.028832406,0.9515899
SRR6942400,0.8431181,0.0075090528,0.0080316365,0.14134121
SRR5548556,0.03904918,0.0013173223,0.0149827,0.94465077
SRR5548507,0.92042494,0.0071051717,0.01789254,0.05457735
SRR5649173,0.009569198,0.0019485354,0.002708763,0.9857735
SRR5429324,0.01629141,0.8310582,0.02927947,0.123370886
SRR5866448,0.024122417,0.0019054413,0.0040870905,0.96988505
SRR5903348,0.015903383,0.0024722517,0.0028961003,0.9787283
SRR5429087,0.020779967,0.8117913,0.13164452,0.035784245
SRR5649071,0.010854423,0.0015795231,0.0027424097,0.98482364
SRR2914199,0.009618849,0.0020185113,0.002578497,0.9857842
SRR5580596,0.012685448,0.002621144,0.011762619,0.9729308
SRR961732,0.05423346,0.00034675002,0.0065549314,0.9388648
ERR719889,0.03403595,0.001458019,0.0053700507,0.959136
SRR5796789,0.46866,0.0022639632,0.0024530888,0.52662295
ERR719834,0.013980478,0.0021372736,0.0064732134,0.977409
SRR5610071,0.0072695613,0.007183343,0.014673024,0.9708741
SRR6450978,0.015942603,0.0014419854,0.004455179,0.97816026
SRR5711550,0.9437106,0.0060917437,0.014807433,0.03539014
SRR5649119,0.009101987,0.0019446015,0.0029441416,0.98600924
ERR720129,0.010495037,0.003822416,0.011844605,0.973838
ERR209483,0.1825811,0.0033520758,0.04106292,0.77300394
SRR5580548,0.021609604,0.0016942024,0.009581208,0.967115
SRR5609952,0.098731905,0.0024981499,0.024621874,0.8741481
SRR5218382,0.057608277,0.0028736293,0.002464205,0.9370539
SRR6265348,0.06697497,0.0013049841,0.0122464895,0.9194735
SRR5548517,0.936774,0.008425564,0.03519535,0.01960504
SRR6264003,0.030999035,0.0014494956,0.009030789,0.95852065
SRR5343092,0.008974344,0.0019473732,0.0029675066,0.9861108
SRR5578993,0.25756606,0.007600844,0.008301318,0.72653174
SRR6264256,0.009503275,0.0019041598,0.0025724173,0.98602015
SRR7690058,0.90542233,0.007837325,0.012034684,0.07470572
ERR525770,0.11219889,0.00044035912,0.15417707,0.7331837
ERR209440,0.01957643,0.0018473566,0.0036465824,0.97492963
SRR5079269,0.008946836,0.0017981827,0.0026700795,0.9865849
SRR5757780,0.031947076,0.038141936,0.88808227,0.04182875
SRR5343178,0.0065643787,0.0055642426,0.013063848,0.9748075
SRR5079072,0.0089086,0.0018012226,0.0026473403,0.98664284
SRR2914204,0.01083675,0.0020199418,0.005357027,0.98178625
SRR6264286,0.033280373,0.0018277764,0.0050765574,0.95981526
SRR6185278,0.10284138,0.0028541088,0.0029511452,0.89135337
ERR525890,0.18614307,0.001489222,0.006272793,0.8060949
SRR5802231,0.03541982,0.0024437904,0.002591163,0.95954525
SRR6264202,0.00902456,0.0018244088,0.0028090477,0.98634195
SRR5649098,0.009554982,0.0023567379,0.004743248,0.98334503
SRR5649184,0.016762912,0.0011000335,0.005348563,0.9767885
ERR719816,0.03340125,0.0014040172,0.009340405,0.9558543
ERR719532,0.07266134,0.0012354255,0.008909732,0.91719353
SRR064862,0.95169854,0.005302906,0.021960974,0.021037579
SRR5650114,0.8616492,0.00894478,0.013076931,0.116329074
ERR525948,0.16549665,0.0053308606,0.25150472,0.5776678
SRR1763560,0.7112882,0.005574256,0.0026495755,0.280488
SRR6182304,0.018908322,0.030671805,0.9322932,0.018126726
ERR719438,0.012146324,0.0019614995,0.004462868,0.98142934
ERR525763,0.10069823,0.0021321177,0.003927827,0.8932418
SRR5429215,0.015821248,0.8913662,0.020991772,0.071820736
ERR720068,0.010567635,0.002200365,0.005237609,0.9819944
ERR209899,0.026016772,0.002105981,0.0027806163,0.96909666
SRR5078953,0.0093511045,0.0017232299,0.0027138293,0.98621184
ERR1637182,0.008876234,0.0017569363,0.0024944246,0.98687243
SRR7423259,0.013228655,0.002232939,0.004095465,0.98044294
SRR5431392,0.010178149,0.002526313,0.0029359758,0.98435956
SRR5580539,0.011932105,0.001868844,0.0034680963,0.982731
SRR5548520,0.9455596,0.0068185627,0.042116374,0.0055054426
SRR5079051,0.0076990426,0.5526775,0.028246284,0.4113772
SRR2918683,0.014913589,0.0017212331,0.0057457685,0.9776194
SRR5711539,0.9195154,0.0069453716,0.0127257705,0.060813487
SRR5649166,0.010597378,0.003041327,0.011837542,0.9745238
SRR6264536,0.020519942,0.0018746853,0.007410705,0.9701947
SRR5757767,0.08715844,0.00204283,0.04441458,0.86638415
SRR6901805,0.020413905,0.0010260642,0.008354485,0.97020555
SRR5203148,0.0112428665,0.0022351444,0.006293714,0.9802283
SRR7507347,0.04674071,0.0026330948,0.01156643,0.93905973
DRR067938,0.93117774,0.0067190826,0.045107126,0.016996026
SRR5431538,0.036773145,0.00029671192,0.004257828,0.9586723
SRR5813233,0.010260344,0.002070427,0.004444301,0.9832249
ERR719751,0.011131734,0.0021329224,0.004933536,0.9818018
SRR5803756,0.020481378,0.05395484,0.7430426,0.18252122
SRR5202989,0.023339301,0.0024839342,0.004850298,0.9693265
SRR051679,0.8460177,0.007532865,0.019964367,0.12648511
SRR6265271,0.027852088,0.0009300709,0.009769857,0.96144795
SRR1687439,0.715666,0.009866774,0.0056968927,0.26877034
SRR5578944,0.02415669,0.0015717149,0.0037854314,0.97048616
ERR505106,0.018989503,0.0016727448,0.0035709143,0.97576684
SRR5429325,0.046931446,0.91033685,0.01566863,0.027063072
SRR5813387,0.012324393,0.0019248128,0.003468424,0.9822824
SRR5758086,0.14626199,0.015523553,0.5283578,0.30985665
ERR719132,0.010294616,0.0019176006,0.004088849,0.98369896
SRR5648991,0.016500056,0.0014767647,0.0048162937,0.9772069
SRR6928762,0.010491073,0.0022028387,0.0034478903,0.9838582
SRR5602082,0.026271999,0.002425611,0.024488896,0.94681346
SRR5202940,0.009497404,0.0021890402,0.00453192,0.98378164
SRR5758122,0.6064652,0.004999399,0.08574924,0.3027861
SRR5761776,0.0088890195,0.0017806888,0.0025418103,0.9867885
ERR720049,0.016154677,0.002257824,0.009947747,0.97163975
ERR209180,0.62533975,0.004605502,0.028184831,0.3418699
ERR720051,0.05157131,0.0013190508,0.0067706406,0.94033897
ERR719195,0.028762132,0.001988262,0.00833258,0.960917
SRR5761653,0.03499365,0.0020115674,0.003702283,0.95929253
SRR6265576,0.014188051,0.0011262,0.0035527349,0.981133
SRR5650088,0.086904675,0.0024439692,0.0028625429,0.9077888
SRR5078751,0.008881241,0.0017783046,0.0025037527,0.9868367
SRR5548310,0.9175725,0.005427271,0.0067667365,0.070233524
SRR051686,0.022966355,0.0014044344,0.0037863255,0.9718429
SRR7507694,0.018128395,0.004213512,0.0032764077,0.9743817
SRR5813252,0.034063607,0.0018111169,0.0031466484,0.9609786
SRR064898,0.9545887,0.0063835382,0.021835327,0.017192423
SRR6182376,0.030449063,0.002041459,0.0036482215,0.9638612
SRR5548207,0.56475747,0.0049862266,0.05123794,0.37901837
SRR497946,0.20603603,0.33366096,0.096367,0.363936
SRR5947867,0.08860406,0.0008316338,0.016572565,0.8939917
ERR011140,0.01128909,0.002372533,0.0075983107,0.9787401
