,root:Host-associated:Birds:Digestive_system:Ceca,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Mammals:Digestive_system:Fecal,root:Host-associated:Mammals:Digestive_system:Stomach,Unknown
ERR309080,0.04677136,0.015949918,0.00011358845,0.0061009806,0.08924914,0.007583722,0.8072926,0.026938738,0.0
ERR309268,0.047058232,0.015790178,0.00011297386,0.0061723525,0.09027441,0.007522996,0.8063027,0.026766237,0.0
ERR308629,0.046097487,0.019011915,0.00028464198,0.026376337,0.08087173,0.003332913,0.5334095,0.006533563,0.28408194
ERR309336,0.046792127,0.015875831,0.000113336646,0.0061719525,0.08927009,0.007567587,0.80723506,0.026974095,0.0
ERR308434,0.047079217,0.015788607,0.000112928145,0.0061735315,0.09033758,0.0075177993,0.8062438,0.026746593,0.0
ERR309808,0.04611635,0.016207088,0.000115160416,0.006109915,0.08644883,0.0076585514,0.80963004,0.027714087,0.0
ERR1598845,0.0035331082,0.98477554,0.0028534925,0.0009946952,0.0035028567,0.00010408376,0.00094377995,0.0032924362,0.0
ERR1598919,0.003532297,0.9847788,0.002853481,0.0009947314,0.0035016881,0.00010408383,0.00094372645,0.003291177,0.0
ERR1598949,0.0030743778,0.9838717,0.0028338134,0.0009890795,0.00294137,0.00010327168,0.0009150505,0.0026724935,0.0025988221
ERR1598420,0.0035334292,0.98477465,0.0028534874,0.0009946935,0.0035031184,0.00010408496,0.00094377826,0.0032927282,0.0
ERR1599031,0.003532355,0.98477846,0.00285345,0.000994731,0.0035018055,0.00010408229,0.000943726,0.0032913245,0.0
ERR1599609,0.0035247512,0.98480594,0.0028534608,0.0009946675,0.003492711,0.000104068466,0.0009432726,0.0032812357,0.0
ERR1599113,0.0035299747,0.9847872,0.0028533803,0.0009946589,0.0034989186,0.00010407954,0.0009435935,0.003288166,0.0
ERR1599073,0.003533459,0.9847744,0.002853547,0.0009947531,0.0035030886,0.00010408536,0.0009438378,0.003292758,0.0
ERR1598579,0.0035321796,0.98477817,0.0028536313,0.0009947021,0.0035020174,0.00010407862,0.0009436078,0.0032916253,0.0
ERR1599589,0.0028790236,0.9829586,0.0028126538,0.000980258,0.0027112663,0.00010278238,0.00089886785,0.002430886,0.004225731
ERR1599232,0.0023904059,0.94870436,0.026262352,0.017762624,0.0010411659,0.000113416514,0.003096265,0.00062945415,0.0
ERR1599124,0.0035334302,0.9847747,0.0028534285,0.0009947533,0.00350303,0.00010408479,0.00094383804,0.0032926693,0.0
ERR1598126,0.003531954,0.9847806,0.002853433,0.000994795,0.003501077,0.00010409339,0.0009437005,0.0032903568,0.0
ERR1599566,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1598776,0.0035333706,0.9847748,0.0028533987,0.0009946937,0.0035030893,0.00010408498,0.0009437785,0.003292729,0.0
ERR1598902,0.003533787,0.98477376,0.002853428,0.0009947829,0.0035031782,0.000104087456,0.0009437188,0.0032932346,0.0
ERR1598628,0.00353337,0.9847748,0.0028533984,0.0009946936,0.0035031186,0.000104084975,0.0009437486,0.003292669,0.0
ERR1598638,0.0035335182,0.9847745,0.002853487,0.0009946934,0.0035030881,0.00010408515,0.0009438377,0.0032927576,0.0
ERR1599257,0.0035203698,0.9848227,0.0028530774,0.0009946107,0.0034871078,0.00010406482,0.00094294606,0.0032751788,0.0
ERR1598286,0.0035334297,0.9847747,0.0028534876,0.0009947532,0.0035031186,0.000104084975,0.0009437784,0.003292669,0.0
ERR1598520,0.0035334292,0.9847746,0.0028534278,0.0009947531,0.0035030886,0.00010408486,0.00094386755,0.0032927282,0.0
ERR1598078,0.002732128,0.982165,0.0028028786,0.0009752214,0.0025492609,0.00010227032,0.0008842945,0.002263099,0.0055258274
ERR1599603,0.0035335484,0.9847743,0.0028534278,0.0009947233,0.0035031778,0.00010408596,0.00094374846,0.0032929068,0.0
ERR1599273,0.0013388097,0.9673874,0.003342837,0.0013298094,0.0010362864,0.00010208586,0.00089553,0.0006235242,0.023943663
ERR1598066,0.0012436211,0.96367854,0.0026486814,0.00092706084,0.0009808838,9.922774e-05,0.0007032752,0.0006788969,0.02903974
ERR1598263,0.003527363,0.9847973,0.002853227,0.0009945888,0.0034956513,0.00010407718,0.0009434033,0.0032843882,0.0
ERR1599229,0.0014473498,0.96968794,0.002703756,0.00094896555,0.0011457205,9.8536984e-05,0.0007698238,0.0008660555,0.022331834
ERR1598945,0.0035318325,0.9847805,0.002853431,0.000994705,0.003501134,0.00010408279,0.00094367005,0.0032906819,0.0
ERR1599272,0.0035189139,0.9848257,0.0028534913,0.0009945307,0.0034863665,0.00010405389,0.0009426869,0.0032742864,0.0
ERR1598735,0.0035282634,0.98479366,0.0028533277,0.0009946419,0.0034968497,0.00010407621,0.00094342703,0.0032857666,0.0
ERR1598813,0.0034621013,0.9850371,0.0028519272,0.000994117,0.0034159257,0.0001039808,0.00093945104,0.003195504,0.0
ERR1598926,0.0035334297,0.9847747,0.0028534876,0.0009947532,0.0035030593,0.000104084975,0.0009437784,0.003292669,0.0
ERR1599223,0.0035334,0.9847747,0.0028533984,0.0009947532,0.003503089,0.000104084975,0.00094386766,0.0032926989,0.0
ERR1598848,0.003533371,0.98477495,0.0028533991,0.0009946938,0.0035030302,0.0001040848,0.0009437786,0.0032926698,0.0
ERR1598115,0.003523828,0.98480827,0.0028535146,0.0009947355,0.003491788,0.00010406558,0.0009429233,0.0032808762,0.0
ERR1598154,0.00353337,0.9847748,0.0028533984,0.0009947532,0.003503089,0.00010408487,0.0009437486,0.0032926989,0.0
ERR1599115,0.0034755506,0.984991,0.0028510196,0.0009937804,0.0034313754,0.00010401048,0.00094028155,0.003213001,0.0
ERR1598633,0.0035333715,0.9847748,0.0028533994,0.0009947536,0.0035030306,0.00010408501,0.0009437787,0.0032927298,0.0
ERR1599440,0.0035333706,0.9847747,0.002853488,0.0009947533,0.0035030893,0.000104085186,0.0009437785,0.0032927587,0.0
ERR1598948,0.0035334604,0.9847747,0.0028534287,0.0009946938,0.0035030898,0.0001040851,0.0009437786,0.0032927592,0.0
ERR1598347,0.0035342043,0.9847725,0.0028534583,0.0009949021,0.003503119,0.000104090745,0.0009437487,0.0032939496,0.0
ERR1598486,0.0035331382,0.9847754,0.0028535225,0.000994755,0.0035027976,0.000104083774,0.00094378006,0.0032925261,0.0
ERR1599465,0.0012655854,0.9658989,0.0027847886,0.0010034144,0.0009673238,9.835194e-05,0.00077214837,0.0006774962,0.026532054
ERR1599355,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1598963,0.001244694,0.96553135,0.002634883,0.0009174049,0.0009506345,9.73112e-05,0.0007376969,0.00069731474,0.027188659
ERR1598917,0.0012506545,0.96530914,0.0026424825,0.0009095967,0.00095942616,9.7822296e-05,0.0007517934,0.0007149875,0.027364135
ERR1599488,0.0035158882,0.9848357,0.0028533705,0.0009945509,0.0034833103,0.0001040426,0.000942438,0.0032706899,0.0
ERR1599244,0.0035336684,0.9847741,0.0028534285,0.000994783,0.0035030893,0.00010408697,0.0009437785,0.0032930863,0.0
ERR1599185,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1598875,0.0035308462,0.9847839,0.0028534222,0.0009946825,0.0035000285,0.00010407959,0.0009435877,0.0032893366,0.0
ERR1598375,0.0012306273,0.9501141,0.002940327,0.0010198355,0.0011919141,0.000102828264,0.0005017817,0.0005707145,0.04232788
ERR1598575,0.0016649365,0.9327511,0.0026685596,0.0020795763,0.0012249053,0.00014925003,0.0009922683,0.0005765557,0.0578928
ERR1598287,0.0035334893,0.9847746,0.0028533984,0.0009947532,0.003503089,0.00010408518,0.0009438379,0.0032926989,0.0
ERR1599602,0.0035333994,0.98477465,0.0028534874,0.0009946935,0.0035031184,0.00010408496,0.00094377826,0.0032927282,0.0
ERR1599307,0.0035137532,0.98484534,0.0028542897,0.000995017,0.003478971,0.000104053164,0.00094272447,0.00326587,0.0
ERR1599573,0.0035331387,0.9847754,0.0028534932,0.0009947551,0.0035027682,0.000104084575,0.0009438099,0.0032924667,0.0
ERR1599470,0.003444453,0.98510724,0.0028495411,0.000993268,0.0033927592,0.00010397222,0.0009383562,0.003170371,0.0
ERR1599255,0.0035330812,0.9847758,0.002853465,0.0009947557,0.0035027107,0.00010408454,0.0009437807,0.0032923198,0.0
ERR1598147,0.0035267565,0.9847997,0.0028532126,0.0009945942,0.0034948064,0.00010407624,0.0009433488,0.0032834827,0.0
ERR1598096,0.0025009513,0.9808165,0.0027859807,0.0009716451,0.0022728741,0.00010187666,0.0008699596,0.0019702017,0.0077100396
ERR1599224,0.003532336,0.9847787,0.0028534885,0.0009947936,0.003501459,0.0001040846,0.0009436396,0.0032915133,0.0
ERR1598800,0.003533459,0.9847746,0.0028534874,0.0009947531,0.0035030588,0.00010408506,0.00094377826,0.0032927282,0.0
ERR1598162,0.00353337,0.9847746,0.0028535472,0.0009947532,0.003503089,0.00010408527,0.0009438379,0.0032927583,0.0
ERR1598898,0.0035335182,0.98477435,0.0028535465,0.000994753,0.0035030881,0.000104085244,0.00094377814,0.0032927874,0.0
ERR1598130,0.0035288439,0.98479164,0.0028533156,0.0009946972,0.00349746,0.00010407805,0.0009435123,0.0032864672,0.0
ERR1599411,0.0035318974,0.98478025,0.0028534057,0.0009948256,0.0035010502,0.00010408315,0.00094361196,0.0032908656,0.0
ERR1599067,0.0035334297,0.98477465,0.0028533984,0.0009946936,0.0035031186,0.000104084975,0.00094386766,0.0032927284,0.0
ERR1599425,0.00353337,0.9847748,0.0028533984,0.0009946936,0.0035031186,0.000104084975,0.0009437486,0.003292669,0.0
ERR1599383,0.0035217553,0.9848149,0.002853459,0.0009946579,0.0034900424,0.00010405569,0.0009428748,0.0032782052,0.0
ERR1599299,0.0035336688,0.9847739,0.0028534585,0.0009948129,0.0035031196,0.00010408718,0.0009437786,0.0032932058,0.0
ERR1598865,0.0035334306,0.9847746,0.0028534883,0.0009947534,0.0035030006,0.000104085295,0.0009437786,0.003292789,0.0
ERR1599180,0.0012534261,0.9657177,0.0027125478,0.0009598136,0.00095817447,9.7822114e-05,0.0007532537,0.00068834424,0.026858985
ERR1598928,0.0035334,0.9847748,0.0028533984,0.0009947532,0.003503089,0.00010408487,0.0009437486,0.0032926989,0.0
ERR1598221,0.0012697875,0.96600056,0.0026620626,0.0009173751,0.001000762,9.6403935e-05,0.0007227659,0.00075152516,0.026578784
ERR1598481,0.0035320942,0.9847797,0.002853396,0.0009946437,0.0035014553,0.0001040831,0.0009437279,0.0032908546,0.0
ERR1598782,0.0032692552,0.9846929,0.0028393567,0.0009894967,0.0031792223,0.000103632876,0.000926584,0.002935499,0.0010640621
ERR1599385,0.003531455,0.9847818,0.0028534983,0.0009946482,0.0035007864,0.00010408109,0.00094364287,0.0032900954,0.0
ERR1598123,0.0015289187,0.9705157,0.004940212,0.0024810135,0.0011870563,0.00011171316,0.0012706518,0.00050491095,0.01745975
ERR1599542,0.0035333429,0.98477507,0.00285346,0.0009946943,0.0035029426,0.00010408475,0.000943779,0.0032926714,0.0
ERR1598678,0.0035335182,0.9847745,0.002853487,0.0009946934,0.0035030881,0.00010408515,0.0009438377,0.0032927576,0.0
ERR1599407,0.0035333994,0.9847746,0.0028534874,0.0009947531,0.0035031184,0.00010408506,0.0009438378,0.003292758,0.0
ERR1598454,0.0035231013,0.9848133,0.0028531419,0.0009946214,0.0034901677,0.00010407087,0.000943196,0.0032784808,0.0
ERR1599182,0.00350774,0.98486954,0.0028524771,0.0009944047,0.0034716758,0.00010404872,0.0009422588,0.003257821,0.0
ERR1598303,0.003532035,0.9847796,0.0028533668,0.0009947034,0.0035015154,0.00010408232,0.0009437578,0.0032909445,0.0
ERR1598719,0.0035334893,0.9847746,0.0028533984,0.0009947829,0.003503089,0.00010408547,0.0009437784,0.003292788,0.0
ERR1599360,0.0035334297,0.98477477,0.0028533984,0.0009947532,0.0035031186,0.000104084975,0.0009437486,0.0032926989,0.0
ERR1598853,0.0035310555,0.9847837,0.0028533633,0.0009947126,0.0034999102,0.00010408299,0.00094367727,0.0032894863,0.0
ERR1598472,0.0035331969,0.9847754,0.0028534029,0.0009947547,0.003502886,0.00010408424,0.0009437798,0.0032924954,0.0
ERR1598336,0.0035334297,0.98477477,0.0028533984,0.0009946936,0.0035031186,0.000104084975,0.0009437784,0.003292669,0.0
ERR1598686,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1599253,0.0035332832,0.9847752,0.00285343,0.0009946943,0.0035029426,0.000104084655,0.00094374927,0.0032926416,0.0
ERR1599239,0.0035305573,0.98478514,0.0028533698,0.0009947148,0.0034995906,0.00010407975,0.0009435901,0.0032889578,0.0
ERR1598342,0.0022121668,0.97830874,0.0027635396,0.00096297264,0.0019580126,0.00010175432,0.0008289814,0.0016205907,0.011243224
ERR1598252,0.0035322392,0.98477876,0.0028534527,0.0009947021,0.0035017494,0.000104081795,0.00094375666,0.0032912383,0.0
ERR1598603,0.0035134805,0.98484474,0.0028533628,0.0009945094,0.0034803064,0.000104039835,0.0009423063,0.0032672952,0.0
ERR1599101,0.0035334004,0.9847748,0.0028533987,0.0009946937,0.003503119,0.00010408498,0.0009437487,0.0032926693,0.0
ERR1598684,0.0035334,0.9847748,0.0028533984,0.0009947532,0.003503089,0.00010408487,0.0009437784,0.003292669,0.0
ERR1598843,0.0035334893,0.9847746,0.0028535472,0.0009947532,0.003503089,0.00010408527,0.0009437486,0.0032926989,0.0
ERR1598480,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1598623,0.0035324418,0.984778,0.002853418,0.0009947005,0.0035020115,0.00010408271,0.00094372535,0.0032916495,0.0
ERR1599298,0.0035331082,0.98477554,0.0028534925,0.0009946952,0.003502797,0.000104084356,0.00094377995,0.0032924362,0.0
ERR1598881,0.00353337,0.9847748,0.0028533984,0.0009947532,0.003503089,0.00010408487,0.0009437486,0.0032926989,0.0
ERR1599610,0.003535896,0.98476785,0.0028531803,0.000995564,0.0035026371,0.000104109924,0.0009433681,0.0032974265,0.0
ERR1598127,0.0034787965,0.98497623,0.0028515116,0.0009938142,0.0034365584,0.0001040052,0.0009402571,0.0032187558,0.0
ERR1599592,0.003518513,0.9848307,0.0028528492,0.0009945948,0.0034844466,0.000104067156,0.0009429294,0.003271919,0.0
ERR1599138,0.0035332553,0.98477536,0.002853491,0.0009946948,0.0035028846,0.000104084604,0.0009437795,0.0032924942,0.0
ERR1598996,0.0034821543,0.9849581,0.0028527125,0.0009940545,0.0034429557,0.00010398335,0.0009400521,0.003226023,0.0
ERR1599611,0.0035332255,0.9847753,0.0028534017,0.0009947544,0.0035028548,0.0001040845,0.000943839,0.0032924644,0.0
ERR1598072,0.0035333408,0.9847748,0.0028534285,0.0009946937,0.0035030893,0.00010408469,0.0009438678,0.003292699,0.0
ERR1598790,0.0035287281,0.98479193,0.0028533184,0.0009946089,0.0034974334,0.00010407666,0.00094348344,0.0032863512,0.0
ERR1599390,0.0035333994,0.98477465,0.0028534874,0.0009946935,0.0035031184,0.00010408496,0.0009438378,0.0032926686,0.0
ERR1598709,0.0017071664,0.966277,0.012703419,0.007810533,0.0017055571,0.00010742397,0.0017753243,0.00053474307,0.007378876
ERR1599293,0.00350507,0.9848783,0.0028526827,0.000994365,0.0034688858,0.000104038096,0.00094194995,0.0032546995,0.0
ERR1599165,0.0034953796,0.9849159,0.0028532795,0.0009947357,0.0034556785,0.00010404225,0.0009418106,0.0032391828,0.0
ERR1599078,0.0035334,0.98477477,0.0028533984,0.0009946936,0.003503089,0.00010408487,0.0009438379,0.003292669,0.0
ERR1598067,0.0035291617,0.9847903,0.0028533076,0.0009946647,0.0034979268,0.00010407895,0.00094347994,0.003286994,0.0
ERR1599632,0.0012426972,0.9655949,0.00263983,0.00091964006,0.000947386,9.734108e-05,0.00073462725,0.00069898367,0.027124643
ERR1598833,0.0035302378,0.98478657,0.0028533465,0.0009946873,0.003499152,0.00010407959,0.0009435624,0.0032883696,0.0
ERR1599443,0.0035318912,0.9847805,0.0028534005,0.0009947048,0.003501193,0.00010408306,0.0009436698,0.0032905324,0.0
ERR1599348,0.0035123916,0.98485315,0.0028525637,0.0009944619,0.0034770134,0.000104056475,0.00094246666,0.0032639399,0.0
ERR1598816,0.0035334004,0.9847747,0.0028534285,0.0009946937,0.0035030893,0.00010408498,0.00094383804,0.003292729,0.0
ERR1599373,0.0035333994,0.9847747,0.002853398,0.0009947531,0.0035030886,0.00010408486,0.0009438378,0.0032926984,0.0
ERR1598676,0.0035329936,0.98477614,0.0028535558,0.0009946966,0.0035025338,0.000104083796,0.0009437216,0.0032922619,0.0
ERR1598998,0.0035341165,0.98477274,0.0028533703,0.0009949324,0.0035030614,0.000104090694,0.00094371935,0.003293981,0.0
ERR1598547,0.003533372,0.9847749,0.0028533996,0.0009947537,0.003503031,0.00010408473,0.0009438384,0.003292641,0.0
ERR1599048,0.003533372,0.98477495,0.0028535486,0.0009947537,0.0035029715,0.00010408473,0.00094374904,0.0032925813,0.0
ERR1599320,0.003486436,0.9849484,0.0028520375,0.0009941162,0.0034454216,0.000104017556,0.00094088976,0.003228733,0.0
ERR1599194,0.0035334004,0.9847748,0.0028534583,0.0009947533,0.0035030597,0.00010408479,0.0009437487,0.0032926693,0.0
ERR1599306,0.0035194047,0.98482317,0.0028535384,0.0009945263,0.0034873337,0.000104056606,0.00094274234,0.0032752845,0.0
ERR1599305,0.0012405217,0.96555364,0.002630353,0.0009149611,0.00094494224,9.727408e-05,0.00073322654,0.00069895387,0.027186155
ERR1598892,0.0035332544,0.98477525,0.002853401,0.0009946945,0.0035029731,0.00010408468,0.00094377925,0.0032925531,0.0
ERR1599419,0.0035077687,0.98486775,0.0028531016,0.0009944341,0.0034722404,0.00010404045,0.00094213936,0.003258475,0.0
ERR1598934,0.003533519,0.9847743,0.002853428,0.0009948127,0.0035031186,0.00010408617,0.0009437784,0.0032929964,0.0
ERR1599156,0.0035335186,0.98477435,0.0028534874,0.0009947531,0.0035031184,0.00010408566,0.00094377826,0.0032928472,0.0
ERR1598588,0.0035304378,0.9847856,0.00285331,0.0009946849,0.003499501,0.00010408132,0.0009436495,0.0032886893,0.0
ERR1599178,0.0035333994,0.98477465,0.0028534874,0.0009946935,0.0035031184,0.00010408496,0.00094377826,0.0032927282,0.0
ERR1598409,0.0035335484,0.98477435,0.0028534874,0.0009947828,0.0035030886,0.00010408566,0.00094374846,0.003292877,0.0
ERR1599264,0.003515027,0.9848425,0.0028528606,0.0009944409,0.0034807515,0.00010405805,0.0009425658,0.0032678612,0.0
ERR1599372,0.0035334292,0.9847746,0.0028534874,0.0009947531,0.0035030886,0.00010408506,0.00094377826,0.0032926984,0.0
ERR1598465,0.0035334297,0.9847747,0.0028533984,0.0009947532,0.0035030593,0.000104084975,0.0009438379,0.003292669,0.0
ERR1599410,0.0035334306,0.9847747,0.0028533991,0.0009946938,0.0035031196,0.000104085295,0.0009437488,0.0032927592,0.0
ERR1598238,0.0035334292,0.98477465,0.0028534874,0.0009946935,0.0035031184,0.00010408496,0.00094377826,0.0032927282,0.0
ERR1599439,0.0035335193,0.98477435,0.0028533987,0.0009948128,0.003503119,0.00010408568,0.0009437785,0.003292878,0.0
ERR1598404,0.0035334004,0.9847748,0.0028533987,0.0009946937,0.0035030597,0.00010408498,0.0009437785,0.003292729,0.0
ERR1599004,0.0035333994,0.9847746,0.0028534874,0.0009947531,0.0035031184,0.00010408506,0.0009438378,0.0032926984,0.0
ERR1598158,0.0005001128,0.011612445,0.000336349,0.0036000013,0.0031878948,0.0014997423,5.2529907e-05,0.0019626617,0.97724825
ERR1599527,0.003533169,0.9847758,0.0028534636,0.0009946956,0.003502709,0.00010408459,0.0009437803,0.0032923184,0.0
ERR1599628,0.0035329931,0.984776,0.0028535554,0.0009946965,0.0035026523,0.00010408378,0.00094378105,0.003292202,0.0
ERR1599424,0.0035335182,0.9847745,0.002853487,0.000994753,0.0035030881,0.00010408515,0.0009438377,0.0032927277,0.0
ERR1599580,0.0035328765,0.98477656,0.002853468,0.0009946674,0.0035025359,0.00010408406,0.0009437222,0.0032920258,0.0
ERR1598752,0.0035333412,0.9847748,0.0028533991,0.0009947534,0.0035030302,0.0001040848,0.0009437786,0.0032927294,0.0
ERR1598781,0.0035332832,0.98477507,0.00285343,0.0009946943,0.0035030616,0.00010408455,0.00094374927,0.0032926118,0.0
ERR1599625,0.0035339666,0.9847731,0.0028533693,0.000994932,0.0035031792,0.00010408977,0.00094371906,0.0032936821,0.0
ERR1598640,0.002332449,0.9796418,0.0027664304,0.00096189976,0.002090633,0.00010123821,0.00085121393,0.0017893016,0.009465039
ERR1598331,0.0035315435,0.98478186,0.0028534082,0.0009947075,0.0035006367,0.00010408285,0.0009437022,0.0032900053,0.0
ERR1599288,0.0035254478,0.984804,0.002853208,0.0009946029,0.0034934378,0.00010407191,0.0009432678,0.003281993,0.0
