,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants
SRR6148430,0.00012685529,0.00071205397,0.0012903921,0.9961726,0.00025540567,0.0010032688,0.0004394988
ERR1201392,0.6068064,0.078856066,0.024870804,0.025890268,0.034237266,0.19732042,0.032018773
ERR1593337,0.0042579933,0.01389402,0.8625743,0.058537222,0.0029804225,0.004937246,0.0528189
SRR886323,0.0041510514,0.014180804,0.8637346,0.05785497,0.002921412,0.0048212176,0.052335907
SRR1624804,0.00012685527,0.0007120562,0.0012903999,0.9961725,0.0002554071,0.0010032739,0.00043950084
ERR1368507,0.0030899346,0.0066218516,0.007083373,0.00832915,0.0017674242,0.9715019,0.0016062643
SRR5156203,0.0030628797,0.036169793,0.0038716563,0.88700765,0.008477097,0.056067903,0.0053430055
DRR024027,0.0001281743,0.00071668735,0.0013227194,0.99608105,0.00025890637,0.0010462134,0.00044623372
SRR5467890,0.00012685503,0.0007120569,0.0012903925,0.9961725,0.00025540564,0.001003271,0.00043949875
SRR3633500,0.000980805,0.99353456,0.001192524,0.001982409,0.0009669472,0.0010954862,0.00024725994
ERR2442797,0.0030959176,0.006461649,0.0071599693,0.008018426,0.0017323657,0.9719193,0.0016123949
ERR923714,0.0014504503,0.0022924268,0.008773778,0.0063241874,0.0034975444,0.004140293,0.9735213
DRR047774,0.00012685564,0.0007120542,0.0012904042,0.9961725,0.00025540785,0.0010032734,0.0004395023
SRR6145503,0.000981121,0.9935296,0.001193006,0.0019846624,0.0009677856,0.0010964653,0.00024727333
ERR1548967,0.3014453,0.016583998,0.07529242,0.063367546,0.28684777,0.07519422,0.18126866
SRR5349110,0.0009814667,0.99352443,0.001193529,0.0019870184,0.00096864474,0.0010975304,0.0002472883
ERR1624622,0.00012685453,0.00071205344,0.0012904337,0.99617237,0.00025540733,0.0010033235,0.00043950498
ERR1690962,0.0014508573,0.0022929816,0.008774142,0.0063236486,0.003498597,0.004141672,0.97351813
SRR5181118,0.0009807581,0.9935349,0.001192451,0.0019822547,0.0009668917,0.0010953696,0.00024725343
SRR3063279,0.004161179,0.0141521385,0.8636319,0.0579147,0.002926968,0.0048320587,0.052380998
SRR7449204,0.0001273541,0.000712662,0.0012965271,0.9961593,0.00025603172,0.0010065535,0.00044149466
ERR275284,0.0066619,0.22504498,0.00818325,0.26496008,0.014009633,0.47648132,0.004658784
SRR882207,0.0009812511,0.993533,0.001192232,0.0019827094,0.0009676375,0.0010956376,0.0002475075
ERR1913107,0.0033154956,0.00866077,0.0065863007,0.020445969,0.0028609748,0.95613396,0.0019964492
ERR2729956,0.59917516,0.07733383,0.025143892,0.026212571,0.03389604,0.20575126,0.032487266
SRR1747670,0.0009808153,0.99353456,0.0011925353,0.0019824542,0.000966979,0.0010954915,0.0002472623
SRR2924474,0.00024428053,0.001304118,0.0024906741,0.9900277,0.0005915738,0.00471207,0.00062958046
ERR1689449,0.0014504484,0.0022924228,0.008773775,0.0063241944,0.0034975382,0.0041402834,0.9735214
ERR2510952,0.00012687768,0.0007118374,0.0012904784,0.9961727,0.00025542566,0.0010031201,0.0004395391
ERR924019,0.0014511503,0.0022932785,0.008774384,0.0063232854,0.0034993007,0.0041425363,0.9735161
SRR3416651,0.0009823688,0.993511,0.0011948982,0.0019931293,0.0009708897,0.0011002911,0.00024733096
ERR924382,0.0014843078,0.0023399033,0.008802456,0.0062788078,0.0035860897,0.0042547593,0.9732537
SRR1747528,0.0009807581,0.9935349,0.001192451,0.0019822547,0.0009668917,0.0010953696,0.00024725343
ERR1547034,0.0009940094,0.9934869,0.001192722,0.0019874058,0.000982212,0.0011036695,0.00025314637
SRR5626860,0.0009818344,0.99351937,0.001194099,0.0019892284,0.0009695021,0.0010985662,0.00024731795
DRR047576,0.00012685503,0.0007120565,0.0012903932,0.9961725,0.00025540587,0.001003272,0.00043949895
ERR498961,0.00012685503,0.0007120569,0.0012903925,0.9961725,0.00025540564,0.001003271,0.00043949875
SRR1151511,0.004151028,0.014180704,0.863736,0.057854466,0.0029213734,0.004821168,0.052335363
ERR1309972,0.0010994279,0.0071133114,0.0065167313,0.9105143,0.0034949842,0.06929653,0.001964839
ERR1897612,0.0009889407,0.9934981,0.0012032039,0.0019831199,0.0009732494,0.0011036472,0.0002498254
SRR3633414,0.0070647853,0.96857834,0.0050214785,0.004269297,0.0038297987,0.010735328,0.0005009547
SRR7449293,0.00012688393,0.000711976,0.0012905604,0.99617237,0.00025542534,0.0010032775,0.0004395624
ERR1533436,0.0031607193,0.006511084,0.007041047,0.00816891,0.0017956158,0.9716376,0.0016850772
SRR5180464,0.000980805,0.99353456,0.0011925177,0.0019824835,0.00096698315,0.0010954873,0.00024725925
ERR2730382,0.00012682463,0.0007118845,0.0012928742,0.99616647,0.00025551007,0.0010065334,0.00043991482
SRR3095082,0.00012751718,0.00071510364,0.0013001544,0.9961403,0.00025711957,0.0010184296,0.0004414462
ERR443771,0.00012685514,0.0007120517,0.0012904877,0.99617237,0.0002554117,0.0010033766,0.0004395165
ERR719670,0.0003661225,0.0018222319,0.0030441287,0.98576736,0.00087034196,0.0073728464,0.00075700716
ERR2729961,0.5987975,0.07732601,0.025194654,0.026226658,0.03385005,0.20615222,0.032452937
ERR365975,0.0025710496,0.014035662,0.004939566,0.032530908,0.0032523638,0.9414048,0.0012656295
DRR047838,0.00012685731,0.00071205344,0.0012904434,0.99617237,0.0002554139,0.001003291,0.0004395134
ERR1677101,0.0014504702,0.0022924517,0.0087737935,0.0063241627,0.003497594,0.00414036,0.9735212
ERR1691846,0.0014518275,0.002294259,0.008775102,0.0063223946,0.0035010825,0.004144993,0.9735103
ERR1547068,0.0010031768,0.9934383,0.0012207566,0.0019844053,0.0009804239,0.0011193786,0.0002535556
SRR2922859,0.001451566,0.0023005793,0.00880194,0.0063195527,0.00350137,0.0041433913,0.97348166
ERR1256630,0.0029506516,0.008181608,0.0064493287,0.011512729,0.002046811,0.96738416,0.0014747266
SRR1295367,0.00012686287,0.0007120459,0.0012905739,0.99617225,0.00025543943,0.001003321,0.0004395523
DRR050234,0.0009810452,0.9935329,0.0011928973,0.0019828007,0.0009672347,0.0010958392,0.0002473166
SRR1617901,0.00012687627,0.0007118047,0.0012903588,0.9961731,0.00025540724,0.0010030395,0.00043950844
DRR047808,0.00012685516,0.0007120562,0.0012903968,0.9961725,0.00025540637,0.0010032734,0.0004395002
SRR2922975,0.0071710856,0.006390964,0.05140005,0.06934581,0.007940473,0.009548043,0.8482036
ERR498739,0.00012656998,0.00071047107,0.0013210609,0.9960957,0.00025672195,0.0010448046,0.00044465618
ERR1582598,0.0009820418,0.9935241,0.0011938484,0.0019856738,0.0009691342,0.0010974432,0.00024763867
ERR309244,0.0032153276,0.006629129,0.0070860973,0.008457339,0.0018356236,0.97106624,0.0017102268
ERR499123,0.0010836773,0.0070024277,0.0064427187,0.9119654,0.0034653803,0.06814045,0.0018999224
ERR1522297,0.0031651016,0.006436298,0.0070937457,0.008270781,0.0017837995,0.97158563,0.0016646775
ERR2043540,0.0041676844,0.014148912,0.8634363,0.0580619,0.0029333306,0.0048418264,0.05241009
SRR5180903,0.0009811497,0.9935307,0.0011930562,0.001983952,0.0009675121,0.0010964117,0.0002472967
ERR719814,0.00012685658,0.0007120412,0.0012904515,0.99617237,0.0002554112,0.0010033167,0.0004395125
ERR443015,0.00012685503,0.0007120569,0.0012903932,0.9961725,0.00025540564,0.001003272,0.00043949875
ERR1428614,0.0014504573,0.0022924356,0.008773778,0.006324182,0.0034975612,0.004140315,0.9735213
ERR1382980,0.003117656,0.019418592,0.008936056,0.49841225,0.008655731,0.45648775,0.004971907
ERR3040048,0.00012677853,0.0007121791,0.0013597584,0.99598676,0.0002596642,0.0011041039,0.00045087707
SRR995398,0.00012685503,0.0007120569,0.0012903932,0.9961725,0.00025540564,0.001003272,0.00043949875
SRR8611197,0.07252323,0.0704953,0.049207337,0.0361761,0.0848491,0.011292029,0.67545694
DRR048092,0.00012686696,0.00071205327,0.0012906167,0.99617213,0.00025543504,0.001003386,0.00043956417
ERR1255929,0.00088413665,0.004247314,0.0051713367,0.9491954,0.0025968112,0.03695284,0.00095223036
ERR1314625,0.00014860246,0.00082243065,0.0016852078,0.994755,0.0003224626,0.0017592921,0.00050695834
SRR6342058,0.0009828943,0.99350315,0.0011956954,0.0019967444,0.0009722167,0.0011019096,0.0002473547
ERR1582585,0.000982172,0.99352974,0.0011914859,0.0019833674,0.00096932775,0.001095795,0.00024808067
SRR5176226,0.0009808027,0.99353456,0.0011925041,0.001982406,0.00096696056,0.0010954639,0.0002472623
ERR1382311,0.00015551224,0.0008557943,0.0014913884,0.99525565,0.00032363908,0.0014392781,0.00047875865
SRR3664338,0.0045465915,0.9489938,0.029300498,0.006263553,0.0010704328,0.0026421405,0.007182976
ERR1383788,0.00012687314,0.0007120118,0.0012909515,0.9961712,0.00025544842,0.001003908,0.00043961807
SRR1623180,0.00012782692,0.0007117439,0.0013096643,0.9961373,0.00025876498,0.0010091913,0.0004453695
SRR5227110,0.0009807702,0.9935348,0.0011924691,0.0019823252,0.00096691743,0.0010954039,0.00024725433
SRR6235167,0.0009810667,0.9935306,0.0011929206,0.0019842528,0.00096762594,0.0010962987,0.0002472705
ERR2511222,0.00012724035,0.0007094217,0.0012938783,0.99616987,0.0002559243,0.0010030082,0.00044064247
SRR2923050,0.0016706146,0.004439217,0.01592302,0.0054987934,0.004280005,0.004750398,0.963438
SRR8605236,0.007551507,0.0060824123,0.08090116,0.18203723,0.018156184,0.032693904,0.6725776
ERR1310217,0.00046622043,0.0022400299,0.0038397475,0.97954476,0.001136484,0.011869539,0.0009032327
SRR516062,0.0014543216,0.0022978222,0.008778179,0.0063190265,0.003507555,0.0041534584,0.97348964
SRR5803575,0.004235476,0.013971925,0.862706,0.058349937,0.0029710676,0.0049190507,0.05284672
ERR1533579,0.0031246294,0.0064873397,0.007124066,0.008079799,0.0017567645,0.971787,0.001640355
SRR5520566,0.005573095,0.9734957,0.011737713,0.0013278042,0.0014196193,0.0040847054,0.0023612513
ERR1897251,0.0009906986,0.99349505,0.0012032852,0.0019821674,0.00097364554,0.0011047927,0.00025043386
ERR430956,0.0007310441,0.00096346467,0.0133637525,0.9757328,0.0010422654,0.0041783876,0.003988251
ERR443643,0.0001268539,0.0007120493,0.0012905073,0.99617225,0.0002554102,0.0010034186,0.0004395173
SRR4054221,0.0009807581,0.9935349,0.001192451,0.0019822547,0.0009668917,0.0010953696,0.00024725343
SRR6038504,0.00018252789,0.0009858129,0.0017992314,0.993948,0.0003960229,0.0021525726,0.00053586956
ERR1384680,0.00012695768,0.00071113947,0.0012906272,0.99617356,0.00025545195,0.0010026039,0.00043964427
ERR1256931,0.0020497215,0.023793926,0.0035595794,0.063762166,0.0042046546,0.9017507,0.00087922876
ERR1255935,0.0019376009,0.026163315,0.003299414,0.07021077,0.004338406,0.8932498,0.00080063747
ERR520802,0.00030400357,0.0016019305,0.0035888846,0.9824766,0.0008244505,0.010444225,0.00075995637
ERR1512228,0.003160192,0.0065984046,0.0070029167,0.008411867,0.0018228233,0.97131574,0.0016880675
SRR1618258,0.00012692074,0.00071205624,0.0013011367,0.996145,0.00025604144,0.0010172942,0.00044147734
SRR1929488,0.09293433,0.42247087,0.03573356,0.010804851,0.10380759,0.03579656,0.29845217
ERR833470,0.0009829787,0.99350363,0.0011958263,0.0019961733,0.00097211474,0.0011018371,0.00024739752
ERR209326,0.00012682934,0.000711929,0.0012931762,0.9961655,0.00025553128,0.0010070658,0.00043996284
