,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERZ653795,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1027139,0.00039361976,0.0011887513,0.00069532474,0.0007031277,0.00076466135,0.9892351,0.0019371837,0.0028009992,0.00071618205,0.000751963,0.00032288866,0.000490163,0.0
ERZ653352,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026938,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653773,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654188,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654456,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653524,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653148,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653300,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1027046,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653928,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653362,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653895,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654201,0.00039376807,0.0011887808,0.0006953543,0.0007031573,0.0007646316,0.98923534,0.0019371834,0.0028009098,0.0007161227,0.0007519036,0.0003228293,0.0004901629,0.0
ERZ1027247,0.0021510369,0.0035034064,8.670691e-05,1.2200336e-05,0.0032535812,0.26738116,0.71271116,0.0013947141,0.0005850109,0.008674713,8.091697e-05,0.00016540448,0.0
ERZ652743,0.0001229326,0.0025747935,0.001241521,0.0001659041,0.0014513213,0.94351864,0.00454972,0.00044985703,0.0018216508,0.038187478,0.005691196,0.00022497185,0.0
ERZ653340,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654582,0.0003937086,0.0011888694,0.0006953541,0.00070324604,0.0007646313,0.9892351,0.0019370937,0.002800879,0.0007161224,0.00075187365,0.00032282918,0.00049025175,0.0
ERZ652979,0.0015234475,0.0010989048,0.001376978,0.0003871864,0.00078711053,0.9868151,0.0011125588,0.0031454868,0.0009448696,0.0005968717,0.00023761381,0.0019739976,0.0
ERZ654326,0.00039297022,0.0011877224,0.00069485564,0.00070159056,0.0007646972,0.989234,0.0019434595,0.0027940196,0.00071811635,0.0007550547,0.00032366268,0.00048987026,0.0
ERZ652986,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654145,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653736,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653994,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654476,0.00039376793,0.0011888694,0.0006952947,0.00070315704,0.0007646907,0.9892351,0.001937153,0.002800968,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ653766,0.00039370864,0.0011888992,0.00069535413,0.0007031571,0.00076469075,0.9892352,0.0019370939,0.0028009387,0.00071615214,0.0007518144,0.0003228292,0.0004901925,0.0
ERZ653549,0.00039264595,0.0011869574,0.0006945033,0.0007005262,0.00076464197,0.98923266,0.0019478906,0.0027892876,0.00071954436,0.00075737294,0.0003241688,0.0004897838,0.0
ERZ653510,0.0003936493,0.0011888696,0.00069535413,0.0007031274,0.00076469075,0.9892351,0.0019371236,0.0028010278,0.00071615214,0.000751844,0.0003227699,0.0004901925,0.0
ERZ654440,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026912,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654172,0.00039314764,0.001187869,0.00069485453,0.00070188614,0.00076469604,0.98923445,0.0019421808,0.0027954397,0.0007176999,0.0007544305,0.0003234545,0.0004899288,0.0
ERZ652882,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653816,0.00039376807,0.0011887808,0.0006953543,0.0007031573,0.0007646613,0.9892354,0.0019369758,0.00280088,0.000716093,0.0007519036,0.00032279963,0.00049022224,0.0
ERZ654259,0.000393768,0.0011888696,0.00069535413,0.0007031274,0.00076460175,0.9892353,0.0019371236,0.0028009387,0.00071615214,0.0007518144,0.0003228292,0.0004901925,0.0
ERZ653439,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653326,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654200,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652916,0.00039364948,0.0011887514,0.0006952951,0.00070312776,0.0007646318,0.9892354,0.0019373619,0.0028007028,0.0007161525,0.00075196306,0.0003228887,0.00049013336,0.0
ERZ653422,0.00035864222,0.0015593839,0.00056943495,0.00079168536,0.0008651935,0.9878807,0.0030970725,0.0022305993,0.00073975354,0.0009682834,0.00046095837,0.00047830868,0.0
ERZ653519,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026932,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652888,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653189,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653213,0.00039373827,0.0011887804,0.0006954134,0.00070315704,0.0007647203,0.9892352,0.0019370344,0.002800968,0.0007161224,0.00075184397,0.00032276983,0.00049022207,0.0
ERZ653158,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654193,0.00039364945,0.0011888107,0.00069532474,0.0007031277,0.0007646317,0.98923534,0.0019373914,0.0028007322,0.00071612274,0.000751963,0.00032282932,0.0004901333,0.0
ERZ653200,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653579,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654123,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654076,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026945,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653428,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654044,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654331,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653805,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026937,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654000,0.0003937086,0.0011888694,0.0006952947,0.00070318667,0.0007646907,0.9892351,0.001937153,0.0028009384,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ653788,0.00039376793,0.0011888694,0.0006952947,0.00070315704,0.0007646907,0.9892351,0.001937153,0.002800968,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ652923,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652729,0.00038978207,0.0011806211,0.00068764476,0.00069078984,0.0007693575,0.9892177,0.0019089441,0.002851281,0.0007227747,0.0007596849,0.00032512995,0.00049624004,0.0
ERZ653616,0.000393768,0.0011888696,0.0006952948,0.0007031571,0.00076463143,0.9892352,0.0019370939,0.0028009387,0.0007160928,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653784,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653840,0.0003936494,0.0011887808,0.0006953246,0.0007030979,0.0007646909,0.9892353,0.0019370054,0.0028011175,0.0007161227,0.00075184426,0.00032288863,0.0004901926,0.0
ERZ654372,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653150,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652733,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652889,0.00039370873,0.0011888104,0.00069529493,0.0007031276,0.0007647206,0.9892352,0.0019370054,0.0028011769,0.000716093,0.0007518146,0.0003228293,0.00049022224,0.0
ERZ653025,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654294,0.00018522143,0.0054145455,0.0010494888,0.0004529655,0.0017533898,0.95556974,0.0036061406,0.0007523,0.00072428584,0.012411624,0.0037805736,0.0002708137,0.014028907
ERZ653153,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654082,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653276,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653050,0.00010866926,0.0019675388,0.0024810194,0.00028122953,0.0028430042,0.9463655,0.0056341724,0.0011568969,0.0013820769,0.017382836,0.020028455,0.00036870968,0.0
ERZ1026911,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653280,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653350,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653832,0.00029973825,0.004343493,0.0018606416,0.00055836735,0.0014696749,0.9825467,0.00084133,0.0017347652,0.00042685954,0.004011448,0.0016007677,0.00030619954,0.0
ERZ653815,0.0006482928,0.001772779,0.0024999199,0.0003201833,0.0023377875,0.0020970437,0.00052191707,2.9975898e-05,0.006484229,0.97798985,0.0046612015,0.0006368471,0.0
ERZ1026941,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652749,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653525,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654448,0.00039362,0.0011886926,0.00069523614,0.00070297974,0.00076472113,0.9892351,0.0019376891,0.0028004372,0.0007163012,0.00075217115,0.0003229482,0.00049019296,0.0
ERZ653791,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652818,0.000126593,0.0020528769,0.0010463258,0.00016808319,0.0013077982,0.9514377,0.005515344,0.0004736044,0.002080382,0.031022992,0.004525075,0.00024321326,0.0
ERZ653105,0.00012349011,0.0026169901,0.0012374019,0.00017326997,0.0017117062,0.94991446,0.0033921837,0.0006990407,0.0017213016,0.031341426,0.0067846873,0.00028405344,0.0
ERZ1027034,0.00039370864,0.0011888102,0.00069535413,0.0007031571,0.00076469075,0.9892351,0.0019372423,0.002800909,0.0007161818,0.0007519034,0.00032288855,0.0004901628,0.0
ERZ653226,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653761,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1027067,0.00039376793,0.0011888694,0.0006952947,0.00070315704,0.0007646907,0.9892351,0.001937153,0.002800968,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ653689,0.00039376793,0.0011888694,0.0006952947,0.00070315704,0.0007646907,0.9892351,0.001937153,0.002800968,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ653078,0.019067561,0.0066188825,0.0051892176,0.0050644865,0.0020251865,0.0023331863,0.00048670787,0.009608365,0.015496325,0.00015995107,0.009063436,0.9248867,0.0
ERZ654437,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652725,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653493,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653732,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652765,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653637,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ1026957,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653198,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653984,0.00037643296,0.0011645533,0.0006852356,0.0006622074,0.000767941,0.9891674,0.0021059175,0.002620371,0.0007701073,0.0008494891,0.00034729167,0.00048299745,0.0
ERZ654233,0.00038995585,0.0011877586,0.00069481746,0.0006944614,0.0007707733,0.9892085,0.0019294848,0.0028161795,0.00072125363,0.0007652843,0.0003288945,0.0004926445,0.0
ERZ653809,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653591,0.002059569,0.0019084876,0.001500828,9.848495e-05,0.008292634,0.00212669,0.0009852488,0.00029232496,0.0037782448,0.9765551,0.002124356,0.00027805584,0.0
ERZ652804,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652928,0.00039370873,0.0011887808,0.0006953246,0.0007031276,0.0007646316,0.98923546,0.0019370944,0.0028009394,0.000716093,0.00075184426,0.00032285895,0.0004901926,0.0
ERZ653067,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654356,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652741,0.0003937385,0.0011887514,0.0006952951,0.00070312776,0.0007646318,0.9892354,0.0019373619,0.0028007028,0.00071618217,0.00075193343,0.0003228887,0.00049013336,0.0
ERZ652865,0.00039370867,0.0011887806,0.0006952949,0.00070315716,0.0007646315,0.9892353,0.0019372129,0.0028009391,0.00071612257,0.00075184414,0.00032282926,0.00049019256,0.0
ERZ653438,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653987,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653916,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652859,0.00039364945,0.0011888107,0.00069529505,0.0007031277,0.0007646317,0.9892353,0.001937332,0.002800821,0.0007161524,0.000751874,0.00032288866,0.0004901333,0.0
ERZ653698,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653628,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652738,0.0003937086,0.0011888694,0.0006952947,0.00070318667,0.0007646313,0.9892351,0.0019372124,0.0028009384,0.0007161224,0.0007518143,0.00032282918,0.00049022207,0.0
ERZ654441,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653367,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653932,0.00039288195,0.0011874577,0.0006939965,0.0007007018,0.0007657668,0.98923147,0.0019318032,0.0028098093,0.0007176133,0.0007537803,0.00032333692,0.0004913546,0.0
ERZ654901,0.00029718815,0.0017565354,0.0131287575,0.00028004948,0.0005915426,0.004548774,0.031077102,0.0008628184,0.00052064465,0.25283566,0.69267106,0.0014300017,0.0
ERZ653781,0.0003936493,0.0011888696,0.00069535413,0.0007031868,0.00076463143,0.9892352,0.0019371533,0.002800998,0.0007160928,0.0007518144,0.0003228292,0.0004901925,0.0
ERZ653164,0.00039376793,0.0011888694,0.0006952947,0.00070315704,0.0007646907,0.9892351,0.001937153,0.002800968,0.0007160927,0.0007518143,0.00032282918,0.00049019244,0.0
ERZ654021,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653889,0.00039332508,0.0011889057,0.0006950019,0.00070298294,0.0007654367,0.9892335,0.0019367188,0.002800331,0.00071734283,0.0007527976,0.000323098,0.0004906402,0.0
ERZ1027270,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653328,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652792,0.00039370867,0.0011887806,0.0006952949,0.00070315716,0.0007646315,0.9892353,0.0019372129,0.0028009391,0.00071612257,0.00075184414,0.00032282926,0.00049019256,0.0
ERZ653236,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653726,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ652704,0.00039323646,0.0011879574,0.0006944685,0.00070167816,0.0007652297,0.9892334,0.0019338725,0.0028064456,0.0007169875,0.00075294665,0.00032303896,0.000490878,0.0
ERZ653385,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653854,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653447,0.000393768,0.0011887805,0.0006952948,0.0007031571,0.00076463143,0.9892352,0.0019370939,0.002800998,0.0007160928,0.0007518737,0.0003228292,0.0004902518,0.0
ERZ653193,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653694,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653986,0.00039370867,0.0011887806,0.0006953542,0.00070315716,0.0007646315,0.9892353,0.0019371535,0.0028009391,0.0007160929,0.00075181446,0.00032282926,0.00049019256,0.0
ERZ653981,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654196,0.00039359072,0.001188575,0.0006951181,0.00070277276,0.0007647812,0.9892348,0.001936356,0.0028022495,0.00071633153,0.00075217185,0.0003229782,0.00049034174,0.0
ERZ654519,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ654195,0.0005914867,0.0059372485,0.13037741,0.00659886,0.00012689829,0.0008609593,0.06632167,0.00021925569,0.00031036139,0.09685731,0.035879582,0.000603348,0.65531564
ERZ652848,0.00039370867,0.0011888103,0.0006952949,0.00070312753,0.0007646315,0.9892353,0.0019371535,0.0028009985,0.00071612257,0.00075181446,0.00032282926,0.00049019256,0.0
ERZ653958,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653056,0.00010866926,0.0019675388,0.0024810194,0.00028122953,0.0028430042,0.9463655,0.0056341724,0.0011568969,0.0013820769,0.017382836,0.020028455,0.00036870968,0.0
ERZ653880,0.00039356077,0.0011886336,0.00069517695,0.0007029206,0.0007647807,0.98923504,0.0019365919,0.0028019806,0.0007163013,0.00075202296,0.00032288893,0.0004902524,0.0
ERZ1026934,0.00039370864,0.0011888696,0.0006952948,0.0007031868,0.00076463143,0.9892352,0.0019372127,0.0028009387,0.00071603345,0.0007518144,0.0003228292,0.0004902221,0.0
ERZ653568,0.00039370864,0.0011888102,0.00069535413,0.0007031274,0.00076472043,0.9892352,0.0019370939,0.0028010278,0.0007160928,0.000751844,0.0003228292,0.0004902221,0.0
