,root:Engineered:Food_production,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Birds,root:Host-associated:Fish,root:Host-associated:Human,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR1598748,0.0013154674,0.00047704836,0.0009565258,0.000964287,0.0017675732,0.98755527,0.005233313,0.0017305148,0.0
ERR1599437,0.0013154675,0.00047704842,0.0009565259,0.00096419826,0.0017675734,0.98755527,0.0052333726,0.0017305446,0.0
ERR1599044,0.00131535,0.00047719688,0.0009568228,0.0009642582,0.0017676931,0.9875548,0.0052337614,0.0017301905,0.0
ERR1598376,0.001315467,0.0004774333,0.0009573253,0.0009643163,0.0017678688,0.9875515,0.005236214,0.0017298921,0.0
ERR1598997,0.0013153213,0.00047737494,0.0009570605,0.00096434774,0.0017677833,0.9875542,0.00523418,0.0017297473,0.0
ERR1598222,0.0013154089,0.00047719677,0.00095676334,0.0009642876,0.001767663,0.9875547,0.0052337013,0.0017302196,0.0
ERR1598378,0.0013149945,0.0004796852,0.00096135517,0.00096473214,0.0017692632,0.98753655,0.00524724,0.0017262505,0.0
ERR1598315,0.0013154674,0.00047704836,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233313,0.0017305741,0.0
ERR1599278,0.0013254853,0.00047693177,0.00095253054,0.00096734206,0.0017846136,0.98744845,0.0053318013,0.0017127775,0.0
ERR1598168,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1599219,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598319,0.0013155268,0.00047707805,0.00095655554,0.0009642575,0.001767603,0.9875551,0.0052334024,0.0017304855,0.0
ERR1599309,0.0013154378,0.00047710765,0.00095667405,0.0009642575,0.001767603,0.98755485,0.005233669,0.0017304262,0.0
ERR1599627,0.0013154377,0.00047701874,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598834,0.0013153409,0.0004801855,0.0009625927,0.0009649033,0.0017695175,0.9875256,0.0052551427,0.001726683,0.0
ERR1599594,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1599399,0.0013154091,0.00047734493,0.0009570004,0.0009642581,0.0017677522,0.98755395,0.005234205,0.0017300717,0.0
ERR1598169,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598649,0.0013154377,0.00047701874,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598310,0.0013154381,0.00047701885,0.0009564964,0.00096428726,0.0017675736,0.98755544,0.0052333144,0.0017305153,0.0
ERR1598469,0.0013154079,0.0004774334,0.00095735514,0.0009642869,0.00176781,0.9875518,0.0052359193,0.0017299518,0.0
ERR1598706,0.0013147952,0.00047879945,0.00095943554,0.0009644715,0.0017686223,0.98754966,0.005237704,0.0017265574,0.0
ERR1599338,0.0013154093,0.00047713768,0.0009568526,0.00096428796,0.0017676933,0.98755485,0.0052336436,0.0017301313,0.0
ERR1599032,0.0013154674,0.00047701874,0.0009565258,0.000964287,0.0017675732,0.98755527,0.005233313,0.0017305741,0.0
ERR1599524,0.0013154378,0.00047710765,0.00095658517,0.0009643464,0.001767603,0.987555,0.0052334024,0.0017304262,0.0
ERR1598300,0.0013153802,0.00047740445,0.00095714914,0.0009642586,0.0017677828,0.98755395,0.0052343565,0.0017297172,0.0
ERR1599234,0.0013153214,0.00047740462,0.00095720874,0.0009643182,0.0017677834,0.987554,0.005234299,0.0017295994,0.0
ERR1599189,0.001315468,0.0004771967,0.00095670397,0.0009641986,0.0017676629,0.9875548,0.0052336412,0.0017302787,0.0
ERR1598638,0.0013154378,0.0004770188,0.0009565259,0.00096428714,0.0017675734,0.98755527,0.0052333134,0.0017305743,0.0
ERR1599115,0.0013154097,0.00047725628,0.0009568528,0.00096422894,0.0017676938,0.98755485,0.005233734,0.0017299837,0.0
ERR1599244,0.0013154676,0.0004771077,0.00095664454,0.00096425763,0.0017676625,0.9875551,0.005233403,0.0017304263,0.0
ERR1599210,0.0013154096,0.0004773451,0.00095691194,0.00096431765,0.0017677528,0.9875543,0.0052340296,0.0017299538,0.0
ERR1598150,0.0013152037,0.00047784924,0.0009579795,0.00096434844,0.0017681103,0.98755145,0.005236198,0.0017288894,0.0
ERR1598211,0.0013154378,0.0004770188,0.0009564963,0.00096428714,0.0017675734,0.9875553,0.0052333134,0.0017305743,0.0
ERR1599052,0.0013154382,0.00047710777,0.0009565854,0.0009641985,0.0017675442,0.98755527,0.0052334038,0.0017304858,0.0
ERR1598102,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598672,0.001315468,0.00047710782,0.00095667434,0.0009641986,0.0017676629,0.987555,0.005233582,0.0017303083,0.0
ERR1599245,0.0013154084,0.0004771077,0.00095667416,0.00096428726,0.0017676625,0.9875548,0.0052336697,0.0017303671,0.0
ERR1598216,0.0013153789,0.0004770189,0.0009565854,0.00096425775,0.0017675442,0.9875554,0.005233285,0.0017304858,0.0
ERR1598303,0.0013154092,0.000477108,0.0009567932,0.00096428784,0.0017676043,0.987555,0.005233525,0.00173022,0.0
ERR1599452,0.0013149413,0.00047850248,0.0009588712,0.00096447003,0.0017684123,0.98755056,0.005236837,0.0017274139,0.0
ERR1599531,0.0013154676,0.00047701885,0.0009565853,0.00096425763,0.001767544,0.98755527,0.0052332846,0.0017305448,0.0
ERR1599159,0.0013150879,0.0004779391,0.0009579814,0.00096435036,0.0017681435,0.98755294,0.005235083,0.001728419,0.0
ERR1599119,0.0013153503,0.00047743396,0.00095717853,0.0009643473,0.0017677824,0.9875536,0.005234563,0.0017298057,0.0
ERR1598859,0.0013150292,0.00047826517,0.0009585447,0.0009644397,0.0017682629,0.9875513,0.0052363,0.0017278274,0.0
ERR1598816,0.0013154672,0.00047701868,0.00095658493,0.0009642869,0.0017676322,0.987555,0.005233342,0.0017305443,0.0
ERR1598127,0.0013154381,0.0004771077,0.00095664454,0.00096428726,0.0017676032,0.987555,0.0052333735,0.001730456,0.0
ERR1599285,0.0013144468,0.000479276,0.00096003315,0.00096453587,0.0017688983,0.98755205,0.0052358657,0.0017249078,0.0
ERR1599621,0.0013154675,0.00047707805,0.0009565259,0.0009643168,0.0017675437,0.98755527,0.0052333134,0.001730515,0.0
ERR1598336,0.001315468,0.0004770782,0.0009565559,0.0009641986,0.0017675444,0.9875554,0.005233434,0.0017304564,0.0
ERR1598845,0.0013154675,0.00047704842,0.0009565259,0.00096428714,0.0017675437,0.98755527,0.0052333134,0.001730515,0.0
ERR1598209,0.001315468,0.0004771967,0.0009567632,0.0009641986,0.0017676037,0.9875549,0.005233523,0.0017302787,0.0
ERR1599506,0.0013150863,0.00047838286,0.00095880975,0.0009644085,0.0017684674,0.9875486,0.005238276,0.001727943,0.0
ERR1598106,0.0013154377,0.000477078,0.0009566443,0.000964287,0.0017676027,0.987555,0.0052333428,0.0017305445,0.0
ERR1598944,0.001315468,0.0004770782,0.00095652626,0.00096425787,0.0017676037,0.9875554,0.0052333153,0.0017304268,0.0
ERR1598294,0.0013154378,0.00047704842,0.0009565259,0.00096428714,0.0017675734,0.98755527,0.0052333134,0.0017305743,0.0
ERR1598323,0.0013152342,0.00047764223,0.0009575062,0.00096437876,0.0017679043,0.98755395,0.0052343355,0.0017290685,0.0
ERR1598181,0.0013154674,0.00047704836,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233313,0.0017305741,0.0
ERR1598237,0.0013154674,0.00047701874,0.00095649617,0.000964287,0.0017675732,0.98755527,0.0052333428,0.0017305741,0.0
ERR1599180,0.0015946066,0.00046637093,0.0008496867,0.0010426922,0.0022419868,0.9840939,0.008360703,0.0013500616,0.0
ERR1598214,0.0013153206,0.00047719697,0.0009568823,0.000964288,0.0017676343,0.98755485,0.005233733,0.001730102,0.0
ERR1599287,0.0013154087,0.0004771967,0.0009568225,0.00096425787,0.0017676629,0.98755467,0.0052337893,0.0017302787,0.0
ERR1599440,0.0013154381,0.00047701885,0.00095655565,0.00096425763,0.0017676032,0.98755527,0.0052333735,0.0017304856,0.0
ERR1599578,0.0013154679,0.0004771374,0.0009567335,0.0009641985,0.0017676034,0.9875548,0.00523367,0.0017303673,0.0
ERR1598786,0.0013154382,0.0004770189,0.0009565854,0.0009641985,0.0017675442,0.9875554,0.005233285,0.0017304858,0.0
ERR1598078,0.0013138882,0.0004818252,0.00096453907,0.00096501305,0.0017704447,0.98753685,0.0052470807,0.0017204403,0.0
ERR1598822,0.0013154382,0.00047704854,0.0009564965,0.0009641985,0.0017676034,0.9875554,0.005233433,0.0017304266,0.0
ERR1598450,0.0013154382,0.0004770189,0.0009564965,0.0009641985,0.0017675738,0.98755544,0.005233344,0.0017304858,0.0
ERR1598077,0.0013154091,0.0004770783,0.0009567338,0.0009642581,0.0017676633,0.98755515,0.0052334056,0.0017303088,0.0
ERR1598264,0.001315468,0.00047710782,0.00095661514,0.0009641986,0.0017675444,0.98755515,0.005233523,0.0017303971,0.0
ERR1598796,0.0013154676,0.00047704848,0.000956526,0.0009641984,0.0017675736,0.9875554,0.0052333735,0.0017304856,0.0
ERR1598814,0.0013147616,0.0004799829,0.0009617432,0.00096476474,0.001769387,0.9875377,0.005246338,0.0017253079,0.0
ERR1598905,0.0013153807,0.00047740462,0.00095709023,0.00096422934,0.0017677242,0.98755443,0.005234003,0.0017296883,0.0
ERR1598514,0.0013153496,0.00047740413,0.0009572077,0.00096431724,0.0017678408,0.987553,0.005235034,0.0017298642,0.0
ERR1599094,0.0013154674,0.000477078,0.00095649617,0.000964287,0.0017675732,0.98755527,0.005233313,0.0017305741,0.0
ERR1599017,0.0013154097,0.00047719703,0.0009567639,0.00096425856,0.0017676938,0.98755515,0.005233497,0.0017301021,0.0
ERR1598110,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1599049,0.0013154093,0.00047725617,0.00095682294,0.00096428796,0.0017676933,0.9875548,0.0052336142,0.0017301018,0.0
ERR1599222,0.0013154381,0.00047707808,0.0009565853,0.0009641984,0.0017676032,0.9875552,0.005233403,0.0017304856,0.0
ERR1599184,0.0013133669,0.00048165178,0.0009636591,0.00096478476,0.0017702236,0.9875481,0.0052388925,0.0017192708,0.0
ERR1598342,0.0013991885,0.00047352546,0.0009208345,0.000988701,0.0019074026,0.98663,0.0060817436,0.0015985817,0.0
ERR1599031,0.0013154679,0.0004770189,0.0009564965,0.0009641985,0.0017675442,0.98755544,0.005233344,0.0017305451,0.0
ERR1599365,0.0013154384,0.0004770486,0.0009565559,0.0009641986,0.0017676037,0.9875554,0.005233345,0.0017304268,0.0
ERR1598404,0.0013154381,0.00047701885,0.00095655565,0.00096425763,0.0017676032,0.98755527,0.0052333735,0.0017304856,0.0
ERR1598882,0.0013152335,0.00047767157,0.000957713,0.0009643782,0.0017679625,0.9875527,0.0052351914,0.0017290377,0.0
ERR1599565,0.0013154377,0.00047701874,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598978,0.0013153789,0.00047704854,0.0009565854,0.00096425775,0.0017675442,0.9875554,0.005233344,0.0017304858,0.0
ERR1598193,0.0013154675,0.00047704842,0.0009565259,0.00096428714,0.0017675437,0.98755527,0.0052333134,0.0017305743,0.0
ERR1598588,0.0013154381,0.00047701885,0.00095655565,0.00096425763,0.001767544,0.98755527,0.0052333437,0.0017304856,0.0
ERR1599273,0.0013152041,0.00047770125,0.00095762423,0.00096434867,0.001768022,0.9875529,0.0052351626,0.0017290676,0.0
ERR1598375,0.0013154097,0.00047725628,0.0009569416,0.00096431776,0.0017676345,0.9875546,0.005233912,0.0017299245,0.0
ERR1598190,0.0013154679,0.00047710777,0.00095655577,0.00096425775,0.0017675442,0.98755515,0.005233522,0.001730397,0.0
ERR1598484,0.0013154087,0.00047743367,0.0009572076,0.0009643171,0.0017678406,0.98755276,0.005235152,0.0017298639,0.0
ERR1598488,0.0013154089,0.00047710788,0.00095667446,0.0009642876,0.0017676038,0.9875552,0.0052333754,0.0017303678,0.0
ERR1598760,0.0013157171,0.00047991564,0.0009625566,0.0009649264,0.0017694167,0.9875197,0.0052596102,0.0017281229,0.0
ERR1599009,0.0013148239,0.00047856214,0.0009590498,0.0009644708,0.0017685619,0.9875506,0.00523693,0.0017270301,0.0
ERR1598232,0.0013151432,0.00047847087,0.0009591043,0.00096449564,0.0017684938,0.98754615,0.005240044,0.0017281176,0.0
ERR1598883,0.0013152923,0.00047737517,0.0009570017,0.0009642593,0.0017677249,0.98755485,0.0052337972,0.0017297481,0.0
ERR1598274,0.0013154378,0.00047704842,0.0009566148,0.0009642575,0.0017675437,0.98755515,0.0052333726,0.0017305446,0.0
ERR1599333,0.0013146217,0.000479038,0.000959646,0.0009644746,0.0017686576,0.9875514,0.0052364767,0.0017257335,0.0
ERR1599109,0.0013152345,0.00047770154,0.00095756556,0.00096429,0.0017679638,0.9875536,0.005234692,0.0017289798,0.0
ERR1599006,0.0013154675,0.00047704842,0.0009565259,0.00096428714,0.0017675437,0.98755527,0.0052333134,0.0017305743,0.0
ERR1598276,0.0013154676,0.00047704848,0.0009564964,0.0009641984,0.001767544,0.9875554,0.0052333437,0.0017305448,0.0
ERR1598659,0.001389977,0.00047385177,0.0009246271,0.0009860655,0.0018918227,0.9867375,0.005983904,0.0016122691,0.0
ERR1598312,0.0013152625,0.00047752322,0.0009572978,0.0009642592,0.0017678727,0.98755395,0.0052343598,0.0017294813,0.0
ERR1598579,0.0013154096,0.0004772266,0.0009569415,0.00096425845,0.0017676343,0.98755443,0.005234059,0.0017300427,0.0
ERR1598685,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598623,0.0013154382,0.00047707814,0.00095664465,0.0009642874,0.0017675442,0.9875551,0.005233463,0.0017304562,0.0
ERR1598414,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598836,0.0013154089,0.00047707825,0.00095661526,0.000964258,0.001767663,0.98755527,0.0052333754,0.0017303973,0.0
ERR1598160,0.0013154377,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1599585,0.0013154676,0.00047701885,0.000956526,0.0009641984,0.001767544,0.9875553,0.0052333735,0.0017305448,0.0
ERR1598263,0.0013154679,0.00047704854,0.0009565854,0.0009641985,0.0017675442,0.98755527,0.0052334038,0.0017304858,0.0
ERR1599073,0.0013154674,0.00047704836,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233313,0.0017305741,0.0
ERR1599626,0.001315468,0.00047725593,0.00095679285,0.0009642875,0.0017677221,0.98755455,0.00523373,0.0017302195,0.0
ERR1599329,0.0013154675,0.00047704842,0.00095658517,0.0009642575,0.0017675437,0.98755515,0.0052334024,0.0017305446,0.0
ERR1599386,0.0013152626,0.00047761216,0.00095744606,0.00096437783,0.0017679322,0.98755324,0.0052348045,0.0017293334,0.0
ERR1599363,0.0013154681,0.00047716714,0.00095661526,0.000964258,0.0017676038,0.9875552,0.0052333456,0.0017303678,0.0
ERR1598757,0.0013154676,0.00047704848,0.00095655565,0.00096425763,0.0017675736,0.98755527,0.0052333735,0.0017304856,0.0
ERR1598140,0.0013154378,0.00047704842,0.0009565259,0.00096428714,0.0017675734,0.98755527,0.0052333134,0.0017305743,0.0
ERR1598116,0.0013152584,0.00047870667,0.0009596351,0.00096464134,0.0017686079,0.9875417,0.0052432898,0.0017282022,0.0
ERR1598518,0.0013150264,0.00047876773,0.00095954986,0.0009646154,0.0017686739,0.9875454,0.0052406136,0.001727409,0.0
ERR1598677,0.0013152919,0.00047746388,0.00095726794,0.000964259,0.0017677539,0.9875539,0.005234477,0.0017295994,0.0
ERR1598847,0.0013153803,0.00047737488,0.00095709,0.000964318,0.0017677831,0.98755395,0.0052344166,0.001729747,0.0
ERR1599581,0.0013154382,0.00047704854,0.0009564965,0.0009641985,0.0017676034,0.9875554,0.0052334038,0.0017304266,0.0
ERR1598325,0.0013154676,0.00047701885,0.0009565853,0.00096428726,0.0017676032,0.98755527,0.0052333144,0.0017304856,0.0
ERR1598187,0.0013154676,0.00047704848,0.0009565853,0.00096425763,0.001767544,0.98755527,0.0052333437,0.0017305448,0.0
ERR1598844,0.001315468,0.00047710782,0.00095667434,0.0009641986,0.0017676037,0.98755515,0.005233493,0.001730338,0.0
ERR1598441,0.0013154679,0.00047707814,0.00095664465,0.0009642874,0.0017676034,0.98755515,0.005233374,0.0017304562,0.0
ERR1598424,0.0013154377,0.00047701874,0.0009565258,0.000964287,0.0017675732,0.98755515,0.005233372,0.0017305741,0.0
ERR1598091,0.0013154674,0.00047704836,0.00095658505,0.000964287,0.0017675732,0.98755527,0.005233313,0.0017305148,0.0
ERR1598596,0.0013154674,0.000477078,0.00095658505,0.0009642574,0.0017675732,0.9875551,0.005233372,0.0017304556,0.0
ERR1598701,0.00131535,0.0004772561,0.00095694134,0.00096428784,0.0017676338,0.98755443,0.005233969,0.0017301015,0.0
ERR1598366,0.0013154089,0.00047728562,0.00095702993,0.00096431724,0.001767752,0.9875536,0.005234649,0.0017299827,0.0
ERR1599004,0.0013154676,0.00047701885,0.000956526,0.00096428726,0.001767544,0.98755527,0.0052333437,0.0017305745,0.0
ERR1599020,0.0013151747,0.0004778791,0.0009579207,0.00096437853,0.0017681113,0.9875519,0.0052359044,0.0017287422,0.0
ERR1599291,0.0013153218,0.000477464,0.0009571793,0.0009643481,0.0017678135,0.98755413,0.005234182,0.0017295702,0.0
ERR1598904,0.0013153211,0.00047737488,0.0009570011,0.00096425874,0.0017677831,0.9875543,0.0052340906,0.001729747,0.0
ERR1599158,0.001315291,0.00047743396,0.00095720816,0.000964288,0.0017678416,0.98755324,0.005235007,0.0017297762,0.0
ERR1598352,0.0013151745,0.00047805678,0.00095818716,0.00096443767,0.0017681998,0.9875505,0.005236911,0.001728505,0.0
ERR1599283,0.0013154378,0.00047707805,0.0009566148,0.0009643464,0.001767603,0.9875548,0.0052337283,0.0017304558,0.0
ERR1598618,0.0013154382,0.00047710777,0.0009566743,0.00096425775,0.0017676034,0.98755497,0.005233611,0.001730397,0.0
ERR1598872,0.0013154674,0.00047704836,0.00095658505,0.00096431666,0.0017675436,0.9875551,0.0052333428,0.0017305445,0.0
ERR1598419,0.0013154674,0.000477078,0.0009565258,0.000964287,0.0017675732,0.98755527,0.005233313,0.0017305148,0.0
ERR1599596,0.0013154093,0.00047731542,0.0009569118,0.0009642287,0.0017677526,0.9875543,0.0052341768,0.0017299833,0.0
ERR1599495,0.0013154681,0.000477256,0.0009568522,0.00096422835,0.0017677223,0.98755443,0.0052338494,0.0017301308,0.0
ERR1598083,0.0013154097,0.00047725628,0.0009568528,0.00096428813,0.0017676345,0.987555,0.005233497,0.001730043,0.0
ERR1599514,0.0013119103,0.0004931143,0.0009848363,0.0009673287,0.0017775932,0.9874605,0.005302415,0.0017022308,0.0
ERR1599002,0.0013151752,0.00047773117,0.0009577137,0.0009643789,0.0017679638,0.98755324,0.005234958,0.0017288909,0.0
ERR2189731,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189362,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189128,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189283,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189448,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189762,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189581,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189147,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
ERR2189711,0.77192175,0.031228753,0.004165772,0.02095299,0.14533953,0.0026149116,0.0020765476,0.021699745,0.0
