,root:Engineered,root:Environmental,root:Host-associated,Unknown
ERR1599032,7.140974e-05,0.00028526783,0.9995396,0.00010371208
ERR1599524,7.140872e-05,0.00028538704,0.9995396,0.00010359287
ERR1598300,7.1409e-05,0.00028532743,0.9995396,0.00010365248
ERR1599234,7.140845e-05,0.00028532743,0.9995396,0.00010365248
ERR1599189,7.140858e-05,0.00028538704,0.9995396,0.00010359287
ERR1598638,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR1599115,7.140845e-05,0.00028538704,0.9995396,0.00010359287
ERR1599244,7.140954e-05,0.00028535724,0.9995396,0.00010359287
ERR1599210,7.14077e-05,0.00028544664,0.9995396,0.00010353327
ERR1598150,7.1409675e-05,0.00028529763,0.9995397,0.00010359287
ERR1598211,7.1409944e-05,0.00028529763,0.9995397,0.00010359287
ERR1599052,7.14092e-05,0.00028541684,0.9995396,0.00010353327
ERR1598102,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598672,7.141002e-05,0.00028535724,0.9995397,0.00010353327
ERR1599245,7.141008e-05,0.00028529763,0.9995396,0.00010365248
ERR1598216,7.1406954e-05,0.00028544664,0.9995395,0.00010365248
ERR1598303,7.140961e-05,0.00028529763,0.9995396,0.00010365248
ERR1599452,7.1406e-05,0.00028541684,0.9995395,0.00010371208
ERR1599531,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1599159,7.140647e-05,0.00028547645,0.9995395,0.00010359287
ERR1599119,7.1409944e-05,0.00028529763,0.9995397,0.00010359287
ERR1598859,7.139388e-05,0.0002860427,0.999539,0.00010353327
ERR1598816,7.140927e-05,0.00028532743,0.9995396,0.00010365248
ERR1598127,7.1409944e-05,0.00028529763,0.9995396,0.00010365248
ERR1599285,7.140307e-05,0.00028556585,0.9995394,0.00010365248
ERR1599621,7.140981e-05,0.00028529763,0.9995397,0.00010359287
ERR1598336,7.141002e-05,0.00028529763,0.9995397,0.00010359287
ERR1598845,7.1409675e-05,0.00028529763,0.9995396,0.00010365248
ERR1598209,7.140981e-05,0.00028529763,0.9995396,0.00010365248
ERR1599506,7.140518e-05,0.00028553605,0.9995394,0.00010371208
ERR1598106,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598944,7.140954e-05,0.00028529763,0.9995397,0.00010359287
ERR1598294,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR1598323,7.140797e-05,0.00028544664,0.9995396,0.00010353327
ERR1598181,7.1410155e-05,0.00028529763,0.9995397,0.00010359287
ERR1598237,7.1409944e-05,0.00028529763,0.9995396,0.00010365248
ERR1599180,7.1401504e-05,0.00028565526,0.9995393,0.00010365248
ERR1598214,7.14075e-05,0.00028544664,0.9995396,0.00010353327
ERR1599287,7.140947e-05,0.00028529763,0.99953973,0.00010353327
ERR1599440,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1599578,7.1409406e-05,0.00028535724,0.9995396,0.00010359287
ERR1598786,7.141008e-05,0.00028529763,0.9995397,0.00010359287
ERR1598078,7.1409406e-05,0.00028529763,0.9995396,0.00010365248
ERR1598822,7.1408926e-05,0.00028532743,0.9995396,0.00010365248
ERR1598450,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598077,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598264,7.140933e-05,0.00028535724,0.9995396,0.00010359287
ERR1598796,7.1408926e-05,0.00028532743,0.9995396,0.00010365248
ERR1598814,7.140613e-05,0.00028541684,0.9995395,0.00010371208
ERR1598905,7.14045e-05,0.00028553605,0.9995394,0.00010371208
ERR1598514,7.140954e-05,0.00028529763,0.9995396,0.00010365248
ERR1599094,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1599017,7.140219e-05,0.00028565526,0.9995394,0.00010359287
ERR1598110,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1599049,7.1408176e-05,0.00028532743,0.9995396,0.00010365248
ERR1599222,7.140988e-05,0.00028523803,0.9995396,0.00010371208
ERR1599184,7.1409675e-05,0.00028535724,0.9995397,0.00010353327
ERR1598342,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1599031,7.140035e-05,0.00028571486,0.9995393,0.00010359287
ERR1599365,7.140913e-05,0.00028535724,0.99953955,0.00010365248
ERR1598404,7.140981e-05,0.00028535724,0.9995397,0.00010353327
ERR1598882,7.1409064e-05,0.00028532743,0.9995396,0.00010365248
ERR1599565,7.141002e-05,0.00028523803,0.99953973,0.00010359287
ERR1598978,7.140974e-05,0.00028526783,0.9995396,0.00010371208
ERR1598193,7.140954e-05,0.00028529763,0.9995397,0.00010359287
ERR1598588,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1599273,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1598375,7.140743e-05,0.00028544664,0.9995396,0.00010353327
ERR1598190,7.140743e-05,0.00028538704,0.99953955,0.00010365248
ERR1598484,7.1409406e-05,0.00028529763,0.9995396,0.00010365248
ERR1598488,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598760,7.1410155e-05,0.00028523803,0.9995397,0.00010365248
ERR1599009,7.140566e-05,0.00028553605,0.9995395,0.00010359287
ERR1598232,7.1408314e-05,0.00028532743,0.99953955,0.00010371208
ERR1598883,7.140866e-05,0.00028541684,0.9995396,0.00010353327
ERR1598274,7.141008e-05,0.00028529763,0.9995397,0.00010359287
ERR1599333,7.1407296e-05,0.00028544664,0.9995396,0.00010353327
ERR1599109,7.1410155e-05,0.00028529763,0.9995397,0.00010359287
ERR1599006,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598276,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1598659,7.133079e-05,0.0002887249,0.9995365,0.00010341406
ERR1598312,7.134446e-05,0.00028800964,0.9995371,0.00010353327
ERR1598579,7.140988e-05,0.00028535724,0.9995397,0.00010353327
ERR1598685,7.135767e-05,0.0002875328,0.9995376,0.00010353327
ERR1598623,7.140477e-05,0.00028550625,0.99953943,0.00010365248
ERR1598414,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598836,7.140913e-05,0.00028532743,0.9995396,0.00010365248
ERR1598160,7.140947e-05,0.00028526783,0.9995396,0.00010371208
ERR1599585,7.141008e-05,0.00028529763,0.9995396,0.00010365248
ERR1598263,7.1404094e-05,0.00028559566,0.9995394,0.00010365248
ERR1599073,7.140879e-05,0.00028532743,0.9995396,0.00010365248
ERR1599626,7.1410155e-05,0.00028523803,0.9995397,0.00010365248
ERR1599329,7.141008e-05,0.00028523803,0.99953973,0.00010359287
ERR1599386,7.140069e-05,0.00028577447,0.99953926,0.00010359287
ERR1599363,7.137856e-05,0.00028666854,0.9995384,0.00010353327
ERR1598757,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR1598140,7.1409944e-05,0.00028529763,0.9995397,0.00010359287
ERR1598116,7.139912e-05,0.00028574467,0.99953926,0.00010359287
ERR1598518,7.141008e-05,0.00028523803,0.99953973,0.00010359287
ERR1598677,7.140355e-05,0.00028556585,0.99953943,0.00010359287
ERR1598847,7.140709e-05,0.00028544664,0.9995395,0.00010365248
ERR1599581,7.1410155e-05,0.00028523803,0.9995397,0.00010365248
ERR1598325,7.14092e-05,0.00028535724,0.9995397,0.00010353327
ERR1598187,7.141008e-05,0.00028529763,0.9995397,0.00010359287
ERR1598844,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1598441,7.140777e-05,0.00028544664,0.9995396,0.00010353327
ERR1598424,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598091,7.140913e-05,0.00028535724,0.99953955,0.00010365248
ERR1598596,7.1409944e-05,0.00028535724,0.9995397,0.00010353327
ERR1598701,7.140927e-05,0.00028532743,0.99953973,0.00010353327
ERR1598366,7.140954e-05,0.00028529763,0.9995396,0.00010365248
ERR1599004,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR1599020,7.140947e-05,0.00028535724,0.9995396,0.00010359287
ERR1599291,7.140722e-05,0.00028544664,0.9995395,0.00010365248
ERR1598904,7.140811e-05,0.00028538704,0.9995396,0.00010359287
ERR1599158,7.140981e-05,0.00028529763,0.9995397,0.00010359287
ERR1598352,7.140954e-05,0.00028529763,0.9995396,0.00010365248
ERR1599283,7.1410155e-05,0.00028523803,0.9995397,0.00010365248
ERR1598618,7.141008e-05,0.00028529763,0.99953973,0.00010353327
ERR1598872,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1598419,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR1599596,7.140566e-05,0.00028547645,0.9995395,0.00010365248
ERR1599495,7.141008e-05,0.00028529763,0.9995396,0.00010365248
ERR1598083,7.140954e-05,0.00028529763,0.9995396,0.00010365248
ERR1599514,7.141008e-05,0.00028529763,0.9995397,0.00010359287
ERR1599002,7.140838e-05,0.00028538704,0.9995396,0.00010359287
ERR2189731,0.98595554,0.0048522,0.009192278,0.0
ERR2189362,0.98595554,0.0048522,0.009192278,0.0
ERR2189128,0.9859552,0.0048522274,0.009192598,0.0
ERR2189283,0.98595554,0.0048522,0.009192278,0.0
ERR2189448,0.98595554,0.0048522,0.009192278,0.0
ERR2189762,0.98595554,0.0048522,0.009192278,0.0
ERR2189581,0.98595554,0.0048522,0.009192278,0.0
ERR2189147,0.9859551,0.0048522865,0.009192568,0.0
ERR2189711,0.98595554,0.0048522,0.009192278,0.0
ERR2188913,0.98595554,0.0048522,0.009192278,0.0
ERR2189689,0.98595554,0.0048522,0.009192278,0.0
ERR2189594,0.9859555,0.004852258,0.009192218,0.0
ERR2189700,0.98595554,0.0048522,0.009192278,0.0
ERR2188918,0.98595554,0.0048522,0.009192278,0.0
ERR2189253,0.98595357,0.0048526037,0.009193851,0.0
ERR2189149,0.98589253,0.0048631495,0.009244297,0.0
ERR2188953,0.98595554,0.0048522,0.009192278,0.0
ERR2189387,0.98595554,0.0048522,0.009192278,0.0
ERR2189221,0.98595554,0.0048522,0.009192278,0.0
ERR2189087,0.98594886,0.0048534963,0.009197756,0.0
ERR2189292,0.98595524,0.0048523163,0.0091925105,0.0
ERR2189372,0.98595405,0.0048524877,0.009193472,0.0
ERR2189189,0.98588717,0.004864658,0.009248168,0.0
ERR2189077,0.98595554,0.0048522,0.009192278,0.0
ERR2189054,0.9859556,0.0048522004,0.009192279,0.0
ERR2189295,0.98595554,0.0048522,0.009192278,0.0
ERR2189400,0.98595554,0.0048522,0.009192278,0.0
ERR2189041,0.98595524,0.0048522577,0.009192482,0.0
ERR2189275,0.98595554,0.0048522,0.009192278,0.0
ERR2189673,0.9859477,0.004853639,0.00919863,0.0
ERR2189591,0.98595536,0.004852228,0.009192363,0.0
ERR2189521,0.98595554,0.0048522,0.009192278,0.0
ERR2189533,0.9859555,0.004852199,0.009192335,0.0
ERR2189531,0.98595554,0.0048522,0.009192278,0.0
ERR2189504,0.98595554,0.0048522,0.009192278,0.0
ERR2188969,0.98595554,0.0048522,0.009192278,0.0
ERR2189599,0.9859555,0.004852199,0.009192335,0.0
ERR2189368,0.98595554,0.0048522,0.009192278,0.0
ERR2189520,0.98595554,0.0048522,0.009192278,0.0
ERR2189256,0.9858781,0.0048662983,0.00925557,0.0
ERR2189653,0.98595554,0.0048522,0.009192278,0.0
ERR2188904,0.9859552,0.0048522274,0.009192568,0.0
ERR2188936,0.98595107,0.004853064,0.009195891,0.0
ERR2189447,0.9859554,0.004852229,0.009192335,0.0
ERR2189142,0.9859551,0.0048522865,0.009192568,0.0
ERR2189098,0.98595554,0.0048522,0.009192278,0.0
ERR2189421,0.985949,0.0048534675,0.009197639,0.0
ERR2189291,0.9859555,0.004852258,0.009192218,0.0
ERR2189300,0.98595417,0.004852459,0.009193267,0.0
ERR2189208,0.98594815,0.0048535815,0.0091983685,0.0
ERR2189501,0.9858635,0.0048688855,0.009267722,0.0
ERR2188916,0.98595554,0.0048522,0.009192278,0.0
ERR2189406,0.98595256,0.0048527466,0.009194696,0.0
ERR2189235,0.9859521,0.004852862,0.009195046,0.0
ERR2189707,0.9859556,0.0048522,0.009192278,0.0
ERR2189392,0.98595554,0.0048522,0.009192278,0.0
ERR2189073,0.9859556,0.0048522,0.009192278,0.0
ERR2189734,0.98595554,0.0048522,0.009192278,0.0
ERR2189701,0.98595554,0.0048522,0.009192278,0.0
ERR2189200,0.9859079,0.0048605064,0.009231649,0.0
ERR2189483,0.9859554,0.004852229,0.009192335,0.0
ERR2189196,0.98595554,0.0048522,0.009192278,0.0
ERR2188906,0.98595554,0.0048522,0.009192278,0.0
ERR2189012,0.98595554,0.0048522,0.009192278,0.0
ERR2189003,0.98595554,0.0048522,0.009192278,0.0
ERR2189656,0.98595375,0.004852516,0.009193823,0.0
ERR2189273,0.98595554,0.0048522,0.009192278,0.0
ERR2189732,0.9859553,0.0048522577,0.009192482,0.0
ERR2189571,0.98595554,0.0048522,0.009192278,0.0
ERR2189583,0.98593163,0.0048564263,0.009212008,0.0
ERR2189551,0.98590386,0.00486093,0.009235323,0.0
ERR2189092,0.9859508,0.0048531224,0.009196066,0.0
ERR2189404,0.9859171,0.004859132,0.00922375,0.0
ERR2189480,0.9859529,0.004852718,0.009194405,0.0
ERR2189478,0.98594767,0.0048536975,0.00919863,0.0
ERR2240542,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240771,0.0008459985,0.94035864,0.030503333,0.028292
ERR2240163,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240193,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240553,0.00060695887,0.9959321,0.0034608592,0.0
ERR2240276,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240458,7.5278636e-05,0.6316843,0.36197355,0.0062668324
ERR2240484,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240366,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240150,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240287,0.00060695875,0.9959321,0.0034608888,0.0
ERR2240783,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240620,0.0006068994,0.99593186,0.0034612468,0.0
ERR2240548,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240134,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240332,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240264,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240791,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240279,4.4999106e-05,0.017439427,0.9825156,0.0
ERR2240634,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240586,0.00057970005,0.9957008,0.0037195536,0.0
ERR2240159,0.0005898395,0.9955617,0.0038484852,0.0
ERR2240221,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240352,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240336,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240219,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240703,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240688,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240715,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240736,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240343,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240475,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240682,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240665,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240239,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240587,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240252,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240426,0.00060695887,0.9959316,0.0034613356,0.0
ERR2240415,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240570,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240307,7.5278636e-05,0.6316843,0.36197355,0.0062668324
ERR2240187,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240327,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240396,7.508849e-05,0.64050275,0.3554262,0.003995955
ERR2240641,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240538,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240652,9.438536e-05,0.67580605,0.30415595,0.019943595
ERR2240321,0.0006069887,0.9959314,0.0034616338,0.0
ERR2240684,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240417,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240141,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240420,0.0008571148,0.93328995,0.033180088,0.032672882
ERR2240474,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240509,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240517,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240530,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240436,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240289,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240708,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240733,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240385,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240558,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240449,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240210,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240303,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240559,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240248,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240775,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240781,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240607,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240667,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240263,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240488,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240137,0.00060695875,0.9959321,0.0034609183,0.0
ERR2240529,0.00060695875,0.9959321,0.0034609183,0.0
ERR2539821,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR2539800,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539728,7.137407e-05,0.00028681755,0.9995383,0.00010353327
ERR2539470,7.140886e-05,0.00028532743,0.9995396,0.00010365248
ERR2539612,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539632,7.1410155e-05,0.00028523803,0.9995396,0.00010371208
ERR2539717,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539861,7.140586e-05,0.00028547645,0.9995395,0.00010365248
ERR2539735,7.14077e-05,0.00028538704,0.9995396,0.00010359287
ERR2539836,7.1406954e-05,0.00028541684,0.99953955,0.00010359287
ERR2540001,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539715,7.140586e-05,0.00028553605,0.9995395,0.00010359287
ERR2539866,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539561,7.1410155e-05,0.00028535724,0.9995397,0.00010353327
ERR2539526,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539524,7.140736e-05,0.00028544664,0.9995395,0.00010365248
ERR2540023,7.13983e-05,0.00028580427,0.99953914,0.00010365248
ERR2539574,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539644,7.140341e-05,0.00028562546,0.99953943,0.00010353327
ERR2539476,7.140716e-05,0.00028535724,0.9995395,0.00010371208
ERR2539514,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2540002,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539950,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539778,7.140709e-05,0.00028544664,0.9995395,0.00010365248
ERR2540266,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539505,7.140981e-05,0.00028535724,0.9995396,0.00010359287
ERR2539497,7.141002e-05,0.00028523803,0.99953973,0.00010359287
ERR2539951,7.1409944e-05,0.00028529763,0.9995397,0.00010359287
ERR2539741,7.13789e-05,0.00028660893,0.9995384,0.00010359287
ERR2540022,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539519,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539554,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539687,7.1410155e-05,0.00028535724,0.9995397,0.00010353327
ERR2539565,7.1410155e-05,0.00028535724,0.9995397,0.00010353327
ERR2539928,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539960,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539967,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539707,7.13936e-05,0.0002859831,0.999539,0.00010359287
ERR2539463,7.139211e-05,0.0002860129,0.9995389,0.00010371208
ERR2539744,7.140804e-05,0.00028538704,0.9995396,0.00010359287
ERR2539751,7.141008e-05,0.00028529763,0.9995396,0.00010365248
ERR2539462,7.1409944e-05,0.00028529763,0.9995397,0.00010359287
ERR2539608,7.1409675e-05,0.00028529763,0.9995397,0.00010359287
ERR2540017,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2540311,7.141008e-05,0.00028529763,0.99953973,0.00010353327
ERR2539506,7.1404706e-05,0.00028553605,0.99953943,0.00010365248
ERR2539769,7.1410155e-05,0.00028535724,0.9995397,0.00010353327
ERR2539597,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERR2539520,7.1375565e-05,0.00028669834,0.9995383,0.00010365248
ERR2539818,7.141008e-05,0.00028529763,0.9995397,0.00010359287
ERZ653377,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ653467,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ653215,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ653595,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ652861,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ652909,7.139919e-05,0.00028574467,0.99953926,0.00010359287
ERZ654600,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ1026990,7.1409675e-05,0.00028529763,0.9995397,0.00010359287
ERZ653283,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
ERZ653925,7.1410155e-05,0.00028529763,0.9995396,0.00010365248
