#SampleID	ERR525967	ERR525804	ERR525879	ERR526067	ERR526011	ERR525827	ERR525971	ERR525712	ERR525923	ERR525919	ERR525907	ERR525831	ERR525795	ERR525851	ERR526075	ERR525729	ERR525859	ERR525847	ERR525787	ERR526031	ERR525915	ERR525995	ERR525839	ERR525813	ERR526073	ERR526015	ERR525767	ERR525757	ERR525983	ERR526023	ERR525987	ERR526055	ERR525959	ERR525753	ERR525863	ERR526035	ERR525901	ERR525708	ERR525697	ERR526063	ERR525963	ERR525699	ERR525943	ERR525720	ERR525931	ERR525809	ERR525999	ERR526027	ERR525771	ERR526059	ERR525741	ERR525706	ERR525799	ERR525875	ERR525991	ERR525751	ERR525939	ERR525779	ERR525911	ERR525884	ERR525928	ERR525819	ERR525791	ERR526007	ERR526051	ERR525889	ERR525783	ERR525733	ERR525867	ERR525835	ERR525716	ERR526043	ERR525737	ERR525955	ERR526019	ERR525975	ERR525855	ERR526079	ERR525893	ERR525759	ERR526047	ERR526087	ERR525823	ERR525871	ERR525935	ERR525953	ERR525775	ERR526083	ERR525692	ERR525845	ERR525781	ERR525913	ERR526017	ERR525761	ERR526071	ERR525785	ERR525941	ERR526057	ERR525985	ERR525833	ERR525997	ERR525965	ERR525861	ERR525817	ERR525735	ERR526009	ERR525811	ERR526077	ERR525869	ERR525731	ERR525723	ERR525933	ERR525905	ERR525825	ERR525877	ERR526065	ERR526085	ERR525704	ERR525891	ERR525849	ERR525773	ERR526081	ERR526025	ERR525765	ERR525714	ERR525727	ERR526013	ERR525857	ERR525744	ERR525789	ERR525793	ERR525702	ERR525718	ERR525865	ERR525797	ERR525710	ERR525695	ERR525951	ERR525949	ERR525829	ERR525981	ERR525693	ERR525777	ERR525807	ERR525821	ERR526005	ERR525739	ERR525837	ERR526045	ERR525973	ERR526069	ERR525853	ERR525899	ERR526049	ERR525802	ERR525755	ERR525873	ERR525748	ERR525750	ERR525909	ERR525885	ERR525929	ERR526037	ERR525897	ERR525805	ERR525917	ERR525993	ERR525937	ERR525690	ERR525946	ERR525961	ERR526061	ERR525969	ERR526001	ERR526021	ERR525957	ERR526033	ERR525874	ERR526014	ERR525878	ERR525698	ERR525858	ERR525870	ERR526058	ERR525719	ERR525934	ERR526042	ERR525790	ERR525894	ERR525998	ERR526050	ERR525812	ERR525974	ERR525822	ERR525927	ERR526038	ERR525830	ERR526026	ERR525766	ERR525803	ERR525778	ERR525892	ERR526010	ERR525794	ERR525854	ERR526072	ERR525914	ERR526082	ERR525786	ERR525818	ERR525910	ERR525982	ERR525696	ERR525732	ERR525740	ERR525762	ERR525808	ERR525986	ERR525711	ERR525715	ERR526074	ERR526006	ERR526078	ERR525866	ERR525942	ERR526054	ERR525952	ERR526086	ERR525990	ERR525906	ERR525758	ERR525756	ERR525834	ERR525745	ERR526018	ERR525862	ERR525966	ERR525900	ERR525826	ERR525883	ERR525798	ERR525707	ERR525838	ERR525705	ERR525930	ERR525736	ERR526066	ERR525728	ERR525752	ERR526046	ERR525770	ERR525902	ERR526002	ERR525918	ERR525947	ERR525958	ERR526022	ERR525994	ERR526030	ERR526034	ERR526062	ERR525814	ERR525922	ERR525691	ERR525962
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__	0	1	0	0	0	0	0	5	2	1	0	0	0	0	0	2	0	0	0	3	3	2	1	0	1	0	0	0	1	32	0	2	0	1	0	0	3	0	0	1	2	0	1	2	0	1	0	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	2	0	2	0	0	0	1	0	0	0	2	2	3	0	0	1	0	0	0	7	2	0	39	0	8	24	0	39	7	15	0	1	0	0	6	0	0	11	16	24	0	1	0	0	1	85	48	0	0	0	0	0	0	1	0	1	2	0	46	5	5	0	3	0	57	0	1	2	5	0	0	0	0	0	1	0	5	0	0	0	0	1	0	0	2	0	0	0	11	0	0	0	0	0	0	0	5	0	0	18	6	8	4	0	0	1	0	0	4	0	0	0	0	0	0	0	0	11	0	0	1	0	3	0	0	0	0	0	5	0	0	0	0	1	0	0	0	2	74	0	0	0	0	62	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	2	0	1	0	29	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__	8	41	38	18	14	12	13	37	49	21	4	26	6	45	26	21	14	6	6	13	63	13	23	26	9	11	9	12	26	12	7	15	21	20	40	6	30	45	13	37	5	25	9	29	13	16	17	16	17	7	33	36	4	15	10	6	13	21	20	13	46	27	11	15	9	6	3	31	39	23	34	29	20	5	10	14	29	34	14	18	15	28	39	37	35	23	15	23	12	10	2	1	20	18	9	37	0	25	4	15	0	2	2	1	5	0	1	4	33	20	9	3	6	0	1	35	35	56	19	21	6	10	1	6	10	14	38	7	25	3	1	18	2	18	42	0	9	22	7	9	1	3	11	0	3	0	2	1	0	3	0	2	1	3	7	1	2	2	7	1	23	1	0	0	0	10	1	0	2	72	22	17	8	1	22	93	2	1	3	0	0	0	9	1	1	0	22	6	3	0	5	1	6	0	0	0	2	2	7	0	0	0	2	1	0	1	0	36	46	0	3	9	1	27	10	1	16	0	0	3	0	0	2	5	0	0	8	0	0	0	1	0	3	9	8	0	0	1	2	0	0	0	0	1	0	2	0	0	0	1	0	1	54	10	2	9	2	3	32	195	0	33	0	3	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__barengoltzii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chondroitinus	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	1	0	4	2	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__ginsengarvi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__pueri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__stellifer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Pasteuriaceae;g__Pasteuria;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__	0	22	10	2	4	0	0	4	2	4	1	2	0	4	2	2	0	3	0	1	11	1	0	11	8	1	3	4	1	0	0	0	3	2	4	3	2	0	3	0	1	0	0	5	3	3	0	1	0	1	1	2	0	7	2	2	2	34	2	1	4	2	10	1	2	2	1	3	1	2	6	4	1	0	0	8	5	4	2	1	5	2	11	2	0	1	4	16	10	0	0	5	5	6	4	0	0	2	0	1	3	23	0	0	2	0	2	17	0	11	0	4	8	3	5	4	3	6	45	6	10	134	4	9	14	13	10	0	12	1	8	1	0	0	1	0	27	0	0	3	2	2	6	0	0	1	10	2	8	0	1	3	12	2	3	7	9	1	0	0	4	0	0	3	5	66	5	2	24	9	11	10	2	3	4	7	2	0	1	4	1	0	7	2	6	0	4	1	0	0	0	13	2	0	0	4	1	74	311	2	7	1	12	2	0	9	2	220	0	0	1	96	11	0	6	2	13	1	0	4	0	0	2	0	1	0	111	0	0	0	0	0	1	2	6	11	0	11	1	0	0	1	1	14	13	10	2	0	3	1	2	3	41	96	8	11	26	22	47	12	0	183	20	57	10
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__	0	11	12	1	4	2	7	19	2	32	2	3	2	1	14	1	2	8	0	3	10	5	4	11	129	1	4	2	0	18	0	0	6	3	4	2	2	0	1	13	1	6	2	39	5	1	1	4	6	8	10	1	0	3	0	7	2	19	3	2	17	1	0	1	0	1	0	38	0	3	2	6	6	0	5	1	5	3	0	0	0	1	6	1	1	3	11	2	13	4	0	31	1	29	4	22	2	8	2	3	1	94	2	0	3	2	8	69	3	69	1	0	0	12	4	3	5	59	20	14	11	253	4	44	67	2	86	0	8	2	72	7	6	17	4	6	51	13	3	5	22	0	17	8	0	1	1	27	4	0	6	10	40	17	1	14	3	1	2	1	21	2	1	1	0	253	0	0	46	8	64	8	2	2	7	204	13	1	2	67	0	0	0	45	20	0	23	3	1	0	1	83	3	0	3	7	3	154	178	3	43	0	22	54	3	17	1	842	4	5	0	281	35	1	31	8	76	1	0	38	0	2	7	45	0	2	1000	0	0	11	0	7	1	0	1	0	0	4	1	0	0	0	17	34	53	14	0	0	35	5	1	9	67	348	2	236	73	2	42	43	1	967	9	101	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__boronitolerans	0	1	1	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	7	0	1	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	0	0	0	0	8	3	0	0	1	0	0	0	2	0	0	2	0	0	0	0	8	0	0	0	0	1	7	2	0	2	0	2	7	0	1	0	8	0	0	0	8	2	0	1	1	10	0	0	3	0	0	1	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	1	0	1	4	2	0	13	1	0	1	0	0	35	1	4	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus;s__odysseyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina;s__	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__maitriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__maritimus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Rummeliibacillus;s__	0	2	9	0	6	0	0	1	1	3	1	0	0	0	0	3	1	1	0	0	0	6	2	2	1	0	0	0	0	2	0	0	5	2	2	1	0	0	0	0	4	1	0	3	0	0	1	1	1	0	0	0	1	0	2	0	1	11	0	1	1	0	0	0	0	0	0	1	1	0	3	1	0	0	2	0	1	3	0	2	0	0	1	0	1	0	1	0	3	1	0	22	0	15	2	44	0	5	0	2	0	13	1	0	1	0	7	7	0	0	0	2	4	0	3	6	13	12	0	6	4	0	7	6	7	0	146	2	8	1	1	3	1	32	3	8	25	4	7	1	3	0	0	2	0	1	1	0	2	0	1	3	4	9	0	2	10	0	1	0	2	1	1	1	1	4	3	0	2	20	6	14	2	1	0	78	1	2	0	6	0	0	1	7	3	1	2	8	0	0	0	8	1	6	1	8	3	49	3	1	6	1	100	10	6	1	1	4	0	2	0	1	0	4	1	10	17	0	11	8	1	1	3	2	1	2	30	0	0	5	1	0	1	1	0	1	3	0	0	4	4	0	3	5	23	2	0	4	3	2	7	2	1	4	0	61	0	2	2	4	0	35	8	2	8
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__	0	2	4	0	4	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	10	0	2	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	3	0	2	0	1	0	1	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	7	0	5	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	10	0	22	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__	0	4	3	0	1	0	1	2	3	9	0	0	0	0	3	0	0	3	0	0	1	1	0	3	0	0	0	1	0	0	0	0	1	0	0	2	1	1	0	4	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	5	1	0	1	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	1	1	4	0	5	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__aquimarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
