,root:Engineered:Food_production:Dairy_products,root:Environmental:Aquatic:Thermal_springs,root:Environmental:Terrestrial:Deep_subsurface,root:Environmental:Terrestrial:Soil,root:Host-associated:Birds:Digestive_system,root:Host-associated:Human:Digestive_system,root:Host-associated:Human:Reproductive_system,root:Host-associated:Human:Respiratory_system,root:Host-associated:Human:Skin,root:Host-associated:Mammals:Digestive_system,root:Host-associated:Mammals:Gastrointestinal_tract,root:Host-associated:Plants:Root,Unknown
ERR309022,0.0035675773,0.0029357676,0.0019060405,0.0006362238,0.0028834117,0.0027048283,0.00055644737,0.0047494033,0.0036268323,0.9679496,0.0041889506,0.004294891,0.0
ERR309425,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR309626,0.0035746354,0.0029430573,0.0019094092,0.0006379216,0.0028737169,0.0026907185,0.00055285374,0.004709225,0.00364573,0.9679899,0.004181424,0.004291486,0.0
ERR308365,0.0035748829,0.0029464026,0.0019135321,0.00063841895,0.00287879,0.0026929644,0.0005536764,0.004708018,0.0036472604,0.96796525,0.0041849473,0.004295969,0.0
ERR308620,0.0035746088,0.0029414413,0.0019076878,0.0006377571,0.0028714857,0.002690092,0.00055245386,0.00470951,0.00364512,0.96799964,0.004180326,0.0042898636,0.0
ERR309670,0.0035739592,0.0029450282,0.0019120496,0.00063816836,0.0028766834,0.002692462,0.0005533073,0.004707584,0.0036462797,0.96797603,0.0041836845,0.004294709,0.0
ERR308982,0.0035740836,0.0029453319,0.0019124765,0.00063819374,0.0028772212,0.0026927087,0.00055336236,0.004707322,0.0036465207,0.9679732,0.0041842437,0.0042952965,0.0
ERR308464,0.003574551,0.0029414713,0.0019076298,0.0006376988,0.002871457,0.0026900342,0.00055245403,0.0047095404,0.0036450916,0.9679999,0.0041803564,0.0042898064,0.0
ERR308396,0.0035721664,0.0029550248,0.0019232988,0.0006390633,0.0028902825,0.0026981893,0.00055578985,0.004702745,0.0036496818,0.96791434,0.00419188,0.004307481,0.0
ERR309268,0.0035748214,0.0029418916,0.0019081733,0.000637841,0.0028721702,0.002690222,0.00055259676,0.004709599,0.0036453905,0.96799636,0.0041807103,0.0042902473,0.0
ERR308296,0.0035746088,0.0029413535,0.0019076878,0.00063778635,0.0028715148,0.0026900629,0.00055245386,0.0047095683,0.0036451784,0.96799964,0.0041802675,0.004289893,0.0
ERR309541,0.003574529,0.0029418916,0.0019083195,0.0006378118,0.002872287,0.0026903974,0.00055256754,0.0047092773,0.0036453027,0.9679963,0.004180827,0.004290481,0.0
ERR309061,0.0035749131,0.002941778,0.0019080002,0.00063781254,0.0028720272,0.0026901376,0.00055248046,0.0047097215,0.003645424,0.96799713,0.004180598,0.0042900187,0.0
ERR309367,0.0012625111,0.0015408669,0.0009031036,0.0013018833,0.0008521358,0.98203355,0.0052348655,0.0019559455,0.0015514273,0.0015540896,0.0011540084,0.00065560057,0.0
ERR308857,0.0035746878,0.0029416387,0.0019078878,0.000637814,0.0028718002,0.002690056,0.00055248174,0.0047096154,0.0036452862,0.9679982,0.004180491,0.0042899996,0.0
ERR309331,0.0035696519,0.0029755575,0.0019496039,0.0006416666,0.0029217321,0.0027130055,0.00056013966,0.0046906616,0.003657286,0.9677686,0.0042143282,0.0043376707,0.0
ERR309817,0.0035732342,0.0029472357,0.0019141847,0.00063824665,0.0028794764,0.0026923053,0.0005540299,0.0047073397,0.0036471614,0.9679661,0.0041840323,0.0042966916,0.0
ERR309135,0.003574712,0.0029417223,0.0019080896,0.0006378131,0.0028719422,0.0026901986,0.0005525102,0.004709667,0.0036453104,0.96799755,0.0041805147,0.0042900518,0.0
ERR309029,0.0035745506,0.0029413833,0.0019077464,0.00063769874,0.0028714568,0.0026901215,0.0005524247,0.00470954,0.003645091,0.96799976,0.004180356,0.004289864,0.0
ERR309795,0.0035838883,0.002995012,0.0019763696,0.0006416986,0.00294739,0.0027109166,0.000568016,0.0046979794,0.0036740778,0.96761984,0.004210687,0.0043741497,0.0
ERR309198,0.0035739655,0.0029460082,0.0019133664,0.0006383052,0.0028782198,0.002693124,0.0005534746,0.004707077,0.003646811,0.9679685,0.0041847927,0.004296283,0.0
ERR309253,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR308643,0.0035745485,0.0029414399,0.001907833,0.00063778606,0.0028715136,0.0026900908,0.0005524536,0.004709508,0.0036451765,0.96799946,0.004180353,0.004289862,0.0
ERR309742,0.0035745527,0.002941385,0.0019076598,0.0006377283,0.0028714,0.0026900354,0.00055236655,0.0047095134,0.0036451225,0.9680001,0.0041802996,0.0042898376,0.0
ERR309323,0.003575021,0.0029419167,0.0019082876,0.00063786935,0.0028723122,0.002690189,0.0005525375,0.004709855,0.003645473,0.96799564,0.0041807042,0.0042902124,0.0
ERR309298,0.0035745746,0.0029415542,0.0019078021,0.0006378147,0.0028716277,0.0026901467,0.0005524531,0.0047095036,0.0036452024,0.96799874,0.0041804663,0.004290033,0.0
ERR309349,0.0035743765,0.0029446254,0.0019115569,0.00063814054,0.0028762512,0.0026921465,0.0005531916,0.004707916,0.003646434,0.9679777,0.00418346,0.0042942213,0.0
ERR309373,0.0035745515,0.002941413,0.0019076884,0.00063775736,0.0028714866,0.002690093,0.0005523664,0.004709424,0.0036450918,0.9679999,0.004180298,0.0042899237,0.0
ERR308496,0.0035735506,0.0029488304,0.00191675,0.00063860486,0.0028823304,0.0026949611,0.0005541279,0.0047054836,0.0036477384,0.96794975,0.0041875727,0.0043001696,0.0
ERR1598458,0.0012734442,0.0015035892,0.00088925764,0.0013122207,0.0008410162,0.98202366,0.0053179767,0.0019831348,0.0015590182,0.0015089428,0.0011252296,0.0006625435,0.0
ERR1598797,0.0012735028,0.0015035296,0.0008892573,0.0013122794,0.0008410159,0.9820233,0.005317975,0.001983134,0.0015590176,0.0015090606,0.0011252883,0.0006625433,0.0
ERR1599539,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598681,0.0012731815,0.0015048062,0.00088967424,0.0013119582,0.00084134395,0.9820237,0.0053153886,0.0019822826,0.0015587563,0.0015103669,0.0011261792,0.00066233834,0.0
ERR1598244,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599515,0.0018478573,0.004349597,0.0018152053,0.0026779643,0.005829789,0.9274675,0.011346306,0.0005724634,0.002127522,0.0034686977,0.037608214,0.00088888616,0.0
ERR1599036,0.0012720717,0.0015085202,0.0008911039,0.0013108784,0.0008425068,0.9820252,0.0053066337,0.0019794356,0.0015579455,0.0015149979,0.00112912,0.0006616654,0.0
ERR1599289,0.0012720411,0.0015084007,0.00089107355,0.0013108773,0.0008425061,0.98202497,0.005307221,0.0019796113,0.0015580625,0.0015147304,0.0011289121,0.00066169444,0.0
ERR1598978,0.0021510136,0.0051429356,0.0023012075,0.0027814433,0.0010612716,0.97081697,0.0029167805,0.0011648241,0.001443578,0.0013025881,0.008343649,0.00057372596,0.0
ERR1599096,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598778,0.0011459461,0.002352006,0.00121292,0.0012612652,0.0012554992,0.9802043,0.0041610072,0.0014485552,0.001371794,0.0027869658,0.0021959704,0.0006038283,0.0
ERR1599484,0.0012734438,0.0015035593,0.0008892574,0.0013123386,0.00084101595,0.9820234,0.0053179753,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.00066254335,0.0
ERR1598947,0.001273503,0.0015035889,0.00088922784,0.0013122795,0.0008411047,0.98202336,0.0053179455,0.0019831343,0.0015590474,0.0015090017,0.0011252885,0.00066254335,0.0
ERR1598719,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598408,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598854,0.0012735621,0.0015035889,0.000889287,0.0013122204,0.0008410456,0.9820234,0.0053179455,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.0006625729,0.0
ERR1598177,0.0012736506,0.001504121,0.0008893755,0.0013119834,0.00084119325,0.98202306,0.005317501,0.0019829266,0.001559047,0.0015092083,0.0011253473,0.0006625728,0.0
ERR1599445,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598303,0.0012733855,0.0015036785,0.0008893467,0.0013122212,0.0008411644,0.98202354,0.005317505,0.0019830172,0.001558989,0.0015091801,0.0011253778,0.0006624846,0.0
ERR1598620,0.0012734443,0.0015037077,0.00088922813,0.0013122208,0.00084107544,0.98202366,0.005317829,0.0019831054,0.0015589591,0.0015090909,0.0011252593,0.00066245487,0.0
ERR1598463,0.0012734742,0.0015037969,0.0008893171,0.001312162,0.0008410756,0.98202354,0.0053174756,0.0019830763,0.0015589299,0.0015092983,0.0011253483,0.00066245504,0.0
ERR1599217,0.001273503,0.0015035593,0.0008892574,0.0013122795,0.00084101595,0.9820234,0.0053179753,0.0019831343,0.0015590178,0.0015090609,0.0011252293,0.0006625138,0.0
ERR1599131,0.0012735621,0.0015035593,0.0008892574,0.0013123386,0.00084101595,0.9820233,0.0053179753,0.0019831343,0.0015590474,0.0015090017,0.0011253181,0.0006625138,0.0
ERR1599136,0.0012734438,0.0015036186,0.0008892574,0.0013122795,0.0008410456,0.9820234,0.005317916,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.0006625138,0.0
ERR1599532,0.0012331364,0.0018191603,0.000999378,0.0012257076,0.00095598854,0.98187244,0.004677921,0.0018390792,0.001492082,0.0019485592,0.0013361049,0.0006004082,0.0
ERR1598459,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599400,0.0012735621,0.0015035593,0.0008892574,0.0013122795,0.00084101595,0.9820234,0.0053179753,0.0019831343,0.0015590178,0.0015090017,0.0011252293,0.0006625729,0.0
ERR1598717,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598625,0.0012734744,0.001503886,0.00088937645,0.0013121623,0.00084107585,0.98202354,0.00531727,0.001982929,0.0015589304,0.0015093578,0.0011254965,0.00066251436,0.0
ERR1598275,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598651,0.0011857984,0.0037454,0.0017953704,0.0018673368,0.0034805322,0.96455276,0.0040704003,0.0007948074,0.0010026617,0.0069570127,0.009716074,0.0008318253,0.0
ERR1599373,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598771,0.0012733855,0.0015038265,0.0008893763,0.0013122212,0.0008411348,0.9820234,0.0053174756,0.001982958,0.0015589299,0.0015093279,0.0011254075,0.0006625142,0.0
ERR1599372,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598993,0.0012677737,0.0015227483,0.0008963746,0.0013068481,0.00084679946,0.98202944,0.005274838,0.001969013,0.0015551081,0.0015320954,0.0011399611,0.0006589406,0.0
ERR1598547,0.0012734443,0.0015035894,0.0008892577,0.0013122208,0.0008410163,0.98202366,0.005317859,0.0019830759,0.0015589591,0.0015091205,0.0011252298,0.00066257315,0.0
ERR1598723,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598319,0.0012735032,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179464,0.0019831345,0.0015590475,0.0015090018,0.0011252295,0.00066251383,0.0
ERR1598097,0.0012735032,0.0015035891,0.00088922796,0.0013122797,0.00084101607,0.9820234,0.0053178873,0.0019831345,0.0015589588,0.001509061,0.0011252591,0.00066251383,0.0
ERR1598983,0.0012717494,0.0015096774,0.0008915497,0.0013106153,0.0008429229,0.9820251,0.005304339,0.001978612,0.0015578013,0.0015163325,0.0011299213,0.0006613712,0.0
ERR1598974,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599641,0.0012705514,0.0015134809,0.000892891,0.0013094473,0.00084405666,0.98202693,0.0052955267,0.001975825,0.001556932,0.0015209939,0.0011328628,0.0006606098,0.0
ERR1598416,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598441,0.0012735028,0.0015036183,0.00088928686,0.0013122794,0.00084104546,0.98202324,0.005317945,0.001983075,0.0015590176,0.0015090606,0.0011252883,0.0006625433,0.0
ERR1598379,0.001273444,0.0015035595,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599313,0.0012729767,0.0015053413,0.00088988285,0.0013117831,0.000841582,0.982024,0.0053140377,0.001981872,0.0015586704,0.0015111091,0.0011265362,0.00066219165,0.0
ERR1598910,0.0012730976,0.0015069415,0.0008903579,0.0013111646,0.0008421457,0.9820233,0.005311327,0.0019811366,0.0015584073,0.0015127093,0.0011273962,0.0006621338,0.0
ERR1598145,0.0012724214,0.0015072421,0.000890627,0.0013112575,0.000842178,0.98202443,0.0053097173,0.0019804921,0.0015582939,0.0015134831,0.0011280802,0.0006618697,0.0
ERR1598913,0.0012733855,0.001503856,0.00088940584,0.0013122507,0.00084104604,0.9820234,0.0053174756,0.0019830172,0.001558989,0.0015092688,0.0011254075,0.0006625142,0.0
ERR1598096,0.0012730067,0.0015056079,0.00089000136,0.0013118425,0.00084167096,0.98202336,0.0053136544,0.0019815767,0.0015585821,0.0015115235,0.0011270393,0.0006621622,0.0
ERR1599351,0.001267364,0.0015244988,0.00089705805,0.001306557,0.0008475124,0.98202884,0.0052711884,0.001967541,0.0015546995,0.0015343784,0.0011417399,0.0006587063,0.0
ERR1598800,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598982,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598139,0.001273562,0.0015035592,0.0008892573,0.0013123385,0.0008410159,0.9820233,0.005317975,0.001983134,0.0015590176,0.0015090015,0.0011253179,0.0006625433,0.0
ERR1599119,0.001273503,0.0015035889,0.000889287,0.0013122795,0.0008411047,0.98202336,0.005317857,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.00066254335,0.0
ERR1599205,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598569,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599286,0.0012169015,0.001715197,0.0009669696,0.0012604902,0.00090568507,0.9819963,0.004890362,0.0018383282,0.0015174353,0.001770208,0.0012945798,0.000627493,0.0
ERR1598906,0.0012734443,0.0015036486,0.00088922813,0.0013122208,0.000841105,0.98202366,0.005317829,0.0019830759,0.0015590183,0.0015090613,0.0011252593,0.00066245487,0.0
ERR1599580,0.0012734438,0.0015035889,0.000889287,0.0013122795,0.0008410456,0.9820234,0.0053179455,0.0019831934,0.0015590178,0.0015090609,0.0011252293,0.0006625138,0.0
ERR1599496,0.0012735032,0.0015035595,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179166,0.0019831345,0.0015590475,0.0015090018,0.0011252295,0.00066251383,0.0
ERR1598549,0.001273444,0.0015036187,0.0008892575,0.0013122205,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.001509061,0.0011252295,0.00066257303,0.0
ERR1599185,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598091,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599531,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598108,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598129,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598233,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598627,0.0012731233,0.0015049257,0.000889734,0.0013119591,0.000841522,0.98202384,0.00531486,0.001982077,0.0015587279,0.0015106342,0.0011263576,0.0006622501,0.0
ERR1599608,0.0012735028,0.0015035887,0.0008892277,0.001312309,0.0008411046,0.98202336,0.0053179157,0.0019831932,0.0015590176,0.0015090606,0.0011251996,0.00066257286,0.0
ERR1598648,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599095,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598902,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599450,0.0014484538,0.001791143,0.0011133575,0.0018552133,0.0016695948,0.9774854,0.0055722324,0.0014053085,0.0013131615,0.002437114,0.0030062417,0.00090278196,0.0
ERR1598968,0.0012689542,0.0015220057,0.000896284,0.0013083835,0.00084635406,0.98202705,0.0052768975,0.001969778,0.0015552825,0.0015294893,0.0011401658,0.0006593238,0.0
ERR1598284,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599246,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598210,0.0012762833,0.0015054712,0.0008900739,0.0013162115,0.0008460937,0.98197156,0.0053442884,0.0019773932,0.0015625242,0.0015094344,0.0011366528,0.0006639027,0.0
ERR1598979,0.0012815796,0.0017416187,0.0009919112,0.0013679923,0.0009820634,0.9813109,0.0050970116,0.0017685007,0.0015197317,0.0017607821,0.0015155324,0.0006624965,0.0
ERR1598841,0.001272803,0.0015065289,0.0008902996,0.0013116687,0.0008419099,0.98202336,0.005311894,0.0019810793,0.0015585567,0.0015121488,0.0011277227,0.0006620457,0.0
ERR1599222,0.0012734443,0.0015035303,0.0008892577,0.00131228,0.000841105,0.98202366,0.005317918,0.001983135,0.0015590183,0.0015090022,0.0011252002,0.00066245487,0.0
ERR1598120,0.0012732402,0.0015044508,0.0008895556,0.0013119873,0.00084128446,0.98202384,0.0053158896,0.0019824593,0.0015588446,0.0015101001,0.0011259126,0.00066239724,0.0
ERR1599499,0.0012497139,0.0015915267,0.00092236773,0.0012912793,0.00086988584,0.98201954,0.005133226,0.0019183995,0.0015405535,0.0016172943,0.0011980603,0.0006481247,0.0
ERR1599069,0.0012728892,0.0015055498,0.00088997243,0.0013117251,0.0008416124,0.9820242,0.0053134216,0.0019816372,0.0015585831,0.0015114654,0.0011267147,0.0006621331,0.0
ERR1599379,0.0012735032,0.0015035891,0.0008892575,0.0013122205,0.00084104564,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015089427,0.0011252295,0.00066254346,0.0
ERR1598352,0.0012706358,0.0015145406,0.0008935387,0.001310064,0.0008450299,0.9820223,0.0052944734,0.0019744576,0.001556483,0.0015226747,0.0011349589,0.0006608442,0.0
ERR1598870,0.001273562,0.0015035592,0.0008892573,0.0013123385,0.0008410159,0.9820233,0.005317975,0.001983134,0.0015590176,0.0015090015,0.0011253179,0.0006625433,0.0
ERR1599110,0.001270697,0.0015127979,0.0008926824,0.0013096225,0.00084381853,0.98202676,0.005296908,0.0019762355,0.0015570772,0.0015201926,0.0011324466,0.00066075654,0.0
ERR1598777,0.0012690013,0.0015186783,0.0008949148,0.0013081344,0.00084563607,0.982028,0.0052839755,0.001971948,0.0015558887,0.001527197,0.0011369308,0.000659702,0.0
ERR1598075,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599017,0.0012734742,0.0015037376,0.0008893171,0.0013122507,0.0008411052,0.9820236,0.005317594,0.0019829876,0.001558989,0.0015092392,0.0011253187,0.0006624846,0.0
ERR1598310,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599350,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599188,0.001273444,0.0015035595,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599494,0.0012735621,0.0015035593,0.0008892574,0.0013122795,0.00084101595,0.9820234,0.0053179753,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.0006625729,0.0
ERR1598238,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598793,0.0012735032,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179464,0.0019831345,0.0015590475,0.0015090018,0.0011252295,0.00066251383,0.0
ERR1599497,0.0016957807,0.0016846005,0.0011488906,0.0024868485,0.0023907344,0.9727888,0.006626279,0.0012329757,0.001239795,0.0026250198,0.0048872996,0.0011929965,0.0
ERR1598180,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599079,0.0012732979,0.001504242,0.00088946585,0.0013120745,0.0008412835,0.9820234,0.005316564,0.0019827231,0.0015589019,0.0015098025,0.0011257931,0.00066242606,0.0
ERR1598938,0.0012735619,0.0015036478,0.0008892868,0.00131222,0.00084104534,0.9820233,0.005317974,0.0019831338,0.0015590173,0.0015090605,0.001125229,0.0006625432,0.0
ERR1599390,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1598869,0.0012735621,0.0015035593,0.0008892574,0.0013122795,0.00084101595,0.9820234,0.0053179753,0.0019831343,0.0015590178,0.0015090017,0.0011252885,0.0006625729,0.0
ERR1599133,0.0012735623,0.00150353,0.0008892575,0.0013122797,0.00084101607,0.98202354,0.0053179758,0.0019831345,0.0015590179,0.0015090018,0.0011252295,0.00066254346,0.0
ERR1599090,0.0012734743,0.0015037674,0.00088925805,0.0013121621,0.00084107573,0.9820236,0.005317506,0.0019830174,0.0015589301,0.0015092689,0.0011254076,0.0006624847,0.0
