,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections,Unknown
SRR5079225,0.34664378,0.026177049,0.015628755,0.023822874,0.58772755
SRR5580409,0.02610457,0.014923751,0.021538556,0.007211983,0.93022114
SRR5757828,0.106063545,0.033132136,0.10487524,0.56440383,0.19152522
SRR7464957,0.16143943,0.03132233,0.13035084,0.67688745,0.0
SRR5602218,0.02583471,0.014654607,0.021331012,0.0072402954,0.9309394
SRR6935896,0.026051342,0.014824361,0.021469206,0.007227272,0.9304278
SRR6185202,0.025938272,0.014753759,0.021405488,0.0072289705,0.9306735
SRR5803613,0.02583909,0.01466012,0.02133733,0.0072406232,0.93092287
ERR719842,0.026192874,0.015020579,0.0216209,0.0072054267,0.92996025
SRR6474255,0.124679,0.024108559,0.013697892,0.014945149,0.8225694
SRR6724422,0.35352325,0.41973114,0.051666766,0.011918008,0.16316086
SRR5548532,0.81632894,0.022888929,0.017736554,0.08462712,0.058418393
SRR6264394,0.02582711,0.014647067,0.02132541,0.007241279,0.9309591
ERR719849,0.025837302,0.014658123,0.021334738,0.007240355,0.9309295
ERR720166,0.025838196,0.014651626,0.021326452,0.0072401464,0.9309436
SRR5078925,0.06543481,0.026194155,0.008442491,0.015878618,0.8840499
