,root:Engineered:Food_production,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Birds,root:Host-associated:Fish,root:Host-associated:Human,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERZ654325,6.614716e-05,2.4551315e-05,6.0060705e-05,8.1674916e-05,0.0002799332,0.9980456,0.0012372434,0.00018498302,1.9788742e-05
ERZ653307,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ654356,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ654454,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ654422,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ654364,6.614716e-05,2.4551315e-05,6.0060764e-05,8.1675076e-05,0.000279814,0.99804556,0.0012371838,0.00018498302,2.002716e-05
ERZ653546,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ653911,5.5802648e-06,0.00045987964,0.0005929172,2.9556726e-05,3.7300648e-05,0.9518112,0.017467797,0.01019451,0.019401252
ERZ1027071,6.616167e-05,2.4541037e-05,6.016085e-05,8.177226e-05,0.0002798736,0.99804527,0.001237154,0.00018495321,2.0086765e-05
ERZ654394,6.589556e-05,2.4649193e-05,6.061073e-05,8.1805025e-05,0.00027945638,0.99803114,0.0012417138,0.00018632412,2.8431416e-05
ERZ652923,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ652860,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ654388,6.674535e-05,2.4844674e-05,5.9572285e-05,8.167227e-05,0.0002836585,0.9980191,0.0012180507,0.0001885593,5.77569e-05
ERZ652756,6.575858e-05,2.4756737e-05,6.052894e-05,8.158851e-05,0.00027871132,0.9980254,0.0012449622,0.00018724799,3.105402e-05
ERZ652710,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ1027201,6.614716e-05,2.4551315e-05,6.0060876e-05,8.1675156e-05,0.0002798736,0.9980456,0.0012372732,0.00018498302,1.9788742e-05
ERZ653652,6.527074e-05,2.539013e-05,6.463452e-05,8.4926534e-05,0.0002718866,0.9979483,0.0012817681,0.00019478798,6.3061714e-05
ERZ654038,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ652816,6.614716e-05,2.4551338e-05,6.0060705e-05,8.1674996e-05,0.000279814,0.9980456,0.0012372732,0.00018498302,1.9848347e-05
ERZ1027276,6.620478e-05,2.4571624e-05,6.089126e-05,8.2450635e-05,0.00027936697,0.99803585,0.0012401342,0.00018560886,2.4974346e-05
ERZ653501,6.6157e-05,2.4548013e-05,6.0109123e-05,8.1727514e-05,0.0002799034,0.99804544,0.0012373626,0.00018492341,1.9788742e-05
ERZ653393,6.6421315e-05,2.447186e-05,6.123624e-05,8.283004e-05,0.00028061867,0.9980365,0.0012366474,0.00018504262,2.6226044e-05
ERZ652826,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ653952,6.614729e-05,2.4551246e-05,6.0061677e-05,8.167601e-05,0.0002798736,0.99804556,0.0012372434,0.00018498302,1.9907951e-05
ERZ652720,7.301295e-05,2.2013239e-05,7.4574375e-05,9.440183e-05,0.0003476143,0.99791384,0.0011575222,0.00017800927,0.00013905764
ERZ653666,6.638294e-05,2.4506939e-05,6.1036495e-05,8.279023e-05,0.00027886033,0.99804187,0.0012389421,0.0001847446,2.092123e-05
ERZ653535,6.615757e-05,2.4548364e-05,6.0128332e-05,8.174786e-05,0.0002797842,0.9980453,0.0012373328,0.00018498302,1.9967556e-05
ERZ1027222,6.61353e-05,2.4556444e-05,6.0072332e-05,8.1670325e-05,0.000279814,0.9980451,0.0012375116,0.00018504262,2.0086765e-05
ERZ654053,7.5180054e-05,2.5877032e-05,7.450272e-05,9.84547e-05,0.0002888441,0.9978305,0.0012913942,0.00021085143,0.00010442734
ERZ1027106,6.6144254e-05,2.4552697e-05,6.0068553e-05,8.167834e-05,0.000279814,0.99804544,0.001237303,0.00018498302,2.002716e-05
ERZ654257,6.614678e-05,2.4551502e-05,6.0061047e-05,8.1675156e-05,0.0002798736,0.99804556,0.0012372434,0.00018498302,1.9907951e-05
ERZ1027198,6.61471e-05,2.4551315e-05,6.0060764e-05,8.1674916e-05,0.0002799332,0.99804556,0.0012371242,0.00018498302,1.9967556e-05
ERZ1027045,0.0005879104,1.8641318e-05,2.4228957e-05,0.00117746,0.005339086,0.3735245,0.51219726,7.971204e-05,0.10705125
ERR2607697,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607729,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2608032,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607621,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607609,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2608042,0.0011303127,0.975991,0.012803048,8.480917e-05,0.0053023696,3.602833e-05,0.0015642345,0.00077548623,0.0023127794
ERR2608068,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607612,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607884,0.00010030617,0.10251979,0.89172983,0.0036759628,0.0004188197,0.0009432464,0.00040187006,0.00021020265,0.0
ERR2607813,6.2174004e-05,0.4310472,0.31720266,0.0002578497,9.881638e-05,0.0016979575,0.0013073087,0.0007287264,0.24759734
ERR2607819,0.0011303127,0.975991,0.012803048,8.480917e-05,0.0053023696,3.602833e-05,0.0015642345,0.00077548623,0.0023127794
ERR2607885,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607764,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607670,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2607798,0.000100306155,0.10251983,0.8917297,0.0036759623,0.00041881963,0.00094324636,0.00040187003,0.00021020262,0.0
ERR2607882,4.0237494e-05,5.9144553e-05,0.32367465,0.03167662,0.47200286,0.056099176,0.0007314682,0.00044503808,0.11527085
ERR2610371,0.000100306155,0.10251983,0.8917297,0.0036759623,0.00041881963,0.00094324636,0.00040187003,0.00021020262,0.0
ERR2610041,2.2070832e-05,0.006051444,0.98590404,0.0019326634,0.0014322529,0.0012196223,0.0019735754,0.0014643834,0.0
ERR2610667,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609839,2.1920974e-05,0.006029835,0.9860032,0.0018846238,0.0014199802,0.0012297733,0.001949925,0.0014606562,0.0
ERR2610243,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609981,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609721,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609840,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610059,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609822,2.1838798e-05,0.006162614,0.9859532,0.0018743166,0.0014043134,0.0012927611,0.0018967754,0.0013941668,0.0
ERR2610113,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610017,2.1921e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499252,0.0014606563,0.0
ERR2610095,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609886,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610589,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610106,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610457,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609975,2.1920974e-05,0.006029865,0.9860032,0.0018846238,0.0014199802,0.001229803,0.001949925,0.0014606562,0.0
ERR2610267,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610123,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610221,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610367,0.000100306155,0.10251983,0.8917297,0.0036759623,0.00041881963,0.00094324636,0.00040187003,0.00021020262,0.0
ERR2609724,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610091,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609719,2.2584116e-05,0.005976498,0.98599505,0.0019270936,0.001497152,0.0012267209,0.0018978273,0.0014570223,0.0
ERR2610364,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610111,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610328,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610073,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610247,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610253,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610308,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2609850,2.1920894e-05,0.006029895,0.9860033,0.001884624,0.0014199506,0.0012298328,0.0019498658,0.0014606266,0.0
ERR2609705,0.000113335365,3.0157116e-06,0.0034332871,0.014280111,0.009417355,0.3408069,0.06243539,0.00017526746,0.56933534
ERR2609767,2.1920687e-05,0.006030074,0.9860033,0.0018845353,0.0014199509,0.0012299516,0.0019498364,0.0014604785,0.0
ERR2610573,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
ERR2610088,2.1920978e-05,0.006029836,0.9860033,0.0018845648,0.0014199803,0.0012297734,0.0019499845,0.0014606563,0.0
